T,APTRACK,APTRACK2,APTRACK3,B,CAFLUXTR,CAI,CA_JSR,CA_NSR,D,F,G,H,IKR,IKS,J,KI,M,NA_I,O_TRACK,O_TRACK2,O_TRACK3,V,XR,XS1,XS2,YDV,ZDV
2439.0,1.8062737e-41,1.0029934e-40,0.15843998,0.0016488734,2.8096034000000002e-42,0.00037624911,0.70071447,3.1507769,7.7372979e-06,0.87347621,0.64347363,0.97848713,0.0078056655,-0.15856573,0.97436696,140.78238,0.0020011717,13.318713,0.0,0.0,0.0,-83.44487,0.084546298,0.16335352,0.212827,0.73103243,0.016111273
2442.0,4.0147201e-42,2.229606e-41,0.15375714,0.0016379952,6.2497912e-43,0.00037049723,0.70970738,3.1492987,7.7041732e-06,0.88069552,0.65531665,0.97861731,0.007142649,-0.15506962,0.9762736,140.78236,0.0019923272,13.319116,0.0,0.0,0.0,-83.471588,0.077930845,0.15999992,0.21171586,0.74276155,0.016084868
2445.0,8.9262712e-43,4.9563927e-42,0.1492127,0.0016289487,1.3872855e-43,0.00036494641,0.71874517,3.1477566,7.6716742e-06,0.88749397,0.6667484,0.97874486,0.0065361331,-0.15164003,0.97790152,140.78233,0.0019836507,13.319511,0.0,0.0,0.0,-83.497917,0.071831115,0.15671618,0.21061017,0.75397962,0.016058899
2448.0,1.9898438e-43,1.1014206000000001e-42,0.14480259,0.0016212686,3.0828566e-44,0.00035958787,0.72782725,3.1461527,7.6398028e-06,0.89389622,0.67778337,0.97886986,0.0059813219,-0.14827605,0.97929233,140.78232,0.0019751429,13.319902,0.0,0.0,0.0,-83.523834,0.066207208,0.15350093,0.20950988,0.76470888,0.01603337
2451.0,4.3440252e-44,2.4522722999999997e-43,0.14052282,0.0020163369,7.0064923e-45,0.00035468765,0.73695284,3.1444902,0.00010815992,0.89967424,0.68687367,0.96672255,0.039184459,0.35372955,0.97611415,140.78064,0.065175533,13.320213,0.0,0.0,0.0,-60.241474,0.061468981,0.15058768,0.20849355,0.77450711,0.046794597
2454.0,0.33868527,5.465064e-44,0.13636954,0.46313927,0.0002130121,0.00035744824,0.74612141,3.1428185,0.98597097,0.86546719,0.56172305,1.0652403e-08,0.062462337,2.7804153,0.46889606,140.77882,0.99995244,13.324681,0.0,0.0,0.0,44.533421,0.21623637,0.15963015,0.2105521,0.61239231,0.99168205
2457.0,0.075287089,0.41804874,0.97795814,0.75912046,0.00027803527,0.0005326122,0.48932922,3.1416926,0.9997831,0.82889611,0.43742475,4.7298642e-19,0.11429894,3.0364928,0.19046633,140.77849,0.99994844,13.323862,0.0,0.0,0.0,43.71209,0.38504058,0.1719957,0.21345627,0.45360342,0.99133807
2460.0,0.016735733,0.092928968,0.9490537,0.88989079,0.00027803527,0.00074413244,0.30942258,3.143117,0.99971414,0.79316097,0.34063125,2.1860190000000002e-29,0.17037997,3.2018199,0.077376477,140.77811,0.99992687,13.32305,0.0,0.0,0.0,40.279163,0.51294875,0.18366688,0.21622843,0.33598739,0.98947024
2463.0,0.003720223,0.020657385,0.92100352,0.94677186,0.00027803527,0.00079679477,0.28128472,3.1454949,0.99951226,0.75738639,0.26525623,1.092413e-39,0.22453013,3.3345802,0.03144116,140.77769,0.99989754,13.322271,0.0,0.0,0.0,36.993996,0.60865921,0.19439049,0.21880227,0.24886847,0.98717636
2466.0,0.00082697655,0.0045919758,0.89378244,0.97069502,0.00012784313,0.00080547162,0.2815747,3.1480699,0.99924219,0.72179484,0.20656024,0.0,0.27331132,3.4598861,0.012779214,140.77724,0.99986494,13.321524,0.0,0.0,0.0,34.31842,0.68166363,0.20429508,0.22120388,0.18433893,0.98489547
2469.0,0.00018383043,0.0010207604,0.86736584,0.97992224,2.841853e-05,0.00080498419,0.28769565,3.1506581,0.99890691,0.68668491,0.16085252,0.0,0.31695375,3.579248,0.0051955846,140.77676,0.99982971,13.3208,0.0,0.0,0.0,32.078247,0.7384066,0.21351445,0.22346191,0.1365415,0.98265314
2472.0,4.0864074e-05,0.00022690707,0.84173006,0.98253053,6.3172174e-06,0.00080484431,0.29386947,3.1532447,0.99848771,0.65224218,0.12525904,0.0,0.35687009,3.6899116,0.0021130037,140.77626,0.99979025,13.320094,0.0,0.0,0.0,30.069868,0.78312165,0.22213466,0.2255943,0.10113766,0.98034489
2475.0,9.0837648e-06,5.043967e-05,0.81685197,0.98205072,1.4042682e-06,0.00080496806,0.30009657,3.1558321,0.99795747,0.6185599,0.097541697,0.0,0.39401841,3.7905855,0.00085964293,140.77574,0.99974519,13.319405,0.0,0.0,0.0,28.197773,0.81871074,0.23020735,0.22761109,0.07491383,0.97789949
2478.0,2.0192499e-06,1.1212345e-05,0.79270911,0.98001069,3.1215785e-07,0.00080530369,0.30637744,3.158422,0.99728459,0.58569306,0.075957671,0.0,0.42901942,3.8809061,0.00034987161,140.77519,0.99969316,13.318728,0.0,0.0,0.0,26.416372,0.8472628,0.23776858,0.2295188,0.055489682,0.97527248
2481.0,4.4886352e-07,2.492417e-06,0.7692799,0.97705311,6.9390261e-08,0.0008058091,0.31271246,3.1610162,0.9964301,0.55368018,0.059149779,0.0,0.46233854,3.9607625,0.00014246139,140.77463,0.99963278,13.318065,0.0,0.0,0.0,24.698082,0.87032199,0.24484605,0.23132215,0.041102104,0.97242558
2484.0,9.9778859e-08,5.5404485e-07,0.74654311,0.97342396,1.5424913e-08,0.00080644467,0.31910208,3.1636159,0.99534363,0.52255076,0.046061166,0.0,0.49435285,4.030097,5.8038117e-05,140.77405,0.99956226,13.317411,0.0,0.0,0.0,23.023136,0.8890481,0.25146198,0.23302475,0.030445142,0.96931863
2487.0,2.2180062e-08,1.2315985e-07,0.72447836,0.9691872,3.4288379e-09,0.00080717111,0.32554674,3.1662221,0.99395961,0.49232912,0.035868827,0.0,0.525374,4.0888581,2.3658804e-05,140.77344,0.99947947,13.316768,0.0,0.0,0.0,21.376181,0.90432274,0.25763458,0.23462932,0.022551473,0.96590692
2490.0,4.9304547e-09,2.7377473e-08,0.70306569,0.96431762,7.6220391e-10,0.00080794876,0.33204684,3.1688356,0.99219215,0.46303686,0.027931886,0.0,0.55565792,4.1369972,9.651134e-06,140.77283,0.99938178,13.316133,0.0,0.0,0.0,19.74481,0.91682172,0.2633791,0.236138,0.016704595,0.96213913
2493.0,1.0960016e-09,6.085799e-09,0.68228596,0.95874101,1.6943198e-10,0.00080873718,0.33860284,3.1714566,0.98992819,0.43469447,0.021751275,0.0,0.58541203,4.1744699,3.9402294e-06,140.77222,0.99926573,13.315507,0.0,0.0,0.0,18.11869,0.92706656,0.26870841,0.23755252,0.012373786,0.95795655
2496.0,2.4363261e-10,1.3528256e-09,0.6621204,0.95234978,3.7663407e-11,0.00080949452,0.34521514,3.1740849,0.98701835,0.40732279,0.016938372,0.0,0.6148017,4.201232,1.6102173e-06,140.77159,0.99912703,13.31489,0.0,0.0,0.0,16.488865,0.93546158,0.27363372,0.23887421,0.0091659427,0.95329046
2499.0,5.415763e-11,3.0072259e-10,0.64255077,0.94500732,8.372282e-12,0.00081017782,0.35188425,3.1767201,0.98326433,0.38094392,0.013190544,0.0,0.64395773,4.2172322,6.587839e-07,140.77097,0.99896032,13.314281,0.0,0.0,0.0,14.84708,0.94232011,0.27816483,0.24010421,0.0067898892,0.9480598
2502.0,1.2038819e-11,6.6848284e-11,0.62355959,0.93654621,1.8610929e-12,0.00081074244,0.35861048,3.1793618,0.97840065,0.35558179,0.010272142,0.0,0.67298377,4.2223921,2.6989173e-07,140.77032,0.99875826,13.313679,0.0,0.0,0.0,13.185107,0.94788438,0.28231061,0.24124348,0.0050299522,0.94216675
2505.0,2.6761356e-12,1.4859853e-11,0.60512972,0.92676145,4.1370645e-13,0.00081114203,0.36539435,3.1820087,0.97206885,0.33126244,0.007999666,0.0,0.70196509,4.2165756,1.1074876e-07,140.7697,0.99851143,13.313086,0.0,0.0,0.0,11.493939,0.95233935,0.28607893,0.24229285,0.0037263823,0.93549013
2508.0,5.9488406e-13,3.3032292e-12,0.58724457,0.91539884,9.1963716e-14,0.00081132835,0.37223625,3.1846595,0.96377814,0.30801412,0.0062302407,0.0,0.73097736,4.1995482,4.5533852e-08,140.76907,0.99820656,13.3125,0.0,0.0,0.0,9.7628441,0.95582283,0.28947696,0.24325298,0.0027608548,0.92787582
2511.0,1.3223808e-13,7.342821e-13,0.569888,0.9021365,2.0442817e-14,0.00081125071,0.37913656,3.1873121,0.95284688,0.28586775,0.0048526293,0.0,0.7600956,4.1709127,1.8765441e-08,140.76845,0.99782515,13.311923,0.0,0.0,0.0,7.9781604,0.95843202,0.29251084,0.24412441,0.0020457294,0.91912115
2514.0,2.9395496e-14,1.6322519e-13,0.55304444,0.88655651,4.5442788e-15,0.00081085489,0.38609573,3.1899645,0.93831158,0.26485783,0.0037802476,0.0,0.78940105,4.1300268,7.7562143e-09,140.76784,0.9973399,13.311355,0.0,0.0,0.0,6.1217146,0.96022755,0.29518563,0.24490742,0.0015160955,0.90895098
2517.0,6.5343891e-15,3.6283683e-14,0.5366987,0.86810035,1.0101577e-15,0.00081008073,0.39311412,3.1926138,0.9187848,0.24502525,0.0029457351,0.0,0.8189863,4.075882,3.2175516e-09,140.76724,0.99670905,13.310796,0.0,0.0,0.0,4.1685753,0.96123409,0.29750493,0.24560201,0.0011238825,0.89697927
2520.0,1.4525438e-15,8.0655799e-15,0.52083606,0.84600002,2.2455018000000004e-16,0.00080885791,0.40019211,3.1952569,0.89223123,0.22642301,0.0022967458,0.0,0.84895402,4.0069189,1.3409898e-09,140.76666,0.99586523,13.310248,0.0,0.0,0.0,2.0835712,0.96143776,0.29947051,0.2462077,0.00083349948,0.88264406
2523.0,3.2288914e-16,1.7929155e-15,0.50544226,0.81916744,4.9915754e-17,0.00080709771,0.40733007,3.1978898,0.85561597,0.20912799,0.001792939,0.0,0.87940568,3.9207172,5.6231958e-10,140.76608,0.99469322,13.309712,0.0,0.0,0.0,-0.1845852,0.96077913,0.30108166,0.24672347,0.00061861216,0.86509383
2526.0,7.1775739e-17,3.9855113000000003e-16,0.49050349,0.78601635,1.1095883e-17,0.000804679,0.41452837,3.2005081,0.80437142,0.19326532,0.0014344649,0.0,0.91040015,3.8134549,2.3777189e-10,140.76553,0.99298006,13.30919,0.0,0.0,0.0,-2.7137206,0.95913953,0.30233434,0.24714747,0.00045977029,0.84297568
2529.0,1.5955187e-17,8.8594809e-17,0.47600621,0.74418777,2.4665280999999998e-18,0.00080142199,0.42178735,3.2031054,0.73169845,0.17906114,0.001191331,0.0,0.94182593,3.67891,1.0174572e-10,140.765,0.99029183,13.308684,0.0,0.0,0.0,-5.6275768,0.95631808,0.30322033,0.24747682,0.00034269117,0.81402141
2532.0,3.546713499999999e-18,1.9693935e-17,0.4619374,0.69023108,5.482900000000001e-19,0.00079704152,0.42910728,3.2056742,0.62816471,0.16696541,0.0010242324,0.0,0.97298592,3.5066683,4.4339553e-11,140.7645,0.98562902,13.3082,0.0,0.0,0.0,-9.1309624,0.95200133,0.30372566,0.24770726,0.00025711374,0.77421725
2535.0,7.8840678e-19,4.3778082999999996e-18,0.44828442,0.61994374,1.2188058e-19,0.00079107308,0.43648845,3.2082036,0.48410776,0.1579583,0.00091421726,0.0,1.001268,3.2794526,1.9919764e-11,140.76401,0.97632217,13.307743,0.0,0.0,0.0,-13.563278,0.94575709,0.30382973,0.24783309,0.00019641584,0.71627247
2538.0,1.7525666999999998e-19,9.7315255e-19,0.43503496,0.53284156,2.7093104e-20,0.00078280549,0.4439311,3.2106776,0.30286589,0.1543099,0.00086158887,0.0,1.0185084,2.9715648,9.4645637e-12,140.76358,0.95401239,13.307326,0.0,0.0,0.0,-19.434042,0.93721962,0.30350482,0.24784762,0.00015943333,0.62785667
2541.0,3.8958191e-20,2.1632423999999998e-19,0.42217708,0.44234326,6.0225857e-21,0.00077144749,0.45143542,3.2130733,0.12890516,0.1609644,0.00091736828,0.0,1.0047237,2.5556157,5.0134697e-12,140.76318,0.88925987,13.306975,0.0,0.0,0.0,-27.302536,0.92669451,0.30270937,0.24774314,0.0001635096,0.49493873
2544.0,8.660102e-21,4.8087188e-20,0.40969926,0.35899752,1.3387737e-21,0.00075684953,0.45900142,3.2153623,0.030523743,0.18473881,0.0014051662,0.0,0.92769063,2.0253575,3.2061131e-12,140.76282,0.69158089,13.306733,0.0,0.0,0.0,-37.342445,0.91448665,0.30134183,0.2475024,0.00035182518,0.32382619
2547.0,1.925073e-21,1.0689407e-20,0.39759022,0.28062987,2.9759898000000004e-22,0.00074000348,0.46662915,3.2175193,0.0043099876,0.22394614,0.004271281,0.0014910955,0.77441669,1.445071,0.00071300479,140.76242,0.3281742,13.306651,0.0,0.0,0.0,-48.382214,0.89705515,0.29920009,0.24708802,0.0020198533,0.17248122
2550.0,4.2792874e-22,2.3761718e-21,0.38583907,0.2130511,6.6153932e-23,0.0007220807,0.4743185,3.2195275,0.00058746838,0.26750371,0.016962087,0.01033832,0.57179475,0.87968582,0.0052016214,140.76198,0.088164963,13.306757,0.0,0.0,0.0,-59.25658,0.86894965,0.2961005,0.24646336,0.012882567,0.083944529
2553.0,9.5125221e-23,5.2820445000000005e-22,0.37443525,0.15932447,1.4705503e-23,0.00070363382,0.48206934,3.2213778,9.9788107e-05,0.30975378,0.045223292,0.05208724,0.35986817,0.36583742,0.02060993,140.76147,0.019574955,13.307055,0.0,0.0,0.0,-69.351021,0.82807338,0.29197896,0.24561284,0.043213174,0.042046435
2556.0,2.1145595e-23,1.1741574e-22,0.36336845,0.11836882,3.2689185000000003e-24,0.00068503548,0.48988143,3.2230637,2.609522e-05,0.34975326,0.078655191,0.18989891,0.19896556,-0.0033614277,0.064576708,140.76106,0.0059349728,13.307515,0.0,0.0,0.0,-76.829826,0.77700716,0.28697431,0.24456128,0.082454897,0.025159881
2559.0,4.7005007000000005e-24,2.6100601e-23,0.35262877,0.087780014,7.2665507999999995e-25,0.00066674239,0.49775457,3.2245824,1.2958117e-05,0.38749075,0.11091192,0.42568123,0.11791425,-0.18079616,0.15164787,140.76082,0.0032054423,13.30807,0.0,0.0,0.0,-80.595261,0.72185665,0.28146496,0.24338464,0.12194406,0.019451609
2562.0,1.0448846e-24,5.8019599e-24,0.34220651,0.065132491,1.6152975999999999e-25,0.00064908597,0.50568849,3.2259355,9.9218469e-06,0.42305204,0.14162752,0.64460397,0.085493527,-0.24138284,0.25687349,140.7607,0.0025364903,13.308661,0.0,0.0,0.0,-82.013268,0.66767269,0.27580684,0.24215682,0.16006798,0.017666236
2565.0,2.3226972e-25,1.2897305e-24,0.33209229,0.04842107,3.5906804e-26,0.00063218828,0.5136829,3.2271266,9.0637132e-06,0.45654655,0.17109871,0.78979009,0.071526878,-0.25676057,0.35762057,140.76062,0.0023419606,13.309258,0.0,0.0,0.0,-82.495262,0.61658621,0.27017513,0.24091512,0.19661559,0.017101293
2568.0,5.1631744000000005e-26,2.8669703e-25,0.32227698,0.036105916,7.9818025e-27,0.00061605975,0.52173752,3.2281604,8.7818198e-06,0.48808897,0.19948216,0.8739965,0.063578755,-0.2576049,0.44705516,140.76056,0.0022764024,13.30985,0.0,0.0,0.0,-82.666649,0.56910306,0.26463088,0.23967305,0.23159561,0.016907137
2571.0,1.1477334000000001e-26,6.3730513e-26,0.3127518,0.027035035,1.7742924e-27,0.00060067227,0.52985203,3.2290413,8.6672253e-06,0.51779133,0.22685313,0.9205932,0.05769784,-0.25408548,0.52459931,140.76051,0.0022486667,13.310434,0.0,0.0,0.0,-82.740669,0.52517027,0.25919187,0.23843493,0.2650604,0.016825812
2574.0,2.5513218000000002e-27,1.4166796000000002e-26,0.30350813,0.020354906,3.9441139e-28,0.0005859877,0.53802609,3.2297747,8.6031496e-06,0.54576039,0.25325865,0.94596153,0.052706633,-0.24932241,0.59132737,140.76045,0.0022324054,13.31101,0.0,0.0,0.0,-82.784515,0.48458138,0.25386193,0.23720209,0.29707134,0.016779097
2577.0,5.6713894e-28,3.1491682e-27,0.29453766,0.015435533,8.767457199999999e-29,0.00057196681,0.54625934,3.230365,8.5547044e-06,0.5720973,0.2787362,0.95970011,0.048243985,-0.24425538,0.64859581,140.76041,0.0022197079,13.311578,0.0,0.0,0.0,-82.818985,0.44710016,0.2486407,0.23597494,0.32769027,0.01674312
2580.0,1.2607057e-28,7.0003552e-28,0.28583232,0.011812625,1.9489374e-29,0.00055857172,0.55455148,3.2308171,8.511227e-06,0.59689718,0.30331972,0.96714157,0.044183999,-0.23916748,0.69769007,140.76038,0.0022081488,13.312137,0.0,0.0,0.0,-82.850548,0.41249526,0.24352653,0.23475355,0.35697731,0.01671052
2583.0,2.8024502e-29,1.5561243000000001e-28,0.27738428,0.0091442233,4.3323358e-30,0.00054576696,0.56290209,3.2311351,8.4694002e-06,0.62024981,0.32704118,0.97119325,0.040469803,-0.23414405,0.73974949,140.76033,0.0021969725,13.312686,0.0,0.0,0.0,-82.881218,0.38054898,0.23851746,0.23353797,0.38499016,0.016678991
2586.0,6.2296284e-30,3.4591432e-29,0.26918593,0.0071785352,9.6304444e-31,0.00053351931,0.57131076,3.231324,8.4281819e-06,0.64223975,0.34993124,0.97342724,0.037066154,-0.22921012,0.77576441,140.76028,0.0021859403,13.313228,0.0,0.0,0.0,-82.911636,0.35105908,0.23361142,0.23232816,0.41178417,0.016647806
2589.0,1.3847978000000001e-30,7.6894055e-30,0.2612299,0.0057301796,2.1407727e-31,0.0005217978,0.57977718,3.2313876,8.3872501e-06,0.66294646,0.37201941,0.97468942,0.033945676,-0.22437188,0.80659002,140.76024,0.0021749805,13.313761,0.0,0.0,0.0,-82.942017,0.32383823,0.22880635,0.23112413,0.43741229,0.016616743
2592.0,3.0782974000000003e-31,1.7092948000000002e-30,0.25350901,0.0046626786,4.7587708000000003e-32,0.00051057339,0.58830094,3.2313302,8.3465256e-06,0.68244493,0.39333409,0.97543347,0.031084729,-0.21962944,0.83296323,140.76021,0.0021640758,13.314285,0.0,0.0,0.0,-82.972382,0.2987133,0.22410022,0.22992583,0.46192515,0.016585749
2595.0,6.8428153e-32,3.7996291e-31,0.24601632,0.0038755597,1.0578376e-32,0.00049981917,0.59688151,3.2311559,8.3060104e-06,0.70080572,0.4139027,0.97590172,0.028462041,-0.21498093,0.85551822,140.76018,0.0021532287,13.314802,0.0,0.0,0.0,-83.002747,0.27552411,0.21949105,0.22873323,0.48537123,0.016554825
2598.0,1.5211044e-32,8.446279000000001e-32,0.23874508,0.0032948568,2.3514905e-33,0.00048950996,0.60551846,3.2308688,8.265738e-06,0.7180953,0.43375167,0.97622335,0.026058178,-0.21042386,0.87480038,140.76013,0.0021424484,13.315311,0.0,0.0,0.0,-83.033066,0.25412279,0.21497688,0.22754633,0.50779688,0.016524002
2601.0,3.3812966e-33,1.8775419e-32,0.23168875,0.0028661194,5.227180000000001e-34,0.00047962222,0.61421138,3.2304726,8.2257484e-06,0.73437613,0.45290649,0.97646683,0.023855293,-0.20595562,0.89127856,140.7601,0.0021317464,13.315813,0.0,0.0,0.0,-83.063316,0.23437256,0.21055579,0.22636509,0.52924651,0.016493309
2604.0,7.5163584e-34,4.1736294e-33,0.22484097,0.0025492632,1.1619614e-34,0.00047013393,0.62295985,3.2299712,8.1860881e-06,0.74970722,0.47139174,0.97666854,0.021836959,-0.20157371,0.90535557,140.76007,0.0021211347,13.316306,0.0,0.0,0.0,-83.093452,0.21614707,0.20622595,0.22518951,0.54976243,0.016462786
2607.0,1.6708278e-34,9.2776525e-34,0.21819559,0.0023147804,2.5829494e-35,0.00046102455,0.63176322,3.2293677,8.1468006e-06,0.76414388,0.48923111,0.97684741,0.019988045,-0.19727573,0.91737729,140.76004,0.0021106247,13.316792,0.0,0.0,0.0,-83.123451,0.1993296,0.20198549,0.22401954,0.56938523,0.016432466
2610.0,3.7141199e-35,2.0623497e-34,0.21174662,0.002140949,5.7416951e-36,0.00045227478,0.64062107,3.2286665,8.1079243e-06,0.77773851,0.50644749,0.97701347,0.018294612,-0.19305947,0.92764068,140.75999,0.0021002269,13.317271,0.0,0.0,0.0,-83.153275,0.18381225,0.19783264,0.22285518,0.58815378,0.016402381
2613.0,8.2561991e-36,4.5844426e-35,0.20548825,0.0020117795,1.276334e-36,0.00044386651,0.64953291,3.2278702,8.0694963e-06,0.7905401,0.52306283,0.9771719,0.016743829,-0.18892294,0.93640047,140.75996,0.0020899512,13.317743,0.0,0.0,0.0,-83.182892,0.16949534,0.19376564,0.22169639,0.60610527,0.016372561
2616.0,1.8352886e-36,1.0190858e-35,0.19941486,0.0019155011,2.8371911e-37,0.00043578286,0.65849811,3.2269828,8.0315494e-06,0.80259502,0.5390985,0.97732532,0.015323885,-0.18486427,0.94387519,140.75995,0.0020798058,13.318208,0.0,0.0,0.0,-83.212273,0.15628679,0.18978277,0.22054319,0.62327504,0.016343035
2619.0,4.0797036e-37,2.2653483e-36,0.19352096,0.0018434497,6.3068543e-38,0.00042800786,0.66751617,3.2260072,7.994111e-06,0.8139469,0.55457491,0.97747511,0.014023909,-0.18088175,0.950252,140.75992,0.0020697981,13.318666,0.0,0.0,0.0,-83.241394,0.14410152,0.18588234,0.21939552,0.63969725,0.016313825
2622.0,9.068862900000001e-38,5.0356926999999996e-37,0.18780127,0.001789248,1.4019645e-38,0.0004205266,0.67658645,3.2249465,7.9572064e-06,0.82463676,0.56951189,0.97762191,0.012833909,-0.17697382,0.95569128,140.75989,0.0020599347,13.319117,0.0,0.0,0.0,-83.270226,0.13286088,0.18206273,0.21825339,0.65540427,0.016284954
2625.0,2.0159374000000002e-38,1.1193952e-37,0.18225063,0.0017482018,3.1164584e-39,0.000413325,0.68570846,3.223804,7.9208558e-06,0.83470321,0.58392841,0.97776598,0.011744697,-0.17313905,0.96033049,140.75986,0.002050221,13.319561,0.0,0.0,0.0,-83.298752,0.12249227,0.17832229,0.21711676,0.67042732,0.016256442
2628.0,4.4812712e-39,2.4883283000000004e-38,0.17686406,0.0017168558,6.9276412999999996e-40,0.00040638988,0.6948815,3.2225823,7.8850771e-06,0.84418267,0.59784293,0.97790754,0.010747831,-0.16937608,0.9642871,140.75984,0.0020406616,13.319999,0.0,0.0,0.0,-83.326958,0.11292859,0.17465943,0.21598563,0.68479604,0.016228305
2631.0,9.961522499999999e-40,5.5313594000000003e-39,0.17163667,0.0016926671,1.5399569e-40,0.00039970872,0.70410496,3.2212849,7.8498852e-06,0.85310936,0.61127311,0.97804648,0.0098355627,-0.16568369,0.96766162,140.75981,0.0020312602,13.32043,0.0,0.0,0.0,-83.354828,0.10410787,0.17107262,0.21485998,0.6985389,0.016200557
2634.0,2.2143739e-40,1.2295777e-39,0.16656379,0.0016737641,3.4232319999999997e-41,0.00039326985,0.71337819,3.219914,7.8152907e-06,0.86151558,0.62423605,0.97818297,0.0090007735,-0.16206071,0.97054005,140.7598,0.0020220196,13.320855,0.0,0.0,0.0,-83.382339,0.095972866,0.16756032,0.2137398,0.71168309,0.01617321
2637.0,4.9223411e-41,2.7332606999999997e-40,0.16164084,0.0016587693,7.6090507e-42,0.00038706214,0.72270054,3.2184725,7.7813038e-06,0.86943173,0.63674819,0.9783169,0.0082369335,-0.15850604,0.97299582,140.75977,0.0020129425,13.321275,0.0,0.0,0.0,-83.409485,0.088470697,0.16412106,0.21262506,0.72425479,0.016146274
2640.0,1.0941338e-41,6.0757499e-41,0.15686341,0.0016466689,1.6913672e-42,0.00038107517,0.73207134,3.2169633,7.7479299e-06,0.87688643,0.64882547,0.97844827,0.0075380527,-0.15501864,0.97509158,140.75975,0.0020040304,13.321688,0.0,0.0,0.0,-83.436256,0.081552528,0.16075335,0.21151574,0.73627871,0.01611976
2643.0,2.4326541e-42,1.3505715e-41,0.15222716,0.0016367171,3.7554798999999995e-43,0.00037529907,0.74148983,3.2153885,7.7151753e-06,0.88390654,0.66048318,0.97857702,0.0068986379,-0.15159753,0.97688085,140.75972,0.0019952846,13.322094,0.0,0.0,0.0,-83.462639,0.075173259,0.15745576,0.21041183,0.74777883,0.016093671
2646.0,5.409012099999999e-43,3.0029826e-42,0.14772795,0.0016283647,8.4077908e-44,0.00036972456,0.75095534,3.2137508,7.6830411e-06,0.89051741,0.67173606,0.97870326,0.0063136523,-0.14824176,0.97840935,140.7597,0.0019867055,13.322495,0.0,0.0,0.0,-83.488632,0.069291241,0.1542269,0.20931333,0.75877786,0.016068015
2649.0,1.2051166999999998e-43,6.670180699999999e-43,0.1433617,0.0016212077,1.8216879999999998e-44,0.00036434276,0.76046717,3.2120531,7.6515298e-06,0.89674306,0.68259841,0.97882688,0.0057784803,-0.14495042,0.979716,140.75969,0.0019782933,13.322891,0.0,0.0,0.0,-83.514221,0.063868016,0.15106535,0.20822021,0.7692976,0.016042795
2652.0,0.9229542,1.4853764e-43,0.13912453,0.080944642,2.078846e-05,0.00036060213,0.77002448,3.2103007,0.32550529,0.89160597,0.66472644,0.084643573,0.022370016,2.5677052,0.85459656,140.75639,0.99985087,13.327953,0.0,0.0,0.0,44.219002,0.076638766,0.14983077,0.20766857,0.74900061,0.7311461
2655.0,0.20516552,3.3631163e-44,0.13501257,0.58952743,0.000274727,0.00036605328,0.77962673,3.2085829,0.99782819,0.85375297,0.51763552,3.7300757e-12,0.080171868,2.8304708,0.34713125,140.7561,0.99995214,13.327273,0.0,0.0,0.0,44.473572,0.27700102,0.1624638,0.21061072,0.55479014,0.9916442
2658.0,0.045606695,0.25324157,0.96822679,0.81511343,0.00027635795,0.00065017433,0.40420341,3.2082033,0.99979442,0.81762886,0.40309295,1.6679667000000002e-22,0.13274118,3.0638254,0.14100805,140.75575,0.99994254,13.326451,0.0,0.0,0.0,42.644974,0.43170583,0.17468913,0.21349184,0.4109371,0.99081969
2661.0,0.010138012,0.056293625,0.93961,0.91436553,0.00027635795,0.00079379755,0.30383125,3.2101035,0.99965048,0.78180331,0.31389639,7.9064837e-33,0.18942796,3.2092583,0.057288337,140.75537,0.99991673,13.325649,0.0,0.0,0.0,39.015831,0.5475902,0.18604454,0.21619721,0.30438417,0.98865193
2664.0,0.0022536011,0.012513634,0.91183895,0.95714849,0.00027635795,0.00082684786,0.28908071,3.2125807,0.99941707,0.74593377,0.24443728,4.0777785e-43,0.24231334,3.3370943,0.023280801,140.75494,0.99988526,13.324883,0.0,0.0,0.0,35.89883,0.63471127,0.19647004,0.21870671,0.22545975,0.98629546
2667.0,0.00050095795,0.0027816831,0.88488871,0.97475433,7.6976394e-05,0.00082921953,0.29328811,3.2151637,0.99911553,0.71032953,0.19034812,0.0,0.28960356,3.459065,0.0094635049,140.7545,0.99985099,13.324144,0.0,0.0,0.0,33.367821,0.7015956,0.20611693,0.22105232,0.16699997,0.98398668
2670.0,0.00011135904,0.00061834644,0.85873502,0.98111922,1.7111252e-05,0.00082850887,0.29964608,3.2177439,0.99874258,0.67527169,0.14822783,0.0,0.33212653,3.5744712,0.0038480167,140.75401,0.99981362,13.323429,0.0,0.0,0.0,31.207644,0.75385678,0.21510804,0.22326037,0.12369844,0.98169219
2673.0,2.4754247e-05,0.00013745359,0.83335429,0.98237914,3.8036978e-06,0.00082812674,0.30606014,3.2203207,0.99827415,0.64091551,0.11542794,0.0,0.37124783,3.6807034,0.0015651851,140.75352,0.99977148,13.322731,0.0,0.0,0.0,29.243923,0.79520285,0.22351719,0.22534601,0.091624752,0.97930521
2676.0,5.5026758e-06,3.055486e-05,0.80872375,0.98120701,8.4553238e-07,0.00082799979,0.31253076,3.2228966,0.99768084,0.60734236,0.089886032,0.0,0.40780228,3.7768598,0.00063687837,140.75299,0.99972314,13.322047,0.0,0.0,0.0,27.400766,0.82821786,0.23139058,0.22731805,0.067867577,0.9767642
