Time,d,ad,e,r,rs,x,ip3,kg,gstar,ro,ip3con,rscon,atp,y,delta,ca,addash,vatp_s,smoothness,vdeg,alpha,gamma,ae,ax,k,qd,qe,qx,f,g,ps,pd,pe,px,ddd,dee,dxx,af,rt,yo,gf,kdeg,kkdeg,ka,kd,rhstar,dip,krel,ip3min,datpp,kr,scale,rscrit,ymax,cabasil,p1,p2,p3,p4,p5,m,n,dist,ip30,cell
7.08,0.20862492864418575,0.6940055331794283,2.108029113270292,0.20922098138597767,0.7651162039398327,0.4626989844824172,0.9439726130096678,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924082,478.18650124982634,0.011964731652544192,0.29998903317942827,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.09,0.20852834902117542,0.6940055331794283,2.1087347222420996,0.20951376178127304,0.7651067807988409,0.4634266818094288,0.9439726130096678,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924082,478.18650124982634,0.011964731652544192,0.29998903317942827,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.1000000000000005,0.20843199616654962,0.6940055331794283,2.1094366195570076,0.20980673168075303,0.7650988036173646,0.46415569933359224,0.9439726130096678,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240825,478.18650124982634,0.011964731652544192,0.29998903317942827,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.11,0.20833587177706203,0.6940055331794283,2.110134798966703,0.2100998931454609,0.765092270202603,0.4648860436850372,0.9439726130096678,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924083,478.18650124982634,0.011964731652544192,0.29998903317942827,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.12,0.20823997753073506,0.6940055331794283,2.1108292542167426,0.21039324823825903,0.7650871783631429,0.4656177215286859,0.9439726130096678,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924083,478.1865012498264,0.011964731652544192,0.29998903317942827,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.13,0.20814431508685965,0.6940055331794283,2.1115199790465518,0.21068679902382895,0.7650835259089596,0.4663507395642529,0.9439726130096678,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240837,478.1865012498264,0.011964731652544192,0.29998903317942827,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.140000000000001,0.20804888608599556,0.6940055331794283,2.112206967189427,0.21098054756867132,0.7650813106514162,0.4670851045262451,0.9439726130096678,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240837,478.1865012498264,0.011964731652544192,0.29998903317942827,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.15,0.20795369214997111,0.6940055331794283,2.1128902123725326,0.21127449594110584,0.7650805304032635,0.4678208231839616,0.9439726130096678,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240837,478.1865012498264,0.011964731652544192,0.29998903317942827,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.16,0.20785873488188328,0.6940055331794284,2.113569708316904,0.2115686462112714,0.7650811829786408,0.4685579023414943,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924084,478.1865012498264,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.17,0.20776401586609775,0.6940055331794284,2.114245448737445,0.21186300045112597,0.7650832661930751,0.46929634883772703,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924084,478.1865012498264,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.18,0.2076695366682488,0.6940055331794284,2.1149174273429296,0.21215756073444664,0.7650867778634814,0.4700361695463362,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924085,478.1865012498264,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.19,0.20757529883523945,0.6940055331794284,2.1155856378360016,0.21245232913682965,0.765091715808163,0.4707773713757907,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924085,478.1865012498264,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.2,0.20748130389524133,0.6940055331794284,2.1162500739131733,0.2127473077356903,0.7650980778468107,0.47151996126935136,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240854,478.1865012498264,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.21,0.20738755335769474,0.6940055331794284,2.116910729264827,0.21304249861026303,0.7651058618005037,0.47226394620507184,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240854,478.1865012498264,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.22,0.20729404871330862,0.6940055331794284,2.1175675975752157,0.21333790384160145,0.7651150654917089,0.4730093331957979,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924086,478.1865012498264,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.23,0.20720079143406056,0.6940055331794284,2.118220672522461,0.21363352551257825,0.7651256867442815,0.4737561292891679,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924086,478.18650124982634,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.24,0.20710778297319687,0.6940055331794284,2.1188699477785526,0.21392936570788515,0.7651377233834646,0.47450434156761223,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240865,478.18650124982634,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.25,0.20701502476523248,0.6940055331794284,2.1195154170093526,0.2142254265140331,0.7651511732358892,0.47525397714835393,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240865,478.18650124982634,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.26,0.20692251822595098,0.6940055331794284,2.1201570738745907,0.21452171001935214,0.7651660341295744,0.4760050431834083,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240865,478.18650124982634,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.2700000000000005,0.2068302647524046,0.6940055331794284,2.120794912027867,0.21481821831399145,0.7651823038939272,0.4767575468595831,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924087,478.18650124982634,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.28,0.2067382657229143,0.6940055331794284,2.1214289251166507,0.21511495348991921,0.7651999803597426,0.47751149539847826,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924087,478.18650124982634,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.29,0.20664652249706955,0.6940055331794284,2.1220591067822805,0.21541191764092288,0.7652190613592038,0.47826689605648626,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240876,478.18650124982634,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.3,0.2065550368091113,0.6940055331794284,2.1226854503584436,0.2157091129203128,0.76523954488283,0.4790237570221337,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924087,478.18650124982634,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.3100000000000005,0.20646381803602593,0.6940055331794284,2.123307943300295,0.21600654260705235,0.7652614319792324,0.479782103995272,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240876,478.18650124982634,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.32,0.20637286047928816,0.6940055331794284,2.1239265845976436,0.21630420777330017,0.7652847176911973,0.4805419283646462,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240876,478.18650124982634,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.33,0.20628216552734577,0.6940055331794284,2.124541367787759,0.21660211053534376,0.7653093998978666,0.48130323776255823,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924088,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.34,0.20619173455290354,0.6940055331794284,2.125152286399489,0.21690025301172808,0.7653354764809622,0.48206603986291885,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924088,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.3500000000000005,0.20610156891292308,0.6940055331794284,2.1257593339532597,0.2171986373232555,0.765362945324786,0.4828303423812475,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924088,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.36,0.20601166994862288,0.6940055331794284,2.126362503961077,0.21749726559298585,0.7653918043162206,0.48359615307467246,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924089,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.37,0.2059220389854784,0.6940055331794284,2.126961789926527,0.21779613994623642,0.7654220513447282,0.48436347974193084,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.7612894924089,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.38,0.2058326773332219,0.6940055331794284,2.1275571853447732,0.21809526251058198,0.7654536843023518,0.4851323302233685,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240893,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.390000000000001,0.20574358628584258,0.6940055331794284,2.1281486837025594,0.2183946354158547,0.7654867010837144,0.48590271240094024,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240893,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.4,0.2056547671215865,0.6940055331794284,2.128736278478207,0.21869426079414417,0.7655210995860191,0.48667463419820944,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.76128949240893,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.41,0.2055662211029567,0.6940055331794284,2.129319963141619,0.2189941407797975,0.7655568777090493,0.48744810358034846,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.761289492409,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.42,0.205477949476713,0.6940055331794284,2.1298997311542753,0.21929427750941927,0.7655940333551687,0.48822312855413835,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.761289492409,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.43,0.20538995347387215,0.6940055331794284,2.1304755759692355,0.21959467312187142,0.7656325644293211,0.4889997171679691,0.943972613009668,8.823529411764705,0.09833048052184042,0.9502746123806783,1.0,1.0,477.761289492409,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.44,0.20530223430970782,0.6940055331794284,2.1310474910311394,0.21989532975827342,0.7656724688390306,0.48977787751183943,0.943972613009668,8.823529411764705,0.09833048052184043,0.9502746123806785,1.0,1.0,477.76128949240905,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.45,0.20521479318375058,0.6940055331794284,2.131615469776204,0.2201962495620021,0.7657137444944015,0.49055761771735673,0.943972613009668,8.823529411764705,0.09833048052184043,0.9502746123806785,1.0,1.0,477.76128949240905,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.46,0.2051276312797878,0.6940055331794284,2.132179505632227,0.22049743467869184,0.7657563893081183,0.49133894595773736,0.943972613009668,8.823529411764705,0.09833048052184043,0.9502746123806785,1.0,1.0,477.7612894924091,478.1865012498263,0.011964731652544192,0.2999890331794283,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
7.47,0.2050407497658639,0.6940055331794284,2.132739592018585,0.2207988872562344,0.7658004011954456,0.4921218704478064,0.9439726130096681,8.823529411764705,0.09833048052184043,0.9502746123806785,1.0,1.0,477.7612894924091,478.1865012498263,0.011964731652544192,0.2999890331794284,0.41,50.0,0.01,2.0,0.083,1.0,0.16,0.08,0.05,0.6,0.6,0.8,0.2,0.528,0.6,0.48,0.096,0.48,0.4,0.2,1.04,0.9,2.5,1.5,6.3,0.0625,50.0,0.017,0.15,0.6,280.0,10.0,0.012,300.0,25.0,3600.0,1.0,500.0,0.02055236,0.0159835,0.514987,1.31319,0.332195,0.787902,24.1946,9.79183,50.0,0.013,1.0
