Time,M,Mp,Mpp,MAPKK1,MAPKK2,MKP3,k1cat,Km1,k2cat,Km2,k3cat,Km3,k4cat,Km4,Km5,uVol,v1,v2,v3,v4
4.83,496.03235623158105,3.764204164168436,0.203439532764999,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084303348888098,0.11208232342789914,0.0449164742142614,0.1648970715472945
4.84,496.02492234156375,3.7709661249868422,0.2041114617708292,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084290882079505,0.11228215931119945,0.04506237016238787,0.1651842867443681
4.8500000000000005,496.0174913352629,3.777724663732223,0.20478392913176696,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084278419767705,0.11248188870162407,0.045208369326075824,0.16547132173082496
4.86,496.01006321087283,3.784479784304874,0.2054569327530532,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084265961950052,0.11268151172278663,0.04535447122999627,0.16575817671701007
4.87,496.00263796659004,3.7912314905970965,0.20613047054583777,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.90842535086239,0.1128810284980473,0.04550067540024459,0.16604485191288362
4.88,495.995215600613,3.797979786493218,0.20680454042715918,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084241059786607,0.11308043915051369,0.04564698136433562,0.16633134752802137
4.89,495.98779611114236,3.804724675869619,0.20747914031992493,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084228615435538,0.11327974380304134,0.045793388651198794,0.16661766377161596
4.9,495.9803794963808,3.811466162594759,0.2081542681528916,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084216175568055,0.1134789425782348,0.045939896791173405,0.166903800852478
4.91,495.972965754533,3.8182042505291944,0.20882992186064472,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084203740181528,0.11367803559844825,0.04608650531600364,0.1671897589790371
4.92,495.96555488380585,3.8249389435256114,0.20950609938357925,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084191309273326,0.11387702298578614,0.046233213758833894,0.16747553835934287
4.93,495.95814688240824,3.8316702454288447,0.21018279866787953,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084178882840825,0.11407590486210435,0.046380021654203865,0.16776113920106595
4.94,495.95074174855114,3.8383981600759043,0.21086001766549942,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084166460881401,0.11427468134901052,0.04652692853804378,0.1680465617114992
4.95,495.9433394804475,3.845122691295998,0.21153775433414218,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084154043392433,0.11447335256786509,0.046673933947669485,0.1683318060975586
4.96,495.93594007631236,3.8518438429105584,0.21221600663724105,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084141630371305,0.11467191863978196,0.046821037421777754,0.1686168725657844
4.97,495.92854353436286,3.858561618733266,0.21289477254393901,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084129221815403,0.11487037968562941,0.04696823850044135,0.16890176132234205
4.98,495.92114985281813,3.865276022570074,0.21357405002906912,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084116817722118,0.11506873582603061,0.04711553672510433,0.16918647257302363
4.99,495.9137590298993,3.8719870582192306,0.21425383707313425,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084104418088838,0.11526698718136458,0.04726293163857705,0.1694710065232482
5.0,495.9063710638297,3.878694729471307,0.21493413166228773,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084092022912958,0.11546513387176695,0.047410422785031575,0.16975536337806366
5.01,495.89898595283444,3.88539904010922,0.2156149317883131,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084079632191879,0.11566317601713072,0.04755800970999672,0.1700395433421472
5.0200000000000005,495.8916036951409,3.8920999939082566,0.21629623544860435,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084067245923001,0.1158611137371069,0.04770569196035324,0.1703235466198067
5.03,495.8842242889782,3.8987975946360973,0.21697804064614598,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084054864103727,0.11605894715110546,0.0478534690843291,0.17060737341498164
5.04,495.8768477325778,3.9054918460528425,0.21766034538949317,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084042486731463,0.11625667637829601,0.04800134063149461,0.17089102393124408
5.05,495.8694740241729,3.912182751911036,0.21834314769275187,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908403011380362,0.11645430153760852,0.04814930615275764,0.1711744983718001
5.0600000000000005,495.8621031619989,3.918870315955691,0.21902644557555906,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084017745317609,0.11665182274773428,0.04829736520035883,0.17145779693949037
5.07,495.85473514429304,3.9255545419243094,0.21971023706306245,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9084005381270847,0.1168492401271264,0.04844551732786672,0.1717409198367914
5.08,495.8473699692947,3.9322354335469134,0.2203945201859011,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908399302166075,0.11704655379400075,0.048593762090173055,0.1720238672658169
5.09,495.84000763524506,3.9389129945460644,0.22107929298018528,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083980666484743,0.11724376386633673,0.048742099043487905,0.1723066394283183
5.1000000000000005,495.83264814038756,3.9455872286368914,0.22176455348747662,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083968315740247,0.11744087046187798,0.04889052774533492,0.17258923652568625
5.11,495.8252914829674,3.9522581395271104,0.22245029975476807,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083955969424692,0.11763787369813308,0.04903904775454645,0.17287165875895136
5.12,495.81793766123184,3.958925730917055,0.22313652983446441,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083943627535505,0.11783477369237659,0.04918765863125889,0.17315390632878563
5.13,495.8105866734301,3.965590006499697,0.22382324178436197,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908393129007012,0.11803157056164944,0.04933635993690774,0.1734359794355032
5.14,495.8032385178135,3.9722509699606703,0.22451043366762896,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083918957025974,0.11822826442275997,0.049485151234222924,0.17371787827906146
5.15,495.79589319263505,3.978908624978299,0.2251981035527856,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083906628400503,0.11842485539228463,0.04963403208722397,0.17399960305906237
5.16,495.78855069622307,3.985562974749794,0.2258862499200397,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083894304191273,0.11862134357257792,0.049783002150406826,0.17428115395275603
5.17,495.7812110268016,3.9922140231529184,0.22657487066503465,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083881984395673,0.11881772908607433,0.049932060950059406,0.17456253116896847
5.18,495.7738741826029,3.998861774017617,0.22726396372350788,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083869669011104,0.11901401205377983,0.05008120802139327,0.17484373491429095
5.19,495.7665401618889,4.0055062309880265,0.2279535271896317,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083857358035019,0.11921019259119814,0.05023044293451027,0.17512476538667232
5.2,495.75920896292314,4.012147397700927,0.2286435591629752,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908384505146487,0.11940627081359989,0.05037976526080933,0.17540562278370353
5.21,495.75188058397146,4.01878527778576,0.22933405774848697,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083832749298116,0.11960224683602337,0.050529174572982234,0.17568630730261814
5.22,495.7445550233016,4.025419874864656,0.2300250210564768,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083820451532216,0.1197981207732753,0.050678670445009164,0.17596681914029363
5.23,495.73723227918305,4.0320511925524505,0.230716447202598,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083808158164633,0.1199938927399314,0.05082825245215444,0.17624715849325215
5.24,495.72991234988757,4.038679234456709,0.23140833430782945,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083795869192833,0.12018956285033712,0.05097792017096211,0.17652732555766149
5.25,495.7225952336886,4.0453040041777495,0.232100680498458,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083783584614284,0.12038513121860828,0.05112767317925168,0.17680732052933607
5.26,495.71528092886166,4.051925505308666,0.2327934839060604,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083771304426458,0.12058059795863209,0.05127751105611378,0.17708714360373806
5.2700000000000005,495.7079694336842,4.058543741435344,0.23348674266748562,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083759028626828,0.12077596318406728,0.051427433381905786,0.177366794975978
5.28,495.7006607464355,4.065158716136489,0.23418045492483677,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083746757212872,0.12097122700834528,0.051577439738247514,0.177646274840816
5.29,495.693354865397,4.071770432983649,0.23487461882545363,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083734490182069,0.12116638954467072,0.051727529708016896,0.17792558339266273
5.3,495.6860517888519,4.07837889554123,0.2355692325218945,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083722227531903,0.12136145090602216,0.05187770287534566,0.17820472082558014
5.3100000000000005,495.67875151508525,4.084984107366527,0.23626429417191852,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083709969259858,0.12155641120515269,0.05202795882561501,0.17848368733328285
5.32,495.67145404238425,4.091586072009735,0.23695980193846772,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083697715363422,0.12175127055459073,0.05217829714545121,0.17876248310913848
5.33,495.66415936903786,4.098184793013982,0.23765575398964925,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083685465840088,0.12194602906664079,0.05232871742272142,0.17904110834616926
5.34,495.65686749333696,4.104780273915345,0.2383521484987176,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083673220687348,0.12214068685338388,0.05247921924652924,0.1793195632370525
5.3500000000000005,495.6495784135744,4.1113725182428755,0.23904898364405677,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083660979902699,0.12233524402667861,0.052629802207210495,0.17959784797412207
5.36,495.6422921280448,4.117961529518614,0.23974625760916207,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083648743483641,0.12252970069816149,0.05278046589632879,0.17987596274936865
5.37,495.6350086350449,4.124547311257622,0.24044396858262285,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083636511427676,0.12272405697924789,0.05293120990667132,0.18015390775444134
5.38,495.62772793287326,4.131129866967999,0.24114211475810424,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083624283732308,0.12291831298113264,0.05308203383224448,0.18043168318064842
5.39,495.6204500198302,4.137709200150904,0.24184069433432953,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083612060395045,0.12311246881479063,0.05323293726826959,0.18070928921895807
5.4,495.613174894218,4.144285314300579,0.24253970551506224,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.90835998414134,0.12330652459097771,0.053383919811178564,0.1809867260599998
5.41,495.60590255434084,4.150858212904372,0.24323914650908818,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083587626784881,0.12350048042023125,0.05353498105860957,0.18126399389406497
5.42,495.59863299850485,4.157427899442755,0.24393901553019787,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083575416507009,0.12369433641287082,0.05368612060940279,0.18154109291110804
5.43,495.59136622501796,4.163994377389351,0.24463931079716847,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.90835632105773,0.12388809267899885,0.05383733806359604,0.18181802330074728
5.44,495.58410223219,4.170557650210954,0.24534003053374617,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083551008993276,0.12408174932850156,0.05398863302242057,0.18209478525226622
5.45,495.5768410183325,4.177117721367549,0.24604117296862796,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083538811752461,0.12427530647104926,0.05414000508829657,0.182371378954614
5.46,495.5695825817592,4.183674594312338,0.24674273633544422,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083526618852381,0.12446876421609747,0.05429145386482907,0.18264780459640675
5.47,495.56232692078544,4.190228272491759,0.24744471887274067,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083514430290567,0.12466212267288725,0.05444297895680357,0.18292406236592854
5.48,495.55507403372843,4.19677875934551,0.24814711882396062,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083502246064551,0.12485538195044607,0.05459457997018166,0.1832001524511321
5.49,495.54782391890734,4.203326058306568,0.2488499344374269,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083490066171866,0.1250485421575886,0.054746256512096796,0.18347607503963992
5.5,495.5405765747682,4.2098701719751155,0.24955316461157911,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083477890610263,0.1252416033785461,0.05489800833218724,0.18375183028064856
5.51,495.53333199956774,4.216411104207297,0.2502568072634734,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083465719377168,0.12543456573458941,0.05504983496520733,0.18402741838125217
5.5200000000000005,495.52609019158984,4.222948858684792,0.25096086044606697,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083453552470059,0.12562742934182664,0.05520173597579703,0.18430283954048052
5.53,495.51885114916183,4.22948343880879,0.25166532243103296,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908344138988648,0.12582019430807626,0.05535371097660834,0.18457809394440775
5.54,495.51161487061273,4.236014847973805,0.2523701914948886,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083429231623982,0.12601286074094556,0.05550575958145515,0.18485318177877963
5.55,495.50438135427356,4.242543089567694,0.25307546591897634,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083417077680117,0.12620542874783072,0.05565788140530876,0.18512810322901432
5.5600000000000005,495.497150598477,4.2490681669716865,0.2537811439894455,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908340492805244,0.12639789843591825,0.055810076064293355,0.18540285848020355
5.57,495.48992260155774,4.255590083560401,0.2544872239972335,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083392782738509,0.12659026991218497,0.05596234317568168,0.1856774477171134
5.58,495.4826973618521,4.262108842701873,0.25519370423804744,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083380641735884,0.1267825432833994,0.05611468235789052,0.18595187112418576
5.59,495.47547487769845,4.268624447757576,0.25590058301234553,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083368505042128,0.12697471865612195,0.05626709323047623,0.18622612888553886
5.6000000000000005,495.4682551474367,4.275136902082443,0.2566078586253184,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083356372654806,0.12716679613670603,0.05641957541413035,0.18650022118496856
5.61,495.4610381694088,4.281646209024893,0.2573155293868704,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083344244571487,0.1273587758312985,0.056572128530675114,0.18677414820594937
5.62,495.4538239419585,4.288152371926849,0.25802359361160154,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083332120789743,0.12755065784584052,0.05672475220305899,0.18704791013163513
5.63,495.44661246343117,4.294655394123767,0.2587320496187884,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083320001307146,0.12774244228606818,0.056877446055352346,0.1873215071448608
5.64,495.4394037321741,4.3011552789446545,0.2594408957323657,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083307886121271,0.12793412925751338,0.05703020971274286,0.18759493942814248
5.65,495.4321977465364,4.307652029712097,0.2601501302809079,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083295775229699,0.12812571886550428,0.05718304280153124,0.18786820716367933
5.66,495.42499450486895,4.314145649742274,0.2608597515976103,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083283668630011,0.1283172112151663,0.05733594494912659,0.1881413105333539
5.67,495.4177940055244,4.320636142344993,0.2615697580202709,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083271566319789,0.12850860641142262,0.05748891578404221,0.1884142497187337
5.68,495.4105962468572,4.327123510823703,0.2622801478912712,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083259468296623,0.1286999045589951,0.05764195493589092,0.1886870249010717
5.69,495.4034012272235,4.333607758475521,0.2629909195575585,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083247374558099,0.12889110576240476,0.057795062035380894,0.18895963626130796
5.7,495.39620894498137,4.340088888591256,0.26370207137062635,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083235285101809,0.12908221012597262,0.05794823671431097,0.18923208398007002
5.71,495.3890193984905,4.346566904455432,0.2644136016864967,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083223199925349,0.1292732177538205,0.05810147860556636,0.18950436823767436
5.72,495.3818325861125,4.353041809346306,0.265125508865701,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083211119026314,0.12946412874987162,0.05825478734311422,0.18977648921412726
5.73,495.37464850621063,4.359513606535899,0.2658377912732619,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083199042402306,0.12965494321785123,0.05840816256199925,0.19004844708912583
5.74,495.3674671571499,4.365982299290013,0.26655044727867405,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083186970050924,0.12984566126128763,0.0585616038983391,0.19032024204205902
5.75,495.3602885372971,4.372447890868256,0.2672634752558864,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083174901969774,0.13003628298351247,0.05871511098932024,0.1905918742520088
5.76,495.3531126450209,4.378910384524067,0.26797687358328287,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083162838156462,0.13022680848766194,0.058868683473193205,0.19086334389775095
5.7700000000000005,495.3459394786914,4.385369783504734,0.2686906406436643,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.90831507786086,0.13041723787667697,0.05902232098926851,0.19113465115775624
5.78,495.33876903668073,4.3918260910514215,0.2694047748242294,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083138723323797,0.1306075712533044,0.0591760231779119,0.19140579621019138
5.79,495.3316013173627,4.398279310399191,0.2701192745165567,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908312667229967,0.13079780872009744,0.05932978968054022,0.19167677923292006
5.8,495.32443631911275,4.404729444777026,0.2708341381165855,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083114625533835,0.13098795037941638,0.05948362013961688,0.19194760040350414
5.8100000000000005,495.3172740403082,4.411176497407856,0.27154936402459773,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083102583023912,0.13117799633342953,0.0596375141986474,0.1922182598992044
5.82,495.31011447932786,4.41762047150857,0.2722649506451988,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083090544767524,0.1313679466841135,0.05979147150217504,0.19248875789698164
5.83,495.3029576345525,4.4240613702900555,0.2729808963872996,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083078510762294,0.13155780153325455,0.05994549169577644,0.192759094573498
5.84,495.2958035043645,4.430499196957208,0.2736971996640978,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083066481005849,0.1317475609824486,0.06009957442605714,0.19302927010511756
5.8500000000000005,495.28865208714797,4.436933954708961,0.27441385889305897,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908305445549582,0.13193722513310252,0.06025371934064723,0.1932992846679076
5.86,495.28150338128864,4.443365646738305,0.27513087249589824,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908304243422984,0.1321267940864345,0.0604079260881969,0.1935691384376397
5.87,495.27435738517414,4.449794276232313,0.27584823889856164,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083030417205541,0.1323162679434748,0.06056219431837201,0.19383883158979048
5.88,495.2672140971936,4.456219846372165,0.2765659565312078,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9083018404420561,0.13250564680506674,0.06071652368184984,0.19410836429954306
5.89,495.2600735157378,4.462642360333167,0.27728402382818895,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908300639587254,0.132694930771867,0.060870913830314524,0.19437773674178765
5.9,495.25293563919956,4.469061821284776,0.2780024392280327,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908299439155912,0.13288411994434665,0.061025364416452746,0.19464694909112293
5.91,495.24580046597305,4.475478232390622,0.27872120117342297,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9082982391477945,0.13307321442279177,0.06117987509394922,0.19491600152185667
5.92,495.23866799445426,4.481891596808534,0.2794403081111822,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9082970395626663,0.133262214307304,0.061334445517482516,0.19518489420800733
5.93,495.23153822304073,4.48830191769056,0.280159758492252,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.908295840400292,0.1334511196978016,0.06148907534272046,0.19545362732330465
5.94,495.22441115013186,4.494709198182991,0.2808795507716752,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9082946416604372,0.13363993069401986,0.061643764226315886,0.19572220104119084
5.95,495.2172867741286,4.501113441426383,0.28159968340857666,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9082934433428669,0.13382864739551179,0.06179851182590212,0.19599061553482147
5.96,495.2101650934336,4.5075146505555805,0.2823201548661452,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9082922454473471,0.13401726990164917,0.061953317800088684,0.1962588709770668
5.97,495.20304610645115,4.513912828699742,0.2830409636116148,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9082910479736435,0.1342057983116228,0.062108181808456876,0.19652696754051255
5.98,495.1959298115872,4.52030797898236,0.2837621081162462,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9082898509215221,0.13439423272444376,0.062263103511555444,0.19679490539746097
5.99,495.1888162072494,4.526700104521284,0.2844835868553079,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9082886542907497,0.1345825732389436,0.062418082570896045,0.19706268471993205
6.0,495.1817052918469,4.533089208428745,0.285205398308058,100.0,1.0,100.0,0.01,50.0,15.0,500.0,0.084,5.0,0.06,18.0,78.0,1.0,0.9082874580810925,0.13477081995377524,0.06257311864894904,0.19733030567966434
