Time,PII,UTP,PIIUMP,PPi,GLN,PIIUMP2,PIIUMP3,UMP,GS,AMP,NH4,KG,NADPH,GLU,NADP,AZGLU,ATP,ADP,AZglu,AZGLN,AZgln,P_i,UT,kcatut,Kglnut,Kutipii,Kutpii,Kutpiiump,Kututp,Kutippi,UR,kcatur,Kurpiiump,Kurump,Kglnur,a1,b1,c1,d1,Vad,Kadpiikg,Kadgln,Kadgs,e1,f1,g1,h1,i1,j1,k1,l1,m1,n1,o1,Vdead,Kdeadpiikg,Kdeadgln,Kdeadpiiu,Kdeadgsa,Vgdh,Kgdhkg,Kgdhnh,Kgdhglu,Kgdhnadph,Kgdhnadp,Keqgdh,Kgdhazglu,Vgog,Kgoggln,Kgogkg,Kgognadph,Kgogglu,Kgognadp,Kgogaz,Vgs,aamp,bamp,camp,damp,n1amp,n2amp,Kgseq,Kgsatp,Kgsglu,Kgsnh,Kgsadp,Kgspi,Kgsgln,Keq,Vgludem,Kgludemglu,Kgludemeq,Kgludemazglu,Vglndem,Kglndemgln,Kglndemeq,Kglndemazgln,Vazglndem,Kazglndemazgln,Kazglndemeq,Kazglndemazinter,Vazgludem,Kazgludemazglu,Kazgludemeq,Kazgludemazinter,Vadp,Kadp,ATPtot,GStot,PIItot,Kd1,Kd2,Kd3,Kd1piiump,Kd2piiump,Kd3piiump,vAPP_GS,nAMP,PIIKG1,PIIUMP3KG3,compartment,vut1,vur1,vut2,vur2,vut3,vur3,vad,vdead,vgdh,vgog,vgs,vgludem,vazgludem,vglndem,vazglndem,vatpase
0.1,0.002479320132702271,0.5,0.00047123306000188307,0.05,0.35338739614060694,4.624205445092949e-05,3.204757671713905e-06,0.01,0.01321545313752763,0.0007845468624723679,0.05,0.2,0.15,2.6647796148582175,0.05,0.481696049024788,5.16452339558791,0.20547660441208482,0.1,0.5585247973912822,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,491.0350328894711,0.6724687392620297,0.0008449560565851852,6.399516099522305e-07,1.0,0.0051549541299786535,0.00046005906741020954,0.0009797786001082315,4.5145551642199594e-05,9.6145578953818e-05,3.1287656806560258e-06,0.009339909507402294,0.0020398084034351075,3.0400422697795575,25.295494424952107,29.066431463876956,17.40556329715151,17.168764766315373,3.6263001801733665,6.352197002963355,29.125927511560864
0.11,0.002433067086453499,0.5,0.0005078082220219207,0.05,0.3542991363833581,5.490655217276208e-05,4.218144178581648e-06,0.01,0.01314264838126678,0.0008573516187332164,0.05,0.2,0.15,2.7340031125122852,0.05,0.4855019014697893,5.165206832314281,0.20479316768571423,0.1,0.5329113097062205,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,481.1840685309702,0.7348728160570426,0.0008291929483653449,8.423127220880669e-07,1.0,0.0050466562261372834,0.0004879685758965801,0.0010532934088086064,5.276139871161327e-05,0.0001138869104436826,4.053344783496012e-06,0.009337943722121983,0.00207660370013235,3.0231384100899246,25.1816112657048,28.97883742481593,17.73212511245205,17.226521925585644,3.747730063301649,6.150474138074206,29.05720104497904
0.12,0.0023881010201976687,0.5,0.0005424507289199665,0.05,0.35454195839121927,6.404358584873157e-05,5.404669858973811e-06,0.01,0.01307021581881826,0.0009297841811817336,0.05,0.2,0.15,2.798191645160659,0.05,0.49148279518223,5.166100496069372,0.20389950393062375,0.1,0.5103602982089932,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,471.65334395099865,0.796957869584343,0.0008138684448764536,1.0792476473457844e-06,1.0,0.0049495862321011965,0.0005132587019326272,0.0011242852110306826,6.0597075434441045e-05,0.00013273695211814566,5.1138171419077765e-06,0.009334246742387708,0.00210854420388809,3.0075738331186255,25.006750741447846,28.86656286490056,17.992953713359377,17.316244014080592,3.855258836043777,5.967868860536787,28.967132778476863
0.13,0.002344311641508265,0.5,0.0005753000641497305,0.05,0.3544593743867294,7.361484330190592e-05,6.773455864348344e-06,0.01,0.012998123880124808,0.0010018761198751867,0.05,0.2,0.15,2.857278471155093,0.05,0.4987996374256721,5.167213351460631,0.20278664853936534,0.1,0.4905614967507054,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,462.43323187703464,0.8587509598930171,0.0007989449582924978,1.3525777701038814e-06,1.0,0.004859088896794979,0.0005362476202378348,0.0011924328252863555,6.86177301112798e-05,0.0001525825583058822,6.313661016901013e-06,0.009329703661069557,0.002136530433768958,2.9933387666834337,24.8001764991121,28.732881195501378,18.201087899999443,17.4243076852315,3.95164014290219,5.803533295695837,28.854652967700282
0.14,0.002301621965403787,0.5,0.0006064635343054584,0.05,0.3541831502647155,8.358190322544008e-05,8.332601889781763e-06,0.01,0.012926343108322483,0.0010736568916775127,0.05,0.2,0.15,2.9114949187443506,0.05,0.5068521281970756,5.1685261236274584,0.20147387637253727,0.1,0.4732313914825639,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,453.5131484571206,0.9202773357235823,0.000784396252015175,1.6639205021717094e-06,1.0,0.0047733057553915265,0.000557168199617803,0.0012577373357781077,7.678809344090311e-05,0.00017333949089357883,7.655300822626595e-06,0.00932464988825514,0.0021612463828148847,2.9803542957482962,24.57922676272702,28.58119889780899,18.367962847849906,17.541127662958612,4.0378961054653955,5.656496691151102,28.721508121499735
0.15,0.002259968737633924,0.5,0.0006360332093894633,0.05,0.353738912354745,9.39085471847287e-05,1.0089510616241566e-05,0.01,0.012854848160885873,0.0011451518391141235,0.05,0.2,0.15,2.9612018303182728,0.05,0.5152227521206443,5.1700091468301865,0.19999085316980914,0.1,0.45810268775500124,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,444.8822777520988,0.9815587192406774,0.0007702007689001697,2.0147540700139165e-06,1.0,0.00469170274181776,0.0005762014298006687,0.00132040709355293,8.507455013282305e-05,0.00019495446152409664,9.140388201817259e-06,0.009319148272507877,0.002183220665277869,2.9685142255008583,24.353693494725572,28.414689203133484,18.502918605923522,17.66028422577926,4.114227017211981,5.525625054805892,28.570495209212943
0.16,0.0022192923383787845,0.5,0.000664094562279125,0.05,0.3531088804550519,0.00010456193985762923,1.2051164308821859e-05,0.01,0.01278361845849782,0.0012163815415021774,0.05,0.2,0.15,3.0067917625662606,0.05,0.523629078319069,5.171632128596274,0.198367871403722,0.1,0.4449206819878049,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,436.5299464420233,1.0426127498590092,0.0007563381904225582,2.4064727480954725e-06,1.0,0.004614255365550195,0.0005934974702263945,0.0013807563087734824,9.344640102832844e-05,0.00021740060274026614,1.0770055857741232e-05,0.009313149873572986,0.0022028685393590763,2.957708550530359,24.128847615092507,28.236167750385835,18.613240799763073,17.77767700804405,4.1805884004846305,5.4096308332647425,28.404495614181364
0.17,0.0021795340084000796,0.5,0.0006907285225145089,0.05,0.35226322195166665,0.00011551309289736514,1.4224381012427759e-05,0.01,0.012712637819196192,0.0012873621808038027,0.05,0.2,0.15,3.048643207842552,0.05,0.5318850067802985,5.17336684693839,0.19663315306160492,0.1,0.43344370278778566,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,428.44576923724895,1.1034532978318308,0.0007427884913449308,2.8404380180822986e-06,1.0,0.004541068313617163,0.0006091861244900157,0.0014391357945383648,0.00010187645521547562,0.00024067201701945303,1.2545153790211717e-05,0.00930657332059062,0.0022205211543195346,2.9478339128106295,23.907334122315433,28.04799855742753,18.70447690576905,17.890815611658322,4.236979125184145,5.307115293144547,28.226212346832735
0.18,0.0021406352869109673,0.5,0.0007160119696272182,0.05,0.3511743425985782,0.0001267367566834251,1.661599160264992e-05,0.01,0.012641893850993277,0.001358106149006717,0.05,0.2,0.15,3.0871008940928046,0.05,0.5398720158239995,5.175188793766068,0.1948112062339267,0.1,0.4234451601461332,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,420.619705262866,1.1640909848629004,0.0007295317481425826,3.3180139237740865e-06,1.0,0.004472216064824991,0.0006233826648405076,0.0014958924823642843,0.0001103410284547194,0.0002647784808132072,1.4466407774747422e-05,0.009299340546511405,0.0022364462283424535,2.9387977003451193,23.690308661895937,27.852145668476673,18.78079133773092,17.998293301286186,4.283557492547015,5.216624134048571,28.03800579007045
0.19,0.0021025383766766713,0.5,0.000740017553760617,0.05,0.34982322625071083,0.00013821109967904638,1.923297470782701e-05,0.01,0.012571377292961287,0.0014286227070387089,0.05,0.2,0.15,3.1224683354910137,0.05,0.5475177152083679,5.1770775148693025,0.19292248513069238,0.1,0.41471558716347723,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,413.04207161377275,1.2245337488903218,0.000716548263430358,3.840594013419434e-06,1.0,0.004407682056014203,0.0006361912729585536,0.0015513448548805215,0.00011881974284931285,0.0002897405301872426,1.653454110645356e-05,0.009291392490712029,0.0022508629259486864,2.9305192558429165,23.47814266973115,27.650226990966168,18.845288842332295,18.099405863586593,4.320673801955522,5.136701354100331,27.841856668037728
0.2,0.0020651870528275848,0.5,0.0007628131595022407,0.05,0.3482000225069115,0.00014991724730328918,2.208254519104235e-05,0.01,0.012501081367514077,0.0014989186324859184,0.05,0.2,0.15,3.1550091387500503,0.05,0.5547809751545613,5.179016016967404,0.1909839830325907,0.1,0.40706424950652936,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,405.7035351771377,1.2847873992736445,0.0007038188756875327,4.409619008507676e-06,1.0,0.00434736226784698,0.0006477065687579795,0.0016057747129959573,0.00012729511104897195,0.0003155862241792854,1.8750344559428178e-05,0.009282690406324552,0.002263952715245744,2.9229290967351043,23.27079527624365,27.44355989436285,18.90028240685393,18.193895267142793,4.348839475470757,5.065936220303874,27.63942258030355
0.21,0.0020285275834915476,0.5,0.0007844613327734493,0.05,0.3463022130340933,0.00016183885197865945,2.517223658051792e-05,0.01,0.012431001240121396,0.0015689987598785991,0.05,0.2,0.15,3.1849520825756175,0.05,0.5616420672788208,5.180990422639367,0.1890095773606286,0.1,0.4003197714977172,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,398.5951011094716,1.344856079895942,0.0006913252730106883,5.0265932641283835e-06,1.0,0.004291092142680203,0.0006580141951481629,0.0016594281924954728,0.0001357520855131747,0.00034234951092490464,2.11147296897962e-05,0.009273211195733965,0.002275867404176212,2.9159673440380414,23.067993381631645,27.23323216500477,18.947498076541503,18.28178488837064,4.3686727053081436,5.002997258642421,27.432068228233163
0.22,0.0019925088853548862,0.5,0.0008050195859153642,0.05,0.3441337460905207,0.00017396161153168806,2.8509922022226795e-05,0.01,0.012361133639043589,0.0016388663609564055,0.05,0.2,0.15,3.212494063708381,0.05,0.5680952559634027,5.182989356250611,0.18701064374938303,0.1,0.3943302054634645,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,391.7081070083715,1.4047425951054904,0.00067905004612915,5.693088952956366e-06,1.0,0.004238659045651868,0.0006671920788615331,0.0017125161021097938,0.00014417762160153454,0.00037006809040333785,2.3628734598501476e-05,0.009262945537649283,0.0022867352649659717,2.9095827302549124,22.869374530912584,27.02013004407765,18.988224944767985,18.363263435616705,4.380859467049451,4.946656647439411,27.220923787842114
0.23,0.001957082761992656,0.5,0.0008245405177443158,0.05,0.3417036810135059,0.0001862728844261254,3.210384066106066e-05,0.01,0.012291476531752036,0.0017085234682479582,0.05,0.2,0.15,3.2378040620502424,0.05,0.5741435575422708,5.185003610273466,0.18499638972652926,0.1,0.38896237287898855,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,385.03421423568784,1.4644486870696785,0.0006669767696282952,6.410751333253924e-06,1.0,0.00418981806593054,0.0006753112042880931,0.001765216486715864,0.00015256032081013002,0.00039878206048217215,2.6293532982956174e-05,0.009251894905743711,0.002296665716035926,2.9037314332736863,22.674563793479862,26.80497928077445,19.02343157075747,18.43860784233767,4.386116181356581,4.895803443907114,27.006914562043942
0.24,0.0019222042932795964,0.5,0.0008430716675337835,0.05,0.3390242348231136,0.0001987614022233335,3.5962641787448e-05,0.01,0.012222028844066023,0.0017779711559339727,0.05,0.2,0.15,3.2610282553475742,0.05,0.5797953578379259,5.187025808994083,0.18297419100591178,0.1,0.38410070485147957,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,378.5653972665361,1.5239752765148336,0.000655090134661396,7.181307564420193e-06,1.0,0.0041443126503921575,0.0006824358262109398,0.00181768014417771,0.00016089011998459798,0.0004285337393760718,2.911044945056429e-05,0.009240066994407882,0.0023057529285417876,2.8983756992956584,22.483192175948865,26.588384346458287,19.053855207412383,18.508136467979305,4.385151970601293,4.849448064319771,26.790791426015684
0.25,0.001887831817221408,0.5,0.000860655815191429,0.05,0.33610960635718834,0.00021141697313072533,4.00953992806017e-05,0.01,0.012152790274326227,0.0018472097256737679,0.05,0.2,0.15,3.2822936184924663,0.05,0.5850622599012888,5.189049937829299,0.18095006217069481,0.1,0.3796458676674596,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,372.2939373106839,1.5833226220060865,0.0006433759427576901,8.006569591134193e-06,1.0,0.004101885282251399,0.0006886240646177819,0.0018700349200671206,0.00016915799881522526,0.00045936728186913174,3.208095075606921e-05,0.009227473156064663,0.002314078694213854,2.893482861444599,22.294909350147215,26.370843622159146,19.08006129200274,18.572181475717745,4.378645363494323,4.806721245921445,26.57317654012282
0.26,0.001853926740040753,0.5,0.0008773314278541566,0.05,0.33297535579621645,0.00022423022342811413,4.4511613501133767e-05,0.01,0.012083761166847947,0.0019162388331520482,0.05,0.2,0.15,3.301710471796904,0.05,0.5899576171748556,5.191071082470237,0.1789289175297564,0.1,0.3755132346605095,0.1,10.0,0.0006,137.0,0.07,0.0018,0.003,0.0035,0.04,0.1135,0.0006,5.5,0.0023,8.4,0.07,1e-22,0.5166,0.5974,0.0387,0.5,1.052e-05,0.9714,0.001703,1e-22,2.766,3.323,0.2148,1e-22,1e-22,1e-22,0.02316,0.8821,8.491,0.8791,0.5,2.274e-06,0.04444,1.805e-05,0.0002015,360.0,0.32,1.1,10.0,0.04,0.042,1290.0,2.5,85.0,0.175,0.007,0.0015,11.0,0.0037,0.65,600.0,10.0,2.3667,0.1012,10.8688,1.1456,19.2166,460.0,0.35,4.1,0.1,0.0585,3.7,5.65,460.0,120.0,8.0,10000000000.0,0.5,70.0,2.0,10000000000.0,0.25,20.0,1.0,10000000000.0,0.5,30.0,0.3,10000000000.0,0.5,100.0,0.5,5.37,0.014,0.003,0.005,0.15,0.15,0.025,0.15,0.15,366.21241719108565,1.6424904284160413,0.0006318210410994044,8.888434521287243e-06,1.0,0.0040622816560439605,0.0006939286402522753,0.001922388457250718,0.00017735575075375194,0.0004913281111327213,3.520663052938213e-05,0.00921412729425758,0.0023217147312646663,2.8890246334984355,22.10939652771088,26.152765781083893,19.10248487094234,18.631071739369947,4.367232553748147,4.766868679861326,26.354587779347934
