Time,Effector_cells,Tumor_cells,IL_2,c,mu2,p1,g1,s1,r2,b,a,g2,p2,g3,mu3,s2,Tumor_microenvironment,Effector_cell_stimulation,Effector_cell_decay,Tumor_growth,Tumor_killing,IL_2_production,IL_2_decay
265.0,0.0010123489624669821,6.24909379940552e-05,0.0004297702007908713,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.399039127066337e-05,3.8266790781251925e-05,7.68590504383703e-06,7.007944359305293e-06,0.0007854274505642687,0.0007735863614235683
265.5,0.0010251781878376708,6.281207407711819e-05,0.0004356667513323729,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.43390340795353e-05,3.875173550026396e-05,7.725399832617603e-06,7.1191540034781675e-06,0.0007959423239015741,0.0007842001523982713
266.0,0.001037930840701805,6.309688221764486e-05,0.0004415095426703572,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.465114316538149e-05,3.923378577852823e-05,7.760426823135211e-06,7.227750672337989e-06,0.0008063432832845612,0.000794717176806643
266.5,0.0010505900335129293,6.334447063172082e-05,0.00044728994467240163,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.492577615702345e-05,3.971230326678873e-05,7.790876347500628e-06,7.333479038478491e-06,0.000816614559428708,0.0008051219004103229
267.0,0.0010631387849036362,6.355402276782801e-05,0.0004529992419509796,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.516206469004069e-05,4.018664606935745e-05,7.81664798944422e-06,7.436083913794837e-06,0.0008267402597266497,0.0008153986355117633
267.5,0.0010755599106748847,6.372480362714447e-05,0.0004586285705494601,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.535922056131778e-05,4.065616462351064e-05,7.8376513615153e-06,7.535310267070659e-06,0.0008367042928897755,0.0008255314269890282
268.0,0.0010878362486705228,6.38561602145469e-05,0.0004641690413768536,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.551653671103056e-05,4.112021019974576e-05,7.853806160457995e-06,7.630905194190755e-06,0.0008464905435437614,0.0008355042744783365
268.5,0.0010999506643488716,6.394752656268106e-05,0.0004696117407824509,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.563339235423222e-05,4.157813511238735e-05,7.865042785012892e-06,7.722618720847397e-06,0.0008560828852039986,0.0008453011334084116
269.0,0.0011118859613605855,6.399843515768353e-05,0.00047494767668352023,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.57092643541278e-05,4.2029289339430135e-05,7.87130374103165e-06,7.810204454598559e-06,0.000865465131854708,0.0008549058180303364
269.5,0.001123625090556784,6.400850897915293e-05,0.00048016790029593165,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.574371974946411e-05,4.247302842304643e-05,7.872542662461538e-06,7.893420948851213e-06,0.0008746211877681278,0.000864302220532677
270.0,0.0011351511616224956,6.39774673713583e-05,0.0004852635101836522,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.573642178864791e-05,4.290871390933034e-05,7.868725033368327e-06,7.972032720302038e-06,0.000883535069343863,0.000873474318330574
270.5,0.0011464473795176745,6.390514273281543e-05,0.0004902256030062714,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.568714667864062e-05,4.3335710945768095e-05,7.85983024046237e-06,8.04581161786377e-06,0.0008921908901488077,0.0008824060854112885
271.0,0.001157497225487373,6.379146344393487e-05,0.0004950453632693059,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.559576685947211e-05,4.37533951234227e-05,7.845849473454564e-06,8.114537394589866e-06,0.0009005729748402559,0.0008910816538847505
271.5,0.0011682844759953296,6.363646062108252e-05,0.0004997140680982416,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.546225796535848e-05,4.416115319262346e-05,7.826786555701343e-06,8.177998948626526e-06,0.0009086658916174466,0.0008994853225768349
272.0,0.001178793171207638,6.344028949007577e-05,0.000504223100980019,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.528672050957949e-05,4.455838187164871e-05,7.802660572828658e-06,8.235996428700657e-06,0.0009164544760733605,0.0009076015817640341
272.5,0.001189007755709937,6.320320259973875e-05,0.000508564049716478,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.506935337647161e-05,4.4944493165835624e-05,7.773502578455146e-06,8.288340815834519e-06,0.0009239238976869248,0.0009154152894896604
273.0,0.0011989131061058676,6.292555730839783e-05,0.0005127287277413629,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.481046160007312e-05,4.5318915410801796e-05,7.739356514964137e-06,8.334855372128762e-06,0.0009310597043819882,0.0009229117099344532
273.5,0.0012084945357899077,6.260784221393266e-05,0.0005167090829011663,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.451048295186245e-05,4.5681093452858514e-05,7.700282464059195e-06,8.375378550590758e-06,0.0009378478910196039,0.0009300763492220993
274.0,0.001217737883724798,6.225064042818032e-05,0.0005204973210585939,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.416995143508178e-05,4.603049200479736e-05,7.656352130171433e-06,8.40976240733822e-06,0.0009442749077053594,0.000936895177905469
274.5,0.0012266295517305331,6.185463787974419e-05,0.0005240859045696385,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.378950585184236e-05,4.636659705541415e-05,7.607649861672585e-06,8.437874250119632e-06,0.0009503277182424746,0.0009433546282253492
275.0,0.0012351565495726552,6.142065295295966e-05,0.0005274675988729578,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.3369920030984e-05,4.668891757384637e-05,7.55427629613111e-06,8.459600224314117e-06,0.0009559939145538159,0.0009494416779713241
275.5,0.0012433065196523834,6.09495913241804e-05,0.0005306354670356681,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.291205742556491e-05,4.6996986442860096e-05,7.496342805994231e-06,8.474842498951458e-06,0.000961261658654656,0.0009551438406642025
276.0,0.0012510677850844675,6.044245462310303e-05,0.0005335829016258301,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.241688014059241e-05,4.729036227619287e-05,7.4339725639322055e-06,8.483521048992326e-06,0.0009661197556428457,0.0009604492229264942
276.5,0.0012584294381683158,5.990037226313095e-05,0.0005363036722281546,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.188548142578481e-05,4.7568632762762335e-05,7.367304457649644e-06,8.485577822196368e-06,0.0009705578158649079,0.0009653466100106782
277.0,0.0012653812919856857,5.9324549167014126e-05,0.0005387919402381994,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.131903306332144e-05,4.783141283705892e-05,7.296486661080272e-06,8.48097265079471e-06,0.0009745661243539558,0.000969825492428759
277.5,0.0012719139400861762,5.871627449108432e-05,0.0005410422892350062,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.07187944621195e-05,4.807834693525746e-05,7.221677707493888e-06,8.469685096520899e-06,0.000978135728827144,0.0009738761206230112
278.0,0.0012780188860107898,5.807695394162214e-05,0.0005430497354570696,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,6.008614558071165e-05,4.8309113891207854e-05,7.143050464112289e-06,8.451718978100291e-06,0.0009812586450139717,0.0009774895238227252
278.5,0.0012836884180914285,5.740805295084606e-05,0.0005448097552457306,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.942252965012315e-05,4.8523422203856e-05,7.060785143755202e-06,8.427097110600019e-06,0.0009839276541443263,0.0009806575594423152
279.0,0.0012889156802353748,5.6711104939521665e-05,0.0005463183083639784,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.872946177597134e-05,4.872101271289717e-05,6.975070321182079e-06,8.395863099224442e-06,0.0009861364044211358,0.0009833729550551612
279.5,0.0012936948391688789,5.5987741937540726e-05,0.0005475718839870556,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.8008560265870126e-05,4.8901664920583625e-05,6.886106699166096e-06,8.358085925403791e-06,0.0009878796516917662,0.0009856293911767002
280.0,0.0012980208812816748,5.52396368779786e-05,0.000548567456240567,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.726148814823984e-05,4.906518931244731e-05,6.794100011641032e-06,8.313853758696117e-06,0.0009891529906662106,0.0009874214212330207
280.5,0.0013018896935956799,5.446851067350592e-05,0.0005493025200033331,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.6489960590286893e-05,4.92114304179167e-05,6.699261894146664e-06,8.263275553825309e-06,0.0009899529667657914,0.0009887445360059997
281.0,0.0013052982628832224,5.3676158605455625e-05,0.0005497751880194096,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.569577209798652e-05,4.934027433698581e-05,6.601813129480718e-06,8.206485312955034e-06,0.000990277339405151,0.0009895953384349372
281.5,0.0013082443992766118,5.2864396278951074e-05,0.0005499840818779566,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.488074142670097e-05,4.945163829265593e-05,6.501977001050528e-06,8.143635383112441e-06,0.000990124760628783,0.0009899713473803219
282.0,0.0013107268254202264,5.2035064621177644e-05,0.0005499283805511835,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.404671690703349e-05,4.954547400088456e-05,6.399979907706984e-06,8.074897683406764e-06,0.0009894948918027257,0.0009898710849921303
282.5,0.0013127453972516764,5.119004951535644e-05,0.0005496079235209119,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.319559682997693e-05,4.9621776016113366e-05,6.296053778585008e-06,8.000467212174527e-06,0.0009883886706539512,0.0009892942623376413
283.0,0.0013143007670882872,5.033123633858256e-05,0.0005490230857541618,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.232928285529638e-05,4.968056899593726e-05,6.1904304819434354e-06,7.920555398265033e-06,0.0009868079603301163,0.0009882415543574913
283.5,0.0013153944772650852,4.946051193229177e-05,0.0005481748263180708,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.14496822446031e-05,4.972191124062022e-05,6.0833420675762925e-06,7.835390774136035e-06,0.0009847556624011657,0.0009867146873725275
284.0,0.0013160291890762469,4.857977527837278e-05,0.0005470647860757297,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,5.055871915729689e-05,4.9745903347082134e-05,5.9750220799082215e-06,7.745221303611473e-06,0.0009822359639511274,0.0009847166149363135
284.5,0.0013162083047269621,4.769090538910202e-05,0.0005456951404995957,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.965830137573373e-05,4.975267391867917e-05,5.865701608897358e-06,7.650308461572226e-06,0.0009792539877602167,0.0009822512528992722
285.0,0.0013159360603243353,4.679575936245616e-05,0.0005440686484458069,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.8750318543926824e-05,4.9742383080259875e-05,5.755609050881507e-06,7.55092718406675e-06,0.0009758158904099528,0.0009793235672024524
285.5,0.0013152177480315842,4.589617253493482e-05,0.0005421887667072251,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.783664283812063e-05,4.9715230875593885e-05,5.644970127382621e-06,7.447366667989977e-06,0.0009719290633405221,0.0009759397800730053
286.0,0.0013140593212314833,4.49939436722402e-05,0.000540059453741138,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.691911295409991e-05,4.9671442342550066e-05,5.534006063724581e-06,7.339925879057545e-06,0.0009676018197651977,0.0009721070167340485
286.5,0.0013124674807306902,4.409082844265402e-05,0.000537685224973484,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.599952769331619e-05,4.961127077162009e-05,5.422932786304654e-06,7.228912657302225e-06,0.0009628434648903273,0.0009678334049522711
287.0,0.0013104498746637756,4.318852847557296e-05,0.0005350712849725002,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.5079635420661515e-05,4.953500526229072e-05,5.311959576869472e-06,7.114642785597762e-06,0.0009576644252970384,0.0009631283129505003
287.5,0.0013080147148821176,4.228869619696724e-05,0.0005322232916568967,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.416113774911294e-05,4.944295622254404e-05,5.201289667166368e-06,6.997437539243178e-06,0.0009520760093425078,0.0009580019249824141
288.0,0.0013051708495315972,4.139292347218049e-05,0.0005291474152864403,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.3245678214956116e-05,4.933545811229438e-05,5.0911188420622305e-06,6.877621904899728e-06,0.000946090436163332,0.0009524653475155926
288.5,0.0013019279259744961,4.0502720285013125e-05,0.0005258504682813733,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.233482118135023e-05,4.921287560183595e-05,4.9816328172035046e-06,6.755521922852801e-06,0.0009397208722116408,0.0009465308429064721
289.0,0.0012982960467599833,3.9619538570139686e-05,0.0005223396622031237,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.143007470178677e-05,4.907559056752737e-05,4.873010170063291e-06,6.631464584994869e-06,0.0009329812933391414,0.0009402113919656228
289.5,0.0012942858218735382,3.874475655069811e-05,0.0005186226616860623,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,4.0532874793895184e-05,4.8924004066819745e-05,4.765420413528166e-06,6.5057752508964745e-06,0.0009258864616754976,0.0009335207910349122
290.0,0.0012899084836301806,3.787964997245579e-05,0.0005147076943080063,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.964455670206959e-05,4.875854068122083e-05,4.6590204578625715e-06,6.3787736159115755e-06,0.00091845186203469,0.0009264738497544113
290.5,0.0012851756098406783,3.702543573973438e-05,0.0005106032621294277,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.8766397696735706e-05,4.8579638051977644e-05,4.553959977391648e-06,6.250776438635829e-06,0.0009106937041011005,0.00091908587183297
291.0,0.0012800991494671095,3.618325205463501e-05,0.0005063182011554028,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.789959709119386e-05,4.838774784985674e-05,4.450378967709409e-06,6.1220942418615545e-06,0.0009026288385401693,0.0009113727620797251
291.5,0.0012746914794081407,3.535412030892789e-05,0.0005018618388576297,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.704523813594219e-05,4.8183337921627715e-05,4.3484030585979236e-06,5.993025736521943e-06,0.000894274567592057,0.0009033513099437334
292.0,0.0012689652129822316,3.4538998967719825e-05,0.0004972437715882758,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.620434144246278e-05,4.796688505072836e-05,4.248150141108226e-06,5.863862473453281e-06,0.000885648763496638,0.0008950387888588964
292.5,0.0012629331957550542,3.373876277917102e-05,0.0004924738936735384,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.537784394923204e-05,4.773887479954105e-05,4.149727810432029e-06,5.734885286936527e-06,0.000876769728064424,0.0008864530086123691
293.0,0.0012566085082812142,3.2954171462468975e-05,0.0004875623840162376,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.456656716562144e-05,4.7499801613029895e-05,4.053229514661421e-06,5.606359335525996e-06,0.0008676559633178087,0.0008776122912292277
293.5,0.001250004366498126,3.2185926219102925e-05,0.00048251949720459205,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.3771273412696494e-05,4.725016505362916e-05,3.9587415050865295e-06,5.4785398896824234e-06,0.0008583263834065618,0.0008685350949682657
294.0,0.0012431340875828257,3.143464961609594e-05,0.0004773555937682936,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.299264546179062e-05,4.699046851063081e-05,3.866340361904633e-06,5.351668852135794e-06,0.0008488001310002605,0.0008592400687829285
294.5,0.0012360110402422275,3.0700850470485324e-05,0.00047208129888309434,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.2231251360618575e-05,4.67212173211562e-05,3.7760886751766824e-06,5.225969225261195e-06,0.0008390962527546381,0.0008497463379895698
295.0,0.0012286486376903172,2.9984984724536084e-05,0.00046670722991484564,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.1487605037893015e-05,4.644291850469399e-05,3.6880425319029396e-06,5.101652262364867e-06,0.0008292340186721005,0.0008400730138467222
295.5,0.001221060275607693,2.928743633848574e-05,0.00046124402515456856,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.076214695158712e-05,4.6156078417970796e-05,3.6022491659006907e-06,4.9789141915256435e-06,0.0008192327007871972,0.0008302392452782234
296.0,0.0012132592416516904,2.860848972855505e-05,0.00045570233682040625,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,3.0055216094357428e-05,4.5861199334433894e-05,3.5187435677930715e-06,4.857931721850281e-06,0.0008091112425585499,0.0008202642062767313
296.5,0.0012052587912052503,2.7948381907560566e-05,0.00045009274572929806,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.9367102393583425e-05,4.555878230755846e-05,3.4375548978476455e-06,4.738868791095323e-06,0.0007988886000065308,0.0008101669423127365
297.0,0.0011970720622146778,2.730728789108797e-05,0.00044442573423890354,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.869803177753668e-05,4.5249323951714825e-05,3.3587046909832684e-06,4.621874014238053e-06,0.0007885835167711294,0.0007999663216300264
297.5,0.0011887119537474804,2.668530079154198e-05,0.00043871165592313893,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.804814585380602e-05,4.493331185165476e-05,3.282204408410428e-06,4.5070773417043175e-06,0.0007782142116934719,0.00078968098066165
298.0,0.0011801912681714906,2.6082471821783434e-05,0.0004329607117605333,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.741754231636271e-05,4.461122993688234e-05,3.208060357752993e-06,4.394595782658429e-06,0.0007677986997008528,0.0007793292811689599
298.5,0.0011715226100846407,2.5498801177152967e-05,0.00042718290143678575,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.680626550178719e-05,4.428355466119942e-05,3.1362725715598537e-06,4.284531747873498e-06,0.0007573545868214305,0.0007689292225862143
299.0,0.0011627182503502484,2.4934227502166e-05,0.00042138795381674337,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.621429545299347e-05,4.395074986323939e-05,3.066833511735179e-06,4.176971156632922e-06,0.0007468988182440951,0.0007584983168701381
299.5,0.0011537903098032165,2.4388653185427107e-05,0.00041558537658694696,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.5641573733517954e-05,4.3613273710561585e-05,2.9997311806198175e-06,4.071987579975575e-06,0.0007364479325924751,0.0007480536778565046
300.0,0.001144750651529142,2.386194105036686e-05,0.0004097843855867418,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.508799981899505e-05,4.3271574627801565e-05,2.934948713950749e-06,3.969641537870745e-06,0.0007260178993039547,0.0007376118940561352
300.5,0.0011356107441783444,2.3353911702869522e-05,0.0004039938121179854,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.4553428094299332e-05,4.292608612994142e-05,2.872464054614357e-06,3.869979867525944e-06,0.000715623941088757,0.0007271888618123737
301.0,0.0011263818647322045,2.2864357036596794e-05,0.00039822217093880944,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.403768185364194e-05,4.257723448687733e-05,2.8122516137062136e-06,3.7730384893321435e-06,0.0007052807203103138,0.000716799907689857
301.5,0.001117074992193005,2.2393041264496252e-05,0.0003924775901440187,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.3540554109251767e-05,4.222543470489559e-05,2.754282397392499e-06,3.678842444562074e-06,0.0006950022250864879,0.0007064596622592337
302.0,0.0011077006803571004,2.1939702904591064e-05,0.00038676773828163867,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.306180935916346e-05,4.187108571749839e-05,2.6985242511453852e-06,3.5874060588677805e-06,0.0006848016563009229,0.0006961819289069497
302.5,0.0010982692617197691,2.150405636448133e-05,0.0003811000688392791,1.009,0.0378,0.044,0.02,0.0,0.123,1.0,0.018,0.0001,0.9,1e-05,1.8,0.0,1.0,2.2601185982663324e-05,4.151457809300727e-05,2.644942054625068e-06,3.498734171128925e-06,0.0006746915206964725,0.0006859801239107024
