CO2,NADP,NADPH,O2,PGA,RuBP,starch,Time
24.5,0.3797793434041601,0.12022065659583994,21000.0,4.802119341421298,2.0,0.5,2.91
24.5,0.3797794252130611,0.12022057478693894,21000.0,4.808988044211049,2.0,0.5,2.92
24.5,0.37977950380523484,0.12022049619476517,21000.0,4.81584689369387,2.0,0.5,2.93
24.5,0.37977957914851185,0.12022042085148814,21000.0,4.82269590391655,2.0,0.5,2.94
24.5,0.37977965433042044,0.12022034566957958,21000.0,4.829535088051714,2.0,0.5,2.95
24.5,0.37977972777499885,0.12022027222500116,21000.0,4.836364460545089,2.0,0.5,2.96
24.5,0.37977979905275017,0.12022020094724986,21000.0,4.843184035512429,2.0,0.5,2.97
24.5,0.3797798682137583,0.12022013178624166,21000.0,4.8499938269233915,2.0,0.5,2.98
24.5,0.3797799352964887,0.12022006470351133,21000.0,4.856793848736953,2.0,0.5,2.99
24.5,0.3797800003273656,0.12021999967263439,21000.0,4.863584114901413,2.0,0.5,3.0
24.5,0.37978006332035097,0.120219936679649,21000.0,4.870364639354397,2.0,0.5,3.0100000000000002
24.5,0.3797801242765221,0.12021987572347795,21000.0,4.877135436022865,2.0,0.5,3.02
24.5,0.3797801831836495,0.12021981681635052,21000.0,4.883896518823115,2.0,0.5,3.0300000000000002
24.5,0.3797802400157755,0.12021975998422452,21000.0,4.89064790166079,2.0,0.5,3.04
24.5,0.3797802947327919,0.1202197052672081,21000.0,4.89738959843088,2.0,0.5,3.0500000000000003
24.5,0.3797803472800182,0.12021965271998182,21000.0,4.904121623017732,2.0,0.5,3.06
24.5,0.37978039758777954,0.12021960241222046,21000.0,4.910843989295049,2.0,0.5,3.0700000000000003
24.5,0.37978044557098495,0.12021955442901505,21000.0,4.917556711125902,2.0,0.5,3.08
24.5,0.3797804911287052,0.12021950887129478,21000.0,4.92425980236273,2.0,0.5,3.09
24.5,0.3797805341437511,0.12021946585624886,21000.0,4.930953276847348,2.0,0.5,3.1
24.5,0.3797805744822514,0.12021942551774861,21000.0,4.9376371484109525,2.0,0.5,3.11
24.5,0.37978061199323077,0.12021938800676925,21000.0,4.944311430874124,2.0,0.5,3.12
24.5,0.37978065371971437,0.12021934628028562,21000.0,4.950976133318001,2.0,0.5,3.13
24.5,0.3797806946168626,0.12021930538313742,21000.0,4.957631272727758,2.0,0.5,3.14
24.5,0.3797807342140875,0.12021926578591254,21000.0,4.964276863066439,2.0,0.5,3.15
24.5,0.37978077251830494,0.12021922748169507,21000.0,4.970912917961058,2.0,0.5,3.16
24.5,0.379780809529884,0.12021919047011598,21000.0,4.977539451019734,2.0,0.5,3.17
24.5,0.3797808452424608,0.12021915475753917,21000.0,4.9841564758315435,2.0,0.5,3.18
24.5,0.37978087964275237,0.12021912035724763,21000.0,4.99076400596637,2.0,0.5,3.19
24.5,0.3797809127103705,0.12021908728962946,21000.0,4.997362054974756,2.0,0.5,3.2
24.5,0.37978094441763594,0.12021905558236405,21000.0,5.00395063638775,2.0,0.5,3.21
24.5,0.3797809747293919,0.12021902527060811,21000.0,5.010529763716763,2.0,0.5,3.22
24.5,0.3797810036028182,0.1202189963971818,21000.0,5.017099450453412,2.0,0.5,3.23
24.5,0.3797810309872452,0.12021896901275482,21000.0,5.023659710069379,2.0,0.5,3.24
24.5,0.37978105682396746,0.12021894317603252,21000.0,5.030210556016252,2.0,0.5,3.25
24.5,0.379781081046058,0.12021891895394196,21000.0,5.036752001725383,2.0,0.5,3.2600000000000002
24.5,0.37978110357818196,0.12021889642181807,21000.0,5.043284060607737,2.0,0.5,3.27
24.5,0.3797811243364103,0.1202188756635897,21000.0,5.049806746053742,2.0,0.5,3.2800000000000002
24.5,0.3797811432280343,0.12021885677196568,21000.0,5.056320071433136,2.0,0.5,3.29
24.5,0.3797811602192519,0.12021883978074813,21000.0,5.062824050119501,2.0,0.5,3.3000000000000003
24.5,0.3797811806224791,0.1202188193775209,21000.0,5.069318697412453,2.0,0.5,3.31
24.5,0.37978120012301186,0.12021879987698814,21000.0,5.075804025093793,2.0,0.5,3.3200000000000003
24.5,0.37978121874004933,0.1202187812599507,21000.0,5.082280046503149,2.0,0.5,3.33
24.5,0.3797812364921348,0.1202187635078652,21000.0,5.088746774962014,2.0,0.5,3.34
24.5,0.37978125339720126,0.12021874660279874,21000.0,5.095204223773669,2.0,0.5,3.35
24.5,0.3797812694726166,0.1202187305273834,21000.0,5.101652406223124,2.0,0.5,3.36
24.5,0.379781284735229,0.12021871526477101,21000.0,5.108091335577053,2.0,0.5,3.37
24.5,0.37978129920141224,0.12021870079858775,21000.0,5.114521025083728,2.0,0.5,3.38
24.5,0.37978131288711126,0.12021868711288874,21000.0,5.12094148797295,2.0,0.5,3.39
24.5,0.37978132580788726,0.12021867419211273,21000.0,5.12735273745599,2.0,0.5,3.4
24.5,0.3797813379789633,0.12021866202103673,21000.0,5.133754786725521,2.0,0.5,3.41
24.5,0.37978134941526936,0.12021865058473064,21000.0,5.1401476489555495,2.0,0.5,3.42
24.5,0.3797813601314881,0.12021863986851186,21000.0,5.146531337301357,2.0,0.5,3.43
24.5,0.3797813701421,0.12021862985790002,21000.0,5.152905864899428,2.0,0.5,3.44
24.5,0.37978137946142854,0.12021862053857149,21000.0,5.159271244867392,2.0,0.5,3.45
24.5,0.3797813881036859,0.12021861189631412,21000.0,5.165627490303947,2.0,0.5,3.46
24.5,0.3797813960830182,0.12021860391698183,21000.0,5.171974614288809,2.0,0.5,3.47
24.5,0.3797814034635517,0.12021859653644831,21000.0,5.178312629946307,2.0,0.5,3.48
24.5,0.37978141073910787,0.12021858926089214,21000.0,5.184641550928801,2.0,0.5,3.49
24.5,0.37978141752772193,0.12021858247227807,21000.0,5.1909613897541345,2.0,0.5,3.5
24.5,0.3797814238589695,0.12021857614103051,21000.0,5.197272159444817,2.0,0.5,3.5100000000000002
24.5,0.3797814297635186,0.12021857023648139,21000.0,5.203573873005228,2.0,0.5,3.52
24.5,0.37978143527319985,0.12021856472680012,21000.0,5.209866543421582,2.0,0.5,3.5300000000000002
24.5,0.3797814404210762,0.1202185595789238,21000.0,5.2161501836619015,2.0,0.5,3.54
24.5,0.3797814452415128,0.12021855475848717,21000.0,5.222424806675972,2.0,0.5,3.5500000000000003
24.5,0.37978144977024725,0.12021855022975277,21000.0,5.2286904253953175,2.0,0.5,3.56
24.5,0.379781454044459,0.12021854595554098,21000.0,5.234947052733163,2.0,0.5,3.5700000000000003
24.5,0.3797814581028399,0.12021854189716005,21000.0,5.241194701584398,2.0,0.5,3.58
24.5,0.3797814619856637,0.12021853801433628,21000.0,5.247433384825547,2.0,0.5,3.59
24.5,0.37978146573485605,0.12021853426514398,21000.0,5.253663115314734,2.0,0.5,3.6
24.5,0.37978146939406443,0.12021853060593558,21000.0,5.2598839058916464,2.0,0.5,3.61
24.5,0.3797814730087283,0.12021852699127174,21000.0,5.266095769377505,2.0,0.5,3.62
24.5,0.37978147662614864,0.12021852337385135,21000.0,5.272298718575024,2.0,0.5,3.63
24.5,0.3797814802955583,0.12021851970444168,21000.0,5.278492766268386,2.0,0.5,3.64
24.5,0.3797814840681916,0.12021851593180838,21000.0,5.284677925223199,2.0,0.5,3.65
24.5,0.37978148773007947,0.12021851226992056,21000.0,5.2908542081568095,2.0,0.5,3.66
24.5,0.3797814901907632,0.12021850980923683,21000.0,5.297021627670435,2.0,0.5,3.67
24.5,0.37978149253754057,0.12021850746245942,21000.0,5.303180196588018,2.0,0.5,3.68
24.5,0.3797814947867473,0.12021850521325272,21000.0,5.309329927595707,2.0,0.5,3.69
24.5,0.37978149695441166,0.12021850304558837,21000.0,5.315470833360615,2.0,0.5,3.7
24.5,0.37978149905625486,0.12021850094374513,21000.0,5.321602926530778,2.0,0.5,3.71
24.5,0.37978150110769104,0.12021849889230898,21000.0,5.327726219735114,2.0,0.5,3.72
24.5,0.3797815031238269,0.12021849687617309,21000.0,5.333840725583379,2.0,0.5,3.73
24.5,0.3797815051194622,0.12021849488053783,21000.0,5.339946456666127,2.0,0.5,3.74
24.5,0.37978150710908926,0.12021849289091076,21000.0,5.34604342555467,2.0,0.5,3.75
24.5,0.37978150910689334,0.12021849089310666,21000.0,5.35213164480103,2.0,0.5,3.7600000000000002
24.5,0.3797815111267525,0.12021848887324751,21000.0,5.358211126937906,2.0,0.5,3.77
24.5,0.37978151318223746,0.12021848681776252,21000.0,5.364281884478626,2.0,0.5,3.7800000000000002
24.5,0.37978151528661186,0.12021848471338811,21000.0,5.370343929917107,2.0,0.5,3.79
24.5,0.37978151745283206,0.12021848254716792,21000.0,5.376397275727813,2.0,0.5,3.8000000000000003
24.5,0.3797815196935471,0.12021848030645285,21000.0,5.382441934365714,2.0,0.5,3.81
24.5,0.379781522021099,0.12021847797890099,21000.0,5.388477918266245,2.0,0.5,3.8200000000000003
24.5,0.37978152444752233,0.1202184755524777,21000.0,5.394505239845262,2.0,0.5,3.83
24.5,0.3797815268655439,0.12021847313445613,21000.0,5.400523911668389,2.0,0.5,3.84
24.5,0.3797815290086136,0.1202184709913864,21000.0,5.406533946507868,2.0,0.5,3.85
24.5,0.3797815311680831,0.12021846883191686,21000.0,5.412535356321675,2.0,0.5,3.86
24.5,0.3797815333415425,0.12021846665845747,21000.0,5.418528153465753,2.0,0.5,3.87
24.5,0.3797815355254712,0.1202184644745288,21000.0,5.424512350277397,2.0,0.5,3.88
24.5,0.3797815377152167,0.12021846228478326,21000.0,5.430487959075251,2.0,0.5,3.89
24.5,0.3797815399049739,0.12021846009502613,21000.0,5.436454992159288,2.0,0.5,3.9
24.5,0.37978154208776344,0.12021845791223658,21000.0,5.442413461810811,2.0,0.5,3.91
24.5,0.37978154425541105,0.12021845574458893,21000.0,5.4483633802924265,2.0,0.5,3.92
24.5,0.37978154639852635,0.12021845360147362,21000.0,5.454304759848043,2.0,0.5,3.93
24.5,0.37978154850648166,0.12021845149351833,21000.0,5.460237612702856,2.0,0.5,3.94
24.5,0.37978155056739094,0.12021844943260905,21000.0,5.466161951063334,2.0,0.5,3.95
24.5,0.37978155256808876,0.12021844743191126,21000.0,5.472077787117215,2.0,0.5,3.96
24.5,0.3797815544941091,0.12021844550589092,21000.0,5.4779851330334814,2.0,0.5,3.97
24.5,0.37978155632966437,0.12021844367033563,21000.0,5.483884000962362,2.0,0.5,3.98
24.5,0.3797815580576243,0.1202184419423757,21000.0,5.489774403035312,2.0,0.5,3.99
24.5,0.3797815596594948,0.12021844034050522,21000.0,5.495656351365002,2.0,0.5,4.0
24.5,0.3797815611153968,0.12021843888460321,21000.0,5.501529858045311,2.0,0.5,4.01
24.5,0.3797815626440541,0.12021843735594588,21000.0,5.5073949355676435,2.0,0.5,4.0200000000000005
24.5,0.3797815645399674,0.12021843546003257,21000.0,5.513251596538508,2.0,0.5,4.03
24.5,0.3797815664005591,0.12021843359944089,21000.0,5.519099852338903,2.0,0.5,4.04
24.5,0.37978156822035825,0.12021843177964173,21000.0,5.524939715022377,2.0,0.5,4.05
24.5,0.3797815699936257,0.12021843000637428,21000.0,5.530771196625747,2.0,0.5,4.0600000000000005
24.5,0.3797815717143649,0.12021842828563511,21000.0,5.53659430916914,2.0,0.5,4.07
24.5,0.37978157337633267,0.12021842662366732,21000.0,5.542409064656036,2.0,0.5,4.08
24.5,0.37978157497305054,0.12021842502694949,21000.0,5.548215475073315,2.0,0.5,4.09
24.5,0.3797815764978151,0.12021842350218494,21000.0,5.5540135523912975,2.0,0.5,4.1
24.5,0.37978157794370937,0.12021842205629064,21000.0,5.559803308563791,2.0,0.5,4.11
24.5,0.3797815793036135,0.12021842069638648,21000.0,5.565584755528131,2.0,0.5,4.12
24.5,0.3797815805702158,0.1202184194297842,21000.0,5.571357905205227,2.0,0.5,4.13
24.5,0.37978158173602344,0.12021841826397656,21000.0,5.577122769499606,2.0,0.5,4.14
24.5,0.3797815827933736,0.12021841720662638,21000.0,5.582879360299458,2.0,0.5,4.15
24.5,0.3797815837344443,0.12021841626555568,21000.0,5.588627689476673,2.0,0.5,4.16
24.5,0.37978158455126526,0.12021841544873475,21000.0,5.594367768886893,2.0,0.5,4.17
24.5,0.3797815852357288,0.12021841476427121,21000.0,5.600099610369552,2.0,0.5,4.18
24.5,0.3797815857796009,0.1202184142203991,21000.0,5.605823225747922,2.0,0.5,4.19
24.5,0.3797815863331896,0.12021841366681044,21000.0,5.611538626897514,2.0,0.5,4.2
24.5,0.379781586999129,0.120218413000871,21000.0,5.617245825657271,2.0,0.5,4.21
24.5,0.3797815875943885,0.12021841240561151,21000.0,5.622944833727053,2.0,0.5,4.22
24.5,0.37978158812103296,0.12021841187896702,21000.0,5.628635662870522,2.0,0.5,4.23
24.5,0.3797815885817022,0.12021841141829781,21000.0,5.634318324835673,2.0,0.5,4.24
24.5,0.3797815889796383,0.12021841102036171,21000.0,5.639992831354888,2.0,0.5,4.25
24.5,0.3797815893187138,0.12021841068128619,21000.0,5.645659194144985,2.0,0.5,4.26
24.5,0.37978158960345937,0.12021841039654063,21000.0,5.651317424907269,2.0,0.5,4.2700000000000005
24.5,0.3797815898390916,0.12021841016090841,21000.0,5.656967535327583,2.0,0.5,4.28
24.5,0.37978159003154077,0.12021840996845923,21000.0,5.66260953707636,2.0,0.5,4.29
24.5,0.3797815901874788,0.12021840981252117,21000.0,5.668243441808674,2.0,0.5,4.3
24.5,0.379781590314347,0.12021840968565299,21000.0,5.673869261164291,2.0,0.5,4.3100000000000005
24.5,0.37978159042038373,0.12021840957961624,21000.0,5.679487006767718,2.0,0.5,4.32
24.5,0.37978159051465255,0.12021840948534747,21000.0,5.685096690228257,2.0,0.5,4.33
24.5,0.3797815906070695,0.12021840939293046,21000.0,5.690698323140057,2.0,0.5,4.34
24.5,0.37978159070843165,0.12021840929156838,21000.0,5.696291917082161,2.0,0.5,4.3500000000000005
24.5,0.37978159083044405,0.12021840916955594,21000.0,5.701877483618558,2.0,0.5,4.36
24.5,0.3797815909857484,0.12021840901425165,21000.0,5.707455034298239,2.0,0.5,4.37
24.5,0.3797815907929363,0.12021840920706374,21000.0,5.713024579800499,2.0,0.5,4.38
24.5,0.37978159017744784,0.12021840982255219,21000.0,5.718586131451555,2.0,0.5,4.39
24.5,0.3797815894759462,0.12021841052405383,21000.0,5.724139701450388,2.0,0.5,4.4
24.5,0.3797815886921938,0.12021841130780617,21000.0,5.729685301258573,2.0,0.5,4.41
24.5,0.3797815878307054,0.12021841216929458,21000.0,5.735222942322241,2.0,0.5,4.42
24.5,0.3797815868967832,0.12021841310321679,21000.0,5.740752636072146,2.0,0.5,4.43
24.5,0.3797815858965524,0.12021841410344757,21000.0,5.746274393923729,2.0,0.5,4.44
24.5,0.37978158483699664,0.12021841516300337,21000.0,5.75178822727719,2.0,0.5,4.45
24.5,0.3797815837259931,0.12021841627400692,21000.0,5.757294147517555,2.0,0.5,4.46
24.5,0.3797815825723481,0.12021841742765187,21000.0,5.76279216601474,2.0,0.5,4.47
24.5,0.3797815813858326,0.12021841861416739,21000.0,5.768282294123622,2.0,0.5,4.48
24.5,0.37978158017721714,0.12021841982278285,21000.0,5.773764543184102,2.0,0.5,4.49
24.5,0.3797815789583076,0.12021842104169239,21000.0,5.779238924521182,2.0,0.5,4.5
24.5,0.3797815777419804,0.1202184222580196,21000.0,5.78470544944502,2.0,0.5,4.51
24.5,0.3797815765422179,0.1202184234577821,21000.0,5.790164129251006,2.0,0.5,4.5200000000000005
24.5,0.3797815753741438,0.12021842462585618,21000.0,5.795614975219827,2.0,0.5,4.53
24.5,0.37978157425405856,0.12021842574594147,21000.0,5.801057998617535,2.0,0.5,4.54
24.5,0.37978157319947453,0.12021842680052547,21000.0,5.806493210695611,2.0,0.5,4.55
24.5,0.3797815722291517,0.12021842777084829,21000.0,5.81192062269104,2.0,0.5,4.5600000000000005
24.5,0.3797815713631328,0.12021842863686721,21000.0,5.8173402458263705,2.0,0.5,4.57
24.5,0.3797815706227787,0.12021842937722133,21000.0,5.822752091309786,2.0,0.5,4.58
24.5,0.37978157003080387,0.12021842996919613,21000.0,5.8281561703351725,2.0,0.5,4.59
24.5,0.37978156961131176,0.12021843038868822,21000.0,5.833552494082186,2.0,0.5,4.6000000000000005
24.5,0.3797815693898301,0.12021843061016989,21000.0,5.838941073716316,2.0,0.5,4.61
24.5,0.3797815693933463,0.1202184306066537,21000.0,5.84432192038896,2.0,0.5,4.62
24.5,0.37978156965034277,0.12021843034965722,21000.0,5.8496950452374845,2.0,0.5,4.63
24.5,0.3797815701908325,0.12021842980916754,21000.0,5.855060459385298,2.0,0.5,4.64
24.5,0.379781570466306,0.120218429533694,21000.0,5.860418172998916,2.0,0.5,4.65
24.5,0.3797815690507591,0.12021843094924087,21000.0,5.865768194801961,2.0,0.5,4.66
24.5,0.3797815676124883,0.12021843238751166,21000.0,5.871110538531766,2.0,0.5,4.67
24.5,0.37978156615702885,0.12021843384297114,21000.0,5.87644521520625,2.0,0.5,4.68
24.5,0.3797815646904465,0.1202184353095535,21000.0,5.881772235827796,2.0,0.5,4.69
24.5,0.3797815632193574,0.12021843678064259,21000.0,5.887091611383295,2.0,0.5,4.7
24.5,0.379781561750948,0.120218438249052,21000.0,5.892403352844185,2.0,0.5,4.71
24.5,0.3797815602929948,0.1202184397070052,21000.0,5.897707471166493,2.0,0.5,4.72
24.5,0.3797815588538842,0.12021844114611582,21000.0,5.903003977290881,2.0,0.5,4.73
24.5,0.3797815574426323,0.12021844255736767,21000.0,5.908292882142684,2.0,0.5,4.74
24.5,0.379781556068905,0.12021844393109497,21000.0,5.913574196631953,2.0,0.5,4.75
24.5,0.3797815547430375,0.1202184452569625,21000.0,5.9188479316535005,2.0,0.5,4.76
24.5,0.37978155347605425,0.12021844652394578,21000.0,5.924114098086939,2.0,0.5,4.7700000000000005
24.5,0.37978155227968885,0.12021844772031116,21000.0,5.929372706796724,2.0,0.5,4.78
24.5,0.37978155116640394,0.12021844883359607,21000.0,5.934623768632198,2.0,0.5,4.79
24.5,0.3797815501494109,0.1202184498505891,21000.0,5.939867294427632,2.0,0.5,4.8
24.5,0.3797815492426898,0.12021845075731022,21000.0,5.945103295002266,2.0,0.5,4.8100000000000005
24.5,0.3797815484610091,0.12021845153899088,21000.0,5.950331781160351,2.0,0.5,4.82
24.5,0.3797815478199458,0.12021845218005424,21000.0,5.955552763691196,2.0,0.5,4.83
24.5,0.37978154733590475,0.12021845266409525,21000.0,5.960766253369203,2.0,0.5,4.84
24.5,0.37978154702613914,0.12021845297386087,21000.0,5.96597226095392,2.0,0.5,4.8500000000000005
24.5,0.3797815469087698,0.1202184530912302,21000.0,5.971170797190068,2.0,0.5,4.86
24.5,0.3797815470028053,0.12021845299719466,21000.0,5.976361872807595,2.0,0.5,4.87
24.5,0.3797815473281619,0.12021845267183813,21000.0,5.981545498521718,2.0,0.5,4.88
24.5,0.3797815479056829,0.1202184520943171,21000.0,5.986721685032956,2.0,0.5,4.89
24.5,0.3797815487571592,0.12021845124284083,21000.0,5.991890443027183,2.0,0.5,4.9
24.5,0.3797815499053484,0.1202184500946516,21000.0,5.997051783175663,2.0,0.5,4.91
24.5,0.3797815513739953,0.1202184486260047,21000.0,6.002205716135095,2.0,0.5,4.92
24.5,0.3797815510812259,0.1202184489187741,21000.0,6.007352252490365,2.0,0.5,4.93
24.5,0.37978155076560827,0.12021844923439173,21000.0,6.012491402915747,2.0,0.5,4.94
24.5,0.37978155048929213,0.12021844951070787,21000.0,6.017623178025459,2.0,0.5,4.95
24.5,0.3797815502537771,0.12021844974622294,21000.0,6.022747588417643,2.0,0.5,4.96
24.5,0.3797815500606021,0.12021844993939793,21000.0,6.02786464467606,2.0,0.5,4.97
24.5,0.37978154991134777,0.12021845008865224,21000.0,6.032974357370128,2.0,0.5,4.98
24.5,0.3797815498076385,0.1202184501923615,21000.0,6.038076737054967,2.0,0.5,4.99
24.5,0.37978154975114464,0.12021845024885536,21000.0,6.043171794271437,2.0,0.5,5.0
24.5,0.3797815497435847,0.12021845025641531,21000.0,6.048259539546187,2.0,0.5,5.01
24.5,0.37978154978672746,0.12021845021327254,21000.0,6.053339983391687,2.0,0.5,5.0200000000000005
24.5,0.37978154988239426,0.12021845011760574,21000.0,6.058413136306278,2.0,0.5,5.03
24.5,0.3797815500324611,0.12021844996753887,21000.0,6.063479008774208,2.0,0.5,5.04
24.5,0.37978155023886095,0.12021844976113907,21000.0,6.068537611265679,2.0,0.5,5.05
24.5,0.3797815505035856,0.1202184494964144,21000.0,6.073588954236884,2.0,0.5,5.0600000000000005
24.5,0.3797815508286883,0.12021844917131168,21000.0,6.078633048130051,2.0,0.5,5.07
24.5,0.37978155121628565,0.12021844878371436,21000.0,6.083669903373485,2.0,0.5,5.08
24.5,0.37978155166855976,0.12021844833144026,21000.0,6.088699530381607,2.0,0.5,5.09
24.5,0.3797815521877606,0.1202184478122394,21000.0,6.093721939555002,2.0,0.5,5.1000000000000005
24.5,0.37978155277620806,0.12021844722379192,21000.0,6.098737141280454,2.0,0.5,5.11
24.5,0.3797815534362943,0.12021844656370576,21000.0,6.103745145930988,2.0,0.5,5.12
24.5,0.3797815541704855,0.12021844582951453,21000.0,6.108745963865919,2.0,0.5,5.13
24.5,0.3797815549813246,0.1202184450186754,21000.0,6.1137396054308875,2.0,0.5,5.14
24.5,0.3797815558714332,0.12021844412856682,21000.0,6.1187260809579,2.0,0.5,5.15
24.5,0.3797815568435136,0.12021844315648637,21000.0,6.123705400765374,2.0,0.5,5.16
24.5,0.3797815579003514,0.1202184420996486,21000.0,6.128677575158183,2.0,0.5,5.17
24.5,0.37978155904481714,0.12021844095518283,21000.0,6.133642614427689,2.0,0.5,5.18
24.5,0.37978156027986903,0.12021843972013098,21000.0,6.138600528851794,2.0,0.5,5.19
24.5,0.37978156128793367,0.12021843871206635,21000.0,6.143551325893346,2.0,0.5,5.2
24.5,0.3797815621926335,0.12021843780736655,21000.0,6.148495016856237,2.0,0.5,5.21
24.5,0.3797815631215367,0.1202184368784633,21000.0,6.1534316130646785,2.0,0.5,5.22
24.5,0.3797815640723501,0.12021843592764994,21000.0,6.158361124693998,2.0,0.5,5.23
24.5,0.3797815650426525,0.12021843495734752,21000.0,6.16328356190429,2.0,0.5,5.24
24.5,0.3797815660298935,0.12021843397010652,21000.0,6.168198934840426,2.0,0.5,5.25
24.5,0.37978156703139127,0.12021843296860873,21000.0,6.173107253632063,2.0,0.5,5.26
24.5,0.37978156804433105,0.12021843195566892,21000.0,6.178008528393647,2.0,0.5,5.2700000000000005
24.5,0.3797815690657634,0.12021843093423662,21000.0,6.182902769224423,2.0,0.5,5.28
24.5,0.37978157009260205,0.12021842990739794,21000.0,6.1877899862084424,2.0,0.5,5.29
24.5,0.37978157112162275,0.12021842887837725,21000.0,6.192670189414566,2.0,0.5,5.3
24.5,0.37978157214946096,0.12021842785053906,21000.0,6.197543388896479,2.0,0.5,5.3100000000000005
24.5,0.3797815731726103,0.12021842682738967,21000.0,6.20240959469269,2.0,0.5,5.32
24.5,0.379781574187421,0.12021842581257905,21000.0,6.207268816826544,2.0,0.5,5.33
24.5,0.37978157519009753,0.12021842480990248,21000.0,6.212121065306227,2.0,0.5,5.34
24.5,0.37978157617669756,0.12021842382330244,21000.0,6.216966350124775,2.0,0.5,5.3500000000000005
24.5,0.37978157714312966,0.12021842285687033,21000.0,6.2218046812600765,2.0,0.5,5.36
24.5,0.3797815780851518,0.12021842191484819,21000.0,6.226636068674888,2.0,0.5,5.37
24.5,0.3797815789983695,0.12021842100163052,21000.0,6.2314605223168344,2.0,0.5,5.38
24.5,0.37978157987823397,0.12021842012176605,21000.0,6.236278052118418,2.0,0.5,5.39
24.5,0.37978158072004053,0.1202184192799595,21000.0,6.241088667997026,2.0,0.5,5.4
24.5,0.3797815815189267,0.1202184184810733,21000.0,6.245892379854939,2.0,0.5,5.41
24.5,0.3797815822698706,0.12021841773012945,21000.0,6.250689197579338,2.0,0.5,5.42
24.5,0.3797815829676888,0.1202184170323112,21000.0,6.255479131042307,2.0,0.5,5.43
24.5,0.3797815836070352,0.12021841639296485,21000.0,6.260262190100849,2.0,0.5,5.44
24.5,0.3797815841823985,0.12021841581760154,21000.0,6.265038384596884,2.0,0.5,5.45
24.5,0.379781584688101,0.12021841531189897,21000.0,6.269807724357261,2.0,0.5,5.46
24.5,0.3797815854951231,0.12021841450487691,21000.0,6.274570221858521,2.0,0.5,5.47
24.5,0.37978158680921215,0.12021841319078783,21000.0,6.279325888363466,2.0,0.5,5.48
24.5,0.3797815881420024,0.1202184118579976,21000.0,6.284074730224202,2.0,0.5,5.49
24.5,0.3797815894916176,0.1202184105083824,21000.0,6.2888167572297675,2.0,0.5,5.5
24.5,0.3797815908560743,0.12021840914392569,21000.0,6.2935519791539525,2.0,0.5,5.51
24.5,0.3797815922332819,0.12021840776671813,21000.0,6.2982804057553015,2.0,0.5,5.5200000000000005
24.5,0.3797815936210423,0.12021840637895771,21000.0,6.303002046777109,2.0,0.5,5.53
24.5,0.37978159501705033,0.12021840498294968,21000.0,6.307716911947426,2.0,0.5,5.54
24.5,0.3797815964188935,0.12021840358110653,21000.0,6.312425010979056,2.0,0.5,5.55
24.5,0.37978159782405196,0.12021840217594801,21000.0,6.317126353569554,2.0,0.5,5.5600000000000005
24.5,0.37978159922989885,0.12021840077010118,21000.0,6.321820949401228,2.0,0.5,5.57
24.5,0.3797816006336997,0.12021839936630033,21000.0,6.32650880814114,2.0,0.5,5.58
24.5,0.37978160203261296,0.12021839796738704,21000.0,6.3311899394411055,2.0,0.5,5.59
24.5,0.3797816034236899,0.12021839657631013,21000.0,6.3358643529376915,2.0,0.5,5.6000000000000005
24.5,0.3797816048038743,0.1202183951961257,21000.0,6.340532058252219,2.0,0.5,5.61
24.5,0.37978160617000284,0.12021839382999715,21000.0,6.345193064990761,2.0,0.5,5.62
24.5,0.3797816075188049,0.12021839248119508,21000.0,6.349847382744145,2.0,0.5,5.63
24.5,0.3797816088469026,0.1202183911530974,21000.0,6.354495021087951,2.0,0.5,5.64
24.5,0.3797816101508107,0.12021838984918928,21000.0,6.359135989582512,2.0,0.5,5.65
24.5,0.37978161142693684,0.12021838857306318,21000.0,6.363770297772912,2.0,0.5,5.66
24.5,0.3797816126715813,0.12021838732841875,21000.0,6.368397955188991,2.0,0.5,5.67
24.5,0.379781613880937,0.12021838611906299,21000.0,6.373018971345341,2.0,0.5,5.68
24.5,0.37978161505108987,0.12021838494891014,21000.0,6.377633355741307,2.0,0.5,5.69
24.5,0.3797816161780183,0.12021838382198169,21000.0,6.3822411178609855,2.0,0.5,5.7
24.5,0.37978161725759363,0.1202183827424064,21000.0,6.386842267173227,2.0,0.5,5.71
24.5,0.37978161828557966,0.12021838171442031,21000.0,6.391436813131638,2.0,0.5,5.72
24.5,0.37978161925763326,0.12021838074236674,21000.0,6.396024765174573,2.0,0.5,5.73
24.5,0.3797816201693038,0.12021837983069623,21000.0,6.400606132725142,2.0,0.5,5.74
24.5,0.3797816210160334,0.12021837898396662,21000.0,6.405180925191209,2.0,0.5,5.75
24.5,0.379781621793157,0.12021837820684302,21000.0,6.409749151965388,2.0,0.5,5.76
24.5,0.3797816224959022,0.12021837750409778,21000.0,6.41431082242505,2.0,0.5,5.7700000000000005
24.5,0.37978162311938946,0.12021837688061056,21000.0,6.418865945932315,2.0,0.5,5.78
24.5,0.3797816236586318,0.12021837634136823,21000.0,6.423414531834059,2.0,0.5,5.79
24.5,0.379781624108535,0.12021837589146497,21000.0,6.4279565894619095,2.0,0.5,5.8
24.5,0.37978162446389774,0.12021837553610223,21000.0,6.432492128132248,2.0,0.5,5.8100000000000005
24.5,0.3797816247194113,0.1202183752805887,21000.0,6.437021157146206,2.0,0.5,5.82
