A,Ap,B,Bp,M,MYp,MYpYp,MYpYpYp,MYpYpYpYp,T,TA,TW,TWA,Tasp,Tasp_A,Tasp_W,Tasp_WA,Tni,Tni_A,Tni_W,Tni_WA,W,WA,Y,Yp,Z,asp,ni,species_1,Time
3.0925215807786803e-06,4.5274178486445644e-08,1.912228400466932e-06,8.647159953306206e-08,6.087229892570514e-09,9.64583570417823e-10,4.0941487746388747e-10,5.516674631962447e-10,1.991104196351536e-09,3.111967834493983e-06,3.961950361664743e-07,7.241577348300136e-07,7.453447305193855e-07,1.521369688165956e-08,1.936906647794227e-09,3.5402410493454752e-09,3.643819411343553e-09,0.0,0.0,0.0,0.0,2.810429726200043e-06,7.188837479898711e-07,9.898432783536775e-06,8.91338396285394e-09,2e-05,1e-07,0.0,0.1,5.05
3.0925297939795894e-06,4.526589529744905e-08,1.9122274529743006e-06,8.647254702569351e-08,6.093831635465363e-09,9.64710667418399e-10,4.090791840273501e-10,5.506907367206596e-10,1.985687776368235e-09,3.109024274170347e-06,3.958202435220927e-07,7.234726864245798e-07,7.446397567878901e-07,1.815730846899142e-08,2.311667464198392e-09,4.2252216700635934e-09,4.3488414918358544e-09,0.0,0.0,0.0,0.0,2.8104296921686938e-06,7.188838014569396e-07,9.89846640705196e-06,8.904900596901242e-09,2e-05,1e-07,0.0,0.1,5.0600000000000005
3.092539227767619e-06,4.525634029891624e-08,1.912226685130941e-06,8.64733148690536e-08,6.10150656221974e-09,9.648557546810893e-10,4.0868757576443195e-10,5.495543690013111e-10,1.979395738333434e-09,3.1061129118094147e-06,3.9544955476690726e-07,7.227951084589608e-07,7.439425190146378e-07,2.106871787465565e-08,2.6823284728207134e-09,4.902708514912422e-09,5.046151087689626e-09,0.0,0.0,0.0,0.0,2.8104296343323977e-06,7.188838785914042e-07,9.898505486379068e-06,8.895036654352152e-09,2e-05,1e-07,0.0,0.1,5.07
3.092549809849118e-06,4.5245579569857246e-08,1.9122261186239848e-06,8.647388137601004e-08,6.110216159967128e-09,9.650168938128506e-10,4.0824141140207114e-10,5.482636813572552e-10,1.972261853460703e-09,3.1032333946487637e-06,3.9508292560372865e-07,7.221249163124759e-07,7.432529354548951e-07,2.394827732690893e-08,3.048934535797273e-09,5.5727834683896884e-09,5.735832649039832e-09,0.0,0.0,0.0,0.0,2.8104295497776437e-06,7.188839823375585e-07,9.898549821078305e-06,8.883840747131798e-09,2e-05,1e-07,0.0,0.1,5.08
3.0925614711857348e-06,4.523367645943032e-08,1.912225773688056e-06,8.647422631193873e-08,6.119922366109454e-09,9.651920623550187e-10,4.0774198225044625e-10,5.468239030561979e-10,1.9643196862288916e-09,3.1003853737516238e-06,3.947203122158478e-07,7.214620265380457e-07,7.425709249943999e-07,2.6796335232358463e-08,3.4115300306865976e-09,6.235527519886829e-09,6.417969717149719e-09,0.0,0.0,0.0,0.0,2.8104294358337747e-06,7.188841153967457e-07,9.898599212736175e-06,8.871360782854284e-09,2e-05,1e-07,0.0,0.1,5.09
3.0925741458624464e-06,4.5220691690703285e-08,1.9122256691701138e-06,8.647433082988105e-08,6.13058759477784e-09,9.653791569121935e-10,4.071905132908419e-10,5.452401700568124e-10,1.9556025649623206e-09,3.097568503992406e-06,3.943616712630862e-07,7.208063568399421e-07,7.418964071650581e-07,2.9613236191656e-08,3.770158852365233e-09,6.891020768700831e-09,7.0926449267844395e-09,0.0,0.0,0.0,0.0,2.8104292900599652e-06,7.188842802395518e-07,9.898653465135382e-06,8.857643911073615e-09,2e-05,1e-07,0.0,0.1,5.1000000000000005
3.0925877709783994e-06,4.520668344726412e-08,1.9122258225822436e-06,8.647417741775116e-08,6.142174765409804e-09,9.655760053258684e-10,4.0658816590380197e-10,5.435175211021045e-10,1.946143542258429e-09,3.0947824440231675e-06,3.940069598760382e-07,7.201578260511991e-07,7.412293021518837e-07,3.2399321033911776e-08,4.124864417322534e-09,7.539342433019979e-09,7.759940013455567e-09,0.0,0.0,0.0,0.0,2.8104291102348125e-06,7.188844791156315e-07,9.898712384377702e-06,8.842736552792752e-09,2e-05,1e-07,0.0,0.1,5.11
3.092602286484232e-06,4.519170750203285e-08,1.9122262501809112e-06,8.647374981908356e-08,6.15464730050801e-09,9.657803921865579e-10,4.0593605389713586e-10,5.416609121456287e-10,1.9359753412626743e-09,3.092026856236615e-06,3.936561356491729e-07,7.195163541028479e-07,7.405695308065156e-07,3.515492685503191e-08,4.475689668397406e-09,8.180570860281693e-09,8.41993582113581e-09,0.0,0.0,0.0,0.0,2.8104288943407125e-06,7.188847140685088e-07,9.89877577907288e-06,8.826684325618567e-09,2e-05,1e-07,0.0,0.1,5.12
3.092617635090053e-06,4.5175817290846204e-08,1.9122269670110277e-06,8.647303298896692e-08,6.16796914417838e-09,9.659900689378635e-10,4.052352457352368e-10,5.39675213514979e-10,1.9251303276335483e-09,3.0893014067248802e-06,3.9330915663460924e-07,7.188818620025708e-07,7.399170146491606e-07,3.788038705957765e-08,4.8226770800166705e-09,8.814783537598458e-09,9.07271231158472e-09,0.0,0.0,0.0,0.0,2.8104286405553626e-06,7.188849869437249e-07,9.898843460413688e-06,8.809532074792669e-09,2e-05,1e-07,0.0,0.1,5.13
3.0926337621450884e-06,4.515906400858649e-08,1.912227986963883e-06,8.647201303611193e-08,6.182104770790986e-09,9.662027651197458e-10,4.0448677105077694e-10,5.375652144984773e-10,1.9136404785400226e-09,3.0866057652323736e-06,3.929659813348543e-07,7.182542718083259e-07,7.392716758727694e-07,4.057603140875074e-08,5.165868664181051e-09,9.442057103794704e-09,9.718348574948352e-09,0.0,0.0,0.0,0.0,2.8104283472405966e-06,7.188852993995675e-07,9.898915242295628e-06,8.791323839461503e-09,2e-05,1e-07,0.0,0.1,5.14
3.092650615514049e-06,4.514149670742577e-08,1.912229322837464e-06,8.647067716253116e-08,6.197019201474827e-09,9.664162012918897e-10,4.0369162622763465e-10,5.353356251759877e-10,1.9015373458296697e-09,3.083939605127397e-06,3.9262656869781754e-07,7.176335066055325e-07,7.386334373524973e-07,4.324218604970503e-08,5.505305974066418e-09,1.006246735714773e-08,1.0356922835834862e-08,0.0,0.0,0.0,0.0,2.8104280129306853e-06,7.188856529183043e-07,9.898990941451873e-06,8.77210283549728e-09,2e-05,1e-07,0.0,0.1,5.15
3.0926681454839442e-06,4.512316237183524e-08,1.912230986380975e-06,8.646901361902033e-08,6.2126780045690064e-09,9.666280929265104e-10,4.028507780264776e-10,5.329910801811794e-10,1.8888520442968357e-09,3.081302603355027e-06,3.922908781101399e-07,7.170194904849374e-07,7.380022226455442e-07,4.587917356319004e-08,5.841030109977455e-09,1.06760892669918e-08,1.0988512464190655e-08,0.0,0.0,0.0,0.0,2.8104276363239737e-06,7.188860488143637e-07,9.899070377503509e-06,8.751911429744844e-09,2e-05,1e-07,0.0,0.1,5.16
3.0926863046505657e-06,4.510410600935608e-08,1.9122329883498694e-06,8.646701165012619e-08,6.229047311528305e-09,9.668361770141285e-10,4.0196517291542557e-10,5.30536139926092e-10,1.8756151986160593e-09,3.0786944404002574e-06,3.919588693915262e-07,7.164121485198838e-07,7.373779559964429e-07,4.84873130011424e-08,6.173081724000338e-09,1.1282996983160417e-08,1.1613193983584852e-08,0.0,0.0,0.0,0.0,2.81042721627241e-06,7.188864882445194e-07,9.899153373072919e-06,8.730791189958784e-09,2e-05,1e-07,0.0,0.1,5.17
3.092705047866059e-06,4.5084370691299025e-08,1.9122353385325205e-06,8.646466146747475e-08,6.246093824417701e-09,9.670382053581909e-10,4.010357365342047e-10,5.279752926544618e-10,1.8618569410354515e-09,3.0761148002974445e-06,3.9163050279519457e-07,7.158114067608315e-07,7.367605623469238e-07,5.106691987781921e-08,6.501501018788441e-09,1.1883263834356648e-08,1.223104306863975e-08,0.0,0.0,0.0,0.0,2.8104267517761587e-06,7.188869722130912e-07,9.89923975387035e-06,8.708782809084474e-09,2e-05,1e-07,0.0,0.1,5.18
3.0927243320935406e-06,4.5063997670564196e-08,1.9122380458194463e-06,8.646195418054882e-08,6.263784825701848e-09,9.67231957656598e-10,4.0006337963265444e-10,5.253129563678247e-10,1.8476068806410846e-09,3.073563370551852e-06,3.91305738997227e-07,7.152171922007218e-07,7.361499673333848e-07,5.361830624886684e-08,6.826327757457287e-09,1.247696234715597e-08,1.2842134563332243e-08,0.0,0.0,0.0,0.0,2.810426241970918e-06,7.188875015844892e-07,9.899329348772299e-06,8.685926119077687e-09,2e-05,1e-07,0.0,0.1,5.19
3.0927441162410444e-06,4.504302652130678e-08,1.9122411182774596e-06,8.645888172253591e-08,6.2820881492424916e-09,9.674152546484358e-10,3.9904900413121933e-10,5.225534848856519e-10,1.8328941070922111e-09,3.071039841942557e-06,3.909845390721369e-07,7.146294327153351e-07,7.355460972534637e-07,5.614178090810484e-08,7.1476012885137e-09,1.3064164291935262e-08,1.344654252795148e-08,0.0,0.0,0.0,0.0,2.810425686115738e-06,7.188880770955784e-07,9.89942198970188e-06,8.662260152148833e-09,2e-05,1e-07,0.0,0.1,5.2
3.0927643612420296e-06,4.502149506452695e-08,1.912244563120689e-06,8.645543687930668e-08,6.3009722363682545e-09,9.675859602564423e-10,3.9799350305928584e-10,5.197011625533303e-10,1.8177471377626966e-09,3.0685439087680107e-06,3.906668645221518e-07,7.140480571208712e-07,7.34948879124131e-07,5.8637649143409225e-08,7.46536051471752e-09,1.3644940626648158e-08,1.4044340180058486e-08,0.0,0.0,0.0,0.0,2.810425083595913e-06,7.188886993523798e-07,9.899517511942516e-06,8.637823052363836e-09,2e-05,1e-07,0.0,0.1,5.21
3.0927850298541993e-06,4.4999439537185995e-08,1.9122483868006224e-06,8.645161319937347e-08,6.320406104926138e-09,9.67741988350808e-10,3.9689776556554195e-10,5.167602108254455e-10,1.8021939303320771e-09,3.066075268610715e-06,3.9035267724807596e-07,7.134729951025081e-07,7.34358240641977e-07,6.110621297166876e-08,7.779643922840432e-09,1.421936155161648e-08,1.463559995059688e-08,0.0,0.0,0.0,0.0,2.8104244339081835e-06,7.188893688451197e-07,9.899615754002416e-06,8.61265212426226e-09,2e-05,1e-07,0.0,0.1,5.22
3.0928060866932483e-06,4.497689455808679e-08,1.912252594997257e-06,8.644740500273887e-08,6.340359394888925e-09,9.678813116652105e-10,3.957626775941042e-10,5.137347826720145e-10,1.7862618331797562e-09,3.063633622509626e-06,3.900419395697818e-07,7.12904177252117e-07,7.337741102266088e-07,6.354777096753303e-08,8.090489561777186e-09,1.478749647014755e-08,1.5220393442407578e-08,0.0,0.0,0.0,0.0,2.8104237366606357e-06,7.188900859480852e-07,9.899716557860244e-06,8.586783792134718e-09,2e-05,1e-07,0.0,0.1,5.23
3.092827497963273e-06,4.4953893358382746e-08,1.9122571927358108e-06,8.644280726418503e-08,6.360802297821723e-09,9.680019642490426e-10,3.945891284552133e-10,5.106289754091577e-10,1.7699776340648736e-09,3.0612186745593604e-06,3.8973461417729193e-07,7.123415349563247e-07,7.331964169434377e-07,6.596261866294825e-08,8.39793509326986e-09,1.534941408127084e-08,1.5798791526095275e-08,0.0,0.0,0.0,0.0,2.810422991554628e-06,7.18890850938245e-07,9.899819768628677e-06,8.560253687643434e-09,2e-05,1e-07,0.0,0.1,5.24
3.092849231671584e-06,4.4930467589368965e-08,1.912262184303354e-06,8.643781569664149e-08,6.381705674227191e-09,9.681020487441928e-10,3.933780061756718e-10,5.074468133993148e-10,1.7533674574536392e-09,3.058830132432257e-06,3.894306641937374e-07,7.117850005253369e-07,7.326250906207723e-07,6.83510480276901e-08,8.70201772570742e-09,1.590518225969669e-08,1.637086421480114e-08,0.0,0.0,0.0,0.0,2.81042219839537e-06,7.188916639840243e-07,9.899925235153177e-06,8.533096515683429e-09,2e-05,1e-07,0.0,0.1,5.25
3.092871257166193e-06,4.4906647723594495e-08,1.9122675734429016e-06,8.643242655709387e-08,6.403040892489194e-09,9.68179739554593e-10,3.9213020987283915e-10,5.041922747429144e-10,1.7364568833404692e-09,3.056467706560299e-06,3.891300530761151e-07,7.112345069756524e-07,7.320600616812906e-07,7.071334828420643e-08,9.002774317734435e-09,1.6454868244542503e-08,1.693668086015818e-08,0.0,0.0,0.0,0.0,2.810421357063448e-06,7.1889252517491e-07,9.900032809216981e-06,8.505346266097478e-09,2e-05,1e-07,0.0,0.1,5.26
3.0928935455937665e-06,4.488246264795397e-08,1.9122733631726557e-06,8.642663682733983e-08,6.4247800627649195e-09,9.682332861197241e-10,3.9084663498163375e-10,5.008692538119903e-10,1.7192707623217416e-09,3.054131111183403e-06,3.888327447419615e-07,7.106899882922774e-07,7.315012613736864e-07,7.304980486430597e-08,9.300241245338054e-09,1.6998538398087708e-08,1.7496309900938325e-08,0.0,0.0,0.0,0.0,2.8104204675386613e-06,7.188934344963503e-07,9.900142346705442e-06,8.477035927719463e-09,2e-05,1e-07,0.0,0.1,5.2700000000000005
3.092916069120612e-06,4.485794034680938e-08,1.9122795561043166e-06,8.642044389567942e-08,6.446895706041579e-09,9.682610207533857e-10,3.895281996501605e-10,4.974816166406045e-10,1.7018334569142811e-09,3.0518200627910562e-06,3.885387033807828e-07,7.101513790273254e-07,7.30948621439501e-07,7.536070096068251e-08,9.59445459931767e-09,1.7536258564772295e-08,1.8049819236560127e-08,0.0,0.0,0.0,0.0,2.8104195298554302e-06,7.188943918764124e-07,9.900253705977452e-06,8.448197924882113e-09,2e-05,1e-07,0.0,0.1,5.28
3.092938801790882e-06,4.483310713866819e-08,1.912286154105502e-06,8.641384589449434e-08,6.46936119961721e-09,9.682613503680693e-10,3.8817581230303796e-10,4.940331290921592e-10,1.6841685086195342e-09,3.0495342821097723e-06,3.8824789369429923e-07,7.096186147962127e-07,7.304020745531776e-07,7.764631554890392e-08,9.885449933274242e-09,1.8068093613790242e-08,1.8597275750568136e-08,0.0,0.0,0.0,0.0,2.810418544147127e-06,7.188953971391256e-07,9.900366750076096e-06,8.418863527142518e-09,2e-05,1e-07,0.0,0.1,5.29
3.092961718169628e-06,4.4807988906367866e-08,1.912293158765873e-06,8.640684123412322e-08,6.492150001300024e-09,9.682327715980739e-10,3.867904237057626e-10,4.905275764229288e-10,1.6662992269732206e-09,3.047273489143341e-06,3.8796028028307703e-07,7.090916310801154e-07,7.298615531815509e-07,7.99069283331098e-08,1.0173262893696403e-08,1.8594108586009467e-08,1.913874649909835e-08,0.0,0.0,0.0,0.0,2.810417510586651e-06,7.188964500665764e-07,9.900481342821655e-06,8.389063922142558e-09,2e-05,1e-07,0.0,0.1,5.3
3.0929847952094313e-06,4.478260931449348e-08,1.9123005709728377e-06,8.639942902715852e-08,6.515237134535535e-09,9.681738863627203e-10,3.8537294756003396e-10,4.869685432987416e-10,1.6482474882429786e-09,3.0450374156061503e-06,3.8767582920566796e-07,7.085703661296792e-07,7.293269925424365e-07,8.214280733443946e-08,1.0457927638167245e-08,1.91143658109741e-08,1.9674295732483437e-08,0.0,0.0,0.0,0.0,2.8104164294271117e-06,7.188975503573158e-07,9.900597356364975e-06,8.358828270640128e-09,2e-05,1e-07,0.0,0.1,5.3100000000000005
3.093008010196726e-06,4.475699181783152e-08,1.9123083912461215e-06,8.639160875387505e-08,6.538597395160841e-09,9.68083349493714e-10,3.839243412920111e-10,4.833596717869104e-10,1.6300352422665332e-09,3.0428257877093913e-06,3.873945058097664e-07,7.080547569691594e-07,7.287983264826672e-07,8.435422608204222e-08,1.0739479026138376e-08,1.9628928902595384e-08,2.020398901823754e-08,0.0,0.0,0.0,0.0,2.810415300978712e-06,7.188986976486294e-07,9.900714661982848e-06,8.328186000612107e-09,2e-05,1e-07,0.0,0.1,5.32
3.0930313418676e-06,4.473115852801357e-08,1.9123166196589693e-06,8.63833803410273e-08,6.562206506964507e-09,9.67959932483979e-10,3.824455672206313e-10,4.797045012116977e-10,1.611683492119195e-09,3.0406383381827407e-06,3.871162762512362e-07,7.075447421661707e-07,7.282754903777546e-07,8.654145160467503e-08,1.1017951088475325e-08,2.0137859967010723e-08,2.0727890361934555e-08,0.0,0.0,0.0,0.0,2.8104141256021482e-06,7.188998915249822e-07,9.900833136065318e-06,8.297165395611504e-09,2e-05,1e-07,0.0,0.1,5.33
3.09305477002472e-06,4.4705130597954085e-08,1.912325255871752e-06,8.637474412824428e-08,6.586040770121849e-09,9.678024919315214e-10,3.809375980219096e-10,4.760065126398107e-10,1.5932126272849195e-09,3.0384748022829925e-06,3.8684110698929687e-07,7.070402609088245e-07,7.277584201721007e-07,8.870474841823586e-08,1.1293377535564741e-08,2.0641220529911663e-08,2.1246063163071217e-08,0.0,0.0,0.0,0.0,2.810412903708804e-06,7.18901131517289e-07,9.900952658244385e-06,8.265794020546419e-09,2e-05,1e-07,0.0,0.1,5.34
3.093078275388511e-06,4.467892835205832e-08,1.912334299195944e-06,8.63657008040524e-08,6.610076994582754e-09,9.676099772636148e-10,3.7940142397485474e-10,4.722691402157054e-10,1.5746424639630809e-09,3.036334917589163e-06,3.865689647627477e-07,7.065412529511293e-07,7.272470523371429e-07,9.084437872904769e-08,1.1565791783201213e-08,2.113907158331063e-08,2.1758570264255127e-08,0.0,0.0,0.0,0.0,2.8104116357520837e-06,7.189024171120796e-07,9.90107311106323e-06,8.23409883502216e-09,2e-05,1e-07,0.0,0.1,5.3500000000000005
3.0931018399859325e-06,4.465257092395927e-08,1.9123437484707015e-06,8.635625152929495e-08,6.634292799534165e-09,9.67381433076974e-10,3.778380362182286e-10,4.684957266370296e-10,1.555992004533613e-09,3.034218425590977e-06,3.862998167851909e-07,7.060476589868026e-07,7.26741324245482e-07,9.296060085139374e-08,1.1835226750716125e-08,2.16314732188903e-08,2.2265473570545005e-08,0.0,0.0,0.0,0.0,2.810410322240111e-06,7.1890374773817e-07,9.901194381511474e-06,8.202105784930786e-09,2e-05,1e-07,0.0,0.1,5.36
3.0931254465876925e-06,4.462607676727446e-08,1.9123536022673754e-06,8.634639773262088e-08,6.658666272829137e-09,9.671159958044167e-10,3.762484441915507e-10,4.6468957081336377e-10,1.5372797163615424e-09,3.03212506999816e-06,3.86033630539197e-07,7.055594202410289e-07,7.262411737829352e-07,9.505367089077442e-08,1.2101715075607028e-08,2.211848501752132e-08,2.276683445477348e-08,0.0,0.0,0.0,0.0,2.810408963711226e-06,7.189051227925161e-07,9.901316359224615e-06,8.169840313275452e-09,2e-05,1e-07,0.0,0.1,5.37
3.093149078837771e-06,4.459946353521449e-08,1.912363858846023e-06,8.633614115397338e-08,6.683176071144661e-09,9.668128932423837e-10,3.7463366925333765e-10,4.6085391321288413e-10,1.518523453146743e-09,3.030054597193645e-06,3.857703738314547e-07,7.050764785771376e-07,7.257465394550621e-07,9.712384229291506e-08,1.2365289055963008e-08,2.2600165944903144e-08,2.326271364891667e-08,0.0,0.0,0.0,0.0,2.8104075607383676e-06,7.189065416356137e-07,9.901438937023354e-06,8.137327192634879e-09,2e-05,1e-07,0.0,0.1,5.38
3.093172721305912e-06,4.457274802973752e-08,1.912374516140746e-06,8.632548385925032e-08,6.707801481050464e-09,9.664714501646618e-10,3.7299474372566123e-10,4.5699192752725523e-10,1.4997403975319668e-09,3.0280067564755383e-06,3.8551001482232453e-07,7.045987765519116e-07,7.252573604455808e-07,9.917136560300411e-08,1.2625980619695872e-08,2.307657429581721e-08,2.3753171186124547e-08,0.0,0.0,0.0,0.0,2.8104061139299463e-06,7.189080035906205e-07,9.901562011210985e-06,8.104590478652755e-09,2e-05,1e-07,0.0,0.1,5.39
3.0931963594256026e-06,4.45459462551857e-08,1.9123855717866157e-06,8.631442821338038e-08,6.732522403967267e-09,9.6609108359703e-10,3.7133270859097674e-10,4.531067201284077e-10,1.4809470837163272e-09,3.0259812999637002e-06,3.8525252201478674e-07,7.04126257390426e-07,7.247735765974111e-07,1.0119648855862155e-07,1.2883821336345548e-08,2.35477677155365e-08,2.4238266423169138e-08,0.0,0.0,0.0,0.0,2.810404623925963e-06,7.189095079474951e-07,9.901685481471294e-06,8.071653532640575e-09,2e-05,1e-07,0.0,0.1,5.4
3.0932199794390524e-06,4.4519073465753305e-08,1.9123970231437864e-06,8.630297685620997e-08,6.757319342140492e-09,9.656713020332497e-10,3.6964861356678525e-10,4.4920133135369564e-10,1.4621594109057865e-09,3.0239779825208437e-06,3.849978642451495e-07,7.036588649645968e-07,7.242951283968485e-07,1.0319945616821121e-07,1.3138842427044985e-08,2.401380321788761e-08,2.471805805941438e-08,0.0,0.0,0.0,0.0,2.81040309139452e-06,7.189110539667331e-07,9.901809250782124e-06,8.03853905098926e-09,2e-05,1e-07,0.0,0.1,5.41
3.0932435683544464e-06,4.4492144202013743e-08,1.912408867316838e-06,8.629113268315816e-08,6.7821733913535975e-09,9.652117053264287e-10,3.6794351691589905e-10,4.452787355251338e-10,1.44339265087895e-09,3.0219965617030972e-06,3.8474601067733e-07,7.03196543779061e-07,7.238219569642858e-07,1.0518051076022451e-07,1.3391074770748013e-08,2.4474737196527828e-08,2.5192604148721928e-08,0.0,0.0,0.0,0.0,2.8104015170289534e-06,7.189126408824504e-07,9.901933225362454e-06,8.00526908826064e-09,2e-05,1e-07,0.0,0.1,5.42
3.093267113910564e-06,4.446517232094736e-08,1.9124211011711946e-06,8.627889882880162e-08,6.807066236761663e-09,9.647119831231106e-10,3.662184844852917e-10,4.413418404115889e-10,1.4246614552183543e-09,3.0200367977268706e-06,3.84496930799116e-07,7.027392389611897e-07,7.23354004048486e-07,1.0713989201603014e-07,1.3640548908390364e-08,2.493062543246569e-08,2.5661962107448028e-08,0.0,0.0,0.0,0.0,2.8103999015453666e-06,7.189142679050445e-07,9.902057314636967e-06,7.971865068795866e-09,2e-05,1e-07,0.0,0.1,5.43
3.0932906045445997e-06,4.44381710232253e-08,1.912433721348168e-06,8.626627865182799e-08,6.8319801498592054e-09,9.641719134195386e-10,3.6447458875130227e-10,4.3739348652126356e-10,1.4059798614486986e-09,3.0180984534408965e-06,3.842505944190607e-07,7.022868962525217e-07,7.228912120218812e-07,1.0907783699765777e-07,1.388729504639537e-08,2.5381523100384653e-08,2.6126188721198516e-08,0.0,0.0,0.0,0.0,2.8103982456803793e-06,7.189159342236352e-07,9.902181431204776e-06,7.938347798907613e-09,2e-05,1e-07,0.0,0.1,5.44
3.093314029361401e-06,4.4411152879356375e-08,1.912446724279314e-06,8.625327572068192e-08,6.856897985349077e-09,9.635913612442069e-10,3.627129078326547e-10,4.3343644629958086e-10,1.3873612992744899e-09,3.0161812942987677e-06,3.8400697166344214e-07,7.018394620004731e-07,7.224335238758378e-07,1.1099458017504152e-07,1.413134306011923e-08,2.5827484774848964e-08,2.6585340151465934e-08,0.0,0.0,0.0,0.0,2.8103965501890016e-06,7.189176390083733e-07,9.902305490807013e-06,7.904737480046687e-09,2e-05,1e-07,0.0,0.1,5.45
3.0933373781037187e-06,4.438412985505354e-08,1.912460106200249e-06,8.623989379974676e-08,6.8818031775189136e-09,9.629702768432042e-10,3.609345243577595e-10,4.2947342339259035e-10,1.3688185978875412e-09,3.014285088331006e-06,3.8376603297316913e-07,7.013968831500759e-07,7.219808832156805e-07,1.1289035345371686e-07,1.4372722497357375e-08,2.6268564436612945e-08,2.7039471942378158e-08,0.0,0.0,0.0,0.0,2.8103948158426146e-06,7.189193814126387e-07,9.90242941229216e-06,7.87105372051927e-09,2e-05,1e-07,0.0,0.1,5.46
3.093360641123513e-06,4.435711333577294e-08,1.912473863163923e-06,8.622613683607284e-08,6.906679736223914e-09,9.623086936852343e-10,3.5914052430542463e-10,4.255070519680816e-10,1.350363993817354e-09,3.012409606116908e-06,3.8352774910066275e-07,7.009591072358018e-07,7.215332342555372e-07,1.1476538620272842e-07,1.4611462581880851e-08,2.670481547897813e-08,2.7488639027499483e-08,0.0,0.0,0.0,0.0,2.810393043427054e-06,7.1892116057513e-07,9.902553117579485e-06,7.837315547011333e-09,2e-05,1e-07,0.0,0.1,5.47
3.093383809354396e-06,4.4330114150350106e-08,1.9124879910533204e-06,8.62120089466754e-08,6.931512242604828e-09,9.616067264370482e-10,3.573319958197515e-10,4.215398960425371e-10,1.3320091390958435e-09,3.010554620756505e-06,3.832920911067515e-07,7.005260823735396e-07,7.210905218130897e-07,1.166199052824219e-07,1.4847592216960922e-08,2.713629071412323e-08,2.7932895736604798e-08,0.0,0.0,0.0,0.0,2.8103912337408007e-06,7.189229756218429e-07,9.902676531621056e-06,7.803541416322842e-09,2e-05,1e-07,0.0,0.1,5.48
3.093406874285221e-06,4.430314259371429e-08,1.9125024855935943e-06,8.619751440640164e-08,6.956285844531793e-09,9.608645687455945e-10,3.5551002797285895e-10,4.175744488496675e-10,1.3137651099000944e-09,3.008719907842789e-06,3.8305903035759986e-07,7.000977572527601e-07,7.206526913042723e-07,1.1845413507195756e-07,1.508113998886101e-08,2.756304237936991e-08,2.8372295802387305e-08,0.0,0.0,0.0,0.0,2.810389387593271e-06,7.1892482566794e-07,9.902799582362634e-06,7.76974922649055e-09,2e-05,1e-07,0.0,0.1,5.49
3.093429827934787e-06,4.4276208448702e-08,1.9125173423636456e-06,8.618265763635026e-08,6.980986251789127e-09,9.600824908535935e-10,3.536757094964082e-10,4.136131322548984e-10,1.2956424156059822e-09,3.006905245434255e-06,3.8282853852167297e-07,6.996740811288722e-07,7.202196887379386e-07,1.202682974965034e-07,1.5312134170290552e-08,2.798512214337513e-08,2.8806892367089206e-08,0.0,0.0,0.0,0.0,2.8103875058032097e-06,7.189267098195157e-07,9.902922200703535e-06,7.735956327393992e-09,2e-05,1e-07,0.0,0.1,5.5
3.093452662827615e-06,4.4249321007005467e-08,1.9125325568071756e-06,8.61674431928204e-08,7.005599731016339e-09,9.59260837124157e-10,3.5183012749140033e-10,4.096582962050759e-10,1.2776510081630372e-09,3.005110414027759e-06,3.8260058756673806e-07,6.992550038157598e-07,7.197914607104986e-07,1.2206261205411277e-07,1.5540602723821214e-08,2.84025811122515e-08,2.9236737989056154e-08,0.0,0.0,0.0,0.0,2.8103855891971727e-06,7.189286271752618e-07,9.903044320455505e-06,7.702179531084557e-09,2e-05,1e-07,0.0,0.1,5.51
3.093475371970749e-06,4.422248908929332e-08,1.9125481242432285e-06,8.615187575676733e-08,7.030113100394414e-09,9.584000234470111e-10,3.4997436611505584e-10,4.057122182262904e-10,1.2598002918172372e-09,3.0033351965316685e-06,3.8237514975689873e-07,6.988404756784929e-07,7.193679544005334e-07,1.2383729584229934e-07,1.576657330526695e-08,2.8815469835618954e-08,2.966188464921818e-08,0.0,0.0,0.0,0.0,2.8103836386081006e-06,7.189305768280363e-07,9.90316587830066e-06,7.668435121680304e-09,2e-05,1e-07,0.0,0.1,5.5200000000000005
3.0934979488315376e-06,4.4195721064537546e-08,1.912564039876253e-06,8.613596012374304e-08,7.05451372406999e-09,9.5750053452196e-10,3.4810950525382763e-10,4.017771029788509e-10,1.2420991331753805e-09,3.001579378239309e-06,3.8215219764966145e-07,6.984304476262022e-07,7.189491175633891e-07,1.2559256358431745e-07,1.5990073267028897e-08,2.9223838312590017e-08,3.008238375749892e-08,0.0,0.0,0.0,0.0,2.8103816548739775e-06,7.189325578663423e-07,9.903286813748515e-06,7.634738864782125e-09,2e-05,1e-07,0.0,0.1,5.53
3.09352038731635e-06,4.416902486857871e-08,1.912580298805694e-06,8.61197011943019e-08,7.0787895063214325e-09,9.565629210516251e-10,3.4623661918999613e-10,3.9785508186867567e-10,1.2245558715682798e-09,2.999842746802693e-06,3.8193170409303256e-07,6.980248711051119e-07,7.185348985257559e-07,1.273286276551539e-07,1.621112966140565e-08,2.9627735997690192e-08,3.0498286159154134e-08,0.0,0.0,0.0,0.0,2.810379638836569e-06,7.189345693757191e-07,9.90340706909215e-06,7.60110601650316e-09,2e-05,1e-07,0.0,0.1,5.54
