Time,asp,ni,T,Tasp,Tni,W,TW,Tasp_W,Tni_W,TA,Tasp_A,Tni_A,WA,TWA,Tasp_WA,Tni_WA,A,Ap,B,Bp,Z,Y,Yp,M,MYp,MYpYp,MYpYpYp,MYpYpYpYp,species_1,alpha,kappa,ka,Bias,parameter_1,parameter_2,parameter_3,cell,phosphorylation_r1,phosphorylation_r2,phosphorylation_r3,phosphorylation_r4,phosphorylation_r5,phosphorylation_r6,phosphorylation_r7,phosphorylation_r8,phosphorylation_r9,phosphorylation_r10,regulatory_r1,regulatory_r2,regulatory_r3,regulatory_r4,regulatory_r5,regulatory_r6,regulatory_r7,regulatory_r8,regulatory_r9,regulatory_r10,regulatory_r11,regulatory_r12,regulatory_r13,regulatory_r14,regulatory_r15,regulatory_r16,regulatory_r17,regulatory_r18,motor_r1,motor_r2,motor_r3,motor_r4,reaction_1,reaction_2,reaction_3
9.16,1e-07,0.0,2.845533507222783e-06,2.8133392819791205e-07,0.0,2.809877689768857e-06,6.619336115365581e-07,6.544445274220785e-08,0.0,3.625392349915618e-07,3.5843748403295705e-08,0.0,7.193727290467016e-07,6.819482452496715e-07,6.742327165601072e-08,0.0,3.095403816764782e-06,4.126895388797168e-08,1.918969594346742e-06,7.973040565326213e-08,2e-05,9.91135482043262e-06,4.880239149975391e-09,8.690127022328354e-09,7.539537482663518e-10,1.7521308419747823e-10,1.2926408008708586e-10,2.554420651207532e-10,0.1,0.14,2.25e-07,0.1,0.9440304648735189,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3514649866783084e-24,2.225605433947993e-22,0.0,4.639487828366764e-23,1.1534681110459623e-22,0.0,2.5460207645421615e-25,6.881137201465303e-23,1.1166335345913675e-22,1.124198719710996e-22,4.539385759356431e-24,0.0,1.9405336529179193e-22,-3.869864599043505e-22,2.1206101574708554e-22,1.9406180496163268e-22,-3.870053536513135e-22,1.9296052564012577e-22,1.9185785512273804e-23,-3.826081142532457e-23,1.91866199306572e-23,-3.826267942372982e-23,1.9077737980479556e-23,0.0,0.0,0.0,0.0,0.0,-2.2735638122453506e-26,-1.6858690245361066e-26,-1.3668760508817882e-26,-9.969566149691821e-27,5.783468851632709e-25,1.0559608601416185e-24,1.0878895452285667e-24
9.17,1e-07,0.0,2.845501295797185e-06,2.8136592685694014e-07,0.0,2.8098774630125573e-06,6.619261039717629e-07,6.545189490157685e-08,0.0,3.6253528906683876e-07,3.5847840862803576e-08,0.0,7.193728895712164e-07,6.81940691793277e-07,6.743095674961652e-08,0.0,3.0954040705095278e-06,4.1268261446715095e-08,1.9189749385215856e-06,7.972506147841816e-08,2e-05,9.911355624743524e-06,4.879880793259337e-09,8.690287371517966e-09,7.539122961245835e-10,1.7519058573175172e-10,1.2923799087400969e-10,2.553717557517118e-10,0.1,0.14,2.25e-07,0.1,0.9440423498243231,1e-07,0.9970089730807578,0.0003,1.41e-15,4.35146534338827e-24,2.2255809649385e-22,0.0,4.639675933061122e-23,1.1534488509014668e-22,0.0,2.5458338098433963e-25,6.880631918495667e-23,1.1166179085637e-22,1.124123366845696e-22,4.489725839117431e-24,0.0,1.9405109804654315e-22,-3.8698229184376724e-22,2.120607909711147e-22,1.9405944329991873e-22,-3.870010030297722e-22,1.9295836461353093e-22,1.9187960708405398e-23,-3.826518419888425e-23,1.9188785895149891e-23,-3.826703437909774e-23,1.9079910167138467e-23,0.0,0.0,0.0,0.0,0.0,-2.2483312950049996e-26,-1.667063851669401e-26,-1.3515934568464405e-26,-9.857892209276245e-27,5.720201418712266e-25,1.0444088487952024e-24,1.0759885258927487e-24
9.18,1e-07,0.0,2.8454694364769907e-06,2.813975754272961e-07,0.0,2.809877238523018e-06,6.619186785529439e-07,6.545925564586329e-08,0.0,3.6253138647786677e-07,3.5851888571846104e-08,0.0,7.193730484309882e-07,6.819332210644573e-07,6.743855778273644e-08,0.0,3.095404321315427e-06,4.126757635667339e-08,1.9189802404863664e-06,7.971975951363733e-08,2e-05,9.911356420137494e-06,4.879526383015644e-09,8.690445941343248e-09,7.538712973030066e-10,1.751683356874126e-10,1.292121918525085e-10,2.5530223381384566e-10,0.1,0.14,2.25e-07,0.1,0.9440541022237339,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351465695966852e-24,2.225556763801624e-22,0.0,4.639861929260763e-23,1.1534297951827662e-22,0.0,2.5456489140192612e-25,6.880132200052058e-23,1.1166024567771823e-22,1.1240486091422863e-22,4.4406091907682345e-24,0.0,1.9404885538856502e-22,-3.8697816963702205e-22,2.1206056836739813e-22,1.9405710730414442e-22,-3.8699669991239193e-22,1.9295622712202664e-22,1.9190112085122764e-23,-3.826950916540977e-23,1.919092814345284e-23,-3.8271341683621447e-23,1.9082058580451337e-23,0.0,0.0,0.0,0.0,0.0,-2.223385171251099e-26,-1.6484741441411536e-26,-1.336486732955824e-26,-9.74750791007003e-27,5.657626070762052e-25,1.0329832152978566e-24,1.0642176964300906e-24
9.19,1e-07,0.0,2.845437925414291e-06,2.814288777393429e-07,0.0,2.8098770162784448e-06,6.619113343811107e-07,6.54665358657242e-08,0.0,3.6252752674815337e-07,3.5855892019678024e-08,0.0,7.193732056430277e-07,6.819258321569177e-07,6.744607567478245e-08,0.0,3.095404569217777e-06,4.126689853965934e-08,1.9189855005388083e-06,7.97144994611952e-08,2e-05,9.911357206715515e-06,4.8791758751217374e-09,8.690602751991576e-09,7.538307468027747e-10,1.7514633127308716e-10,1.2918667971566154e-10,2.5523349021692134e-10,0.1,0.14,2.25e-07,0.1,0.9440657235899972,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351466044463674e-24,2.2255328276050967e-22,0.0,4.6400458407868726e-23,1.1534109417163784e-22,0.0,2.54546605405101e-25,6.879637983921649e-23,1.1165871772923547e-22,1.1239744424028524e-22,4.392029870941554e-24,0.0,1.9404663705211156e-22,-3.8697409277877966e-22,2.120603479164229e-22,1.940547966959698e-22,-3.8699244378091547e-22,1.92954112909774e-22,1.9192239903359906e-23,-3.82737868474409e-23,1.9193046935343658e-23,-3.827560185872344e-23,1.9084183480643876e-23,0.0,0.0,0.0,0.0,0.0,-2.1987219280874298e-26,-1.63009729039036e-26,-1.321553744316596e-26,-9.638397459447632e-27,5.595735237435995e-25,1.0216825770654634e-24,1.052575632682155e-24
9.200000000000001,1e-07,0.0,2.8454067588032135e-06,2.8145983758153267e-07,0.0,2.809876796257237e-06,6.619040705671135e-07,6.5473736442073e-08,0.0,3.6252370940645437e-07,3.585985169020653e-08,0.0,7.193733612241772e-07,6.819185241742957e-07,6.74535113351114e-08,0.0,3.0954048142514315e-06,4.126622791831893e-08,1.9189907189750346e-06,7.970928102496876e-08,2e-05,9.911357984577383e-06,4.8788292259627315e-09,8.690757823411668e-09,7.537906396810478e-10,1.75124569729815e-10,1.2916145119594985e-10,2.5516551598154067e-10,0.1,0.14,2.25e-07,0.1,0.9440772154231003,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351466388927735e-24,2.2255091534487397e-22,0.0,4.6402276911872537e-23,1.1533922883519698e-22,0.0,2.5452852071847573e-25,6.879149208607453e-23,1.1165720681913112e-22,1.1239008624520594e-22,4.343982001292009e-24,0.0,1.940444427742973e-22,-3.8697006076928797e-22,2.1206012959882355e-22,1.940525112000621e-22,-3.8698823412273315e-22,1.9295202172370937e-22,1.919434442119086e-23,-3.8278017761808154e-23,1.9195142527752622e-23,-3.8279815420120094e-23,1.908628512509284e-23,0.0,0.0,0.0,0.0,0.0,-2.1743383607665647e-26,-1.611930763596933e-26,-1.306792385887327e-26,-9.530545382561946e-27,5.534521431188551e-25,1.0105055666400725e-24,1.0410609260686137e-24
9.21,1e-07,0.0,2.8453759328794606e-06,2.814904587008655e-07,0.0,2.8098765784379867e-06,6.618968862315353e-07,6.548085824618597e-08,0.0,3.6251993398671584e-07,3.58637680620497e-08,0.0,7.193735151911118e-07,6.819112962300525e-07,6.7460865663135e-08,0.0,3.0954050564508085e-06,4.126556441612249e-08,1.9189958960895675e-06,7.970410391043555e-08,2e-05,9.91135875382172e-06,4.87848639242527e-09,8.690911175316616e-09,7.537509710503457e-10,1.7510304833064973e-10,1.2913650306474938e-10,2.5509830223766087e-10,0.1,0.14,2.25e-07,0.1,0.9440885792050122,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351466729407418e-24,2.22548573846412e-22,0.0,4.6404075037395486e-23,1.1533738329621058e-22,0.0,2.545106350928263e-25,6.878665813319631e-23,1.1165571275774585e-22,1.1238278651371413e-22,4.296459767783585e-24,0.0,1.9404227229506281e-22,-3.869660731143162e-22,2.1205991339538166e-22,1.9405025054406477e-22,-3.8698407043082115e-22,1.929499533135132e-22,1.9196425893860915e-23,-3.828220241969511e-23,1.9197215174793883e-23,-3.8283982877884e-23,1.908836376835728e-23,0.0,0.0,0.0,0.0,0.0,-2.150231202911318e-26,-1.593971990718467e-26,-1.2922005805525721e-26,-9.423936339380968e-27,5.473977246368576e-25,9.994508315242503e-25,1.0296721834170604e-24
9.22,1e-07,0.0,2.845345443919859e-06,2.815207448033428e-07,0.0,2.8098763627994784e-06,6.618897805045856e-07,6.548790213980783e-08,0.0,3.625162000280168e-07,3.586764160859428e-08,0.0,7.19373667560341e-07,6.819041474473657e-07,6.746813954842855e-08,0.0,3.0954052958498937e-06,4.1264907957355865e-08,1.91900103217533e-06,7.969896782467272e-08,2e-05,9.911359514545984e-06,4.878147331891446e-09,8.691062827186879e-09,7.537117360779074e-10,1.750817643802651e-10,1.2911183213183155e-10,2.5503184022313825e-10,0.1,0.14,2.25e-07,0.1,0.9440998163999167,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351467065950499e-24,2.2254625798141986e-22,0.0,4.640585301454436e-23,1.1533555734420093e-22,0.0,2.5449294630477676e-25,6.87818773796694e-23,1.116542353575281e-22,1.1237554463278854e-22,4.249457419986739e-24,0.0,1.9404012535714806e-22,-3.869621293250939e-22,2.120596992870241e-22,1.940480144585637e-22,-3.869799522036805e-22,1.9294790743158127e-22,1.919848457381796e-23,-3.8286341326700114e-23,1.9199265127796397e-23,-3.828810473650566e-23,1.909041966220948e-23,0.0,0.0,0.0,0.0,0.0,-2.1263968799957132e-26,-1.576218529675792e-26,-1.27777628875252e-26,-9.318555201724983e-27,5.414095358324243e-25,9.885170340175213e-25,1.0184080267943032e-24
9.23,1e-07,0.0,2.845315288241908e-06,2.815506995544163e-07,0.0,2.809876149320686e-06,6.618827525259947e-07,6.549486897525588e-08,0.0,3.6251250707451256e-07,3.587147279805286e-08,0.0,7.193738183482102e-07,6.81897076959022e-07,6.74753338708385e-08,0.0,3.0954055324822482e-06,4.126425846711172e-08,1.919006127523647e-06,7.969387247635594e-08,2e-05,9.911360266846492e-06,4.877812002232806e-09,8.69121279827323e-09,7.536729299850627e-10,1.7506071521456635e-10,1.290874352448705e-10,2.549661212822928e-10,0.1,0.14,2.25e-07,0.1,0.9441109284544454,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3514673986041575e-24,2.225439674692991e-22,0.0,4.640761107078769e-23,1.1533375077093186e-22,0.0,2.5447545215648546e-25,6.877714923148257e-23,1.1165277443301076e-22,1.1236836019166186e-22,4.20296927038208e-24,0.0,1.940380017060589e-22,-3.869582289182502e-22,2.120594872548241e-22,1.940458026770572e-22,-3.8697587894527764e-22,1.9294588383299451e-22,1.920052071074293e-23,-3.829043498289721e-23,1.9201292635334477e-23,-3.829218149495473e-23,1.9092453055665287e-23,0.0,0.0,0.0,0.0,0.0,-2.1028324337913554e-26,-1.5586678921674207e-26,-1.2635174747792197e-26,-9.21438710141482e-27,5.354868522517372e-25,9.777028510544559e-25,1.0072670933398088e-24
9.24,1e-07,0.0,2.8452854622033367e-06,2.815803265794312e-07,0.0,2.8098759379807712e-06,6.618758014449096e-07,6.550175959552325e-08,0.0,3.6250885467537866e-07,3.587526209352037e-08,0.0,7.193739675709023e-07,6.818900839073123e-07,6.748244950058884e-08,0.0,3.0954057663810128e-06,4.1263615871280924e-08,1.919011182424245e-06,7.968881757575804e-08,2e-05,9.911361010818426e-06,4.877480361804431e-09,8.691361107599655e-09,7.536345480466063e-10,1.7503989820030693e-10,1.2906330928895826e-10,2.549011368644954e-10,0.1,0.14,2.25e-07,0.1,0.9441219167979049,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351467727414983e-24,2.225417020325223e-22,0.0,4.640934943098697e-23,1.1533196337038463e-22,0.0,2.5445815047533715e-25,6.877247310144249e-23,1.1165132980078777e-22,1.1236123278181883e-22,4.156989693672473e-24,0.0,1.9403590109004053e-22,-3.8695437141575367e-22,2.120592772799999e-22,1.9404361493592364e-22,-3.869718501649848e-22,1.929438822754905e-22,1.9202534551580058e-23,-3.82944838828965e-23,1.9203297943257936e-23,-3.829621364674045e-23,1.9094464195014388e-23,0.0,0.0,0.0,0.0,0.0,-2.0795347828103336e-26,-1.5413176515216228e-26,-1.2494221501100034e-26,-9.111417266567805e-27,5.29628957364662e-25,9.670069740444619e-25,9.962480351007577e-25
9.25,1e-07,0.0,2.8452559622016644e-06,2.8160962946406555e-07,0.0,2.8098757287590834e-06,6.61868926419791e-07,6.550857483438085e-08,0.0,3.6250524238475554e-07,3.5879009953030034e-08,0.0,7.193741152444391e-07,6.818831674439271e-07,6.748948729838633e-08,0.0,3.095405997578914e-06,4.1262980096544045e-08,1.919016197165255e-06,7.968380283474768e-08,2e-05,9.911361746555856e-06,4.877152369439098e-09,8.691507773966227e-09,7.535965855901826e-10,1.7501931073471028e-10,1.2903945118612619e-10,2.548368785227763e-10,0.1,0.14,2.25e-07,0.1,0.9441327828425017,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3514680524289825e-24,2.2253946139659984e-22,0.0,4.641106831742723e-23,1.1533019493873463e-22,0.0,2.5444103911363775e-25,6.876784840909129e-23,1.1164990127949154e-22,1.1235416199699423e-22,4.1115131261021896e-24,0.0,1.9403382326004635e-22,-3.8695055634485395e-22,2.1205906934391377e-22,1.9404145097439193e-22,-3.8696786537752015e-22,1.9294190251943466e-22,1.9204526340567248e-23,-3.8298488515903827e-23,1.9205281294722212e-23,-3.830020167997121e-23,1.909645332385021e-23,0.0,0.0,0.0,0.0,0.0,-2.0565004757861877e-26,-1.5241654349927067e-26,-1.2354883493333629e-26,-9.009631233450059e-27,5.238351424781738e-25,9.564281087135164e-25,9.853495188689905e-25
9.26,1e-07,0.0,2.845226784673767e-06,2.8163861175476413e-07,0.0,2.8098755216351574e-06,6.61862126618311e-07,6.551531551647828e-08,0.0,3.625016697616935e-07,3.588271682960863e-08,0.0,7.193742613846829e-07,6.81876326729854e-07,6.749644811552453e-08,0.0,3.09540622610827e-06,4.1262351070362887e-08,1.9190211720332146e-06,7.96788279667877e-08,2e-05,9.911362474151741e-06,4.876827984441516e-09,8.69165281595192e-09,7.535590379956781e-10,1.7499895024509686e-10,1.2901585789487355e-10,2.547733379124536e-10,0.1,0.14,2.25e-07,0.1,0.9441435279835643,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351468373691586e-24,2.225372452900463e-22,0.0,4.6412767949847477e-23,1.1532844527432764e-22,0.0,2.5442411594831387e-25,6.876327458062537e-23,1.1164848868977018e-22,1.1234714743317065e-22,4.066534064783681e-24,0.0,1.9403176796971022e-22,-3.8694678323802227e-22,2.120588634280723e-22,1.9403931053450895e-22,-3.8696392410289064e-22,1.929399443277926e-22,1.9206496319265356e-23,-3.830244936577974e-23,1.9207242930217628e-23,-3.830414607741386e-23,1.90984206830993e-23,0.0,0.0,0.0,0.0,0.0,-2.0337266777500393e-26,-1.507208831316382e-26,-1.2217141176304049e-26,-8.909014634624193e-27,5.181047066506157e-25,9.45964974947472e-25,9.74570226019825e-25
9.27,1e-07,0.0,2.845197926095445e-06,2.816672769591677e-07,0.0,2.8098753165887123e-06,6.618554012172525e-07,6.552198245744362e-08,0.0,3.6249813637009886e-07,3.5886383171331234e-08,0.0,7.193744060073382e-07,6.81869560935275e-07,6.750333279398675e-08,0.0,3.095406452000994e-06,4.126172872097215e-08,1.9190261073130686e-06,7.967389268693343e-08,2e-05,9.911363193697961e-06,4.876507166582638e-09,8.6917962519174e-09,7.535219006946194e-10,1.7497881418851604e-10,1.2899252640970295e-10,2.547105067897839e-10,0.1,0.14,2.25e-07,0.1,0.9441541535997598,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351468691247659e-24,2.2253505344434775e-22,0.0,4.641444854547058e-23,1.1532671417765694e-22,0.0,2.5440737888061623e-25,6.87587510488152e-23,1.116470918542652e-22,1.1234018868857614e-22,4.022047067031261e-24,0.0,1.94029734975317e-22,-3.8694305163289416e-22,2.12058659514125e-22,1.94037193361111e-22,-3.8696002586633496e-22,1.9293800746609907e-22,1.9208444726587873e-23,-3.8306366911097924e-23,1.9209183087598834e-23,-3.830804731655206e-23,1.91003665110507e-23,0.0,0.0,0.0,0.0,0.0,-2.0112103072139775e-26,-1.4904455370804356e-26,-1.2080975473675192e-26,-8.809553372283017e-27,5.124369566068936e-25,9.356163066371031e-25,9.639088523524586e-25
9.28,1e-07,0.0,2.8451693829810018e-06,2.816956285465377e-07,0.0,2.8098751135996496e-06,6.618487494024093e-07,6.552857646398212e-08,0.0,3.6249464177868e-07,3.589000942137528e-08,0.0,7.193745491279527e-07,6.818628692394667e-07,6.751014216654788e-08,0.0,3.095406675288603e-06,4.1261112977371225e-08,1.919031003288171e-06,7.966899671183084e-08,2e-05,9.911363905285312e-06,4.876189876094054e-09,8.691938100007765e-09,7.534851691695797e-10,1.7495890005138308e-10,1.2896945376066201e-10,2.5464837701063117e-10,0.1,0.14,2.25e-07,0.1,0.9441646610533112,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351469005141506e-24,2.2253288559392963e-22,0.0,4.6416110319032943e-23,1.1532500145134026e-22,0.0,2.5439082583582673e-25,6.875427725292616e-23,1.116457105975893e-22,1.123332853636815e-22,3.978046749703062e-24,0.0,1.9402772403577504e-22,-3.869393610722121e-22,2.120584575838652e-22,1.9403509920179214e-22,-3.869561701982652e-22,1.9293609170243394e-22,1.9210371798829757e-23,-3.8310241625202885e-23,1.921110200211372e-23,-3.8311905869644154e-23,1.910229104338465e-23,0.0,0.0,0.0,0.0,0.0,-1.9889480978008166e-26,-1.4738732488726538e-26,-1.1946367366888858e-26,-8.711233464175133e-27,5.068312066547276e-25,9.253808515249162e-25,9.53364107932288e-25
9.290000000000001,1e-07,0.0,2.8451411518828196e-06,2.817236699481761e-07,0.0,2.809874912648053e-06,6.61842170368488e-07,6.553509833397388e-08,0.0,3.624911855608946e-07,3.5893596018074095e-08,0.0,7.193746907619193e-07,6.818562508306992e-07,6.751687705687507e-08,0.0,3.095406896002219e-06,4.126050376931596e-08,1.919035860240287e-06,7.966413975971455e-08,2e-05,9.911364609003534e-06,4.8758760736624406e-09,8.692078378155258e-09,7.534488389535927e-10,1.749392053491208e-10,1.2894663701289204e-10,2.5458694052915753e-10,0.1,0.14,2.25e-07,0.1,0.9441750516902071,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351469315416878e-24,2.2253074147612363e-22,0.0,4.6417753482813633e-23,1.1532330690009714e-22,0.0,2.543744547629695e-25,6.874985263864041e-23,1.1164434474630457e-22,1.123264370611975e-22,3.9345277885492016e-24,0.0,1.940257349125867e-22,-3.869357111037687e-22,2.1205825761922646e-22,1.9403302780687703e-22,-3.869523566342109e-22,1.92934196807393e-22,1.9212277769696178e-23,-3.8314073976267085e-23,1.9212999906431923e-23,-3.8315722203780356e-23,1.9104194513201323e-23,0.0,0.0,0.0,0.0,0.0,-1.9669373378011948e-26,-1.4574896863919822e-26,-1.1813298232202487e-26,-8.614041159160737e-27,5.012867786016561e-25,9.152573710536393e-25,9.42934716934721e-25
9.3,1e-07,0.0,2.845113229390947e-06,2.81751404557841e-07,0.0,2.8098747137141856e-06,6.618356633190095e-07,6.554154885657028e-08,0.0,3.6248776729489707e-07,3.589714339496983e-08,0.0,7.19374830924477e-07,6.818497049061388e-07,6.75235382796273e-08,0.0,3.0954071141725764e-06,4.125990102731064e-08,1.919040678449596e-06,7.965932155040567e-08,2e-05,9.911365304941315e-06,4.875565720424109e-09,8.692217104081929e-09,7.534129056295728e-10,1.7491972762580616e-10,1.2892407326618276e-10,2.545261893965319e-10,0.1,0.14,2.25e-07,0.1,0.9441853268404119,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3514696221169826e-24,2.2252862083113684e-22,0.0,4.641937824666334e-23,1.1532163033072658e-22,0.0,2.543582636345258e-25,6.874547665797994e-23,1.116429941289009e-22,1.12319643386072e-22,3.891484917567659e-24,0.0,1.940237673698218e-22,-3.8693210128035106e-22,2.12058059602285e-22,1.9403097892938883e-22,-3.8694858471476486e-22,1.9293232255405955e-22,1.921416287033109e-23,-3.831786442734742e-23,1.921487703067318e-23,-3.831949678093927e-23,1.9106077151048852e-23,0.0,0.0,0.0,0.0,0.0,-1.9451749457272013e-26,-1.4412926078559657e-26,-1.1681749657725807e-26,-8.517962831285477e-27,4.958030016730281e-25,9.052446402162532e-25,9.326194174910695e-25
9.31,1e-07,0.0,2.8450856121326843e-06,2.8177883573215726e-07,0.0,2.8098745167784892e-06,6.618292274662132e-07,6.554792881228958e-08,0.0,3.6248438656348684e-07,3.590065198086579e-08,0.0,7.193749696307128e-07,6.818432306717497e-07,6.753012664055393e-08,0.0,3.0954073298300278e-06,4.125930468259997e-08,1.919045458194692e-06,7.965454180530958e-08,2e-05,9.911365993186306e-06,4.875258777959599e-09,8.692354295302266e-09,7.533773648297424e-10,1.7490046445382152e-10,1.289017596545333e-10,2.544661157596587e-10,0.1,0.14,2.25e-07,0.1,0.9441954878180716,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3514699252844856e-24,2.2252652340201983e-22,0.0,4.642098481803284e-23,1.1531997155208477e-22,0.0,2.5434225044615227e-25,6.874114876923036e-23,1.116416585757744e-22,1.1231290394548652e-22,3.848912928366685e-24,0.0,1.9402182117409037e-22,-3.8692853115968507e-22,2.120578635152577e-22,1.9402895232502163e-22,-3.86944853985526e-22,1.9293046871797928e-22,1.9216027329345093e-23,-3.8321613436441065e-23,1.9216733602435217e-23,-3.83232300580439e-23,1.910793918495157e-23,0.0,0.0,0.0,0.0,0.0,-1.923658148239716e-26,-1.425279786889589e-26,-1.1551703337494698e-26,-8.422985124225183e-27,4.903792124308814e-25,8.95341447407738e-25,9.224169615356758e-25
9.32,1e-07,0.0,2.8450582967721802e-06,2.818059667910227e-07,0.0,2.809874321821583e-06,6.618228620309612e-07,6.555423897311132e-08,0.0,3.6248104295405706e-07,3.590412219987823e-08,0.0,7.19375106895563e-07,6.81836827342198e-07,6.753664293659205e-08,0.0,3.0954075430045473e-06,4.1258714667161193e-08,1.9190501997525878e-06,7.964980024741352e-08,2e-05,9.911366673825138e-06,4.874955208288362e-09,8.692489969125798e-09,7.533422122350674e-10,1.7488141343351058e-10,1.288796933457198e-10,2.544067118599252e-10,0.1,0.14,2.25e-07,0.1,0.944205535921716,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351470224961527e-24,2.225244489346356e-22,0.0,4.642257340200116e-23,1.1531833037506326e-22,0.0,2.543264132164038e-25,6.873686843686591e-23,1.116403379192065e-22,1.1230621834885308e-22,3.806806669535398e-24,0.0,1.940198960945142e-22,-3.8692500030438095e-22,2.1205766934050153e-22,1.9402694775211187e-22,-3.8694116399704617e-22,1.9292863507713288e-22,1.9217871372843314e-23,-3.832532145654075e-23,1.92185698468216e-23,-3.832692248701689e-23,1.9109780840437308e-23,0.0,0.0,0.0,0.0,0.0,-1.902383863850828e-26,-1.4094490433401542e-26,-1.1423141389249627e-26,-8.329094777952192e-27,4.850147546937394e-25,8.855465942785589e-25,9.123261146551326e-25
9.33,1e-07,0.0,2.8450312800100266e-06,2.8183280101801043e-07,0.0,2.8098741288242615e-06,6.61816566242644e-07,6.556048010256975e-08,0.0,3.6247773605854373e-07,3.5907554471487546e-08,0.0,7.193752427338146e-07,6.818304941407557e-07,6.754308795596293e-08,0.0,3.0954077537257362e-06,4.125813091369622e-08,1.919054903398717e-06,7.964509660128411e-08,2e-05,9.91136734694343e-06,4.874654973863498e-09,8.692624142659648e-09,7.533074435746973e-10,1.7486257219283885e-10,1.2885787154086882e-10,2.543479700319675e-10,0.1,0.14,2.25e-07,0.1,0.9442154724344587,1e-07,0.9970089730807578,0.0003,1.41e-15,4.3514705211897196e-24,2.225223971776288e-22,0.0,4.6424144201303455e-23,1.1531670661256714e-22,0.0,2.5431074998645866e-25,6.873263513147532e-23,1.1163903199334285e-22,1.122995862078106e-22,3.765161046018983e-24,0.0,1.940179919027004e-22,-3.869215082818791e-22,2.1205747706051265e-22,1.9402496497160969e-22,-3.8693751430477563e-22,1.9292682141190904e-22,1.9219695224452928e-23,-3.8328988935689415e-23,1.9220385986468894e-23,-3.8330574514835375e-23,1.9111602340564983e-23,0.0,0.0,0.0,0.0,0.0,-1.8813494424809334e-26,-1.3937982047586846e-26,-1.1296046036657206e-26,-8.23627871540218e-27,4.797089794572298e-25,8.758588955894466e-25,9.02345655938807e-25
9.34,1e-07,0.0,2.8450045585828625e-06,2.8185934166076585e-07,0.0,2.8098739377674946e-06,6.618103393390873e-07,6.556665295584623e-08,0.0,3.6247446547337584e-07,3.591094921058895e-08,0.0,7.193753771601067e-07,6.818242302992067e-07,6.754946247826728e-08,0.0,3.095407962022828e-06,4.125755335562395e-08,1.9190595694069364e-06,7.964043059306467e-08,2e-05,9.911368012625808e-06,4.8743580375665766e-09,8.692756832811056e-09,7.532730546254142e-10,1.7484393838705856e-10,1.2883629147403664e-10,2.5428988270245437e-10,0.1,0.14,2.25e-07,0.1,0.9442252986241957,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351470814010157e-24,2.225203678823953e-22,0.0,4.6425697416358406e-23,1.153151000794937e-22,0.0,2.542952588198483e-25,6.872844832968873e-23,1.1163774063417264e-22,1.1229300713622118e-22,3.723971018503721e-24,0.0,1.940161083727167e-22,-3.869180546643962e-22,2.1205728665792686e-22,1.9402300374705e-22,-3.8693390446901036e-22,1.9292502750508056e-22,1.9221499105350296e-23,-3.833261631703424e-23,1.9222182241573838e-23,-3.8334186583584955e-23,1.911340390595155e-23,0.0,0.0,0.0,0.0,0.0,-1.860552049161155e-26,-1.3783251526222414e-26,-1.1170399811532841e-26,-8.144524080992768e-27,4.7446124481556705e-25,8.66277179068139e-25,8.924743778312686e-25
9.35,1e-07,0.0,2.8449781292629796e-06,2.8188559193140006e-07,0.0,2.8098737486324245e-06,6.618041805664591e-07,6.557275827986058e-08,0.0,3.6247123079942557e-07,3.5914306827542565e-08,0.0,7.193755101889318e-07,6.818180350577534e-07,6.755576727457954e-08,0.0,3.095408167924692e-06,4.125698192707259e-08,1.9190641980495285e-06,7.963580195047248e-08,2e-05,9.911368670955904e-06,4.8740643627025116e-09,8.69288805628987e-09,7.532390412110871e-10,1.7482550969837835e-10,1.288149504117947e-10,2.5423244238888926e-10,0.1,0.14,2.25e-07,0.1,0.9442350157437964,1e-07,0.9970089730807578,0.0003,1.41e-15,4.351471103463425e-24,2.2251836080305202e-22,0.0,4.642723324529543e-23,1.1531351059271112e-22,0.0,2.5427993780219e-25,6.87243075141054e-23,1.1163646367950825e-22,1.122864807501662e-22,3.683231602806013e-24,0.0,1.9401424528106248e-22,-3.8691463902887296e-22,2.1205709811551725e-22,1.940210638445262e-22,-3.8693033405483844e-22,1.9292325314177609e-22,1.9223283234287736e-23,-3.833620403888015e-23,1.9223958829920046e-23,-3.833775913051339e-23,1.9115185754798655e-23,0.0,0.0,0.0,0.0,0.0,-1.8399888489226136e-26,-1.3630277761116053e-26,-1.1046185380507033e-26,-8.053818134697374e-27,4.692709158839878e-25,8.568002852672996e-25,8.82711085986082e-25
