D,DR,DRG,DRG_GDP,DRG_GTP,GDP,GTP,G_GDP,G_GTP,R,Time
3.099990002823562e-05,4.376494594973674e-13,4.8051789832993796e-11,8.580750541819565e-12,4.2901574625084975e-11,4.703049059864267e-10,9.999577746883833e-06,9.998790155327115e-07,2.1450352290369495e-11,2.823554060453029e-14,9.05
3.099990002823562e-05,4.376494492990564e-13,4.805179073174843e-11,8.580750689562465e-12,4.2901573589443184e-11,4.707339215290714e-10,9.999577317869189e-06,9.998790155357064e-07,2.1450349284732962e-11,2.8235539947094806e-14,9.06
3.099990002823562e-05,4.3764943909590447e-13,4.8051791629924866e-11,8.58075083846138e-12,4.290157255322874e-11,4.711629370600535e-10,9.999576888854556e-06,9.998790155386648e-07,2.145034631528222e-11,2.8235539289335443e-14,9.07
3.0999900028235614e-05,4.37649428887867e-13,4.805179252751779e-11,8.580750988526948e-12,4.290157151643637e-11,4.715919525793637e-10,9.999576459839934e-06,9.998790155415869e-07,2.1450343382416246e-11,2.8235538631249216e-14,9.08
3.0999900028235614e-05,4.376494186748994e-13,4.805179342452187e-11,8.580751139769813e-12,4.2901570479060815e-11,4.720209680869922e-10,9.999576030825324e-06,9.998790155444719e-07,2.1450340486533998e-11,2.8235537972833155e-14,9.09
3.0999900028235614e-05,4.3764940845695727e-13,4.805179432093179e-11,8.580751292200614e-12,4.2901569441096785e-11,4.724499835829294e-10,9.999575601810724e-06,9.998790155473194e-07,2.145033762803444e-11,2.8235537314084272e-14,9.1
3.0999900028235614e-05,4.376493982339961e-13,4.805179521674222e-11,8.580751445829986e-12,4.290156840253903e-11,4.728789990671657e-10,9.999575172796136e-06,9.998790155501292e-07,2.145033480731653e-11,2.823553665499959e-14,9.11
3.0999900028235614e-05,4.3764938800597125e-13,4.805179611194785e-11,8.580751600668574e-12,4.2901567363382254e-11,4.733080145396914e-10,9.999574743781558e-06,9.99879015552901e-07,2.1450332024779238e-11,2.823553599557613e-14,9.12
3.0999900028235614e-05,4.376493777728382e-13,4.805179700654335e-11,8.580751756727018e-12,4.290156632362121e-11,4.73737030000497e-10,9.999574314766991e-06,9.99879015555634e-07,2.1450329280821524e-11,2.823553533581092e-14,9.13
3.0999900028235614e-05,4.3764936753455255e-13,4.8051797900523404e-11,8.580751914015956e-12,4.290156528325062e-11,4.741660454495727e-10,9.999573885752437e-06,9.99879015558328e-07,2.1450326575842354e-11,2.823553467570097e-14,9.14
3.0999900028235614e-05,4.3764935729106965e-13,4.805179879388268e-11,8.580752072546026e-12,4.290156424226521e-11,4.745950608869086e-10,9.999573456737891e-06,9.998790155609829e-07,2.1450323910240684e-11,2.8235534015243308e-14,9.15
3.0999900028235614e-05,4.37649347042345e-13,4.805179968661587e-11,8.580752232327872e-12,4.290156320065971e-11,4.750240763124957e-10,9.999573027723359e-06,9.998790155635977e-07,2.145032128441549e-11,2.8235533354434953e-14,9.16
3.0999900028235614e-05,4.3764933678833415e-13,4.805180057871764e-11,8.580752393372132e-12,4.290156215842885e-11,4.754530917263239e-10,9.999572598708839e-06,9.998790155661724e-07,2.145031869876572e-11,2.823553269327293e-14,9.17
3.099990002823561e-05,4.376493265289925e-13,4.805180147018268e-11,8.580752555689444e-12,4.290156111556736e-11,4.758821071283838e-10,9.999572169694327e-06,9.998790155687068e-07,2.1450316153690348e-11,2.823553203175425e-14,9.18
3.099990002823561e-05,4.3764931626427553e-13,4.805180236100566e-11,8.580752719290452e-12,4.290156007206997e-11,4.763111225186655e-10,9.999571740679828e-06,9.998790155711998e-07,2.1450313649588332e-11,2.8235531369875947e-14,9.19
3.099990002823561e-05,4.376493059941387e-13,4.8051803251181256e-11,8.580752884185794e-12,4.2901559027931405e-11,4.767401378971596e-10,9.99957131166534e-06,9.998790155736517e-07,2.145031118685864e-11,2.8235530707635026e-14,9.2
3.099990002823561e-05,4.376492957185376e-13,4.805180414070415e-11,8.580753050386109e-12,4.2901557983146405e-11,4.771691532638564e-10,9.999570882650863e-06,9.998790155760616e-07,2.145030876590023e-11,2.8235530045028523e-14,9.21
3.099990002823561e-05,4.3764928543742757e-13,4.8051805029569025e-11,8.580753217902038e-12,4.2901556937709683e-11,4.775981686187462e-10,9.999570453636397e-06,9.998790155784294e-07,2.1450306387112067e-11,2.8235529382053454e-14,9.22
3.099990002823561e-05,4.376492751507641e-13,4.805180591777055e-11,8.58075338674422e-12,4.290155589161599e-11,4.780271839618195e-10,9.999570024621943e-06,9.998790155807548e-07,2.145030405089312e-11,2.8235528718706838e-14,9.23
3.099990002823561e-05,4.376492648585027e-13,4.8051806805303405e-11,8.580753556923296e-12,4.290155484486004e-11,4.784561992930664e-10,9.999569595607499e-06,9.998790155830369e-07,2.145030175764234e-11,2.8235528054985696e-14,9.24
3.099990002823561e-05,4.3764925456059884e-13,4.8051807692162274e-11,8.580753728449908e-12,4.290155379743656e-11,4.788852146124775e-10,9.999569166593065e-06,9.99879015585276e-07,2.14502995077587e-11,2.823552739088705e-14,9.25
3.099990002823561e-05,4.3764924425700797e-13,4.8051808578341835e-11,8.58075390133469e-12,4.290155274934029e-11,4.793142299200432e-10,9.999568737578642e-06,9.99879015587471e-07,2.145029730164116e-11,2.8235526726407922e-14,9.26
3.099990002823561e-05,4.3764923394768566e-13,4.8051809463836755e-11,8.580754075588286e-12,4.2901551700565956e-11,4.797432452157535e-10,9.999568308564234e-06,9.998790155896221e-07,2.1450295139688685e-11,2.8235526061545333e-14,9.27
3.09999000282356e-05,4.376492236325872e-13,4.805181034864173e-11,8.580754251221336e-12,4.2901550651108283e-11,4.801722604995992e-10,9.999567879549834e-06,9.998790155917285e-07,2.1450293022300236e-11,2.8235525396296304e-14,9.28
3.09999000282356e-05,4.3764921331166826e-13,4.805181123275142e-11,8.580754428244478e-12,4.290154960096201e-11,4.806012757715705e-10,9.999567450535445e-06,9.998790155937897e-07,2.1450290949874775e-11,2.8235524730657854e-14,9.29
3.09999000282356e-05,4.3764920298488417e-13,4.805181211616051e-11,8.580754606668354e-12,4.290154855012185e-11,4.810302910316578e-10,9.999567021521069e-06,9.99879015595806e-07,2.1450288922811266e-11,2.8235524064627003e-14,9.3
3.09999000282356e-05,4.3764919265219047e-13,4.805181299886369e-11,8.580754786503602e-12,4.290154749858255e-11,4.814593062798513e-10,9.999566592506704e-06,9.998790155977763e-07,2.1450286941508678e-11,2.8235523398200775e-14,9.31
3.09999000282356e-05,4.376491823135427e-13,4.8051813880855624e-11,8.580754967760864e-12,4.290154644633883e-11,4.818883215161414e-10,9.999566163492352e-06,9.998790155997003e-07,2.1450285006365966e-11,2.823552273137619e-14,9.32
3.09999000282356e-05,4.376491719688962e-13,4.8051814762130985e-11,8.580755150450779e-12,4.290154539338542e-11,4.823173367405186e-10,9.999565734478007e-06,9.99879015601578e-07,2.1450283117782098e-11,2.8235522064150273e-14,9.33
3.09999000282356e-05,4.3764916161820646e-13,4.805181564268447e-11,8.580755334583986e-12,4.290154433971704e-11,4.827463519529731e-10,9.999565305463675e-06,9.998790156034084e-07,2.1450281276156036e-11,2.8235521396520038e-14,9.34
3.09999000282356e-05,4.3764915126142905e-13,4.805181652251074e-11,8.580755520171127e-12,4.2901543285328444e-11,4.831753671534956e-10,9.999564876449354e-06,9.998790156051919e-07,2.1450279481886742e-11,2.8235520728482508e-14,9.35
3.09999000282356e-05,4.3764914089851937e-13,4.805181740160449e-11,8.580755707222837e-12,4.290154223021435e-11,4.83604382342076e-10,9.999564447435044e-06,9.998790156069272e-07,2.1450277735373183e-11,2.8235520060034707e-14,9.36
3.09999000282356e-05,4.3764913052943295e-13,4.8051818279960384e-11,8.580755895749761e-12,4.290154117436948e-11,4.84033397518705e-10,9.999564018420745e-06,9.998790156086147e-07,2.1450276037014315e-11,2.8235519391173653e-14,9.37
3.09999000282356e-05,4.3764912015412516e-13,4.8051819157573107e-11,8.58075608576254e-12,4.2901540117788567e-11,4.844624126833728e-10,9.99956358940646e-06,9.998790156102535e-07,2.145027438720911e-11,2.8235518721896368e-14,9.38
3.0999900028235594e-05,4.3764910977255156e-13,4.805182003443733e-11,8.58075627727181e-12,4.290153906046634e-11,4.848914278360697e-10,9.999563160392184e-06,9.998790156118434e-07,2.1450272786356522e-11,2.8235518052199873e-14,9.39
3.0999900028235594e-05,4.376490993846677e-13,4.805182091054774e-11,8.580756470288212e-12,4.290153800239753e-11,4.853204429767863e-10,9.99956273137792e-06,9.998790156133837e-07,2.1450271234855523e-11,2.8235517382081192e-14,9.4
3.0999900028235594e-05,4.3764908899042885e-13,4.805182178589901e-11,8.580756664822385e-12,4.290153694357687e-11,4.857494581055127e-10,9.999562302363667e-06,9.998790156148743e-07,2.1450269733105072e-11,2.823551671153734e-14,9.41
3.0999900028235594e-05,4.376490785897906e-13,4.805182266048581e-11,8.580756860884972e-12,4.290153588399908e-11,4.861784732222394e-10,9.999561873349424e-06,9.998790156163149e-07,2.145026828150413e-11,2.8235516040565343e-14,9.42
3.0999900028235594e-05,4.376490681827085e-13,4.805182353430284e-11,8.58075705848661e-12,4.2901534823658906e-11,4.866074883269568e-10,9.999561444335193e-06,9.998790156177049e-07,2.1450266880451664e-11,2.823551536916222e-14,9.43
3.0999900028235594e-05,4.376490577691379e-13,4.805182440734477e-11,8.580757257637939e-12,4.290153376255107e-11,4.870365034196553e-10,9.999561015320974e-06,9.998790156190438e-07,2.1450265530346635e-11,2.823551469732499e-14,9.44
3.0999900028235594e-05,4.3764904734903433e-13,4.8051825279606264e-11,8.580757458349602e-12,4.290153270067028e-11,4.87465518500325e-10,9.999560586306766e-06,9.998790156203315e-07,2.1450264231588006e-11,2.8235514025050677e-14,9.45
3.0999900028235594e-05,4.3764903692235324e-13,4.805182615108201e-11,8.580757660632236e-12,4.2901531638011296e-11,4.878945335689566e-10,9.999560157292567e-06,9.998790156215673e-07,2.1450262984574743e-11,2.82355133523363e-14,9.46
3.0999900028235594e-05,4.376490264890501e-13,4.805182702176669e-11,8.580757864496481e-12,4.290153057456883e-11,4.883235486255403e-10,9.999559728278382e-06,9.99879015622751e-07,2.1450261789705812e-11,2.8235512679178886e-14,9.47
3.0999900028235594e-05,4.3764901604908046e-13,4.805182789165498e-11,8.580758069952978e-12,4.2901529510337615e-11,4.887525636700664e-10,9.999559299264207e-06,9.998790156238825e-07,2.1450260647380165e-11,2.8235512005575446e-14,9.48
3.099990002823559e-05,4.3764900560239966e-13,4.8051828760741556e-11,8.580758277012367e-12,4.290152844531239e-11,4.891815787025253e-10,9.999558870250044e-06,9.998790156249608e-07,2.1450259557996772e-11,2.823551133152301e-14,9.49
3.099990002823559e-05,4.376489951489633e-13,4.805182962902109e-11,8.580758485685287e-12,4.290152737948787e-11,4.896105937229074e-10,9.999558441235891e-06,9.998790156259857e-07,2.14502585219546e-11,2.823551065701859e-14,9.5
3.099990002823559e-05,4.3764898468872675e-13,4.805183049648828e-11,8.580758695982378e-12,4.290152631285879e-11,4.900396087312031e-10,9.99955801222175e-06,9.998790156269568e-07,2.1450257539652606e-11,2.8235509982059213e-14,9.51
3.099990002823559e-05,4.376489742216456e-13,4.805183136313778e-11,8.580758907914281e-12,4.2901525245419883e-11,4.904686237274026e-10,9.999557583207621e-06,9.998790156278737e-07,2.1450256611489756e-11,2.8235509306641905e-14,9.52
3.099990002823559e-05,4.3764896374767525e-13,4.805183222896428e-11,8.580759121491635e-12,4.290152417716587e-11,4.908976387114965e-10,9.999557154193502e-06,9.998790156287362e-07,2.1450255737865013e-11,2.8235508630763672e-14,9.53
3.099990002823559e-05,4.376489532667711e-13,4.805183309396246e-11,8.580759336725079e-12,4.290152310809149e-11,4.913266536834749e-10,9.999556725179397e-06,9.998790156295438e-07,2.1450254919177335e-11,2.823550795442155e-14,9.54
3.099990002823559e-05,4.376489427788888e-13,4.8051833958127e-11,8.580759553625255e-12,4.290152203819147e-11,4.917556686433285e-10,9.999556296165302e-06,9.99879015630296e-07,2.1450254155825698e-11,2.8235507277612553e-14,9.55
3.099990002823559e-05,4.376489322839837e-13,4.805183482145257e-11,8.580759772202802e-12,4.290152096746053e-11,4.921846835910475e-10,9.999555867151215e-06,9.998790156309925e-07,2.145025344820905e-11,2.8235506600333703e-14,9.56
3.099990002823559e-05,4.376489217820113e-13,4.805183568393385e-11,8.580759992468361e-12,4.290151989589342e-11,4.926136985266219e-10,9.999555438137143e-06,9.998790156316326e-07,2.1450252796726366e-11,2.823550592258202e-14,9.57
3.099990002823559e-05,4.3764891127292713e-13,4.805183654556553e-11,8.58076021443257e-12,4.2901518823484846e-11,4.930427134500426e-10,9.999555009123082e-06,9.998790156322164e-07,2.1450252201776604e-11,2.8235505244354528e-14,9.58
3.099990002823558e-05,4.376489007566865e-13,4.805183740634227e-11,8.580760438106069e-12,4.2901517750229556e-11,4.934717283612998e-10,9.99955458010903e-06,9.998790156327433e-07,2.1450251663758727e-11,2.8235504565648247e-14,9.59
3.099990002823558e-05,4.376488902332451e-13,4.805183826625876e-11,8.5807606634995e-12,4.290151667612227e-11,4.939007432603837e-10,9.999554151094992e-06,9.998790156332128e-07,2.1450251183071698e-11,2.8235503886460193e-14,9.6
3.099990002823558e-05,4.376488797025583e-13,4.8051839125309675e-11,8.580760890623501e-12,4.290151560115771e-11,4.943297581472847e-10,9.999553722080964e-06,9.998790156336244e-07,2.1450250760114482e-11,2.823550320678739e-14,9.61
3.099990002823558e-05,4.3764886916458153e-13,4.805183998348969e-11,8.580761119488712e-12,4.290151452533062e-11,4.947587730219935e-10,9.999553293066947e-06,9.99879015633978e-07,2.1450250395286043e-11,2.8235502526626864e-14,9.62
3.099990002823558e-05,4.3764885861927035e-13,4.8051840840793486e-11,8.580761350105774e-12,4.290151344863572e-11,4.951877878845001e-10,9.999552864052943e-06,9.998790156342733e-07,2.145025008898534e-11,2.823550184597563e-14,9.63
3.099990002823558e-05,4.3764884806658013e-13,4.805184169721575e-11,8.580761582485326e-12,4.290151237106775e-11,4.956168027347949e-10,9.99955243503895e-06,9.998790156345094e-07,2.1450249841611343e-11,2.8235501164830713e-14,9.64
3.099990002823558e-05,4.376488375064665e-13,4.805184255275114e-11,8.580761816638007e-12,4.2901511292621425e-11,4.960458175728683e-10,9.999552006024966e-06,9.998790156346862e-07,2.1450249653563007e-11,2.8235500483189132e-14,9.65
3.099990002823558e-05,4.376488269388848e-13,4.8051843407394345e-11,8.580762052574459e-12,4.2901510213291495e-11,4.964748323987107e-10,9.999551577010993e-06,9.998790156348033e-07,2.14502495252393e-11,2.8235499801047908e-14,9.66
3.099990002823558e-05,4.376488163637905e-13,4.805184426114005e-11,8.580762290305322e-12,4.290150913307266e-11,4.969038472123125e-10,9.999551147997033e-06,9.998790156348603e-07,2.1450249457039185e-11,2.823549911840406e-14,9.67
3.099990002823558e-05,4.3764880578113917e-13,4.805184511398292e-11,8.580762529841235e-12,4.290150805195967e-11,4.97332862013664e-10,9.999550718983085e-06,9.998790156348567e-07,2.1450249449361624e-11,2.8235498435254608e-14,9.68
3.0999900028235567e-05,4.3764879519088624e-13,4.8051845965917655e-11,8.580762771192838e-12,4.290150696994726e-11,4.977618768027555e-10,9.999550289969147e-06,9.99879015634792e-07,2.1450249502605583e-11,2.8235497751596584e-14,9.69
3.0999900028235567e-05,4.376487845929872e-13,4.8051846816938906e-11,8.580763014370769e-12,4.290150588703014e-11,4.981908915795775e-10,9.999549860955222e-06,9.998790156346663e-07,2.145024961717002e-11,2.8235497067426994e-14,9.7
3.0999900028235567e-05,4.3764877398739745e-13,4.8051847667041365e-11,8.580763259385672e-12,4.290150480320305e-11,4.986199063441203e-10,9.99954943194131e-06,9.998790156344787e-07,2.14502497934539e-11,2.8235496382742867e-14,9.71
3.0999900028235567e-05,4.376487633740726e-13,4.8051848516219715e-11,8.580763506248182e-12,4.290150371846072e-11,4.990489210963742e-10,9.999549002927406e-06,9.99879015634229e-07,2.1450250031856192e-11,2.8235495697541226e-14,9.72
3.0999900028235567e-05,4.3764875275296794e-13,4.805184936446862e-11,8.580763754968944e-12,4.2901502632797876e-11,4.994779358363298e-10,9.999548573913514e-06,9.998790156339167e-07,2.1450250332775852e-11,2.8235495011819088e-14,9.73
3.0999900028235567e-05,4.3764874212403907e-13,4.805185021178277e-11,8.580764005558595e-12,4.290150154620925e-11,4.999069505639771e-10,9.999548144899634e-06,9.998790156335416e-07,2.1450250696611846e-11,2.8235494325573474e-14,9.74
3.0999900028235567e-05,4.376487314872415e-13,4.805185105815684e-11,8.580764258027776e-12,4.290150045868957e-11,5.003359652793067e-10,9.999547715885764e-06,9.99879015633103e-07,2.1450251123763135e-11,2.8235493638801406e-14,9.75
3.0999900028235567e-05,4.3764872084253054e-13,4.805185190358551e-11,8.580764512387125e-12,4.2901499370233565e-11,5.007649799823089e-10,9.999547286871907e-06,9.998790156326008e-07,2.1450251614628687e-11,2.8235492951499906e-14,9.76
3.0999900028235567e-05,4.376487101898619e-13,4.805185274806345e-11,8.580764768647284e-12,4.2901498280835974e-11,5.011939946729741e-10,9.99954685785806e-06,9.998790156320345e-07,2.1450252169607466e-11,2.8235492263665993e-14,9.77
3.0999900028235567e-05,4.376486995291908e-13,4.805185359158534e-11,8.580765026818892e-12,4.290149719049151e-11,5.016230093512925e-10,9.999546428844227e-06,9.998790156314037e-07,2.1450252789098423e-11,2.8235491575296687e-14,9.78
3.099990002823556e-05,4.3764868886047286e-13,4.805185443414587e-11,8.580765286912589e-12,4.290149609919491e-11,5.020520240172549e-10,9.999545999830403e-06,9.99879015630708e-07,2.1450253473500537e-11,2.8235490886389015e-14,9.79
3.099990002823556e-05,4.376486781836636e-13,4.805185527573971e-11,8.580765548939017e-12,4.29014950069409e-11,5.024810386708511e-10,9.99954557081659e-06,9.99879015629947e-07,2.145025422321276e-11,2.8235490196939992e-14,9.8
3.099990002823556e-05,4.3764866749871837e-13,4.8051856116361536e-11,8.580765812908811e-12,4.290149391372422e-11,5.029100533120719e-10,9.99954514180279e-06,9.998790156291201e-07,2.1450255038634058e-11,2.8235489506946642e-14,9.81
3.099990002823556e-05,4.376486568055927e-13,4.805185695600602e-11,8.580766078832615e-12,4.290149281953959e-11,5.033390679409074e-10,9.999544712789001e-06,9.998790156282271e-07,2.14502559201634e-11,2.823548881640598e-14,9.82
3.099990002823556e-05,4.376486461042421e-13,4.805185779466786e-11,8.580766346721068e-12,4.290149172438174e-11,5.037680825573479e-10,9.999544283775223e-06,9.998790156272679e-07,2.145025686819974e-11,2.8235488125315035e-14,9.83
3.099990002823556e-05,4.3764863539462196e-13,4.805185863234172e-11,8.58076661658481e-12,4.29014906282454e-11,5.041970971613841e-10,9.999543854761458e-06,9.998790156262413e-07,2.145025788314205e-11,2.823548743367083e-14,9.84
3.099990002823556e-05,4.376486246766878e-13,4.805185946902228e-11,8.580766888434481e-12,4.2901489531125306e-11,5.046261117530061e-10,9.999543425747701e-06,9.998790156251477e-07,2.1450258965389288e-11,2.8235486741470373e-14,9.85
