Time,D,DR,DRG_GDP,G_GDP,DRG,GDP,DRG_GTP,GTP,G_GTP,R,cell,Reaction_1,Reaction_2,Reaction_3,Reaction_4,Reaction_5,Reaction_6
7.47,3.099990002823572e-05,4.376510572224471e-13,8.580730441450383e-12,9.998790150165948e-07,4.80516462078811e-11,4.0252031397251396e-10,4.2901736649877365e-11,9.99964553133222e-06,2.1450870107822924e-11,2.8235643568947447e-14,1.0,6.71268675080339e-20,4.290173775751014e-11,4.2901718030880066e-11,4.2901630635720095e-11,4.2901736649877365e-11,4.290174021564585e-11
7.48,3.099990002823572e-05,4.376510469261714e-13,8.580730612707657e-12,9.998790150177732e-07,4.805164709487189e-11,4.029493311710741e-10,4.2901735602589556e-11,9.99964510231591e-06,2.145086891832889e-11,2.823564290495694e-14,1.0,6.717142782456736e-20,4.290173671093299e-11,4.290171682563243e-11,4.290162950981561e-11,4.2901735602589556e-11,4.290173783665778e-11
7.49,3.099990002823572e-05,4.3765103662662046e-13,8.580730784746419e-12,9.998790150189333e-07,4.805164798147181e-11,4.03378348358311e-10,4.290173455491464e-11,9.999644673299609e-06,2.1450867747427145e-11,2.8235642240747317e-14,1.0,6.721477806633753e-20,4.2901735663949393e-11,4.290171562429223e-11,4.290162838565731e-11,4.290173455491464e-11,4.290173549485429e-11
7.5,3.099990002823572e-05,4.3765102632372404e-13,8.580730957583466e-12,9.99879015020074e-07,4.8051648867672454e-11,4.038073655342096e-10,4.290173350684428e-11,9.999644244283318e-06,2.145086659573087e-11,2.8235641576313865e-14,1.0,6.725688996056958e-20,4.290173461655062e-11,4.290171442694344e-11,4.2901627263283644e-11,4.290173350684428e-11,4.290173319146174e-11
7.51,3.099990002823572e-05,4.376510160174118e-13,8.580731131235598e-12,9.998790150211946e-07,4.805164975346542e-11,4.042363826987546e-10,4.2901732458370155e-11,9.99964381526704e-06,2.1450865463853244e-11,2.8235640911651883e-14,1.0,6.729773604228222e-20,4.2901733568727914e-11,4.2901713233670085e-11,4.29016261427335e-11,4.2901732458370155e-11,4.290173092770649e-11
7.52,3.099990002823572e-05,4.3765100570761346e-13,8.580731305719616e-12,9.998790150222953e-07,4.80516506388423e-11,4.0466539985193084e-10,4.290173140948394e-11,9.999643386250772e-06,2.1450864352407458e-11,2.8235640246756676e-14,1.0,6.733729530884271e-20,4.290173252047259e-11,4.290171204455615e-11,4.29016250240441e-11,4.290173140948394e-11,4.2901728704814916e-11
7.53,3.0999900028235716e-05,4.3765099539425863e-13,8.580731481052317e-12,9.998790150233747e-07,4.80516515237947e-11,4.0509441699372315e-10,4.2901730360177334e-11,9.999642957234515e-06,2.145086326200668e-11,2.8235639581623527e-14,1.0,6.737553706409552e-20,4.2901731471775844e-11,4.290171085968562e-11,4.290162390725101e-11,4.2901730360177334e-11,4.290172652401336e-11
7.54,3.0999900028235716e-05,4.3765098507727717e-13,8.5807316572505e-12,9.998790150244324e-07,4.805165240831422e-11,4.055234341241162e-10,4.290172931044199e-11,9.99964252821827e-06,2.1450862193264098e-11,2.823563891624774e-14,1.0,6.741243707423363e-20,4.2901730422629e-11,4.290170967914251e-11,4.2901622792394354e-11,4.290172931044199e-11,4.2901724386528196e-11
7.55,3.0999900028235716e-05,4.376509747565986e-13,8.580731834330965e-12,9.99879015025468e-07,4.8051653292392445e-11,4.059524512430948e-10,4.29017282602696e-11,9.999642099202035e-06,2.1450861146792894e-11,2.823563825062461e-14,1.0,6.744797029765646e-20,4.290172937302328e-11,4.29017085030108e-11,4.290162167951011e-11,4.29017282602696e-11,4.290172229358579e-11
7.56,3.0999900028235716e-05,4.3765096443215266e-13,8.580732012310513e-12,9.998790150264805e-07,4.805165417602098e-11,4.063814683506437e-10,4.290172720965184e-11,9.99964167018581e-06,2.1450860123206248e-11,2.8235637584749433e-14,1.0,6.748211088496988e-20,4.290172832294996e-11,4.2901707331374484e-11,4.290162056863632e-11,4.290172720965184e-11,4.2901720246412496e-11
7.57,3.0999900028235716e-05,4.376509541038691e-13,8.580732191205941e-12,9.998790150274697e-07,4.8051655059191426e-11,4.068104854467479e-10,4.290172615858039e-11,9.999641241169598e-06,2.1450859123117342e-11,2.82356369186175e-14,1.0,6.75148289478119e-20,4.2901727272400305e-11,4.290170616431759e-11,4.2901619459810224e-11,4.290172615858039e-11,4.2901718246234684e-11
7.58,3.0999900028235716e-05,4.376509437716776e-13,8.580732371034048e-12,9.998790150284346e-07,4.805165594189537e-11,4.072395025313919e-10,4.290172510704691e-11,9.999640812153395e-06,2.1450858147139358e-11,2.8235636252224114e-14,1.0,6.754610267575623e-20,4.290172622136558e-11,4.2901705001924084e-11,4.290161835307069e-11,4.290172510704691e-11,4.2901716294278715e-11
7.59,3.0999900028235716e-05,4.376509334355078e-13,8.580732551811634e-12,9.998790150293748e-07,4.805165682412442e-11,4.0766851960456065e-10,4.2901724055043114e-11,9.999640383137205e-06,2.1450857195885473e-11,2.8235635585564566e-14,1.0,6.757590379602802e-20,4.2901725169837036e-11,4.290170384427797e-11,4.29016172484537e-11,4.2901724055043114e-11,4.2901714391770945e-11
7.6,3.0999900028235716e-05,4.3765092309528935e-13,8.580732733555498e-12,9.998790150302896e-07,4.805165770587016e-11,4.0809753666623886e-10,4.290172300256065e-11,9.999639954121026e-06,2.1450856269968873e-11,2.8235634918634152e-14,1.0,6.760420807482025e-20,4.290172411780595e-11,4.290170269146324e-11,4.290161614599813e-11,4.290172300256065e-11,4.2901712539937745e-11
7.61,3.0999900028235716e-05,4.376509127509521e-13,8.580732916282439e-12,9.998790150311788e-07,4.80516585871242e-11,4.0852655371641136e-10,4.290172194959121e-11,9.999639525104855e-06,2.145085537000274e-11,2.8235634251428176e-14,1.0,6.763098723935809e-20,4.29017230652636e-11,4.29017015435639e-11,4.2901615045740384e-11,4.290172194959121e-11,4.290171074000548e-11
7.62,3.0999900028235716e-05,4.3765090240242565e-13,8.580733100009255e-12,9.99879015032041e-07,4.805165946787814e-11,4.0895557075506294e-10,4.290172089612647e-11,9.999639096088698e-06,2.1450854496600252e-11,2.8235633583941924e-14,1.0,6.765621624804095e-20,4.2901722012201205e-11,4.290170040066393e-11,4.2901613947718505e-11,4.290172089612647e-11,4.2901708993200504e-11
7.63,3.0999900028235716e-05,4.3765089204963965e-13,8.580733284752749e-12,9.998790150328765e-07,4.805166034812356e-11,4.0938458778217835e-10,4.290171984215811e-11,9.999638667072551e-06,2.1450853650374594e-11,2.8235632916170698e-14,1.0,6.767987005926827e-20,4.290172095861007e-11,4.290169926284736e-11,4.2901612851970545e-11,4.290171984215811e-11,4.290170730074919e-11
7.64,3.099990002823571e-05,4.376508816925238e-13,8.580733470529716e-12,9.998790150336837e-07,4.8051661227852077e-11,4.0981360479774233e-10,4.2901718787677806e-11,9.999638238056417e-06,2.1450852831938945e-11,2.823563224810979e-14,1.0,6.770192120805878e-20,4.290171990448142e-11,4.290169813019815e-11,4.290161175853373e-11,4.2901718787677806e-11,4.290170566387789e-11
7.65,3.099990002823571e-05,4.3765087133100794e-13,8.580733657356959e-12,9.998790150344628e-07,4.805166210705528e-11,4.1024262180173975e-10,4.2901717732677235e-11,9.99963780904029e-06,2.1450852041906484e-11,2.82356315797545e-14,1.0,6.772234303722474e-20,4.2901718849806566e-11,4.2901697002800316e-11,4.2901610667444864e-11,4.2901717732677235e-11,4.290170408381297e-11
7.66,3.099990002823571e-05,4.3765086096502153e-13,8.580733845251272e-12,9.998790150352128e-07,4.805166298572476e-11,4.106716387941554e-10,4.2901716677148077e-11,9.999637380024177e-06,2.1450851280890394e-11,2.823563091110012e-14,1.0,6.774111373633988e-20,4.290171779457673e-11,4.290169588073785e-11,4.290160957874324e-11,4.2901716677148077e-11,4.290170256178079e-11
7.67,3.099990002823571e-05,4.376508505944944e-13,8.580734034229459e-12,9.99879015035933e-07,4.805166386385212e-11,4.1110065577497397e-10,4.290171562108201e-11,9.999636951008073e-06,2.145085054950386e-11,2.8235630242141952e-14,1.0,6.775820341704219e-20,4.290171673878319e-11,4.2901694764094743e-11,4.290160849246443e-11,4.290171562108201e-11,4.290170109900772e-11
7.68,3.099990002823571e-05,4.376508402193563e-13,8.580734224308316e-12,9.998790150366231e-07,4.8051664741428966e-11,4.1152967274418027e-10,4.290171456447072e-11,9.999636521991984e-06,2.1450849848360058e-11,2.823562957287529e-14,1.0,6.777358542214398e-20,4.2901715682417216e-11,4.2901693652955e-11,4.290160740864814e-11,4.290171456447072e-11,4.2901699696720116e-11
7.69,3.099990002823571e-05,4.376508298395368e-13,8.580734415504644e-12,9.998790150372823e-07,4.805166561844688e-11,4.119586897017592e-10,4.290171350730587e-11,9.999636092975901e-06,2.1450849178072175e-11,2.8235628903295422e-14,1.0,6.778723632563181e-20,4.2901714625470064e-11,4.2901692547402606e-11,4.2901606327330346e-11,4.290171350730587e-11,4.290169835614435e-11
7.7,3.099990002823571e-05,4.3765081945496556e-13,8.580734607835242e-12,9.998790150379102e-07,4.805166649489747e-11,4.123877066476954e-10,4.290171244957916e-11,9.999635663959833e-06,2.145084853925339e-11,2.8235628233397653e-14,1.0,6.779912866252439e-20,4.2901713567933e-11,4.290169144752157e-11,4.290160524854869e-11,4.290171244957916e-11,4.290169707850678e-11
7.71,3.099990002823571e-05,4.376508090655724e-13,8.58073480131691e-12,9.998790150385059e-07,4.805166737077234e-11,4.128167235819737e-10,4.290171139128224e-11,9.999635234943774e-06,2.1450847932516883e-11,2.823562756317728e-14,1.0,6.780923739122116e-20,4.290171250979729e-11,4.290169035339589e-11,4.290160417234287e-11,4.290171139128224e-11,4.2901695865033765e-11
7.72,3.099990002823571e-05,4.37650798671287e-13,8.580734995966445e-12,9.998790150390687e-07,4.805166824606306e-11,4.1324574050457887e-10,4.290171033240681e-11,9.999634805927727e-06,2.1450847358475833e-11,2.823562689262959e-14,1.0,6.781753423894727e-20,4.2901711451054176e-11,4.290168926510954e-11,4.290160309874722e-11,4.290171033240681e-11,4.2901694716951665e-11
7.73,3.099990002823571e-05,4.3765078827203897e-13,8.580735191800647e-12,9.998790150395985e-07,4.805166912076126e-11,4.1367475741549577e-10,4.2901709272944534e-11,9.999634376911692e-06,2.1450846817743427e-11,2.823562622174989e-14,1.0,6.782399658748284e-20,4.290171039169495e-11,4.290168818274654e-11,4.290160202780227e-11,4.2901709272944534e-11,4.2901693635486853e-11
7.74,3.09999000282357e-05,4.3765077786775804e-13,8.580735388836316e-12,9.99879015040094e-07,4.8051669994858516e-11,4.141037743147091e-10,4.290170821288711e-11,9.999633947895666e-06,2.1450846310932844e-11,2.8235625550533464e-14,1.0,6.78285945484659e-20,4.290170933171086e-11,4.290168710639088e-11,4.2901600959542766e-11,4.290170821288711e-11,4.290169262186569e-11
7.75,3.09999000282357e-05,4.3765076745837383e-13,8.58073558709025e-12,9.998790150405555e-07,4.805167086834643e-11,4.1453279120220366e-10,4.29017071522262e-11,9.999633518879651e-06,2.1450845838657266e-11,2.823562487897562e-14,1.0,6.78313071192637e-20,4.2901708271093174e-11,4.290168603612655e-11,4.290159989400799e-11,4.29017071522262e-11,4.290169167731453e-11
7.76,3.09999000282357e-05,4.376507570438162e-13,8.580735786579249e-12,9.998790150409815e-07,4.805167174121661e-11,4.1496180807796425e-10,4.2901706090953495e-11,9.999633089863648e-06,2.145084540152987e-11,2.8235624207071643e-14,1.0,6.783210279592714e-20,4.290170720983316e-11,4.290168497203755e-11,4.2901598831236e-11,4.2901706090953495e-11,4.290169080305974e-11
7.77,3.09999000282357e-05,4.3765074662401474e-13,8.580735987320112e-12,9.998790150413718e-07,4.8051672613460633e-11,4.153908249419756e-10,4.2901705029060655e-11,9.999632660847656e-06,2.1450845000163844e-11,2.8235623534816837e-14,1.0,6.783095815244278e-20,4.2901706147922064e-11,4.290168391420789e-11,4.290159777126319e-11,4.2901705029060655e-11,4.290169000032769e-11
7.78,3.09999000282357e-05,4.376507361988991e-13,8.580736189329636e-12,9.998790150417256e-07,4.805167348507012e-11,4.1581984179422266e-10,4.290170396653937e-11,9.999632231831677e-06,2.1450844635172366e-11,2.8235622862206498e-14,1.0,6.782784733941647e-20,4.290170508535117e-11,4.290168286272153e-11,4.290159671412761e-11,4.290170396653937e-11,4.290168927034473e-11
7.79,3.09999000282357e-05,4.37650725768399e-13,8.580736392624625e-12,9.998790150420426e-07,4.8051674356036645e-11,4.1624885863469003e-10,4.2901702903381326e-11,9.999631802815706e-06,2.145084430716862e-11,2.8235622189235918e-14,1.0,6.782274531524764e-20,4.290170402211173e-11,4.29016818176625e-11,4.290159565986689e-11,4.2901702903381326e-11,4.290168861433724e-11
7.8,3.09999000282357e-05,4.3765071533244425e-13,8.580736597221875e-12,9.99879015042322e-07,4.8051675226351825e-11,4.166778754633625e-10,4.290170183957819e-11,9.99963137379975e-06,2.145084401676578e-11,2.8235621515900398e-14,1.0,6.781562380716144e-20,4.290170295819501e-11,4.29016807791148e-11,4.290159460851868e-11,4.290170183957819e-11,4.290168803353156e-11
7.81,3.09999000282357e-05,4.3765070489096433e-13,8.580736803138186e-12,9.99879015042563e-07,4.805167609600725e-11,4.1710689228022497e-10,4.290170077512163e-11,9.999630944783802e-06,2.1450843764577037e-11,2.8235620842195227e-14,1.0,6.780645858135086e-20,4.290170189359226e-11,4.29016797471624e-11,4.290159356012143e-11,4.290170077512163e-11,4.2901687529154074e-11
7.82,3.09999000282357e-05,4.376506944438891e-13,8.580737010390356e-12,9.99879015042765e-07,4.8051676964994515e-11,4.175359090852622e-10,4.290169971000335e-11,9.999630515767866e-06,2.1450843551215566e-11,2.8235620168115704e-14,1.0,6.779522136504107e-20,4.2901700828294755e-11,4.290167872188932e-11,4.290159251471072e-11,4.290169971000335e-11,4.290168710243113e-11
7.83,3.09999000282357e-05,4.376506839911482e-13,8.580737218995185e-12,9.998790150429278e-07,4.805167783330522e-11,4.1796492587845887e-10,4.290169864421502e-11,9.99963008675194e-06,2.1450843377294548e-11,2.8235619493657127e-14,1.0,6.778188792442506e-20,4.290169976229378e-11,4.2901677703379535e-11,4.290159147232501e-11,4.290169864421502e-11,4.2901686754589096e-11
7.84,3.0999900028235695e-05,4.376506735326713e-13,8.580737428969473e-12,9.998790150430506e-07,4.805167870093096e-11,4.1839394265979984e-10,4.290169757774831e-11,9.999629657736028e-06,2.145084324342717e-11,2.823561881881479e-14,1.0,6.776643241010867e-20,4.290169869558056e-11,4.290167669171705e-11,4.290159043300235e-11,4.290169757774831e-11,4.290168648685434e-11
7.85,3.0999900028235695e-05,4.3765066306838813e-13,8.580737640330018e-12,9.998790150431328e-07,4.8051679567863347e-11,4.188229594292699e-10,4.29016965105949e-11,9.999629228720123e-06,2.1450843150226607e-11,2.8235618143583995e-14,1.0,6.774882816490421e-20,4.2901697628146384e-11,4.2901675686985873e-11,4.290158939677955e-11,4.29016965105949e-11,4.2901686300453214e-11
7.86,3.0999900028235695e-05,4.3765065259822836e-13,8.580737853093619e-12,9.998790150431736e-07,4.8051680434093954e-11,4.192519761868538e-10,4.2901695442746476e-11,9.999628799704232e-06,2.1450843098306044e-11,2.8235617467960028e-14,1.0,6.77290477238304e-20,4.290169655998251e-11,4.2901674689269984e-11,4.290158836369507e-11,4.2901695442746476e-11,4.290168619661209e-11
7.87,3.0999900028235695e-05,4.3765064212212166e-13,8.580738067277075e-12,9.998790150431724e-07,4.805168129961439e-11,4.196809929325364e-10,4.2901694374194715e-11,9.999628370688353e-06,2.1450843088278663e-11,2.823561679193819e-14,1.0,6.770706766087379e-20,4.290169549108018e-11,4.2901673698653384e-11,4.2901587333785724e-11,4.2901694374194715e-11,4.2901686176557326e-11
7.88,3.0999900028235695e-05,4.376506316399977e-13,8.580738282897187e-12,9.998790150431288e-07,4.8051682164416254e-11,4.2011000966630237e-10,4.290169330493128e-11,9.999627941672483e-06,2.145084312075764e-11,2.8235616115513778e-14,1.0,6.768286293443381e-20,4.290169442143069e-11,4.290167271522008e-11,4.290158630708956e-11,4.290169330493128e-11,4.290168624151528e-11
7.89,3.0999900028235695e-05,4.3765062153511653e-13,8.58073840839556e-12,9.998790150462274e-07,4.8051683074295256e-11,4.2053902647108393e-10,4.2901692280309973e-11,9.999627512656588e-06,2.1450840011382e-11,2.8235615464328677e-14,1.0,6.779830955984751e-20,4.2901693398650594e-11,4.290167128117576e-11,4.290158507884009e-11,4.2901692280309973e-11,4.2901680022764e-11
7.9,3.0999900028235695e-05,4.376506115962083e-13,8.580738494243224e-12,9.998790150507127e-07,4.805168400400677e-11,4.2096804330116533e-10,4.290169127532978e-11,9.999627083640689e-06,2.1450835515556988e-11,2.8235614824247955e-14,1.0,6.797519857955028e-20,4.2901692396491555e-11,4.290166964887687e-11,4.290158376191272e-11,4.290169127532978e-11,4.2901671031113976e-11
7.91,3.0999900028235695e-05,4.3765060165762406e-13,8.580738580012673e-12,9.998790150552079e-07,4.805168493375742e-11,4.213970601207022e-10,4.290169027038833e-11,9.9996266546248e-06,2.1450831009638046e-11,2.8235614184188913e-14,1.0,6.815220957608166e-20,4.290169139437316e-11,4.2901668016186867e-11,4.290158244480999e-11,4.290169027038833e-11,4.290166201927609e-11
7.92,3.099990002823569e-05,4.3765059171931925e-13,8.580738665714547e-12,9.99879015059713e-07,4.805168586354188e-11,4.218260769296851e-10,4.2901689265480336e-11,9.999626225608919e-06,2.1450826494024134e-11,2.8235613544148574e-14,1.0,6.832932477798318e-20,4.29016903922899e-11,4.2901666383158965e-11,4.2901581127555054e-11,4.2901689265480336e-11,4.290165298804827e-11
7.93,3.099990002823569e-05,4.3765058178124947e-13,8.580738751359484e-12,9.998790150642273e-07,4.8051686793354834e-11,4.2225509372810426e-10,4.290168826060054e-11,9.99962579659305e-06,2.1450821969114214e-11,2.823561290412396e-14,1.0,6.850652641379635e-20,4.290168939023623e-11,4.2901664749846346e-11,4.290157981017315e-11,4.290168826060054e-11,4.290164393822843e-11
7.94,3.099990002823569e-05,4.376505718433701e-13,8.580738836958125e-12,9.998790150687507e-07,4.8051687723190965e-11,4.2268411051595007e-10,4.290168725574366e-11,9.999625367577193e-06,2.145081743530726e-11,2.823561226411209e-14,1.0,6.868380075103056e-20,4.290168838820663e-11,4.290166311630222e-11,4.290157849268826e-11,4.290168725574366e-11,4.290163487061452e-11
7.95,3.099990002823569e-05,4.3765056190563663e-13,8.580738922521111e-12,9.998790150732823e-07,4.805168865304493e-11,4.231131272932129e-10,4.2901686250904436e-11,9.999624938561346e-06,2.1450812893002222e-11,2.823561162410999e-14,1.0,6.886112921043375e-20,4.2901687386195545e-11,4.2901661482579784e-11,4.290157717512313e-11,4.2901686250904436e-11,4.2901625786004443e-11
7.96,3.099990002823569e-05,4.3765055196800457e-13,8.58073900805908e-12,9.99879015077822e-07,4.805168958291143e-11,4.235421440598831e-10,4.29016852460776e-11,9.99962450954551e-06,2.1450808342598065e-11,2.8235610984114676e-14,1.0,6.903849725172172e-20,4.290168638419745e-11,4.290165984873224e-11,4.2901575857501344e-11,4.29016852460776e-11,4.290161668519613e-11
7.97,3.099990002823569e-05,4.376505420304293e-13,8.580739093582673e-12,9.998790150823697e-07,4.805169051278514e-11,4.2397116081595105e-10,4.290168424125787e-11,9.999624080529681e-06,2.145080378449376e-11,2.8235610344123174e-14,1.0,6.921588629564243e-20,4.290168538220682e-11,4.290165821481277e-11,4.290157453984647e-11,4.290168424125787e-11,4.290160756898752e-11
7.98,3.099990002823569e-05,4.376505320928664e-13,8.580739179102529e-12,9.998790150869244e-07,4.805169144266072e-11,4.244001775614071e-10,4.290168323643998e-11,9.999623651513866e-06,2.1450799219088266e-11,2.8235609704132495e-14,1.0,6.939328018632454e-20,4.290168438021811e-11,4.2901656580874604e-11,4.290157322218415e-11,4.290168323643998e-11,4.290159843817653e-11
7.99,3.099990002823569e-05,4.3765052215527136e-13,8.580739264629288e-12,9.99879015091486e-07,4.8051692372532866e-11,4.2482919429624166e-10,4.290168223161866e-11,9.999623222498062e-06,2.1450794646780548e-11,2.8235609064139674e-14,1.0,6.957066357569028e-20,4.2901683378225806e-11,4.290165494697092e-11,4.290157190453672e-11,4.290168223161866e-11,4.2901589293561095e-11
8.0,3.099990002823569e-05,4.376505122175995e-13,8.580739350173593e-12,9.998790150960545e-07,4.8051693302396255e-11,4.2525821102044503e-10,4.290168122678864e-11,9.999622793482267e-06,2.1450790067969565e-11,2.8235608424141722e-14,1.0,6.974801869228118e-20,4.290168237622435e-11,4.2901653313154934e-11,4.290157058692858e-11,4.290168122678864e-11,4.290158013593913e-11
8.01,3.099990002823569e-05,4.3765050227980644e-13,8.58073943574608e-12,9.998790151006287e-07,4.805169423224556e-11,4.2568722773400755e-10,4.290168022194465e-11,9.999622364466483e-06,2.145078548305428e-11,2.823560778413566e-14,1.0,6.992533018801946e-20,4.290168137420823e-11,4.2901651679479835e-11,4.2901569269383305e-11,4.290168022194465e-11,4.290157096610856e-11
8.02,3.099990002823569e-05,4.3765049234184763e-13,8.58073952135739e-12,9.998790151052086e-07,4.8051695162075457e-11,4.261162444369197e-10,4.290167921708141e-11,9.999621935450711e-06,2.1450780892433662e-11,2.8235607144118514e-14,1.0,7.010258029144666e-20,4.290168037217189e-11,4.290165004599882e-11,4.29015679519253e-11,4.290167921708141e-11,4.2901561784867324e-11
8.03,3.099990002823568e-05,4.376504824036785e-13,8.580739607018164e-12,9.99879015109794e-07,4.8051696091880626e-11,4.265452611291717e-10,4.290167821219367e-11,9.999621506434949e-06,2.1450776296506668e-11,2.8235606504087303e-14,1.0,7.027975365448499e-20,4.290167937010982e-11,4.2901648412765093e-11,4.2901566634576894e-11,4.290167821219367e-11,4.2901552593013335e-11
8.04,3.099990002823568e-05,4.376504724652545e-13,8.58073969273904e-12,9.998790151143846e-07,4.805169702165575e-11,4.2697427781075403e-10,4.2901677207276146e-11,9.999621077419197e-06,2.1450771695672266e-11,2.823560586403905e-14,1.0,7.045683331346956e-20,4.2901678368016475e-11,4.2901646779831866e-11,4.290156531736208e-11,4.2901677207276146e-11,4.290154339134453e-11
8.05,3.099990002823568e-05,4.376504625265312e-13,8.58073977853066e-12,9.99879015118979e-07,4.805169795139551e-11,4.274032944816571e-10,4.290167620232356e-11,9.999620648403455e-06,2.1450767090329416e-11,2.823560522397077e-14,1.0,7.063380230473546e-20,4.2901677365886303e-11,4.2901645147252316e-11,4.290156400030691e-11,4.290167620232356e-11,4.290153418065883e-11
8.06,3.099990002823568e-05,4.37650452587464e-13,8.580739864403664e-12,9.99879015123578e-07,4.805169888109457e-11,4.27832311141871e-10,4.2901675197330655e-11,9.999620219387725e-06,2.1450762480877085e-11,2.823560458387949e-14,1.0,7.081064689579205e-20,4.29016763637138e-11,4.290164351507966e-11,4.290156268343289e-11,4.2901675197330655e-11,4.290152496175417e-11
8.07,3.099990002823568e-05,4.3765044264800843e-13,8.58073995036869e-12,9.998790151281806e-07,4.805169981074762e-11,4.2826132779138636e-10,4.2901674192292155e-11,9.999619790372005e-06,2.1450757867714232e-11,2.8235603943762227e-14,1.0,7.098734689180015e-20,4.290167536149343e-11,4.2901641883367094e-11,4.290156136676443e-11,4.2901674192292155e-11,4.2901515735428463e-11
8.08,3.099990002823568e-05,4.376504327081199e-13,8.580740036436379e-12,9.998790151327866e-07,4.8051700740349335e-11,4.2869034443019346e-10,4.2901673187202784e-11,9.999619361356295e-06,2.1450753251239822e-11,2.8235603303616004e-14,1.0,7.116388775247557e-20,4.2901674359219646e-11,4.290164025216781e-11,4.2901560050325925e-11,4.2901673187202784e-11,4.2901506502479644e-11
8.09,3.099990002823568e-05,4.3765042276775386e-13,8.58074012261737e-12,9.998790151373953e-07,4.805170166989438e-11,4.291193610582825e-10,4.290167218205729e-11,9.999618932340597e-06,2.1450748631852816e-11,2.8235602663437844e-14,1.0,7.134025251415339e-20,4.29016733568869e-11,4.290163862153501e-11,4.290155873413971e-11,4.290167218205729e-11,4.290149726370563e-11
8.1,3.099990002823568e-05,4.3765041282686594e-13,8.580740208922305e-12,9.998790151420067e-07,4.805170259937746e-11,4.295483776756442e-10,4.290167117685038e-11,9.99961850332491e-06,2.145074400995218e-11,2.823560202322476e-14,1.0,7.151642421316871e-20,4.290167235448971e-11,4.290163699152191e-11,4.290155741823184e-11,4.290167117685038e-11,4.290148801990436e-11
8.11,3.099990002823568e-05,4.3765040288541145e-13,8.580740295361821e-12,9.9987901514662e-07,4.8051703528793236e-11,4.299773942822686e-10,4.2901670171576785e-11,9.999618074309232e-06,2.145073938593688e-11,2.8235601382973786e-14,1.0,7.169238750144376e-20,4.290167135202249e-11,4.2901635362181686e-11,4.290155610262465e-11,4.2901670171576785e-11,4.290147877187376e-11
8.12,3.099990002823568e-05,4.3765039294334596e-13,8.58074038194656e-12,9.998790151512351e-07,4.8051704458136386e-11,4.3040641087814626e-10,4.290166916623125e-11,9.999617645293565e-06,2.1450734760205874e-11,2.823560074268193e-14,1.0,7.18681262231072e-20,4.290167034947973e-11,4.290163373356756e-11,4.2901554787341714e-11,4.290166916623125e-11,4.290146952041175e-11
8.13,3.0999900028235675e-05,4.3765038300062485e-13,8.580740468687164e-12,9.998790151558517e-07,4.805170538740159e-11,4.308354274632674e-10,4.29016681608085e-11,9.99961721627791e-06,2.1450730133158122e-11,2.8235600102346222e-14,1.0,7.204362099111342e-20,4.290166934685589e-11,4.290163210573273e-11,4.290155347240702e-11,4.29016681608085e-11,4.2901460266316244e-11
8.14,3.0999900028235675e-05,4.376503730572037e-13,8.580740555594268e-12,9.99879015160469e-07,4.8051706316583534e-11,4.312644440376225e-10,4.2901667155303265e-11,9.999616787262266e-06,2.1450725505192597e-11,2.8235599461963678e-14,1.0,7.221885807297179e-20,4.2901668344145445e-11,4.290163047873037e-11,4.290155215784539e-11,4.2901667155303265e-11,4.2901451010385194e-11
8.15,3.0999900028235675e-05,4.3765036311303794e-13,8.580740642678515e-12,9.998790151650869e-07,4.805170724567688e-11,4.3169346060120184e-10,4.290166614971026e-11,9.99961635824663e-06,2.1450720876708255e-11,2.8235598821531323e-14,1.0,7.239382131281096e-20,4.2901667341342854e-11,4.2901628852613707e-11,4.2901550843678735e-11,4.290166614971026e-11,4.290144175341651e-11
8.16,3.0999900028235675e-05,4.37650353168083e-13,8.580740729950543e-12,9.998790151697051e-07,4.805170817467632e-11,4.321224771539958e-10,4.2901665144024236e-11,9.999615929231006e-06,2.1450716248104066e-11,2.8235598181046173e-14,1.0,7.25684921313789e-20,4.2901666338442596e-11,4.2901627227435924e-11,4.29015495299327e-11,4.2901665144024236e-11,4.290143249620813e-11
8.17,3.0999900028235675e-05,4.3765034322229447e-13,8.580740817420995e-12,9.998790151743227e-07,4.8051709103576534e-11,4.3255149369599475e-10,4.29016641382399e-11,9.999615500215394e-06,2.1450711619778985e-11,2.8235597540505252e-14,1.0,7.274285518059783e-20,4.29016653354391e-11,4.290162560325023e-11,4.290154821663128e-11,4.29016641382399e-11,4.290142323955797e-11
8.18,3.0999900028235675e-05,4.3765033327562774e-13,8.580740905100508e-12,9.9987901517894e-07,4.805171003237219e-11,4.32980510227189e-10,4.2901663132352e-11,9.999615071199791e-06,2.145070699213198e-11,2.8235596899905585e-14,1.0,7.291689349680284e-20,4.2901664332326906e-11,4.290162398010983e-11,4.290154690379597e-11,4.2901663132352e-11,4.290141398426396e-11
8.19,3.0999900028235675e-05,4.3765032332803826e-13,8.580740992999723e-12,9.998790151835558e-07,4.805171096105796e-11,4.334095267475691e-10,4.2901662126355255e-11,9.999614642184199e-06,2.1450702365562008e-11,2.8235596259244182e-14,1.0,7.309059092412261e-20,4.29016633291004e-11,4.290162235806791e-11,4.2901545591451595e-11,4.2901662126355255e-11,4.2901404731124016e-11
