Time,y1,y2,y3,y4,y5,y6,emax,k1,k1_prime,k1_double_prime,phi1,k2,k3,phi2,phi3,k4,k4_double_prime,k4i,k4a,phi4i,phi4a,k6,F6,phi6,compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15
5.5,0.8041840013883172,4.235370874056584,3.220249777787311e-06,0.4355709717067969,4.715592513759657e-09,0.18614208343258468,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.041135015745399774,0.08041840013883172,0.8041840013883172,7.988913274678769e-09,0.04235370874056584,3.220249777787311e-07,0.07237656012494854,0.018614208343258467,2.0539752133915906e-09,9.431185027519314e-09,0.0043557097170679685,4.715592513759657e-11,0.0,0.044,0.018614208343258467
5.51,0.8037909912972727,4.242986831309084,3.2171104325722083e-06,0.43643722911152505,4.641950303684532e-09,0.18639581446249287,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.041060521513596106,0.08037909912972728,0.8037909912972727,7.87829360404987e-09,0.04242986831309084,3.2171104325722084e-07,0.07234118921675455,0.018639581446249286,2.0259199282134796e-09,9.283900607369065e-09,0.004364372291115251,4.641950303684532e-11,0.0,0.044,0.018639581446249286
5.52,0.8033976309595675,4.250598095346984,3.213973127315947e-06,0.4373032996359617,4.569497778819282e-09,0.1866492918881944,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.0409863290944987,0.08033976309595675,0.8033976309595675,7.769239422136606e-09,0.04250598095346984,3.2139731273159474e-07,0.07230578678636107,0.01866492918881944,1.99825645635687e-09,9.138995557638564e-09,0.004373032996359617,4.569497778819282e-11,0.0,0.044,0.01866492918881944
5.53,0.8030039237332266,4.258204663153848,3.210837875524931e-06,0.4381691827316343,4.4982150794213485e-09,0.18690251596316673,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.0409124367025043,0.08030039237332266,0.8030039237332266,7.661728170824377e-09,0.04258204663153849,3.210837875524931e-07,0.0722703531359904,0.018690251596316675,1.9709792251011658e-09,8.996430158842697e-09,0.004381691827316343,4.498215079421349e-11,0.0,0.044,0.018690251596316675
5.54,0.8026098729551158,4.265806531747036,3.207704690467765e-06,0.4390348778533925,4.428082689122307e-09,0.18715548694063391,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.04083884256583189,0.08026098729551158,0.8026098729551158,7.555737623349567e-09,0.042658065317470364,3.2077046904677653e-07,0.07223488856596041,0.018715548694063392,1.944082742543534e-09,8.856165378244614e-09,0.004390348778533925,4.428082689122307e-11,0.0,0.044,0.018715548694063392
5.55,0.8022154819408902,4.273403698177668,3.2045735851695247e-06,0.4399003844594048,4.3590814583505254e-09,0.18740820507356698,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.04076554492638768,0.08022154819408903,0.8022154819408902,7.451245929909134e-09,0.04273403698177668,3.204573585169525e-07,0.07219939337468012,0.0187408205073567,1.9175616094182593e-09,8.718162916701051e-09,0.004399003844594049,4.3590814583505256e-11,0.0,0.044,0.0187408205073567
5.56,0.8018207539853781,4.280996159530218,3.201444572425119e-06,0.44076570201112164,4.291192566633248e-09,0.18766067061468406,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.040692542039637784,0.08018207539853782,0.8018207539853781,7.348231559024623e-09,0.04280996159530218,3.201444572425119e-07,0.07216386785868403,0.018766067061468408,1.8914105040970106e-09,8.582385133266497e-09,0.004407657020111216,4.291192566633248e-11,0.0,0.044,0.018766067061468408
5.57,0.8014256923627344,4.288583912922307,3.198317664802538e-06,0.4416308299732565,4.224397517206802e-09,0.18791288381645074,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.040619832174479065,0.08014256923627344,0.8014256923627344,7.246673293632811e-09,0.042885839129223065,3.1983176648025384e-07,0.07212831231264609,0.018791288381645076,1.865624181661004e-09,8.448795034413605e-09,0.004416308299732565,4.2243975172068025e-11,0.0,0.044,0.018791288381645076
5.58,0.8010303003265912,4.296166955504487,3.1951928746460304e-06,0.4424957678137665,4.158678131777855e-09,0.1881648449310802,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.0405474136131116,0.08010303003265912,0.8010303003265912,7.1465502273292616e-09,0.042961669555044865,3.195192874646031e-07,0.0720927270293932,0.01881648449310802,1.8401974730113618e-09,8.31735626355571e-09,0.004424957678137665,4.158678131777855e-11,0.0,0.044,0.01881648449310802
5.59,0.8006345811102064,4.303745284460051,3.192070214079217e-06,0.44336051500383444,4.09401654543561e-09,0.18841655421053363,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.04047528465091234,0.08006345811102064,0.8006345811102064,7.0478417607679755e-09,0.04303745284460051,3.1920702140792175e-07,0.07205711229991857,0.018841655421053365,1.8151252840185513e-09,8.18803309087122e-09,0.004433605150038345,4.094016545435611e-11,0.0,0.044,0.018841655421053365
5.6,0.8002385379266125,4.311318897004822,3.1889496950081413e-06,0.44422507101784997,4.0303952017150694e-09,0.18866801190652033,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.040403443596310394,0.08002385379266125,0.8002385379266125,6.950527598220697e-09,0.043113188970048226,3.1889496950081415e-07,0.07202146841339511,0.018866801190652035,1.7904025947118785e-09,8.060790403430139e-09,0.0044422507101785,4.03039520171507e-11,0.0,0.044,0.018866801190652035
5.61,0.7998421739687612,4.318887790386953,3.1858313291242543e-06,0.4450894353333913,3.967796847811265e-09,0.18891921827049798,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.04033188877066362,0.07998421739687613,0.7998421739687612,6.8545877442991665e-09,0.043188877903869535,3.1858313291242544e-07,0.0719857956571885,0.0188919218270498,1.766024458509926e-09,7.93559369562253e-09,0.004450894353333913,3.967796847811265e-11,0.0,0.044,0.0188919218270498
5.62,0.7994454924096676,4.32645196188673,3.1827151279073336e-06,0.4459536074312067,3.906204529944525e-09,0.18917017355367297,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.04026061850813662,0.07994454924096676,0.7994454924096676,6.760002500843729e-09,0.0432645196188673,3.182715127907334e-07,0.07195009431687008,0.0189170173553673,1.741986001492882e-09,7.81240905988905e-09,0.004459536074312067,3.9062045299445246e-11,0.0,0.044,0.0189170173553673
5.63,0.7990484964025696,4.334011408816357,3.1796011026291032e-06,0.4468175867951958,3.845601586586206e-09,0.18942087800700058,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.04018963115558031,0.07990484964025696,0.7990484964025696,6.66675246001076e-09,0.04334011408816357,3.1796011026291034e-07,0.07191436467623126,0.018942087800700058,1.7182824206942246e-09,7.691203173172411e-09,0.004468175867951958,3.8456015865862055e-11,0.0,0.044,0.018942087800700058
5.64,0.798651189081515,4.34156612851937,3.1764892643756756e-06,0.4476813729123558,3.7859715851345685e-09,0.18967133188118532,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.04011892507241868,0.07986511890815151,0.798651189081515,6.574818399022812e-09,0.043415661285193696,3.176489264375676e-07,0.07187860701733635,0.018967133188118532,1.6949089570402117e-09,7.571943170269137e-09,0.004476813729123558,3.785971585134569e-11,0.0,0.044,0.018967133188118532
5.65,0.798253573560974,4.349116118370908,3.173379624027144e-06,0.4485449652728059,3.727298387172019e-09,0.1899215354266811,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.04004849863052356,0.07982535735609742,0.798253573560974,6.484181397451086e-09,0.04349116118370908,3.1733796240271443e-07,0.07184282162048766,0.018992153542668113,1.6718609256354585e-09,7.454596774344037e-09,0.004485449652728059,3.7272983871720186e-11,0.0,0.044,0.018992153542668113
5.66,0.7978556529359299,4.35666137577756,3.1702721922582374e-06,0.44940836336977286,3.6695661504648745e-09,0.19017148889369148,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03997835021409745,0.07978556529359299,0.7978556529359299,6.3948228454364265e-09,0.0435666137577756,3.1702721922582375e-07,0.07180700876423368,0.01901714888936915,1.649133717957537e-09,7.339132300929749e-09,0.004494083633697728,3.669566150464875e-11,0.0,0.044,0.01901714888936915
5.67,0.7974574302821763,4.364201898177031,3.167166979548052e-06,0.45027156669956153,3.6127593036586224e-09,0.1904211925321699,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.039908478219560284,0.07974574302821763,0.7974574302821763,6.306724404273476e-09,0.04364201898177031,3.167166979548052e-07,0.07177116872539586,0.019042119253216992,1.6267227917667848e-09,7.225518607317245e-09,0.004502715666995615,3.6127593036586226e-11,0.0,0.044,0.019042119253216992
5.68,0.7970589086564552,4.371737683037956,3.1640639961828123e-06,0.451134574761537,3.556862541864643e-09,0.19067064659182006,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.039838881055435385,0.07970589086564553,0.7970589086564552,6.219868003062333e-09,0.043717376830379566,3.1640639961828124e-07,0.07173530177908097,0.01906706465918201,1.6046236703093455e-09,7.113725083729286e-09,0.004511345747615371,3.556862541864643e-11,0.0,0.044,0.01906706465918201
5.69,0.7966600910965942,4.379268727859706,3.1609632522585737e-06,0.4519973870581071,3.5018608223700173e-09,0.1909198513220961,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03976955714223665,0.07966600910965943,0.7966600910965942,6.1342358354888355e-09,0.04379268727859706,3.160963252258574e-07,0.07169940819869347,0.01909198513220961,1.5828319415524019e-09,7.0037216447400346e-09,0.004519973870581071,3.5018608223700175e-11,0.0,0.044,0.01909198513220961
5.7,0.7962609806216405,4.386795030172195,3.157864757683877e-06,0.45286000309470503,3.447739360470477e-09,0.19116880697220265,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.039700504912357076,0.07962609806216406,0.7962609806216405,6.04981035673638e-09,0.04386795030172195,3.157864757683877e-07,0.07166348825594765,0.019116880697220267,1.5613432574523966e-09,6.895478720940954e-09,0.00452860003094705,3.447739360470477e-11,0.0,0.044,0.019116880697220267
5.71,0.7958615802319955,4.394316587535704,3.1547685221823342e-06,0.45372242237977284,3.394483625426415e-09,0.19141751379109545,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03963172280995838,0.07958615802319956,0.7958615802319955,5.966574280531852e-09,0.04394316587535704,3.1547685221823347e-07,0.0716275422208796,0.019141751379109548,1.5401533332569464e-09,6.78896725085283e-09,0.004537224223797729,3.394483625426415e-11,0.0,0.044,0.019141751379109548
5.72,0.7954618929095457,4.401833397540685,3.1516745552951723e-06,0.45458464442474394,3.342079336542053e-09,0.19166597202748129,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.039563209290861934,0.07954618929095458,0.7954618929095457,5.884510576328569e-09,0.044018333975406845,3.1516745552951726e-07,0.0715915703618591,0.01916659720274813,1.5192579468412534e-09,6.684158673084106e-09,0.004545846444247439,3.3420793365420534e-11,0.0,0.044,0.01916659720274813
5.73,0.7950619216177937,4.409345457807585,3.1485828663837137e-06,0.4554466687440267,3.290512459367699e-09,0.1919141819298185,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03949496282244081,0.07950619216177937,0.7950619216177937,5.803602466628891e-09,0.04409345457807585,3.148582866383714e-07,0.07155557294560143,0.01919141819298185,1.498652938079733e-09,6.581024918735398e-09,0.004554466687440267,3.290512459367699e-11,0.0,0.044,0.01919141819298185
5.74,0.7946616693020165,4.416852765986632,3.1454934646331315e-06,0.4563084948549848,3.2397691982766164e-09,0.19216214374631696,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03942698188351355,0.07946616693020166,0.7946616693020165,5.7238334178265466e-09,0.04416852765986632,3.145493464633132e-07,0.07151955023718148,0.019216214374631696,1.4783342065431437e-09,6.479538396553233e-09,0.004563084948549848,3.239769198276616e-11,0.0,0.044,0.019216214374631696
5.75,0.7942611388897863,4.424355319757304,3.1424063590720173e-06,0.45717012227788967,3.1898359442745567e-09,0.1924098577249385,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.039359264964243704,0.07942611388897863,0.7942611388897863,5.645187051681679e-09,0.04424355319757304,3.1424063590720173e-07,0.07148350250008077,0.01924098577249385,1.4582976886904067e-09,6.379671888549113e-09,0.004571701222778897,3.189835944274557e-11,0.0,0.044,0.01924098577249385
5.76,0.7938603332905547,4.431853116828638,3.1393215585510447e-06,0.45803155053594746,3.1406993384726582e-09,0.19265732411339712,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03929181056602825,0.07938603332905547,0.7938603332905547,5.5676472608926765e-09,0.04431853116828638,3.1393215585510447e-07,0.07144742999614992,0.019265732411339713,1.438539387767856e-09,6.2813986769453165e-09,0.0045803155053594745,3.140699338472658e-11,0.0,0.044,0.019265732411339713
5.77,0.7934592553958333,4.439346154938999,3.1362390717476727e-06,0.45889277915527854,3.092346261862008e-09,0.19290454315915925,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03922461720139511,0.07934592553958333,0.7934592553958333,5.491198194934836e-09,0.044393461549389994,3.136239071747673e-07,0.07141133298562499,0.019290454315915927,1.4190553702162936e-09,6.184692523724016e-09,0.004588927791552786,3.092346261862008e-11,0.0,0.044,0.019290454315915927
5.78,0.7930579080794243,4.446834431855813,3.133158907173138e-06,0.4597538076648926,3.0447638186074094e-09,0.19315151510944398,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03915768339390238,0.07930579080794244,0.7930579080794243,5.415824234180887e-09,0.04446834431855813,3.133158907173138e-07,0.07137521172714818,0.0193151515109444,1.399841759045055e-09,6.089527637214819e-09,0.004597538076648926,3.0447638186074094e-11,0.0,0.044,0.0193151515109444
5.79,0.7926562941975469,4.454317945375384,3.130081073174798e-06,0.46061463559667215,2.9979393324302155e-09,0.1933982402112232,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03909100767803737,0.0792656294197547,0.7926562941975469,5.341509987036243e-09,0.04454317945375384,3.1300810731747984e-07,0.07133906647777923,0.01933982402112232,1.3808947331482742e-09,5.995878664860431e-09,0.004606146355966722,2.997939332430216e-11,0.0,0.044,0.01933982402112232
5.8,0.7922544165889602,4.461796693322719,3.1270055779384376e-06,0.4614752624853569,2.9518603430915843e-09,0.19364471871122213,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03902458859911673,0.07922544165889603,0.7922544165889602,5.268240287182599e-09,0.04461796693322719,3.127005577938438e-07,0.07130289749300642,0.019364471871122214,1.3622105266483046e-09,5.9037206861831686e-09,0.00461475262485357,2.9518603430915843e-11,0.0,0.044,0.019364471871122214
5.81,0.791852278075086,4.469270673551358,3.123932429490514e-06,0.4623356878685277,2.906514602976235e-09,0.19389095085591923,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03895842471318757,0.0791852278075086,0.791852278075086,5.196000190932182e-09,0.04469270673551358,3.123932429490514e-07,0.07126670502675773,0.019389095085591924,1.3437854282669382e-09,5.81302920595247e-09,0.004623356878685277,2.906514602976235e-11,0.0,0.044,0.019389095085591924
5.82,0.7914498814601295,4.476739883943198,3.1208616357003687e-06,0.4631959112865905,2.8618900737766424e-09,0.19413693689154668,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03889251458692973,0.07914498814601295,0.7914498814601295,5.124774974694815e-09,0.04476739883943198,3.120861635700369e-07,0.07123048933141166,0.01941369368915467,1.3256157807250195e-09,5.723780147553285e-09,0.004631959112865905,2.8618900737766426e-11,0.0,0.044,0.01941369368915467
5.83,0.7910472295311998,4.4842043224083215,3.1177932042823817e-06,0.46405593228276054,2.81797492327771e-09,0.19438267706409051,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03882685679755916,0.07910472295311999,0.7910472295311998,5.0545501325600666e-09,0.044842043224083215,3.117793204282382e-07,0.07119425065780798,0.01943826770640905,1.3076979801710784e-09,5.63594984655542e-09,0.004640559322827606,2.8179749232777103e-11,0.0,0.044,0.01943826770640905
5.84,0.7906443250584269,4.491663986884827,3.1147271427980833e-06,0.4649157504030476,2.774757522241871e-09,0.19462817161929094,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03876144993273214,0.07906443250584269,0.7906443250584269,4.985311373996635e-09,0.04491663986884827,3.1147271427980835e-07,0.07115798925525842,0.019462817161929095,1.2900284756395805e-09,5.549515044483742e-09,0.004649157504030476,2.774757522241871e-11,0.0,0.044,0.019462817161929095
5.85,0.7902411707950838,4.499118875338662,3.1116634586584135e-06,0.4657753651962393,2.732226440872347e-09,0.19487342080264253,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03869629259045075,0.07902411707950839,0.7902411707950838,4.91704462073126e-09,0.044991188753386625,3.111663458658414e-07,0.07112170537155754,0.019487342080264255,1.2726037682961386e-09,5.464452881744694e-09,0.0046577536519623935,2.7322264408723473e-11,0.0,0.044,0.019487342080264255
5.86,0.7898377694782104,4.506568985762982,3.1086021591477866e-06,0.46663477621384475,2.6903703869821324e-09,0.1951184248593945,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.038631383378976,0.07898377694782105,0.7898377694782104,4.849735898475532e-09,0.04506568985762982,3.108602159147787e-07,0.07108539925303893,0.019511842485939453,1.2554203834617623e-09,5.380740773964265e-09,0.004666347762138447,2.6903703869821325e-11,0.0,0.044,0.019511842485939453
5.87,0.7894341238278989,4.514014316178748,3.1055432513901375e-06,0.4674939830101468,2.649178299161336e-09,0.19536318403455097,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.038566720916724195,0.0789434123827899,0.7894341238278989,4.783371507409735e-09,0.04514014316178748,3.105543251390138e-07,0.0710490711445109,0.0195363184034551,1.2384749147789792e-09,5.298356598322672e-09,0.004674939830101468,2.649178299161336e-11,0.0,0.044,0.0195363184034551
5.88,0.7890302365477658,4.5214548646342365,3.1024867423664484e-06,0.4683529851421582,2.6086393023723958e-09,0.19560769857287102,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03850230383218011,0.07890302365477658,0.7890302365477658,4.717937945515092e-09,0.04521454864634237,3.102486742366449e-07,0.07101272128929892,0.019560769857287105,1.2217640044252686e-09,5.2172786047447915e-09,0.004683529851421582,2.608639302372396e-11,0.0,0.044,0.019560769857287105
5.89,0.7886261103250598,4.528890629204881,3.0994326389164477e-06,0.46921178216960696,2.568742705797981e-09,0.19585196871886928,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.038438130763806255,0.07886261103250598,0.7886261103250598,4.6534219076507465e-09,0.045288906292048806,3.099432638916448e-07,0.07097634992925538,0.01958519687188693,1.205284342922649e-09,5.137485411595962e-09,0.00469211782169607,2.568742705797981e-11,0.0,0.044,0.01958519687188693
5.9,0.7882217478307755,4.536321607993103,3.096380947740628e-06,0.4700703736549211,2.529477999819504e-09,0.196095994716816,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03837420035995323,0.07882217478307756,0.7882217478307755,4.5898102830097565e-09,0.04536321607993103,3.0963809477406284e-07,0.07093995730476979,0.019609599471681602,1.1890326685270565e-09,5.058955999639008e-09,0.004700703736549211,2.5294779998195038e-11,0.0,0.044,0.019609599471681602
5.91,0.7878171517197665,4.543747799128153,3.093331675402216e-06,0.4709287591632134,2.4908348530903216e-09,0.19633977681073705,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03831051127877112,0.07878171517197666,0.7878171517197665,4.527090152688337e-09,0.045437477991281526,3.093331675402216e-07,0.07090354365477898,0.019633977681073708,1.1730057666463102e-09,4.981669706180643e-09,0.004709287591632134,2.4908348530903217e-11,0.0,0.044,0.019633977681073708
5.92,0.7874123246308565,4.551169200765947,3.090284828329102e-06,0.47178693826226753,2.452803109701875e-09,0.1965833152444146,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03824706218812163,0.07874123246308566,0.7874123246308565,4.465248787367245e-09,0.04551169200765947,3.090284828329102e-07,0.07086710921677708,0.019658331524441464,1.1572004692864164e-09,4.90560621940375e-09,0.004717869382622675,2.452803109701875e-11,0.0,0.044,0.019658331524441464
5.93,0.7870072691869499,4.558585811088908,3.08724041281572e-06,0.4726449105225225,2.415372786441154e-09,0.19682661026138712,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.0381838517654914,0.078700726918695,0.7870072691869499,4.40427364510437e-09,0.04558585811088908,3.0872404128157204e-07,0.07083065422682548,0.019682661026138713,1.1416136545260152e-09,4.830745572882308e-09,0.004726449105225225,2.415372786441154e-11,0.0,0.044,0.019682661026138713
5.94,0.7866019879951399,4.565997628305809,3.084198435024889e-06,0.47350267551705866,2.378534070137738e-09,0.19706966210494964,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03812087869790601,0.078660198799514,0.7866019879951399,4.34415236923739e-09,0.04565997628305809,3.084198435024889e-07,0.07079417891956259,0.019706966210494965,1.1262422460186984e-09,4.757068140275476e-09,0.0047350267551705865,2.3785340701377383e-11,0.0,0.044,0.019706966210494965
5.95,0.7861964836468172,4.573404650651611,3.08115890098961e-06,0.4743602328215828,2.342277315098766e-09,0.19731247101815402,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03805814168184501,0.07861964836468172,0.7861964836468172,4.284872786395386e-09,0.04573404650651611,3.0811589009896103e-07,0.07075768352821354,0.019731247101815404,1.1110832125229624e-09,4.684554630197532e-09,0.004743602328215828,2.3422773150987658e-11,0.0,0.044,0.019731247101815404
5.96,0.7857907587178322,4.58080687638726,3.078121816617263e-06,0.47521758201440983,2.3065930344358748e-09,0.19755503724380918,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03799563942315863,0.07857907587178323,0.7857907587178322,4.226422893268325e-09,0.0458080687638726,3.0781218166172636e-07,0.0707211682846049,0.01975550372438092,1.0961335645158968e-09,4.6131860688717496e-09,0.0047521758201440984,2.3065930344358747e-11,0.0,0.044,0.01975550372438092
5.97,0.785384815768854,4.58820430379929,3.0750871877021084e-06,0.47607472267642653,2.271471870343557e-09,0.1977973610244814,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03793337063698776,0.07853848157688541,0.785384815768854,4.168790804587733e-09,0.0458820430379929,3.0750871877021086e-07,0.07068463341919685,0.01977973610244814,1.0813903407411129e-09,4.542943740687114e-09,0.004760747226764265,2.271471870343557e-11,0.0,0.044,0.01977973610244814
5.98,0.7849786573450115,4.595596931200107,3.0720550199072453e-06,0.47693165439111695,2.236904641733588e-09,0.19803944260249443,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.037871334047675655,0.07849786573450115,0.7849786573450115,4.111964842775261e-09,0.04595596931200107,3.0720550199072456e-07,0.07064807916105104,0.019803944260249444,1.066850631497169e-09,4.473809283467176e-09,0.00476931654391117,2.236904641733588e-11,0.0,0.044,0.019803944260249444
5.99,0.7845722859761428,4.6029847569276985,3.0690253187725257e-06,0.4777883767445358,2.2028823260926908e-09,0.19828128221992994,2.0,1.0,1.0,10.0,0.1,1.0,0.4,0.01,0.1,0.09,0.1,1.0,2.0,0.01,0.01,0.0,0.044,0.1,1.0,0.03780952838868834,0.07845722859761428,0.7845722859761428,4.055933507324035e-09,0.046029847569276985,3.069025318772526e-07,0.07061150573785285,0.019828128221992994,1.052511570743054e-09,4.4057646521853815e-09,0.004777883767445358,2.202882326092691e-11,0.0,0.044,0.019828128221992994
