T,CA,H,HB,M,MB,MCA,N,V
73.949997,9.6155847e-05,0.9254843,0.26721305,6.5955639e-05,0.9997859,1.6445438e-05,0.0044298782,-55.065571
74.099998,9.4724266e-05,0.92231131,0.24191554,7.0914364e-05,0.99977016,1.7050077e-05,0.0045752302,-54.884293
74.25,9.3314011e-05,0.91879016,0.21903962,7.66187e-05,0.99975204,1.7719669e-05,0.0047355038,-54.690815
74.400002,9.1924747e-05,0.91484344,0.19835758,8.3266998e-05,0.99973106,1.8468798e-05,0.004913975,-54.482716
74.550003,9.0556161e-05,0.91036206,0.17966425,9.1145812e-05,0.99970633,1.9318048e-05,0.0051152557,-54.256607
74.699997,8.9207955e-05,0.90518785,0.16277528,0.00010068582,0.99967659,2.0297426e-05,0.0053460444,-54.007637
74.849998,8.7879824e-05,0.89908099,0.14752598,0.00011256793,0.99963993,2.1452588e-05,0.0056164805,-53.728611
75.0,8.6571461e-05,0.89165801,0.13377081,0.00012794048,0.99959302,2.2856966e-05,0.0059427633,-53.40839
75.150002,8.5282583e-05,0.88226157,0.12138453,0.00014891069,0.99953014,2.4637458e-05,0.0063526491,-53.028645
75.300003,8.4012892e-05,0.86965549,0.11026699,0.00017981428,0.99943978,2.7035543e-05,0.0068983603,-52.556732
75.449997,8.2762104e-05,0.85119939,0.10035902,0.00023116253,0.99929523,3.0577179e-05,0.0076918509,-51.927917
75.599998,8.1529935e-05,0.82010621,0.091702774,0.00033585471,0.99901885,3.6665675e-05,0.009024757,-50.99229
75.75,8.0316109e-05,0.75317419,0.084780715,0.00065637252,0.99827152,5.0557592e-05,0.011945003,-49.312351
75.900002,7.9120364e-05,0.5367502,0.085102417,0.0034160523,0.99345326,0.00010996901,0.023291061,-45.16703
76.050003,8.2336337e-05,0.010980531,0.14472541,0.99999994,0.54436064,0.87730163,0.80946267,9.7310543
76.199997,9.2818198e-05,0.20628324,0.21635893,0.014463451,0.50867981,0.065967046,0.29011086,-41.546467
76.349998,9.9446617e-05,0.26172459,0.27849513,0.020572077,0.66415566,0.0076850145,0.10808196,-40.632381
76.5,0.00010591171,0.25292027,0.33545664,0.02333544,0.72359222,0.002601614,0.080284297,-40.313679
76.650002,0.00011223956,0.26506138,0.38711333,0.020452583,0.72000325,0.0031040865,0.081785239,-40.654461
76.800003,0.00011844457,0.26888546,0.43534911,0.014394896,0.60399014,0.024913887,0.17253351,-41.55106
76.949997,0.00011706079,0.043808863,0.47655255,1.0,0.68027663,0.5405466,0.4914583,38.015369
77.099998,0.00012270542,0.22155119,0.50859976,0.028509749,0.88052189,0.00033901518,0.062653512,-39.81366
77.25,0.00012844164,0.020289594,0.54921758,0.1592108,0.40907419,0.26411229,0.64199716,-36.244358
77.400002,0.00012677208,0.24927859,0.56787378,0.021470357,0.91132993,0.00029813079,0.056770332,-40.546478
77.550003,0.00012488471,0.23126446,0.59114796,0.024801277,0.92374253,0.00032251395,0.060838889,-40.178574
77.699997,0.00012302543,0.22471136,0.61405766,0.026146391,0.91905481,0.00033225861,0.062461331,-40.0438
77.849998,0.00012119383,0.22961918,0.63484842,0.024833273,0.92019898,0.00032491575,0.061400305,-40.17709
78.0,0.00011938949,0.25188413,0.65115386,0.020319376,0.93067616,0.00029475678,0.056666709,-40.691509
78.150002,0.00011761203,0.29436362,0.65937519,0.014396082,0.94779271,0.00024834531,0.049055658,-41.569118
78.300003,0.00011586102,0.3538613,0.6554839,0.0093220333,0.96469581,0.00019976903,0.040724799,-42.66893
78.449997,0.00011413607,0.42664695,0.6369887,0.005709989,0.97769463,0.00015632951,0.032949872,-43.903873
78.599998,0.00011243681,0.51300532,0.60448283,0.00326363,0.9867757,0.00011838746,0.025876358,-45.309242
78.75,0.00011076285,0.61853707,0.56150788,0.0016198461,0.99297732,8.3847372e-05,0.019153073,-47.066269
78.900002,0.0001091138,0.74296391,0.51350528,0.00063243526,0.9969427,5.2802738e-05,0.012766229,-49.422092
79.050003,0.00010748931,0.84915441,0.46604806,0.00021833308,0.99889767,3.0974828e-05,0.0079381289,-52.081375
79.199997,0.000105889,0.90292507,0.42207038,0.00010045995,0.99955821,2.0725489e-05,0.0055077639,-54.018753
79.349998,0.00010431252,0.92239368,0.3820717,6.9406844e-05,0.9997403,1.7034372e-05,0.0045945514,-54.940456
79.5,0.00010275951,0.92827535,0.34583312,6.1234336e-05,0.99978924,1.5912414e-05,0.0043102368,-55.252312
79.650002,0.00010122962,0.92910731,0.31303325,6.0295923e-05,0.99979937,1.5753287e-05,0.0042664614,-55.290344
79.800003,9.9722507e-05,0.92789632,0.28335649,6.2206294e-05,0.99979585,1.5984866e-05,0.0043204059,-55.212112
79.949997,9.8237833e-05,0.92571753,0.25651073,6.5550303e-05,0.99978626,1.640094e-05,0.0044199615,-55.081078
80.099998,9.6775264e-05,0.92295802,0.23222968,6.9862654e-05,0.99977297,1.6926948e-05,0.0045461166,-54.921707
80.25,9.5334464e-05,0.91974014,0.21027192,7.5040894e-05,0.99975675,1.7539147e-05,0.0046926369,-54.742882
80.400002,9.3915121e-05,0.91606987,0.19041912,8.1158461e-05,0.9997375,1.8236147e-05,0.0048588379,-54.546883
80.550003,9.2516908e-05,0.91188622,0.17247431,8.8414607e-05,0.99971473,1.9029352e-05,0.005047116,-54.332714
80.699997,9.1139511e-05,0.90707016,0.15626028,9.7148208e-05,0.99968743,1.994125e-05,0.0052624233,-54.097115
80.849998,8.9782618e-05,0.90142941,0.1416184,0.0001079057,0.99965405,2.1008404e-05,0.0055128615,-53.834435
81.0,8.844593e-05,0.89465547,0.12840785,0.00012159484,0.99961209,2.2289738e-05,0.005811451,-53.535667
81.150002,8.7129141e-05,0.88623106,0.11650616,0.00013982678,0.99955702,2.3884759e-05,0.0061800312,-53.186142
81.300003,8.5831954e-05,0.87522012,0.10581212,0.00016575365,0.99948031,2.5975309e-05,0.0066581299,-52.760517
81.449997,8.4554085e-05,0.85973352,0.096255489,0.00020646406,0.9993636,2.8934135e-05,0.0073256744,-52.210819
81.599998,8.3295243e-05,0.83531123,0.087830715,0.00028161882,0.99915898,3.3666074e-05,0.0083728693,-51.433506
81.75,8.2055136e-05,0.78860092,0.08075127,0.0004686896,0.9986946,4.3048018e-05,0.010385226,-50.157024
81.900002,8.0833495e-05,0.66232324,0.076786667,0.001388879,0.99682659,7.2038281e-05,0.016216915,-47.430458
82.050003,7.9630045e-05,0.25157389,0.10517887,0.027108828,0.96171576,0.00029916916,0.054336186,-39.91478
82.199997,8.6497748e-05,0.15411121,0.18071669,0.078909487,0.77789116,0.00067758793,0.086652614,-37.066109
82.349998,9.4233234e-05,0.031348202,0.24983609,1.0,0.58814675,0.69420159,0.61031413,34.917713
82.5,0.00010439215,0.0097884657,0.31146008,0.99999982,0.47593239,0.87085795,0.81826651,6.7148814
82.650002,0.00010989644,0.012047681,0.36576149,1.0,0.50691658,0.86849612,0.78926969,13.546385
82.800003,0.00011237439,0.10585362,0.41268837,0.39065379,0.79877645,0.00076788577,0.1115629,-30.089502
82.949997,0.00011851092,0.19757892,0.45362386,0.03733395,0.86038345,0.00038331409,0.068733267,-39.109898
83.099998,0.00012455448,0.27258638,0.49303383,0.018741606,0.77487576,0.0011030217,0.064607419,-40.885231
83.25,0.00012270013,0.15680264,0.52812856,0.058551788,0.87143183,0.00047520682,0.082470484,-37.922119
83.400002,0.0001286155,0.26959005,0.55670971,0.018541249,0.85038233,0.00032118385,0.05446855,-40.918503
83.550003,0.00012670067,0.23813079,0.57922959,0.023407847,0.92529935,0.0003128048,0.059255734,-40.326473
83.699997,0.00012481437,0.2289023,0.6023832,0.025225544,0.92211646,0.00032596898,0.061442193,-40.135605
83.849998,0.00012295613,0.23070917,0.62386292,0.02464954,0.9215129,0.0003233194,0.061116047,-40.195824
84.0,0.00012112557,0.24823993,0.6414879,0.021004418,0.92942637,0.00029936782,0.05738245,-40.606503
84.150002,0.00011932225,0.28512326,0.6520161,0.01548618,0.94473702,0.00025742102,0.050557986,-41.383583
84.300003,0.00011754577,0.339389,0.65155745,0.010332337,0.96138781,0.00021024299,0.042543445,-42.40892
84.449997,0.00011579575,0.40722027,0.63721716,0.006494971,0.97493833,0.00016664791,0.034819476,-43.579643
84.599998,0.00011407178,0.48774219,0.60875565,0.0038449643,0.98467559,0.0001283545,0.02775771,-44.897594
84.75,0.00011237348,0.58534789,0.56886113,0.0020312625,0.99144322,9.3674556e-05,0.021095669,-46.498753
84.900002,0.00011070045,0.70470417,0.52231884,0.00086338661,0.9959802,6.1551313e-05,0.01460905,-48.642723
85.050003,0.00010905234,0.82194209,0.47479448,0.00029858516,0.99848568,3.6305344e-05,0.0091539789,-51.299255
85.199997,0.00010742876,0.89161223,0.43014795,0.00012116107,0.99943644,2.2865835e-05,0.0060274461,-53.551468
85.349998,0.00010582935,0.91882795,0.38941297,7.4617041e-05,0.99970859,1.7712442e-05,0.0047649574,-54.760189
85.5,0.00010425376,0.92760205,0.35248247,6.2069768e-05,0.99978226,1.6041098e-05,0.0043443241,-55.21875
85.650002,0.00010270163,0.92955899,0.31904966,5.95704e-05,0.99980026,1.5666854e-05,0.0042466773,-55.320747
85.800003,0.0001011726,0.92885679,0.2887975,6.0753377e-05,0.99979997,1.5801221e-05,0.0042764638,-55.271267
85.949997,9.9666329e-05,0.92697084,0.26142961,6.3632331e-05,0.9997921,1.6161686e-05,0.0043624714,-55.155361
86.099998,9.8182492e-05,0.92443609,0.23667493,6.7541652e-05,0.99978024,1.6645332e-05,0.0044785435,-55.00621
86.25,9.6720745e-05,0.92143607,0.21428739,7.2290641e-05,0.9997654,1.7216644e-05,0.0046155062,-54.836266
86.400002,9.528076e-05,0.91800874,0.19404422,7.7896781e-05,0.99974775,1.7868097e-05,0.0047711809,-54.649471
86.550003,9.3862218e-05,0.91411793,0.17574431,8.4503707e-05,0.99972695,1.8606372e-05,0.0049468623,-54.445869
86.699997,9.246479e-05,0.90967315,0.15920645,9.2373819e-05,0.99970227,1.9448515e-05,0.0051462739,-54.22316
86.849998,9.1088172e-05,0.90452397,0.14426799,0.00010192906,0.99967253,2.0423027e-05,0.0053757327,-53.976963
87.0,8.9732042e-05,0.89843273,0.13078381,0.00011385217,0.9996357,2.1575202e-05,0.0056452737,-53.700256
87.150002,8.8396104e-05,0.89101297,0.11862615,0.00012930582,0.99958861,2.2979066e-05,0.0059712138,-53.381855
87.300003,8.7080058e-05,0.8815971,0.107686,0.00015043651,0.99952531,2.4763556e-05,0.0063817445,-53.003155
87.449997,8.5783606e-05,0.868922,0.097878151,0.00018168715,0.99943399,2.7175516e-05,0.0069302274,-52.530819
87.599998,8.4506457e-05,0.85027206,0.089157999,0.00023391434,0.99928725,3.0756339e-05,0.0077318433,-51.898304
87.75,8.324832e-05,0.81860065,0.081585005,0.00034152874,0.99900413,3.6965288e-05,0.0090895854,-50.950325
87.900002,8.2008912e-05,0.7494663,0.075687058,0.00067871588,0.99822336,5.1367271e-05,0.012110734,-49.228355
88.050003,8.0787962e-05,0.52199668,0.07762605,0.0037816865,0.99289626,0.00011534442,0.024255995,-44.910923
88.199997,8.6159831e-05,0.0061088153,0.1406506,0.99967253,0.48375526,0.67945784,0.86344731,-12.493423
88.349998,9.4440227e-05,0.24397545,0.21152484,0.015670935,0.55771667,0.036836468,0.21223994,-41.326679
88.5,0.00010103006,0.2541554,0.27442139,0.023014056,0.69325483,0.0044521219,0.092087626,-40.345463
88.650002,0.00010746742,0.2436026,0.33181781,0.025616093,0.74491715,0.0016196005,0.0741999,-40.074627
88.800003,0.00011376812,0.25791529,0.38367191,0.022018142,0.74208641,0.0019239727,0.074277155,-40.46627
88.949997,0.00011994789,0.27862829,0.43187007,0.015288359,0.63839114,0.014930514,0.13640115,-41.397854
89.099998,0.00011933631,0.027457869,0.47431576,1.0,0.61973619,0.71173239,0.62754142,33.569221
89.25,0.00012415928,0.21905978,0.50610989,0.029140113,0.88346237,0.00034235304,0.063227937,-39.757404
89.400002,0.00012998532,0.059642132,0.54709536,0.033249628,0.43573627,0.19270007,0.53586823,-39.878822
89.550003,0.00012818028,0.24975263,0.56559265,0.021362402,0.91302097,0.00029750323,0.056682669,-40.55949
89.699997,0.00012627193,0.23344758,0.58882952,0.024304969,0.92489439,0.00031937141,0.060351629,-40.230537
89.849998,0.000124392,0.22950819,0.61136043,0.025007663,0.92174935,0.00032507561,0.061344553,-40.158314
90.0,0.00012254005,0.238695,0.63119596,0.022888144,0.92522317,0.00031202889,0.059367932,-40.386326
90.150002,0.00012071568,0.2658852,0.64564836,0.018090256,0.93728852,0.00027804679,0.053945284,-40.987907
90.300003,0.00011891846,0.31175864,0.65104657,0.01263713,0.95378,0.00023251088,0.046366196,-41.899399
90.449997,0.000117148,0.37276572,0.64382732,0.008190643,0.96890152,0.00018712462,0.038484354,-42.99522
90.599998,0.0001154039,0.4462592,0.62233549,0.0050294437,0.98032683,0.00014666771,0.031167822,-44.222858
90.75,0.00011368576,0.53392744,0.58785254,0.0028520133,0.98838288,0.00011070408,0.024401743,-45.647457
90.900002,0.00011199321,0.64216632,0.54416633,0.0013739171,0.99395728,7.7312798e-05,0.017838737,-47.478893
91.050003,0.00011032584,0.76636225,0.49666917,0.00051575142,0.99746448,4.7721554e-05,0.011673767,-49.932449
91.199997,0.00010868331,0.86342865,0.45047593,0.00018203365,0.999093,2.8227174e-05,0.0073000868,-52.535503
91.349998,0.00010706522,0.90877229,0.40791106,9.0460606e-05,0.99961501,1.9619014e-05,0.0052374657,-54.280273
91.5,0.00010547123,0.92465264,0.36924347,6.6117616e-05,0.99975753,1.6604023e-05,0.0044873888,-55.061516
91.650002,0.00010390097,0.92924511,0.33422023,5.9880625e-05,0.99979562,1.5726917e-05,0.0042639677,-55.308067
91.800003,0.00010235408,0.92961329,0.30252305,5.9581838e-05,0.99980235,1.5656455e-05,0.0042424891,-55.32008
91.949997,0.00010083023,0.92824084,0.27384499,6.1703497e-05,0.99979776,1.5919009e-05,0.0043042903,-55.232384
92.099998,9.932906e-05,0.92602104,0.24790315,6.50898e-05,0.99978781,1.634302e-05,0.0044059386,-55.098701
92.25,9.7850243e-05,0.92327529,0.22443998,6.9362752e-05,0.99977458,1.6866516e-05,0.0045315986,-54.939667
92.400002,9.6393444e-05,0.92010212,0.20322205,7.4448981e-05,0.9997586,1.7470345e-05,0.0046762051,-54.762688
92.550003,9.4958334e-05,0.91649991,0.18403831,8.0427249e-05,0.99973977,1.815454e-05,0.0048394487,-54.569523
92.699997,9.3544586e-05,0.91240829,0.16669837,8.7488785e-05,0.99971753,1.8930426e-05,0.0050237328,-54.359047
92.849998,9.2151888e-05,0.90771419,0.1510309,9.5951844e-05,0.99969107,1.9819363e-05,0.0052337726,-54.128113
93.0,9.0779926e-05,0.90223747,0.13688244,0.00010632362,0.99965888,2.0855559e-05,0.0054771584,-53.871384
93.150002,8.9428388e-05,0.89569241,0.12411667,0.00011943722,0.99961859,2.2093556e-05,0.0057659554,-53.58046
93.300003,8.8096975e-05,0.88760543,0.11261471,0.00013675116,0.99956608,2.3624345e-05,0.0061201663,-53.241798
93.449997,8.6785381e-05,0.877132,0.10227754,0.00016106726,0.9994939,2.5611676e-05,0.0065754522,-52.832298
93.599998,8.5493317e-05,0.86260194,0.093034074,0.00019852394,0.99938589,2.8384069e-05,0.0072024432,-52.308994
93.75,8.422049e-05,0.84018588,0.084868424,0.00026547132,0.99920171,3.2713808e-05,0.0081641125,-51.581402
93.900002,8.296661e-05,0.79892772,0.07793697,0.00042188799,0.99880582,4.0928557e-05,0.0099373451,-50.420757
94.050003,8.1731392e-05,0.6947208,0.073449135,0.0010783642,0.99741113,6.3946754e-05,0.014636129,-48.066116
94.199997,8.0514576e-05,0.33297616,0.091249339,0.014153093,0.97839814,0.00021715333,0.041495036,-41.576256
94.349998,8.7389119e-05,0.22152705,0.16583356,0.033555698,0.7373817,0.0023604627,0.084450945,-39.365559
94.5,9.4086739e-05,0.15764563,0.23529361,0.071534425,0.78113621,0.00058736338,0.083918065,-37.346882
94.650002,0.00010063069,0.10844307,0.2979663,0.4531844,0.77015573,0.00079222466,0.11142928,-28.561789
94.800003,0.00010702779,0.12069745,0.3533648,0.15581065,0.80072868,0.00063480507,0.099312134,-34.952656
94.949997,0.00011328916,0.16925853,0.40184575,0.053679209,0.84075195,0.00044805501,0.077422053,-38.145729
95.099998,0.00011943112,0.22471769,0.44502303,0.028833846,0.83748209,0.0003762072,0.063083239,-39.779285
95.25,0.00012547975,0.28644997,0.48754793,0.015133196,0.66740692,0.009865745,0.1144156,-41.426952
95.400002,0.00012361197,0.17955633,0.52014625,0.043584995,0.88611716,0.00041650579,0.074384004,-38.709484
95.550003,0.0001295331,0.2834366,0.55236363,0.016779426,0.79000592,0.00083886372,0.060192142,-41.170757
95.699997,0.00012760461,0.24142468,0.57420826,0.022781733,0.92451942,0.0003083187,0.058515932,-40.395725
95.849998,0.00012570484,0.23101537,0.59740478,0.024771342,0.92348105,0.00032287315,0.060942397,-40.182137
96.0,0.00012383335,0.23189832,0.61908609,0.02440903,0.92245001,0.00032159427,0.060831811,-40.220867
96.150002,0.00012198972,0.24802759,0.6370908,0.021060428,0.92954797,0.00029963881,0.057415027,-40.599583
96.300003,0.00012017354,0.28308117,0.64828801,0.015746078,0.94411093,0.00025949444,0.050895702,-41.341206
96.449997,0.00011838439,0.33549318,0.64887208,0.010628257,0.96047467,0.0002131924,0.043050464,-42.337494
96.599998,0.00011662188,0.40155402,0.63587564,0.0067465566,0.97408199,0.00016981264,0.035388,-43.483917
96.75,0.00011488561,0.4801214,0.60881668,0.0040400526,0.9839831,0.00013152533,0.028351162,-44.773254
96.900002,0.00011317519,0.57516289,0.57009089,0.0021747828,0.99091709,9.6860414e-05,0.021718936,-46.327511
97.050003,0.00011149023,0.69228578,0.5242306,0.00095045351,0.99562955,6.4524582e-05,0.015226273,-48.402088
97.199997,0.00010983035,0.81204093,0.47684699,0.0003317004,0.99832201,3.8281625e-05,0.0095979609,-51.036366
97.349998,0.0001081952,0.88723344,0.43207762,0.00012970764,0.99938613,2.3695158e-05,0.0062271729,-53.381439
97.5,0.00010658438,0.91747475,0.39117256,7.6633485e-05,0.9996959,1.7969445e-05,0.0048294696,-54.69379
97.650002,0.00010499755,0.92738885,0.3540771,6.2323496e-05,0.9997797,1.608184e-05,0.0043553258,-55.208672
97.800003,0.00010343434,0.92978287,0.32049227,5.9219459e-05,0.99980086,1.5623995e-05,0.0042367317,-55.335575
97.949997,0.0001018944,0.92927712,0.29010156,6.0124188e-05,0.99980175,1.5720798e-05,0.0042571733,-55.297318
98.099998,0.00010037739,0.92750573,0.26260775,6.2822604e-05,0.9997946,1.6059508e-05,0.0043378784,-55.187397
98.25,9.8882963e-05,0.92506099,0.23773865,6.6571782e-05,0.99978328,1.6526177e-05,0.0044499096,-55.042385
98.400002,9.741079e-05,0.92214996,0.21524708,7.1147762e-05,0.99976897,1.7080796e-05,0.0045829657,-54.876118
98.550003,9.5960531e-05,0.91882253,0.1949092,7.6547192e-05,0.99975199,1.771353e-05,0.0047343071,-54.69318
98.699997,9.4531868e-05,0.9150517,0.17652285,8.2893057e-05,0.99973196,1.8429295e-05,0.0049048136,-54.493999
98.849998,9.3124472e-05,0.91075778,0.15990578,9.0419715e-05,0.99970835,1.9243114e-05,0.0050977538,-54.276638
99.0,9.1738024e-05,0.90580559,0.14489426,9.9504381e-05,0.99967998,2.0180547e-05,0.0053187911,-54.037182
99.150002,9.0372225e-05,0.89998275,0.13134195,0.00011075127,0.99964517,2.1282031e-05,0.0055768932,-53.769333
99.300003,8.9026755e-05,0.89294809,0.11911956,0.00012517252,0.99960107,2.2612809e-05,0.0058864672,-53.463131
99.449997,8.7701323e-05,0.88412297,0.10811567,0.00014459428,0.99954259,2.4284383e-05,0.0062719476,-53.102264
99.599998,8.6395623e-05,0.87244034,0.098240584,0.00017267646,0.99945998,2.650458e-05,0.0067784074,-52.658127
99.75,8.5109357e-05,0.85568702,0.089438759,0.00021794696,0.9993313,2.9711937e-05,0.0074995724,-52.075329
99.900002,8.3842242e-05,0.82842207,0.081733212,0.00030542642,0.99909651,3.501941e-05,0.0086681983,-51.230232
100.05,8.2593993e-05,0.77329659,0.075448446,0.00054437493,0.9985199,4.6244262e-05,0.011054081,-49.781647
100.2,8.1364335e-05,0.60985565,0.073583551,0.0020472975,0.99567062,8.6432767e-05,0.018958889,-46.455097
100.35,8.0152982e-05,0.15303926,0.11801815,0.084030353,0.91151977,0.0005002768,0.082217716,-36.882145
100.5,9.0646849e-05,0.013079335,0.19401993,1.0,0.49082604,0.86748004,0.78471273,15.210374
100.65,0.00010156648,0.076745711,0.26184595,0.02545426,0.41847658,0.17055303,0.50209403,-40.416096
100.8,0.00010811693,0.22633353,0.32019466,0.013986722,0.53349918,0.054119725,0.25893775,-41.627884
100.95,0.00011443143,0.20898157,0.37406972,0.01354124,0.52031499,0.067550138,0.29219392,-41.721573
101.1,0.00011943694,0.0052582943,0.42239898,0.9970355,0.43642995,0.60026711,0.85890579,-17.928289
101.25,0.00011885141,0.16167167,0.46103349,0.057006374,0.86022842,0.00046254101,0.080201484,-37.989109
101.4,0.00012486649,0.24619277,0.49725574,0.023145607,0.84626877,0.00034357293,0.058563072,-40.348049
101.55,0.00012303979,0.068949528,0.53533936,0.99971271,0.75164914,0.26413375,0.30501607,38.598858
101.7,0.00012889547,0.25889319,0.55957407,0.019974874,0.88955009,0.00028873031,0.054978631,-40.730015
101.85,0.00012697646,0.23639107,0.58255923,0.023722278,0.92579216,0.00031521695,0.059667382,-40.292526
102.0,0.00012508604,0.23009309,0.60541129,0.02491577,0.92247725,0.00032421763,0.061187878,-40.167549
102.15,0.00012322377,0.23603261,0.62601811,0.02346815,0.92415768,0.00031571835,0.059934132,-40.321999
102.3,0.00012138921,0.25902677,0.64190805,0.019161513,0.93444425,0.00028603457,0.055236492,-40.841103
102.45,0.00011958197,0.30092171,0.64959401,0.01371329,0.95038003,0.00024218904,0.048002545,-41.692204
102.6,0.00011780163,0.35871449,0.64537376,0.0090240929,0.96599996,0.00019641368,0.040123168,-42.750748
102.75,0.0001160478,0.42924738,0.6270622,0.0056201173,0.97817814,0.00015500501,0.03269859,-43.943626
102.9,0.00011432007,0.51309276,0.59528613,0.003265244,0.98685503,0.00011835303,0.025863267,-45.307861
103.05,0.00011261807,0.61604095,0.55332786,0.0016493385,0.99290293,8.4558247e-05,0.019290954,-47.020935
103.2,0.00011094141,0.73897618,0.50628382,0.00065428676,0.99685878,5.368768e-05,0.012953492,-49.337036
103.35,0.0001092897,0.84653986,0.4595823,0.00022532858,0.99886024,3.1481341e-05,0.0080553591,-52.00264
103.5,0.00010766259,0.90223289,0.41623208,0.00010159415,0.99954927,2.0856423e-05,0.0055407542,-53.990856
103.65,0.00010605971,0.92259365,0.3767896,6.9041467e-05,0.99974012,1.6996295e-05,0.0045862882,-54.953754
103.8,0.00010448068,0.92883182,0.34105206,6.0394581e-05,0.99979156,1.580599e-05,0.0042848173,-55.286884
103.95,0.00010292517,0.92984164,0.3087047,5.9212391e-05,0.99980271,1.561275e-05,0.0042325575,-55.335709
104.1,0.00010139281,0.92875737,0.27943689,6.0922273e-05,0.99979991,1.5820229e-05,0.004280665,-55.264278
104.25,9.9883269e-05,0.9266994,0.25296056,6.4051863e-05,0.99979097,1.6213529e-05,0.0043748231,-55.138912
104.4,9.8396202e-05,0.92407334,0.22901313,6.8109643e-05,0.99977851,1.6714472e-05,0.0044951122,-54.985264
104.55,9.6931268e-05,0.9210127,0.20735636,7.297234e-05,0.99976325,1.7297178e-05,0.0046347831,-54.81279
104.7,9.5488154e-05,0.91753399,0.18777478,7.8688099e-05,0.99974525,1.7958249e-05,0.0047926898,-54.624195
104.85,9.406652e-05,0.91358995,0.17007388,8.5419029e-05,0.99972403,1.8706474e-05,0.0049706399,-54.418926
105.0,9.266605e-05,0.90908223,0.15407853,9.3444389e-05,0.99969888,1.9560393e-05,0.0051727113,-54.19434
105.15,9.1286434e-05,0.90385211,0.13963157,0.00010320862,0.99966848,2.0550129e-05,0.0054055876,-53.945763
105.3,8.9927358e-05,0.89764947,0.12659304,0.00011543201,0.99963081,2.1723356e-05,0.00567983,-53.665787
105.45,8.8588509e-05,0.89006627,0.11484006,0.00013134925,0.99958235,2.31583e-05,0.0060126716,-53.342632
105.6,8.7269604e-05,0.8803919,0.10426847,0.00015326316,0.99951684,2.4992334e-05,0.0064341174,-52.956577
105.75,8.5970329e-05,0.8672666,0.094798677,0.00018601051,0.99942148,2.7491638e-05,0.007001631,-52.471962
105.9,8.4690393e-05,0.8477177,0.08639469,0.00024167397,0.99926597,3.1250529e-05,0.0078413924,-51.816593
106.05,8.3429521e-05,0.81383544,0.079138666,0.00035997818,0.99895763,3.7916914e-05,0.0092944298,-50.818493
106.2,8.2187413e-05,0.73709095,0.073687233,0.00075720652,0.99805665,5.4105538e-05,0.012668351,-48.953747
106.35,8.0963808e-05,0.47549808,0.078594036,0.0051946132,0.99078578,0.00013402717,0.027561279,-44.111027
106.5,8.7795794e-05,0.10750917,0.14787032,0.018972823,0.48170105,0.1403897,0.44873738,-41.015476
106.65,9.4590359e-05,0.25562978,0.21615358,0.022105038,0.66214025,0.0076888455,0.10913044,-40.445164
106.8,0.0001011608,0.22325805,0.27937391,0.031845983,0.75349754,0.0011802207,0.074041963,-39.509205
106.95,0.00010758359,0.21463373,0.33641782,0.033789132,0.78917485,0.00061713578,0.069305152,-39.359943
107.1,0.00011387008,0.23389804,0.38745621,0.027424622,0.79104286,0.00065342424,0.065961637,-39.903561
107.25,0.00012003664,0.27488142,0.43426943,0.018418401,0.72189963,0.0032734857,0.081398256,-40.925095
107.4,0.00012464823,0.0057117753,0.47913337,0.9994728,0.45219758,0.66065055,0.859828,-13.68944
107.55,0.00012423245,0.20880875,0.50922638,0.032049906,0.88927537,0.00035862025,0.065793306,-39.511673
107.7,0.00013017132,0.25274497,0.54802752,0.012845797,0.57360512,0.041116431,0.22146395,-41.847855
107.85,0.00012823934,0.2472401,0.5674659,0.021768073,0.91807455,0.00030066885,0.057224929,-40.511677
108.0,0.00012633011,0.23301102,0.59072244,0.024379447,0.92471135,0.00031999496,0.060461663,-40.222797
108.15,0.0001244493,0.2306495,0.61300135,0.024731331,0.92221606,0.00032340508,0.06109222,-40.186947
108.3,0.00012259651,0.24214067,0.63226086,0.022193294,0.92690563,0.00030735749,0.05863186,-40.465351
108.45,0.00012077129,0.27197474,0.64566237,0.017213739,0.9398405,0.00027124566,0.052831486,-41.114429
108.6,0.00011897325,0.31999049,0.64948368,0.011893152,0.95626152,0.00022553414,0.045173969,-42.053032
108.75,0.00011720198,0.38253033,0.64035702,0.007665657,0.97079378,0.0001810083,0.037395168,-43.162186
108.9,0.00011545706,0.4574464,0.61702329,0.0046779867,0.98163474,0.00014146327,0.030204048,-44.404915
109.05,0.00011373813,0.54720622,0.58113974,0.0026154483,0.98927176,0.00010606944,0.023508491,-45.864697
109.2,0.0001120448,0.65834069,0.53672779,0.0012234889,0.99454546,7.3036979e-05,0.016972424,-47.76947
109.35,0.00011037667,0.78207052,0.48926753,0.00044629266,0.99777967,4.4409575e-05,0.010953187,-50.294319
109.5,0.00010873337,0.87224448,0.443593,0.00016149493,0.99920601,2.6542861e-05,0.0069045359,-52.834404
109.65,0.00010711455,0.91213495,0.40164617,8.4971041e-05,0.99964684,1.8982157e-05,0.0050806738,-54.436375
109.8,0.00010551982,0.92579252,0.36356628,6.4509622e-05,0.99976659,1.6386617e-05,0.0044327243,-55.122856
109.95,0.00010394883,0.92957169,0.329081,5.9449343e-05,0.99979818,1.5664422e-05,0.0042479727,-55.32605
110.1,0.00010240123,0.92962575,0.29787242,5.9581776e-05,0.99980283,1.5654074e-05,0.0042415792,-55.320045
