Time,n,c,a,m,vt,Gat,Tt,Gmt,alt,Bat,A,t1,default_compartment,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10
5.88,0.05971969713283545,0.004098446105120625,0.005855150738063844,0.0794506676468228,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004098446105120625,0.005971969713283546,0.005971969713283546,0.005855150738063844,4.6519563531195975e-07,0.004098446105120625,0.0007945066764682281,0.0,0.003416566074762211,0.004098446105120625
5.89,0.059700937327089955,0.004091667965800535,0.005856299127271275,0.07948367144337931,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004091667965800535,0.005970093732708996,0.005970093732708996,0.005856299127271275,4.6548015570617903e-07,0.004091667965800535,0.0007948367144337931,0.0,0.003417901828847774,0.004091667965800535
5.9,0.05968212893219415,0.0040849703854747045,0.005857417395077729,0.07951660456929706,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0040849703854747045,0.005968212893219416,0.005968212893219416,0.005857417395077729,4.657619428017179e-07,0.0040849703854747045,0.0007951660456929706,0.0,0.0034192027953914624,0.0040849703854747045
5.91,0.05966327279623609,0.004078352217719132,0.0058585057932985145,0.07954946783151996,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004078352217719132,0.005966327279623609,0.005966327279623609,0.0058585057932985145,4.6604101814477354e-07,0.004078352217719132,0.0007954946783151997,0.0,0.0034204692476307794,0.004078352217719132
5.92,0.05964436975498437,0.004071812330268316,0.005859564572107342,0.07958226202544369,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004071812330268316,0.005964436975498437,0.005964436975498437,0.005859564572107342,4.663174031324533e-07,0.004071812330268316,0.000795822620254437,0.0,0.0034217014576350003,0.004071812330268316
5.93,0.05962542063202857,0.004065349604869142,0.005860593980044097,0.0796149879350464,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004065349604869142,0.005962542063202857,0.005962542063202857,0.005860593980044097,4.665911190134164e-07,0.004065349604869142,0.000796149879350464,0.0,0.0034228996962978667,0.004065349604869142
5.94,0.05960642623891713,0.004058962937136592,0.005861594264022875,0.07964764633301703,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004058962937136592,0.005960642623891714,0.005960642623891714,0.005861594264022875,4.668621868885352e-07,0.004058962937136592,0.0007964764633301703,0.0,0.0034240642333308556,0.004058962937136592
5.95,0.059587387375293,0.004052651236411266,0.0058625656693402925,0.07968023798088178,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004052651236411266,0.0059587387375293,0.0059587387375293,0.0058625656693402925,4.6713062771158203e-07,0.004052651236411266,0.0007968023798088179,0.0,0.003425195337257051,0.004052651236411266
5.96,0.05956830482902668,0.004046413425618744,0.005863508439684083,0.07971276362912795,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004046413425618744,0.005956830482902669,0.005956830482902669,0.005863508439684083,4.673964622899342e-07,0.004046413425618744,0.0007971276362912796,0.0,0.003426293275405616,0.004046413425618744
5.97,0.05954917937634708,0.004040248441130751,0.005864422817141962,0.07974522401732606,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004040248441130751,0.005954917937634708,0.005954917937634708,0.005864422817141962,4.676597112853042e-07,0.004040248441130751,0.0007974522401732607,0.0,0.003427358313906832,0.004040248441130751
5.98,0.05953001178196979,0.004034155232628155,0.005865309042210767,0.07977761987424942,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004034155232628155,0.005953001178196979,0.005953001178196979,0.005865309042210767,4.6792039521448846e-07,0.004034155232628155,0.0007977761987424942,0.0,0.0034283907176877355,0.004034155232628155
5.99,0.059510802799223064,0.004028132762965795,0.00586616735380588,0.0798099519179916,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004028132762965795,0.005951080279922307,0.005951080279922307,0.00586616735380588,4.6817853445013933e-07,0.004028132762965795,0.0007980995191799161,0.0,0.003429390750468326,0.004028132762965795
6.0,0.059491553170171324,0.00402218000803911,0.00586699798927092,0.07984222085608188,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.00402218000803911,0.005949155317017132,0.005949155317017132,0.00586699798927092,4.6843414922155707e-07,0.00402218000803911,0.0007984222085608188,0.0,0.003430358674758354,0.00402218000803911
6.01,0.059472263625736314,0.004016295956652614,0.005867801184387715,0.07987442738559823,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004016295956652614,0.005947226362573632,0.005947226362573632,0.005867801184387715,4.686872596155039e-07,0.004016295956652614,0.0007987442738559824,0.0,0.003431294751854678,0.004016295956652614
6.02,0.05945293488581581,0.004010479610390173,0.005868577173386553,0.07990657219327837,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004010479610390173,0.005945293488581581,0.005945293488581581,0.005868577173386553,4.6893788557703814e-07,0.004010479610390173,0.0007990657219327838,0.0,0.003432199241839204,0.004010479610390173
6.03,0.05943356765939998,0.004004729983487122,0.005869326188956695,0.07993865595562845,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.004004729983487122,0.005943356765939998,0.005943356765939998,0.005869326188956695,4.6918604691036913e-07,0.004004729983487122,0.0007993865595562845,0.0,0.0034330724035773635,0.004004729983487122
6.04,0.05941416264468527,0.003999046102704193,0.00587004846225719,0.07997067933902956,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003999046102704193,0.0059414162644685275,0.0059414162644685275,0.00587004846225719,4.6943176327973335e-07,0.003999046102704193,0.0007997067933902956,0.0,0.003433914494717191,0.003999046102704193
6.05,0.05939472052918593,0.003993427007203273,0.005870744222927932,0.08000264299984218,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003993427007203273,0.0059394720529185934,0.0059394720529185934,0.005870744222927932,4.696750542102893e-07,0.003993427007203273,0.0008000264299984219,0.0,0.0034347257716889176,0.003993427007203273
6.06,0.05937524199003135,0.003987871748330162,0.005871413699048215,0.08003454758467621,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003987871748330162,0.005937524199003136,0.005937524199003136,0.005871413699048215,4.699159390857941e-07,0.003987871748330162,0.0008003454758467621,0.0,0.0034355064896435753,0.003987871748330162
6.07,0.05935572770598709,0.003982379383492439,0.00587205711380512,0.08006639374111903,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003982379383492439,0.00593557277059871,0.00593557277059871,0.00587205711380512,4.7015443694425974e-07,0.003982379383492439,0.0008006639374111903,0.0,0.003436256898554279,0.003982379383492439
6.08,0.05933617834332516,0.003976948983210707,0.005872674689499568,0.08009818210513596,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003976948983210707,0.005933617834332517,0.005933617834332517,0.005872674689499568,4.703905667237592e-07,0.003976948983210707,0.0008009818210513596,0.0,0.0034369772478745294,0.003976948983210707
6.09,0.059316594552081846,0.003971579632938023,0.0058732666486371885,0.08012991329773671,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003971579632938023,0.005931659455208185,0.005931659455208185,0.0058732666486371885,4.706243473297865e-07,0.003971579632938023,0.0008012991329773671,0.0,0.0034376677877989365,0.003971579632938023
6.1,0.05929697697252685,0.003966270429736161,0.005873833212153384,0.08016158793075089,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003966270429736161,0.0059296976972526855,0.0059296976972526855,0.005873833212153384,4.708557975265984e-07,0.003966270429736161,0.0008016158793075088,0.0,0.003438328767181303,0.003966270429736161
6.11,0.05927732623528058,0.003961020482152188,0.005874374599420428,0.08019320660693716,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003961020482152188,0.005927732623528058,0.005927732623528058,0.005874374599420428,4.7108493593786613e-07,0.003961020482152188,0.0008019320660693715,0.0,0.0034389604335309464,0.003961020482152188
6.12,0.05925764296142927,0.003955828910096637,0.005874891028254717,0.0802247699200905,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003955828910096637,0.005925764296142927,0.005925764296142927,0.005874891028254717,4.713117810473386e-07,0.003955828910096637,0.000802247699200905,0.0,0.0034395630330094147,0.003955828910096637
6.13,0.059237927762638296,0.003950694844723278,0.005875382714924165,0.08025627845514788,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003950694844723278,0.00592379277626383,0.00592379277626383,0.005875382714924165,4.7153635119951654e-07,0.003950694844723278,0.0008025627845514788,0.0,0.00344013681042759,0.003950694844723278
6.14,0.05921818124126346,0.003945617428310479,0.005875849874155757,0.08028773278829185,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003945617428310479,0.005921818124126347,0.005921818124126347,0.005875849874155757,4.717586646003357e-07,0.003945617428310479,0.0008028773278829185,0.0,0.0034406820092431844,0.003945617428310479
6.15,0.05919840399046031,0.003940595814144183,0.00587629271914325,0.08031913348705262,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003940595814144183,0.0059198403990460315,0.0059198403990460315,0.00587629271914325,4.719787393178621e-07,0.003940595814144183,0.0008031913348705262,0.0,0.003441198871558619,0.003940595814144183
6.16,0.059178596594291526,0.003935629166402471,0.005876711461555031,0.0803504811104082,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003935629166402471,0.005917859659429153,0.005917859659429153,0.005876711461555031,4.7219659328299687e-07,0.003935629166402471,0.000803504811104082,0.0,0.0034416876381192845,0.003935629166402471
6.17,0.05915875962783236,0.003930716660041728,0.005877106311542115,0.08038177620888269,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003930716660041728,0.005915875962783236,0.005915875962783236,0.005877106311542115,4.724122442901903e-07,0.003930716660041728,0.0008038177620888269,0.0,0.0034421485483121764,0.003930716660041728
6.18,0.05913889365727405,0.003925857480684404,0.005877477477746312,0.08041301932464295,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003925857480684404,0.005913889365727405,0.005913889365727405,0.005877477477746312,4.726257099981679e-07,0.003925857480684404,0.0008041301932464295,0.0,0.003442581840164918,0.003925857480684404
6.19,0.059118999240025345,0.003921050824508385,0.00587782516730853,0.08044421099159332,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003921050824508385,0.005911899924002535,0.005911899924002535,0.00587782516730853,4.7283700793066473e-07,0.003921050824508385,0.0008044421099159333,0.0,0.003442987750345146,0.003921050824508385
6.2,0.059099076924812026,0.003916295898137951,0.005878149585877233,0.08047535173546862,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003916295898137951,0.005909907692481203,0.005909907692481203,0.005878149585877233,4.7304615547716954e-07,0.003916295898137951,0.0008047535173546862,0.0,0.003443366514160266,0.003916295898137951
6.21,0.059079127251774506,0.0039115919185363345,0.005878450937617061,0.08050644207392532,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0039115919185363345,0.005907912725177451,0.005907912725177451,0.005878450937617061,4.732531698936799e-07,0.0039115919185363345,0.0008050644207392532,0.0,0.0034437183655575865,0.0039115919185363345
6.22,0.05905915075256341,0.003906938112899886,0.005878729425217586,0.08053748251663095,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003906938112899886,0.005905915075256341,0.005905915075256341,0.005878729425217586,4.734580683034653e-07,0.003906938112899886,0.0008053748251663096,0.0,0.0034440435371248033,0.003906938112899886
6.23,0.05903914795043327,0.0039023337185538336,0.0058789852499022315,0.08056847356535173,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0039023337185538336,0.005903914795043327,0.005903914795043327,0.0058789852499022315,4.736608676978407e-07,0.0039023337185538336,0.0008056847356535172,0.0,0.003444342260090856,0.0039023337185538336
6.24,0.05901911936033416,0.003897777982849635,0.005879218611437338,0.08059941571403825,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003897777982849635,0.005901911936033417,0.005901911936033417,0.005879218611437338,4.7386158493694874e-07,0.003897777982849635,0.0008059941571403825,0.0,0.0034446147643271384,0.003897777982849635
6.25,0.05899906548900154,0.003893270163063941,0.0058794297081413765,0.08063030944890963,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003893270163063941,0.005899906548900154,0.005899906548900154,0.0058794297081413765,4.740602367505516e-07,0.003893270163063941,0.0008063030944890963,0.0,0.0034448612783490626,0.003893270163063941
6.26,0.05897898683504389,0.0038888095262991475,0.005879618736894328,0.08066115524853566,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038888095262991475,0.00589789868350439,0.00589789868350439,0.005879618736894328,4.742568397388325e-07,0.0038888095262991475,0.0008066115524853567,0.0,0.0034450820293179863,0.0038888095262991475
6.27,0.058958883889028646,0.0038843953493855523,0.005879785893147198,0.08069195358391722,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038843953493855523,0.005895888388902865,0.005895888388902865,0.005879785893147198,4.74451410373205e-07,0.0038843953493855523,0.0008069195358391722,0.0,0.003445277243043478,0.0038843953493855523
6.28,0.05893875713884146,0.0038800269151321207,0.005879931370245762,0.08072270492335257,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038800269151321207,0.005893875713884146,0.005893875713884146,0.005879931370245762,4.7464396496991276e-07,0.0038800269151321207,0.0008072270492335257,0.0,0.0034454471431848476,0.0038800269151321207
6.29,0.058918607070407844,0.003875703511788864,0.00588005535935722,0.08075340973309479,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003875703511788864,0.005891860707040785,0.005891860707040785,0.00588005535935722,4.748345196874535e-07,0.003875703511788864,0.0008075340973309479,0.0,0.0034455919511568833,0.003875703511788864
6.3,0.05889843415400775,0.0038714244424855643,0.005880158051269958,0.08078406846493423,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038714244424855643,0.005889843415400775,0.005889843415400775,0.005880158051269958,4.750230905984265e-07,0.0038714244424855643,0.0008078406846493423,0.0,0.003445711888223475,0.0038714244424855643
6.31,0.05887823885232293,0.003867189019621962,0.005880239635367486,0.0808146815635043,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003867189019621962,0.005887823885232293,0.005887823885232293,0.005880239635367486,4.7520969364932003e-07,0.003867189019621962,0.000808146815635043,0.0,0.003445807174291177,0.003867189019621962
6.32,0.058858021620710535,0.0038629965646410644,0.005880300299613023,0.08084524946653221,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038629965646410644,0.0058858021620710535,0.0058858021620710535,0.005880300299613023,4.7539434466033895e-07,0.0038629965646410644,0.0008084524946653221,0.0,0.003445878027883195,0.0038629965646410644
6.33,0.058837782907293044,0.0038588464079299255,0.005880340230557875,0.08087577260492296,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038588464079299255,0.0058837782907293044,0.0058837782907293044,0.005880340230557875,4.75577059326179e-07,0.0038588464079299255,0.0008087577260492296,0.0,0.0034459246661413183,0.0038588464079299255
6.34,0.05881752315304651,0.0038547378887217897,0.005880359613349901,0.08090625140284198,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038547378887217897,0.005881752315304651,0.005881752315304651,0.005880359613349901,4.757578532168058e-07,0.0038547378887217897,0.0008090625140284198,0.0,0.003445947304828114,0.0038547378887217897
6.35,0.05879724279188724,0.0038506703549996005,0.005880358631742107,0.0809366862777961,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038506703549996005,0.0058797242791887245,0.0058797242791887245,0.005880358631742107,4.7593674177824127e-07,0.0038506703549996005,0.000809366862777961,0.0,0.0034459461583294217,0.0038506703549996005
6.36,0.05877694225075681,0.003846643163400862,0.005880337468101339,0.08096707764071316,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003846643163400862,0.005877694225075681,0.005877694225075681,0.005880337468101339,4.761137403333558e-07,0.003846643163400862,0.0008096707764071316,0.0,0.003445921439657121,0.003846643163400862
6.37,0.05875662194970552,0.0038426556791238678,0.005880296303417078,0.08099742589602008,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038426556791238678,0.005875662194970552,0.005875662194970552,0.005880296303417078,4.762888640826656e-07,0.0038426556791238678,0.0008099742589602008,0.0,0.0034458733604521554,0.0038426556791238678
6.38,0.05873628230197417,0.0038387072758352824,0.005880235317310345,0.0810277314417195,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038387072758352824,0.005873628230197417,0.005873628230197417,0.005880235317310345,4.7646212810513686e-07,0.0038387072758352824,0.0008102773144171951,0.0,0.003445802130987843,0.0038387072758352824
6.39,0.058715923714074275,0.0038347973355790906,0.005880154688042717,0.0810579946694649,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038347973355790906,0.0058715923714074275,0.0058715923714074275,0.005880154688042717,4.7663354735899554e-07,0.0038347973355790906,0.000810579946694649,0.0,0.003445707960173458,0.0038347973355790906
6.4,0.058695546585866676,0.0038309252486869024,0.005880054592525446,0.08108821596463421,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038309252486869024,0.005869554658586668,0.005869554658586668,0.005880054592525446,4.768031366825426e-07,0.0038309252486869024,0.0008108821596463421,0.0,0.003445591055558067,0.0038309252486869024
6.41,0.05867515131063844,0.003827090413689621,0.005879935206328681,0.08111839570640204,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.003827090413689621,0.005867515131063844,0.005867515131063844,0.005879935206328681,4.769709107949747e-07,0.003827090413689621,0.0008111839570640204,0.0,0.003445451623334631,0.003827090413689621
6.42,0.058654738275178246,0.0038232922372304677,0.005879796703690802,0.0811485342678103,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038232922372304677,0.005865473827517825,0.005865473827517825,0.005879796703690802,4.771368842972111e-07,0.0038232922372304677,0.0008114853426781029,0.0,0.003445289868344378,0.0038232922372304677
6.43,0.058634307859850125,0.0038195301339793695,0.005879639257527864,0.08117863201583746,0.1,1.0,0.001,0.01,0.05,0.1,1.0,10.0,1.0,0.0038195301339793695,0.0058634307859850125,0.0058634307859850125,0.005879639257527864,4.773010716727262e-07,0.0038195301339793695,0.0008117863201583746,0.0,0.00344510599408143,0.0038195301339793695
