Time,s121,s122,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s139,s150,s152,s153,s154,s159,s160,s161,s164,s167,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,kf13,kr13,kf14,kr14,kf15,kr15,k16,k17,k18,k20,k19,k21,k22,kf23,kr23,k27,kf28,kr28,k26,default,c2,re44,re45,re46,re47,re48,re49,re52,re53,re56,re57,re58,re59,re60,re61,re63,re64,re65,re66,re67,re68,re69,re70,re71,re72
4.33,0.0,0.0,0.0,1.0116031492121044e-13,0.0,1.0116031492121044e-13,5.4772950977656854e-14,0.0,1.1906968028998288e-10,0.0,5.395617870631029e-08,1.0763712594306105e-05,0.0,0.05999479946195361,3.5420982672661803e-22,0.0,4.283769280311962e-09,0.0,0.0,3.331251714231199e-22,5.473132344031035e-14,5.168231882718652e-06,1.4011197196633323e-07,2.366958821414631e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.005598598316661e-14,4.0464125968484175e-17,5.473132344031035e-18,5.058015746060522e-14,7.005598598316661e-14,2.6909281485765262e-08,1.1998959892390722e-06,1.345464074288263e-09,6.744522338288786e-12,3.5420982672661805e-23,3.2370901212184173e-09,4.2837692803119625e-10,1.488371003624786e-14,5.058015746060522e-14,8.093426805976098e-11,2.5e-06,5.204700742491814e-18,5.906186136756509e-22,1.2920579706796629e-08,3.331251714231199e-24,6.1021625317798195e-22,4.0464125968484175e-17,1.6431885293297054e-17,5.4612975499239624e-17
4.34,0.0,0.0,0.0,1.0186208507431107e-13,0.0,1.0186208507431107e-13,5.5280340662277944e-14,0.0,1.198806739779757e-10,0.0,5.419655679746896e-08,1.0788429722436778e-05,0.0,0.05999478743055202,3.5983554041982974e-22,0.0,4.311914231178568e-09,0.0,0.0,3.3921967936187033e-22,5.5238222112767153e-14,5.180105785143244e-06,1.4075874306371426e-07,2.394391149935978e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.037937153185712e-14,4.074483402972443e-17,5.523822211276716e-18,5.0931042537155534e-14,7.037937153185712e-14,2.6971074306091946e-08,1.1998957486110404e-06,1.3485537153045972e-09,6.7745695996836204e-12,3.598355404198298e-23,3.2515109045319893e-09,4.3119142311785684e-10,1.498508424724696e-14,5.0931042537155534e-14,8.129483519650304e-11,2.5e-06,5.264972944263656e-18,5.987442884251582e-22,1.295026446285811e-08,3.392196793618703e-24,6.201379391488802e-22,4.074483402972443e-17,1.6584102198683383e-17,5.511850255527036e-17
4.35,0.0,0.0,0.0,1.0256708997912945e-13,0.0,1.0256708997912945e-13,5.579124575170767e-14,0.0,1.2069527610784793e-10,0.0,5.44374327387853e-08,1.0813146201751353e-05,0.0,0.059994775399008465,3.655364243584556e-22,0.0,4.340175341734545e-09,0.0,0.0,3.4540844802370505e-22,5.5748631532882795e-14,5.191979416516876e-06,1.414069983822289e-07,2.4220771228322276e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.070349919111444e-14,4.102683599165178e-17,5.57486315328828e-18,5.1283544989564723e-14,7.070349919111444e-14,2.7032865504378383e-08,1.1998955079801694e-06,1.3516432752189193e-09,6.8046790923481624e-12,3.655364243584556e-23,3.2659615504620542e-09,4.340175341734545e-10,1.5086909513480992e-14,5.1283544989564723e-14,8.165614910848166e-11,2.5e-06,5.325801752485884e-18,6.069624758701265e-22,1.297994854129219e-08,3.4540844802370504e-24,6.301975266535455e-22,4.102683599165178e-17,1.67373737255123e-17,5.56275276767412e-17
4.36,0.0,0.0,0.0,1.0327533704366032e-13,0.0,1.0327533704366032e-13,5.630568242748684e-14,0.0,1.215134941460639e-10,0.0,5.467880632312632e-08,1.0837862032266862e-05,0.0,0.059994763367322665,3.7131325622705213e-22,0.0,4.368552794799154e-09,0.0,0.0,3.5169258564862115e-22,5.626256784879973e-14,5.203852776962227e-06,1.4205673788802832e-07,2.4500184937938533e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.102836894401416e-14,4.131013481746413e-17,5.626256784879973e-18,5.163766852183016e-14,7.102836894401416e-14,2.7094655080667158e-08,1.1998952673464534e-06,1.3547327540333579e-09,6.83485079039079e-12,3.7131325622705215e-23,3.28044204656363e-09,4.368552794799154e-10,1.518918676825799e-14,5.163766852183016e-14,8.201820948499737e-11,2.5e-06,5.38719100687764e-18,6.152740101292549e-22,1.3009631942405568e-08,3.5169258564862114e-24,6.403966083883995e-22,4.131013481746413e-17,1.689170472824605e-17,5.614006692411003e-17
4.37,0.0,0.0,0.0,1.0398683367569737e-13,0.0,1.0398683367569737e-13,5.6823666908142954e-14,0.0,1.2233533555610664e-10,0.0,5.4920677343655566e-08,1.0862577214000337e-05,0.0,0.05999475133549432,3.7716681917154736e-22,0.0,4.39704677289871e-09,0.0,0.0,3.5807320910194565e-22,5.678004724548543e-14,5.2157258666021425e-06,1.4270796154727963e-07,2.478217024567836e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.135398077363981e-14,4.159473347027895e-17,5.6780047245485436e-18,5.1993416837848686e-14,7.135398077363981e-14,2.715644303500084e-08,1.1998950267098866e-06,1.357822151750042e-09,6.8650846679569456e-12,3.771668191715474e-23,3.2949523804095325e-09,4.39704677289871e-10,1.529191694451333e-14,5.1993416837848686e-14,8.238101601579544e-11,2.5e-06,5.44914456470313e-18,6.236797308653649e-22,1.3039314666505357e-08,3.580732091019457e-24,6.5073679172002645e-22,4.159473347027895e-17,1.7047100072442883e-17,5.665613639425703e-17
4.38,0.0,0.0,0.0,1.0470158728283369e-13,0.0,1.0470158728283369e-13,5.734521544918925e-14,0.0,1.2316080779848447e-10,0.0,5.516304559383256e-08,1.0887291746968804e-05,0.0,0.05999473930352312,3.8309790181848896e-22,0.0,4.425657458267253e-09,0.0,0.0,3.645514439072073e-22,5.730108594473108e-14,5.227598685559642e-06,1.4336066932616616e-07,2.506674484976114e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.168033466308307e-14,4.188063491313348e-17,5.730108594473108e-18,5.2350793641416846e-14,7.168033466308307e-14,2.721822936742201e-08,1.1998947860704626e-06,1.3609114683711004e-09,6.89538069922907e-12,3.8309790181848896e-23,3.3094925395903442e-09,4.4256574582672527e-10,1.539510097481056e-14,5.2350793641416846e-14,8.274456839106517e-11,2.5e-06,5.51166630081102e-18,6.321804833090637e-22,1.3068996713899106e-08,3.645514439072073e-24,6.612196987861573e-22,4.188063491313348e-17,1.7203564634756775e-17,5.717575222048227e-17
4.39,0.0,0.0,0.0,1.0541960527246152e-13,0.0,1.0541960527246152e-13,5.787034434312343e-14,0.0,1.2398991833073718e-10,0.0,5.540591086741204e-08,1.0912005631189296e-05,0.0,0.059994727271408775,3.891072982942877e-22,0.0,4.4543850328472e-09,0.0,0.0,3.7112842427900304e-22,5.782570020514984e-14,5.2394712339579135e-06,1.4401486119088727e-07,2.5353926529340114e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.200743059544363e-14,4.216784210898461e-17,5.782570020514984e-18,5.270980263623076e-14,7.200743059544363e-14,2.7280014077973242e-08,1.1998945454281755e-06,1.3640007038986621e-09,6.9257388584265055e-12,3.891072982942877e-23,3.324062511714369e-09,4.4543850328472e-10,1.5498739791342147e-14,5.270980263623076e-14,8.31088663014387e-11,2.5e-06,5.574760107673765e-18,6.407771182824445e-22,1.3098678084894784e-08,3.711284242790031e-24,6.718469665971042e-22,4.216784210898461e-17,1.7361103302937027e-17,5.769893057250314e-17
4.4,0.0,0.0,0.0,1.0614089505177249e-13,0.0,1.0614089505177249e-13,5.83990699194265e-14,0.0,1.2482267460744215e-10,0.0,5.5649272958443374e-08,1.0936718866678844e-05,0.0,0.05999471523915099,3.9519580824446353e-22,0.0,4.4832296782900095e-09,0.0,0.0,3.7780529315586775e-22,5.835390632217537e-14,5.251343511920314e-06,1.4467053710765855e-07,2.564373314468677e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.233526855382927e-14,4.2456358020708995e-17,5.8353906322175364e-18,5.307044752588624e-14,7.233526855382927e-14,2.734179716669711e-08,1.19989430478302e-06,1.3670898583348555e-09,6.956159119805422e-12,3.9519580824446354e-23,3.338662284407596e-09,4.4832296782900095e-10,1.5602834325930267e-14,5.307044752588624e-14,8.347390943799005e-11,2.5e-06,5.638429895426969e-18,6.494704922228343e-22,1.3128358779800786e-08,3.778052931558678e-24,6.826202471376634e-22,4.2456358020708995e-17,1.751972097582795e-17,5.822568765645192e-17
4.41,0.0,0.0,0.0,1.0686546402775738e-13,0.0,1.0686546402775738e-13,5.893140854456149e-14,0.0,1.2565908408022057e-10,0.0,5.589313166126977e-08,1.0961431453454472e-05,0.0,0.05999470320674945,4.0136423685288906e-22,0.0,4.512191575956834e-09,0.0,0.0,3.8458320223314053e-22,5.888572062806004e-14,5.263215519570369e-06,1.4532769704271153e-07,2.59361826373751e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.266384852135577e-14,4.274618561110295e-17,5.888572062806005e-18,5.343273201387869e-14,7.266384852135577e-14,2.740357863363618e-08,1.199894064134989e-06,1.370178931681809e-09,6.986641457658721e-12,4.013642368528891e-23,3.3532918453136503e-09,4.5121915759568343e-10,1.570738551002757e-14,5.343273201387869e-14,8.383969749223404e-11,2.5e-06,5.702679591908708e-18,6.582614672065819e-22,1.3158038798925923e-08,3.845832022331405e-24,6.935412074694745e-22,4.274618561110295e-17,1.7679422563368445e-17,5.875603971487317e-17
4.42,0.0,0.0,0.0,1.0759331960720657e-13,0.0,1.0759331960720657e-13,5.946737662197251e-14,0.0,1.2649915419774388e-10,0.0,5.613748677052777e-08,1.0986143391533212e-05,0.0,0.05999469117420387,4.0761339486103785e-22,0.0,4.541270906919189e-09,0.0,0.0,3.9146331199583695e-22,5.942115949187378e-14,5.275087257031773e-06,1.4598634096229413e-07,2.6231293030466117e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.299317048114706e-14,4.303732784288263e-17,5.942115949187378e-18,5.3796659803603287e-14,7.299317048114706e-14,2.746535847883303e-08,1.1998938234840775e-06,1.3732679239416515e-09,7.017185846315971e-12,4.0761339486103787e-23,3.367951182093769e-09,4.5412709069191893e-10,1.5812394274717985e-14,5.3796659803603287e-14,8.420623015612549e-11,2.5e-06,5.767513142698902e-18,6.67150910972897e-22,1.3187718142579435e-08,3.9146331199583695e-24,7.046115298338556e-22,4.303732784288263e-17,1.7840212986591753e-17,5.929000302672145e-17
4.43,0.0,0.0,0.0,1.0832446919670985e-13,0.0,1.0832446919670985e-13,6.000699059208344e-14,0.0,1.2734289240573978e-10,0.0,5.6382338081146455e-08,1.1010854680932091e-05,0.0,0.059994679141513955,4.1394409858722785e-22,0.0,4.57046785195961e-09,0.0,0.0,3.984467917515151e-22,5.996023931950214e-14,5.286958724428391e-06,1.4664646883267045e-07,2.652908242869213e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.332323441633522e-14,4.332978767868394e-17,5.9960239319502145e-18,5.4162234598354923e-14,7.332323441633522e-14,2.752713670233023e-08,1.1998935828302792e-06,1.3763568351165113e-09,7.0477922601433066e-12,4.139440985872279e-23,3.382640282426745e-09,4.57046785195961e-10,1.5917861550717474e-14,5.4162234598354923e-14,8.457350712205801e-11,2.5e-06,5.832934511158632e-18,6.761396969477241e-22,1.3217396811070978e-08,3.984467917515151e-24,7.158329117550924e-22,4.332978767868394e-17,1.800209717762503e-17,5.982759390735869e-17
4.44,0.0,0.0,0.0,1.0905892020265657e-13,0.0,1.0905892020265657e-13,6.055026693229688e-14,0.0,1.2819030614699871e-10,0.0,5.6627685388346856e-08,1.103556532166814e-05,0.0,0.0599946671086794,4.2035716994586737e-22,0.0,4.599782591572311e-09,0.0,0.0,4.055348196631458e-22,6.050297655364496e-14,5.298829921884253e-06,1.4730808062012085e-07,2.6829569018641126e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.365404031006043e-14,4.362356808106263e-17,6.0502976553644964e-18,5.4529460101328286e-14,7.365404031006043e-14,2.758891330417035e-08,1.1998933421735881e-06,1.3794456652085176e-09,7.078460673543357e-12,4.203571699458674e-23,3.397359134008898e-09,4.599782591572311e-10,1.6023788268374838e-14,5.4529460101328286e-14,8.494152808286316e-11,2.5e-06,5.898947678469482e-18,6.852287042676667e-22,1.3247074804710632e-08,4.0553481966314576e-24,7.272070661441993e-22,4.362356808106263e-17,1.816508007968906e-17,6.036882870855177e-17
4.45,0.0,0.0,0.0,1.0979668003123547e-13,0.0,1.0979668003123547e-13,6.109722215699267e-14,0.0,1.290414028613797e-10,0.0,5.6873528487641214e-08,1.106027531375838e-05,0.0,0.05999465507569991,4.268534364666987e-22,0.0,4.629215305963841e-09,0.0,0.0,4.1272858278197816e-22,6.104938767381458e-14,5.310700849523555e-06,1.4797117629094181e-07,2.713277106894105e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.39855881454709e-14,4.391867201249419e-17,6.104938767381459e-18,5.4898340015617736e-14,7.39855881454709e-14,2.7650688284395948e-08,1.1998931015139984e-06,1.3825344142197974e-09,7.109191060955152e-12,4.2685343646669875e-23,3.4121077245540275e-09,4.629215305963841e-10,1.6130175357672463e-14,5.4898340015617736e-14,8.53102927318093e-11,2.5e-06,5.965556643672847e-18,6.944188178039493e-22,1.3276752123808888e-08,4.127285827819782e-24,7.387357214031437e-22,4.391867201249419e-17,1.8329166647097797e-17,6.091372381846988e-17
4.46,0.0,0.0,0.0,1.1053775608843508e-13,0.0,1.1053775608843508e-13,6.164787281752716e-14,0.0,1.2989618998581703e-10,0.0,5.711986717483238e-08,1.1084984657219841e-05,0.0,0.059994643042575194,4.334337313140464e-22,0.0,4.6587661750537536e-09,0.0,0.0,4.200292770804126e-22,6.159948919633451e-14,5.322571507470663e-06,1.4863575581144636e-07,2.743870693044432e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.431787790572318e-14,4.421510243537404e-17,6.1599489196334516e-18,5.526887804421754e-14,7.431787790572318e-14,2.7712461643049604e-08,1.1998928608515039e-06,1.3856230821524802e-09,7.139983396854048e-12,4.334337313140464e-23,3.426886041793377e-09,4.658766175053754e-10,1.623702374822713e-14,5.526887804421754e-14,8.56798007626007e-11,2.5e-06,6.032765423709288e-18,7.0371092818643e-22,1.3306428768676658e-08,4.200292770804126e-24,7.504206215295467e-22,4.421510243537404e-17,1.8494361845258147e-17,6.146229566168229e-17
4.47,0.0,0.0,0.0,1.112821557800436e-13,0.0,1.112821557800436e-13,6.220223550223181e-14,0.0,1.3075467495432624e-10,0.0,5.736670124601314e-08,1.110969335206955e-05,0.0,0.059994631009304945,4.400988933060605e-22,0.0,4.6884353784752585e-09,0.0,0.0,4.274381074848667e-22,6.215329767433775e-14,5.3344418958501095e-06,1.493018191479637e-07,2.774739503641205e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.465090957398186e-14,4.4512862312017445e-17,6.215329767433775e-18,5.56410778900218e-14,7.465090957398186e-14,2.7774233380173876e-08,1.199892620186099e-06,1.3887116690086938e-09,7.170837655751643e-12,4.4009889330606054e-23,3.441694073475593e-09,4.688435378475259e-10,1.634433436929078e-14,5.56410778900218e-14,8.605005186937656e-11,2.5e-06,6.100578053457841e-18,7.131059318276515e-22,1.3336104739625275e-08,4.2743810748486664e-24,7.622635262218436e-22,4.4512862312017445e-17,1.8660670650669543e-17,6.201456069915569e-17
4.48,0.0,0.0,0.0,1.1202988651164893e-13,0.0,1.1202988651164893e-13,6.276032683641205e-14,0.0,1.3161686519801052e-10,0.0,5.761403049756552e-08,1.1134401398324534e-05,0.0,0.05999461897588887,4.468497669339629e-22,0.0,4.7182230955758895e-09,0.0,0.0,4.349562879086448e-22,6.271082969776529e-14,5.346312014786592e-06,1.4996936626683964e-07,2.8058853902698524e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.498468313341981e-14,4.481195460465958e-17,6.2710829697765296e-18,5.601494325582447e-14,7.498468313341981e-14,2.7836003495811334e-08,1.1998923795177774e-06,1.3918001747905667e-09,7.20175381219569e-12,4.468497669339629e-23,3.4565318073666844e-09,4.718223095575889e-10,1.6452108149751316e-14,5.601494325582447e-14,8.642104574670987e-11,2.5e-06,6.16899858577533e-18,7.226047309469374e-22,1.336578003696648e-08,4.349562879086448e-24,7.74266210984923e-22,4.481195460465958e-17,1.8828098050923612e-17,6.25705354282518e-17
4.49,0.0,0.0,0.0,1.1278095568863869e-13,0.0,1.1278095568863869e-13,6.332216348234596e-14,0.0,1.3248276814506658e-10,0.0,5.78618547261601e-08,1.1159108796001816e-05,0.0,0.05999460694232667,4.536872023812906e-22,0.0,4.7481295054181485e-09,0.0,0.0,4.425850412848045e-22,6.327210189336438e-14,5.35818186440497e-06,1.50638397134436e-07,2.837310212793539e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.5319198567218e-14,4.511238227545548e-17,6.3272101893364374e-18,5.6390477844319344e-14,7.5319198567218e-14,2.789777199000454e-08,1.1998921388465334e-06,1.394888599500227e-09,7.2327318407700124e-12,4.536872023812906e-23,3.471399231249982e-09,4.748129505418148e-10,1.6560346018133323e-14,5.6390477844319344e-14,8.679278208960655e-11,2.5e-06,6.238031091535673e-18,7.322082335945298e-22,1.3395454661012425e-08,4.4258504128480445e-24,7.864304672362269e-22,4.511238227545548e-17,1.8996649044703785e-17,6.31302363827247e-17
4.5,0.0,0.0,0.0,1.1353537071620038e-13,0.0,1.1353537071620038e-13,6.388776213928348e-14,0.0,1.3335239122079133e-10,0.0,5.8110173728755405e-08,1.1183815545118418e-05,0.0,0.05999459490861804,4.60612055543144e-22,0.0,4.778154786780187e-09,0.0,0.0,4.503255995990291e-22,6.383713092468712e-14,5.370051444830274e-06,1.513089117171314e-07,2.8690158393716213e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.56544558585657e-14,4.5414148286480154e-17,6.383713092468712e-18,5.676768535810019e-14,7.56544558585657e-14,2.7959538862796047e-08,1.1998918981723608e-06,1.3979769431398022e-09,7.263771716094426e-12,4.60612055543144e-23,3.4862963329260987e-09,4.778154786780187e-10,1.6669048902598916e-14,5.676768535810019e-14,8.716526059350436e-11,2.5e-06,6.307679659669211e-18,7.419173536757745e-22,1.3425128612075685e-08,4.503255995990291e-24,7.987581024123394e-22,4.5414148286480154e-17,1.9166328641785044e-17,6.369368013271855e-17
4.51,0.0,0.0,0.0,1.1429313899932146e-13,0.0,1.1429313899932146e-13,6.44571395434449e-14,0.0,1.342257418475879e-10,0.0,5.835898730259723e-08,1.120852164569137e-05,0.0,0.0599945828747627,4.676251880454305e-22,0.0,4.80829911815645e-09,0.0,0.0,4.581792039224933e-22,6.440593349208895e-14,5.381920756187697e-06,1.5198090998132073e-07,2.901004146478072e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.599045499066037e-14,4.571725559972859e-17,6.4405933492088955e-18,5.714656949966073e-14,7.599045499066037e-14,2.8021304114228426e-08,1.199891657495254e-06,1.4010652057114213e-09,7.294873412824654e-12,4.6762518804543053e-23,3.5012231002128937e-09,4.80829911815645e-10,1.6778217730948488e-14,5.714656949966073e-14,8.7538480954272e-11,2.5e-06,6.377948397202009e-18,7.517330109753483e-22,1.3454801890469243e-08,4.581792039224933e-24,8.1125094007603245e-22,4.571725559972859e-17,1.933714186303347e-17,6.426088328476505e-17
4.52,0.0,0.0,0.0,1.1505426794278925e-13,0.0,1.1505426794278925e-13,6.503031246801986e-14,0.0,1.3510282744497198e-10,0.0,5.860829524521792e-08,1.1233227097737694e-05,0.0,0.05999457084076034,4.7472746726410995e-22,0.0,4.838562677758344e-09,0.0,0.0,4.661471044447329e-22,6.497852633272693e-14,5.3937897986025974e-06,1.5265439189341547e-07,2.933277018919918e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.632719594670773e-14,4.60217071771157e-17,6.4978526332726935e-18,5.752713397139462e-14,7.632719594670773e-14,2.8083067744344234e-08,1.1998914168152069e-06,1.4041533872172118e-09,7.32603690565224e-12,4.7472746726411e-23,3.516179520945424e-09,4.838562677758344e-10,1.6887853430621497e-14,5.752713397139462e-14,8.791244286820802e-11,2.5e-06,6.448841429295146e-18,7.616561311815254e-22,1.3484474496506495e-08,4.661471044447329e-24,8.239108200237971e-22,4.60217071771157e-17,1.9509093740405955e-17,6.483186248178094e-17
4.53,0.0,0.0,0.0,1.1581876495119114e-13,0.0,1.1581876495119114e-13,6.56072977231662e-14,0.0,1.3598365542957793e-10,0.0,5.8858097354435786e-08,1.1257931901274414e-05,0.0,0.05999455880661067,4.819197663444411e-22,0.0,4.868945643514898e-09,0.0,0.0,4.742305605065138e-22,6.55549262205583e-14,5.405658572200496e-06,1.5332935741984364e-07,2.9658363498556815e-16,0.0025,0.000125,2.5e-06,0.1,0.0015,0.000125,0.2,0.1,1.0,0.1,0.000125,2e-05,18.4,0.0,18.4,0.0,0.0025,0.0,0.5,0.0004,0.0003,5e-07,0.0,0.0001,0.5,0.001,0.0005,0.0004,0.01,0.0,5e-07,1.0,1.0,7.666467870992182e-14,4.6327505980476456e-17,6.5554926220558296e-18,5.790938247559557e-14,7.666467870992182e-14,2.8144829753186034e-08,1.1998911761322135e-06,1.4072414876593018e-09,7.357262169304473e-12,4.819197663444411e-23,3.531165582975914e-09,4.868945643514898e-10,1.699795692869724e-14,5.790938247559557e-14,8.828714603203983e-11,2.5e-06,6.520362899284028e-18,7.71687645910495e-22,1.351414643050124e-08,4.742305605065138e-24,8.367395983938466e-22,4.6327505980476456e-17,1.9682189316949856e-17,6.540663440306552e-17
