s121,s122,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s139,s150,s152,s153,s154,s159,s160,s161,s164,s167,Time
0.0,0.0,0.0,1.5944757049251574e-13,0.0,1.5944757049251574e-13,1.0049419553369952e-13,0.0,1.860406646458961e-10,0.0,7.224867256737593e-08,1.2517017356565128e-05,0.0,0.05999394486274506,9.98368967806076e-22,0.0,6.58084018986319e-09,0.0,0.0,1.0983459393292577e-21,1.0040404191767186e-13,6.010612597097523e-06,1.8971908827206233e-07,5.053193608960185e-16,5.04
0.0,0.0,0.0,1.6039740582685046e-13,0.0,1.6039740582685046e-13,1.0129350383776496e-13,0.0,1.8712622308958082e-10,0.0,7.252390221519019e-08,1.2541688461049855e-05,0.0,0.05999393282053001,1.0120026027188025e-21,0.0,6.6176680918047165e-09,0.0,0.0,1.1157540695954731e-21,1.012024349001036e-13,6.0224675707427245e-06,1.904711557747054e-07,5.103467548791463e-16,5.05
0.0,0.0,0.0,1.6135100139698755e-13,0.0,1.6135100139698755e-13,1.0209756831207914e-13,0.0,1.8821591221543448e-10,0.0,7.279961579414954e-08,1.2566358917926588e-05,0.0,0.05999392077815212,1.0257950747698392e-21,0.0,6.654624355739616e-09,0.0,0.0,1.1334038522154334e-21,1.0200557656503216e-13,6.034322282502661e-06,1.9122470513251455e-07,5.154140602717531e-16,5.06
0.0,0.0,0.0,1.623083645970393e-13,0.0,1.623083645970393e-13,1.0290640776194454e-13,0.0,1.8930973927758351e-10,0.0,7.307581311825333e-08,1.259102872721233e-05,0.0,0.059993908735611085,1.039747866775287e-21,0.0,6.691709143614321e-09,0.0,0.0,1.151297977467384e-21,1.0281348567121344e-13,6.0461767325121726e-06,1.919797363127716e-07,5.205215139976956e-16,5.07
0.0,0.0,0.0,1.6326950282092344e-13,0.0,1.6326950282092344e-13,1.0372004102957406e-13,0.0,1.9040771152743594e-10,0.0,7.335249400176938e-08,1.2615697888924077e-05,0.0,0.059993896692906626,1.053862471375724e-21,0.0,6.7289226171101155e-09,0.0,0.0,1.169439156460392e-21,1.0362618101411633e-13,6.058030920906252e-06,1.9273624928277537e-07,5.256693539148435e-16,5.08
0.0,0.0,0.0,1.6423442346236376e-13,0.0,1.6423442346236376e-13,1.0453848699409034e-13,0.0,1.9150983621368728e-10,0.0,7.362965825923346e-08,1.2640366403078828e-05,0.0,0.059993884650038444,1.068140391070325e-21,0.0,6.766264937643721e-09,0.0,0.0,1.1878301212162014e-21,1.0444368142592145e-13,6.069884847820046e-06,1.934942440098423e-07,5.308578188169139e-16,5.09
0.0,0.0,0.0,1.6520313391488965e-13,0.0,1.6520313391488965e-13,1.0536176457152428e-13,0.0,1.9261612058232544e-10,0.0,7.390730570544875e-08,1.266503426969358e-05,0.0,0.05999387260700626,1.0825831382509686e-21,0.0,6.8037362663678475e-09,0.0,0.0,1.2064736247510702e-21,1.0526600577551941e-13,6.081738513388853e-06,1.9425372046130595e-07,5.360871484353003e-16,5.1
0.0,0.0,0.0,1.6617564157183664e-13,0.0,1.6617564157183664e-13,1.0618989271481417e-13,0.0,1.9372657187663643e-10,0.0,7.418543615548513e-08,1.2689701488785335e-05,0.0,0.05999386056380977,1.0971922352363525e-21,0.0,6.841336764171766e-09,0.0,0.0,1.2253724411576172e-21,1.0609317296850932e-13,6.0935919177481255e-06,1.9501467860451743e-07,5.413575834409044e-16,5.11
0.0,0.0,0.0,1.671519538263458e-13,0.0,1.671519538263458e-13,1.0702289041380411e-13,0.0,1.9484119733720913e-10,0.0,7.446404942467873e-08,1.2714368060371085e-05,0.0,0.059993848520448693,1.1119692143060997e-21,0.0,6.879066591681862e-09,0.0,0.0,1.2445293656866589e-21,1.0692520194719699e-13,6.105445061033463e-06,1.9577711840684493e-07,5.466693654459653e-16,5.12
0.0,0.0,0.0,1.681320780713646e-13,0.0,1.681320780713646e-13,1.0786077669524344e-13,0.0,1.959600042019413e-10,0.0,7.474314532863132e-08,1.273903398446783e-05,0.0,0.059993836476922746,1.12691561773488e-21,0.0,6.916925909262219e-09,0.0,0.0,1.2639472148290655e-21,1.0776211169059377e-13,6.11729794338062e-06,1.9654103983567434e-07,5.520227370058935e-16,5.13
0.0,0.0,0.0,1.6911602169964644e-13,0.0,1.6911602169964644e-13,1.0870357062278528e-13,0.0,1.970829997060445e-10,0.0,7.502272368320973e-08,1.2763699261092565e-05,0.0,0.05999382443323163,1.1420329978265156e-21,0.0,6.954914877015171e-09,0.0,0.0,1.2836288263975964e-21,1.0860392121441458e-13,6.1291505649255024e-06,1.9730644285840878e-07,5.574179416210999e-16,5.14
0.0,0.0,0.0,1.7010379210375094e-13,0.0,1.7010379210375094e-13,1.095512912969855e-13,0.0,1.982101910820498e-10,0.0,7.530278430454537e-08,1.278836389026229e-05,0.0,0.059993812389375054,1.1573229169480963e-21,0.0,6.993033654781874e-09,0.0,0.0,1.3035770596087484e-21,1.0945064957107674e-13,6.141002925804165e-06,1.9807332744246905e-07,5.628552237388279e-16,5.15
0.0,0.0,0.0,1.710953966760437e-13,0.0,1.710953966760437e-13,1.1040395785530135e-13,0.0,1.9934158555981243e-10,0.0,7.558332700903341e-08,1.2813027871993993e-05,0.0,0.05999380034535274,1.1727869475640879e-21,0.0,7.031282402142862e-09,0.0,0.0,1.3237947951645929e-21,1.1030231584969781e-13,6.1528550261528125e-06,1.9884169355529315e-07,5.683348287549826e-16,5.16
0.0,0.0,0.0,1.7209084280869687e-13,0.0,1.7209084280869687e-13,1.1126158947209075e-13,0.0,2.0047719036651792e-10,0.0,7.586435161333253e-08,1.2837691206304674e-05,0.0,0.059993788301164384,1.1884266722704505e-21,0.0,7.069661278418626e-09,0.0,0.0,1.3442849353346296e-21,1.1115893917609472e-13,6.164706866107802e-06,1.9961154116433676e-07,5.738570030159645e-16,5.17
0.0,0.0,0.0,1.7309013789368895e-13,0.0,1.7309013789368895e-13,1.1212420535861082e-13,0.0,2.0161701272668706e-10,0.0,7.614585793436416e-08,1.2862353893211324e-05,0.0,0.05999377625680971,1.2042436838287464e-21,0.0,7.108170442670171e-09,0.0,0.0,1.3650504040376245e-21,1.1202053871278174e-13,6.176558445805635e-06,2.003828702370731e-07,5.794219938204986e-16,5.18
0.0,0.0,0.0,1.7409328932280476e-13,0.0,1.7409328932280476e-13,1.1299182476301696e-13,0.0,2.027610598621814e-10,0.0,7.642784578931191e-08,1.2887015932730946e-05,0.0,0.05999376421228842,1.2202395852002553e-21,0.0,7.1468100536995885e-09,0.0,0.0,1.3860941469234567e-21,1.128871336589691e-13,6.18840976538297e-06,2.0115568074099293e-07,5.850300494214668e-16,5.19
0.0,0.0,0.0,1.7510030448763554e-13,0.0,1.7510030448763554e-13,1.1386446697036141e-13,0.0,2.0390933899220802e-10,0.0,7.671031499562102e-08,1.2911677324880521e-05,0.0,0.05999375216760023,1.2364159895800812e-21,0.0,7.1855802700506024e-09,0.0,0.0,1.4074191314549558e-21,1.1375874325056122e-13,6.200260824976607e-06,2.0192997264360453e-07,5.906814190277366e-16,5.2
0.0,0.0,0.0,1.7611119077957923e-13,0.0,1.7611119077957923e-13,1.147421513025925e-13,0.0,2.0506185733332584e-10,0.0,7.699326537099788e-08,1.2936338069677051e-05,0.0,0.05999374012274485,1.2527745204312716e-21,0.0,7.224481250009164e-09,0.0,0.0,1.4290283469897562e-21,1.1463538676015542e-13,6.212111624723498e-06,2.0270574591243383e-07,5.96376352805995e-16,5.21
0.0,0.0,0.0,1.7712595558984034e-13,0.0,1.7712595558984034e-13,1.1562489711855329e-13,0.0,2.0621862209945028e-10,0.0,7.727669673340931e-08,1.2960998167137527e-05,0.0,0.05999372807772199,1.2693168115189258e-21,0.0,7.263513151603996e-09,0.0,0.0,1.4509248048621347e-21,1.155170834970402e-13,6.223962164760743e-06,2.0348300051502448e-07,6.02115101882578e-16,5.22
0.0,0.0,0.0,1.7814460630943015e-13,0.0,1.7814460630943015e-13,1.1651272381398058e-13,0.0,2.0737964050185884e-10,0.0,7.75606089010821e-08,1.2985657617278942e-05,0.0,0.05999371603253136,1.2860445069443098e-21,0.0,7.302676132607165e-09,0.0,0.0,1.473111538464857e-21,1.1640385280719373e-13,6.235812445225588e-06,2.0426173641893779e-07,6.078979183453024e-16,5.23
0.0,0.0,0.0,1.7916715032916647e-13,0.0,1.7916715032916647e-13,1.1740565082150345e-13,0.0,2.0854491974919616e-10,0.0,7.784500169250238e-08,1.3010316420118284e-05,0.0,0.059993703987172686,1.3029592611789613e-21,0.0,7.341970350534641e-09,0.0,0.0,1.4955916033310158e-21,1.1729571407328201e-13,6.247662466255428e-06,2.0504195359175252e-07,6.137250552452944e-16,5.24
0.0,0.0,0.0,1.8019359503967415e-13,0.0,1.8019359503967415e-13,1.1830369761064253e-13,0.0,2.0971446704747988e-10,0.0,7.812987492641505e-08,1.3034974575672548e-05,0.0,0.05999369194164566,1.3200627390988134e-21,0.0,7.381395962646877e-09,0.0,0.0,1.5183680772158839e-21,1.1819268671465778e-13,6.259512227987806e-06,2.0582365200106542e-07,6.195967665988248e-16,5.25
0.0,0.0,0.0,1.8122394783138484e-13,0.0,1.8122394783138484e-13,1.1920688368780865e-13,0.0,2.1088828960010557e-10,0.0,7.841522842182329e-08,1.3059632083958723e-05,0.0,0.059993679895949996,1.3373566160182978e-21,0.0,7.420953125949358e-09,0.0,0.0,1.5414440601787531e-21,1.1909479018735856e-13,6.2713617305604085e-06,2.0660683161449092e-07,6.255133073891368e-16,5.26
0.0,0.0,0.0,1.8225821609453726e-13,0.0,1.8225821609453726e-13,1.201152285963018e-13,0.0,2.1206639460785222e-10,0.0,7.870106199798784e-08,1.3084288944993802e-05,0.0,0.05999366785008542,1.3548425777244614e-21,0.0,7.460641997193177e-09,0.0,0.0,1.5648226746647787e-21,1.2000204398410535e-13,6.28321097411107e-06,2.0739149239966119e-07,6.31474933568278e-16,5.27
0.0,0.0,0.0,1.8329640721917705e-13,0.0,1.8329640721917705e-13,1.2102875191630997e-13,0.0,2.132487892688877e-10,0.0,7.89873754744266e-08,1.3108945158794777e-05,0.0,0.05999365580405163,1.3725223205110786e-21,0.0,7.500462732875603e-09,0.0,0.0,1.588507065586826e-21,1.209144676343009e-13,6.2950599587777735e-06,2.081776343242262e-07,6.374819020589324e-16,5.28
0.0,0.0,0.0,1.8433852859515684e-13,0.0,1.8433852859515684e-13,1.2194747326490777e-13,0.0,2.1443548077877363e-10,0.0,7.927416867091387e-08,1.313360072537863e-05,0.0,0.059993643757848346,1.390397551212758e-21,0.0,7.540415489240627e-09,0.0,0.0,1.6125004004073053e-21,1.2183208070402797e-13,6.306908684698643e-06,2.089652573558536e-07,6.435344707562484e-16,5.29
0.0,0.0,0.0,1.8538458761213668e-13,0.0,1.8538458761213668e-13,1.2287141229605582e-13,0.0,2.1562647633047136e-10,0.0,7.956144140747999e-08,1.3158255644762356e-05,0.0,0.05999363171147528,1.4084699872390634e-21,0.0,7.58050042227955e-09,0.0,0.0,1.6368058692200301e-21,1.2275490279604822e-13,6.31875715201195e-06,2.097543614622292e-07,6.496328985296743e-16,5.3
0.0,0.0,0.0,1.8643459165958365e-13,0.0,1.8643459165958365e-13,1.2380058870059917e-13,0.0,2.16821783114347e-10,0.0,7.984919350441056e-08,1.3182909916962942e-05,0.0,0.05999361966493214,1.42674135660862e-21,0.0,7.620717687731539e-09,0.0,0.0,1.6614266848320506e-21,1.2368295354980028e-13,6.3306053608561106e-06,2.1054494661105637e-07,6.557774452247857e-16,5.31
0.0,0.0,0.0,1.874885481267723e-13,0.0,1.874885481267723e-13,1.2473502220626638e-13,0.0,2.1802140831817678e-10,0.0,8.01374247822461e-08,1.3207563541997378e-05,0.0,0.05999360761821864,1.445213397983231e-21,0.0,7.661067441084196e-09,0.0,0.0,1.6863660828455037e-21,1.246162526413984e-13,6.342453311369688e-06,2.1133701277005666e-07,6.619683716651187e-16,5.32
0.0,0.0,0.0,1.8854646440278424e-13,0.0,1.8854646440278424e-13,1.256747325776682e-13,0.0,2.1922535912715218e-10,0.0,8.042613506178118e-08,1.323221651988265e-05,0.0,0.0599935955713345,1.4638878607019819e-21,0.0,7.701549837574112e-09,0.0,0.0,1.711627321739448e-21,1.2555481978363052e-13,6.3543010036913845e-06,2.121305599069692e-07,6.682059396539986e-16,5.33
0.0,0.0,0.0,1.8960834787650884e-13,0.0,1.8960834787650884e-13,1.2661973961629663e-13,0.0,2.2043364272388574e-10,0.0,8.071532416406414e-08,1.3256868850635745e-05,0.0,0.059993583524279415,1.4827665048153624e-21,0.0,7.742165032187448e-09,0.0,0.0,1.7372136829517196e-21,1.2649867472595715e-13,6.366148437960049e-06,2.1292558798955145e-07,6.744904119763739e-16,5.34
0.0,0.0,0.0,1.9067420593664278e-13,0.0,1.9067420593664278e-13,1.2757006316052383e-13,0.0,2.2164626628841604e-10,0.0,8.100499191039636e-08,1.3281520534273654e-05,0.0,0.059993571477053115,1.5018511011193744e-21,0.0,7.782913179660489e-09,0.0,0.0,1.7631284709607696e-21,1.2744783725450958e-13,6.3779956143146754e-06,2.1372209698557854e-07,6.808220524006452e-16,5.35
0.0,0.0,0.0,1.9174404597169049e-13,0.0,1.9174404597169049e-13,1.2852572308560078e-13,0.0,2.2286323699821341e-10,0.0,8.129513812233173e-08,1.3306171570813359e-05,0.0,0.0599935594296553,1.5211434311896447e-21,0.0,7.823794434480218e-09,0.0,0.0,1.7893750133675105e-21,1.2840232719208844e-13,6.389842532894399e-06,2.1452008686284384e-07,6.872011256804975e-16,5.36
0.0,0.0,0.0,1.9281787536996366e-13,0.0,1.9281787536996366e-13,1.2948673930365614e-13,0.0,2.2408456202818458e-10,0.0,8.158576262167603e-08,1.3330821960271849e-05,0.0,0.0599935473820857,1.5406452874155327e-21,0.0,7.864808950884872e-09,0.0,0.0,1.815956660977152e-21,1.2936216439816166e-13,6.401689193838496e-06,2.153195575891585e-07,6.936278975567291e-16,5.37
0.0,0.0,0.0,1.9389570151958208e-13,0.0,1.9389570151958208e-13,1.3045313176369537e-13,0.0,2.2531024855067878e-10,0.0,8.187686523048645e-08,1.3355471702666105e-05,0.0,0.05999353533434401,1.5603584730342524e-21,0.0,7.905956882864516e-09,0.0,0.0,1.8428767878810593e-21,1.3032736876886365e-13,6.413535597286388e-06,2.1612050913235191e-07,7.001026347590858e-16,5.38
0.0,0.0,0.0,1.9497753180847311e-13,0.0,1.9497753180847311e-13,1.3142492045159935e-13,0.0,2.2654030373549273e-10,0.0,8.216844577107098e-08,1.338012079801312e-05,0.0,0.05999352328642995,1.5802848021649763e-21,0.0,7.947238384161607e-09,0.0,0.0,1.8701387915385873e-21,1.3129796023699317e-13,6.425381743377638e-06,2.1692294146027152e-07,7.066256050080896e-16,5.39
0.0,0.0,0.0,1.960633736243721e-13,0.0,1.960633736243721e-13,1.3240212539012354e-13,0.0,2.2777473474987615e-10,0.0,8.24605040659878e-08,1.3404769246329874e-05,0.0,0.05999351123834323,1.6004260998429533e-21,0.0,7.988653608271556e-09,0.0,0.0,1.8977460928589282e-21,1.322739587720121e-13,6.437227632251951e-06,2.1772685454078292e-07,7.13197077016871e-16,5.4
0.0,0.0,0.0,1.9715323435482194e-13,0.0,1.9715323435482194e-13,1.333847666388963e-13,0.0,2.290135487585366e-10,0.0,8.275303993804469e-08,1.3429417047633347e-05,0.0,0.05999349919008358,1.620784202053613e-21,0.0,8.030202708443289e-09,0.0,0.0,1.9257021362829492e-21,1.3325538438004337e-13,6.4490732640491705e-06,2.185322483417696e-07,7.19817320492998e-16,5.41
0.0,0.0,0.0,1.9824712138717389e-13,0.0,1.9824712138717389e-13,1.343728642944184e-13,0.0,2.3025675292364554e-10,0.0,8.304605321029861e-08,1.345406420194053e-05,0.0,0.05999348714165069,1.641360955766688e-21,0.0,8.071885837679823e-09,0.0,0.0,1.9540103898650474e-21,1.3424225710387007e-13,6.460918638909283e-06,2.1933912283113347e-07,7.264866061403103e-16,5.42
0.0,0.0,0.0,1.9934504210858704e-13,0.0,1.9934504210858704e-13,1.3536643849006145e-13,0.0,2.3150435440484336e-10,0.0,8.333954370605494e-08,1.3478710709268406e-05,0.0,0.05999347509304429,1.6621582189703213e-21,0.0,8.113703148738832e-09,0.0,0.0,1.982674345354985e-21,1.3523459702293338e-13,6.472763756972418e-06,2.2014747797679456e-07,7.332052056607476e-16,5.43
0.0,0.0,0.0,2.0044700390602877e-13,0.0,2.0044700390602877e-13,1.3636550939606707e-13,0.0,2.327563603592446e-10,0.0,8.363351124886709e-08,1.3503356569633958e-05,0.0,0.05999346304426408,1.6831778607051783e-21,0.0,8.155654794133203e-09,0.0,0.0,2.011697518279741e-21,1.362324242533314e-13,6.484608618378842e-06,2.2095731374669108e-07,7.399733917561832e-16,5.44
0.0,0.0,0.0,2.0155301416627424e-13,0.0,2.0155301416627424e-13,1.3737009721954532e-13,0.0,2.340127779414432e-10,0.0,8.392795566253569e-08,1.3528001783054163e-05,0.0,0.05999345099530979,1.7044217610985558e-21,0.0,8.197740926131599e-09,0.0,0.0,2.041083448025342e-21,1.3723575894781683e-13,6.49645322326896e-06,2.217686301087794e-07,7.467914381302508e-16,5.45
0.0,0.0,0.0,2.0266308027590724e-13,0.0,2.0266308027590724e-13,1.3838022220447402e-13,0.0,2.352736143035185e-10,0.0,8.422287677110827e-08,1.3552646349546007e-05,0.0,0.05999343894618112,1.725891811398503e-21,0.0,8.239961696759038e-09,0.0,0.0,2.070835697918722e-21,1.3824462129579645e-13,6.508297571783321e-06,2.2258142703103424e-07,7.536596194901808e-16,5.46
0.0,0.0,0.0,2.037772096213197e-13,0.0,2.037772096213197e-13,1.3939590463169752e-13,0.0,2.3653887659503976e-10,0.0,8.451827439887857e-08,1.3577290269126471e-05,0.0,0.05999342689687779,1.7475899140079264e-21,0.0,8.282317257797455e-09,0.0,0.0,2.100957855309557e-21,1.3925903152332877e-13,6.520141664062609e-06,2.2339570448144864e-07,7.605782115486276e-16,5.47
0.0,0.0,0.0,2.0489540958871205e-13,0.0,2.0489540958871205e-13,1.4041716481892542e-13,0.0,2.3780857196307213e-10,0.0,8.481414837038598e-08,1.3601933541812539e-05,0.0,0.05999341484739951,1.769517982518708e-21,0.0,8.324807760786259e-09,0.0,0.0,2.131453531652114e-21,1.4027900989312285e-13,6.531985500247653e-06,2.24211462428034e-07,7.675474910255029e-16,5.48
0.0,0.0,0.0,2.060176875640929e-13,0.0,2.060176875640929e-13,1.4144402312073128e-13,0.0,2.3908270755218143e-10,0.0,8.511049851041487e-08,1.3626576167621187e-05,0.0,0.059993402797746,1.7916779417458075e-21,0.0,8.3674333570229e-09,0.0,0.0,2.1623263625870837e-21,1.4130457670453632e-13,6.543829080479412e-06,2.2502870083881976e-07,7.745677356498038e-16,5.49
0.0,0.0,0.0,2.0714405093327956e-13,0.0,2.0714405093327956e-13,1.4247649992855206e-13,0.0,2.403612905044401e-10,0.0,8.540732464399427e-08,1.3651218146569399e-05,0.0,0.05999339074791697,1.814071727761386e-21,0.0,8.410194197563445e-09,0.0,0.0,2.1935800080234428e-21,1.4233575229357436e-13,6.555672404898988e-06,2.258474196818541e-07,7.816392241614473e-16,5.5
0.0,0.0,0.0,2.0827450708189793e-13,0.0,2.0827450708189793e-13,1.4351461567068643e-13,0.0,2.416443279594321e-10,0.0,8.570462659639703e-08,1.3675859478674151e-05,0.0,0.05999337869791214,1.8367012879289125e-21,0.0,8.45309043322313e-09,0.0,0.0,2.2252181522202837e-21,1.4337255703288774e-13,6.567515473647621e-06,2.2666761892520333e-07,7.887622363130994e-16,5.51
0.0,0.0,0.0,2.0940906339538245e-13,0.0,2.0940906339538245e-13,1.445583908122939e-13,0.0,2.429318270542584e-10,0.0,8.600240419313943e-08,1.3700500163952426e-05,0.0,0.059993366647731215,1.8595685809372775e-21,0.0,8.496122214576939e-09,0.0,0.0,2.257244503868665e-21,1.444150113317714e-13,6.579358286866688e-06,2.2748929853695235e-07,7.959370528720064e-16,5.52
0.0,0.0,0.0,2.1054772725897645e-13,0.0,2.1054772725897645e-13,1.4560784585539376e-13,0.0,2.442237949235426e-10,0.0,8.630065725998054e-08,1.3725140202421204e-05,0.0,0.05999335459737392,1.882675576834906e-21,0.0,8.539289691960161e-09,0.0,0.0,2.2896627961734547e-21,1.4546313563616292e-13,6.5912008446977025e-06,2.283124584852045e-07,8.031639556218268e-16,5.53
0.0,0.0,0.0,2.1169050605773172e-13,0.0,2.1169050605773172e-13,1.4666300133886348e-13,0.0,2.455202386994355e-10,0.0,8.659938562292156e-08,1.374977959409746e-05,0.0,0.05999334254683995,1.906024257063864e-21,0.0,8.582593015468945e-09,0.0,0.0,2.3224767869351658e-21,1.4651695042864056e-13,6.603043147282313e-06,2.291370987380813e-07,8.104432273644595e-16,5.54
0.0,0.0,0.0,2.1283740717701246e-13,0.0,2.1283740717701246e-13,1.4772387783987214e-13,0.0,2.4682116547821545e-10,0.0,8.689858911178026e-08,1.3774418338998172e-05,0.0,0.05999333049612906,1.9296173402589954e-21,0.0,8.626032331422228e-09,0.0,0.0,2.3556936252700246e-21,1.475764762283507e-13,6.614885194764543e-06,2.2996321926354936e-07,8.177751514161344e-16,5.55
0.0,0.0,0.0,2.1398843800387024e-13,0.0,2.1398843800387024e-13,1.487904959777959e-13,0.0,2.481265822290511e-10,0.0,8.719826756995435e-08,1.379905643714032e-05,0.0,0.059993318445240924,1.9534602645911186e-21,0.0,8.669607772697018e-09,0.0,0.0,2.3893330471164148e-21,1.4864173359081052e-13,6.626726987296904e-06,2.307908200289451e-07,8.251600102278855e-16,5.56
0.0,0.0,0.0,2.1514360592318984e-13,0.0,2.1514360592318984e-13,1.4986287640323782e-13,0.0,2.4943649604976377e-10,0.0,8.74984208270518e-08,1.3823693888540882e-05,0.0,0.0599933063941753,1.9775556312877075e-21,0.0,8.713319485821212e-09,0.0,0.0,2.4234016000727397e-21,1.4971274310845436e-13,6.638568525023257e-06,2.3161990100230583e-07,8.325980892593957e-16,5.57
0.0,0.0,0.0,2.1630291831937668e-13,0.0,2.1630291831937668e-13,1.5094103980283413e-13,0.0,2.5075091405484335e-10,0.0,8.779904871087438e-08,1.384833069321683e-05,0.0,0.05999329434293187,2.001905637715279e-21,0.0,8.757167619111173e-09,0.0,0.0,2.4579039297676244e-21,1.5078952541039196e-13,6.6504098080863185e-06,2.3245046215178645e-07,8.400896752853745e-16,5.58
0.0,0.0,0.0,2.1746638257664762e-13,0.0,2.1746638257664762e-13,1.520250069000794e-13,0.0,2.520698433562085e-10,0.0,8.81001510494768e-08,1.3872966851185145e-05,0.0,0.059993282291510366,2.0265124955409013e-21,0.0,8.801152320633641e-09,0.0,0.0,2.4928447195277648e-21,1.5187210116236644e-13,6.66225083662895e-06,2.332825034455602e-07,8.476350561060251e-16,5.59
0.0,0.0,0.0,2.1863400607903035e-13,0.0,2.1863400607903035e-13,1.5311479845532554e-13,0.0,2.533932910632108e-10,0.0,8.840172767116613e-08,1.3897602362462802e-05,0.0,0.0599932702399105,2.0513784307842414e-21,0.0,8.845273738206186e-09,0.0,0.0,2.5282286905429577e-21,1.5296049106675203e-13,6.674091610794154e-06,2.341160248518182e-07,8.552345205488584e-16,5.6
0.0,0.0,0.0,2.1980579621036398e-13,0.0,2.1980579621036398e-13,1.5421043526578027e-13,0.0,2.5472126428263943e-10,0.0,8.870377840450127e-08,1.3922237227066775e-05,0.0,0.05999325818813199,2.0765056838696083e-21,0.0,8.889532019397687e-09,0.0,0.0,2.5640606020311486e-21,1.540547158625527e-13,6.685932130725081e-06,2.3495102633876954e-07,8.628883584705153e-16,5.61
0.0,0.0,0.0,2.2098176035429848e-13,0.0,2.2098176035429848e-13,1.5531193816550636e-13,0.0,2.560537701187253e-10,0.0,8.900630307829254e-08,1.394687144501404e-05,0.0,0.05999324613617455,2.101896509678e-21,0.0,8.933927311528814e-09,0.0,0.0,2.6003452514034594e-21,1.5515479632540052e-13,6.697772396565015e-06,2.3578750787464114e-07,8.705968607585797e-16,5.62
0.0,0.0,0.0,2.2216190589429542e-13,0.0,2.2216190589429542e-13,1.5641932802542045e-13,0.0,2.57390815673146e-10,0.0,8.930930152160113e-08,1.397150501632157e-05,0.0,0.0599932340840379,2.1275531775991573e-21,0.0,8.978459761672509e-09,0.0,0.0,2.6370874744292503e-21,1.5626075326755432e-13,6.7096124084573895e-06,2.3662546942767826e-07,8.783603193334034e-16,5.63
0.0,0.0,0.0,2.233462402136278e-13,0.0,2.233462402136278e-13,1.57532625753292e-13,0.0,2.587324080450305e-10,0.0,8.961277356373872e-08,1.399613794100634e-05,0.0,0.05999322203172175,2.1534779715836097e-21,0.0,9.023129516654458e-09,0.0,0.0,2.6742921454011448e-21,1.5737260753789783e-13,6.7214521665457775e-06,2.3746491096614397e-07,8.861790271499211e-16,5.64
0.0,0.0,0.0,2.245347706953801e-13,0.0,2.245347706953801e-13,1.5865185229374215e-13,0.0,2.600785543309631e-10,0.0,8.991671903426695e-08,1.4020770219085327e-05,0.0,0.05999320997922582,2.179673190194719e-21,0.0,9.06793672305358e-09,0.0,0.0,2.7119641773000856e-21,1.5849038002193838e-13,6.733291670973894e-06,2.3830583245831962e-07,8.9405327819947e-16,5.65
0.0,0.0,0.0,2.2572750472244812e-13,0.0,2.2572750472244812e-13,1.5977702862824242e-13,0.0,2.6142926162498795e-10,0.0,9.022113776299683e-08,1.4045401850575497e-05,0.0,0.05999319792654982,2.206141146660727e-21,0.0,9.112881527202484e-09,0.0,0.0,2.7501085219603535e-21,1.59614091641805e-13,6.745130921885592e-06,2.3914823387250446e-07,9.019833675116058e-16,5.66
0.0,0.0,0.0,2.2692444967753956e-13,0.0,2.2692444967753956e-13,1.6090817577511405e-13,0.0,2.627845370186143e-10,0.0,9.052602957998842e-08,1.4070032835493826e-05,0.0,0.05999318587369347,2.23288416892681e-21,0.0,9.157964075187967e-09,0.0,0.0,2.788730170234635e-21,1.6074376335624723e-13,6.7569699194248706e-06,2.3999211517701587e-07,9.099695911559257e-16,5.67
0.0,0.0,0.0,2.2812561294317383e-13,0.0,2.2812561294317383e-13,1.6204531478952655e-13,0.0,2.641443876008202e-10,0.0,9.083139431555027e-08,1.409466317385729e-05,0.0,0.059993173820656484,2.2599045997071202e-21,0.0,9.203184512851487e-09,0.0,0.0,2.8278341521590497e-21,1.6187941616063328e-13,6.768808663735865e-06,2.408374763401896e-07,9.180122462438844e-16,5.68
0.0,0.0,0.0,2.293310019016822e-13,0.0,2.293310019016822e-13,1.6318846676349691e-13,0.0,2.6550882045805774e-10,0.0,9.113723180023896e-08,1.4119292865682858e-05,0.0,0.059993161767438595,2.287204796536836e-21,0.0,9.24854298578964e-09,0.0,0.0,2.8674255371181967e-21,1.6302107108694861e-13,6.780647154962856e-06,2.4168431733037935e-07,9.261116309306128e-16,5.69
0.0,0.0,0.0,2.305406239352075e-13,0.0,2.305406239352075e-13,1.643376528258878e-13,0.0,2.6687784267425663e-10,0.0,9.144354186485851e-08,1.41439219109875e-05,0.0,0.0599931497140395,2.3147871318242043e-21,0.0,9.294039639354625e-09,0.0,0.0,2.9075094340101844e-21,1.6416874920379409e-13,6.792485393250257e-06,2.4253263811595693e-07,9.342680444167344e-16,5.7
0.0,0.0,0.0,2.3175448642570485e-13,0.0,2.3175448642570485e-13,1.6549289414240747e-13,0.0,2.6825146133082976e-10,0.0,9.175032434046014e-08,1.4168550309788187e-05,0.0,0.05999313766045891,2.3426539929025985e-21,0.0,9.339674618654746e-09,0.0,0.0,2.9480909914116882e-21,1.6532247161638487e-13,6.804323378742627e-06,2.4338243866531267e-07,9.424817869501891e-16,5.71
