Time,agonist,DR,DRG_GDP,DRG,GDP,DRG_GTP,GTP,Recptor,G_GDP,G_GTP,cell,Forming,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5
8.03,9.88525976104811e-09,7.789243554247029e-11,2.6983350100899557e-11,3.6766955633192165e-14,1.1169961770425712e-11,9.826593803175163e-12,9.999988866805186e-06,8.852597610481195e-10,9.620647377357423e-10,1.0885514045463943e-12,1.0,4.808895698585056e-12,4.7954215470865324e-12,2.698334969021407e-12,2.694032089664902e-12,4.913296901587582e-13,1.0885514045463944e-13
8.040000000000001,9.885211688211e-09,7.789749399174514e-11,2.7004298160155414e-11,3.680996691458144e-14,1.1196955917354616e-11,9.848626152929517e-12,9.99998883985405e-06,8.852116882110089e-10,9.62017885994225e-10,1.0923797257721467e-12,1.0,4.803777638349717e-12,4.793448433403108e-12,2.700429774799584e-12,2.69612996811916e-12,4.924313076464759e-13,1.0923797257721468e-13
8.05,9.885163666400623e-09,7.790253194735894e-11,2.7025205548625736e-11,3.685294745265679e-14,1.1223970996508531e-11,9.87066844709179e-12,9.99998881288195e-06,8.851636664006312e-10,9.619710578230398e-10,1.0962152337865251e-12,1.0,4.79867259592794e-12,4.79147755158683e-12,2.702520513498932e-12,2.698223777773764e-12,4.935334223545895e-13,1.0962152337865252e-13
8.06,9.88511569549842e-09,7.790754950473008e-11,2.7046072332222647e-11,3.689589726725752e-14,1.1251006966858012e-11,9.89272063963506e-12,9.99998878588893e-06,8.851156954984289e-10,9.619242532044959e-10,1.1000579263756858e-12,1.0,4.793580517152559e-12,4.7895089044107124e-12,2.704607191710665e-12,2.7003135252153467e-12,4.94636031981753e-13,1.100057926375686e-13
8.07,9.88506777538645e-09,7.791254675873594e-11,2.7066898576841973e-11,3.6938816378291315e-14,1.1278063787434916e-11,9.914782684616463e-12,9.99998875887503e-06,8.850677753864595e-10,9.618774721208548e-10,1.103907801305125e-12,1.0,4.78850134816035e-12,4.7875424945948855e-12,2.706689816024365e-12,2.702399217028974e-12,4.957391342308232e-13,1.1039078013051251e-13
8.08,9.88501990594738e-09,7.791752380372528e-11,2.7087684348361513e-11,3.698170480573252e-14,1.1305141417332519e-11,9.936854536177264e-12,9.999988731840288e-06,8.850199059473872e-10,9.618307145543324e-10,1.1077648563197428e-12,1.0,4.783435035385353e-12,4.7855783248079775e-12,2.7087683930278112e-12,2.7044808597979635e-12,4.968427268088632e-13,1.1077648563197428e-13
8.09,9.884972087064467e-09,7.792248073353053e-11,2.7108429712639322e-11,3.702456256962053e-14,1.133223981570562e-11,9.958936148542918e-12,9.999988704784748e-06,8.849720870644749e-10,9.61783980487101e-10,1.1116290891439078e-12,1.0,4.778381525552334e-12,4.7836163976685096e-12,2.7108429293068102e-12,2.7065584601037224e-12,4.97946807427146e-13,1.1116290891439079e-13
8.1,9.884924318621567e-09,7.79274176414802e-11,2.7129134735512e-11,3.70673896900581e-14,1.1359358941770632e-11,9.981027476023127e-12,9.999988677708448e-06,8.84924318621576e-10,9.6173726990129e-10,1.11550049748152e-12,1.0,4.773340765670082e-12,4.78165671574628e-12,2.7129134314450217e-12,2.7086320245255666e-12,4.990513738011564e-13,1.11550049748152e-13
8.11,9.884876600503117e-09,7.793233462041126e-11,2.7149799482792978e-11,3.711018618720968e-14,1.138649875480569e-11,1.0003128473011918e-11,9.999988650611433e-06,8.848766005031263e-10,9.616905827789885e-10,1.1193790790160745e-12,1.0,4.7683127030248624e-12,4.779699281563746e-12,2.714979906023789e-12,2.7107015596405475e-12,5.001564236505959e-13,1.1193790790160745e-13
8.120000000000001,9.884828932594128e-09,7.793723176268141e-11,2.7170424020270792e-11,3.7152952081299737e-14,1.1413659214150753e-11,1.0025239093987696e-11,9.999988623493739e-06,8.84828932594136e-10,9.616439191022463e-10,1.1232648314107266e-12,1.0,4.763297285173768e-12,4.777744097597423e-12,2.717042359621966e-12,2.712767072023284e-12,5.012619546993848e-13,1.1232648314107267e-13
8.13,9.884781314780173e-09,7.794210916018155e-11,2.7191008413707358e-11,3.7195687392611095e-14,1.1440840279207688e-11,1.0047359293513297e-11,9.999988596355408e-06,8.847813147801813e-10,9.615972788530752e-10,1.1271577523083522e-12,1.0,4.758294459938072e-12,4.775791166279256e-12,2.719100798815744e-12,2.714828568245786e-12,5.023679646756649e-13,1.1271577523083522e-13
8.14,9.884733746947387e-09,7.794696690434803e-11,2.7211552728836285e-11,3.7238392141483276e-14,1.1468041909440397e-11,1.0069489026236081e-11,9.999988569196482e-06,8.847337469473963e-10,9.615506620134512e-10,1.1310578393316156e-12,1.0,4.7533041753966734e-12,4.773840489998013e-12,2.7211552301784844e-12,2.716886054877281e-12,5.034744513118041e-13,1.1310578393316156e-13
8.15,9.884686228982456e-09,7.795180508617508e-11,2.723205703136113e-11,3.7281066348310814e-14,1.14952640643749e-11,1.009162824688797e-11,9.999988542017003e-06,8.846862289824652e-10,9.615040685653164e-10,1.1349650900830301e-12,1.0,4.748326379879426e-12,4.771892071100673e-12,2.7232056602805427e-12,2.7189395384840407e-12,5.045814123443985e-13,1.1349650900830302e-13
8.16,9.884638760772605e-09,7.795662379622721e-11,2.7252521386953692e-11,3.7323710033541596e-14,1.1522506703599443e-11,1.0113776910285515e-11,9.999988514817006e-06,8.846387607726139e-10,9.61457498490579e-10,1.1388795021450233e-12,1.0,4.7433610219605106e-12,4.769945911893805e-12,2.7252520956890993e-12,2.720989025629211e-12,5.056888455142758e-13,1.1388795021450235e-13
8.17,9.884591342205593e-09,7.796142312465141e-11,2.7272945861252292e-11,3.736632321767519e-14,1.1549769786764596e-11,1.0135934971329973e-11,9.999988487596537e-06,8.845913422056018e-10,9.61410951771117e-10,1.14280107308e-12,1.0,4.738408050451878e-12,4.768002014644958e-12,2.7272945429679865e-12,2.723034522872633e-12,5.067967485664987e-13,1.14280107308e-13
8.18,9.884543973169704e-09,7.796620316118966e-11,2.7293330519860067e-11,3.7408905921261183e-14,1.1577053273583353e-11,1.015810238500735e-11,9.999988460355632e-06,8.845439731697139e-10,9.613644283887777e-10,1.1467298004304061e-12,1.0,4.733467414396566e-12,4.766060381584034e-12,2.729333008677517e-12,2.725076036770678e-12,5.079051192503675e-13,1.1467298004304063e-13
8.19,9.884496653553743e-09,7.797096399519127e-11,2.731367542834323e-11,3.7451458164897504e-14,1.160435712383123e-11,1.0180279106388486e-11,9.999988433094334e-06,8.844966535537522e-10,9.613179283253814e-10,1.1506656817187924e-12,1.0,4.728539063062107e-12,4.764121014904695e-12,2.7313674993743135e-12,2.7271135738760652e-12,5.090139553194243e-13,1.1506656817187926e-13
8.2,9.88444938324702e-09,7.797570571562513e-11,2.7333980652229378e-11,3.749397996922876e-14,1.1631681297346381e-11,1.02024650906291e-11,9.999988405812683e-06,8.844493832470284e-10,9.612714515627212e-10,1.154608714447878e-12,1.0,4.723622945933926e-12,4.7621839167657155e-12,2.7333980216111353e-12,2.7291471407376955e-12,5.101232545314549e-13,1.154608714447878e-13
8.21,9.884402162139346e-09,7.79804284110922e-11,2.7354246257005756e-11,3.753647135494457e-14,1.165902575402968e-11,1.0224660292969863e-11,9.999988378510718e-06,8.84402162139355e-10,9.612249980825656e-10,1.1585588961006149e-12,1.0,4.7187190127086686e-12,4.760249089292397e-12,2.7354245819367074e-12,2.731176743900475e-12,5.112330146484932e-13,1.158558896100615e-13
8.22,9.884354990121028e-09,7.798513216983778e-11,2.7374472308117555e-11,3.757893234277789e-14,1.1686390453844822e-11,1.0246864668736455e-11,9.999988351188479e-06,8.843549901210375e-10,9.611785678666599e-10,1.162516224140249e-12,1.0,4.7138272132876564e-12,4.758316534577931e-12,2.7374471868955477e-12,2.733202389905143e-12,5.123432334368228e-13,1.162516224140249e-13
8.23,9.884307867082857e-09,7.798981707976394e-11,2.7394658870966177e-11,3.762136295350335e-14,1.1713775356818442e-11,1.0269078173339638e-11,9.999988323846006e-06,8.84307867082866e-10,9.611321608967271e-10,1.1664806960103876e-12,1.0,4.7089474977702044e-12,4.7563862546847806e-12,2.7394658430277983e-12,2.7352240852880985e-12,5.134539086669819e-13,1.1664806960103878e-13
8.24,9.8842607929161e-09,7.79944832284418e-11,2.7414806010907544e-11,3.7663763207935586e-14,1.1741180423040207e-11,1.0291300762275312e-11,9.99998829648334e-06,8.842607929161079e-10,9.61085777154471e-10,1.1704523091350606e-12,1.0,4.704079816447036e-12,4.754458251646081e-12,2.7414805568690504e-12,2.737241836581226e-12,5.145650381137657e-13,1.1704523091350606e-13
8.25,9.88421376751249e-09,7.799913070312396e-11,2.7434913793250354e-11,3.770613312692756e-14,1.1768605612662905e-11,1.031353239112458e-11,9.99998826910052e-06,8.842137675124984e-10,9.610394166215763e-10,1.174431060918785e-12,1.0,4.699224119793639e-12,4.752532527466999e-12,2.7434913349501746e-12,2.739255650311723e-12,5.15676619556229e-13,1.174431060918785e-13
8.26,9.884166790764225e-09,7.800375959075679e-11,2.7454982283254384e-11,3.774847273136892e-14,1.1796050885902562e-11,1.0335773015553811e-11,9.999988241697587e-06,8.841667907642334e-10,9.609930792797106e-10,1.178416948746628e-12,1.0,4.6943803584636884e-12,4.750609084126124e-12,2.7454981837971483e-12,2.7412655330019307e-12,5.167886507776905e-13,1.1784169487466279e-13
8.27,9.884119862563952e-09,7.800836997799287e-11,2.7475011546128755e-11,3.77907820421843e-14,1.1823516203038533e-11,1.0358022591314702e-11,9.99998821427458e-06,8.841198625639613e-10,9.60946765110527e-10,1.1824099699842712e-12,1.0,4.6895484832823695e-12,4.748687923576865e-12,2.7475011099308832e-12,2.743271491169154e-12,5.179011295657351e-13,1.1824099699842712e-13
8.28,9.884072982804766e-09,7.801296195120329e-11,2.7495001647030238e-11,3.783306108033166e-14,1.185100152441361e-11,1.0380281074244345e-11,9.999988186831537e-06,8.840729828047744e-10,9.60900474095664e-10,1.1864101219780738e-12,1.0,4.6847284452398255e-12,4.746769047748799e-12,2.7495001198670576e-12,2.7452735313254922e-12,5.190140537122173e-13,1.186410121978074e-13
8.290000000000001,9.884026151380192e-09,7.801753559649e-11,2.7514952651061513e-11,3.7875309866800644e-14,1.1878506810434119e-11,1.0402548420265294e-11,9.9999881593685e-06,8.840261513802011e-10,9.608542062167482e-10,1.1904174020551381e-12,1.0,4.6799201954844625e-12,4.744852458549078e-12,2.751495220115939e-12,2.7472716599776638e-12,5.201274210132647e-13,1.1904174020551382e-13
8.3,9.88397936818419e-09,7.802209099969823e-11,2.7534864623269467e-11,3.7917528422610856e-14,1.1906032021570009e-11,1.0424824585385605e-11,9.999988131885508e-06,8.839793681841978e-10,9.608079614553959e-10,1.1944318075233686e-12,1.0,4.675123685316423e-12,4.742938157863797e-12,2.753486417182216e-12,2.7492658836268388e-12,5.212412292692803e-13,1.1944318075233687e-13
8.31,9.883932633111131e-09,7.802662824642878e-11,2.7554737628643477e-11,3.7959716768810255e-14,1.1933577118354979e-11,1.0447109525698937e-11,9.999988104382599e-06,8.839326331111402e-10,9.607617397932141e-10,1.1984533356715416e-12,1.0,4.670338866180844e-12,4.741026147559378e-12,2.755473717564827e-12,2.7512562087684586e-12,5.223554762849468e-13,1.1984533356715418e-13
8.32,9.883885946055808e-09,7.803114742205042e-11,2.7574571732113682e-11,3.8001874926473436e-14,1.1961142061386558e-11,1.0469403197384581e-11,9.999988076859813e-06,8.838859460558164e-10,9.607155412118028e-10,1.2024819837693648e-12,1.0,4.665565689661416e-12,4.739116429483946e-12,2.757457127756786e-12,2.7532426418920645e-12,5.234701598692291e-13,1.202481983769365e-13
8.33,9.883839306913408e-09,7.803564861171226e-11,2.7594366998549276e-11,3.80440029167e-14,1.1988726811326211e-11,1.0491705556707546e-11,9.999988049317192e-06,8.838393069134172e-10,9.606693656927558e-10,1.2065177490675426e-12,1.0,4.660804107473553e-12,4.7372090054687116e-12,2.759436654245012e-12,2.7552251894811297e-12,5.245852778353773e-13,1.2065177490675425e-13
8.34,9.883792715579521e-09,7.804013190035605e-11,2.761412349275679e-11,3.8086100760612857e-14,1.2016331328899448e-11,1.0514016560018611e-11,9.999988021754772e-06,8.83792715579529e-10,9.60623213217663e-10,1.2105606287978394e-12,1.0,4.656054071457939e-12,4.735303877329349e-12,2.7614123035101585e-12,2.757203858012878e-12,5.257008280009305e-13,1.2105606287978396e-13
8.35,9.883746171950118e-09,7.80445973727286e-11,2.7633841279478376e-11,3.812816847935658e-14,1.2043955574895905e-11,1.053633616375439e-11,9.999987994172594e-06,8.837461719501259e-10,9.605770837681117e-10,1.2146106201731428e-12,1.0,4.651315533573844e-12,4.73340104686737e-12,2.763384082026441e-12,2.7591786539581186e-12,5.268168081877195e-13,1.214610620173143e-13
8.36,9.883699675921551e-09,7.804904511339411e-11,2.765352042339008e-11,3.81702060940957e-14,1.207159951016947e-11,1.05586643244374e-11,9.999987966570696e-06,8.836996759215605e-10,9.605309773256879e-10,1.2186677203875284e-12,1.0,4.646588445892484e-12,4.731500515871507e-12,2.7653519962614636e-12,2.761149583781064e-12,5.2793321622187e-13,1.2186677203875285e-13
8.370000000000001,9.883653227390547e-09,7.805347520674653e-11,2.7673160989100137e-11,3.8212213626013106e-14,1.2099263095638366e-11,1.058100099867612e-11,9.999987938949119e-06,8.836532273905566e-10,9.604848938719783e-10,1.2227319266163231e-12,1.0,4.641872760590471e-12,4.7296022861190895e-12,2.7673160526760514e-12,2.7631166539391707e-12,5.29050049933806e-13,1.222731926616323e-13
8.38,9.883606826254191e-09,7.805788773702195e-11,2.7692763041147245e-11,3.825419109630828e-14,1.2126946292285249e-11,1.0603346143165047e-11,9.9999879113079e-06,8.836068262542007e-10,9.604388333885723e-10,1.2268032360161665e-12,1.0,4.637168429943127e-12,4.7277063593774245e-12,2.7692762577240728e-12,2.765079870882947e-12,5.301673071582524e-13,1.2268032360161664e-13
8.39,9.883560472409925e-09,7.806228278831086e-11,2.7712326643998857e-11,3.8296138526195726e-14,1.2154649061157329e-11,1.062569971468478e-11,9.999987883647078e-06,8.835604724099343e-10,9.60392795857062e-10,1.2308816457250787e-12,1.0,4.6324754063178975e-12,4.725812737405163e-12,2.7712326178522738e-12,2.7670392410557953e-12,5.31284985734239e-13,1.2308816457250787e-13
8.4,9.883514165755537e-09,7.806666044457067e-11,2.7731851862049458e-11,3.833805593690324e-14,1.2182371363366453e-11,1.0648061670102062e-11,9.999987855966694e-06,8.83514165755545e-10,9.60346781259046e-10,1.2349671528625214e-12,1.0,4.627793642167742e-12,4.7239214219536864e-12,2.7731851395001024e-12,2.768994770893836e-12,5.324030835051031e-13,1.2349671528625215e-13
8.41,9.88346790618915e-09,7.80710207896379e-11,2.775133875961885e-11,3.837994334967025e-14,1.2210113160089212e-11,1.0670431966369857e-11,9.999987828266783e-06,8.834679061891593e-10,9.603007895761292e-10,1.2390597545294617e-12,1.0,4.623123090024469e-12,4.722032414768482e-12,2.77513382909954e-12,2.770946466825726e-12,5.335215983184928e-13,1.2390597545294618e-13
8.42,9.883421693609224e-09,7.807536390724067e-11,2.777078740095043e-11,3.842180078574618e-14,1.2237874412567042e-11,1.0692810560527404e-11,9.999987800547388e-06,8.834216936092336e-10,9.602548207899248e-10,1.2431594478084365e-12,1.0,4.6184637024921734e-12,4.720145717590512e-12,2.7770786930749257e-12,2.772894335272498e-12,5.346405280263703e-13,1.2431594478084365e-13
8.43,9.883375527914539e-09,7.807968988101099e-11,2.7790197850209485e-11,3.8463628266388746e-14,1.2265655082106323e-11,1.0715197409700292e-11,9.999987772808546e-06,8.833755279145468e-10,9.602088748820573e-10,1.2472662297636152e-12,1.0,4.613815432240595e-12,4.718261332157603e-12,2.7790197378427887e-12,2.7748383826473774e-12,5.357598704850146e-13,1.2472662297636153e-13
8.44,9.883329409004183e-09,7.808399879449711e-11,2.780957017148146e-11,3.8505425812862296e-14,1.2293455130078479e-11,1.0737592471100508e-11,9.999987745050296e-06,8.833294090041915e-10,9.601629518341612e-10,1.2513800974408649e-12,1.0,4.609178231998495e-12,4.716379260205798e-12,2.7809569698116738e-12,2.776778615355612e-12,5.368796235550254e-13,1.2513800974408648e-13
8.45,9.883283336777558e-09,7.808829073117596e-11,2.7828904428770256e-11,3.854719344643615e-14,1.2321274517920083e-11,1.0759995702026513e-11,9.999987717272675e-06,8.832833367775666e-10,9.60117051627886e-10,1.2555010478678124e-12,1.0,4.604552054547042e-12,4.714499503470758e-12,2.7828903953819705e-12,2.7787150397943014e-12,5.379997851013257e-13,1.2555010478678125e-13
8.46,9.88323731113436e-09,7.809256577446537e-11,2.78482006859965e-11,3.858893118838294e-14,1.234911320713296e-11,1.0782407059863304e-11,9.999987689475724e-06,8.832373111343685e-10,9.600711742448949e-10,1.2596290780539097e-12,1.0,4.5999368527132006e-12,4.712622063689116e-12,2.784820020945742e-12,2.7806476623522216e-12,5.391203529931652e-13,1.2596290780539098e-13
8.47,9.883191331974574e-09,7.809682400773659e-11,2.7867459006995828e-11,3.863063905997689e-14,1.2376971159284264e-11,1.0804826502082461e-11,9.99998766165948e-06,8.831913319745831e-10,9.600253196668682e-10,1.2637641849904946e-12,1.0,4.595332579363094e-12,4.7107469425998635e-12,2.7867458528865522e-12,2.782576489409651e-12,5.402413251041231e-13,1.2637641849904948e-13
8.48,9.883145399198469e-09,7.810106551432653e-11,2.7886679455517186e-11,3.867231708249224e-14,1.2404848336006619e-11,1.0827253986242238e-11,9.999987633823982e-06,8.831453991984781e-10,9.59979487875504e-10,1.267906365650858e-12,1.0,4.590739187395403e-12,4.7088741419457184e-12,2.788667897579296e-12,2.7845015273381994e-12,5.413626993121119e-13,1.2679063656508582e-13
8.49,9.883099512706586e-09,7.810529037755016e-11,2.7905862095221096e-11,3.871396527720148e-14,1.243274469899819e-11,1.0849689469987603e-11,9.999987605969266e-06,8.830995127065945e-10,9.599336788525206e-10,1.2720556169903064e-12,1.0,4.586156629734757e-12,4.707003663474501e-12,2.790586161390025e-12,2.786422782500633e-12,5.424844734993802e-13,1.2720556169903063e-13
8.5,9.88305367239973e-09,7.810949868071286e-11,2.792500698967794e-11,3.875558366537375e-14,1.2460660210022792e-11,1.0872132911050314e-11,9.999987578095374e-06,8.830536723997384e-10,9.59887892579657e-10,1.276211935946224e-12,1.0,4.581584859325086e-12,4.705135508940502e-12,2.7925006506757783e-12,2.788340261250704e-12,5.436066455525157e-13,1.276211935946224e-13
8.51,9.883007878178965e-09,7.811369050712282e-11,2.794411420236625e-11,3.879717226827314e-14,1.2488594830909993e-11,1.0894584267248978e-11,9.999987550202342e-06,8.830078781789732e-10,9.598421290386753e-10,1.280375319438138e-12,1.0,4.577023829123006e-12,4.703269680105869e-12,2.7944113717844085e-12,2.7902539699329715e-12,5.44729213362449e-13,1.2803753194381378e-13
8.52,9.882962129945602e-09,7.811786594010333e-11,2.7963183796670988e-11,3.883873110715704e-14,1.2516548523555212e-11,1.0917043496489115e-11,9.999987522290207e-06,8.829621299456111e-10,9.59796388211362e-10,1.2845457643677819e-12,1.0,4.5724734920912484e-12,4.701406178741954e-12,2.796318331054413e-12,2.792163914882638e-12,5.458521748244557e-13,1.284545764367782e-13
8.53,9.882916427601197e-09,7.812202506300517e-11,2.7982215835881825e-11,3.888026020327443e-14,1.254452124991982e-11,1.0939510556763218e-11,9.999987494359011e-06,8.829164276012054e-10,9.597506700795295e-10,1.288723267619159e-12,1.0,4.567933801191999e-12,4.699545006630718e-12,2.798221534814758e-12,2.7940701024253643e-12,5.469755278381609e-13,1.288723267619159e-13
8.540000000000001,9.882870770755868e-09,7.812616823143874e-11,2.8001210293762478e-11,3.8921759504823596e-14,1.2572512988279093e-11,1.0961985423255119e-11,9.999987466408772e-06,8.828707707558761e-10,9.597049746981285e-10,1.2929078253460454e-12,1.0,4.563404557570393e-12,4.697686201205216e-12,2.8001209804418154e-12,2.795972529862613e-12,5.48099271162756e-13,1.2929078253460454e-13
8.55,9.882825157750642e-09,7.813029698575812e-11,2.802016675478599e-11,3.896322864212041e-14,1.2600523787684556e-11,1.0984468145673102e-11,9.999987438439441e-06,8.828251577506499e-10,9.596593024403122e-10,1.2970994305835686e-12,1.0,4.558884901687449e-12,4.695829955002107e-12,2.8020166263828904e-12,2.7978711552551696e-12,5.492234072836552e-13,1.2970994305835685e-13
8.56,9.882779590177127e-09,7.813440983272206e-11,2.8039085799935473e-11,3.900466805944428e-14,1.2628553516185415e-11,1.1006958583199616e-11,9.999987410451152e-06,8.827795901771356e-10,9.596136528645123e-10,1.301298084290216e-12,1.0,4.554375665776587e-12,4.6939760634055805e-12,2.803908530736294e-12,2.7997660371127272e-12,5.503479291599809e-13,1.301298084290216e-13
8.57,9.882734067931522e-09,7.813850686173607e-11,2.805796749018993e-11,3.904607777643211e-14,1.2656602136355305e-11,1.1029456694541449e-11,9.999987382443941e-06,8.827340679315312e-10,9.595680259542246e-10,1.3055037832644701e-12,1.0,4.5498767994855774e-12,4.6921245290136805e-12,2.805796699599926e-12,2.801657181528314e-12,5.514728347270725e-13,1.3055037832644703e-13
8.58,9.882688590910097e-09,7.814258816241535e-11,2.8076811886384933e-11,3.908745781267176e-14,1.2684669610841505e-11,1.1051962438500251e-11,9.999987354417847e-06,8.826885909101062e-10,9.59522421693012e-10,1.3097165242870864e-12,1.0,4.545388252361412e-12,4.690275354457551e-12,2.8076811390573447e-12,2.8035445945805616e-12,5.525981219250126e-13,1.3097165242870864e-13
8.59,9.882643159009183e-09,7.814665382459818e-11,2.809561904921057e-11,3.9128808187700125e-14,1.2712755902365102e-11,1.107447577397266e-11,9.999987326372906e-06,8.826431590091918e-10,9.594768400645049e-10,1.3139363041211548e-12,1.0,4.540909973843127e-12,4.688428542402963e-12,2.8095618551775584e-12,2.8054282823335106e-12,5.53723788698633e-13,1.3139363041211548e-13
8.6,9.882597772125164e-09,7.815070393835947e-11,2.811438903920935e-11,3.917012892100113e-14,1.2740860973721151e-11,1.109699665995043e-11,9.999987298309156e-06,8.825977721251718e-10,9.594312810524039e-10,1.3181631195121596e-12,1.0,4.536441913254544e-12,4.686584095551801e-12,2.8114388540148186e-12,2.807308250836391e-12,5.548498329975215e-13,1.3181631195121595e-13
8.61,9.882552430154465e-09,7.815473859402411e-11,2.813312191677414e-11,3.921142003200382e-14,1.2768984787778854e-11,1.1119525055520576e-11,9.999987270226633e-06,8.825524301544734e-10,9.593857446404822e-10,1.3223969671880406e-12,1.0,4.5319840197970406e-12,4.6847420166435905e-12,2.8133121416084117e-12,2.8091845061234207e-12,5.559762527760288e-13,1.3223969671880408e-13
8.620000000000001,9.88250713299355e-09,7.815875788218044e-11,2.815181774214609e-11,3.9252681540080385e-14,1.2797127307481719e-11,1.114206091986549e-11,9.999987242125374e-06,8.825071329935578e-10,9.59340230812586e-10,1.3266378438592553e-12,1.0,4.527536242542392e-12,4.6829023084569915e-12,2.815181723982453e-12,2.8110570542135912e-12,5.571030459932745e-13,1.3266378438592553e-13
8.63,9.882461880538902e-09,7.816276189369372e-11,2.817047657541255e-11,3.929391346454415e-14,1.282528849584771e-11,1.1164604212263072e-11,9.999987214005417e-06,8.824618805389108e-10,9.59294739552638e-10,1.3308857462188366e-12,1.0,4.523098530425444e-12,4.681064973811321e-12,2.8170476071456775e-12,2.8129259011104604e-12,5.582302106131536e-13,1.3308857462188367e-13
8.64,9.882416672687025e-09,7.816675071971952e-11,2.8189098476505022e-11,3.93351158246477e-14,1.285346831596944e-11,1.1187154892086881e-11,9.9999871858668e-06,8.824166726870338e-10,9.592492708446379e-10,1.3351406709424572e-12,1.0,4.518670832236995e-12,4.679230015568051e-12,2.8189097970912356e-12,2.814791052801946e-12,5.593577446043441e-13,1.3351406709424574e-13
8.65,9.882371509334425e-09,7.817072445171724e-11,2.8207683505197065e-11,3.9376288639580854e-14,1.288166673101432e-11,1.1209712918806247e-11,9.999987157709558e-06,8.823715093344342e-10,9.592038246726655e-10,1.3394026146884885e-12,1.0,4.5142530966165165e-12,4.6773974366323166e-12,2.820768299796484e-12,2.8166525152601078e-12,5.604856459403123e-13,1.3394026146884884e-13
8.66,9.882326390377608e-09,7.817468318146344e-11,2.8226231721102226e-11,3.9417431928468756e-14,1.2909883704224728e-11,1.1232278251986408e-11,9.999987129533728e-06,8.823263903776162e-10,9.591584010208816e-10,1.3436715740980617e-12,1.0,4.509845272044944e-12,4.675567239954425e-12,2.822623121222777e-12,2.818510294440953e-12,5.616139125993204e-13,1.3436715740980618e-13
8.67,9.882281315713062e-09,7.81786270010654e-11,2.8244743183671967e-11,3.9458545710369864e-14,1.2938119198918172e-11,1.1254850851288648e-11,9.999987101339347e-06,8.822813157130715e-10,9.591129998735306e-10,1.3479475457951287e-12,1.0,4.505447306837415e-12,4.673739428531368e-12,2.8244742673152603e-12,2.8203643962842114e-12,5.627425425644324e-13,1.3479475457951286e-13
8.68,9.882236285237263e-09,7.818255600297451e-11,2.8263217952193605e-11,3.9499630004274035e-14,1.2966373178487459e-11,1.1277430676470415e-11,9.999987073126452e-06,8.822362852372703e-10,9.59067621214942e-10,1.352230526386523e-12,1.0,4.5010591491361614e-12,4.671914005408315e-12,2.8263217440026665e-12,2.822214826713139e-12,5.638715338235208e-13,1.352230526386523e-13
8.69,9.882191298846642e-09,7.818647027999969e-11,2.8281656085788214e-11,3.954068482910054e-14,1.299464560640086e-11,1.1300017687385468e-11,9.99998704489508e-06,8.821912988466516e-10,9.59022265029532e-10,1.3565205124620206e-12,1.0,4.4966807469031414e-12,4.670090973680127e-12,2.828165557197103e-12,2.824061591634301e-12,5.650008843692735e-13,1.3565205124620207e-13
8.700000000000001,9.882146356437606e-09,7.819036992532087e-11,2.830005764340858e-11,3.9581710203696124e-14,1.3022936446202279e-11,1.1322611843984e-11,9.999987016645265e-06,8.821463564376138e-10,9.58976931301806e-10,1.3608175005944016e-12,1.0,4.492312047912943e-12,4.6682703364928644e-12,2.8300057127938486e-12,2.825904696937367e-12,5.661305921992e-13,1.3608175005944016e-13
8.71,9.882101457906497e-09,7.819425503250243e-11,2.8318422683837097e-11,3.9622706146833013e-14,1.3051245661511399e-11,1.1345213106312759e-11,9.999986988377045e-06,8.821014579065062e-10,9.589316200163605e-10,1.3651214873395078e-12,1.0,4.487952999745445e-12,4.6664520970452904e-12,2.8318422166711425e-12,2.827744148494897e-12,5.67260655315638e-13,1.365121487339508e-13
8.72,9.882056603149611e-09,7.819812569550661e-11,2.833675126568372e-11,3.9663672677206997e-14,1.3079573216023877e-11,1.1367821434515203e-11,9.999986960090457e-06,8.820566031496188e-10,9.588863311578843e-10,1.369432469236308e-12,1.0,4.483603549778724e-12,4.6646362585903685e-12,2.833675074689981e-12,2.8295799521621408e-12,5.683910717257602e-13,1.3694324692363081e-13
8.73,9.882011792063165e-09,7.820198200870701e-11,2.835504344738388e-11,3.970460981343545e-14,1.3107919073511492e-11,1.1390436788831616e-11,9.999986931785537e-06,8.820117920631734e-10,9.588410647111608e-10,1.3737504428069567e-12,1.0,4.479263645181712e-12,4.662822824436779e-12,2.835504292693907e-12,2.8314121137768215e-12,5.695218394415808e-13,1.3737504428069567e-13
8.74,9.881967024543306e-09,7.820582406690197e-11,2.8373299287196417e-11,3.9745517574055356e-14,1.3136283197822312e-11,1.1413059129599244e-11,9.99998690346232e-06,8.819670245433142e-10,9.587958206610702e-10,1.3780754045568545e-12,1.0,4.474933232907057e-12,4.661011797950414e-12,2.8373298765088044e-12,2.833240639158926e-12,5.706529564799623e-13,1.3780754045568545e-13
8.75,9.88192230048609e-09,7.820965196532805e-11,2.8391518843201497e-11,3.978639597752139e-14,1.3164665552880863e-11,1.1435688417252421e-11,9.999986875120844e-06,8.819223004860989e-10,9.587505989925906e-10,1.3824073509747094e-12,1.0,4.47061225968385e-12,4.659203182555881e-12,2.8391518319426904e-12,2.835065534110504e-12,5.71784420862621e-13,1.3824073509747095e-13
