DR,DRG,DRG_GDP,DRG_GTP,GDP,GTP,G_GDP,G_GTP,Recptor,agonist,Time
7.82323273925882e-11,4.003105092067926e-14,2.8500077448730193e-11,1.1571607824357543e-11,1.3335340518383082e-11,9.999986704690533e-06,9.584797381671994e-10,1.4085455087886768e-12,8.816548630242671e-10,9.881654863024259e-09,8.81
7.823605887888882e-11,4.007172433347113e-14,2.85180446288843e-11,1.15942846405543e-11,1.3363849485019512e-11,9.999986676222239e-06,9.584346727580477e-10,1.4129262481766675e-12,8.816104402859248e-10,9.881610440285916e-09,8.82
7.823977698470188e-11,4.0112368533547274e-14,2.8535975983191463e-11,1.1616968090622381e-11,1.3392376396572156e-11,9.999986647735972e-06,9.583896296141004e-10,1.4173139435486518e-12,8.815660601744458e-10,9.881566060174438e-09,8.83
7.824348180981279e-11,4.0152983538533174e-14,2.8553871568030545e-11,1.1639658135875865e-11,1.3420921217661089e-11,9.999986619231767e-06,9.583446087213058e-10,1.4217085912458426e-12,8.81521722584688e-10,9.88152172258468e-09,8.84
7.824717345457958e-11,4.019356936595239e-14,2.8571731439581008e-11,1.1662354737727233e-11,1.34494839129845e-11,9.999986590709657e-06,9.58299610065729e-10,1.4261101875933694e-12,8.814774274113299e-10,9.881477427411322e-09,8.85
7.825085201994642e-11,4.0234126033224604e-14,2.858955565382084e-11,1.1685057857687514e-11,1.3478064447318855e-11,9.99998656216968e-06,9.582546336335546e-10,1.4305187289003383e-12,8.814331745488602e-10,9.881433174548852e-09,8.86
7.825451760745694e-11,4.027465355766365e-14,2.8607344266524492e-11,1.1707767457366402e-11,1.3506662785519067e-11,9.999986533611869e-06,9.582096794110881e-10,1.4349342114598935e-12,8.813889638915701e-10,9.881388963891562e-09,8.870000000000001
7.825817031926778e-11,4.031515195647554e-14,2.862509733326078e-11,1.1730483498472382e-11,1.3535278892518642e-11,9.99998650503626e-06,9.581647473847576e-10,1.439356631549276e-12,8.813447953335426e-10,9.881344795333533e-09,8.88
7.826181025816199e-11,4.035562124675654e-14,2.8642814909390837e-11,1.1753205942812885e-11,1.3563912733329874e-11,9.999986476442888e-06,9.58119837541116e-10,1.4437859854298874e-12,8.81300668768644e-10,9.881300668768635e-09,8.89
7.826543752756247e-11,4.0396061445491184e-14,2.866049705006603e-11,1.1775934752294401e-11,1.359256427304399e-11,9.999986447831789e-06,9.58074949866843e-10,1.4482222693473494e-12,8.812565840905143e-10,9.881256584090506e-09,8.9
7.826905223154542e-11,4.0436472569550335e-14,2.8678143810225894e-11,1.1798669888922614e-11,1.3621233476831322e-11,9.999986419202996e-06,9.580300843487468e-10,1.4526654795315645e-12,8.81212541192558e-10,9.88121254119255e-09,8.91
7.827265447485378e-11,4.0476854635689197e-14,2.8695755244596034e-11,1.1821411314802534e-11,1.364992030994147e-11,9.999986390556545e-06,9.579852409737653e-10,1.4571156121967766e-12,8.811685399679349e-10,9.881168539967926e-09,8.92
7.827624436291069e-11,4.051720766054539e-14,2.871333140768609e-11,1.1844158992138634e-11,1.3678624737703473e-11,9.999986361892471e-06,9.579404197289694e-10,1.4615726635416328e-12,8.811245803095505e-10,9.881124580309542e-09,8.93
7.827982200183289e-11,4.055753166063695e-14,2.873087235378763e-11,1.1866912883234968e-11,1.3707346725525965e-11,9.999986333210807e-06,9.578956206015639e-10,1.466036629749243e-12,8.810806621100469e-10,9.88108066211004e-09,8.94
7.828338749844421e-11,4.059782665236044e-14,2.87483781369721e-11,1.1889672950495325e-11,1.3736086238897357e-11,9.999986304511588e-06,9.578508435788893e-10,1.4705075069872432e-12,8.810367852617938e-10,9.881036785261785e-09,8.950000000000001
7.828694096028899e-11,4.0638092651988875e-14,2.876584881108873e-11,1.1912439156423324e-11,1.3764843243385972e-11,9.99998627579485e-06,9.578060886484245e-10,1.474985291407851e-12,8.809929496568785e-10,9.88099294965687e-09,8.96
7.829048249564554e-11,4.067832967566988e-14,2.878328442976248e-11,1.1935211463622588e-11,1.3793617704640248e-11,9.999986247060626e-06,9.577613557977877e-10,1.4794699791479337e-12,8.809491551870975e-10,9.88094915518709e-09,8.97
7.829401221353954e-11,4.071853773942368e-14,2.8800685046391964e-11,1.1957989834796848e-11,1.3822409588388879e-11,9.99998621830895e-06,9.57716645014739e-10,1.4839615663290632e-12,8.809054017439462e-10,9.880905401743937e-09,8.98
7.829753022375754e-11,4.075871685914113e-14,2.8818050714147363e-11,1.198077423275008e-11,1.3851218860440989e-11,9.999986189539857e-06,9.576719562871821e-10,1.48846004905758e-12,8.808616892186104e-10,9.880861689218602e-09,8.99
7.830103663686036e-11,4.079886705058177e-14,2.8835381485968368e-11,1.2003564620386642e-11,1.3880045486686294e-11,9.999986160753381e-06,9.57627289603166e-10,1.4929654234246533e-12,8.80818017501957e-10,9.880818017501948e-09,9.0
7.830453156419656e-11,4.083898832937186e-14,2.8852677414562092e-11,1.2026360960711397e-11,1.390888943309527e-11,9.999986131949555e-06,9.57582644950887e-10,1.4974776855063411e-12,8.807743864845238e-10,9.880774386484516e-09,9.01
7.830801511791585e-11,4.087908071100245e-14,2.886993855240101e-11,1.2049163216829854e-11,1.3937750665719317e-11,9.999986103128415e-06,9.575380223186907e-10,1.5019968313636518e-12,8.807307960565114e-10,9.880730796056504e-09,9.02
7.831148741098257e-11,4.0919144210827356e-14,2.8887164951720878e-11,1.207197135194829e-11,1.3966629150690924e-11,9.999986074289994e-06,9.574934216950737e-10,1.5065228570426048e-12,8.806872461077731e-10,9.880687246107764e-09,9.03
7.831494855718913e-11,4.095917884406128e-14,2.8904356664518672e-11,1.2094785329373896e-11,1.3995524854223846e-11,9.999986045434325e-06,9.574488430686854e-10,1.5110557585742923e-12,8.806437365278061e-10,9.880643736527798e-09,9.040000000000001
7.831839867116941e-11,4.0999184625777776e-14,2.8921513742550484e-11,1.2117605112514877e-11,1.4024437742613235e-11,9.999986016561443e-06,9.574042864283302e-10,1.515595531974937e-12,8.806002672057415e-10,9.880600267205732e-09,9.05
7.832183786841226e-11,4.103916157090735e-14,2.8938636237329488e-11,1.2140430664880626e-11,1.4053367782235855e-11,9.99998598767138e-06,9.573597517629692e-10,1.5201421732459573e-12,8.80556838030336e-10,9.880556838030327e-09,9.06
7.83252662652749e-11,4.107910969423547e-14,2.8955724200123847e-11,1.2163261950081827e-11,1.408231493955021e-11,9.99998595876417e-06,9.573152390617223e-10,1.5246956783740254e-12,8.805134488899618e-10,9.880513448889954e-09,9.07
7.832868397899638e-11,4.111902901040062e-14,2.8972777681954634e-11,1.2186098931830589e-11,1.4111279181096723e-11,9.999985929839848e-06,9.572707483138694e-10,1.5292560433311286e-12,8.804700996725977e-10,9.88047009967259e-09,9.08
7.833207975400712e-11,4.1158920909791746e-14,2.8989798280592864e-11,1.2208941387871078e-11,1.4140260295362703e-11,9.999985900898627e-06,9.572262781444118e-10,1.533823266210614e-12,8.804267964318865e-10,9.880426796431877e-09,9.09
7.833545890986626e-11,4.1198784777630784e-14,2.900678533920886e-11,1.223178936719715e-11,1.4169258330503506e-11,9.999985871940456e-06,9.571818291668338e-10,1.5383973419786249e-12,8.803835362356176e-10,9.88038353623561e-09,9.1
7.833882643006352e-11,4.123862003975328e-14,2.902373824655569e-11,1.2254642913391416e-11,1.4198273329478925e-11,9.999985842965292e-06,9.571374019543592e-10,1.5429782656500881e-12,8.803403163338535e-10,9.880340316333845e-09,9.11
7.834218238593636e-11,4.127842671618596e-14,2.9040657059386752e-11,1.2277501989762195e-11,1.4227305258382454e-11,9.999985813973168e-06,9.570929964909828e-10,1.5475660331481694e-12,8.802971366397756e-10,9.880297136639767e-09,9.120000000000001
7.834552684875261e-11,4.1318204826921925e-14,2.905754183433654e-11,1.2300366559703207e-11,1.4256354083374358e-11,9.999985784964123e-06,9.570486127607475e-10,1.5521606403818428e-12,8.80253997066678e-10,9.880253997066668e-09,9.13
7.834885988971483e-11,4.1357954391919915e-14,2.9074392627919826e-11,1.2323236586693591e-11,1.4285419770681734e-11,9.999985755938184e-06,9.570042507477448e-10,1.556762083245958e-12,8.802108975279627e-10,9.880210897527953e-09,9.14
7.835218157996466e-11,4.139767543110337e-14,2.909120949653082e-11,1.2346112034297872e-11,1.4314502286598512e-11,9.99998572689539e-06,9.56959910436115e-10,1.5613703576213001e-12,8.801678379371348e-10,9.880167837937125e-09,9.15
7.835549199058703e-11,4.143736796435962e-14,2.910799249644233e-11,1.2368992866165938e-11,1.4343601597485478e-11,9.999985697835771e-06,9.569155918100487e-10,1.565985459374652e-12,8.801248182077991e-10,9.88012481820779e-09,9.16
7.835879119261458e-11,4.1477032011539004e-14,2.9124741683804966e-11,1.2391879046033035e-11,1.4372717669770301e-11,9.999985668759363e-06,9.568712948537877e-10,1.5706073843588584e-12,8.800818382536551e-10,9.880081838253647e-09,9.17
7.836207925703194e-11,4.151666759245402e-14,2.9141457114646234e-11,1.2414770537719733e-11,1.4401850469947555e-11,9.999985639666198e-06,9.568270195516247e-10,1.5752361284128873e-12,8.800388979884928e-10,9.880038897988484e-09,9.18
7.836535625478003e-11,4.155627472687849e-14,2.91581388448698e-11,1.2437667305131926e-11,1.4430999964578738e-11,9.99998561055631e-06,9.567827658879055e-10,1.5798716873618921e-12,8.799959973261884e-10,9.87999599732618e-09,9.19
7.836862225676037e-11,4.159585343454668e-14,2.9174786930254585e-11,1.2460569312260804e-11,1.4460166120292301e-11,9.999985581429734e-06,9.567385338470287e-10,1.5845140570172767e-12,8.799531361807e-10,9.879953136180691e-09,9.200000000000001
7.837187733383942e-11,4.163540373515244e-14,2.9191401426453966e-11,1.2483476523182828e-11,1.4489348903783655e-11,9.999985552286501e-06,9.566943234134472e-10,1.5891632331767532e-12,8.79910314466063e-10,9.879910314466053e-09,9.21
7.83751215568529e-11,4.1674925648348386e-14,2.920798238899493e-11,1.2506388902059727e-11,1.451854828181522e-11,9.999985523126645e-06,9.566501345716686e-10,1.59381921162441e-12,8.79867532096386e-10,9.879867532096377e-09,9.22
7.837835499661006e-11,4.1714419193745014e-14,2.9224529873277256e-11,1.2529306413138474e-11,1.4547764221216426e-11,9.999985493950199e-06,9.566059673062556e-10,1.5984819881307715e-12,8.798247889858466e-10,9.879824788985837e-09,9.23
7.838157772389804e-11,4.175388439090985e-14,2.924104393457268e-11,1.2552229020751269e-11,1.457699668888374e-11,9.999985464757196e-06,9.565618216018281e-10,1.60315155845286e-12,8.797820850486867e-10,9.879782085048677e-09,9.24
7.83847898094862e-11,4.17933212593666e-14,2.9257524628024055e-11,1.2575156689315516e-11,1.4606245651780698e-11,9.99998543554767e-06,9.565176974430627e-10,1.6078279183342602e-12,8.797394201992084e-10,9.879739420199199e-09,9.25
7.838799132413032e-11,4.183272981859429e-14,2.927397200864453e-11,1.259808938333381e-11,1.463551107693791e-11,9.999985406321654e-06,9.564735948146939e-10,1.6125110635051803e-12,8.796967943517691e-10,9.87969679435176e-09,9.26
7.839118233857708e-11,4.187211008802642e-14,2.92903861313167e-11,1.2621027067393919e-11,1.4664792931453105e-11,9.99998537707918e-06,9.564295137015146e-10,1.6172009896825152e-12,8.796542074207785e-10,9.87965420742077e-09,9.27
7.839436292356827e-11,4.191146208705009e-14,2.9306767050791806e-11,1.2643969706168767e-11,1.469409118249113e-11,9.99998534782028e-06,9.563854540883783e-10,1.6218976925699092e-12,8.796116593206924e-10,9.879611659320684e-09,9.28
7.839753314984511e-11,4.195078583500519e-14,2.932311482168887e-11,1.2666917264416415e-11,1.472340579728399e-11,9.99998531854499e-06,9.563414159601977e-10,1.6266011678578183e-12,8.7956914996601e-10,9.879569149966002e-09,9.290000000000001
7.84006930881526e-11,4.199008135118346e-14,2.9339429498493894e-11,1.2689869706980029e-11,1.4752736743130862e-11,9.999985289253339e-06,9.562973993019471e-10,1.6313114112235713e-12,8.795266792712688e-10,9.87952667927126e-09,9.3
7.840384280924381e-11,4.2029348654827735e-14,2.9355711135559e-11,1.2712826998787894e-11,1.4782083987398117e-11,9.999985259945362e-06,9.562534040986627e-10,1.6360284183314352e-12,8.794842471510399e-10,9.879484247151031e-09,9.31
7.840698238388421e-11,4.2068587765131016e-14,2.937195978710161e-11,1.2735789104853366e-11,1.4811447497519354e-11,9.999985230621091e-06,9.56209430335443e-10,1.6407521848326766e-12,8.794418535199246e-10,9.879441853519916e-09,9.32
7.841011188285598e-11,4.210779870123565e-14,2.9388175507203623e-11,1.2758755990274874e-11,1.484082724099541e-11,9.999985201280558e-06,9.561654779974505e-10,1.645482706365623e-12,8.793994982925493e-10,9.87939949829254e-09,9.33
7.841323137696231e-11,4.2146981482232467e-14,2.940435834981058e-11,1.2781727620235885e-11,1.487022318539438e-11,9.999985171923797e-06,9.561215470699113e-10,1.6502199785557271e-12,8.793571813835613e-10,9.879357181383553e-09,9.34
7.841634093703173e-11,4.218613612715992e-14,2.942050836873081e-11,1.2804703960004903e-11,1.489963529835166e-11,9.999985142550839e-06,9.560776375381173e-10,1.6549639970156282e-12,8.793149027076248e-10,9.879314902707617e-09,9.35
7.841944063392244e-11,4.2225262655003246e-14,2.9436625617634645e-11,1.2827684974935438e-11,1.4929063547569938e-11,9.999985113161716e-06,9.560337493874254e-10,1.6597147573452153e-12,8.792726621794162e-10,9.879272662179408e-09,9.36
7.842253053852659e-11,4.226436108469359e-14,2.945271015005353e-11,1.2850670630465996e-11,1.495850790081926e-11,9.99998508375646e-06,9.559898826032598e-10,1.6644722551316901e-12,8.792304597136198e-10,9.87923045971361e-09,9.370000000000001
7.842561072177462e-11,4.230343143510714e-14,2.946876201937924e-11,1.2873660892120055e-11,1.4987968325936986e-11,9.999985054335107e-06,9.559460371711117e-10,1.6692364859496271e-12,8.791882952249234e-10,9.879188295224914e-09,9.38
7.842868125463957e-11,4.2342473725064325e-14,2.948478127886303e-11,1.2896655725506052e-11,1.5017444790827894e-11,9.999985024897683e-06,9.559022130765406e-10,1.67400744536104e-12,8.791461686280146e-10,9.879146168628006e-09,9.39
7.843174220814137e-11,4.238148797332891e-14,2.950076798161479e-11,1.2919655096317365e-11,1.5046937263464142e-11,9.999984995444225e-06,9.558584103051748e-10,1.6787851289154416e-12,8.791040798375753e-10,9.879104079837566e-09,9.4
7.843479365335121e-11,4.2420474198607156e-14,2.9516722180602246e-11,1.2942658970332293e-11,1.507644571188531e-11,9.999984965974763e-06,9.558146288427127e-10,1.683569532149907e-12,8.790620287682782e-10,9.87906202876827e-09,9.41
7.843783566139578e-11,4.245943241954696e-14,2.953264392865009e-11,1.2965667313414039e-11,1.510597010419843e-11,9.999984936489329e-06,9.557708686749229e-10,1.6883606505891366e-12,8.790200153347825e-10,9.879020015334774e-09,9.42
7.844086830346168e-11,4.249836265473703e-14,2.954853327843919e-11,1.298868009151069e-11,1.5135510408577997e-11,9.999984906987954e-06,9.557271297876456e-10,1.6931584797455174e-12,8.789780394517289e-10,9.878978039451719e-09,9.43
7.844389165079964e-11,4.253726492270598e-14,2.956439028250571e-11,1.3011697270655205e-11,1.5165066593265997e-11,9.999984877470672e-06,9.556834121667928e-10,1.6979630151191873e-12,8.789361010337358e-10,9.878936101033727e-09,9.44
7.84469057747289e-11,4.257613924192151e-14,2.958021499324032e-11,1.3034718816965393e-11,1.5194638626571927e-11,9.999984847937513e-06,9.5563971579835e-10,1.7027742521980972e-12,8.78894199995395e-10,9.878894199995386e-09,9.450000000000001
7.844991074664147e-11,4.261498563078953e-14,2.959600746288736e-11,1.3057744696643884e-11,1.522422647687282e-11,9.99998481838851e-06,9.555960406683756e-10,1.7075921864580707e-12,8.788523362512668e-10,9.878852336251258e-09,9.46
7.845290663800652e-11,4.2653804107653345e-14,2.961176774354396e-11,1.3080774875978135e-11,1.525383011261326e-11,9.999984788823692e-06,9.555523867630032e-10,1.7124168133628714e-12,8.788105097158761e-10,9.878810509715868e-09,9.47
7.845589352037461e-11,4.269259469079274e-14,2.9627495887159285e-11,1.3103809321340399e-11,1.5283449502305425e-11,9.999984759243094e-06,9.55508754068441e-10,1.7172481283642626e-12,8.787687203037082e-10,9.878768720303698e-09,9.48
7.845887146538208e-11,4.273135739842317e-14,2.964319194553365e-11,1.3126847999187701e-11,1.5313084614529085e-11,9.999984729646743e-06,9.554651425709738e-10,1.7220861269020703e-12,8.787269679292039e-10,9.878726967929195e-09,9.49
7.84618405447553e-11,4.27700922486949e-14,2.9658855970317686e-11,1.314989087606183e-11,1.534273541793164e-11,9.999984700034674e-06,9.554215522569632e-10,1.7269308044042459e-12,8.786852525067558e-10,9.878685252506746e-09,9.5
7.846480083031504e-11,4.2808799259692124e-14,2.9674488013011556e-11,1.317293791858932e-11,1.5372401881228133e-11,9.999984670406918e-06,9.553779831128481e-10,1.7317821562869284e-12,8.786435739507033e-10,9.878643573950694e-09,9.51
7.846775239398075e-11,4.284747844943214e-14,2.9690088124964064e-11,1.3195989093481424e-11,1.5402083973201278e-11,9.999984640763506e-06,9.553344351251463e-10,1.7366401779545079e-12,8.786019321753288e-10,9.87860193217532e-09,9.52
7.847069530777488e-11,4.288612983586447e-14,2.970565635737187e-11,1.321904436753411e-11,1.543178166270149e-11,9.999984611104468e-06,9.55290908280454e-10,1.7415048647996867e-12,8.78560327094853e-10,9.878560327094844e-09,9.53
7.84736296438272e-11,4.2924753436870044e-14,2.9721192761278634e-11,1.3242103707628032e-11,1.546149491864689e-11,9.999984581429836e-06,9.552474025654485e-10,1.7463762122035441e-12,8.785187586234309e-10,9.878518758623422e-09,9.540000000000001
7.847655547437914e-11,4.2963349270260266e-14,2.973669738757418e-11,1.3265167080728508e-11,1.5491223710023337e-11,9.99998455173964e-06,9.55203917966887e-10,1.751254215535595e-12,8.78477226675147e-10,9.878477226675138e-09,9.55
7.847947287178805e-11,4.300191735377627e-14,2.975217028699369e-11,1.3288234453885517e-11,1.552096800588445e-11,9.999984522033912e-06,9.55160454471609e-10,1.7561388701538574e-12,8.784357311640113e-10,9.878435731164002e-09,9.56
7.848238190853155e-11,4.304045770508796e-14,2.976761151011686e-11,1.3311305794233674e-11,1.555072777535164e-11,9.999984492312683e-06,9.551170120665352e-10,1.7610301714049114e-12,8.783942720039549e-10,9.878394272003946e-09,9.57
7.848528265721186e-11,4.307897034179323e-14,2.978302110736705e-11,1.333438106899221e-11,1.5580502987614113e-11,9.999984462575984e-06,9.550735907386708e-10,1.7659281146239634e-12,8.783528491088255e-10,9.878352849108817e-09,9.58
7.848817519056007e-11,4.3117455281417066e-14,2.9798399129010465e-11,1.3357460245464954e-11,1.5610293611928907e-11,9.999984432823843e-06,9.55030190475104e-10,1.770832695134908e-12,8.783114623923834e-10,9.878311462392375e-09,9.59
7.849105958144049e-11,4.315591254141071e-14,2.981374562515535e-11,1.3380543291040317e-11,1.564009961762091e-11,9.999984403056295e-06,9.549868112630083e-10,1.7757439082503904e-12,8.782701117682965e-10,9.878270111768288e-09,9.6
