Time,receptor,R_smad_cyt,R_smad_P_cyt,smad4_cyt,R_smad_P_smad4_cyt,R_smad_P_smad4_nuc,R_smad_nuc,R_smad_P_nuc,smad4_nuc,Pi,sum_R_smad_cyt,sum_R_smad_nuc,sum_smad4_cyt,sum_smad4_nuc,cytoplasm,nucleus,reaction_1,reaction_5,reaction_4,reaction_2,reaction_3,reaction_6,reaction_7,reaction_0
6.15,9405.541947852524,108680.12998167088,1547.0801907422988,89561.6640505236,542.9796635922971,56672.10520015492,11338.974658653704,1218.7303051807978,3223.251085734303,5993.226263507446,110770.18983600548,69229.81016398942,90104.6437141159,59895.35628588922,1.0,1.0,9022.090896072981,2651.5141485396525,2078.6841297988576,8984.67507108398,9013.462415632133,2222.596151615274,2049.4484161876007,93.39491053169475
6.16,9404.608050631346,108616.457744974,1547.4544072637455,89492.63522467871,542.6919294736882,56739.97854571843,11332.956958111874,1220.4604144531654,3224.694300134279,6013.733545818553,110706.60408171144,69293.39591828347,90035.3271541524,59964.672845852714,1.0,1.0,9017.353601890143,2653.4819637494948,2080.1572399384872,8979.921823758927,9008.686029263225,2224.8788535975104,2052.008683647311,93.3845338959039
6.17,9403.674257170762,108552.85251856329,1547.8287813622092,89423.66866571076,542.4044272004232,56807.781341737755,11326.94517835747,1222.1877527737704,3226.145565356185,6034.266404670256,110643.08572712593,69356.91427286899,89966.07309291119,60033.92690709394,1.0,1.0,9012.619984106004,2655.445386201427,2081.636344405311,8975.17238958073,9003.913491527026,2227.1572358087988,2054.5639817484284,93.37415841300853
6.18,9402.740567459243,108489.31422221038,1548.203312818771,89354.76440222107,542.117155003434,56875.513669630345,11320.939314219015,1223.912326112974,3227.6047731502626,6054.824791389195,110579.63469003259,69420.36530996233,89896.88155722451,60103.11844278061,1.0,1.0,9007.890040192678,2657.40443194862,2083.121358297617,8970.426772653229,8999.144773057005,2229.43131428794,2057.1143239375556,93.36378408288053
6.19,9401.806981485262,108425.842775489,1548.578000395915,89285.92245505587,541.8301126848698,56943.17561062653,11314.93935996918,1225.6341408294106,3229.0718216378395,6075.408656547404,110516.25088856978,69483.74911142512,89827.75256774074,60172.24743226437,1.0,1.0,9003.163767604226,2659.359114026178,2084.612201740801,8965.684970335958,8994.37987056884,2231.7011038811297,2059.6597242120006,93.35341090539185
6.2,9400.873499237294,108362.4380981324,1548.9528428728142,89217.14284433666,541.5433000544044,57010.76724577024,11308.945309895993,1227.3532032690573,3230.546609843808,6096.017950866195,110452.93424105961,69547.06575893529,89758.68614439106,60241.31385561405,1.0,1.0,8998.441163798218,2661.3094454659004,2086.1087955713483,8960.94698003997,8989.618780903114,2233.9666193860385,2062.200196526483,93.34303888041443
6.21,9399.940120703814,108299.10011003357,1549.3278390453506,89148.42558946977,541.2567169295161,57078.28865591964,11302.957158302659,1229.0695197641846,3232.029037686193,6116.652625216303,110389.68466600844,69610.31533398648,89689.68230639929,60310.31769360584,1.0,1.0,8993.722226235786,2663.2554392950697,2087.6110613286246,8956.212799228359,8984.861501029967,2236.227875552593,2064.7357547917063,93.3326680078202
6.22,9399.006845873297,108235.82873124554,1549.702987726135,89079.77070915583,540.970363135766,57145.739921747794,11296.974899507373,1230.7830966323115,3233.5190059657257,6137.312630618018,110326.50208210744,69673.49791788748,89620.7410722916,60379.25892771352,1.0,1.0,8989.006952381644,2665.197108535278,2089.1189212466593,8951.482425416842,8980.108028053715,2238.4848870837936,2067.266412872939,93.32229828748112
6.23,9398.073674734223,108172.62388198174,1550.0782877445276,89011.17822139936,540.6842385070777,57213.12112374327,11290.99852784314,1232.4939401751574,3235.016416355409,6157.9979182413335,110263.38640823335,69736.61359176158,89551.86245990644,60448.13754009868,1.0,1.0,8984.295339704127,2667.1344662011616,2090.6322982459305,8946.755856174299,8975.358359217491,2240.737668636541,2069.792184588587,93.31192971926919
6.24,9397.14060727507,108109.48548261629,1550.4537379466587,88942.64814351824,540.3983428860164,57280.43234221077,11285.028037657588,1234.202056677595,3236.5211713900885,6178.708439406073,110200.33756344898,69799.66243654596,89483.04648640426,60516.953513600856,1.0,1.0,8979.58738567523,2669.0675252992587,2092.151115925154,8942.033089123348,8970.612491907872,2242.9862348224974,2072.313083708783,93.3015623030564
6.25,9396.207643484322,108046.41345368422,1550.8293371954476,88874.18049215325,540.1126761240679,57347.67365727179,11279.06342331279,1235.9074524066045,3238.0331744560226,6199.4441455820415,110137.35546700374,69862.6445329912,89414.29316827732,60585.70683172782,1.0,1.0,8974.883087770635,2670.9962988267944,2093.6752985530643,8937.314121940897,8965.870423659528,2245.23060020897,2074.829123953963,93.29119603871474
6.26,9395.274783350458,107983.40771588185,1551.2050843706236,88805.77528327753,539.8272380819177,57414.84514886523,11273.104679185071,1237.6101336102263,3239.5523297804516,6220.2049883891605,110074.44003833439,69925.55996166053,89345.60252135944,60654.39747864568,1.0,1.0,8970.182443469756,2672.9207997704725,2095.204771060204,8932.598952358716,8961.132152159835,2247.470779319815,2077.3403189934597,93.28083092611625
6.2700000000000005,9394.342026861961,107920.46819006707,1551.5809783687464,88737.43253220619,539.5420286297303,57481.946896748035,11267.151799664838,1239.3101065165133,3241.0785424211685,6240.990919597609,110011.59119706554,69988.40880292939,89276.97456083592,60723.02543916921,1.0,1.0,8965.485450255752,2674.84104110529,2096.7394590307103,8927.887578163996,8956.397675253524,2249.706786636367,2079.846682444087,93.27046696513295
6.28,9393.409374007317,107857.59479725957,1551.9570181032257,88669.15225360579,539.2570476474284,57548.97898049582,11261.204779156384,1241.0073773324852,3242.611718256085,6261.801891127956,109948.80886301023,70051.1911369847,89208.40930125321,60791.590698751905,1.0,1.0,8960.7921056156,2676.7570357933,2098.279288694094,8923.179997199917,8951.666990947313,2251.938636598393,2082.3482278687343,93.2601041556369
6.29,9392.47682477501,107794.78745864128,1552.333202504342,88600.9344615038,538.9722950249718,57615.94147950354,11255.263612077717,1242.7019522430805,3244.1517639728067,6282.637855051309,109886.0929561706,70113.90704382434,89139.90675652877,60860.093243476345,1.0,1.0,8956.102407040082,2678.668796782513,2099.824186917034,8918.47620736623,8946.940097414532,2254.1663436050694,2084.8449687749576,93.24974249750016
6.3,9391.544379153529,107732.04609555649,1552.7095305192654,88532.77916929823,538.6877706626367,57682.83447298606,11249.328292860362,1244.3938374101106,3245.6985870581975,6303.498763589451,109823.4433967384,70176.55660325654,89071.46693996087,60928.53306004426,1.0,1.0,8951.416352023858,2680.5763370055356,2101.3740811951566,8913.776206619805,8942.216992999769,2256.389922015981,2087.33691861358,93.23938199059482
6.3100000000000005,9390.612037131363,107669.3706295123,1553.0860011120783,88464.68638976701,538.4034744712949,57749.65803997886,11243.398815949193,1246.0830389712125,3247.252095787952,6324.384569114979,109760.86010509568,70239.13989489926,89003.08986423831,60996.91013576681,1.0,1.0,8946.733938065487,2682.4796693785393,2102.9288996448245,8909.079992975221,8937.497676223496,2258.6093861521467,2089.8240907772874,93.22902263479295
6.32,9389.679798696998,107606.76098217882,1553.462613263793,88396.65613507768,538.1194063726929,57816.412259338584,11237.47517580224,1247.7695630388012,3248.812199216164,6345.295224151437,109698.3430018153,70301.65699817962,88934.77554145036,61065.224458554745,1.0,1.0,8942.055162667451,2684.378806799934,2104.4885709949203,8904.387564505341,8932.782145786703,2260.8247502970626,2092.3064985992287,93.21866442996668
6.33,9388.747663838925,107544.21707471517,1553.839364280678,88328.6884109523,537.8355660666446,57883.09721039462,11231.55736649276,1249.4534180450678,3250.378812591579,6366.230680316239,109635.89200506249,70364.10799493245,88866.52397701894,61133.4760229862,1.0,1.0,8937.380023295364,2686.2737602896013,2106.0530288567734,8899.698909048253,8928.0703967063,2263.0360266553453,2094.7841588030724,93.20830737598811
6.34,9387.815632545642,107481.73882544567,1554.2162439641666,88260.78319653528,537.5519522280222,57949.712975192626,11225.645380338312,1251.1346228261345,3251.951876049205,6387.190884677251,109573.50702163787,70426.49297835707,88798.3351487633,61201.66485124183,1.0,1.0,8932.708517237168,2688.1645325787904,2107.6222264597473,8895.013968794654,8923.362406985168,2265.2432182993803,2097.257103386777,93.1979514727294
6.3500000000000005,9386.883704805636,107419.32615971167,1554.5932593242367,88192.9405297822,537.2685659121083,58016.259628987355,11219.739213711066,1252.8131723485055,3253.531275323471,6408.175795197628,109511.187984948,70488.81201504692,88730.2090956943,61269.79090431082,1.0,1.0,8928.040642199878,2690.05114527564,2109.1960741452604,8890.33279061298,8918.658194140999,2267.4463490204544,2099.7253292082214,93.18759672006267
6.36,9385.951880607405,107356.97899970361,1554.9704090716205,88125.16041934537,536.9854070403412,58082.73725005675,11213.838861040338,1254.489073082266,3255.1169235626758,6429.185364794759,109448.93481581558,70551.06518417936,88662.1458263857,61337.854173619424,1.0,1.0,8923.37639569385,2691.933610823973,2110.774503865429,8885.655370799248,8913.957756869664,2269.6454325438986,2102.1888500319833,93.17724311786012
6.37,9385.020159939444,107294.69726776818,1555.3476919131415,88057.44287324183,536.7024755435435,58149.145916511225,11207.944316762758,1256.1623314960864,3256.70873470854,6450.219546524604,109386.74743522485,70613.25256477007,88594.14534878537,61405.854651219764,1.0,1.0,8918.715775233022,2693.81194162085,2112.3574481967753,8880.981705589362,8909.261094022824,2271.840482536251,2104.647679597934,93.16689066599389
6.38,9384.08854279025,107232.48088640827,1555.725106551175,87989.78789886097,536.4197713621255,58215.48570629446,11202.055575321963,1257.8329540569507,3258.306623487571,6471.278293581472,109324.62576432158,70675.37423567337,88526.2076702231,61473.79232978203,1.0,1.0,8914.058778334957,2695.6861500147934,2113.944840333429,8876.311791156751,8904.568204611285,2274.0315126056507,2107.101831620927,93.15653936433618
6.390000000000001,9383.157029148324,107170.3297782831,1556.10265168311,87922.19550297214,536.1372944462868,58281.75669718427,11196.172631168276,1259.500947229885,3259.9105054024244,6492.3615592978185,109262.5697244125,70737.43027558243,88458.33279741844,61541.667202586694,1.0,1.0,8909.405402520832,2697.556248304012,2115.536614080327,8871.645623610017,8899.879087808362,2276.218536302249,2109.5513197904875,93.14618921275921
6.4,9382.225619002164,107108.24386620837,1556.4803260008086,87854.6656917322,535.8550447562183,58347.95896679345,11190.295478758399,1261.1663174776859,3261.5202967232694,6513.469297144028,109200.5792369654,70799.42076302953,88390.52073648841,61609.47926351672,1.0,1.0,8904.755645315503,2699.422248734474,2117.132703846411,8866.983198990587,8895.193742953225,2278.401567118639,2111.996157770501,93.1358402111352
6.41,9381.29431234027,107046.2230731562,1556.8581281900686,87787.19847069305,535.5730222623047,58414.092592570625,11184.424112555087,1262.82907126065,3263.135914479152,6534.601460728213,109138.65422360858,70861.34577638636,88322.77149295536,61677.228507049775,1.0,1.0,8900.109504247479,2701.2841634982033,2118.733044637832,8862.324513270394,8890.512169554258,2280.580618490302,2114.436359198906,93.12549235933638
6.42,9380.363109151143,106984.26732225528,1557.236056930083,87719.79384480935,535.2912269453262,58480.1576518011,11178.558527026844,1264.4892150363014,3264.757276449356,6555.758003795997,109076.79460613069,70923.20539386425,88255.08507175467,61744.91492825045,1.0,1.0,8895.466976848977,2703.1420047314095,2120.3375720511435,8857.669562349573,8885.834367292417,2282.7557037960783,2116.8719376873814,93.11514565723499
6.43,9379.432009423292,106922.37653679095,1557.6141108929019,87652.451818446,535.0096587966607,58546.15422160769,11172.698716647603,1266.1467552591218,3266.384301154772,6576.938880230307,109015.0003064805,70984.99969351442,88187.46147724266,61812.538522762465,1.0,1.0,8890.828060655924,2704.995784512699,2121.94622226651,8853.018342054173,8881.160336024568,2284.9268363586502,2119.302906821039,93.1048001047033
6.44,9378.501013145218,106860.55064020526,1557.9922887428938,87585.17239538577,534.728317818486,58612.08237895161,11166.844675896411,1267.8016983802775,3268.0169078492545,6598.144044051167,108953.27124676664,71046.7287532283,88119.90071320426,61880.09928680086,1.0,1.0,8886.192753207992,2706.845514861241,2123.5589320408994,8848.370848133862,8876.490075786867,2287.0940294450475,2121.7292801581148,93.09445570161358
6.45,9377.570120305429,106798.78955609702,1558.370589136205,87517.9555788369,534.4472040239817,58677.94220063326,11160.99639925712,1269.454050847349,3269.65501651099,6619.373449415476,108891.6073492572,71108.39265073773,88052.40278286088,61947.59721714425,1.0,1.0,8881.561052048599,2708.69120773497,2125.175638701286,8843.72707625968,8871.823586798097,2289.257296267171,2124.1510712296586,93.08411244783815
6.46,9376.63933089243,106737.09320822192,1558.749010720222,87450.8013714406,534.1663174375319,58743.73376329314,11155.153881218057,1271.1038191040595,3271.2985478338587,6640.627050616813,108830.00853637967,71169.99146361525,87984.96768887813,62015.032311127,1.0,1.0,8876.93295472494,2710.5328750287226,2126.7962801378517,8839.087022021778,8867.16086946303,2291.4166499823323,2126.568293539229,93.07377034324928
6.47,9375.708644894734,106675.46152049258,1559.127552133032,87383.70977527875,533.8856580949263,58809.45714341266,11149.317116271732,1272.751009590004,3272.9474232187986,6661.904802085219,108768.47473072054,71231.5252692744,87917.59543337367,62082.40456663146,1.0,1.0,8872.30845878802,2712.37052857253,2128.420794797184,8834.450680927199,8862.501924375776,2293.572103693814,2128.9809605625856,93.06342938771932
6.48,9374.778062300848,106613.8944169786,1559.5062120028836,87316.6807918814,533.6052260435629,58875.112417315,11143.486098914504,1274.395628740377,3274.601564765168,6683.206658386989,108707.00585502505,71292.99414496988,87850.28601792497,62149.71398208017,1.0,1.0,8867.687561792649,2714.204180129709,2130.0491216754763,8829.818048397636,8857.846752323145,2295.7236704514476,2131.3890857473784,93.05308958112057
6.49,9373.847583099281,106552.3918219067,1559.884988947648,87249.71442223442,533.3250213426503,58940.69966116595,11137.660823646274,1276.0376829857016,3276.2608952621104,6704.532574224458,108645.601832197,71354.39816779792,87783.03944357707,62216.96055642806,1.0,1.0,8863.070261297478,2716.0338413950594,2131.6812003117275,8825.189119767247,8853.195354287996,2297.8713632522076,2133.7926825128447,93.04275092332541
6.5,9372.917207278551,106490.95365966075,1560.26388157428,87182.81066678705,533.0450440634094,59006.218950974755,11131.84128497017,1277.6771787515581,3277.925338179917,6725.8825044357945,108584.26258529845,71415.73741469649,87715.85571085046,62284.144289154676,1.0,1.0,8858.456554865023,2717.8595239930582,2133.3169707809434,8820.563890280455,8848.547731452596,2300.015195040827,2136.1917642495005,93.03241341420619
6.51,9371.986934827168,106429.57985192223,1560.6428911475257,87115.96951647488,532.7652890513511,59071.67036319924,11126.027479007664,1279.3141256669016,3279.5948312796454,6747.2564027733615,108522.98803212111,71477.01196787381,87648.73480552624,62351.26519447889,1.0,1.0,8853.846439887808,2719.6812501809327,2134.9563843950823,8815.94236950207,8843.90379825243,2302.1551747160925,2138.586349011722,93.02207705363527
6.5200000000000005,9371.056765733649,106368.2703224446,1561.0220171329454,87049.19096772773,532.4857546714486,59137.05397373781,11120.219400801212,1280.9485312068955,3281.2693038681446,6768.65422394274,108461.77809424899,71538.22190574592,87581.67672239918,62418.32327760596,1.0,1.0,8849.239913878548,2721.4990349745203,2136.5993858191505,8811.324557213775,8839.263527546047,2304.29131378698,2140.9764516774458,93.01174184148506
