Time,cCOP1c,cCOP1d,cCOP1n,cE3,cE3_m,cE3n,cE4,cE4_m,cEC,cEG,cG,cG_m,cL,cLUX,cLUX_m,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cZG,cZTL,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,m27,m28,m29,m30,m31,m32,m33,m34,m35,m36,m37,m38,m39,a,b,c,d,e,f,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,q1,q2,q3,L,D,E34,Gn,EGn,step1,offsetStep1,amplitudeStep1,phaseStep1,pulseDurationStep1,cyclePeriodStep1,rampDurationStep1,def,cL_m_trscr,cL_m_degr,cL_trsl,cL_degr,cL_modif,cLm_degr,cP_trsl,cP_degr,cP9_m_trscr,cP9_m_degr,cP9_trsl,cP9_degr,cP7_m_trscr,cP7_m_degr,cP7_trsl,cP7_degr,cNI_m_trscr,cNI_m_degr,cNI_trsl,cNI_degr,cT_m_trscr,cT_m_degr,cT_trsl,cT_degr,cE4_m_trscr,cE4_m_degr,cE4_trsl,cE4_degr,cE3_m_trscr,cE3_m_degr,cE3_trsl,cE3_degr,cE3n_import,cE3n_degr,cLUX_m_trscr,cLUX_m_degr,cLUX_trsl,cLUX_degr,cCOP1c_trsl,cCOP1c_degr,cCOP1n_import,cCOP1n_degr,cCOP1d_activ,cCOP1d_degr,cG_m_trscr,cG_m_degr,cG_trsl,cG_degr,cG_cZTL_assoc,cZTL_trsl,cZTL_degr,cZG_degr,cG_cE3_assoc,cEG_degr,cEC_form,cEC_degr
5.51,0.2303991104944919,0.3548860392707687,0.17443261740999386,0.030203226422430434,0.07666929087146257,0.005801099405498038,0.1396276787999756,0.1811368813853684,0.0005903145495436915,0.005192591264550633,0.11648689114561614,0.631018398207895,0.7526871012986437,0.3624972649645603,0.1811368813853684,0.18780225527916844,0.25319316176730877,0.641802178405728,0.9182908059537126,0.003937099936351869,1.2254140619995564,1.2052914737546863,0.7672338494470674,0.27224535920823784,0.044289286571650176,0.05322284503630667,0.2132878981705869,0.163324081359873,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.008342845248346246,0.10141321785075097,0.07512090211166739,0.21168309916828137,0.06114567890855262,0.050638632353461756,0.0,0.003937099936351869,0.24008549461598022,0.27224535920823784,0.1633472155249427,0.24551483182306158,0.51008029191832,0.4821165895018745,0.964233179003749,0.8577898433996894,0.6064689392107191,0.4591454029768563,0.4958770352150048,0.320901089202864,0.023083965347512673,0.015966853510892002,0.02980479322033174,0.0292298337340414,0.16827407763319976,0.10868212883122104,0.0670206461125863,0.04377287516642321,0.03975398997494437,0.038334645435731285,0.04753496034030679,0.007654676151970879,0.02962311648188063,0.0329077062607054,0.16827407763319976,0.10868212883122104,0.14490950510829473,0.10924892338400546,0.23,0.09215964419779676,0.13823946629669515,0.06977304696399754,0.031178434679050918,0.10646581178123062,2.404915598723107,2.145462553906843,0.3218193830860264,0.18520904722134218,0.06468538925520595,0.14,0.0979944488159238,0.017063031853646955,0.016887743752877046,0.015815468094994088,0.0004997438946373721,0.0010329426353391552
5.52,0.23039513928129107,0.3541339416711524,0.1748050924635036,0.030137150765001394,0.0766840711877271,0.0057683578014647505,0.13986095604363089,0.1817340720401618,0.0005850105600563799,0.005203342590193264,0.11703838427557124,0.6336163586381944,0.7513214180019919,0.3628557278797299,0.1817340720401618,0.1868737980241637,0.2532976960889294,0.6435515381592829,0.9197620009778865,0.003897925162809329,1.2264758889309912,1.2055690265010806,0.7664125252336786,0.2719249834507282,0.04429524534976033,0.05329437061484132,0.21376501025093142,0.1630968849403479,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.008290457285738616,0.10091185093304841,0.07474951920966548,0.21132363677505742,0.06105935317465902,0.050659539217785876,0.0,0.003897925162809329,0.24000929726443176,0.2719249834507282,0.1631549900704369,0.24525200807477718,0.5097746006279524,0.48222761060043223,0.9644552212008645,0.8585331222516939,0.6067964082423272,0.45988100048894326,0.49667148052805876,0.32177576907964145,0.02317634925920613,0.015988311184452396,0.029844847544311142,0.029228030053839053,0.16888676477825396,0.10904044322409708,0.06724160665485986,0.04383386903803479,0.039878751900242856,0.03834203559386355,0.0475441241363908,0.007637798352848141,0.029560314984854917,0.03282398278340497,0.16888676477825396,0.10904044322409708,0.14538725763212942,0.10935512560572509,0.23,0.09215805571251644,0.13823708356877465,0.06992203698540143,0.0311080526163644,0.10624018250134572,2.4144380938756598,2.154295619369861,0.32314434290547916,0.18605165425874748,0.06490122603891002,0.14,0.09785813096420874,0.017101200820074516,0.01693057647458428,0.015852600852835214,0.0004984072418061251,0.0010260134255648493
5.53,0.23039120758354853,0.35338339741715646,0.1751767561474604,0.03007153489635368,0.07670002511912805,0.005735825244192283,0.1400958349049721,0.18233380939420807,0.0005797623346067812,0.005214151028085621,0.1175921132137899,0.636221197330335,0.7499556257473576,0.36321791084325805,0.18233380939420807,0.18594982090306963,0.2534011579893878,0.6453000865521576,0.9212291130664334,0.0038591401968773335,1.2275325050852042,1.205842416541597,0.7655919131502557,0.2716070349967207,0.044301623414715295,0.05336660637079876,0.214243898703991,0.16286889531136486,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.008238562204324874,0.1004129032876576,0.07437992836122785,0.210963919048867,0.06097279389939547,0.05068023159787756,0.0,0.0038591401968773335,0.2399326477440709,0.2716070349967207,0.1629642209980324,0.24498941220808182,0.5094681263576237,0.48233696661663883,0.9646739332332777,0.8592727535596428,0.6071215053216683,0.4606145565332167,0.49746372105587405,0.3226500432760788,0.023269129130126187,0.016009981911239625,0.029885299567647308,0.029226482880937234,0.16950157469417892,0.10940028563652483,0.06746350947585698,0.04389541556014806,0.040004080686595646,0.03835001255956402,0.04755401557385939,0.007621038962527919,0.02949795237193445,0.03274073408186405,0.16950157469417892,0.10940028563652483,0.14586704751536647,0.10946245767352317,0.23,0.09215648303341942,0.1382347245501291,0.07007070245898415,0.0310383088388909,0.10601501922514693,2.423980777211539,2.163152070923139,0.32447281063847083,0.1868976790802528,0.0651171317599603,0.14,0.09772133718681891,0.01713951189631928,0.016973641613013388,0.015889943505635135,0.0004970844205457535,0.0010191314387168427
5.54,0.23038731500803905,0.35263440821053854,0.1755476055846615,0.030006378194817527,0.0767171524735338,0.00570350136838355,0.14033231928666826,0.18293609940075967,0.0005745695381594318,0.005225016805150232,0.11814807581750163,0.6388328824328835,0.7485897449458532,0.3635838229400771,0.18293609940075967,0.18503030468059908,0.25350354728216923,0.6470478056298306,0.9226921389562658,0.0038207411595127787,1.22858391365983,1.2061116526878777,0.7647720253767392,0.2712914851613128,0.04430842217866914,0.053439554138546466,0.2147245627502177,0.16264011657841712,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.008187155229415287,0.09991636452752352,0.07401212187223964,0.21060395085403585,0.060886001864865195,0.050700709456433846,0.0,0.0038207411595127787,0.23985553876407836,0.2712914851613128,0.16277489109678767,0.24472704812055654,0.509160870794462,0.4824446610751511,0.9648893221503022,0.860008739561881,0.6074442372160109,0.4613460694781329,0.4982537550363836,0.3235239028149153,0.023362306566319286,0.016031866241563938,0.029926150317586026,0.029225193183261056,0.17011851196505753,0.1097616596404558,0.06768635677828108,0.04395751563675833,0.040129977692752714,0.0383585762367669,0.04756463453359096,0.007604397795961759,0.029436028057979173,0.03265796112862232,0.17011851196505753,0.1097616596404558,0.14634887952060774,0.10957092230223416,0.23,0.09215492600321562,0.13823238900482343,0.0702190422338646,0.030969199800690784,0.10579032246316156,2.4335435582232563,2.172031800271804,0.3258047700407706,0.18774711916857512,0.06533309720321204,0.14,0.09758406994705027,0.017177965020017418,0.01701694006065566,0.015927496479008617,0.0004957754202110328,0.0010122968518459568
5.55,0.23038346116538913,0.351886975712143,0.1759176379428552,0.029941680036449227,0.0767354530734005,0.0056713857927782494,0.14057041310417456,0.18354094802339455,0.0005694318335668404,0.0052359401530259805,0.11870626988664218,0.6414513822870548,0.7472237958832229,0.36395347327511995,0.18354094802339455,0.18411523017861586,0.2536048637889397,0.6487946775106508,0.9241510754674918,0.0037827242096678437,1.2296301179000564,1.2063767437328337,0.7639528738835459,0.2709783054767598,0.04431564305435173,0.05351321576298608,0.215207001516228,0.16241055291653173,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.008136231632985772,0.09942222429645257,0.07364609207144635,0.210243737036625,0.06079897785998043,0.05072097275778795,0.0,0.0037827242096678437,0.23977796324570597,0.2709783054767598,0.16258698328605586,0.2444649196427347,0.5088528356060998,0.4825506974931335,0.965101394986267,0.8607410825300394,0.6077646106611105,0.4620755377337459,0.4990415807524456,0.3243973387553254,0.023455883188577113,0.016053964728895823,0.029967400827272207,0.02922416192990855,0.1707375812265655,0.11012456881403672,0.06791015076865597,0.04402017017424896,0.040256444276819764,0.03836772653670025,0.04757598090550831,0.007587874667894189,0.029374541457171402,0.03257566487762216,0.1707375812265655,0.11012456881403672,0.14683275841871565,0.10968052221255739,0.23,0.09215338446615566,0.13823007669923348,0.07036705517714208,0.030900721953365934,0.1055660927136429,2.4431263482296157,2.180934699775986,0.32714020496639795,0.18859997192212863,0.06554911315162523,0.14,0.09744633174991903,0.01721656012129824,0.017060472726077896,0.015965260213146735,0.0004944802300214147,0.00100550983523414
5.56,0.23037964567002933,0.3511411015419603,0.17628685043464926,0.02987743979499055,0.07675492675570461,0.0056394781202237084,0.14081012028571507,0.18414836123646006,0.0005643488815980749,0.005246921308100802,0.11926669316490235,0.6440766654396505,0.7458577987202563,0.3643268709732721,0.18414836123646006,0.1832045782764339,0.25370510733959334,0.6505406843860226,0.9256059195026193,0.0037450855438205767,1.2306711210980936,1.2066376984504825,0.7631344704336221,0.2706674676929068,0.044323287455110584,0.05358759309965609,0.21569121403451777,0.1621802085701979,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.008085786733100793,0.09893047226927432,0.07328183131057357,0.20988328242454143,0.06071172268049019,0.05074102146791867,0.0,0.0037450855438205767,0.23969991432001594,0.2706674676929068,0.16240048061574405,0.24420303053875908,0.508544022440852,0.48265507938019303,0.9653101587603861,0.8614697847686655,0.6080826323611831,0.46280295975130964,0.49982719653141444,0.3252703421930113,0.023549860632536078,0.016076277929896826,0.030009052135807415,0.029223390091186352,0.17135878716624986,0.11048901674187603,0.06813489365749022,0.04408338008137964,0.04038348179615497,0.038377463377852306,0.047588054588536856,0.007571469392847314,0.02931349198296818,0.0324938462632592,0.17135878716624986,0.11048901674187603,0.14731868898916806,0.10979126013103387,0.23,0.09215185826801174,0.1382277874020176,0.07051474017385971,0.030832871746034232,0.10534233046258809,2.4527290604101495,2.1898606624948114,0.32847909937422176,0.18945623465627554,0.06576517038806964,0.14,0.09730812514211874,0.017255297122761422,0.01710424053399351,0.016003235163091906,0.0004931988390522392,0.0009987705522283956
5.57,0.2303758681401466,0.3503967872791864,0.1766552403174198,0.029813656841828292,0.07677557337187561,0.005607777937745706,0.1410514447722649,0.18475834502551713,0.0005593203409673465,0.005257960511544387,0.11982934334077701,0.6467087006560003,0.7444917734931994,0.36470402517932354,0.18475834502551713,0.1822983299111158,0.25380427777229825,0.6522858085205894,0.9270566680457604,0.003707821395505462,1.2317069265926475,1.2068945255957826,0.7623168265844956,0.2703589437776201,0.0443313567949528,0.053662688014834634,0.21617719924317721,0.16194908785329512,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.00803581589333638,0.09844109815200254,0.07291933196444632,0.2095225918276471,0.06062423712900723,0.05076085555445965,0.0,0.003707821395505462,0.23962138532560753,0.2703589437776201,0.16221536626657204,0.24394138450703862,0.5082344329278935,0.48275781023831305,0.9655156204766261,0.8621948486148532,0.6083983089888816,0.4635283340228802,0.5006106007447106,0.3261429042602947,0.02364424054877653,0.01609880640445039,0.030051105288307397,0.029222878638645887,0.1719821345238026,0.11085500701531027,0.06836058765944134,0.04414714626927372,0.040511091607265355,0.03838778668593781,0.04760085549056288,0.0075551817851054765,0.02925287904805372,0.032412506199409705,0.1719821345238026,0.11085500701531027,0.14780667602041372,0.1099031387900227,0.23,0.09215034725605864,0.13822552088408796,0.07066209612696793,0.03076564562528375,0.10511903618375591,2.462351609839135,2.198809582230401,0.32982143733456015,0.19031590460457004,0.06598125969713374,0.14,0.09716945271197706,0.017294175939454176,0.017148244425329032,0.016041421799017026,0.0004919312362256347,0.0009920791590790053
5.58,0.23037212819763686,0.3496540344622817,0.17702280489321945,0.02975033054595371,0.07679739278772857,0.0055762848166193155,0.1412943905175327,0.18537090538778414,0.0005543458683625967,0.005269058009340871,0.12039421804861393,0.6493474569329001,0.7431257401141663,0.3650849450579209,0.18537090538778414,0.18139646607777216,0.2539023749335435,0.6540300322524183,0.9285033181618346,0.003670928034844004,1.232737537768389,1.2071472339044698,0.7614999536903283,0.270052705917219,0.044339852488586955,0.05373850238564216,0.2166649559856062,0.16171719514902141,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.007986314522203372,0.09795409168199697,0.07255858643110887,0.20916167003786756,0.060536522015034275,0.05078047498670871,0.0,0.003670928034844004,0.23954236980633037,0.270052705917219,0.1620316235503314,0.24367998518090506,0.5079240686774396,0.4828588935617879,0.9657177871235758,0.8629162764378722,0.6087116471852727,0.4642516590809173,0.5013917918073907,0.32701501612620915,0.02373902460292157,0.016121550715692646,0.030093561335959612,0.029222628545119936,0.1726076280913268,0.11122254323267049,0.06858723499348013,0.04421146965140522,0.04063927506570255,0.038398696393864284,0.047614383528391716,0.007539011658699972,0.02919270206429178,0.03233164557843528,0.1726076280913268,0.11122254323267049,0.1482967243102273,0.11001616092767737,0.23,0.09214885127905476,0.1382232769185821,0.07080912195728778,0.030699040035106734,0.10489621033868451,2.471993913519146,2.20778135357186,0.33116720303577907,0.1911789789199939,0.06619737186693721,0.14,0.09703031708941284,0.017333196478848498,0.017192485357285875,0.016079820606508456,0.0004906774103011095,0.0009854358047821428
5.59,0.23036842546805728,0.34891284458903066,0.17738954150868627,0.029687460273922033,0.07682038488339687,0.0055449983124397206,0.1415389614879433,0.1859860483325813,0.0005494251184740797,0.005280214052321549,0.12096131486966318,0.6519929035115541,0.7417597183715502,0.3654696397935195,0.1859860483325813,0.1804989678298598,0.2539993986781855,0.6557733379931855,0.9299458669957748,0.0036344017680752768,1.2337629580554268,1.207395832092893,0.7606838629039689,0.2697487265169073,0.04434877595146505,0.05381503810014423,0.21715448301022947,0.16148453490982156,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.007937278072570733,0.0974694426281243,0.07219958713194392,0.20880052182929948,0.06044857815498944,0.0507998797356371,0.0,0.0036344017680752768,0.23946286150898538,0.2697487265169073,0.16184923591014436,0.24341883612927007,0.5076129312809268,0.4829583328371572,0.9659166656743144,0.8636340706387987,0.6090226535598189,0.4649729334978874,0.5021707681777184,0.32788666899659275,0.023834214475735402,0.01614451143004327,0.03013642133608077,0.029222640784759744,0.1732352727135967,0.11159162899954879,0.06881483788305509,0.04427635114358477,0.04076803352595785,0.03841019244169844,0.04762863862770606,0.007522958827393811,0.02913296044267806,0.032251265270164996,0.1732352727135967,0.11159162899954879,0.14878883866606504,0.11013032928792167,0.23,0.09214737018722291,0.13822105528083437,0.07095581660347451,0.03063305141681327,0.10467385337670919,2.4816558904141477,2.216775871939284,0.33251638079089263,0.1920454546761864,0.06641349769094734,0.14,0.09689072094589293,0.017372358640818358,0.0172369643033976,0.01611843208685304,0.000489437349865827,0.0009788406309269291
5.6,0.2303647595805788,0.3481732191166005,0.1777554475549522,0.029625045389811925,0.0768445495532648,0.005513917965193056,0.1417851616626199,0.18660377988177462,0.000544557744022949,0.005291428896197559,0.12153063133312564,0.6546450098905144,0.7403937279304353,0.36585811859033557,0.18660377988177462,0.179605816279481,0.2540953488694948,0.65751570822836,0.9313843117717294,0.003598238937086513,1.2347831909287788,1.2076403288578514,0.7598685651790048,0.2694469782012051,0.04435812859982436,0.05389229705745424,0.21764577897021153,0.16125111165731537,2.6,0.64,0.29,0.07,0.23,20.0,0.2,0.5,0.2,0.4,0.6,12.5,1.3,0.1,0.1,0.01,0.6,0.01,0.15,0.3,0.6,0.01,0.3,0.5,0.7,0.2,1.0,0.004,0.4,0.3,0.3,0.24,0.2,0.2,0.3,0.3,0.7,0.4,1.1,1.0,1.0,1.0,0.32,0.4,0.7,0.5,0.5,3.4,0.2,0.6,0.08,0.1,1.8,0.1,1.8,0.5,0.1,20.0,5.0,3.0,0.3,0.2,13.0,0.6,0.3,0.1,0.8,0.5,0.3,2.0,2.0,2.0,2.0,2.0,2.0,0.13,0.27,0.1,0.56,4.0,0.6,0.3,0.6,0.8,0.54,0.51,3.4,0.1,0.14,3.0,0.62,4.8,4.0,1.0,0.1,1.0,0.5,0.37,10.0,8.0,0.3,0.8,2.0,0.1,0.9,0.1,1.2,1.56,2.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,12.0,24.0,0.05,1.0,0.007888702041089109,0.09698714079091975,0.0718423265117924,0.20843915195831805,0.06036040637223097,0.05081906977389897,0.0,0.003598238937086513,0.23938285438101342,0.2694469782012051,0.16166818692072307,0.24315794085728154,0.5073010223111952,0.4830561315431406,0.9661122630862812,0.8643482336501451,0.6093313346903608,0.4656921558858647,0.502947528356734,0.32875785411418,0.023929811863221264,0.016167689117236272,0.030179686352174377,0.02922291633307242,0.17386507328831088,0.11196226792906477,0.06904339855625662,0.044341791663945154,0.04089736834135684,0.0384222747766324,0.04764362072302417,0.007507023104666535,0.029073653593292618,0.03217136612085547,0.17386507328831088,0.11196226792906477,0.1492830239054197,0.11024564662042524,0.23,0.09214590383223153,0.13821885574834727,0.07110217902198089,0.030567676208924595,0.10445196573498014,2.491337461482118,2.225793033627749,0.33386895504416236,0.19291532886866503,0.06662962796979836,0.14,0.09675066699438922,0.017411662317616924,0.017281682253582464,0.016157256757328882,0.00048821104332456275,0.0009722937715470175
