Time,GLU,ENZ,ENG,TP1,ADP,GLP,ETZ,ETG,GPP,GAP,DHA,DPN,DPH,PID,DGA,PGA,PYR,LAC,DIN,DIH,XI,XSI,OXY,XSP,TP2,DBP,PUE,PPP,AGP,MOD,MOB,MOX,GLU_0,ENZ_0,ENG_0,TP1_0,ADP_0,GLP_0,ETZ_0,ETG_0,GPP_0,GAP_0,DHA_0,DPN_0,DPH_0,PID_0,DGA_0,PGA_0,PYR_0,LAC_0,DIN_0,DIH_0,XI_0,XSI_0,OXY_0,XSP_0,TP2_0,DBP_0,PUE_0,PPP_0,AGP_0,MOD_0,MOB_0,MOX_0,cell,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19,r_20,r_21,r_22
7.5200000000000005,0.0,1e-05,0.0,0.00048076915562782224,2.5818747357494378e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019265288366206515,7.347116337934947e-06,0.003926920740046889,0.0,0.0,0.0009025983692271947,0.0010926528836620747,3.693436473369692e-05,2.3065635266302826e-05,3.536594681412877e-05,5.736045875255785e-06,0.00047407064682334645,1.8898007310615388e-05,0.0005931540063441008,0.0,1.741909329415051e-06,1.2580906705849507e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32051277041854814,0.025818747357494377,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7706115346482606,0.03673558168967474,0.7853841480093777,0.0,0.0,0.45129918461359736,0.9105440697183956,0.527633781909956,0.3295090752328975,0.5894324469021462,0.09560076458759642,0.9481412936466929,0.3149667885102565,0.39543600422940056,0.0,0.56925141484152,4.111407420212257e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.315747612571281e-06,2.1050272887916968e-06,6.66737947541545e-07,2.900380916624775e-06,9.00999900536094e-06,7.318843144692906e-06,0.0,0.0,2.5123688324493005e-06,2.5161813411699014e-06
7.53,0.0,1e-05,0.0,0.0004807440323210068,2.5770755675386692e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001926649624672008,7.335037532799309e-06,0.003926855826485716,0.0,0.0,0.0009025796229016836,0.0010926649624672102,3.693669043970706e-05,2.3063309560292682e-05,3.535211256585939e-05,5.732958244460001e-06,0.00047404165103583437,1.891492918968056e-05,0.0005932271594583676,0.0,1.7419474547586918e-06,1.25805254524131e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32049602154733786,0.02577075567538669,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7706598498688032,0.03667518766399654,0.7853711652971431,0.0,0.0,0.4512898114508418,0.9105541353893419,0.5276670062815295,0.329475850861324,0.5892018760976565,0.09554930407433336,0.9480833020716687,0.31524881982800934,0.39548477297224505,0.0,0.5692638741041477,4.11128282758598e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3102277051618478e-06,2.105182539829704e-06,6.667660825661404e-07,2.8987767215136927e-06,9.00500019410283e-06,7.311780281467466e-06,0.0,0.0,2.512292530476024e-06,2.51610509048262e-06
7.54,0.0,1e-05,0.0,0.0004807189097772161,2.572283384221865e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019267698465439876,7.323015345601366e-06,0.003926790962134172,0.0,0.0,0.0009025609329141093,0.0010926769846544082,3.693899898782794e-05,2.3061001012171807e-05,3.533825581979554e-05,5.729872472147991e-06,0.00047401267128620805,1.8931871708056414e-05,0.0005933002419611828,0.0,1.7419855806151638e-06,1.258014419384838e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32047927318481073,0.02572283384221865,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.770707938617595,0.03661507672800683,0.7853581924268345,0.0,0.0,0.45128046645705466,0.9105641538786736,0.5276999855403991,0.3294428716024544,0.5889709303299258,0.09549787453579986,0.9480253425724161,0.3155311951342736,0.3955334946407885,0.0,0.5692763335343672,4.111158233283784e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.304733781035154e-06,2.105337066044721e-06,6.667939477473464e-07,2.897173338840268e-06,9.000004575124847e-06,7.304720854028029e-06,0.0,0.0,2.512216227482857e-06,2.5160288387696755e-06
7.55,0.0,1e-05,0.0,0.0004806937879964605,2.5674981823632085e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001926889504901036,7.311049509896528e-06,0.003926726146960385,0.0,0.0,0.0009025422990007248,0.0010926889504901131,3.6941290396955056e-05,2.3058709603044688e-05,3.5324376585969435e-05,5.726788550773948e-06,0.0004739837075663622,1.894883486325657e-05,0.0005933732538868943,0.0,1.742023706984409e-06,1.2579762930155928e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32046252533097364,0.025674981823632086,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7707558019604145,0.03655524754948264,0.785345229392077,0.0,0.0,0.4512711495003624,0.9105741254084276,0.5277327199565008,0.3294101371863527,0.5887396097661572,0.09544647584623246,0.9479674151327244,0.31581391438760953,0.3955821692579295,0.0,0.5692887931321599,4.1110336373058587e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2992657163850676e-06,2.1054908708207268e-06,6.668215432584244e-07,2.8955707647791205e-06,8.995012136174972e-06,7.297664860396775e-06,0.0,0.0,2.512139923469915e-06,2.515952586031185e-06
7.5600000000000005,0.0,1e-05,0.0,0.0004806686669787501,2.5627199585288262e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019270086023949113,7.2991397605090096e-06,0.003926661380932606,0.0,0.0,0.0009025237208990501,0.0010927008602395008,3.694356468593879e-05,2.305643531406095e-05,3.531047487450842e-05,5.723706472799905e-06,0.0004739547598682298,1.8965818652691625e-05,0.0005934461952698304,0.0,1.74206183386637e-06,1.2579381661336317e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32044577798583335,0.025627199585288262,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7708034409579645,0.03649569880254505,0.7853322761865212,0.0,0.0,0.45126186044952504,0.910584050199584,0.5277652097991257,0.3293776473437279,0.5885079145751404,0.09539510787999843,0.9479095197364596,0.31609697754486044,0.3956307968465536,0.0,0.5693012528975065,4.1109090396523915e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.293823388008396e-06,2.1056439575258375e-06,6.668488692725646e-07,2.8939689955148178e-06,8.99002286501495e-06,7.290612298663669e-06,0.0,0.0,2.5120636184373142e-06,2.5158763322672635e-06
7.57,0.0,1e-05,0.0,0.00048064354672409514,2.5579487092867224e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001927127141664745,7.28728583352566e-06,0.003926596664019209,0.0,0.0,0.0009025051983478662,0.0010927127141664842,3.69458218735845e-05,2.3054178126415243e-05,3.5296550695635423e-05,5.720626230695897e-06,0.00047392582818378196,1.8982823073668634e-05,0.000593519066144301,0.0,1.7420999612609888e-06,1.257900038739013e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32042903114939675,0.025579487092867226,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7708508566658979,0.0364364291676283,0.7853193328038417,0.0,0.0,0.45125259917393307,0.9105939284720702,0.5277974553369215,0.329345401805932,0.5882758449272572,0.0953437705115983,0.947851656367564,0.3163803845611439,0.39567937742953396,0.0,0.5693137128303886,4.1107844403235715e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2884066733018352e-06,2.1057963295123816e-06,6.668759259628862e-07,2.8923680272418912e-06,8.985036749420514e-06,7.283563166986335e-06,0.0,0.0,2.511987312385171e-06,2.515800077478026e-06
7.58,0.0,1e-05,0.0,0.0004806184272325058,2.5531844312067086e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019272451253371034,7.275487466289814e-06,0.003926531996188687,0.0,0.0,0.0009024867310872088,0.00109272451253372,3.69480619786526e-05,2.3051938021347147e-05,3.528260405966928e-05,5.717547816940114e-06,0.00047389691250502767,1.8999848123390564e-05,0.0005935918665445977,0.0,1.7421380891682078e-06,1.257861910831794e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3204122848216705,0.025531844312067085,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7708980501348414,0.03637743733144907,0.7853063992377374,0.0,0.0,0.4512433655436044,0.9106037604447668,0.5278294568378943,0.32931340030495926,0.588043400994488,0.09529246361566858,0.9477938250100554,0.3166641353898428,0.39572791102973176,0.0,0.5693261729307869,4.1106598393195883e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2830154502589266e-06,2.1059479901169747e-06,6.669027135024353e-07,2.890767856164857e-06,8.980053777181652e-06,7.276517463589918e-06,0.0,0.0,2.511911005313601e-06,2.515723821663588e-06
7.59,0.0,1e-05,0.0,0.0004805933085039923,2.5484271208603378e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019273625560260496,7.263744397395192e-06,0.003926467377409658,0.0,0.0,0.0009024683188583622,0.0010927362556026148,3.695028501985868e-05,2.304971498014107e-05,3.526863497702514e-05,5.714471224019058e-06,0.00047386801282401394,1.9016893798955765e-05,0.0005936645965049946,0.0,1.7421762175879692e-06,1.2578237824120325e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3203955390026615,0.025484271208603377,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7709450224104198,0.03631872198697596,0.7852934754819315,0.0,0.0,0.4512341594291811,0.9106135463355124,0.5278612145694097,0.3292816425734439,0.587810582950419,0.09524118706698431,0.9477360256480278,0.31694822998259614,0.3957763976699964,0.0,0.5693386331986827,4.110535236640629e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.277649597467043e-06,2.1060989426605902e-06,6.669292320641837e-07,2.8891684784982345e-06,8.975073936102827e-06,7.269475186766947e-06,0.0,0.0,2.51183469722272e-06,2.5156475648240647e-06
7.6000000000000005,0.0,1e-05,0.0,0.00048056819053856475,2.543676774820837e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019274794363332036,7.2520563666798124e-06,0.003926402807650861,0.0,0.0,0.0009024499614038534,0.0010927479436333301,3.695249101587361e-05,2.304750898412614e-05,3.5254643458214816e-05,5.711396444427701e-06,0.00047383912913282557,1.9033960097357443e-05,0.0005937372560597495,0.0,1.7422143465202154e-06,1.2577856534797864e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3203787936923765,0.02543676774820837,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7709917745332814,0.03626028183339906,0.7852805615301722,0.0,0.0,0.4512249807019267,0.9106232863611085,0.5278927287981945,0.32925012834465917,0.587577390970247,0.09518994074046169,0.9476782582656511,0.31723266828929075,0.39582483737316626,0.0,0.5693510936340573,4.1104106322868836e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.272308994104383e-06,2.1062491904486384e-06,6.669554818210277e-07,2.887569890466567e-06,8.970097214003227e-06,7.2624363348772026e-06,0.0,0.0,2.511758388112644e-06,2.5155713069595723e-06
7.61,0.0,1e-05,0.0,0.0004805430733362334,2.538933389663041e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001927595768847802,7.24042311521995e-06,0.003926338286881157,0.0,0.0,0.0009024316584674459,0.00109275957688479,3.6954679985323656e-05,2.30453200146761e-05,3.524062951384719e-05,5.708323470669636e-06,0.00047381026142358506,1.905104701548314e-05,0.0005938098452431034,0.0,1.7422524759648886e-06,1.2577475240351132e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32036204889082226,0.02538933389663041,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7710383075391208,0.03620211557609975,0.7852676573762315,0.0,0.0,0.45121582923372294,0.910632980737325,0.527923999790338,0.3292188573525157,0.5873438252307865,0.09513872451116061,0.9476205228471701,0.31751745025805234,0.39587323016206893,0.0,0.5693635542368917,4.1102860262585396e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2669935199369854e-06,2.1063987367710354e-06,6.669814629457872e-07,2.8859720883044363e-06,8.965123598717009e-06,7.255400906347586e-06,0.0,0.0,2.511682077983489e-06,2.5154950480702264e-06
7.62,0.0,1e-05,0.0,0.0004805179568970085,2.5341969619633235e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019277115561467604,7.228844385324113e-06,0.003926273815069529,0.0,0.0,0.0009024134097941337,0.0010927711556146858,3.695685194679054e-05,2.304314805320921e-05,3.522659315462854e-05,5.705252295257225e-06,0.00047378140968845243,1.90681545501142e-05,0.0005938823640892826,0.0,1.742290605921931e-06,1.2577093940780708e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32034530459800564,0.025341969619633236,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7710846224587041,0.03614422192662056,0.7852547630139058,0.0,0.0,0.4512067048970668,0.9106426296789049,0.5279550278112934,0.32918782933156016,0.5871098859104757,0.09508753825428709,0.9475628193769049,0.3178025758352367,0.3959215760595217,0.0,0.569376015007167,4.1101614185557873e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.261703055315755e-06,2.1065475849022797e-06,6.670071756112044e-07,2.8843750682564846e-06,8.960153078093508e-06,7.248368899671979e-06,0.0,0.0,2.511605766835371e-06,2.5154187881561417e-06
7.63,0.0,1e-05,0.0,0.00048049284122090013,2.5294674882995306e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001927826800794731,7.217319920527054e-06,0.00392620939218508,0.0,0.0,0.000902395215130135,0.001092782680079483,3.69590069188116e-05,2.3040993081188148e-05,3.5212534391362935e-05,5.70218291071175e-06,0.00047375257391962534,1.908528269792528e-05,0.0005939548126324982,0.0,1.7423287363912846e-06,1.2576712636087171e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3203285608139334,0.025294674882995305,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7711307203178924,0.03608659960263527,0.7852418784370161,0.0,0.0,0.4511976075650675,0.9106522333995692,0.5279858131258801,0.32915704401697354,0.5868755731893823,0.09503638184519585,0.9475051478392507,0.31808804496542137,0.39596987508833215,0.0,0.5693884759448643,4.110036809178814e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2564374811735102e-06,2.106695738101522e-06,6.670326199899428e-07,2.8827788265774306e-06,8.955185639997493e-06,7.241340313411132e-06,0.0,0.0,2.511529454668407e-06,2.515342527217434e-06
7.640000000000001,0.0,1e-05,0.0,0.00048046772630791853,2.5247449652509143e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019279415053441635,7.205849465583819e-06,0.003926145018197036,0.0,0.0,0.0009023770742228872,0.0010927941505344263,3.696114491987986e-05,2.3038855080119892e-05,3.5198453234952584e-05,5.699115309563562e-06,0.0004737237541093388,1.910243145548382e-05,0.0005940271909069476,0.0,1.742366867372892e-06,1.2576331326271097e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3203118175386123,0.025247449652509142,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7711766021376654,0.036029247327919095,0.7852290036394072,0.0,0.0,0.4511885371114436,0.9106617921120219,0.5280163559982838,0.32912650114456987,0.5866408872492098,0.09498525515939271,0.9474475082186775,0.318373857591397,0.39601812727129837,0.0,0.5694009370499648,4.109912198127809e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.251196679022041e-06,2.106843199612638e-06,6.670577962545864e-07,2.8811833595320925e-06,8.950221272309373e-06,7.23431514619252e-06,0.0,0.0,2.5114531414827124e-06,2.5152662652542194e-06
7.65,0.0,1e-05,0.0,0.0004804426121580739,2.5200293893980674e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019280556723353637,7.194432766463815e-06,0.003926080693074742,0.0,0.0,0.0009023589868210397,0.0010928055672335462,3.696326596844413e-05,2.3036734031555625e-05,3.518434969639822e-05,5.696049484352225e-06,0.000473694950249865,1.911960081924952e-05,0.0005940994989468145,0.0,1.7424049988666955e-06,1.2575950011333063e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3202950747720492,0.025200293893980673,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7712222689341455,0.035972163832319076,0.7852161386149483,0.0,0.0,0.4511794934105199,0.9106713060279552,0.5280466566920591,0.32909620045079463,0.5864058282733038,0.09493415807253709,0.94738990049973,0.3186600136541587,0.3960663326312096,0.0,0.5694133983224495,4.1097875854029615e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2459805309491883e-06,2.1069899726643033e-06,6.670827045776373e-07,2.8795886633953988e-06,8.945259962925442e-06,7.227293396710223e-06,0.0,0.0,2.511376827278403e-06,2.5151900022666125e-06
7.66,0.0,1e-05,0.0,0.0004804174987713764,2.515320757322854e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019281693042965528,7.183069570344911e-06,0.003926016416787665,0.0,0.0,0.0009023409526744492,0.001092816930429665,3.696537008290913e-05,2.303462991709063e-05,3.517022378679945e-05,5.692985427626657e-06,0.0004736661623335135,1.913679078557386e-05,0.0005941717367862701,0.0,1.742443130872637e-06,1.2575568691273647e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3202783325142509,0.02515320757322854,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7712677217186211,0.03591534785172456,0.7852032833575331,0.0,0.0,0.45117047633722457,0.9106807753580543,0.5280767154701305,0.3290661416727233,0.5861703964466576,0.0948830904604443,0.947332324667027,0.31894651309289773,0.39611449119084674,0.0,0.5694258597622998,4.10966297100446e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2407889196159366e-06,2.107136060470062e-06,6.671073451315162e-07,2.877994734452411e-06,8.940301699758081e-06,7.2202750637247985e-06,0.0,0.0,2.5113005120555947e-06,2.515113738254729e-06
7.67,0.0,1e-05,0.0,0.0004803923861478362,2.5106190656083453e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019282824037439262,7.171759625607578e-06,0.003925952189305394,0.0,0.0,0.0009023229715341728,0.0010928282403744024,3.696745728163558e-05,2.303254271836418e-05,3.51560755173551e-05,5.6899231319452774e-06,0.000473637390352631,1.9154001350699595e-05,0.0005942439044594734,0.0,1.742481263390659e-06,1.2575187366093428e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3202615907652241,0.025106190656083452,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7713129614975704,0.03585879812803789,0.7851904378610788,0.0,0.0,0.45116148576708637,0.910690200312002,0.528106532594794,0.3290363245480597,0.5859345919559183,0.09483205219908797,0.9472747807052619,0.3192333558449933,0.3961626029729822,0.0,0.5694383213694963,4.109538354932493e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2356217282535174e-06,2.1072814662283974e-06,6.6713171808856e-07,2.8764015689983417e-06,8.935346470735985e-06,7.21326014606316e-06,0.0,0.0,2.5112241958144044e-06,2.5150374732186856e-06
7.68,0.0,1e-05,0.0,0.0004803672742874635,2.505924310838752e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019283949731817117,7.16050268182904e-06,0.003925888010597638,0.0,0.0,0.0009023050431524629,0.001092839497318181,3.696952758294032e-05,2.303047241705944e-05,3.514190489936359e-05,5.686862589876144e-06,0.0004736086342996009,1.9171232510760235e-05,0.000594316002000572,0.0,1.7425193964207034e-06,1.2574806035792984e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32024484952497567,0.025059243108387523,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7713579892726847,0.0358025134091452,0.7851776021195276,0.0,0.0,0.4511525215762314,0.9106995810984841,0.5281361083277188,0.32900674881513486,0.5856984149893932,0.09478104316460241,0.9472172685992017,0.3195205418460039,0.39621066800038135,0.0,0.5694507831440208,4.10941373718725e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.230478840660539e-06,2.1074261931228087e-06,6.671558236210227e-07,2.87480916333857e-06,8.930394263804393e-06,7.206248642618449e-06,0.0,0.0,2.511147878554948e-06,2.514961207158597e-06
7.69,0.0,1e-05,0.0,0.0004803421631902685,2.5012364895993592e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019285070151022274,7.149298489777471e-06,0.0039258238806342246,0.0,0.0,0.0009022871672827611,0.0010928507015102325,3.69715810050964e-05,2.302841899490336e-05,3.5127711944223306e-05,5.683803793997092e-06,0.0004735798941668438,1.9188484261779575e-05,0.000594388029443703,0.0,1.7425575299627127e-06,1.257442470037289e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3202281087935123,0.025012364895993594,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.771402806040891,0.035746492448887356,0.7851647761268449,0.0,0.0,0.4511435836413805,0.9107089179251938,0.5281654429299486,0.32897741421290516,0.5854618657370552,0.09473006323328487,0.9471597883336876,0.3198080710296596,0.39625868629580197,0.0,0.5694632450858539,4.1092891177689185e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2253601412001177e-06,2.107570244321874e-06,6.671796619010714e-07,2.8732175137886594e-06,8.925445066925277e-06,7.199240552349914e-06,0.0,0.0,2.5110715602773416e-06,2.514884940074578e-06
7.7,0.0,1e-05,0.0,0.0004803170528562614,2.49655559847646e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.000192861853198594,7.1381468014062185e-06,0.003925759799385104,0.0,0.0,0.0009022693436796923,0.0010928618531986039,3.6973617566333196e-05,2.3026382433666562e-05,3.5113496663432916e-05,5.6807467368958735e-06,0.000473551169946817,1.9205756599671183e-05,0.000594459986822993,0.0,1.742595664016629e-06,1.2574043359833728e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3202113685708409,0.0249655559847646,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.771447412794376,0.03569073400703109,0.7851519598770208,0.0,0.0,0.4511346718398461,0.9107182109988367,0.5281945366619029,0.3289483204809509,0.5852249443905486,0.0946791122815979,0.947102339893634,0.32009594332785307,0.3963066578819953,0.0,0.5694757071949768,4.109164496677689e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.220265514797042e-06,2.107713622979325e-06,6.672032331007878e-07,2.871626616674376e-06,8.920498868077572e-06,7.192235874282797e-06,0.0,0.0,2.510995240981701e-06,2.5148086719667456e-06
7.71,0.0,1e-05,0.0,0.0004802919432854523,2.4918816340572893e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.0001928729526301522,7.127047369848045e-06,0.003925695766820346,0.0,0.0,0.0009022515720990593,0.001092872952630162,3.6975637284836506e-05,2.3024362715163252e-05,3.509925906859176e-05,5.677691411170292e-06,0.0004735224616320144,1.9223049520237925e-05,0.0005945318741725596,0.0,1.7426337985823943e-06,1.2573662014176075e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32019462885696814,0.024918816340572893,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7714918105206088,0.03563523684924023,0.7851391533640691,0.0,0.0,0.45112578604952963,0.910727460525135,0.5282233897833787,0.328919467359475,0.5849876511431961,0.09462819018617154,0.9470449232640288,0.32038415867063214,0.3963545827817064,0.0,0.5694881694713707,4.10903987391375e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2151948469349324e-06,2.107856332234118e-06,6.672265373921665e-07,2.8700364683317085e-06,8.91555565525738e-06,7.1852346075082e-06,0.0,0.0,2.5109189206681425e-06,2.5147324028352146e-06
7.72,0.0,1e-05,0.0,0.00048026683447785143,2.4872145929299574e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019288400005059082,7.1159999494094115e-06,0.003925631782910139,0.0,0.0,0.0009022338522978367,0.0010928840000506007,3.6977640178748664e-05,2.302235982125109e-05,3.5084999171400164e-05,5.6746378094283345e-06,0.0004734937692149666,1.9240363019171478e-05,0.0005946036915265113,0.0,1.7426719336599511e-06,1.2573280663400507e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.3201778896519009,0.024872145929299573,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7715360002023632,0.03557999974704706,0.7851263565820279,0.0,0.0,0.45111692614891835,0.910736666708834,0.5282520025535523,0.3288908545893013,0.5847499861900027,0.09457729682380558,0.9469875384299332,0.3206727169861913,0.3964024610176742,0.0,0.5695006319150168,4.10891524947729e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.210148023653432e-06,2.1079983752104992e-06,6.672495749471135e-07,2.8684470651068772e-06,8.910615416478175e-06,7.178236751182978e-06,0.0,0.0,2.510842599336783e-06,2.5146561326801013e-06
7.73,0.0,1e-05,0.0,0.00048024172643346895,2.4825544716833855e-05,0.0,1e-05,0.0,0.0,0.0,0.0,0.00019289499570443545,7.1050042955647835e-06,0.003925567847624793,0.0,0.0,0.0009022161840341656,0.0010928949957044454,3.6979626266168644e-05,2.3020373733831107e-05,3.507071698365983e-05,5.671585924288308e-06,0.00047346509268824066,1.925769709205184e-05,0.0005946754389189487,0.0,1.7427100692492414e-06,1.2572899307507604e-06,0.0,5e-05,0.0,0.0,0.0,0.9803921568627452,0.0,0.32016115095564596,0.024825544716833854,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.7715799828177418,0.035525021477823916,0.7851135695249586,0.0,0.0,0.4511080920170828,0.9107458297537045,0.5282803752309806,0.32886248191187295,0.5845119497276638,0.09452643207147181,0.9469301853764813,0.320961618200864,0.3964502926126325,0.0,0.5695130945258959,4.108790623368498e-07,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2051249315454066e-06,2.10813975501808e-06,6.672723459374455e-07,2.86685840335636e-06,8.905678139771009e-06,7.1712423045296135e-06,0.0,0.0,2.5107662769877376e-06,2.5145798615015207e-06
