Time,a,b,c,compartment,R1,R2,R3,R4,R5,R6,R7,R8
6.21,9.688420048095672,16.445423419962466,1.0072929310567742,1e-13,2.12e-14,2.809641813947745e-12,2.451625433644061e-12,4.3818968795575243e-13,1.2013640859638634e-12,1.1643692124473647e-12,1.3156874425313922e-11,1.3202840037090113e-11
6.22,9.682512334762063,16.449078013716345,1.0027083112381834,1e-13,2.12e-14,2.8079285770809983e-12,2.4521414706949362e-12,4.3616640632970736e-13,1.2006315295104959e-12,1.1645345015603598e-12,1.3148851750606881e-11,1.3194570825426461e-11
6.23,9.676583875368104,16.452642898693362,0.9981480416378751,1e-13,2.12e-14,2.8062093238567504e-12,2.45264398607886e-12,4.3415384780716977e-13,1.1998964005456449e-12,1.1646957077870694e-12,1.3140800902749886e-11,1.3186280585910252e-11
6.24,9.670634388122433,16.456118218717094,0.9936115074518783,1e-13,2.12e-14,2.8044839725555056e-12,2.4531329998158297e-12,4.3215174294171073e-13,1.1991586641271817e-12,1.164852839541027e-12,1.3132721499070267e-11,1.3177968463224511e-11
6.25,9.664663521877678,16.459504125932135,0.9890979413105643,1e-13,2.12e-14,2.8027524213445266e-12,2.453608532819273e-12,4.301597556759582e-13,1.198418276712832e-12,1.1650059055592248e-12,1.3124613062709886e-11,1.316963329060705e-11
6.26,9.658671006922908,16.462800758130857,0.9846067738767865,1e-13,2.12e-14,2.8010145920076434e-12,2.454070604252834e-12,4.281776365632661e-13,1.1976752048584407e-12,1.1651549138773904e-12,1.311647522740131e-11,1.3161274233325899e-11
6.27,9.652656608665664,16.46600824571778,0.9801375261548876,1e-13,2.12e-14,2.7992704165130428e-12,2.454519232344077e-12,4.2620517568108484e-13,1.1969294194745423e-12,1.1652998721454969e-12,1.3108307674567971e-11,1.3152890599736791e-11
6.28,9.646620066341555,16.469126721887793,0.9756896833405123,1e-13,2.12e-14,2.797519819239051e-12,2.4549544356016785e-12,4.2424214746971887e-13,1.1961808882263528e-12,1.165440788088182e-12,1.3100110050091832e-11,1.3144481608039738e-11
6.29,9.640561115981646,16.47215631893156,0.9712627441234184,1e-13,2.12e-14,2.795762723634677e-12,2.455376232376789e-12,4.222883322859563e-13,1.195429578381724e-12,1.1655776693380326e-12,1.3091881995503076e-11,1.3136046477516695e-11
6.3,9.634479555950685,16.475097156405987,0.9668563395096265,1e-13,2.12e-14,2.7939990712256987e-12,2.455784639422655e-12,4.2034356837204545e-13,1.194675464937885e-12,1.165710522901527e-12,1.3083623236981033e-11,1.3127584658160333e-11
6.31,9.628375173998673,16.477949354127848,0.9624700949615754,1e-13,2.12e-14,2.7922288004596154e-12,2.456179673473583e-12,4.1840769155429714e-13,1.1939185215758356e-12,1.1658393557465578e-12,1.30753334862902e-11,1.3119095572355716e-11
6.32,9.622247730215875,16.480713034429275,0.9581035729710808,1e-13,2.12e-14,2.790451841762604e-12,2.4565613514964616e-12,4.1648051020141255e-13,1.1931587185467684e-12,1.165964174904542e-12,1.306701241763316e-11,1.3110578501690096e-11
6.33,9.616097045618234,16.48338830822187,0.9537565000051147,1e-13,2.12e-14,2.7886681432292878e-12,2.456929689051079e-12,4.1456190429877973e-13,1.192396033656661e-12,1.1660849868413212e-12,1.3058659787949563e-11,1.3102033029671424e-11
6.34,9.609922936277947,16.485975285359014,0.949428597755801,1e-13,2.12e-14,2.7868776515206045e-12,2.4572847015103115e-12,4.126517517655759e-13,1.1916304440984655e-12,1.1662017979255797e-12,1.3050275347465453e-11,1.3093458718342111e-11
6.35,9.603725187205148,16.488474076991547,0.9451195144179193,1e-13,2.12e-14,2.7850803042894927e-12,2.457626404281383e-12,4.1074989846702565e-13,1.1908619232134384e-12,1.1663146145354578e-12,1.3041858804224592e-11,1.3084854969926585e-11
6.36,9.597503625335099,16.49088478709222,0.9408290147783888,1e-13,2.12e-14,2.7832760513471787e-12,2.4579548119043177e-12,4.088562411760857e-13,1.1900904495415522e-12,1.1664234426761557e-12,1.3033409923205066e-11,1.3076221404835686e-11
6.37,9.591258084471356,16.493207516526613,0.9365568889134795,1e-13,2.12e-14,2.781464844496693e-12,2.4582699384856783e-12,4.0697068771481526e-13,1.1893160024744481e-12,1.16652828816408e-12,1.3024928478712102e-11,1.3067557684649089e-11
6.38,9.584988374687251,16.495442366470503,0.932302858091865,1e-13,2.12e-14,2.7796466286593027e-12,2.4585717980555968e-12,4.050931159224615e-13,1.188538558461219e-12,1.1666291567813631e-12,1.3016414212825289e-11,1.3058863320859207e-11
6.39,9.57869431703777,16.497589434527438,0.9280666809198584,1e-13,2.12e-14,2.7778213519409534e-12,2.4588604041615587e-12,4.032234199461582e-13,1.1877580953126836e-12,1.1667260541008648e-12,1.3007866882537292e-11,1.3050137888672e-11
6.4,9.572375758042178,16.499648813126313,0.9238481994723012,1e-13,2.12e-14,2.7759889698322315e-12,2.4591357697023815e-12,4.0136153034245377e-13,1.18697459399723e-12,1.1668189854141452e-12,1.2999286279421278e-11,1.3041381125888412e-11
6.41,9.566032535514198,16.501620593319743,0.9196472323236247,1e-13,2.12e-14,2.7741494352991175e-12,2.4593979073241542e-12,3.995073674368903e-13,1.1861880344037605e-12,1.1669079559031532e-12,1.2990672183228282e-11,1.303259271481538e-11
6.42,9.5596644884958,16.50350486368658,0.9154636063643827,1e-13,2.12e-14,2.772302701663782e-12,2.4596468293061594e-12,3.9766085519444775e-13,1.185398396573479e-12,1.1669929705909284e-12,1.2982024375377296e-11,1.3023772347559493e-11
6.43,9.553271458498259,16.50530171001927,0.9112971964343561,1e-13,2.12e-14,2.770448722964495e-12,2.4598825475205444e-12,3.9582193843855887e-13,1.1846056608537842e-12,1.1670740343277275e-12,1.2973342640640636e-11,1.3014919811096507e-11
6.44,9.546853283006984,16.507011216402102,0.9071478367175099,1e-13,2.12e-14,2.768587452072025e-12,2.4601050735604405e-12,3.9399054433111693e-13,1.183809807092866e-12,1.1671511518398962e-12,1.2964626758323486e-11,1.3006034800642132e-11
6.45,9.540409797382193,16.50863346477996,0.9030153713092605,1e-13,2.12e-14,2.7667188412408357e-12,2.460314418685113e-12,3.921666043486419e-13,1.1830108148753918e-12,1.1672243277106162e-12,1.2955876504845017e-11,1.2997117025706857e-11
6.46,9.533940833105834,16.510168535183986,0.8988996442175772,1e-13,2.12e-14,2.764842841600692e-12,2.4605105938446586e-12,3.903500499310044e-13,1.1822086633051235e-12,1.1672935663902896e-12,1.2947091651357724e-11,1.2988166188960397e-11
6.47,9.52744622767422,16.511616504572537,0.8948005071972184,1e-13,2.12e-14,2.762959406025524e-12,2.4606936095570834e-12,3.8854081592809585e-13,1.1814033322316034e-12,1.1673588721444572e-12,1.2938271977181591e-11,1.2979182003329951e-11
6.48,9.520925863582812,16.512977442236238,0.8907178663773697,1e-13,2.12e-14,2.7610685004390156e-12,2.4608634754208977e-12,3.8673886101799564e-13,1.1805948070842687e-12,1.1674202488467824e-12,1.2929417322745459e-11,1.2970164295920716e-11
6.49,9.514379548428023,16.51425142390829,0.8866515316968469,1e-13,2.12e-14,2.7591700690441266e-12,2.4610202016123576e-12,3.8494410179106157e-13,1.179783064005075e-12,1.1674777006156038e-12,1.2920527426765256e-11,1.2961112676125103e-11
6.5,9.507807112220766,16.515438520302517,0.8826013359245986,1e-13,2.12e-14,2.7572640625440217e-12,2.4611637976681154e-12,3.8315646487386036e-13,1.178968081915375e-12,1.167531231297151e-12,1.29116020583958e-11,1.2952026795238021e-11
6.51,9.501208379972272,16.516538800335532,0.8785670988784131,1e-13,2.12e-14,2.755350430191959e-12,2.461294272826975e-12,3.813758712700585e-13,1.1781498391165618e-12,1.1675808446110363e-12,1.2902640980002346e-11,1.294290626706384e-11
6.52,9.494583201849508,16.517552328146238,0.8745487321875718,1e-13,2.12e-14,2.7534291285363573e-12,2.461411635738924e-12,3.796022819691406e-13,1.177328317029339e-12,1.1676265440160264e-12,1.2893643988111631e-11,1.2933750906229754e-11
6.53,9.48793144102991,16.51847916431107,0.8705461973037788,1e-13,2.12e-14,2.7515001178986736e-12,2.461515894585286e-12,3.7783567965163337e-13,1.1765034986877087e-12,1.167668332765012e-12,1.2884610896918616e-11,1.2924560639392286e-11
6.54,9.481252920890128,16.51931937109283,0.8665593224315841,1e-13,2.12e-14,2.749563347058137e-12,2.4616070575919808e-12,3.7607598899798073e-13,1.1756753621903758e-12,1.1677062141418048e-12,1.2875541466568794e-11,1.2915335084385101e-11
6.55,9.474547482654634,16.520073006733174,0.8625880026717698,1e-13,2.12e-14,2.747618769969844e-12,2.461685132472001e-12,3.7432316381923693e-13,1.1748438878491745e-12,1.167740191203929e-12,1.2866435481444992e-11,1.2906074006731959e-11
6.56,9.467814970889965,16.52074012635677,0.8586321081815727,1e-13,2.12e-14,2.7456663415580894e-12,2.4617501264865936e-12,3.7257714713018086e-13,1.1740090563903556e-12,1.1677702668235278e-12,1.2857292730468572e-11,1.2896777108891567e-11
6.57,9.461055231517141,16.521320782713143,0.854691518241114,1e-13,2.12e-14,2.743706017139971e-12,2.4618020465457417e-12,3.7083788592569264e-13,1.1731708487081255e-12,1.1677964437209349e-12,1.2848113004400279e-11,1.2887444108882065e-11
6.58,9.454268110926286,16.521815026535094,0.8507661381984468,1e-13,2.12e-14,2.7417377521686227e-12,2.461840899257066e-12,3.6910533852697246e-13,1.1723292457548593e-12,1.1678187244809476e-12,1.2838896094637897e-11,1.2878074781607521e-11
6.59,9.447453458378304,16.522222905753623,0.8468558653510254,1e-13,2.12e-14,2.739761502929708e-12,2.4618666908211883e-12,3.6737945978628864e-13,1.1714842288389097e-12,1.1678371115175442e-12,1.2829641796477737e-11,1.2868668878790768e-11
6.6,9.440611100262194,16.522544468150503,0.8429606514762756,1e-13,2.12e-14,2.7377772190760363e-12,2.46187942729463e-12,3.656602281020139e-13,1.170635776432512e-12,1.1678516071935587e-12,1.282034987415606e-11,1.2859226280316435e-11
6.61,9.433740875639076,16.522779757939766,0.8390804307366437,1e-13,2.12e-14,2.7357848539353322e-12,2.461879114262699e-12,3.639476142923359e-13,1.1697838685792455e-12,1.1678622136666703e-12,1.2811020109117866e-11,1.2849746822490523e-11
6.62,9.426842627743955,16.522928816580453,0.8352151372770701,1e-13,2.12e-14,2.733784362045747e-12,2.4618657569172117e-12,3.622415891932998e-13,1.1689284858402505e-12,1.167868932926131e-12,1.2801652288476291e-11,1.2840230339846137e-11
6.63,9.419916193397176,16.522991683790227,0.8313647270793098,1e-13,2.12e-14,2.731775696085181e-12,2.4618393601529497e-12,3.6054213309107096e-13,1.16806960798125e-12,1.1678717668385392e-12,1.2792246190633365e-11,1.2830676719543845e-11
6.64,9.41296140106065,16.522968397756774,0.8275290069555918,1e-13,2.12e-14,2.7297588063075886e-12,2.461799928588838e-12,3.5884916155515613e-13,1.1672072137315207e-12,1.1678707171574398e-12,1.2782801582640363e-11,1.2821085474190952e-11
6.65,9.405978081378404,16.522858994073044,0.8237079124619267,1e-13,2.12e-14,2.727733643599737e-12,2.4617474664635953e-12,3.5716264601449177e-13,1.1663412820909222e-12,1.167865785475394e-12,1.2773318234511873e-11,1.2811456430320471e-11
6.66,9.39896606088749,16.522663506364633,0.8199013550212375,1e-13,2.12e-14,2.725700157657372e-12,2.461681977696632e-12,3.5548254742535846e-13,1.1654717915500488e-12,1.1678569732523205e-12,1.2763795910685212e-11,1.2801789351085299e-11
6.67,9.39192516189418,16.52238196629634,0.8161092244534407,1e-13,2.12e-14,2.7236582969493122e-12,2.4616034658882097e-12,3.5380881737238396e-13,1.1645987200748784e-12,1.1678442818158463e-12,1.2754234369852297e-11,1.2792083940328783e-11
6.68,9.384855224609774,16.522014401151985,0.8123314804665814,1e-13,2.12e-14,2.7216080151368347e-12,2.4615119340739043e-12,3.521414378265129e-13,1.163722047851612e-12,1.1678277122522503e-12,1.2744633395020074e-11,1.2782340077248855e-11
6.69,9.37775606406491,16.521560838529055,0.8085679947310153,1e-13,2.12e-14,2.719549258578824e-12,2.4614073852001247e-12,3.504803524968495e-13,1.1628417519440488e-12,1.1678072656181315e-12,1.2734992735000148e-11,1.2772557411232813e-11
6.7,9.370627500416953,16.52102130302229,0.8048186614035202,1e-13,2.12e-14,2.7174819751209164e-12,2.4612898217872376e-12,3.4882551487824687e-13,1.161957810051702e-12,1.1677829427909455e-12,1.2725312145566222e-11,1.2762735643567571e-11
6.71,9.363469353560639,16.520395816780294,0.8010833801904963,1e-13,2.12e-14,2.7154061125325854e-12,2.4611592459844945e-12,3.471768808844066e-13,1.1610701998415193e-12,1.1677547444941136e-12,1.2715591382135348e-11,1.275287448471455e-11
6.72,9.356281451568464,16.519684398880933,0.7973621081727891,1e-13,2.12e-14,2.7133216209548543e-12,2.4610156595211436e-12,3.45534431339984e-13,1.1601788999944894e-12,1.1677226712688873e-12,1.2705830211229974e-11,1.2742973793194902e-11
6.73,9.349063610654039,16.518887066898664,0.7936547387369371,1e-13,2.12e-14,2.711228447089671e-12,2.4608590638351644e-12,3.4389811942652065e-13,1.1592838877211009e-12,1.1676867235450105e-12,1.2696028383268185e-11,1.273303325557608e-11
6.74,9.341815649075958,16.51800383588523,0.7899611871674189,1e-13,2.12e-14,2.7091265382320276e-12,2.4606894599939442e-12,3.4226790783704326e-13,1.158385140485419e-12,1.167646901594775e-12,1.2686185651445151e-11,1.2723052611971008e-11
6.75,9.334537382626777,16.517034718658454,0.786281370115856,1e-13,2.12e-14,2.7070158409617657e-12,2.46050684871363e-12,3.406437598587548e-13,1.1574826354457205e-12,1.1676032055460336e-12,1.2676301765607164e-11,1.271303160211187e-11
6.76,9.32722862029959,16.515979726212347,0.782615198381634,1e-13,2.12e-14,2.704896299886881e-12,2.4603112303972884e-12,3.390256362278925e-13,1.1565763489171491e-12,1.167555635400685e-12,1.2666376466366842e-11,1.270296994552714e-11
6.77,9.319889180703246,16.514838866163483,0.7789626042591735,1e-13,2.12e-14,2.7027678624039414e-12,2.460102604989741e-12,3.3741350704381175e-13,1.1556662584072025e-12,1.1675041909645984e-12,1.2656409507395009e-11,1.2692867416768497e-11
6.78,9.312518877746953,16.51361214410591,0.7753235176889136,1e-13,2.12e-14,2.7006304745466164e-12,2.459880972104149e-12,3.3580734137674576e-13,1.1547523408406223e-12,1.1674488719086808e-12,1.2646400635980362e-11,1.2682723780912994e-11
6.79,9.305117524611907,16.51229956323523,0.7716978728739046,1e-13,2.12e-14,2.698484082137453e-12,2.459646330986812e-12,3.34207110150159e-13,1.1538345730518765e-12,1.1673896777518913e-12,1.2636349598422971e-11,1.2672538811912357e-11
6.8,9.297684915970212,16.510901125548614,0.7680855559251076,1e-13,2.12e-14,2.6963286256313615e-12,2.4593986806016718e-12,3.3261276339660145e-13,1.1529129295803063e-12,1.1673266079153237e-12,1.262625611588755e-11,1.2662312144207593e-11
6.81,9.290220857439623,16.509416829856963,0.7644864915881182,1e-13,2.12e-14,2.6941640486574905e-12,2.4591380194897077e-12,3.310242679394962e-13,1.1519873863225134e-12,1.1672596616325152e-12,1.2616119924403009e-11,1.2652043515752477e-11
6.82,9.282725158178868,16.507846672284643,0.7609006214408351,1e-13,2.12e-14,2.691990295871872e-12,2.4588643458044405e-12,3.2944159791568784e-13,1.1510579196141797e-12,1.16718883797192e-12,1.2605940764806903e-11,1.2641732709258167e-11
6.83,9.275197621226354,16.506190646921503,0.7573278754466247,1e-13,2.12e-14,2.689807310155643e-12,2.4585776573577595e-12,3.278647224180753e-13,1.150124505032068e-12,1.1671141358662575e-12,1.2595718369625389e-11,1.2631379471262522e-11
6.84,9.267638045400952,16.504448745521785,0.753768179819925,1e-13,2.12e-14,2.687615033166276e-12,2.4582779515849236e-12,3.2629360891077005e-13,1.1491871176297182e-12,1.1670355540988632e-12,1.2585452465654492e-11,1.2620983533829747e-11
6.85,9.260046214942077,16.502620957537793,0.7502214352616412,1e-13,2.12e-14,2.685413402333202e-12,2.4579652254940917e-12,3.2472821376842346e-13,1.1482457306528176e-12,1.1669530913051315e-12,1.2575142759891341e-11,1.261054454974868e-11
6.86,9.25242193144168,16.500707270016193,0.7466875840433933,1e-13,2.12e-14,2.683202360118087e-12,2.457639475820926e-12,3.2316851144274824e-13,1.1473003194987684e-12,1.1668667459677536e-12,1.2564788982897802e-11,1.2600062289280404e-11
6.87,9.244764987137309,16.498707667684734,0.7431665539003055,1e-13,2.12e-14,2.6809818462698197e-12,2.4573006988992105e-12,3.2161447006681083e-13,1.1463508584050264e-12,1.1667765164205407e-12,1.2554390852532466e-11,1.2589536476491116e-11
6.88,9.23707517218515,16.496622132928643,0.7396582733105417,1e-13,2.12e-14,2.6787517999336934e-12,2.4569488906959118e-12,3.200660580989262e-13,1.1453973213509586e-12,1.1666824008472585e-12,1.2543948083827435e-11,1.2578966833715756e-11
6.89,9.229352268216811,16.49445064490195,0.7361626512003371,1e-13,2.12e-14,2.6765121577828752e-12,2.456584046644111e-12,3.1852323551622535e-13,1.1444396812588847e-12,1.1665843972414132e-12,1.2533460380238429e-11,1.256835301971009e-11
6.9,9.22159605784893,16.49219318083908,0.7326796068976095,1e-13,2.12e-14,2.67426285677619e-12,2.4562061618891016e-12,3.169859668154532e-13,1.1434779111732674e-12,1.1664825034653243e-12,1.2522927446558849e-11,1.255769471926473e-11
6.91,9.213806324609525,16.489849716044684,0.7292090698998909,1e-13,2.12e-14,2.6720038341367625e-12,2.4558152312864656e-12,3.154542209101461e-13,1.142511984251581e-12,1.166376717249551e-12,1.2512348988819736e-11,1.2546991643623696e-11
6.92,9.205982847435084,16.487420223134684,0.7257509625412452,1e-13,2.12e-14,2.6697350257561746e-12,2.4554112492593606e-12,3.139279636096579e-13,1.1415418730819506e-12,1.1662670361585103e-12,1.2501724706816845e-11,1.2536243477538407e-11
6.93,9.198125441359181,16.484904710307262,0.7223052023659331,1e-13,2.12e-14,2.6674563779941627e-12,2.45499421571753e-12,3.124071588047575e-13,1.1405675547285386e-12,1.166153459318386e-12,1.2491054349365769e-11,1.2525449885781473e-11
6.94,9.190233774989245,16.482303042132386,0.7188717511841388,1e-13,2.12e-14,2.6651677947468813e-12,2.4545641083825958e-12,3.1089178897907676e-13,1.1395889880986663e-12,1.1660359793251382e-12,1.2480337466435396e-11,1.2514610667936804e-11
6.95,9.182307699075096,16.479615261735006,0.7154505119974575,1e-13,2.12e-14,2.662869232731778e-12,2.4541209325430917e-12,3.0938181189711506e-13,1.1386061546853119e-12,1.1659145967915902e-12,1.2469573855343982e-11,1.2503725434559902e-11
6.96,9.17434697489884,16.476841324440137,0.712041413392156,1e-13,2.12e-14,2.6605606227206635e-12,2.453664679921216e-12,3.078771960571826e-13,1.1376190248874564e-12,1.1657893083210698e-12,1.2458763191912626e-11,1.2492793871477366e-11
6.97,9.166351363742592,16.473981185572807,0.7086443839545011,1e-13,2.12e-14,2.6582418954853517e-12,2.453195342231007e-12,3.063779099712548e-13,1.1366275691040814e-12,1.1656601104712935e-12,1.2447905151962441e-11,1.2481815659872816e-11
6.98,9.158320598345023,16.471034778641602,0.7052593390094136,1e-13,2.12e-14,2.655912973520057e-12,2.45271290777419e-12,3.048839163236657e-13,1.1356317541947828e-12,1.1655269987685687e-12,1.2436999372552542e-11,1.2470790432839966e-11
6.99,9.150254433980404,16.4680020543796,0.7018862043519035,1e-13,2.12e-14,2.6535737858543174e-12,2.4522173675311495e-12,3.033951824273177e-13,1.13463154981357e-12,1.1653899694711457e-12,1.2426045521345389e-11,1.245971785180066e-11
