Time,M,B,A,L,P,I1,I2,I3,L_e,mu,gamma_M,gamma_B,gamma_A,gamma_0,K,alpha_M,tau_B,alpha_A,K_L1,alpha_B,K_A,beta_A,tau_M,K_L,gamma_L,gamma_P,alpha_L,alpha_P,tau_P,beta_L1,K_Le,K_1,cell,r_m1,r_m2,r_m3_i1,r_i1,r_b1,r_b2_i2,r_i2,r_a1,r_a2,r_a3_l1,r_l2,r_l3,r_l4,r_p1,r_p2_i3,r_i3
4.83,0.00011092786302142276,1.4549418901096417e-05,0.10377885354055673,0.5832528578216257,0.003084824658987171,3.4589140700052745e-06,5.506419394382251e-06,0.004570235686029041,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.809832140608891e-05,3.458914070005274e-05,3.6192929372433166e-05,3.409365331093923e-07,2.7532096971911254e-06,1.760024138015447e-06,0.056310405931106075,0.01580663041136743,0.09615525634038173,0.013181514586768741,1.9922537226831232,2.0904223571489537,0.0020748530656347713,0.0016149242706816396,0.001040552603305129
4.84,0.00011080109929573595,1.457351403550175e-05,0.10401901905119877,0.5831411603953208,0.003080230713585959,3.474954684963129e-06,5.496502177901388e-06,0.004564496100847596,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.804335665463111e-05,3.474954684963129e-05,3.635392776375458e-05,3.415011543939125e-07,2.748251088950694e-06,1.7580128559898439e-06,0.05644071973718045,0.015867592427767894,0.09630297837850695,0.01317899022493425,1.9889987089683996,2.0873092835594265,0.002071763177957916,0.0016128961487093978,0.001039363503279443
4.85,0.00011067648480641452,1.4597554004469002e-05,0.10425874785615782,0.5830294303327563,0.0030756473523550908,3.4910010690161034e-06,5.486614564937424e-06,0.004558765012072023,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.7989323812061336e-05,3.491001069016103e-05,3.6514950555333125e-05,3.420644829867221e-07,2.743307282468712e-06,1.756035674575019e-06,0.05657079658675123,0.01592853779151373,0.09645029279857524,0.013176465125520292,1.9857512773135984,2.0842033823018027,0.002068680409194034,0.0016108710290007149,0.0010381945640450514
4.86,0.00011055401079849343,1.4621538967696551e-05,0.104498038384298,0.5829176676218184,0.0030710745329532874,3.507052899255147e-06,5.476756751150404e-06,0.004553042592847352,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.793621908222675e-05,3.5070528992551465e-05,3.6675994612359416e-05,3.4262652263003325e-07,2.738378375575202e-06,1.75409245486133e-06,0.05670063562732009,0.01598946574898522,0.09659720075857653,0.013173939288253096,1.982511397851726,2.0811046246836393,0.002065604730864381,0.0016088489727375801,0.0010370457034764953
4.87,0.00011043366867955058,1.4645469110525161e-05,0.1047368898163924,0.5828058722961778,0.003066512237421111,3.52310986576866e-06,5.466928868076763e-06,0.004547328977536359,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.788403873945313e-05,3.5231098657686596e-05,3.6837057305718954e-05,3.431872776669361e-07,2.7334644340383813e-06,1.7521830605181033e-06,0.05683023641437451,0.016050375686068347,0.09674370359022079,0.013171412713893616,1.9792790565845515,2.0780129985347764,0.0020625361308894393,0.0016068300273980067,0.0010359168409730406
4.88,0.00011031544973036522,1.4669344598292145e-05,0.10497530074665488,0.5826940443537885,0.0030619604287790095,3.5391716485058167e-06,5.457131097275338e-06,0.004541624330755599,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.7832779003086354e-05,3.5391716485058166e-05,3.6998135611779477e-05,3.437467519717798e-07,2.728565548637669e-06,1.7503073532028287e-06,0.056959598185134935,0.016111266884158756,0.09688980248892531,0.013168885402395619,1.9760542271515857,2.074928478796129,0.002059474584396762,0.0016048142511503884,0.0010348078947445257
4.89,0.00011019934521050327,1.4693165592988257e-05,0.10521326967116872,0.5825821837866296,0.003057419066865394,3.555237925719512e-06,5.447363628673657e-06,0.00453592882218305,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.778243608327422e-05,3.5552379257195115e-05,3.7159226439542784e-05,3.4430494934049384e-07,2.7236818143368283e-06,1.7484651942364177e-06,0.057088720123576145,0.016172138608889698,0.09703549862695954,0.013166357353577829,1.9728368811355508,2.0718510382523143,0.0020564200643736637,0.0016028017039516076,0.0010337187828017987
4.9,0.00011008534637953073,1.4716932256604256e-05,0.10545079508601715,0.5824702905866807,0.0030528881115186707,3.5713083756626407e-06,5.4376266521992475e-06,0.004530242621496688,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.773300619016452e-05,3.5713083756626406e-05,3.7320326696673764e-05,3.448618735690075e-07,2.7188133260996238e-06,1.7466564449397828e-06,0.0572176014136729,0.01623299012801329,0.09718079317617367,0.013163828567258982,1.969626990132216,2.0687806496879464,0.0020533725438074578,0.0016007924457585468,0.0010326494231557076
4.91,0.00010997344449701358,1.4740644751130896e-05,0.10568787548728335,0.5823583647459202,0.003048367522577251,3.587382676588093e-06,5.42792035777964e-06,0.00452456589837449,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.7684485533905087e-05,3.587382676588093e-05,3.748143328955129e-05,3.4541752845325025e-07,2.71396017888982e-06,1.7448809666338362e-06,0.057346241239399944,0.016293820711398597,0.097325687307998,0.013161299043257794,1.966424525750421,2.065717285887643,0.0020503319956854593,0.0015987865365280883,0.0010315997338171013
4.92,0.00010986363082251779,1.476430323855893e-05,0.10592450937105062,0.5822464062563276,0.0030438572598795424,3.603460506748764e-06,5.41824493534236e-06,0.004518898822494433,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.763687032464371e-05,3.603460506748764e-05,3.76425431233192e-05,3.459719177891514e-07,2.70912246767118e-06,1.74313862063949e-06,0.057474638784732066,0.016354629631029717,0.09747018219344268,0.013158768781393004,1.9632294596120818,2.0626609196360195,0.0020472983929949802,0.0015967840362171141,0.001030569632796828
4.93,0.00010975589661560934,1.4787907880879119e-05,0.10616069523340214,0.5821344151098818,0.0030393572832639543,3.6195415443975483e-06,5.408600574814935e-06,0.004513241563534493,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.7590156772528204e-05,3.619541544397548e-05,3.780365310193695e-05,3.465250453726404e-07,2.7043002874074673e-06,1.7414292682776564e-06,0.057602793233644,0.016415416161003765,0.09761427900309719,0.013156237781483329,1.9600417633522083,2.0596115237176913,0.0020442717087233355,0.0015947850047825062,0.0010295590381057362
4.94,0.00010965023313585415,1.4811458840082219e-05,0.10639643157042121,0.5820223912985619,0.0030348675525688953,3.6356254677873397e-06,5.398987466124894e-06,0.004507594291172648,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.7544341087706355e-05,3.63562546778734e-05,3.7964760128230146e-05,3.470769149996466e-07,2.699493733062447e-06,1.7397527708692466e-06,0.057730703770110546,0.01647617957752883,0.09775797890712971,0.013153706043347499,1.9568614086189153,2.056569070917275,0.002041251915857839,0.0015927895021811476,0.001028567867754674
4.95,0.00010954663174146056,1.48349562898933e-05,0.10663171723946967,0.5819103348236236,0.0030303880388609355,3.6517119609822354e-06,5.389405768124369e-06,0.004501957156095492,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.74994195230973e-05,3.6517119609822355e-05,3.812586135154184e-05,3.476275307410697e-07,2.6947028840621846e-06,1.7381089913002707e-06,0.05785836977413624,0.016536919225126144,0.0979012831537014,0.013151173567013893,1.9536883743357891,2.053533541628116,0.002038238994937865,0.0015907975816591843,0.0010275960406797987
4.96,0.00010944508391847038,1.4858400419244309e-05,0.10686655156610156,0.5817982456983436,0.0030259187277575667,3.667800715577257e-06,5.379855599393935e-06,0.004496330284378104,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.745538838704875e-05,3.667800715577257e-05,3.828695424350177e-05,3.481768970241519e-07,2.6899277996969675e-06,1.7364977944849933e-06,0.0579857908797667,0.016597634536744735,0.09804419309213047,0.013148640352782565,1.9505226488452927,2.050504926103951,0.0020352329362897394,0.0015888092877661146,0.0010266434770164023
4.97,0.00010934558099451196,1.488179139822258e-05,0.10710093329567937,0.5816861239211019,0.003021459586844532,3.683891413834981e-06,5.370337128419361e-06,0.004490713832594568,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.7412243919220386e-05,3.683891413834981e-05,3.844803587986426e-05,3.487250178345497e-07,2.6851685642096805e-06,1.7349190428242308e-06,0.058112966406235624,0.016658324841706436,0.09818670994533796,0.013146106400616902,1.947364208833636,2.0474832023793534,0.0020322337181116323,0.0015868246758284693,0.001025710095413789
4.98,0.00010924811429266352,1.4905129396374182e-05,0.1073348611569008,0.5815739694898501,0.0030170105831896555,3.6999837377499307e-06,5.360850525119833e-06,0.004485107958194985,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.73699823572989e-05,3.699983737749931e-05,3.8609103325205247e-05,3.492718971452362e-07,2.6804252625599165e-06,1.7333725986466043e-06,0.05823989566373437,0.016718989468634798,0.09832883493218446,0.013143571710470611,1.944213030662335,2.044468348137931,0.0020292413182533622,0.0015848438014823267,0.00102479581447858
4.99,0.0001091526751360033,1.492841458324518e-05,0.10756833387846358,0.5814617824025402,0.00301257168386076,3.716077369316627e-06,5.351395959414536e-06,0.004479512818629455,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.7328599938971025e-05,3.7160773693166266e-05,3.877015364436278e-05,3.498175389291843e-07,2.675697979707268e-06,1.7318583242807365e-06,0.058366577962454334,0.016779627748500406,0.09847056927108708,0.013141036282297408,1.9410690907032673,2.0414603410632917,0.002026255714564747,0.001582866720363765,0.001023900552817397
5.0,0.00010905925484760956,1.4951647128381644e-05,0.10780135018906546,0.5813495626571239,0.0030081428559256694,3.7321719905295937e-06,5.341973601222654e-06,0.0044739285713480785,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.7288092901923505e-05,3.7321719905295937e-05,3.8931183902477757e-05,3.5036194715936707e-07,2.670986800611327e-06,1.7303760820552499e-06,0.058493012612586916,0.016840239014616835,0.09861191418001897,0.013138500116051,1.9379323653386764,2.038459158839042,0.002023276884895605,0.0015808934881088616,0.0010230242290368617
5.01,0.00010896784475056052,1.4974827201329642e-05,0.10803390881740418,0.5812373102515531,0.0030037240664522067,3.748267283383353e-06,5.3325836204633735e-06,0.004468355373800956,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.724845748384304e-05,3.748267283383353e-05,3.909219116503431e-05,3.509051258087575e-07,2.6662918102316867e-06,1.7289257342987664e-06,0.058619198924323504,0.01690082260263666,0.09875287087650875,0.0131359632116851,1.9348028309611895,2.0354647791487896,0.002020304807095754,0.0015789241603536945,0.001022166761743596
5.02,0.00010887843616793445,1.4997954971635236e-05,0.10826600849217746,0.5811250251837795,0.002999315282508195,3.764362929872427e-06,5.3232261870558774e-06,0.004462793383438187,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.720968992241638e-05,3.764362929872427e-05,3.9253172497900165e-05,3.5144707885032846e-07,2.6616130935279387e-06,1.7275071433399083e-06,0.058745136207855486,0.016961377850547313,0.09889344057763987,0.013133425569153416,1.9316804639738236,2.0324771796761416,0.0020173394590150117,0.0015769587927343418,0.0010213280695442212
5.03,0.00010879102042344757,1.5021030608920157e-05,0.10849764794458502,0.5810127074519033,0.0029949164712345083,3.7804586122401917e-06,5.3139014707033055e-06,0.004457242757576033,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.717178645560686e-05,3.7804586122401915e-05,3.9414124969106914e-05,3.51987810258826e-07,2.6569507353516528e-06,1.7261201715174205e-06,0.05887082377473183,0.0170219040991246,0.09903362450056492,0.013130887188413013,1.9285652408374125,2.0294963381542077,0.00201438081855233,0.0015749974408395878,0.001020508071051344
5.04,0.00010870558899080239,1.5044054300592531e-05,0.10872882649400954,0.5809003570888494,0.0029905276169454875,3.796554071232307e-06,5.304609590318296e-06,0.004451703622066237,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.7134743386411916e-05,3.796554071232307e-05,3.9575046056957584e-05,3.5252732442578475e-07,2.652304795159148e-06,1.7247646835497878e-06,0.05899626125564957,0.017082400799198882,0.09917342398296033,0.013128348070207994,1.92545714916773,2.026522243953648,0.002011428875157535,0.001573040149140013,0.001019706686284508
5.05,0.00010862213334744832,1.5067026234504833e-05,0.10895954347452769,0.5807879741284131,0.002986148704384501,3.8126490490559347e-06,5.29535066354464e-06,0.0044461761019744936,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.709855701945359e-05,3.812649049055934e-05,3.973593325345328e-05,3.5306562575315177e-07,2.64767533177232e-06,1.7234405442149446e-06,0.05912144828927872,0.017142867407238985,0.09931284036504574,0.013125808215302135,1.9223561768623583,2.02355488673585,0.002008483618569015,0.0015710869618284428,0.0010189238352984052
5.06,0.00010854064487259665,1.5089946586859763e-05,0.10918979783496721,0.5806755585815796,0.0029817797070466135,3.828743249600327e-06,5.286124841292964e-06,0.004440660342975177,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.70632236167579e-05,3.8287432496003266e-05,3.9896783784762094e-05,3.536027183698848e-07,2.643062420646482e-06,1.7221476167321413e-06,0.059246384305253204,0.017203303311903857,0.09945187490733784,0.013123267623943698,1.91926230452495,2.020594248539823,0.0020055450309595523,0.001569137930379921,0.0010181594372262103
5.07,0.00010846111494545856,1.5112815533860025e-05,0.10941958852415586,0.5805631104593342,0.002977420598426892,3.844836376754741e-06,5.27693227447389e-06,0.004435156490742657,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.702873944035083e-05,3.8448363767547404e-05,4.0057594878695585e-05,3.5413860640494193e-07,2.638466137236945e-06,1.720885764320628e-06,0.059371068733206966,0.01726370790439159,0.0995905288698935,0.013120726296380952,1.9161755127669973,2.017640311404576,0.0020026130945019274,0.0015671931062694899,0.001017413411201097
5.08,0.00010838353494524532,1.5135633251708327e-05,0.10964891449092133,0.5804506297726624,0.0029730713520204036,3.860928134408425e-06,5.267773113998044e-06,0.004429664690951303,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.699510075225837e-05,3.860928134408425e-05,4.0218363764739685e-05,3.546732939872812e-07,2.633886556999022e-06,1.7196548501996539e-06,0.05949550100277391,0.0173240805784336,0.09972880351230914,0.013118184232862169,1.91309578220784,2.0146930573691204,0.0019996877913689235,0.0015652525409721918,0.0010166856763562393
5.09,0.00010830789625116816,1.5158399916607372e-05,0.10987777468409139,0.5803381165325492,0.0029687319413222147,3.877018226450635e-06,5.258647510776048e-06,0.004424185089275487,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.6962303814506514e-05,3.877018226450635e-05,4.037908767408543e-05,3.552067852458605e-07,2.629323755388024e-06,1.7184547375884693e-06,0.05961968054358799,0.01738442073028876,0.09986670009372005,0.01311564143363561,1.9100230934746734,2.0117524684724652,0.0019967691037333216,0.0015633162859630696,0.001015976151824811
5.1,0.00010823419024243835,1.5181115704759866e-05,0.11010616805249379,0.58022557074998,0.0029644023398273916,3.893106356770624e-06,5.249555615718528e-06,0.0044187178313895795,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.693034488912126e-05,3.893106356770623e-05,4.053976383965956e-05,3.557390843096379e-07,2.624777807859264e-06,1.7172852897063244e-06,0.05974360678528313,0.017444727758737566,0.1000042198727999,0.013113097898949547,1.906957427202559,2.0088185267536205,0.0019938570137679034,0.001561384392717166,0.001015284756739987
5.11,0.00010816240829826706,1.5203780792368516e-05,0.11033409354495628,0.5801129924359403,0.002960082521031,3.909192229257646e-06,5.240497579736105e-06,0.00441326306296795,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.6899220238128596e-05,3.909192229257645e-05,4.070038949615492e-05,3.562701953075714e-07,2.6202487898680527e-06,1.7161463697724684e-06,0.05986727915749328,0.01750500106507619,0.1001413641077601,0.01311055362905225,1.9038987640344347,2.0058912142515952,0.001990951503645451,0.0015594569127095228,0.0010146114102349408
5.12,0.00010809254181408071,1.522639535702565e-05,0.11056155015986366,0.5800003816058986,0.002955772459789217,3.925275552955156e-06,5.231473549425907e-06,0.0044078209269775405,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.6868926130585395e-05,3.9252755529551556e-05,4.0860961915075565e-05,3.5680012240118205e-07,2.6157367747129536e-06,1.7150378412634273e-06,0.05999069711674202,0.017565240062164436,0.10027813406598615,0.013108008624293307,1.9008470855075779,2.002970513927752,0.001988052556454227,0.001557533896458495,0.0010139560315949516
5.13,0.00010802458240855119,1.5248959595455546e-05,0.11078853757788856,0.5798877383370503,0.0029514721496975843,3.941356107868215e-06,5.2224836119980084e-06,0.004402391529110157,0.08,0.0226,0.411,0.000833,0.52,7.25e-07,7200.0,0.000997,2.0,17600.0,1.81,0.0166,1.95,21500.0,0.1,0.97,0.0,0.65,2880.0,10.0,0.83,2650.0,0.26,25200.0,1.0,7.25e-07,4.6839458932347796e-05,3.941356107868215e-05,4.102147885289438e-05,3.573288702003098e-07,2.6112418059990042e-06,1.7139595711978258e-06,0.06011386048976233,0.017625444290239822,0.10041453114707238,0.013105462886417337,1.8978023853690296,2.0000564214421277,0.001985160167886595,0.0015556153813110095,0.001013318542199441
