Time,Ce,rem_time,Exposure,Size,Effect,Dose,Dose_Int1,Dose_Int2,Dose_Length,Cycle_Int,N_Cycle,conversion_factor,AE50,Keq,Teq,Size_0,RateIn,T_Turnover,Kover,COMpartment
4.9,7323.211459823385,1.9,0.0,5.170977387890519,0.5914118696730732,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
4.91,7316.596374534262,1.91,0.0,5.168060670088286,0.5916302281088556,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
4.92,7309.987264677261,1.92,0.0,5.165155939214049,0.5918485503842714,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
4.93,7303.384124854744,1.93,0.0,5.162263147991709,0.5920668364191735,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
4.94,7296.786949674014,1.9400000000000008,0.0,5.159382249530273,0.5922850861334681,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
4.95,7290.195733747197,1.95,0.0,5.156513197094981,0.5925032994471198,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
4.96,7283.610471691275,1.96,0.0,5.153655944186457,0.5927214762801498,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
4.97,7277.031158128096,1.97,0.0,5.150810444555677,0.5929396165526359,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
4.98,7270.45778768436,1.9800000000000009,0.0,5.147976652201972,0.5931577201847128,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
4.99,7263.890354991625,1.99,0.0,5.145154521371048,0.593375787096571,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.0,7257.328854686296,2.0,0.0,5.142344006552992,0.5935938172084592,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.01,7250.773281409622,2.01,0.0,5.13954506248029,0.593811810440682,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.02,7244.223629807691,2.019999999999999,0.0,5.136757644125835,0.5940297667136016,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.03,7237.679894531429,2.03,0.0,5.13398170670094,0.5942476859476375,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.04,7231.142070236594,2.04,0.0,5.131217205653356,0.5944655680632661,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.05,7224.610151583764,2.05,0.0,5.128464096665275,0.5946834129810218,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.06,7218.084133238345,2.059999999999999,0.0,5.125722335651352,0.5949012206214959,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.07,7211.564009870577,2.07,0.0,5.122991878828471,0.5951189909053372,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.08,7205.049776155521,2.08,0.0,5.120272682669303,0.595336723753252,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.09,7198.541426773029,2.09,0.0,5.117564703816521,0.5955544190860047,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.1,7192.038956407763,2.1,0.0,5.114867899142051,0.5957720768244178,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.11,7185.542359749184,2.11,0.0,5.1121822257453,0.5959896968893719,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.12,7179.051631491548,2.12,0.0,5.109507640951379,0.5962072792018056,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.13,7172.5667663339045,2.13,0.0,5.10684410230933,0.5964248236827161,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.14,7166.087758980091,2.14,0.0,5.104191567590349,0.5966423302531587,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.15,7159.614604138729,2.15,0.0,5.101549994786012,0.5968597988342472,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.16,7153.147296523218,2.16,0.0,5.0989193421065,0.597077229347154,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.17,7146.685830851733,2.17,0.0,5.0962995679788206,0.5972946217131103,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.18,7140.230201847216,2.18,0.0,5.093690631045038,0.5975119758534062,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.19,7133.78040423738,2.190000000000001,0.0,5.091092490160495,0.5977292916893904,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.2,7127.336432754699,2.2,0.0,5.088505104403253,0.5979465691424708,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.21,7120.898282136431,2.21,0.0,5.085928433151624,0.5981638081341136,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.22,7114.46594712457,2.22,0.0,5.083362435943327,0.5983810085858445,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.23,7108.039422465859,2.230000000000001,0.0,5.080807072508329,0.5985981704192491,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.24,7101.618702911785,2.24,0.0,5.078262302785264,0.5988152935559719,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.25,7095.203783218571,2.25,0.0,5.075728086919837,0.5990323779177169,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.26,7088.794658147181,2.26,0.0,5.073204385263244,0.5992494234262484,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.27,7082.391322463308,2.269999999999999,0.0,5.0706911583705745,0.5994664300033898,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.28,7075.993770937375,2.28,0.0,5.068188366999233,0.5996833975710251,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.29,7069.601998344528,2.29,0.0,5.065695972107344,0.5999003260510972,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.3,7063.215999464629,2.3,0.0,5.063213934852167,0.6001172153656098,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.31,7056.835769082257,2.309999999999999,0.0,5.060742216588508,0.6003340654366267,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.32,7050.461301986701,2.32,0.0,5.058280778867131,0.600550876186272,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.33,7044.092592971956,2.33,0.0,5.055829583433167,0.6007676475367297,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.34,7037.72963683682,2.34,0.0,5.053388592523563,0.6009843794102414,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.35,7031.372428384864,2.35,0.0,5.050957768800326,0.6012010717291065,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.36,7025.020962424201,2.36,0.0,5.048537074658851,0.6014177244156902,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.37,7018.675233767631,2.37,0.0,5.046126472677998,0.6016343373924183,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.38,7012.335237232636,2.38,0.0,5.043725925625664,0.6018509105817782,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.39,7006.000967641381,2.39,0.0,5.041335396457233,0.6020674439063176,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.4,6999.672419820706,2.4,0.0,5.038954848314028,0.6022839372886456,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.41,6993.349588602124,2.41,0.0,5.03658424452176,0.6025003906514326,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.42,6987.032468821813,2.42,0.0,5.034223548588979,0.60271680391741,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.43,6980.72105532062,2.43,0.0,5.031872724205523,0.6029331770093709,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.44,6974.415342944043,2.440000000000001,0.0,5.0295317352409725,0.6031495098501696,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.45,6968.115326542242,2.45,0.0,5.027200545743095,0.6033658023627223,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.46,6961.821000970022,2.46,0.0,5.024879119936299,0.603582054470007,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.47,6955.532361086836,2.47,0.0,5.022567422220084,0.603798266095063,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.48,6949.24940175678,2.480000000000001,0.0,5.02026541716749,0.6040144371609921,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.49,6942.9721178485825,2.49,0.0,5.017973069523548,0.6042305675909581,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.5,6936.700504235612,2.5,0.0,5.01569034420373,0.6044466573081861,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.51,6930.434555795859,2.51,0.0,5.0134172062924005,0.604662706235965,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.52,6924.1742674119405,2.519999999999999,0.0,5.011153621041266,0.6048787142976445,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.53,6917.919633971095,2.53,0.0,5.008899553867825,0.6050946814166376,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.54,6911.670650365175,2.54,0.0,5.006654970353821,0.6053106075164196,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.55,6905.427311490644,2.55,0.0,5.004419836243686,0.6055264925205288,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.56,6899.189612248572,2.559999999999999,0.0,5.0021941174430005,0.6057423363525658,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.57,6892.957547544634,2.57,0.0,4.999977780016936,0.6059581389361943,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.58,6886.731112289101,2.58,0.0,4.997770790188708,0.606173900195141,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.59,6880.510301396836,2.59,0.0,4.995573114338028,0.6063896200531956,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.6,6874.295109787298,2.6,0.0,4.993384718999551,0.6066052984342111,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.61,6868.085532384523,2.61,0.0,4.991205570861328,0.6068209352621039,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.62,6861.881564117134,2.62,0.0,4.989035636763255,0.6070365304608532,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.63,6855.683199918328,2.63,0.0,4.986874883695522,0.6072520839545024,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.64,6849.490434725874,2.64,0.0,4.98472327879707,0.607467595667158,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.65,6843.303263482108,2.65,0.0,4.98258078935403,0.6076830655229909,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.66,6837.1216811339345,2.66,0.0,4.980447382798185,0.607898493446235,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.67,6830.945682632811,2.67,0.0,4.978323026705413,0.6081138793611884,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.68,6824.775262934752,2.68,0.0,4.976207688794139,0.6083292231922137,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.69,6818.610417000323,2.690000000000001,0.0,4.974101336923786,0.6085445248637369,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.7,6812.451139794636,2.7,0.0,4.972003939093225,0.6087597843002486,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.71,6806.297426287343,2.71,0.0,4.969915463439229,0.6089750014263036,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.72,6800.149271452636,2.72,0.0,4.967835878234912,0.6091901761665214,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.73,6794.006670269236,2.730000000000001,0.0,4.965765151888196,0.6094053084455857,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.74,6787.869617720398,2.74,0.0,4.9637032529402445,0.6096203981882451,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.75,6781.738108793898,2.75,0.0,4.961650150063925,0.609835445319313,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.76,6775.612138482034,2.76,0.0,4.959605812062256,0.6100504497636672,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.77,6769.491701781712,2.769999999999999,0.0,4.9575702081387005,0.6102654114462476,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.78,6763.376793694794,2.78,0.0,4.955543308882969,0.6104803302920434,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.79,6757.267409227387,2.79,0.0,4.953525084269403,0.6106952062261182,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.8,6751.163543390081,2.8,0.0,4.951515504338556,0.6109100391736015,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.81,6745.065191198,2.809999999999999,0.0,4.949514539349575,0.6111248290596867,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.82,6738.972347670794,2.82,0.0,4.947522159783764,0.6113395758096318,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.83,6732.885007832644,2.83,0.0,4.945538336348154,0.611554279348759,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.84,6726.803166712252,2.84,0.0,4.943563039979066,0.6117689396024542,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.85,6720.726819342845,2.85,0.0,4.9415962418456845,0.6119835564961683,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.86,6714.655960762166,2.86,0.0,4.939637913353616,0.6121981299554163,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.87,6708.590586012476,2.87,0.0,4.937688026148463,0.6124126599057775,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.88,6702.53069014025,2.88,0.0,4.93574655122321,0.6126271462729063,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.89,6696.476268195795,2.89,0.0,4.933813457839958,0.6128415889825456,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.9,6690.427315234453,2.9,0.0,4.931888717044323,0.6130559879604842,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.91,6684.38382631605,2.91,0.0,4.929972300067122,0.6132703431325766,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.92,6678.345796504849,2.92,0.0,4.928064178214139,0.6134846544247436,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.93,6672.313220869556,2.93,0.0,4.926164322860059,0.6136989217629736,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.94,6666.286094483299,2.940000000000001,0.0,4.924272705442396,0.6139131450733215,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.95,6660.264412423638,2.95,0.0,4.922389297455423,0.6141273242819099,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.96,6654.248169772548,2.96,0.0,4.9205140704441,0.6143414593149285,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.97,6648.237361616417,2.97,0.0,4.918646995998007,0.6145555500986347,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.98,6642.231983046039,2.980000000000001,0.0,4.916788045745268,0.6147695965593538,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
5.99,6636.2326642722355,2.99,0.0,4.914938138018831,0.6149835759627444,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
6.0,6630.239150682346,0.0,0.0,4.913095362977956,0.6151974971038183,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
6.01,6676.262955867325,0.01,5203.84,4.911246718651168,0.6135586166451612,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
6.02,6722.247154884431,0.01999999999999923,5203.84,4.909378450016172,0.6119298440451515,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
6.03,6768.189816196383,0.03,5203.84,4.90749077582676,0.6103111557495282,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
6.04,6814.090977324349,0.04,5203.84,4.905583912877315,0.6087024590489807,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
6.05,6859.950675755601,0.05,5203.84,4.903658076014114,0.6071036623670916,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
6.06,6905.768948943538,0.05999999999999923,5203.84,4.901713478156689,0.6055146752430833,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
6.07,6951.545834307752,0.07,5203.84,4.8997503303276355,0.6039354083148809,5203.84,0.0,1.0,0.44359,3.0,6.0,604800.0,10600.0,0.09037120998173993,7.67,6.66,0.3055045871559633,21.8,0.04587155963302752,1.0
