Time,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,P4_prime,i1,d_R1,sP1R1,d_P1,sP1_prime_P1,s1,n,s3,d_P1_prime,i2,d_R2,sP2R2,d_P2,sP2_prime_P2,s2,d_P2_prime,sP3_prime_P2_prime,d_P3_prime,d_P4_prime,sP4_prime_P1_prime,compartment,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16,React17,React18,React19,React20
3.98,0.0039214023393257915,0.04861224251846648,0.43333829853265987,0.039214023393257975,0.4861224251846648,1.6603224024425298,1.0181042284702928,0.02345517532786268,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0009223530442328194,0.0018550193766180658,0.010873100284105397,0.01394539401127248,0.004128783170381458,0.09194346496672252,0.1605431728403798,0.0,0.009223530442328208,0.018550193766180688,0.10873100284105398,0.1394539401127248,0.29983844106741,0.6151162436569084,0.49483902103702315,0.3771872545636741,0.19999999999999957,0.00026926488764998516,0.008689673355466564
3.99,0.003912189647861691,0.04852214070508768,0.4328312646705453,0.039121896478616976,0.48522140705087685,1.6605624341453076,1.0192786035154502,0.023371112031661465,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0009201861270735484,0.0018506613129209732,0.010852947211506961,0.013919546504068504,0.004123470331430646,0.0914282799034489,0.1603553269351436,0.0,0.009201861270735499,0.018506613129209763,0.10852947211506962,0.13919546504068506,0.2998401335338538,0.6152051706021535,0.4948456620857117,0.377622337030404,0.19999999999999962,0.00026644411024361915,0.00865852958548994
4.0,0.00390299860008643,0.04843219671649286,0.43232066594681545,0.03902998600086435,0.4843219671649287,1.6607990173432194,1.0204487013945687,0.02328733160223389,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0009180243007263293,0.001846313487770886,0.01083282943957796,0.013893744272060308,0.0041182411916606855,0.09091601583261703,0.1601661603199762,0.0,0.009180243007263304,0.018463134877708884,0.10832829439577961,0.1389374427206031,0.2998418219653584,0.6152928199453159,0.49485219851042417,0.37805583489265976,0.19999999999999962,0.0002636300577359677,0.00862749061199561
4.01,0.003893829145147811,0.04834241030222711,0.43180654533593515,0.03893829145147817,0.4834241030222711,1.6610321692552035,1.0216145368834395,0.023203833085296662,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0009158675532302166,0.001841975877112172,0.010812746912299137,0.01386798724339989,0.00411309504046441,0.09040667845595074,0.15997568891605723,0.0,0.00915867553230218,0.018419758771121748,0.10812746912299138,0.13867987243399893,0.29984350601948,0.6153791980656678,0.4948586311994195,0.37848775362457665,0.19999999999999962,0.00026082330086668674,0.008596556081440707
4.0200000000000005,0.003884681232312673,0.048252781212155774,0.43128894562170145,0.03884681232312679,0.4825278121215578,1.6612619070253636,1.022776124712397,0.02312061553786779,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0009137158726522639,0.0018376484569455102,0.010792699573722883,0.013842275346331128,0.004108031176572821,0.0899002728075081,0.15978392857392795,0.0,0.009137158726522652,0.01837648456945513,0.10792699573722885,0.1384227534633113,0.2998451853619996,0.6154643113147567,0.49486496102928396,0.37891809868344883,0.19999999999999962,0.0002580243966672102,0.008565725644469257
4.03,0.0038755548109665875,0.048163309196464416,0.43076790938607495,0.03875554810966593,0.4816330919646442,1.6614882477233168,1.0239334795663537,0.023037678028188655,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0009115692470874511,0.0018333312033277443,0.010772687367973197,0.013816608509189747,0.004103048907914967,0.0893968032673598,0.15959089506935303,0.0,0.009115692470874523,0.01833331203327747,0.10772687367973198,0.13816608509189748,0.2998468596669434,0.6155481660165344,0.4948711888651063,0.3793468755097427,0.19999999999999965,0.00025523388842757185,0.008534998955883333
4.04,0.0038664498306655256,0.04807399400557358,0.4302434875269477,0.03866449830665531,0.4807399400557359,1.6617112084272996,1.0250866161477215,0.02295501936422897,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0009094276646708383,0.001829024092396327,0.010752710239226642,0.013790986660378894,0.0040981475496621,0.08889627354795848,0.15939660725898358,0.0,0.009094276646708395,0.018290240923963298,0.10752710239226645,0.13790986660378896,0.2998485285895847,0.6156307684981459,0.49487731556292236,0.3797740895504078,0.19999999999999965,0.0002524523506921351,0.008504375574059548
4.05,0.003857366241133126,0.04798483539014272,0.42971573884838277,0.03857366241133131,0.47984835390142727,1.661930806220647,1.0262355491735082,0.02287263810629327,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0009072911135769226,0.0018247271003680255,0.010732768131713222,0.013765409728370244,0.004093326424188871,0.08839868670930089,0.15920108692854884,0.0,0.009072911135769237,0.018247271003680277,0.10732768131713225,0.13765409728370245,0.29985019176901895,0.6157121250886253,0.4948833419697639,0.3801997462578013,0.19999999999999965,0.00024968038496834877,0.00847385496561953
4.0600000000000005,0.0038483039920061686,0.04789583310148593,0.42918468833692297,0.03848303992006174,0.4789583310148594,1.6621470577874142,1.027380293067793,0.022790533894363838,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.000905159581959771,0.0018204402034185181,0.010712860989809359,0.01373987764182327,0.004088584869819221,0.08790404530550046,0.15900434333506322,0.0,0.009051595819597722,0.018204402034185208,0.10712860989809361,0.13739877641823273,0.2998518489589368,0.6157922419690812,0.494889268912726,0.38062385097575596,0.1999999999999997,0.00024691840177197886,0.008443436997183914
4.07,0.0038392630331482622,0.047806986891058216,0.42865037867044375,0.03839263033148267,0.47806986891058223,1.6623599799126139,1.0285208623416344,0.02270870580849706,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0009030330580268028,0.0018161633778307855,0.010692988757922992,0.013714390329437871,0.004083922229709919,0.08741235123343945,0.158806392289826,0.0,0.00903033058026804,0.01816163377830788,0.10692988757922993,0.13714390329437873,0.2998534998640446,0.6158711253580251,0.4948950972128626,0.3810464090803287,0.1999999999999997,0.00024416689325899735,0.00841312132793199
4.08,0.003830243314540618,0.047718296510633515,0.42811285233602214,0.03830243314540623,0.4771829651063353,1.6625695893091674,1.0296572714613366,0.022627152937454462,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0009009115300130987,0.0018118965999434395,0.010673151380533399,0.013688947720005437,0.004079337855536139,0.0869236058034096,0.15860724953344948,0.0,0.009009115300131,0.018118965999434418,0.10673151380533402,0.1368894772000544,0.2998551441972114,0.6159487814472603,0.4949008276805798,0.381467425930996,0.1999999999999997,0.00024142633798103795,0.008382907620268129
4.09,0.0038212447862817586,0.047629761712304604,0.42757215162066914,0.03821244786281764,0.47629761712304614,1.6627759026182718,1.0307895348484994,0.02254587437856428,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008987949861813324,0.001807639846150586,0.010653348802191171,0.013663549742408822,0.004074831107364453,0.08643780975240516,0.15840693073242548,0.0,0.008987949861813338,0.018076398461505886,0.10653348802191173,0.13663549742408826,0.29985678167945384,0.6160252164020172,0.49490646111579445,0.38188690687067206,0.1999999999999997,0.00023869720091027413,0.008352795539770494
4.1,0.003812267398587222,0.04754138224848294,0.4270283186020623,0.03812267398587227,0.47541382248482955,1.6629789364097676,1.031917666880067,0.022464869237582983,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008966834148217005,0.0018033930929016854,0.01063358096751818,0.013638196325622302,0.0040704013535278845,0.08595496325732709,0.15820545147569204,0.0,0.008966834148217017,0.018033930929016877,0.10633580967518183,0.13638196325622307,0.2998584120399158,0.6161004363610907,0.49491199830809013,0.38230485722572716,0.1999999999999997,0.00023597993347362434,0.008322784755139742
4.11,0.0038033111017892656,0.04745315787189856,0.4264813951392779,0.03803311101789271,0.47453157871898577,1.663178707182505,1.0330416818883756,0.02238413662855682,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008945768042518532,0.0017991563167014122,0.010613847821207553,0.013612887398711542,0.00406604797050307,0.08547506594809136,0.15800282727119966,0.0,0.008945768042518544,0.017991563167014148,0.10613847821207555,0.13612887398711546,0.2998600350158424,0.6161744474369745,0.49491744003687116,0.3827212823060054,0.19999999999999973,0.00023327497359601615,0.00829287493814773
4.12,0.003794375846336575,0.04736508833559995,0.4259314228635237,0.037943758463365805,0.47365088335599964,1.6633752313647137,1.0341615941612048,0.022303675673683375,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008924751428168259,0.001794929494109517,0.010594149308023642,0.013587622890833559,0.004061770342789369,0.08499811692063505,0.15779907354247824,0.0,0.008924751428168272,0.017949294941095196,0.10594149308023644,0.13587622890833562,0.2998616503525485,0.616247255715999,0.49492278707151327,0.3831361874048431,0.19999999999999973,0.00023058274575244613,0.008263065763586217
4.13,0.003785461582793965,0.04727717339295388,0.42537844316887086,0.037854615827939704,0.472771733929539,1.6635685253143682,1.035277417941824,0.02222348550317308,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008903784188889685,0.0017907126017406851,0.010574485372801996,0.013562402731236682,0.004057567862790019,0.08452411474981598,0.15759420562520327,0.0,0.008903784188889699,0.017907126017406877,0.10574485372801999,0.13562402731236686,0.29986325780338285,0.6163188672584671,0.4949280401715125,0.38354957779908694,0.19999999999999973,0.0002279036610285585,0.008233356909215563
4.14,0.003776568261842087,0.04718941279764533,0.4248224972029867,0.03776568261842092,0.4718941279764534,1.6637586053195557,1.036389167429044,0.02214356525511077,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008882866208678774,0.0017865056162643994,0.010554855960449331,0.013537226849260517,0.004053439930695209,0.08405305750219808,0.1573882387637625,0.0,0.008882866208678784,0.017865056162644017,0.10554855960449334,0.1353722684926052,0.2998648571296863,0.6163892880987889,0.494933200086631,0.3839614587491122,0.19999999999999973,0.00022523811718947853,0.008203748055713438
4.15,0.003767695834277133,0.04710180630367731,0.42426362585786687,0.037676958342771384,0.4710180630367732,1.6639454875988446,1.0374968567772633,0.022063914075317208,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008861997371803245,0.0017823085144047979,0.010535261015943504,0.01351209517433591,0.004049385954367029,0.08358494274872028,0.1571811881078225,0.0,0.008861997371803257,0.017823085144048005,0.10535261015943506,0.13512095174335914,0.299866448100746,0.61645852424562,0.49493826755704123,0.3843718354988405,0.19999999999999973,0.0002225864987566199,0.008174238886623518
4.16,0.003758844251010545,0.04701435366537077,0.4237018697605682,0.037588442510105506,0.4701435366537078,1.6641291883016511,1.0386005000965197,0.021984531117210663,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008841177562801903,0.0017781212729405386,0.01051570048433348,0.013487007635984913,0.004045405349226328,0.08311976757724124,0.1569730687088953,0.0,0.008841177562801917,0.017781212729405412,0.10515700484333482,0.13487007635984916,0.29986803049374466,0.6165265816819957,0.4949432433134671,0.3847807132757586,0.1999999999999998,0.0002199491770921986,0.008144829088304205
4.17,0.003750013463068714,0.04692705463736446,0.42313726926394046,0.03750013463068719,0.4692705463736447,1.6643097235086064,1.0397001114525368,0.02190541554166841,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008820406666483923,0.0017739438687046553,0.01049617431073931,0.013461964163820743,0.004041497538141386,0.0826575286049582,0.15676389551690464,0.0,0.008820406666483933,0.017739438687046576,0.1049617431073931,0.13461964163820744,0.29986960409370533,0.6165934663654684,0.49494812807732325,0.38518809729093584,0.1999999999999998,0.0002173265104911689,0.008115518349877312
4.18,0.0037412034215926876,0.04683990897461479,0.42256986443735917,0.03741203421592693,0.46839908974614797,1.6644871092319247,1.040795704866775,0.021826566516888274,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008799684567928161,0.001769776278584421,0.010476682440352091,0.013436964687547745,0.004037661951318385,0.0821982219906931,0.15655368337675282,0.0,0.008799684567928174,0.017697762785844236,0.10476682440352092,0.13436964687547748,0.2998711686934318,0.6166591842282434,0.494952922560852,0.3855939927390428,0.1999999999999998,0.00021471884428031517,0.008086306363176768
4.19,0.003732414077837878,0.0467529164323957,0.4219996950574579,0.03732414077837883,0.46752916432395714,1.6646613614157708,1.0418872943164796,0.021747983218250194,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008779011152482473,0.0017656184795212082,0.010457224818433947,0.013412009136961356,0.004033898026193628,0.08174184344704424,0.15634244702488698,0.0,0.008779011152482485,0.017656184795212106,0.1045722481843395,0.1341200913696136,0.29987272409344545,0.6167237411773148,0.49495762746725797,0.38599840479836933,0.1999999999999998,0.00021212651092422012,0.008057192822697332
4.2,0.0037236453831737647,0.04666607676629858,0.42142680059886073,0.037236453831737695,0.46666076766298586,1.6648324959366267,1.0429748937347296,0.02166966482817775,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008758386305763012,0.0017614704485103495,0.010437801390318004,0.013387097441948074,0.004030205207327529,0.08128838825239879,0.15613020108586592,0.0,0.008758386305763024,0.017614704485103518,0.10437801390318005,0.13387097441948076,0.29987427010191725,0.6167871430946015,0.4949622434908406,0.3864013386308426,0.1999999999999998,0.00020954983013783319,0.008028177425543293
4.21,0.003714897289231379,0.046579389732006024,0.42085125391511286,0.03714897289231384,0.46579389732006043,1.6650005285787521,1.0440585166427512,0.02159161020998635,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008737809914001126,0.0017573321626709038,0.010418412101357787,0.01336222953242057,0.004026582946836917,0.08083785141548082,0.155916972550471,0.0,0.00873780991400114,0.017573321626709066,0.10418412101357792,0.13362229532420575,0.2998758064451558,0.616849395827856,0.49496677131645384,0.3868027992458064,0.1999999999999998,0.0002069892580736648,0.007999259750595742
4.22,0.003706169747525729,0.04649285508586885,0.4202730752182666,0.037061697475257345,0.4649285508586887,1.6651654750981415,1.0451381770887973,0.021513818740057526,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008717281863155267,0.0017532035990670462,0.010399056897056287,0.013337405338483198,0.00402303070292097,0.08039022729623005,0.1557027689068634,0.0,0.00871728186315528,0.017532035990670488,0.10399056897056291,0.13337405338483205,0.2998773329982668,0.6169105052143594,0.4949712116213488,0.3872027918478576,0.19999999999999984,0.0002044450028887328,0.007970439566816511
4.23,0.0036974627097500472,0.04640647258445539,0.4196922992188907,0.03697462709750053,0.46406472584455405,1.665327351173246,1.046213888915247,0.021436289657910283,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008696802039603087,0.00174908473484726,0.010379735722965138,0.01331262479030272,0.004019547940831857,0.07994550992330891,0.15548760301461462,0.0,0.0086968020396031,0.017490847348472626,0.1037973572296514,0.13312624790302724,0.29987884960309175,0.6169704770626642,0.4949755650739602,0.3876013215653207,0.19999999999999984,0.0002019173281803784,0.007941716592462601
4.24,0.003688776127733025,0.04632024198461637,0.4191089654330205,0.0368877612773303,0.46320241984616384,1.6654861724125014,1.0472856658643552,0.02135902215977068,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008676370330040848,0.0017449755472241076,0.010360448524699145,0.0132878878181269,0.004016134132620304,0.07950369296107059,0.15527148951362543,0.0,0.00867637033004086,0.0174497554722411,0.10360448524699147,0.13287887818126903,0.29988035609515246,0.6170293171553834,0.4949798323342246,0.3879983934894263,0.19999999999999984,0.0001994065080791523,0.00791309052975184
4.25,0.003680109953416324,0.0462341630435187,0.4185231131150199,0.036801099534163294,0.4623416304351871,1.665641954358434,1.0483535216335103,0.021282015447377362,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008655986621430536,0.0017408760134635921,0.010341195247943828,0.01326319435229421,0.0040127887569570845,0.07906476969783875,0.15505444294685256,0.0,0.008655986621430549,0.017408760134635947,0.10341195247943831,0.13263194352294214,0.2998818523171511,0.6170870312507126,0.49498401405380366,0.38839401269478285,0.19999999999999984,0.00019691280474817908,0.007884561082944365
4.26,0.003671464138854297,0.046148235518645324,0.4179347812507382,0.03671464138854302,0.4614823551864534,1.665794712488027,1.049417469875255,0.021205268727819644,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008635650800999193,0.0017367861108850253,0.0103219758384554,0.013238544323233785,0.0040095112990367115,0.07862873305702932,0.15483647775777348,0.0,0.008635650800999204,0.017367861108850278,0.10321975838455404,0.1323854432323379,0.299883338118886,0.6171436250825643,0.4949881108762041,0.38878818423938444,0.19999999999999984,0.0001944364685233424,0.00785612795828262
4.2700000000000005,0.0036628386362137022,0.046062459167795104,0.4173440085506685,0.036628386362137076,0.4606245916779512,1.6659444622130857,1.050477524197311,0.021128781213375573,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.000861536275623825,0.001732705816860892,0.010302790242060732,0.013213937661465383,0.004006301250482684,0.07819557560811354,0.15461760828785165,0.0,0.008615362756238261,0.017327058168608946,0.10302790242060736,0.1321393766146539,0.29988481335716527,0.6171991043607039,0.49499212343689664,0.3891809131646198,0.19999999999999984,0.00019197773805795546,0.007827790863931382
4.28,0.0036542333977734208,0.04597683374908265,0.41675083344310554,0.036542333977734265,0.4597683374908267,1.6660912188806032,1.0515336981625991,0.02105255212135002,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008595122374902863,0.0017286351088167168,0.010283638404657318,0.013189374297599341,0.004003158109254172,0.0777652895774233,0.15439784877400173,0.0,0.008595122374902876,0.017286351088167194,0.1028363840465732,0.13189374297599346,0.29988627789571703,0.6172534747708859,0.4949960523634323,0.3895722044952797,0.19999999999999984,0.00018953684047167148,0.007799549509917755
4.29,0.00364564837592417,0.045891359020938174,0.4161552940673029,0.03645648375924175,0.4589135902093819,1.6662349977731263,1.0525860052892644,0.020976580673912712,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.000857492954501124,0.0017245739642309287,0.010264520272213242,0.013164854162336535,0.004000081379554191,0.07733786685879379,0.15417721334605436,0.0,0.008574929545011252,0.01724573964230931,0.10264520272213246,0.1316485416233654,0.29988773160509796,0.6173067419749878,0.49499989827555724,0.38996206323956667,0.19999999999999984,0.00018711399150339472,0.007771403608071181
4.3,0.0036370835231682203,0.04580603474210735,0.41555742826663133,0.036370835231682254,0.4580603474210737,1.6663758141091212,1.0536344590506959,0.02090086609793634,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008554784154843971,0.0017205223606347267,0.010245435790767152,0.013140377186468336,0.00399707057173919,0.07691329902404635,0.15395571602422156,0.0,0.008554784154843982,0.01720522360634729,0.10245435790767156,0.1314037718646834,0.2998891743625992,0.6173589116111472,0.495003661785326,0.3903504943891018,0.19999999999999987,0.0001847093956679645,0.007743352871963455
4.3100000000000005,0.0036285387921191114,0.04572086067165118,0.41495727358173623,0.03628538792119117,0.457208606716512,1.6665136830433387,1.0546790728755513,0.020825407624834594,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008534686092943361,0.0017164802756119456,0.01022638490642822,0.013115943300876575,0.00399412520223005,0.07649157733330617,0.15373337071656162,0.0,0.008534686092943375,0.017164802756119483,0.10226384906428224,0.13115943300876579,0.2998906060521502,0.6174099892938961,0.4950073434972124,0.3907375029189342,0.19999999999999987,0.00018232324641637152,0.00771539701684872
4.32,0.0036200141355013696,0.04563583656894585,0.4143548672436958,0.03620014135501375,0.45635836568945864,1.6666486196671804,1.0557198601477782,0.02075020449040028,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008514635248112771,0.001712447686798923,0.010207367565376118,0.013091552436533496,0.003991244793424458,0.07607269274515718,0.1535101912164444,0.0,0.008514635248112785,0.017124476867989256,0.10207367565376121,0.13091552436533502,0.2998920265642204,0.617459980614297,0.49501094400821943,0.39112309378754884,0.19999999999999987,0.0001799557262992847,0.007687535759603495
4.33,0.0036115095061502204,0.04555096219368255,0.41375024616717826,0.03611509506150226,0.45550962193682565,1.6667806390090638,1.0567568342066378,0.02067525593464333,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008494631509415934,0.001708424571884362,0.010188383713860976,0.013067204524501714,0.003988428873610629,0.07565663592663133,0.1532861912000162,0.0,0.008494631509415948,0.017084245718843646,0.1018838371386098,0.1306720452450172,0.2998934357957198,0.6175088911400779,0.4950144639079867,0.3915072719368751,0.19999999999999987,0.00017760700713365606,0.007659768818666661
4.34,0.0036030248570113068,0.04546623730586737,0.4131434469436,0.036030248570113124,0.45466237305867385,1.6669097560347885,1.057790008346726,0.020600561201628925,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008474674766176294,0.0017044109086091987,0.010169433298203356,0.013042899495934174,0.003985676976882351,0.07524339726303328,0.15306138422366491,0.0,0.008474674766176308,0.017044109086092014,0.10169433298203358,0.13042899495934177,0.2998948336498967,0.6175567264157684,0.49501790377889704,0.391890042292295,0.19999999999999987,0.00017527725017218957,0.0076320959139794834
4.3500000000000005,0.0035945601411404033,0.045381661665821145,0.4125345058342834,0.035945601411404085,0.4538166166582116,1.6670359856479016,1.058819395817997,0.020526119539315525,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008454764907976343,0.001700406674766468,0.010150516264794216,0.013018637282074112,0.003982988643055339,0.0748329668675984,0.15283578372148532,0.0,0.008454764907976356,0.017004066747664703,0.1015051626479422,0.13018637282074116,0.29989622003623473,0.6176034919628345,0.4950212641961808,0.3922714097626515,0.19999999999999987,0.00017296660627545045,0.007604516766925615
4.36,0.0035861153117031355,0.0452972350341793,0.4119234587636145,0.035861153117031405,0.4529723503417932,1.6671593426900633,1.059845009825785,0.020451930199392985,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,0.37048,0.5,1.0,0.0,0.0008434901824656945,0.0016964118482011683,0.010131632560094885,0.012994417814255017,0.003980363417584854,0.07442533459098546,0.1526094030027439,0.0,0.008434901824656957,0.01696411848201171,0.10131632560094889,0.12994417814255022,0.29989759487034817,0.6176491932798146,0.49502454572801896,0.3926513792402568,0.19999999999999987,0.00017067521608640164,0.007577031100271112
