Time,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn,cAm,cAc,cAn,q1,n0,g0,alpha,n1,a,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,b,g2,g3,c,m4,k4,p2,r3,r4,m5,m6,k5,m7,m8,k6,n3,d,g4,m9,k7,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,e,f,m12,k10,p4,r7,r8,m13,k11,m14,k12,p5,k13,m15,q3,q4,g,n6,g7,m16,k14,p6,r9,r10,m17,k15,m18,k16,light,compartment,reaction_1,reaction_0,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_38,reaction_39,reaction_40
0.84,1.3571322320779369,0.03886437256020944,0.19279157624482007,0.49023867173999164,8.255944090620206,0.3782503610365972,0.07554026641895072,1.5039464268447627,0.45003306515188185,0.14644380008077146,0.01775677169864022,0.026759857202297486,0.19750680222453446,16.213481660845556,1.0358868574150029,0.877578077259141,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.9507397173336193,0.723609401853554,1.1257411865086486,0.6218082968229531,0.4954814619014734,0.48402208108310424,0.7332419757230326,0.6117664864390465,0.033925982617001804,0.008924039996409377,0.03639128432007171,0.001297403575807983,0.07101116985772982,0.1512172515664297,0.16218495200148716,0.08570065330621687,4.7132591188078035,0.06775192686479073,4.1676633816630835,0.00920055087804789,0.0,0.19750680222453446,0.16959356640853168,0.4841681749732238,8.056347599778722,7.467485090602509,0.09119625382104142,0.1151566453726869,2.1197920166037236,1.8002531975367402,0.0,2.381999137758109,0.0,1.9564180834441978,0.1772187021456284,0.3352983017287668
0.85,1.3593462079804026,0.038947108405352086,0.19416034546635802,0.4914561700365979,8.23536904789887,0.3766936982698339,0.07530077310857151,1.503344196409848,0.44988562392397047,0.14486417233312368,0.017766617933647172,0.027009332477697764,0.1938675278016656,16.22415814551984,1.040669353800869,0.8781689701165483,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.9400623760008819,0.7243621140517832,1.127577679519744,0.6229703509648549,0.49651063804715145,0.48700482376111315,0.7350602120734079,0.6130421721044357,0.03389782049257255,0.009006011032104775,0.035998746824781234,0.001298116060674086,0.07087454761370116,0.1511987158815095,0.16167075986410304,0.0856732950955154,4.716362772902618,0.06883023645107922,4.168880935595025,0.009203091162612068,0.0,0.1938675278016656,0.16690325925657215,0.47524685765300306,8.056450476882645,7.469401581193566,0.09085758694663935,0.11479569626037395,2.1250564792382494,1.7970873649561963,0.0,2.3805149512672408,0.0,1.9522550108593208,0.17413001560614175,0.3319609865097446
0.86,1.3614469128308089,0.03902632663869203,0.1955108534111676,0.49267891664626456,8.21489320570586,0.3751470068348918,0.07506150746916244,1.5027383792144278,0.4497370905357859,0.14328743964633608,0.017772856952347687,0.02725766961795752,0.1902910714201054,16.234728140264355,1.0454598172583385,0.878770618626443,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.9295515341150183,0.725075495125689,1.129320214193156,0.6240762622165467,0.49749595802577484,0.48994233594938497,0.7368474983098592,0.614322337238015,0.033861905978163694,0.009087585956379632,0.03560692875211452,0.001298567519289048,0.0707378183407712,0.15118005940205312,0.16115705653629175,0.08564573376632167,4.719435470374848,0.06990818096273879,4.170090054095343,0.009205675615072925,0.0,0.1902910714201054,0.16424566797431872,0.4664795324792464,8.056550554117072,7.471297440515355,0.09052020694816616,0.11443506425355363,2.130343635578448,1.793931491925306,0.0,2.3790323885365168,0.0,1.9481021149985798,0.17112350018072953,0.32862417580923187
0.87,1.3634363888425396,0.03910208714503284,0.19684299597392946,0.49390656060022176,8.194516667254021,0.37361028371195704,0.07482247920433537,1.5021289825060185,0.4495874659683381,0.14171439852879733,0.017775575997455502,0.027504796192782892,0.18677648288036416,16.24519335056182,1.0502580287810146,0.8793830184312493,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.9192047287434393,0.7257503680248101,1.1309704845448867,0.6251270563791146,0.49843817956451547,0.49283462542857837,0.7386041319934248,0.6156066029021917,0.03381844658137567,0.009168741299392952,0.035216028034406134,0.001298764269841119,0.07060098630256828,0.1511612821573415,0.160643862851708,0.08561796949037662,4.722477707008322,0.07098570599884815,4.171290764990233,0.009208304107247121,0.0,0.18677648288036416,0.16162069534876344,0.45786387013292473,8.056647910222074,7.473173021457163,0.09018412982291636,0.11407476405097822,2.1356519680353587,1.7907856176165744,0.0,2.377551506528952,0.0,1.9439596083878832,0.16819673008474847,0.3252895762750591
0.88,1.3653166482975703,0.03917444967728229,0.19815667784364152,0.49513875715113204,8.174239521067733,0.37208352430138664,0.0745836980286119,1.5015160136833003,0.44943675124007937,0.14014580808328328,0.01777486214278907,0.0277506418810462,0.18332282155317872,16.255555458168832,1.0550637741108877,0.8800061646806415,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.90901951538753,0.7263875354193177,1.1325301597628346,0.6261237555494056,0.49933805790232894,0.49568171643754555,0.7403304382718267,0.6168945978123948,0.03376764901390681,0.0092494543075325,0.03482623330869589,0.0012987126152560033,0.07046405579558224,0.15114238418040266,0.16013119966742972,0.08559000244630534,4.725489971689679,0.07206275846787452,4.172483098090048,0.009210976507172196,0.0,0.18332282155317872,0.15902823436167648,0.44939756475546233,8.056742621107006,7.475028671140946,0.08984937115727035,0.11371481037200448,2.140979985921495,1.7876497799501916,0.0,2.3760723615246304,0.0,1.9398277000934663,0.1653473589539357,0.3219588264633938
0.89,1.3670896646670516,0.03924347223502006,0.1994518157110596,0.4963751701502324,8.154061836868134,0.37056672196272394,0.07434517366253328,1.5008994803442233,0.4492849474194697,0.1385823807094721,0.017770802087566994,0.027995139110881435,0.17992915943762777,16.265816114002977,1.0598768450693616,0.8806400518984148,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.8989934765079588,0.7269877772153344,1.1340008768413192,0.6270673502800125,0.5001963256620009,0.4984836564197085,0.7420267718518443,0.6181859608006673,0.033709718608326,0.009329703152210532,0.03443772160630382,0.001298418828549865,0.07032703115747663,0.15112336550951255,0.15961908785345894,0.08556183282194992,4.728472744340666,0.0731392869536053,4.173667085430069,0.00921369267855941,0.0,0.17992915943762777,0.1564681707379433,0.4410783414454007,8.056834760207838,7.476864729694981,0.08951594601889597,0.11335521794921745,2.146326235729605,1.7845240152828286,0.0,2.374595008797247,0.0,1.9357065943640235,0.16257311667687382,0.31863347637882916
0.9,1.3687573893271368,0.03930921208519359,0.20072833294197145,0.4976154683197657,8.133983673664511,0.3690598688936743,0.07410691583024545,1.5002793902001206,0.44913205560340436,0.13702480216819665,0.01776348232070082,0.02823822187589532,0.1765945757155298,16.275976951427765,1.0646970369408202,0.8812846742517579,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.8891242070808395,0.7275518567164178,1.13538425444686,0.6279588176626344,0.501013705581105,0.5012405042907002,0.7436935044655152,0.6194803368978693,0.03364485991853218,0.009409466539928095,0.03405066333879687,0.001297889164948303,0.07018991674940445,0.15110422618556454,0.15910754828753698,0.08553346081036704,4.731426499780052,0.0742152409941505,4.174842760538578,0.009216452481972143,0.0,0.1765945757155298,0.15394037910434655,0.43290394290904977,8.05692439822512,7.478681532678013,0.08918386914318681,0.11299600152478263,2.1516892850146667,1.7814083590787801,0.0,2.3731195031825,0.0,1.9315964929052616,0.15987180697014677,0.3153150294116353
0.91,1.3703217275723423,0.03937172522944246,0.20198616601788058,0.4988593312551043,8.114005068501303,0.3675629548835634,0.07386893425007815,1.4996557512042838,0.44897807695044434,0.1354737054692215,0.017752988631989472,0.028479827466006212,0.17331816488617643,16.286039567085485,1.0695241521082401,0.8819400251854109,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.8794093367753008,0.7280805129827753,1.136681873021258,0.6287991112732457,0.5017909039234819,0.5039523441829397,0.7453310386705729,0.6207773835753146,0.033573275291855866,0.009488724278965329,0.03366521580910154,0.0012971298267393276,0.07005271697939253,0.15108496625605486,0.15859660183491778,0.08550488661599549,4.73435170215175,0.07529057208195025,4.176010159245784,0.009219255773283343,0.0,0.17331816488617643,0.15144472940154383,0.42487214940197293,8.057011603696017,7.480479407695401,0.08885315465255887,0.11263717583623224,2.157067748347071,1.778302845028456,0.0,2.371645898230074,0.0,1.9274975913789343,0.15724130531338287,0.31200488606674054
0.92,1.3717845720045971,0.0394310673449571,0.20322525495877147,0.5001064416030125,8.094126052424112,0.36607596906084966,0.07363123863737482,1.4990285713771234,0.4488230126363763,0.1339297093625894,0.017739406596334183,0.028719894079896686,0.17009902570285573,16.296005547494268,1.0743579948977091,0.8826060979472061,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.8698465004175766,0.728574472575802,1.1378953024778133,0.6295891786283565,0.5025286222102919,0.5066192646099046,0.7469397844007355,0.6220767625576475,0.03349516641827479,0.009567456494690199,0.03328153277660347,0.0012961469985270698,0.0699154362680745,0.15106558576970394,0.15808626935444373,0.08547611044641036,4.737248812656584,0.07636523224421887,4.177169318351321,0.009222102405949641,0.0,0.17009902570285573,0.1489810787499208,0.41698075160798054,8.057096442436896,7.482258679197127,0.08852381643567879,0.11227875562071854,2.1624602534914263,1.7752075063444925,0.0,2.3701742473559353,0.0,1.9234100840684558,0.15467955598596209,0.3087044253402753
0.93,1.373147762721408,0.03948729289247817,0.20444555403569276,0.5013564949476634,8.074346631893565,0.3645988978307141,0.07339383868825756,1.498397859019234,0.4486668639094439,0.13239337499252554,0.017722820779643968,0.028958363684350823,0.1669362746896515,16.3058764372405,1.0791983776117025,0.8832828849810263,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.8604333745672796,0.7290344365385795,1.139026069177408,0.6303299443598089,0.503227546161725,0.5092413814077916,0.7485201828508277,0.6233781501019442,0.03341073200119932,0.00964564456619846,0.032899753685642595,0.0012949467899770531,0.06977807908690004,0.15104608478305578,0.15757657166368896,0.08544713252257333,4.740118280305813,0.07743917570243541,4.178320277006353,0.009224992228440134,0.0,0.1669362746896515,0.14654928202345288,0.4092275837742117,8.057178978393429,7.484019662837739,0.08819586768561084,0.11192075559051735,2.1678654841536966,1.7721223743134196,0.0,2.368704602448539,0.0,1.9193341581221997,0.1521845707226825,0.3054149115364546
0.94,1.374413135320254,0.03954045618840792,0.20564701863757603,0.5026091880998032,8.054666811376741,0.36313172737099975,0.07315674409412944,1.497763622456249,0.44850963202462796,0.13086525915428532,0.01770331561301026,0.029195178570749915,0.16382902997105386,16.315653777295623,1.0840451132100424,0.8839703786664048,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.85116763437002,0.7294610970157355,1.1400756957481508,0.6310223304807333,0.5038883590552201,0.5118188093429521,0.7500726738979387,0.6246812247694795,0.03332017038079847,0.009723269995759268,0.0325200168998399,0.0012935352992731297,0.06964064991099472,0.15102646335261213,0.15706752957009587,0.0854179530666378,4.742960553059838,0.07851235685849,4.179463074890177,0.009227925087421922,0.0,0.16382902997105386,0.14414917973218183,0.40161048407104144,8.057259272848228,7.485762672357052,0.08786932144711361,0.11156319045487806,2.1732821293435487,1.7690474800795928,0.0,2.3672370155210034,0.0,1.9152700003166292,0.14975442495704222,0.3021376075123421
0.95,1.375582468671249,0.039590610005522116,0.20682961910877554,0.503864232376921,8.035086569304069,0.36167444094570855,0.07291996451154564,1.497125870321162,0.44835131831760566,0.1293458590868834,0.017680974218318574,0.02943028510806932,0.16077642922591495,16.325339063231127,1.0888980231505458,0.8846685705350619,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.8420470018911143,0.729855120024386,1.141045657762801,0.6316672304923217,0.5045117243610835,0.5143516917209905,0.7515977277762315,0.6259856812205848,0.0332236761845507,0.00980031563804759,0.032142445983090524,0.0012919185283251325,0.06950315326722811,0.15100672154358066,0.15655916380628848,0.08538857231567495,4.745776065681289,0.07958473245010231,4.1805977540061185,0.009230900824440355,0.0,0.16077642922591495,0.1417806121030831,0.3941273386044079,8.057337385457362,7.4874880121655325,0.08754419001451832,0.11120607487456609,2.178708940797806,1.7659828528115435,0.0,2.365771536903316,0.0,1.911217789540102,0.1473872574959813,0.29887365585254194
0.96,1.3766575384297264,0.03963780701203009,0.2079933264690934,0.5051213400602501,8.015605882807009,0.3602270216645791,0.07268350959055156,1.4964846112657915,0.44819192412939585,0.1278356694679897,0.01765587957686015,0.0296636298969649,0.15777761134880453,16.334933788018255,1.0937569293353442,0.8853774520772373,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.8330691973046365,0.7302171638730709,1.1419374281274581,0.6322655360213062,0.5050983036585114,0.5168401696382874,0.7530958095655763,0.6272912160961496,0.033121443682515336,0.00987676443824245,0.03176716386279544,0.0012901024675182112,0.06936559368432094,0.150986859420968,0.15605149509091418,0.08535899050769039,4.748565252176907,0.08065625933649012,4.181724356717121,0.009233919279384682,0.0,0.15777761134880453,0.13944340519098966,0.38677603646045944,8.057413373392201,7.489195985012893,0.08722048554047875,0.11084942350457637,2.1841446744205215,1.762928521598356,0.0,2.364308217066144,0.0,1.9071777043361824,0.14508126615840675,0.29562420049835586
0.97,1.377640065815411,0.039682098344394484,0.20913812549965008,0.5063802378268092,7.996224704636542,0.358789449878753,0.07244738893228703,1.4958398542416644,0.4480314508810718,0.12633513058692147,0.0176281131884233,0.029895163452532316,0.15483173436394113,16.344439400969915,1.0986216616945148,0.8860970139919588,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.8242319869380209,0.7305478622583852,1.1427524345938835,0.632818110583938,0.5056487389246337,0.5192844099121707,0.7545674103127652,0.628597541947258,0.033013663083551886,0.00995260063768237,0.031394279950849986,0.0012880929988496445,0.06922797573693606,0.15096687705829417,0.15554454403762022,0.0853292078954907,4.751328533861955,0.08172689658135204,4.182842927458072,0.00923698028731839,0.0,0.15483173436394113,0.13713738505243736,0.3795545136197653,8.057487292297909,7.490886884711088,0.08689821944980805,0.11049325093016313,2.1895881483631228,1.7598845137437191,0.0,2.362847104873382,0.0,1.9031499155651905,0.14283470823054112,0.2923902748518991
0.98,1.3785317657324045,0.03972353498077751,0.21026400232679268,0.5076406541769565,7.97694298497573,0.35736170563698827,0.07221161212592868,1.4951916082368313,0.44786990000404314,0.12484467749425658,0.0175977562974491,0.030124836741162165,0.15193795866175266,16.353857346299456,1.1034920510399495,0.8868272468952848,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,1.0,0.8155331388225587,0.7308478408121303,1.1434920996750295,0.6333258148043346,0.5061636696308568,0.5216845784329059,0.7560130153188348,0.6299043741447681,0.032900523941265976,0.010027808638024164,0.03102390235732276,0.0012858959848293884,0.06909030400341853,0.15094677452946093,0.15503833123436886,0.0852992247337457,4.754066330569252,0.08279660348966222,4.183953511017726,0.009240083681521473,0.0,0.15193795866175266,0.1348623649672374,0.3724607118634205,8.057559195570734,7.492561003035283,0.08657740298357966,0.1101375717225315,2.19503818866116,1.756850856388718,0.0,2.361388249199788,0.0,1.8991345931595636,0.14064589587838067,0.289172906944063
