Time,GlcI,Pg,Glc6P,Fru6P,Fru16BP,DHAP,GAP,NAD,BPGA13,NADH,Pyr,Nb,Pc,PyrE,Gly,GlcE,Gly3P,ATPc,ADPc,ATPg,ADPg,DHAPg,DHAPc,Gly3Pc,Gly3Pg,PGAg,PEPc,Vt,Vc,Vg,TPIact,sumAc,sumAg,KeqAK,Keq_anti,sumc4,sumc5,Keq_PGM,Keq_ENO,tot_cell,glycosome,cytosol,extracellular,vGlcTr,vHK,vPGI,vPFK,vALD,vTPI,vGAPdh,vGDH,vGPO,vPyrTr,vPGK,vPK,vATPase,vGlyK
6.9,0.03374052197340959,7.679985550248425,2.0696195395221917,0.5111613338872479,16.520134380667354,3.8979358244792746,0.039826156885708175,3.9550999225246763,0.03241122681532605,0.04490397747531683,4.781563473128616,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287331,74.31540922287333,74.31540922287327,74.31540922287289,67.53782959753782,141.85323882041226,141.85323882041212,135.07565919507707,141.85325087237052,141.85323882041214,141.85323882041186,141.85323882041178,6.777579625334744
6.91,0.033740521973409585,7.679985550248422,2.069619539522192,0.511161333887248,16.52013438066735,3.8979358244792746,0.03982615688570782,3.955099922524677,0.03241122681532586,0.044903977475316624,4.7815634512105625,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.31540922287331,74.3154092228733,74.3154092228733,67.5378295975409,141.85323882041158,141.85323882041163,135.07565919507707,141.85325068332486,141.85323882041166,141.85323882041186,141.85323882041178,6.777579625334749
6.92,0.03374052197340958,7.679985550248427,2.069619539522192,0.511161333887248,16.520134380667358,3.8979358244792737,0.03982615688570812,3.955099922524677,0.03241122681532602,0.04490397747531679,4.781563429636313,1.5220210227927133,6.51891322965515,0.0,0.0,5.0,0.9573093561694183,2.771084822066662,0.9767435855218265,2.6414602266851706,2.3970650968780856,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287331,74.31540922287327,74.31540922287294,67.53782959753828,141.85323882041214,141.85323882041203,135.07565919507715,141.85325049724452,141.85323882041203,141.8532388204119,141.85323882041192,6.7775796253347504
6.93,0.033740521973409585,7.679985550248422,2.069619539522192,0.511161333887248,16.52013438066735,3.8979358244792746,0.03982615688570778,3.955099922524677,0.03241122681532582,0.0449039774753166,4.781563408400476,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.9573093561694174,2.771084822066662,0.9767435855218265,2.6414602266851666,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287324,74.31540922287331,74.3154092228733,74.31540922287334,67.53782959754125,141.85323882041152,141.85323882041158,135.07565919507707,141.853250314083,141.85323882041155,141.8532388204119,141.85323882041192,6.777579625334749
6.94,0.033740521973409585,7.679985550248426,2.069619539522192,0.511161333887248,16.520134380667358,3.897935824479274,0.039826156885708126,3.955099922524677,0.03241122681532603,0.044903977475316804,4.781563387497742,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.9573093561694173,2.771084822066662,0.9767435855218265,2.64146022668517,2.3970650968780856,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287334,74.31540922287331,74.31540922287328,74.31540922287341,67.53782959753413,141.85323882041212,141.85323882041195,135.07565919507707,141.85325013379452,141.8532388204121,141.8532388204119,141.85323882041192,6.777579625334671
6.95,0.03374052197340958,7.679985550248425,2.0696195395221926,0.5111613338872483,16.520134380667354,3.897935824479274,0.03982615688570766,3.9550999225246772,0.03241122681532577,0.04490397747531654,4.781563366922015,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.9573093561694173,2.771084822066662,0.9767435855218265,2.6414602266851688,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287321,74.31540922287331,74.31540922287392,67.53782959753812,141.85323882041124,141.85323882041135,135.07565919507707,141.85324995632655,141.8532388204113,141.8532388204119,141.85323882041192,6.777579625334676
6.96,0.0337405219734096,7.679985550248421,2.0696195395221917,0.5111613338872479,16.52013438066735,3.897935824479275,0.039826156885708064,3.9550999225246772,0.03241122681532595,0.04490397747531678,4.781563346668957,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694174,2.771084822066662,0.9767435855218265,2.641460226685166,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287333,74.31540922287327,74.31540922287303,67.5378295975388,141.85323882041212,141.85323882041197,135.07565919507707,141.8532497816416,141.85323882041197,141.85323882041183,141.85323882041192,6.7775796253347504
6.97,0.0337405219734096,7.679985550248427,2.0696195395221917,0.5111613338872478,16.520134380667354,3.897935824479274,0.03982615688570795,3.9550999225246772,0.03241122681532594,0.04490397747531672,4.781563326733641,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.9573093561694173,2.771084822066662,0.9767435855218265,2.6414602266851706,2.3970650968780856,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287337,74.31540922287341,74.31540922287327,74.31540922287358,67.53782959753563,141.85323882041175,141.85323882041175,135.07565919507707,141.85324960969723,141.85323882041178,141.8532388204119,141.85323882041192,6.777579625334671
6.98,0.03374052197340957,7.679985550248425,2.069619539522192,0.5111613338872482,16.520134380667354,3.8979358244792746,0.03982615688570795,3.9550999225246772,0.032411226815325926,0.0449039774753167,4.781563307111073,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.9573093561694174,2.771084822066662,0.9767435855218265,2.6414602266851688,2.3970650968780873,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.31540922287323,74.31540922287331,74.31540922287313,67.53782959753977,141.85323882041183,141.85323882041183,135.07565919507707,141.85324944045036,141.85323882041183,141.8532388204119,141.85323882041192,6.777579625334744
6.99,0.033740521973409585,7.679985550248424,2.0696195395221917,0.511161333887248,16.520134380667354,3.8979358244792746,0.03982615688570797,3.9550999225246772,0.03241122681532593,0.04490397747531673,4.781563287796326,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694174,2.771084822066662,0.9767435855218265,2.6414602266851683,2.3970650968780873,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287323,74.31540922287328,74.31540922287316,67.53782959753964,141.8532388204118,141.85323882041183,135.07565919507707,141.85324927385847,141.85323882041186,141.85323882041183,141.85323882041192,6.777579625334744
7.0,0.0337405219734096,7.679985550248422,2.0696195395221917,0.5111613338872479,16.520134380667354,3.8979358244792746,0.039826156885707904,3.9550999225246772,0.03241122681532589,0.04490397747531668,4.781563268784563,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694174,2.771084822066662,0.9767435855218265,2.6414602266851666,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.31540922287333,74.31540922287327,74.31540922287321,67.53782959754017,141.85323882041175,141.85323882041178,135.07565919507707,141.85324910987984,141.85323882041178,141.85323882041183,141.85323882041192,6.777579625334749
7.01,0.03374052197340957,7.6799855502484276,2.069619539522192,0.5111613338872482,16.52013438066736,3.8979358244792732,0.039826156885708126,3.955099922524677,0.03241122681532606,0.044903977475316804,4.781563250071029,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.9573093561694169,2.771084822066662,0.9767435855218265,2.6414602266851706,2.3970650968780864,1.3059853612387444,4.01414931630547,0.9858506836945304,0.32074207006760175,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287323,74.31540922287327,74.31540922287434,67.53782959752577,141.85323882041206,141.85323882041175,135.07565919507707,141.8532489484735,141.8532388204122,141.8532388204119,141.85323882041192,6.77757962533453
7.0200000000000005,0.03374052197340957,7.679985550248427,2.069619539522192,0.5111613338872483,16.520134380667358,3.8979358244792737,0.039826156885707814,3.955099922524677,0.032411226815325836,0.04490397747531662,4.781563231651472,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694183,2.771084822066662,0.9767435855218265,2.6414602266851706,2.3970650968780856,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287316,74.3154092228733,74.3154092228733,67.53782959754095,141.85323882041163,141.85323882041163,135.07565919507715,141.85324878960273,141.8532388204115,141.85323882041183,141.85323882041192,6.7775796253347504
7.03,0.03374052197340958,7.679985550248426,2.0696195395221926,0.5111613338872482,16.520134380667354,3.897935824479274,0.03982615688570799,3.955099922524677,0.03241122681532595,0.04490397747531673,4.781563213521118,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694173,2.771084822066662,0.9767435855218265,2.64146022668517,2.3970650968780856,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.3154092228733,74.3154092228733,74.31540922287357,67.53782959753528,141.85323882041192,141.8532388204118,135.07565919507707,141.85324863322637,141.8532388204118,141.85323882041183,141.85323882041192,6.777579625334671
7.04,0.03374052197340957,7.67998555024843,2.069619539522193,0.5111613338872483,16.520134380667358,3.8979358244792732,0.03982615688570807,3.955099922524677,0.03241122681532601,0.044903977475316784,4.781563195675252,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694169,2.771084822066662,0.9767435855218265,2.6414602266851728,2.3970650968780847,1.3059853612387444,4.01414931630547,0.9858506836945304,0.32074207006760175,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287334,74.31540922287328,74.31540922287331,74.3154092228744,67.53782959752624,141.853238820412,141.85323882041166,135.07565919507707,141.85324847930374,141.85323882041197,141.85323882041183,141.85323882041192,6.777579625334527
7.05,0.033740521973409564,7.679985550248427,2.0696195395221935,0.5111613338872483,16.520134380667354,3.897935824479274,0.039826156885707835,3.9550999225246772,0.03241122681532587,0.04490397747531663,4.781563178109326,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694173,2.771084822066662,0.9767435855218265,2.6414602266851706,2.3970650968780856,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287331,74.31540922287341,74.31540922287331,74.31540922287373,67.53782959753664,141.85323882041155,141.85323882041152,135.07565919507707,141.8532483277956,141.8532388204116,141.85323882041183,141.85323882041192,6.777579625334671
7.0600000000000005,0.03374052197340958,7.679985550248428,2.069619539522193,0.5111613338872483,16.520134380667358,3.8979358244792737,0.039826156885708064,3.9550999225246772,0.03241122681532598,0.04490397747531679,4.7815631608189255,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.9573093561694183,2.771084822066662,0.9767435855218265,2.641460226685171,2.3970650968780864,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287331,74.31540922287328,74.3154092228733,74.31540922287303,67.5378295975388,141.85323882041206,141.85323882041203,135.07565919507715,141.8532481786639,141.85323882041195,141.8532388204119,141.85323882041192,6.7775796253347504
7.07,0.03374052197340958,7.679985550248424,2.0696195395221926,0.5111613338872483,16.520134380667358,3.897935824479274,0.039826156885707856,3.9550999225246777,0.03241122681532587,0.04490397747531665,4.7815631437997315,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694173,2.771084822066662,0.9767435855218265,2.6414602266851683,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.31540922287321,74.31540922287331,74.31540922287374,67.53782959753643,141.85323882041163,141.85323882041158,135.07565919507707,141.85324803187146,141.8532388204117,141.85323882041183,141.85323882041192,6.777579625334676
7.08,0.03374052197340959,7.679985550248427,2.0696195395221926,0.5111613338872482,16.52013438066736,3.897935824479274,0.039826156885708064,3.9550999225246772,0.032411226815325975,0.04490397747531679,4.781563127047495,1.5220210227927131,6.51891322965515,0.0,0.0,5.0,0.9573093561694161,2.771084822066662,0.9767435855218265,2.6414602266851706,2.3970650968780856,1.305985361238759,4.0141493163054704,0.9858506836945296,0.32074207006760497,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287336,74.3154092228733,74.31540922287327,74.31540922287392,67.53782959753053,141.85323882041206,141.85323882041183,135.075659195077,141.85324788738149,141.85323882041186,141.8532388204119,141.85323882041192,6.777579625334594
7.09,0.03374052197340959,7.679985550248427,2.069619539522193,0.5111613338872483,16.52013438066736,3.897935824479274,0.03982615688570791,3.9550999225246772,0.032411226815325905,0.04490397747531668,4.781563110558032,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694161,2.771084822066662,0.9767435855218265,2.6414602266851706,2.3970650968780856,1.305985361238759,4.0141493163054704,0.9858506836945296,0.32074207006760497,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287336,74.31540922287328,74.31540922287327,74.31540922287411,67.53782959753184,141.85323882041172,141.85323882041155,135.075659195077,141.85324774515797,141.8532388204117,141.85323882041183,141.85323882041192,6.777579625334594
7.1000000000000005,0.033740521973409605,7.679985550248421,2.069619539522192,0.5111613338872482,16.520134380667354,3.897935824479275,0.03982615688570797,3.9550999225246772,0.0324112268153259,0.04490397747531674,4.781563094326534,1.5220210227927127,6.51891322965515,0.0,0.0,5.0,0.9573093561694174,2.771084822066662,0.9767435855218265,2.641460226685166,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808551,0.8018719288454534,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287328,74.31540922287323,74.3154092228733,74.31540922287314,67.53782959753964,141.8532388204119,141.85323882041192,135.07565919507707,141.85324760515945,141.8532388204118,141.85323882041183,141.85323882041192,6.7775796253347504
7.11,0.03374052197340961,7.679985550248421,2.0696195395221917,0.511161333887248,16.520134380667354,3.8979358244792746,0.039826156885708,3.9550999225246772,0.032411226815325954,0.04490397747531674,4.7815630783495795,1.522021022792713,6.51891322965515,0.0,0.0,5.0,0.9573093561694174,2.771084822066662,0.9767435855218265,2.641460226685166,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287323,74.31540922287328,74.31540922287311,67.53782959753934,141.8532388204119,141.85323882041192,135.07565919507707,141.8532474673564,141.853238820412,141.85323882041183,141.85323882041192,6.7775796253347504
7.12,0.03374052197340959,7.679985550248423,2.0696195395221917,0.511161333887248,16.520134380667354,3.897935824479274,0.03982615688570798,3.9550999225246772,0.032411226815325926,0.04490397747531675,4.781563062623281,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694173,2.771084822066661,0.9767435855218274,2.641460226685168,2.3970650968780873,1.3059853612387735,4.01414931630547,0.9858506836945304,0.32074207006760885,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287323,74.31540922287327,74.31540922287358,67.53782959753538,141.85323882041186,141.85323882041183,135.07565919507707,141.85324733171524,141.85323882041186,141.85323882041186,141.85323882041178,6.777579625334677
7.13,0.03374052197340958,7.679985550248422,2.0696195395221917,0.511161333887248,16.520134380667354,3.8979358244792737,0.03982615688570794,3.9550999225246772,0.032411226815325926,0.0449039774753167,4.781563047143698,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.6414602266851666,2.397065096878089,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287321,74.31540922287323,74.31540922287328,74.31540922287319,67.53782959753984,141.85323882041178,141.85323882041183,135.07565919507715,141.8532471982021,141.8532388204119,141.85323882041186,141.85323882041178,6.777579625334757
7.140000000000001,0.0337405219734096,7.679985550248418,2.0696195395221912,0.5111613338872479,16.52013438066735,3.8979358244792746,0.03982615688570787,3.9550999225246772,0.03241122681532585,0.044903977475316686,4.781563031906945,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851643,2.397065096878089,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287326,74.3154092228732,74.31540922287328,74.31540922287327,67.53782959754048,141.85323882041166,141.85323882041175,135.07565919507707,141.85324706678335,141.8532388204117,141.85323882041186,141.85323882041178,6.777579625334751
7.15,0.03374052197340959,7.6799855502484276,2.0696195395221917,0.511161333887248,16.52013438066736,3.897935824479273,0.03982615688570821,3.9550999225246772,0.03241122681532607,0.044903977475316895,4.781563016909553,1.5220210227927133,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.6414602266851706,2.3970650968780864,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287334,74.31540922287323,74.31540922287326,74.31540922287333,67.53782959753339,141.85323882041226,141.85323882041214,135.07565919507715,141.85324693742913,141.85323882041223,141.85323882041186,141.85323882041178,6.7775796253346785
7.16,0.03374052197340958,7.679985550248426,2.069619539522192,0.5111613338872482,16.520134380667358,3.8979358244792732,0.039826156885707786,3.9550999225246777,0.03241122681532583,0.044903977475316624,4.781563002147634,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.64146022668517,2.3970650968780856,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287323,74.31540922287328,74.3154092228738,67.53782959753705,141.8532388204115,141.85323882041152,135.07565919507715,141.8532468101059,141.85323882041146,141.85323882041186,141.85323882041178,6.7775796253346785
7.17,0.03374052197340958,7.679985550248425,2.0696195395221926,0.5111613338872482,16.520134380667358,3.8979358244792732,0.03982615688570801,3.9550999225246772,0.03241122681532597,0.044903977475316735,4.781562987617348,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.3154092228733,74.3154092228733,74.31540922287355,67.53782959753511,141.85323882041192,141.85323882041178,135.07565919507715,141.8532466847805,141.85323882041195,141.85323882041186,141.85323882041178,6.777579625334682
7.18,0.033740521973409585,7.679985550248424,2.069619539522193,0.5111613338872483,16.520134380667358,3.8979358244792732,0.03982615688570795,3.9550999225246772,0.03241122681532593,0.044903977475316714,4.781562973314991,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694181,2.771084822066661,0.9767435855218274,2.6414602266851683,2.3970650968780873,1.3059853612387735,4.014149316305469,0.9858506836945313,0.3207420700676092,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287328,74.31540922287331,74.31540922287363,67.53782959753563,141.85323882041178,141.85323882041175,135.07565919507715,141.85324656142106,141.85323882041186,141.85323882041186,141.85323882041178,6.777579625334682
7.19,0.033740521973409585,7.679985550248424,2.069619539522193,0.5111613338872484,16.520134380667358,3.8979358244792737,0.03982615688570808,3.9550999225246772,0.032411226815325996,0.04490397747531677,4.781562959236369,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.6414602266851683,2.3970650968780873,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.3154092228733,74.31540922287321,74.31540922287331,74.31540922287303,67.53782959753867,141.8532388204121,141.85323882041195,135.07565919507715,141.8532464399913,141.85323882041206,141.85323882041186,141.85323882041178,6.777579625334754
7.2,0.03374052197340958,7.679985550248426,2.069619539522193,0.5111613338872483,16.520134380667358,3.8979358244792737,0.03982615688570795,3.9550999225246772,0.03241122681532593,0.04490397747531672,4.781562945378523,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.64146022668517,2.3970650968780856,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287333,74.31540922287328,74.31540922287328,74.31540922287316,67.53782959753977,141.85323882041178,141.85323882041186,135.07565919507715,141.85324632046581,141.85323882041178,141.85323882041186,141.85323882041178,6.7775796253347504
7.21,0.03374052197340958,7.679985550248425,2.0696195395221926,0.5111613338872482,16.520134380667358,3.8979358244792737,0.03982615688570798,3.9550999225246772,0.03241122681532594,0.04490397747531672,4.781562931738088,1.5220210227927131,6.5189132296551495,0.0,0.0,5.0,0.9573093561694183,2.771084822066661,0.9767435855218274,2.6414602266851688,2.3970650968780873,1.305985361238788,4.014149316305469,0.9858506836945313,0.3207420700676128,0.6400127135808553,0.8018719288454537,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287327,74.3154092228733,74.3154092228733,74.31540922287311,67.53782959753951,141.8532388204119,141.85323882041186,135.07565919507715,141.85324620281548,141.85323882041183,141.85323882041186,141.85323882041178,6.777579625334754
7.22,0.03374052197340959,7.6799855502484204,2.069619539522192,0.511161333887248,16.52013438066735,3.8979358244792746,0.03982615688570783,3.9550999225246772,0.03241122681532586,0.04490397747531664,4.781562918311645,1.522021022792713,6.5189132296551495,0.0,0.0,5.0,0.9573093561694174,2.771084822066661,0.9767435855218274,2.6414602266851652,2.39706509687809,1.305985361238788,4.01414931630547,0.9858506836945304,0.3207420700676124,0.6400127135808552,0.8018719288454536,5.7,5.4554,0.2446,1.0,3.9,6.0,0.442,1.0,45.0,5.0,0.187,6.7,5.7,0.2446,5.4554,1.0,74.31540922287328,74.31540922287321,74.31540922287331,74.3154092228733,74.31540922287331,67.53782959754082,141.85323882041158,141.85323882041166,135.07565919507707,141.8532460870109,141.85323882041172,141.8532388204118,141.85323882041178,6.777579625334751
