Time,C,P,Q,Qp,Pstar,P0,Q0,lambda_P,k_PQ,k_Qp_P,delta_QP,gamma,KDE,K,plama,tissue
7.49,0.16569623222023128,6.437858876928531,22.44430777718316,17.676075510053767,46.558242164165456,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.5,0.1652990402409001,6.440516339962955,22.437839672346517,17.680487070310758,46.55884308262023,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.51,0.16490280038553845,6.443179235165329,22.431389009826685,17.684880668724098,46.55944891371611,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.5200000000000005,0.16450751036930533,6.44584755626664,22.42495573796422,17.68925635907787,46.56005965330873,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.53,0.16411316791269454,6.44852129701849,22.418539805253992,17.693614194995984,46.56067529726847,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.54,0.163719770741518,6.451200451192937,22.412141160344095,17.69795422994333,46.56129584148036,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.55,0.16332731658688937,6.453885012582356,22.405759752034715,17.702276517226903,46.56192128184398,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.5600000000000005,0.16293580318520728,6.456574974999285,22.399395529277044,17.706581109996932,46.56255161427326,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.57,0.16254522827813897,6.459270332276282,22.393048441172166,17.710868061248046,46.563186834696495,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.58,0.16215558961260346,6.461971078265777,22.386718436969943,17.715137423820394,46.56382693905611,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.59,0.16176688494075525,6.464677206839925,22.38040546606792,17.719389250400784,46.56447192330863,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.6000000000000005,0.16137911201996752,6.4673887118904565,22.374109478010205,17.72362359352383,46.56512178342449,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.61,0.16099226861281574,6.470105587328532,22.367830422486374,17.727840505573084,46.565776515387995,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.62,0.16060635248706104,6.472827827084595,22.36156824933036,17.732040038782184,46.566436115197135,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.63,0.1602213614156335,6.475555425108225,22.355322908519337,17.73622224523598,46.567100578863545,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.640000000000001,0.1598372931766158,6.478288375367988,22.349094350172628,17.740387176871675,46.567769902412294,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.65,0.15945414555322657,6.481026671851292,22.342882524550586,17.744534885479975,46.56844408188185,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.66,0.15907191633380374,6.483770308564235,22.33668738205349,17.74866542270622,46.56912311332395,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.67,0.15869060331178808,6.486519279531466,22.33050887322044,17.752778840051526,46.569806992803436,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.68,0.15831020428570652,6.48927357879603,22.324346948728255,17.756875188873913,46.5704957163982,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.69,0.15793071705915568,6.492033200419222,22.318201559390353,17.760954520389458,46.571189280199036,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.7,0.1575521394407853,6.494798138480444,22.312072656155653,17.765016885673425,46.57188768030952,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.71,0.15717446924428155,6.497568387077054,22.305960190107463,17.769062335661413,46.572590912845925,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.72,0.1567977042883506,6.50034394032422,22.29986411246238,17.77309092115048,46.573298973937085,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.73,0.15642184239670195,6.503124792354772,22.293784374569178,17.777102692800298,46.57401185972425,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.74,0.15604688139803194,6.505910937319054,22.2877209279077,17.78109770113428,46.57472956636103,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.75,0.15567281912600714,6.508702369384779,22.28167372408775,17.785075996540716,46.57545209001324,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.76,0.1552996534192477,6.511499082736881,22.27564271484799,17.789037629273935,46.57617942685881,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.7700000000000005,0.15492738212131094,6.514301071577367,22.269627852054835,17.792982649455418,46.57691157308762,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.78,0.15455600308067471,6.5171083301251675,22.263629087701336,17.796911107074944,46.57764852490145,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.79,0.15418551415072074,6.5199208526159955,22.257646373906084,17.80082305199174,46.57839027851382,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.8,0.15381591318971818,6.522738633302193,22.251679662912096,17.8047185339356,46.57913683014989,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.8100000000000005,0.15344719806080695,6.525561666452587,22.24572890708571,17.80859760250804,46.57988817604634,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.82,0.15307936663198132,6.52838994635234,22.23979405891547,17.81246030718344,46.580644312451255,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.83,0.15271241677607308,6.531223467302806,22.233875071011045,17.81630669731016,46.58140523562401,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.84,0.15234634799257843,6.5340622523852145,22.227972112775173,17.82013660019319,46.58217096535358,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.8500000000000005,0.1519811569550364,6.536906274492357,22.22208497554876,17.82395023034988,46.582941480391,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.86,0.15161684132379788,6.539755523949231,22.21621358198574,17.827747667803635,46.58371677373861,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.87,0.15125339899954918,6.542609995274234,22.21035788632735,17.83152896022393,46.58449684182551,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.88,0.15089082788795102,6.545469683005106,22.204517842959724,17.83529415512989,46.58528168109472,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.890000000000001,0.15052912589962428,6.548334581698831,22.19869340641312,17.839043299891088,46.58607128800304,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.9,0.1501682909501361,6.551204685931533,22.192884531361127,17.842776441728354,46.586865659021015,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.91,0.14980832095998534,6.554079990298368,22.187091172619898,17.846493627714594,46.58766479063286,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.92,0.14944921385458876,6.556960489413424,22.181313285147343,17.85019490477558,46.588468679336344,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.930000000000001,0.14909096756426676,6.559846177909613,22.175550824042375,17.853880319690774,46.58927732164276,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.94,0.14873358002422923,6.562737050438569,22.169803744544097,17.85754991909412,46.59009071407679,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.95,0.14837704917456143,6.565633101670542,22.16407200203104,17.861203749474857,46.590908853176444,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.96,0.14802137296020978,6.568534326294296,22.158355552020375,17.86484185717834,46.59173173549301,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.97,0.14766654933096776,6.571440719017004,22.15265435016711,17.868464288406823,46.59255935759094,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.98,0.14731257624146177,6.574352274564141,22.14696835226335,17.87207108922028,46.593391716047776,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
7.99,0.14695945165113705,6.577268987679383,22.14129751423747,17.875662305537208,46.59422880745406,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.0,0.14660717352424332,6.580190853124501,22.13564179215335,17.879237983135443,46.595070628413296,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.01,0.14625573982982087,6.583117865679259,22.130001142209593,17.88279816765295,46.5959171755418,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.02,0.1459051485416863,6.586050020141305,22.124375520738745,17.88634290458865,46.5967684454687,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.03,0.14555539763841832,6.588987311326071,22.118764884206502,17.889872239303205,46.59762443483578,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.040000000000001,0.14520648510334372,6.59192973406667,22.113169189210925,17.893386217019856,46.598485140297456,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.05,0.1448584089245233,6.594877283213784,22.107588392481677,17.896884882825198,46.599350558520655,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.06,0.1445111670947374,6.597829953635569,22.102022450879215,17.90036828167,46.600220686184784,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.07,0.14416475761147207,6.600787740217543,22.096471321394016,17.90383645837002,46.601095519981584,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.08,0.14381917847690476,6.603750637862489,22.090934961145805,17.9072894576068,46.601975056615096,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.09,0.14347442769789018,6.6067186414903425,22.08541332738275,17.910727323928487,46.60285929280158,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.1,0.14313050328594631,6.609691746038097,22.0799063774807,17.914150101750618,46.60374822526941,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.11,0.14278740325724007,6.612669946459689,22.07441406894239,17.917557835356952,46.60464185075903,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.120000000000001,0.14244512563257314,6.615653237725901,22.06893635939665,17.92095056890026,46.605540166022806,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.13,0.14210366843736816,6.618641614824257,22.063473206597646,17.92432834640314,46.60644316782504,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.14,0.14176302970165414,6.621635072758912,22.058024568424077,17.927691211758823,46.60735085294181,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.15,0.14142320746005257,6.6246336065505576,22.052590402878394,17.931039208731974,46.60826321816093,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.16,0.14108419975176323,6.6276372112363084,22.047170668086025,17.934372380959513,46.609180260281846,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.17,0.14074600462054995,6.630645881869603,22.04176532229458,17.937690771951406,46.61010197611559,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.18,0.14040862011472666,6.633659613520096,22.036374323873076,17.940994425091485,46.61102836248466,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.19,0.14007204428714307,6.636678401273559,22.03099763131116,17.944283383638247,46.611959416222966,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.2,0.13973627519517054,6.639702240231772,22.025635203218307,17.947557690725663,46.612895134175744,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.21,0.13940131090068794,6.642731125512421,22.020286998323055,17.950817389363994,46.613835513199476,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.22,0.1390671494700678,6.64576505224899,22.01495297547221,17.954062522440577,46.614780550161775,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.23,0.13873378897416158,6.648804015590663,22.009633093630065,17.957293132720658,46.615730241941385,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.24,0.13840122748828598,6.651848010702216,22.004327311877624,17.96050926284818,46.61668458542802,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.25,0.1380694630922087,6.6548970327639125,21.99903558941181,17.9637109553466,46.61764357752232,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.26,0.13773849387013412,6.657951076971399,21.993757885544692,17.966898252619686,46.618607215135775,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.27,0.13740831792199612,6.661010138693769,21.98849416089834,17.970071195724866,46.61957549531698,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.28,0.13707893450428335,6.66407422943229,21.983244498045618,17.973229700522097,46.620548428000006,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.290000000000001,0.13675034065233233,6.667143329570859,21.978008744325013,17.976373924364008,46.621525998259884,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.3,0.13642253447329988,6.670217434440401,21.972786860066698,17.979503908603295,46.6225082031104,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.31,0.13609551407884576,6.673296539388628,21.96757880572654,17.982619694462134,46.6234950395773,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.32,0.1357692775851203,6.676380639779945,21.96238454188552,17.98572132303281,46.62448650469827,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.33,0.13544382311275174,6.67946973099537,21.95720402924908,17.988808835278363,46.62548259552281,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.34,0.1351191487868336,6.682563808432456,21.952037228646525,17.991882272033234,46.62648330911222,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.35,0.13479525273691212,6.685662867505202,21.946884101030378,17.9949416740039,46.627488642539475,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.36,0.1344721330969735,6.68876690364397,21.94174460747578,17.997987081769523,46.62849859288927,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.370000000000001,0.13414978800543143,6.691875912295408,21.936618709179854,18.001018535782585,46.62951315725785,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.38,0.13382821560511446,6.694989888922359,21.93150636746109,18.004036076369523,46.63053233275297,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.39,0.13350741404325328,6.698108829003787,21.92640754375872,18.00703974373139,46.6315561164939,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.4,0.1331873814714681,6.701232728034686,21.9213221996321,18.01002957794448,46.63258450561126,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.41,0.13286811604575616,6.704361581526002,21.916250296760083,18.01300561896097,46.63361749724706,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.42,0.13254961592647904,6.707495385004547,21.911191796940397,18.01596790660957,46.63465508855451,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.43,0.13223187927834998,6.71063413401292,21.906146662089032,18.018916480596157,46.63569727669811,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.44,0.1319149042704214,6.71377782410942,21.901114854239612,18.02185138050442,46.63674405885345,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.45,0.1315986890760721,6.716926450867965,21.896096335542772,18.0247726457965,46.63779543220724,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.46,0.1312832318729948,6.72008000987801,21.891091068265535,18.027680315813626,46.63885139395717,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.47,0.13096853084318352,6.72323849674446,21.8860990147907,18.030574429776774,46.63991194131194,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.48,0.1306545841729208,6.726401907087594,21.88112013761621,18.033455026787284,46.64097707149109,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.49,0.1303413900527653,6.7295702365429735,21.876154399354537,18.03632214582752,46.64204678172503,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.5,0.1300289466775389,6.73274348076137,21.87120176273205,18.0391758257615,46.64312106925492,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.51,0.1297172522463144,6.735921635408671,21.866262190588404,18.04201610533555,46.64419993133262,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.52,0.12940630496240266,6.739104696165804,21.86133564587592,18.044843023178927,46.64528336522065,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.53,0.12909610303334013,6.742292658728653,21.856422091658946,18.047656617804478,46.64637136819208,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.540000000000001,0.12878664467087608,6.745485518807974,21.851521491113264,18.050456927609275,46.64746393753052,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.55,0.12847792809096026,6.74868327212931,21.846633807525436,18.053243990875245,46.64856107052999,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.56,0.1281699515137299,6.751885914432914,21.841759004292204,18.05601784576983,46.64966276449495,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.57,0.12786271316349737,6.755093441473661,21.836897044919862,18.058778530346622,46.65076901674014,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.58,0.12755621126873745,6.758305849020967,21.832047893023635,18.061526082545996,46.651879824590594,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.59,0.12725044406207475,6.761523132858706,21.827211512327054,18.06426054019576,46.65299518538152,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.6,0.12694540978027108,6.764745288785126,21.82238786666134,18.066981941011797,46.65411509645826,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.61,0.12664110666421283,6.767972312612769,21.81757691996478,18.069690322598696,46.655239555176244,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.620000000000001,0.12633753295889827,6.771204200168384,21.812778636282093,18.07238572245041,46.65636855890089,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.63,0.12603468691342523,6.774440947292846,21.807992979763835,18.075068177950875,46.65750210500755,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.64,0.12573256678097805,6.777682549841075,21.803219914665757,18.077737726374675,46.658640190881506,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.65,0.12543117081881525,6.78092900368195,21.798459405348176,18.080394404887674,46.6597828139178,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.66,0.12513049728825681,6.7841803046982285,21.793711416275386,18.08303825054764,46.660929971521256,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.67,0.12483054445467162,6.787436448786459,21.788975912015,18.08566930030492,46.662081661106384,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.68,0.1245313105874648,6.790697431856906,21.78425285723735,18.08828759100306,46.66323788009731,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.69,0.12423279396006509,6.7939632498334595,21.77954221671486,18.090893159379437,46.66439862592776,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.700000000000001,0.12393499284991216,6.797233898653558,21.774843955321415,18.093486042065926,46.6655638960409,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.71,0.12363790565302545,6.800509375377033,21.770158046370668,18.096066267006524,46.66673368875422,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.72,0.12334153122111077,6.803789681448736,21.765484496150037,18.098633828205163,46.66790800580394,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.73,0.12304586723777373,6.807074806983293,21.760823225746243,18.10118880735941,46.66908684008895,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.74,0.12275091199992358,6.810364748005867,21.756174200691312,18.103731240419442,46.67027018911662,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.75,0.12245666380850836,6.813659500555631,21.751537386622253,18.10626116322633,46.67145805040421,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.76,0.12216312096850332,6.816959060685697,21.746912749280497,18.10877861151258,46.67265042147878,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.77,0.1218702817888992,6.8202634244630405,21.742300254511353,18.11128362090272,46.67384729987711,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.78,0.12157814458269081,6.823572587968427,21.73769986826346,18.11377622691387,46.67504868314576,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.790000000000001,0.12128670766686518,6.8268865472963425,21.733111556588238,18.11625646495628,46.67625456884086,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.8,0.12099596936239027,6.830205298554913,21.72853528563934,18.118724370333922,46.677464954528176,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.81,0.120705927994203,6.83352883786584,21.723971021672103,18.121179978245046,46.67867983778299,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.82,0.12041658189119792,6.836857161364324,21.719418731043007,18.123623323782745,46.67989921619008,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.83,0.12012792938621546,6.840190265198987,21.71487838020911,18.126054441935523,46.68112308734362,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.84,0.11983996881603037,6.843528145531806,21.710349935727525,18.128473367587855,46.682351448847186,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.85,0.11955269852134014,6.846870798538038,21.705833364254836,18.130880135520762,46.68358429831363,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.86,0.1192661168467533,6.850218220406143,21.701328632546595,18.133274780412364,46.684821633365104,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.870000000000001,0.11898022214077789,6.853570407337715,21.696835707456735,18.13565733683846,46.686063451632904,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.88,0.11869501275580992,6.856927355547407,21.69235455593704,18.138027839273086,46.687309750757535,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.89,0.11841048704812157,6.86028906126286,21.687885145036596,18.140386322089075,46.688560528388535,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.9,0.11812664337784973,6.863655520724628,21.683427441901244,18.14273281955863,46.6898157821845,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.91,0.11784348010898432,6.8670267301861045,21.678981413773016,18.145067365853897,46.69107550981302,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.92,0.11756099560935679,6.870402685913449,21.674547027989618,18.147389995047508,46.69233970895057,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.93,0.11727918825062833,6.873783384185517,21.670124251983843,18.149700741113172,46.69360837728253,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.94,0.11699805640827846,6.877168821293783,21.66571305328306,18.15199963792622,46.69488151250306,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.950000000000001,0.11671759846159323,6.880558993542272,21.661313399508636,18.154286719264185,46.696159112315094,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.96,0.11643781279365387,6.88395389724748,21.656925258375413,18.15656201880736,46.69744117443025,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.97,0.11615869779132487,6.887353528738306,21.652548597691137,18.158825570139363,46.69872769656881,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
8.98,0.11588025184524262,6.890757884355976,21.648183385355928,18.161077406747715,46.70001867645962,7.13,41.2,0.121,0.00295,0.0031,0.0087,0.729,0.24,100.0,1.0,1.0
