Time,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,CD274mRNA,IL13,IL13stimulation,Kon_IL13Rec,Rec_phosphorylation,pRec_intern,pRec_degradation,Rec_intern,Rec_recycle,JAK2_phosphorylation,pJAK2_dephosphorylation,STAT5_phosphorylation,pSTAT5_dephosphorylation,CD274mRNA_production,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12
1.45,1.7833377444600669,118.5975898588467,0.013863685565506078,0.0029020613684665147,0.00027609420912345955,23.940717806038542,0.059282193961445094,9.4,208.9728475155289,0.02715248447130146,0.00012230820382936328,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1722815460652392,46.31078455078569,46.54125218830721,0.7458804464262626,9.957828138772289,2.0844549754692143,0.09406509554837883,0.011527982388899106,5.47005304748868,5.286947021423061,0.29706354842224875,0.03147733219789036
1.46,1.7832436878880642,118.59756669035689,0.013905794192763813,0.0029676652000424635,0.0002844366592937914,23.940059764687103,0.059940235312884255,9.4,208.97234586866665,0.027654131333549013,0.0001254849631278072,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.172219717741363,46.30834203328998,46.54124309629676,0.7564504670146942,9.98779884203983,2.131517455074236,0.09619152566201637,0.011876311384821108,5.530771466617269,5.345620103483801,0.302551849027361,0.032058881372356705
1.47,1.7831498805047783,118.59754327885298,0.013946839012996095,0.0030341126533620514,0.000292957914609849,23.939400107482967,0.06059989251702064,9.4,208.97183889902962,0.028161100970573037,0.00012872018579046277,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.172158053222316,46.30590598687638,46.541233908920276,0.767032729969077,10.017003151025786,2.1791831095902094,0.09834530025595484,0.012232106175036716,5.5916389827913635,5.4044368715705104,0.3080983838012184,0.03264660113316591
1.48,1.783056321638092,118.59751962499077,0.013986818927643639,0.0031014021114578105,0.0003016599562365745,23.938738865610713,0.06126113438927662,9.4,208.97132659821668,0.02867340178352397,0.00013201448936570967,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1720965520662796,46.30347639409094,46.54122462643513,0.7776250483435599,10.045440347014422,2.227450720848267,0.10052636691910428,0.012595449480710685,5.652652718565268,5.463394538814273,0.3137032446571617,0.03324050121960367
1.49,1.7829630106177008,118.59749572942422,0.01402573305695161,0.0031695317441005474,0.00031054475150860475,23.938076070161067,0.06192392983892394,9.4,208.97080895811393,0.029191041886250244,0.00013536849235919185,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1720352138326282,46.301053237526816,46.54121524909795,0.7882252322744191,10.073109868935639,2.27631891764687,0.10273466632787985,0.012966423445539983,5.713809805152901,5.52249032671945,0.3193665203652853,0.033840591037892186
1.5,1.7828699467751083,118.59747159280558,0.014063580740213008,0.0032384995082466238,0.0003196142532987877,23.937411752131286,0.06258824786870545,9.4,208.97028597089374,0.029714029106447642,0.00013878281420057784,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1719740380819237,46.29863649982408,46.5412057771647,0.7988310899506474,10.10001131350815,2.325786176101981,0.10497013226069946,0.013345109609386925,5.775107382392895,5.581721465130879,0.3250882965650115,0.03444687966252263
1.51,1.7827771294436214,118.5974472157853,0.014100361535914983,0.0033083031485806975,0.00032887039939093085,23.936745942425482,0.06325405757450951,9.4,208.96975762901337,0.03024237098680432,0.00014225807521045403,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1719130243759137,46.29622616366962,46.541196210890625,0.8094404285841523,10.126144435312744,2.375850820065813,0.10723269161557585,0.01373158888208905,5.836542598718555,5.6410851922057486,0.3308686557776178,0.035059375837582514
1.52,1.7826845579583448,118.59742259901208,0.014136075221788195,0.003378940198153526,0.0003383151118570729,23.936078671854894,0.06392132814509612,9.4,208.96922392521404,0.030776074786142044,0.0001457948965673506,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1718521722775275,46.29382221179707,46.54118655053031,0.8200510553789551,10.151509146795803,2.4265110216138526,0.10952226443078986,0.014125941517457854,5.898112611132579,5.700578754390115,0.33670767741872293,0.035678087978078754
1.53,1.7825922316561769,118.5973977431329,0.014170721794759318,0.003450407979114387,0.0003479502964395665,23.935409971138117,0.06459002886187441,9.4,208.96868485251963,0.031315147480554015,0.00014939390027489928,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1717914813508739,46.29142462698659,46.541176796337645,0.830660778498784,10.176105518203107,2.4777648015998115,0.11183876390863044,0.014528247087478373,5.959814585186541,5.760199406399978,0.34260543781073494,0.03630302417125666
1.54,1.7825001498758046,118.59737264879298,0.014204301470806901,0.0035227036035376173,0.00035777784193825695,23.93473987090126,0.06526012909873075,9.4,208.96814040423564,0.03185959576453982,0.00015305570912912316,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1717309511612366,46.289033392064816,46.54116694856584,0.841267408032458,10.199933777444128,2.529610030278127,0.11418209644218548,0.014938584456721594,6.021645694965014,5.819944411206871,0.34856201019526833,0.03693419217791572
1.55,1.7824083119576986,118.5973473166358,0.014236814684720827,0.003595823974342729,0.0003677996196030399,23.934068401678086,0.06593159832190668,9.4,208.96759057394803,0.032409426052137896,0.00015678094668585766,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1716705812750727,46.286648489904685,46.54115700746739,0.8518687569564498,10.22299430988702,2.5820444279936132,0.11655216164516573,0.01535703175698141,6.083603123074323,5.8798110400279135,0.35457746474553414,0.03757159943372242
1.56,1.7823167172441081,118.5973217473031,0.014268262089765676,0.0036697657863074863,0.0003780174825320763,23.933395593910067,0.06660440608992615,9.4,208.9670353555221,0.03296464447805601,0.0001605702372283028,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.171610371260008,46.28426990342534,46.54114697329416,0.8624626420940276,10.245287658084516,2.635065565937776,0.1189488523847418,0.01578366636214781,6.145684060635819,5.939796572320236,0.3606518685787074,0.03821525305052078
1.57,1.7822253650790567,118.59729594143488,0.014298644557248361,0.003744525527173265,0.00038843326507594127,23.93272147794642,0.06727852205357139,9.4,208.96647474310137,0.033525256898800156,0.00016442420573470646,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.171550320684835,46.28189761559199,46.54113684629729,0.8730468850703692,10.266814521431016,2.688670866971314,0.12137205481737245,0.016218564863327838,6.2078857072836575,5.999898295779754,0.36678528576827846,0.03886515981764105
1.58,1.7821342548083374,118.59726989966943,0.0143279631759905,0.003820099478841964,0.00039904878224798,23.932046084044085,0.06795391595590634,9.4,208.96590873110637,0.03409126889380226,0.0001683434778461783,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1714904291195087,46.279531609415784,46.54112662672728,0.8836193132630505,10.287575755751273,2.742857606512229,0.12382164842760032,0.01666180304422571,6.270205271166959,6.060113506344187,0.37297777735639065,0.03952132620320709
1.59,1.7820433857795077,118.59724362264332,0.014356219251705975,0.0038964837186636855,0.0004098658291411382,23.931369442367647,0.0686305576323475,9.4,208.9653373142336,0.03466268576654726,0.00017232867983463446,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1714306961351444,46.27717186795372,46.54111631483393,0.8941777607473096,10.307572372820939,2.7976229134889903,0.12629750606978976,0.017113455856793258,6.332639968956349,6.12043950820029,0.37922940136617095,0.04018375835544291
1.6,1.781952757341885,118.59721711099138,0.014383414306284262,0.00397367412081433,0.0004208861803515342,23.930691582989212,0.06930841701078087,9.4,208.96476048745444,0.03523951254569979,0.000176380438570873,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1713711213040146,46.27481837430847,46.54110591086636,0.9047200692354919,10.326805539819484,2.8529637713580955,0.12879949401277901,0.01757359739716189,6.395187025854744,6.180873613795203,0.38554021281405665,0.04085246210397886
1.61,1.7818623688465414,118.59719036534676,0.014409550076980126,0.004051666357762217,0.00043211158940903227,23.930012535888267,0.06998746411172463,9.4,208.96417824601392,0.035821753986231025,0.00018049938149277965,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1713117041995444,46.27247111162829,46.54109541507303,0.9152440890100855,10.345276578715884,2.90887701918539,0.1313274719874183,0.018042300881866855,6.457843675612367,6.241413143851881,0.3919102637221236,0.04152744296115791
1.62,1.7817722196462995,118.59716338634088,0.01443462851551036,0.004130455901822766,0.0004435437882150758,23.929332330951453,0.0706676690485365,9.4,208.9635905854296,0.03640941457054601,0.0001846861365736646,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1712524443963108,46.27013006310689,46.54108482770176,0.9257476798497649,10.362986965587636,2.9653593527904127,0.13388129323696166,0.018519638624374633,6.520607160545879,6.302055427388497,0.3983396031304203,0.04220870612334258
1.6300000000000001,1.7816823090957277,118.59713617460346,0.014458651787058296,0.004210038026800221,0.00045518448648803234,23.928650997972326,0.07134900202766524,9.4,208.96299750149055,0.037002498509611896,0.00018894133229072977,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.171193341470037,46.26779521198331,46.54107414899964,0.9362287119478587,10.379938329873582,3.0224073259530364,0.1364608045702809,0.019005682011924006,6.583474731561579,6.362797801741787,0.4048282771093106,0.04289625647222288
1.6400000000000001,1.7815926365511348,118.59710873076253,0.014481622269186862,0.0042904078097153716,0.0004670353712162997,23.927968566651046,0.07203143334894538,9.4,208.96239899025608,0.03760100974408751,0.00019326559759366693,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1711343949975914,46.26546654154179,46.54106337921314,0.9466850668226694,10.396132453561169,3.0800173516816045,0.13906584641786626,0.019500501482691137,6.646443648182612,6.423637612594244,0.4113763287718325,0.04359009857612577
1.6500000000000001,1.7815032013705663,118.59708105544442,0.014503542550661044,0.0043715601326181205,0.00047909810611941676,23.927285066594056,0.07271493340593418,9.4,208.9617950480547,0.03820495194545453,0.0001976595618733871,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1710756045569837,46.26314403511169,46.54105251858805,0.957114638219076,10.411571270308764,3.138185703541754,0.14169625289057763,0.020004166503288907,6.709511178580051,6.484572214005074,0.4179837982860737,0.04429023669132653
1.6600000000000001,1.781414002913799,118.59705314927376,0.014524415430180654,0.004453489684483757,0.000491374331117418,23.9266005273137,0.07339947268629049,9.4,208.961185671483,0.038814328517150734,0.00020212385493088093,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1710169697273611,46.26082767606728,46.541041567369504,0.9675153330008619,10.426256864503703,3.196908517045058,0.14435185184110888,0.02051674554661045,6.772674599607856,6.545598968444893,0.4246507228875697,0.044996674763362506
1.67,1.7813250405423364,118.59702501287353,0.014544243915024334,0.004536190963191681,0.0005038656618086669,23.925914978227798,0.074085021772194,9.4,208.96057085740446,0.03942914259570566,0.0002066591069462107,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1709584900890067,46.258517447827714,46.541030525801965,0.9778850720332065,10.44019147025671,3.2561817910965716,0.14703246492812458,0.02103830607002672,6.835931196841562,6.606715246834014,0.43137713689172913,0.04570941642834966
1.68,1.7812363136194045,118.59699664686498,0.014563031219605845,0.004619658277585332,0.0005165736889563975,23.925228448659187,0.07477155134080476,9.4,208.95995060294828,0.04004939705187907,0.0002112659484476344,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1709001652233353,46.25621333385686,46.54101939412922,0.9882217910548067,10.453377470333553,3.3160013895003813,0.14973790768302886,0.02156891449394763,6.899278264620679,6.667918428584319,0.43816307170628843,0.046428465014302374
1.69,1.7811478215099465,118.59696805186772,0.014580780763943665,0.004703885749611964,0.0005294999779841859,23.92454096783523,0.07545903216476145,9.4,208.95932490550837,0.04067509449180244,0.0002159450102808613,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.170841994712891,46.25391531766319,46.54100817259445,0.998523441539078,10.46581739502461,3.37636304252215,0.1524679895793225,0.022108636180756105,6.962713106094664,6.729205901644604,0.44500855584380106,0.04715382354245674
1.7,1.7810595635806186,118.59693922849968,0.014597496172045052,0.004788867316540927,0.0005426460684805757,23.923852564887273,0.07614743511271796,9.4,208.95869376274206,0.04130623725812397,0.0002206969235784407,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1707839781413434,46.25162338279965,46.540996861440135,1.0087879915439169,10.477513920953214,3.4372623485076788,0.15522251410450436,0.022657535414124266,7.026233033272438,6.790575062549305,0.4519136149341643,0.04788549472859796
1.71,1.7809715391997853,118.59691017737713,0.014613181270205713,0.004874596733259003,0.0005560134737130651,23.923163268850075,0.0768367311499173,9.4,208.95805717256903,0.041942827431157355,0.0002255223197292834,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1707261150934853,46.24933751286354,46.54098546090811,1.0190134265495023,10.488469869823664,3.4986947755564377,0.1580012788344707,0.02321567537872058,7.089835367075339,6.852023316470579,0.45887827173718754,0.0486234809843921
1.72,1.780883747737515,118.59688089911465,0.014627840085226317,0.004961067574641349,0.0005696036801516679,23.92247310866119,0.07752689133880188,9.4,208.95741513317014,0.04258486683003468,0.00023042183034831639,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1706684051552299,46.24705769149643,46.540973971239566,1.0291977502836265,10.49868820710973,3.560655663248984,0.16080407551036494,0.023783118140316712,7.153517437393429,6.913548077273597,0.4659025461552052,0.0493677844187226
1.73,1.7807961885655748,118.59685139432521,0.014641476842547114,0.005048273237996515,0.0005834181470022478,23.921782113160333,0.0782178868396592,9.4,208.9567676429863,0.04323235701386375,0.00023539608724627191,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1706108479136061,46.244783902383986,46.54096239267505,1.039338985534058,10.508172040684643,3.62314022442718,0.1636306901178286,0.024359924626302456,7.2172765831450825,6.975146767575018,0.4729864552457393,0.05011840683903197
1.74,1.7807088610574264,118.59682166362009,0.014654095964301995,0.005136206945583994,0.0005974583057498246,23.92109031108869,0.07890968891130241,9.4,208.95611470071728,0.04388529928289011,0.00024044572239961042,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.1705534429567583,46.242516129255876,46.54095072545444,1.0494351749474506,10.516924619393528,3.6861435470260546,0.1664809029686031,0.02494615460661703,7.281110152339773,7.0368168188045415,0.48013001323421195,0.05087534975266885
1.75,1.7806217645882216,118.59679170760892,0.01466570206729334,0.0052248617472026885,0.0006117255597120409,23.92039773108821,0.07960226891178426,9.4,208.95545630532052,0.04454369467966413,0.0002455713679205789,3.776,1.0,0.00174087,9.07541,0.324132,0.417538,0.259686,0.0039243,0.300019,0.0981611,0.00426767,0.0116389,0.0115928,100.0,1.17049618987394,46.24025435588569,46.54093896981697,1.0594843818143207,10.524949331569243,3.749660595956161,0.16935448878443016,0.025541866675104614,7.345015502143953,7.098555671269452,0.48733323152671437,0.05163861436824104
