CD274mRNA,IL13,IL13_Rec,JAK2,Rec,Rec_i,SHP1,STAT5,pJAK2,pSTAT5,p_IL13_Rec,p_IL13_Rec_i,Time
0.02048676556524177,3.776,0.00466460360906855,23.720523190902156,1.756724090215724,118.56426345191436,9.4,208.24903428373833,0.2794768090978334,0.7509657162603873,0.033275511271948055,0.019203883752616613,6.61
0.02057391985288669,3.776,0.004661780276999176,23.720402209085304,1.7566994933625377,118.56417257087696,9.4,208.24737244671016,0.2795977909146858,0.7526275532885677,0.03328593899995304,0.019231516019127478,6.62
0.020661266749676888,3.776,0.004658975673000879,23.72028181469877,1.7566749583508228,118.56408162961294,9.4,208.24571137464224,0.2797181853012215,0.7542886253565007,0.03329631267313318,0.019259066792522133,6.63
0.020748806166678097,3.776,0.004656189636963865,23.720162004782345,1.756650485013782,118.56399062828504,9.4,208.24405107191066,0.27983799521764346,0.7559489280880897,0.03330663263031705,0.019286536238061345,6.640000000000001
0.02083653801445053,3.776,0.004653422010509349,23.72004277639066,1.7566260731850685,118.56389956705554,9.4,208.2423915428603,0.2799572236093296,0.7576084571384384,0.03331689920749759,0.019313924521408656,6.65
0.020924462203052527,3.776,0.004650672636967897,23.719924126593096,1.7566017226987838,118.56380844608633,9.4,208.24073279180504,0.2800758734068918,0.7592672081936852,0.03332711273786299,0.019341231808619585,6.66
0.02101257864204412,3.776,0.004647941361358043,23.719806052473754,1.756577433389477,118.5637172655388,9.4,208.2390748230279,0.2801939475262349,0.7609251769708363,0.033337273551827105,0.01936845826613098,6.67
0.021100887240490595,3.776,0.004645228030365199,23.719688551131373,1.7565532050921437,118.56362602557395,9.4,208.23741764078113,0.28031144886861625,0.7625823592176006,0.03334738197705952,0.01939560406075048,6.68
0.021189387906966062,3.776,0.004642532492320807,23.719571619679286,1.7565290376422242,118.56353472635234,9.4,208.2357612492865,0.2804283803207049,0.7642387507122254,0.0333574383385153,0.019422669359646174,6.69
0.02127808054955695,3.776,0.0046398545971817915,23.71945525524535,1.7565049308756027,118.5634433680341,9.4,208.2341056527354,0.2805447447546407,0.7658943472633314,0.03336744295846429,0.01944965433033634,6.7
0.021366965075865565,3.776,0.004637194196510252,23.719339454971898,1.7564808846286062,118.56335195077891,9.4,208.232450855289,0.28066054502809445,0.767549144709751,0.03337739615652012,0.019476559140679355,6.71
0.021456041393013554,3.776,0.004634551143453436,23.719224216015665,1.7564568987380031,118.56326047474602,9.4,208.23079686107837,0.28077578398432684,0.7692031389203648,0.03338729824966884,0.01950338395886374,6.72
0.021545309407645392,3.776,0.004631925292723961,23.719109535547744,1.756432973041002,118.56316894009427,9.4,208.2291436742048,0.28089046445224847,0.7708563257939406,0.033397149552297146,0.01953012895339833,6.73
0.021634769025931807,3.776,0.004629316500580295,23.718995410753514,1.7564091073752508,118.56307734698206,9.4,208.22749129873978,0.2810045892464792,0.7725087012589709,0.03340695037622038,0.019556794293102562,6.74
0.021724420153573266,3.776,0.004626724624807499,23.718881838832587,1.756385301578835,118.56298569556735,9.4,208.22583973872523,0.2811181611674081,0.7741602612735141,0.033416701030710046,0.01958338014709693,6.75
0.021814262695803357,3.776,0.00462414952469821,23.718768816998743,1.7563615554902774,118.56289398600771,9.4,208.2241889981737,0.28123118300125327,0.7758110018250344,0.0334264018225211,0.01960988668479352,6.76
0.021904296557392212,3.776,0.004621591061033879,23.718656342479875,1.7563378689485354,118.56280221846025,9.4,208.2225390810685,0.2813436575201213,0.7774609189302426,0.033436053055918825,0.01963631407588674,6.7700000000000005
0.02199452164264985,3.776,0.004619049096066249,23.71854441251793,1.7563142417930016,118.56271039308167,9.4,208.2208899913638,0.28145558748206734,0.7791100086349377,0.033445655032705406,0.01966266249034408,6.78
0.022084937855429584,3.776,0.0046165234934990775,23.718433024368842,1.7562906738635014,118.56261851002824,9.4,208.2192417329849,0.281566975631155,0.7807582670138502,0.03345520805224621,0.019688932098397092,6.79
0.02217554509913135,3.776,0.004614014118470103,23.718322175302482,1.7562671650002923,118.56252656945583,9.4,208.21759430982826,0.281677824697516,0.7824056901704847,0.033464712411495665,0.01971512307053244,6.8
0.022266343276705035,3.776,0.00461152083753324,23.718211862602587,1.7562437150440628,118.56243457151986,9.4,208.21594772576177,0.2817881373974101,0.7840522742369639,0.0334741684050229,0.019741235577483068,6.8100000000000005
0.022357332290653755,3.776,0.004609043518641011,23.718102083566713,1.756220323835931,118.56234251637535,9.4,208.21430198462485,0.28189791643328505,0.7856980153738732,0.03348357632503701,0.01976726979021951,6.82
0.0224485120430372,3.776,0.004606582031127214,23.717992835506163,1.7561969912174435,118.5622504041769,9.4,208.21265709022862,0.2820071644938363,0.7873429097701062,0.033492936461412035,0.0197932258799413,6.83
0.02253988243547487,3.776,0.004604136245689809,23.71788411574593,1.7561737170305745,118.56215823507867,9.4,208.21101304635602,0.28211588425406686,0.7889869536427108,0.03350224910171162,0.019819104018068516,6.84
0.022631443369149344,3.776,0.004601706034374038,23.71777592162465,1.7561505011177239,118.56206600923446,9.4,208.20936985676198,0.28222407837534735,0.7906301432367355,0.03351151453121339,0.019844904376233423,6.8500000000000005
0.0227231947448095,3.776,0.004599291270555765,23.717668250494523,1.7561273433217173,118.56197372679759,9.4,208.20772752517365,0.2823317495054755,0.7922724748250773,0.033520733032932994,0.019870627126272217,6.86
0.02281513646277376,3.776,0.004596891828925032,23.717561099721262,1.7561042434858039,118.561881387921,9.4,208.2060860552904,0.2824389002787362,0.7939139447083299,0.033529904887647864,0.01989627244021692,6.87
0.022907268422933277,3.776,0.004594507585469841,23.71745446668404,1.7560812014536558,118.56178899275723,9.4,208.2044454507841,0.2825455333159609,0.7955545492146319,0.033539030373920704,0.019921840490287362,6.88
0.022999590524755125,3.776,0.004592138417460142,23.717348348775413,1.7560582170693666,118.56169654145837,9.4,208.20280571529923,0.28265165122458774,0.7971942846995174,0.03354810976812265,0.01994733144888325,6.890000000000001
0.023092102667285445,3.776,0.004589784203432035,23.71724274340128,1.7560352901774507,118.56160403417614,9.4,208.20116685245299,0.282757256598721,0.798833147545765,0.03355714334445616,0.019972745488576388,6.9
0.023184804749152636,3.776,0.004587444823172185,23.71713764798081,1.7560124206228418,118.56151147106182,9.4,208.1995288658355,0.28286235201919063,0.8004711341632499,0.03356613137497764,0.019998082782102976,6.91
0.02327769666857045,3.776,0.004585120157702443,23.717033059946388,1.7559896082508917,118.56141885226629,9.4,208.19789175900996,0.282966940053612,0.8021082409887951,0.03357507412961974,0.020023343502356017,6.92
0.023370778323341126,3.776,0.004582810089264662,23.716928976743553,1.755966852907369,118.56132617794003,9.4,208.19625553551273,0.28307102325644534,0.8037444644860234,0.03358397187621344,0.020048527822377833,6.93
0.023464049610858496,3.776,0.004580514501305729,23.71682539583094,1.7559441544384593,118.56123344823312,9.4,208.19462019885356,0.2831746041690552,0.8053798011452115,0.03359282488050981,0.020073635915352675,6.94
0.023557510428111026,3.776,0.004578233278462785,23.716722314680226,1.7559215126907621,118.56114066329523,9.4,208.19298575251563,0.28327768531976977,0.807014247483142,0.03360163340620152,0.02009866795459945,6.95
0.023651160671684934,3.776,0.004575966306548647,23.716619730776056,1.7558989275112913,118.56104782327562,9.4,208.19135219995582,0.2833802692239402,0.8086478000429597,0.03361039771494411,0.020123624113564522,6.96
0.023745000237767204,3.776,0.004573713472537418,23.716517641615997,1.755876398747473,118.56095492832313,9.4,208.18971954460474,0.28348235838400004,0.8102804553940256,0.03361911806637692,0.020148504565814636,6.97
0.023839029022148635,3.776,0.004571474664550299,23.716416044710474,1.755853926247145,118.56086197858623,9.4,208.18808778986698,0.2835839552895241,0.8119122101317733,0.03362779471814388,0.020173309485029933,6.98
0.02393324692022682,3.776,0.004569249771841578,23.71631493758271,1.7558315098585557,118.56076897421299,9.4,208.1864569391212,0.28368506241728775,0.8135430608775646,0.033636427925913905,0.020198039044997035,6.99
0.024027653827009197,3.776,0.004567038684784812,23.71621431776867,1.7558091494303625,118.56067591535106,9.4,208.18482699572021,0.28378568223132566,0.8151730042785479,0.03364501794340118,0.020222693419602263,7.0
0.02412224963711599,3.776,0.004564841294859195,23.716114182817005,1.755786844811631,118.56058280214769,9.4,208.18319796299124,0.28388581718299105,0.8168020370075153,0.033653565022385076,0.020247272782824934,7.01
0.024217034244783196,3.776,0.004562657494636103,23.71601453028898,1.755764595851834,118.56048963474977,9.4,208.181569844236,0.2839854697110143,0.8184301557627616,0.03366206941272989,0.020271777308730744,7.0200000000000005
0.024312007543865498,3.776,0.0045604871777658205,23.715915357758433,1.7557424024008506,118.56039641330375,9.4,208.17994264273082,0.28408464224156155,0.8200573572679427,0.0336705313624043,0.020296207171465228,7.03
0.02440716942783925,3.776,0.004558330238964444,23.7158166628117,1.7557202643089644,118.5603031379557,9.4,208.17831636172681,0.2841833371882935,0.8216836382719368,0.033678951117500626,0.02032056254524735,7.04
0.02450251978980535,3.776,0.004556186574000962,23.71571844304757,1.7556981814268633,118.5602098088513,9.4,208.17669100445005,0.2842815569524238,0.8233089955487041,0.033687328922253845,0.020344843604363158,7.05
0.02459805852249217,3.776,0.004554056079684504,23.715620696077217,1.7556761536056371,118.56011642613583,9.4,208.1750665741016,0.2843793039227774,0.8249334258971482,0.033695665019060295,0.020369050523159505,7.0600000000000005
0.0246937855182584,3.776,0.004551938653851763,23.715523419524146,1.755654180696778,118.5600229899542,9.4,208.17344307385778,0.2844765804758489,0.8265569261409782,0.03370395964849626,0.020393183476037902,7.07
0.02478970066909596,3.776,0.004549834195354585,23.715426611024135,1.7556322625521787,118.55992950045092,9.4,208.17182050687018,0.28457338897586076,0.8281794931285714,0.03371221304933627,0.02041724263744842,7.08
0.024885803866632826,3.776,0.004547742604047722,23.715330268225173,1.755610399024131,118.55983595777008,9.4,208.1701988762659,0.2846697317748212,0.8298011237328367,0.033720425458571165,0.02044122818188369,7.09
0.02498209500213588,3.776,0.004545663780776754,23.71523438878741,1.7555885899653254,118.5597423620554,9.4,208.16857818514768,0.28476561121258215,0.831421814851078,0.03372859711142597,0.020465140283873,7.1000000000000005
0.0250785739665137,3.776,0.004543597627366168,23.715138970383098,1.7555668352288496,118.55964871345024,9.4,208.1669584365939,0.28486102961689713,0.8330415634048594,0.03373672824137753,0.020488979117976435,7.11
0.025175240650319404,3.776,0.0045415440466075934,23.715044010696516,1.7555451346681874,118.55955501209753,9.4,208.16533963365887,0.2849559893034788,0.8346603663398703,0.03374481908017194,0.020512744858779134,7.12
0.025272094943753425,3.776,0.004539502942248205,23.71494950742394,1.7555234881372181,118.55946125813985,9.4,208.16372177937296,0.2850504925760567,0.8362782206257915,0.033752869857841754,0.020536437680885623,7.13
0.02536913673666628,3.776,0.004537474218979272,23.71485545827356,1.7555018954902153,118.55936745171937,9.4,208.1621048767426,0.28514454172643433,0.8378951232561618,0.03376088080272298,0.020560057758914216,7.140000000000001
0.025466365918561308,3.776,0.004535457782424861,23.71476186096545,1.755480356581845,118.55927359297789,9.4,208.1604889287505,0.2852381390345467,0.8395110712482448,0.033768852141471864,0.020583605267491475,7.15
0.02556378237859746,3.776,0.004533453539130695,23.71466871323148,1.7554588712671657,118.55917968205682,9.4,208.15887393835587,0.2853312867685172,0.8411260616428976,0.03377678409908152,0.020607080381246805,7.16
0.025661386005591987,3.776,0.004531461396553156,23.714576012815282,1.7554374394016268,118.5590857190972,9.4,208.15725990849432,0.2854239871847149,0.8427400915044392,0.03378467689889826,0.020630483274807068,7.17
0.025759176688023175,3.776,0.0045294812630484365,23.714483757472188,1.7554160608410672,118.55899170423966,9.4,208.15564684207826,0.28551624252781105,0.8443531579205195,0.03379253076263782,0.02065381412279129,7.18
0.025857154314033032,3.776,0.004527513047861838,23.71439194496916,1.7553947354417152,118.5588976376245,9.4,208.15403474199678,0.28560805503083597,0.8459652580019895,0.03380034591040135,0.020677073099805463,7.19
0.025955318771429956,3.776,0.004525556661117209,23.714300573084763,1.7553734630601865,118.5588035193916,9.4,208.152423611116,0.2856994269152356,0.8475763888827714,0.03380812256069114,0.02070026038043738,7.2
0.026053669947691434,3.776,0.004523612013806524,23.71420963960907,1.7553522435534836,118.55870934968048,9.4,208.15081345227904,0.28579036039092776,0.8491865477197305,0.03381586093042632,0.020723376139251588,7.21
0.026152207729966674,3.776,0.004521679017779608,23.714119142343637,1.755331076778995,118.5586151286303,9.4,208.14920426830622,0.28588085765635846,0.8507957316925465,0.033823561234958215,0.020746420550784368,7.22
0.026250932005079254,3.776,0.00451975758573399,23.714029079101437,1.7553099625944932,118.55852085637979,9.4,208.1475960619952,0.2859709208985581,0.8524039380035865,0.03383122368808557,0.020769393789538817,7.23
0.02634984265952971,3.776,0.004517847631204897,23.713939447706796,1.7552889008581352,118.55842653306736,9.4,208.145988836121,0.28606055229319705,0.8540111638777773,0.033838848502069606,0.02079229602997999,7.24
0.0264489395794982,3.776,0.0045159490685553775,23.71385024599535,1.7552678914284598,118.55833215883102,9.4,208.1443825934363,0.28614975400464177,0.8556174065624804,0.03384643588764889,0.020815127446530107,7.25
0.026548222650847053,3.776,0.004514061812966564,23.71376147181398,1.7552469341643877,118.55823773380843,9.4,208.1427773366714,0.2862385281860103,0.8572226633273654,0.03385398605405398,0.02083788821356383,7.26
0.02664769175912338,3.776,0.004512185780428055,23.713673123020765,1.7552260289252202,118.55814325813685,9.4,208.14117306853447,0.2863268769792276,0.8588269314642857,0.03386149920902194,0.020860578505403602,7.2700000000000005
0.02674734678956159,3.776,0.004510320887728435,23.71358519748491,1.755205175570638,118.55804873195319,9.4,208.1395697917116,0.2864148025150809,0.8604302082871533,0.033868975558810695,0.020883198496315068,7.28
0.026847187627086003,3.776,0.004508467052445916,23.713497693086715,1.7551843739607003,118.55795415539399,9.4,208.13796750886695,0.2865023069132748,0.8620324911318166,0.033876415308213136,0.02090574836050254,7.29
0.026947214156313338,3.776,0.004506624192939104,23.713410607717503,1.7551636239558435,118.5578595285954,9.4,208.13636622264283,0.28658939228248614,0.8636337773559358,0.03388381866057114,0.020928228272104544,7.3
0.02704742626155527,3.776,0.0045047922283378864,23.71332393927957,1.7551429254168809,118.55776485169324,9.4,208.1347659356599,0.28667606072041896,0.865234064338862,0.033891185817789396,0.020950638405189414,7.3100000000000005
0.027147823826820884,3.776,0.004502971078534449,23.713237685686128,1.7551222782050009,118.55767012482293,9.4,208.13316665051727,0.28676231431385873,0.8668333494815135,0.033898516980349,0.02097297893375097,7.32
0.027248406735819235,3.776,0.004501160664174398,23.713151844861258,1.7551016821817664,118.55757534811954,9.4,208.13156836979252,0.28684815513872713,0.8684316302062565,0.03390581234732099,0.020995250031704233,7.33
