Time,species_1,species_2,species_3,species_4,species_5,species_6,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8
4.61,4.140905867679403,4.140905867679403,49.93969886240214,49.93969886240214,0.1206022751960234,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4026690146994,499.4026690146994,500.0,500.0,499.3969886240214,499.3969886240214,0.1435128613572755,0.1435128613572755
4.62,4.145431056040176,4.145431056040176,49.939764594786084,49.939764594786084,0.12047081042813691,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.40343889512747,499.40343889512747,500.0,500.0,499.39764594786084,499.39764594786084,0.1436696924349641,0.1436696924349641
4.63,4.149948390403342,4.149948390403342,49.939830052486414,49.939830052486414,0.1203398950274864,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4043536706244,499.4043536706244,500.0,500.0,499.3983005248641,499.3983005248641,0.14382625131383783,0.14382625131383783
4.64,4.154457901356288,4.154457901356288,49.939895233490816,49.939895233490816,0.12020953301867786,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4054442677958,499.4054442677958,500.0,500.0,499.39895233490813,499.39895233490813,0.14398253905397473,0.14398253905397473
4.65,4.158959557640711,4.158959557640711,49.9399601958696,49.9399601958696,0.1200796082610986,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4062344552485,499.4062344552485,500.0,500.0,499.39960195869605,499.39960195869605,0.14413855457204458,0.14413855457204458
4.66,4.163453419225579,4.163453419225579,49.94002490866246,49.94002490866246,0.1199501826754013,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.40699819663246,499.40699819663246,500.0,500.0,499.40024908662457,499.40024908662457,0.14429429994641346,0.14429429994641346
4.67,4.167939511407464,4.167939511407464,49.94008937452128,49.94008937452128,0.11982125095775661,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.40772617310324,499.40772617310324,500.0,500.0,499.4008937452128,499.4008937452128,0.14444977605379372,0.14444977605379372
4.68,4.172417857984955,4.172417857984955,49.94015359739397,49.94015359739397,0.11969280521236417,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.40839794038294,499.40839794038294,500.0,500.0,499.40153597393976,499.40153597393976,0.1446049837189816,0.1446049837189816
4.69,4.176888482325435,4.176888482325435,49.94021758148525,49.94021758148525,0.11956483702981593,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4089906809558,499.4089906809558,500.0,500.0,499.4021758148525,499.4021758148525,0.14475992375182883,0.14475992375182883
4.7,4.1813514073650815,4.1813514073650815,49.940281331256614,49.940281331256614,0.11943733748709624,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.40947919360804,499.40947919360804,500.0,500.0,499.40281331256614,499.40281331256614,0.1449145969472429,0.1449145969472429
4.71,4.185806655608871,4.185806655608871,49.94034485142637,49.94034485142637,0.11931029714758176,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4098358830198,499.4098358830198,500.0,500.0,499.4034485142637,499.4034485142637,0.14506900408518672,0.14506900408518672
4.72,4.190254288483424,4.190254288483424,49.94040810778655,49.94040810778655,0.11918378442721396,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4103638138172,499.4103638138172,500.0,500.0,499.4040810778655,499.4040810778655,0.1452231472945448,0.1452231472945448
4.73,4.194694315952092,4.194694315952092,49.940471117197916,49.940471117197916,0.11905776560448844,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4109326511042,499.4109326511042,500.0,500.0,499.40471117197916,499.40471117197916,0.14537702692062057,0.14537702692062057
4.74,4.199126759358736,4.199126759358736,49.940533885017246,49.940533885017246,0.1189322299658153,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4115093996619,499.4115093996619,500.0,500.0,499.4053388501725,499.4053388501725,0.14553064370313587,0.14553064370313587
4.75,4.203551644805425,4.203551644805425,49.940596411691125,49.940596411691125,0.11880717661805054,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.412102687495,499.412102687495,500.0,500.0,499.40596411691126,499.40596411691126,0.1456839985467195,0.1456839985467195
4.76,4.207968998371302,4.207968998371302,49.94065869751641,49.94065869751641,0.11868260496747217,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4127223490708,499.4127223490708,500.0,500.0,499.40658697516415,499.40658697516415,0.14583709235520567,0.14583709235520567
4.7700000000000005,4.212378846112582,4.212378846112582,49.940720742640245,49.940720742640245,0.11855851471978018,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.41337943212926,499.41337943212926,500.0,500.0,499.40720742640246,499.40720742640246,0.145989926031634,0.145989926031634
4.78,4.216781214062549,4.216781214062549,49.94078254706008,49.94078254706008,0.11843490588009659,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4140862044574,499.4140862044574,500.0,500.0,499.4078254706008,499.4078254706008,0.1461425004782493,0.1461425004782493
4.79,4.221176113543879,4.221176113543879,49.94084412572427,49.94084412572427,0.11831174855170887,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4147269380831,499.4147269380831,500.0,500.0,499.40844125724266,499.40844125724266,0.1462948160874657,0.1462948160874657
4.8,4.225563571598909,4.225563571598909,49.94090547724626,49.94090547724626,0.11818904550771654,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.41532525945274,499.41532525945274,500.0,500.0,499.4090547724626,499.4090547724626,0.1464468737964991,0.1464468737964991
4.8100000000000005,4.229943615812393,4.229943615812393,49.940966599508556,49.940966599508556,0.11806680098311954,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.41591105793884,499.41591105793884,500.0,500.0,499.40966599508556,499.40966599508556,0.14659867456136427,0.14659867456136427
4.82,4.234316269798466,4.234316269798466,49.94102749430262,49.94102749430262,0.11794501139498435,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4164806913477,499.4164806913477,500.0,500.0,499.41027494302614,499.41027494302614,0.1467502192004648,0.1467502192004648
4.83,4.238681556968221,4.238681556968221,49.94108816345539,49.94108816345539,0.11782367308943864,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4170300984564,499.4170300984564,500.0,500.0,499.4108816345539,499.4108816345539,0.14690150852516726,0.14690150852516726
4.84,4.243039500529705,4.243039500529705,49.94114860882927,49.94114860882927,0.11770278234167121,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4175547979612,499.4175547979612,500.0,500.0,499.41148608829275,499.41148608829275,0.14705254333980136,0.14705254333980136
4.8500000000000005,4.247390123487921,4.247390123487921,49.94120883232215,49.94120883232215,0.1175823353559321,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.41804988743064,499.41804988743064,500.0,500.0,499.4120883232215,499.4120883232215,0.14720332444165968,0.14720332444165968
4.86,4.251733456959946,4.251733456959946,49.941268829166624,49.941268829166624,0.11746234166697113,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.41856799832146,499.41856799832146,500.0,500.0,499.41268829166626,499.41268829166626,0.1473538529091779,0.1473538529091779
4.87,4.256069525474408,4.256069525474408,49.941328599776476,49.941328599776476,0.11734280044727335,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4191170174648,499.4191170174648,500.0,500.0,499.4132859977648,499.4132859977648,0.14750412959245357,0.14750412959245357
4.88,4.260398349236962,4.260398349236962,49.941388147920954,49.941388147920954,0.11722370415831568,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4196756875302,499.4196756875302,500.0,500.0,499.4138814792095,499.4138814792095,0.1476541551917613,0.1476541551917613
4.89,4.264719952020521,4.264719952020521,49.9414474743665,49.9414474743665,0.11710505126721309,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4202486216696,499.4202486216696,500.0,500.0,499.414474743665,499.414474743665,0.14780393053100746,0.14780393053100746
4.9,4.269034357518311,4.269034357518311,49.94150657981562,49.94150657981562,0.11698684036896287,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4208409126127,499.4208409126127,500.0,500.0,499.4150657981562,499.4150657981562,0.14795345643133673,0.14795345643133673
4.91,4.27334158934388,4.27334158934388,49.94156546490688,49.94156546490688,0.11686907018644471,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.42145813568305,499.42145813568305,500.0,500.0,499.4156546490688,499.4156546490688,0.14810273371113225,0.14810273371113225
4.92,4.277641671031088,4.277641671031088,49.94162413021489,49.94162413021489,0.11675173957042059,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4221063518003,499.4221063518003,500.0,500.0,499.41624130214893,499.41624130214893,0.1482517631860155,0.1482517631860155
4.93,4.281934619968919,4.281934619968919,49.94168258244767,49.94168258244767,0.11663483510486647,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.42273832989406,499.42273832989406,500.0,500.0,499.4168258244767,499.4168258244767,0.14840054545864276,0.14840054545864276
4.94,4.286220455493066,4.286220455493066,49.941740826178744,49.941740826178744,0.11651834764271385,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.42332510645235,499.42332510645235,500.0,500.0,499.41740826178744,499.41740826178744,0.148549081199138,0.148549081199138
4.95,4.29049920381771,4.29049920381771,49.94179885880794,49.94179885880794,0.11640228238432472,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.42389989250944,499.42389989250944,500.0,500.0,499.4179885880794,499.4179885880794,0.1486973713160156,0.1486973713160156
4.96,4.294770886730695,4.294770886730695,49.941856682112494,49.941856682112494,0.11628663577522239,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4244578432812,499.4244578432812,500.0,500.0,499.41856682112495,499.41856682112495,0.14884541656438466,0.14884541656438466
4.97,4.299035525827752,4.299035525827752,49.941914297920576,49.941914297920576,0.11617140415906164,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4249935650999,499.4249935650999,500.0,500.0,499.41914297920573,499.41914297920573,0.14899321769269616,0.14899321769269616
4.98,4.303293142512503,4.303293142512503,49.94197170811129,49.94197170811129,0.11605658377762886,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4255011136981,499.4255011136981,500.0,500.0,499.4197170811129,499.4197170811129,0.14914077544274315,0.14914077544274315
4.99,4.307543757996462,4.307543757996462,49.94202891461469,49.94202891461469,0.11594217077084189,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4259739924998,499.4259739924998,500.0,500.0,499.4202891461469,499.4202891461469,0.14928809054966063,0.14928809054966063
5.0,4.311787398804367,4.311787398804367,49.94208591448181,49.94208591448181,0.11582817103659591,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4264483021513,499.4264483021513,500.0,500.0,499.4208591448181,499.4208591448181,0.14943516393272605,0.14943516393272605
5.01,4.316024093122373,4.316024093122373,49.94214270315486,49.94214270315486,0.11571459369050498,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.42697429408554,499.42697429408554,500.0,500.0,499.42142703154855,499.42142703154855,0.149581996568797,0.149581996568797
5.0200000000000005,4.320253857085113,4.320253857085113,49.94219928674683,49.94219928674683,0.11560142650656602,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.42750874953305,499.42750874953305,500.0,500.0,499.42199286746825,499.42199286746825,0.14972858901705735,0.14972858901705735
5.03,4.3244767128185515,4.3244767128185515,49.9422556658845,49.9422556658845,0.11548866823121244,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.42805636030585,499.42805636030585,500.0,500.0,499.422556658845,499.422556658845,0.14987494204433455,0.14987494204433455
5.04,4.328692682390297,4.328692682390297,49.942311841125836,49.942311841125836,0.11537631774855474,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4286223593067,499.4286223593067,500.0,500.0,499.4231184112584,499.4231184112584,0.15002105641543362,0.15002105641543362
5.05,4.332901787809601,4.332901787809601,49.94236781295992,49.94236781295992,0.11526437408038055,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.42921252363556,499.42921252363556,500.0,500.0,499.42367812959924,499.42367812959924,0.1501669328931371,0.1501669328931371
5.0600000000000005,4.337104051027359,4.337104051027359,49.942423581807034,49.942423581807034,0.11515283638615464,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.42983317768204,499.42983317768204,500.0,500.0,499.4242358180703,499.4242358180703,0.15031257223820504,0.15031257223820504
5.07,4.341299490230946,4.341299490230946,49.942479151606925,49.942479151606925,0.11504169678636014,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4304596139283,499.4304596139283,500.0,500.0,499.42479151606926,499.42479151606926,0.15045797508096384,0.15045797508096384
5.08,4.34548811794139,4.34548811794139,49.942534531661686,49.942534531661686,0.11493093667684419,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4310197131007,499.4310197131007,500.0,500.0,499.42534531661687,499.42534531661687,0.15060314185535928,0.15060314185535928
5.09,4.349669961144427,4.349669961144427,49.94258971713942,49.94258971713942,0.11482056572136294,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4315656398218,499.4315656398218,500.0,500.0,499.4258971713942,499.4258971713942,0.1507480734966457,0.1507480734966457
5.1000000000000005,4.353845039965836,4.353845039965836,49.94264470972656,49.94264470972656,0.11471058054709027,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4320921465505,499.4320921465505,500.0,500.0,499.42644709726557,499.42644709726557,0.15089277070232943,0.15089277070232943
5.11,4.358013374345385,4.358013374345385,49.94269951116429,49.94269951116429,0.11460097767162145,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.432593405983,499.432593405983,500.0,500.0,499.4269951116429,499.4269951116429,0.15103723416347017,0.15103723416347017
5.12,4.362174984036831,4.362174984036831,49.94275412324862,49.94275412324862,0.11449175350297305,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4330630091803,499.4330630091803,500.0,500.0,499.4275412324862,499.4275412324862,0.15118146456468098,0.15118146456468098
5.13,4.366329888607925,4.366329888607925,49.94280854783032,49.94280854783032,0.11438290433958308,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4334939637028,499.4334939637028,500.0,500.0,499.42808547830316,499.42808547830316,0.15132546258412843,0.15132546258412843
5.14,4.370478110273042,4.370478110273042,49.94286278431975,49.94286278431975,0.11427443136071043,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.43390082588405,499.43390082588405,500.0,500.0,499.4286278431975,499.4286278431975,0.15146922899170406,0.15146922899170406
5.15,4.374619682736748,4.374619682736748,49.942916821896816,49.942916821896816,0.11416635620658405,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.43438896765736,499.43438896765736,500.0,500.0,499.42916821896813,499.42916821896813,0.15161276495551917,0.15161276495551917
5.16,4.378754617335586,4.378754617335586,49.942970669335764,49.942970669335764,0.11405866132868463,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4348899400936,499.4348899400936,500.0,500.0,499.4297066933576,499.4297066933576,0.15175607086846837,0.15175607086846837
5.17,4.382882934890222,4.382882934890222,49.94302432694747,49.94302432694747,0.1139513461052749,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.43541025257866,499.43541025257866,500.0,500.0,499.4302432694747,499.4302432694747,0.15189914745214092,0.15189914745214092
5.18,4.387004656196934,4.387004656196934,49.943077794955215,49.943077794955215,0.1138444100897789,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.43595714585325,499.43595714585325,500.0,500.0,499.4307779495522,499.4307779495522,0.15204199542728097,0.15204199542728097
5.19,4.391119802027618,4.391119802027618,49.94313107349471,49.94313107349471,0.11373785301078194,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.43653859575113,499.43653859575113,500.0,500.0,499.43131073494715,499.43131073494715,0.15218461551378754,0.15218461551378754
5.2,4.395228393129778,4.395228393129778,49.94318416261409,49.94318416261409,0.11363167477203065,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4371633169178,499.4371633169178,500.0,500.0,499.4318416261409,499.4318416261409,0.15232700843071428,0.15232700843071428
5.21,4.399330448973909,4.399330448973909,49.94323706346358,49.94323706346358,0.11352587307304607,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4378301565987,499.4378301565987,500.0,500.0,499.4323706346358,499.4323706346358,0.1524691748528572,0.1524691748528572
5.22,4.403425970381381,4.403425970381381,49.94328979479486,49.94328979479486,0.11342041041049049,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4383807728686,499.4383807728686,500.0,500.0,499.43289794794856,499.43289794794856,0.15261111480868278,0.15261111480868278
5.23,4.407514988136174,4.407514988136174,49.94334234679159,49.94334234679159,0.11331530641702084,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.43891141826253,499.43891141826253,500.0,500.0,499.4334234679159,499.4334234679159,0.15275282936508244,0.15275282936508244
5.24,4.411597520581362,4.411597520581362,49.94339472134257,49.94339472134257,0.11321055731505805,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4394139547443,499.4394139547443,500.0,500.0,499.4339472134257,499.4339472134257,0.15289431915777874,0.15289431915777874
5.25,4.415673585847197,4.415673585847197,49.94344692042798,49.94344692042798,0.11310615914424975,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4398793298931,499.4398793298931,500.0,500.0,499.4344692042798,499.4344692042798,0.15303558481511834,0.15303558481511834
5.26,4.419743201851115,4.419743201851115,49.94349894611937,49.94349894611937,0.11300210776147035,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4402975736056,499.4402975736056,500.0,500.0,499.4349894611937,499.4349894611937,0.15317662695807216,0.15317662695807216
5.2700000000000005,4.423806386297726,4.423806386297726,49.94355080057969,49.94355080057969,0.11289839884082097,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.44065779481156,499.44065779481156,500.0,500.0,499.4355080057969,499.4355080057969,0.1533174462002353,0.1533174462002353
5.28,4.427863156678822,4.427863156678822,49.94360248606329,49.94360248606329,0.11279502787362952,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.440948178205,499.440948178205,500.0,500.0,499.4360248606329,499.4360248606329,0.15345804314782707,0.15345804314782707
5.29,4.431913558476873,4.431913558476873,49.94365397978099,49.94365397978099,0.11269204043823716,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.44138195064744,499.44138195064744,500.0,500.0,499.4365397978099,499.4365397978099,0.15359841937714974,0.15359841937714974
5.3,4.435957596245523,4.435957596245523,49.94370529532102,49.94370529532102,0.11258940935819234,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4418456992702,499.4418456992702,500.0,500.0,499.4370529532102,499.4370529532102,0.1537385750460206,0.1537385750460206
5.3100000000000005,4.439995289032953,4.439995289032953,49.943756433255814,49.943756433255814,0.11248713348859744,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4423427661936,499.4423427661936,500.0,500.0,499.43756433255817,499.43756433255817,0.15387851081459927,0.15387851081459927
5.32,4.444026656868716,4.444026656868716,49.943807393184954,49.943807393184954,0.1123852136303101,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4428852109834,499.4428852109834,500.0,500.0,499.43807393184954,499.43807393184954,0.1540182273770572,0.1540182273770572
5.33,4.448051719827679,4.448051719827679,49.94385817456936,49.94385817456936,0.11228365086150754,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.44348632305923,499.44348632305923,500.0,500.0,499.43858174569357,499.43858174569357,0.15415772542913625,0.15415772542913625
5.34,4.452070498030018,4.452070498030018,49.94390877673126,49.94390877673126,0.11218244653768664,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4441606272644,499.4441606272644,500.0,500.0,499.4390877673126,499.4390877673126,0.15429700566814858,0.15429700566814858
5.3500000000000005,4.456083011641223,4.456083011641223,49.943959198854266,49.943959198854266,0.1120816022916639,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4449238894114,499.4449238894114,500.0,500.0,499.43959198854265,499.43959198854265,0.15443606879297678,0.15443606879297678
5.36,4.460089248992292,4.460089248992292,49.94400946939751,49.94400946939751,0.11198106120519057,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4455271720182,499.4455271720182,500.0,500.0,499.4400946939751,499.4400946939751,0.15457491439920412,0.15457491439920412
5.37,4.4640892387191045,4.4640892387191045,49.94405957953557,49.94405957953557,0.11188084092906432,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.44605801027996,499.44605801027996,500.0,500.0,499.4405957953557,499.4405957953557,0.15471354347927455,0.15471354347927455
5.38,4.468083001563107,4.468083001563107,49.944109527630076,49.944109527630076,0.11178094474005001,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4465390916825,499.4465390916825,500.0,500.0,499.44109527630076,499.44109527630076,0.15485195675203178,0.15485195675203178
5.39,4.472070553448385,4.472070553448385,49.944159316390575,49.944159316390575,0.11168136721905199,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.44695370917816,499.44695370917816,500.0,500.0,499.44159316390574,499.44159316390574,0.15499015476936262,0.15499015476936262
5.4,4.476051910004547,4.476051910004547,49.944208948701466,49.944208948701466,0.11158210259727695,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4472834528649,499.4472834528649,500.0,500.0,499.44208948701464,499.44208948701464,0.15512813807294798,0.15512813807294798
5.41,4.480027086566723,4.480027086566723,49.94425842762199,49.94425842762199,0.11148314475623392,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.44750820356694,499.44750820356694,500.0,500.0,499.4425842762199,499.4425842762199,0.15526590719426295,0.15526590719426295
5.42,4.4839960981755675,4.4839960981755675,49.944307756386245,49.944307756386245,0.11138448722773425,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4476061264467,499.4476061264467,500.0,500.0,499.44307756386246,499.44307756386246,0.15540346265457694,0.15540346265457694
5.43,4.487958998789948,4.487958998789948,49.944356903283136,49.944356903283136,0.11128619343394981,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.44787326297387,499.44787326297387,500.0,500.0,499.44356903283136,499.44356903283136,0.15554080632396178,0.15554080632396178
5.44,4.491915801807429,4.491915801807429,49.94440587284058,49.94440587284058,0.11118825431907033,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4482765512151,499.4482765512151,500.0,500.0,499.4440587284058,499.4440587284058,0.15567793866674162,0.15567793866674162
5.45,4.4958665161706355,4.4958665161706355,49.944454673487556,49.944454673487556,0.11109065302512237,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4487471951778,499.4487471951778,500.0,500.0,499.44454673487553,499.44454673487553,0.1558148599928443,0.1558148599928443
5.46,4.499811162138594,4.499811162138594,49.94450330342885,49.94450330342885,0.11099339314252175,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4493093863567,499.4493093863567,500.0,500.0,499.44503303428854,499.44503303428854,0.15595157100439416,0.15595157100439416
5.47,4.503749760171591,4.503749760171591,49.94455176060012,49.94455176060012,0.11089647879997429,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.44998979925805,499.44998979925805,500.0,500.0,499.4455176060012,499.4455176060012,0.15608807241049066,0.15608807241049066
5.48,4.507682330931166,4.507682330931166,49.944600042667865,49.944600042667865,0.11079991466447588,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4508176017389,499.4508176017389,500.0,500.0,499.44600042667867,499.44600042667867,0.15622436492720823,0.15622436492720823
5.49,4.511608895280119,4.511608895280119,49.94464814702944,49.94464814702944,0.11070370594131246,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.45182446529986,499.45182446529986,500.0,500.0,499.44648147029443,499.44648147029443,0.15636044927759643,0.15636044927759643
5.5,4.515529437973254,4.515529437973254,49.94469610479722,49.94469610479722,0.11060779040574131,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.45273364630054,499.45273364630054,500.0,500.0,499.4469610479722,499.4469610479722,0.15649632493329696,0.15649632493329696
5.51,4.519443959289393,4.519443959289393,49.94474393247287,49.94474393247287,0.11051213505442263,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.45340119988384,499.45340119988384,500.0,500.0,499.4474393247287,499.4474393247287,0.1566319919039731,0.1566319919039731
5.5200000000000005,4.523352482825511,4.523352482825511,49.94479162465233,49.94479162465233,0.11041675069548205,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.45388340393424,499.45388340393424,500.0,500.0,499.44791624652333,499.44791624652333,0.1567674510074337,0.1567674510074337
5.53,4.5272550150669595,4.5272550150669595,49.94483919186664,49.94483919186664,0.11032161626685928,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.45409051443136,499.45409051443136,500.0,500.0,499.4483919186664,499.4483919186664,0.15690270246844387,0.15690270246844387
5.54,4.531151561040054,4.531151561040054,49.944886645931646,49.944886645931646,0.11022670813683752,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.45392064253775,499.45392064253775,500.0,500.0,499.4488664593165,499.4488664593165,0.15703774646120247,0.15703774646120247
5.55,4.535042185610543,4.535042185610543,49.94493394026612,49.94493394026612,0.11013211946787918,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.45380777753223,499.45380777753223,500.0,500.0,499.44933940266117,499.44933940266117,0.15717258523378502,0.15717258523378502
5.5600000000000005,4.538926930300851,4.538926930300851,49.94498105088082,49.94498105088082,0.11003789823847085,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.45397966829984,499.45397966829984,500.0,500.0,499.4498105088082,499.4498105088082,0.15730722022524912,0.15730722022524912
5.57,4.542805819805943,4.542805819805943,49.945027970034474,49.945027970034474,0.10994405993117472,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4545153084338,499.4545153084338,500.0,500.0,499.4502797003447,499.4502797003447,0.15744165229145698,0.15744165229145698
5.58,4.546678868249392,4.546678868249392,49.945074701014505,49.945074701014505,0.1098505979711154,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.45539245983,499.45539245983,500.0,500.0,499.45074701014505,499.45074701014505,0.15757588192189442,0.15757588192189442
5.59,4.5505460245135865,4.5505460245135865,49.94512131259989,49.94512131259989,0.1097573748003447,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.45598555875625,499.45598555875625,500.0,500.0,499.4512131259989,499.4512131259989,0.15770990734495993,0.15770990734495993
5.6000000000000005,4.554407329474036,4.554407329474036,49.94516778121651,49.94516778121651,0.10966443756709975,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4565182382469,499.4565182382469,500.0,500.0,499.45167781216514,499.45167781216514,0.1578437299772908,0.1578437299772908
5.61,4.558262786820353,4.558262786820353,49.9452141206176,49.9452141206176,0.10957175876491901,1.0,500.0,500.0,10.0,1000.0,0.03465735902799,1.0,499.4568704645871,499.4568704645871,500.0,500.0,499.452141206176,499.452141206176,0.15797734994675922,0.15797734994675922
