Time,R,X,S,k1,k2,k3,k4,tau,env,r1,r2,r3,r4
8.43,1.437125114311449,1.3375764251875155,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.844529345895815,2.0,1.3375764251875155
8.44,1.4385655635845298,1.3441676489611447,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.867346582959763,2.0,1.3441676489611447
8.45,1.4397816252389488,1.3506932889706205,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.8894067575869222,2.0,1.3506932889706205
8.46,1.4407807366068528,1.3571539979142266,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.910722673607589,2.0,1.3571539979142266
8.47,1.4415701871516609,1.3635504220328523,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.93130727416125,2.0,1.3635504220328523
8.48,1.4421571446106014,1.3698832011186262,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.951173691550536,2.0,1.3698832011186262
8.49,1.4425488043804071,1.3761529682702967,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.9703356380457295,2.0,1.3761529682702967
8.5,1.4427521576798454,1.3823603504326467,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,3.9888067565555367,2.0,1.3823603504326467
8.51,1.4427740546125978,1.3885059683297127,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.006600771561702,2.0,1.3885059683297127
8.52,1.4426212304487518,1.3945904364738013,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.023731542875794,2.0,1.3945904364738013
8.53,1.442300310978674,1.400614363217708,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.040213063260196,2.0,1.400614363217708
8.54,1.4418178186794084,1.4065783508054308,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.056059459119932,2.0,1.4065783508054308
8.55,1.4411801796936006,1.4124829954213882,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.071284994311103,2.0,1.4124829954213882
8.56,1.4403936677944014,1.4183288873361402,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.085903896337711,2.0,1.4183288873361402
8.57,1.439464125907369,1.4241166113934576,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.099929546419296,2.0,1.4241166113934576
8.58,1.4383973795998775,1.4298467464345246,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.113375626601661,2.0,1.4298467464345246
8.59,1.437199121745388,1.4355198655339716,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.1262557799869635,2.0,1.4355198655339716
8.6,1.435874875993351,1.4411365361146347,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.138583490166177,2.0,1.4411365361146347
8.61,1.4344299907044806,1.4466973200152808,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.150372046603433,2.0,1.4466973200152808
8.62,1.432869646079468,1.4522027735371554,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.161634548307612,2.0,1.4522027735371554
8.63,1.4311991151790926,1.4576534470879772,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.1723846474201345,2.0,1.4576534470879772
8.64,1.4294235104638138,1.4630498856408425,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.1826358070328284,2.0,1.4630498856408425
8.65,1.4275477603517204,1.4683926288284108,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.192401217201946,2.0,1.4683926288284108
8.66,1.4255766820687483,1.473682210884236,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.2016939932321735,2.0,1.473682210884236
8.67,1.423514988764308,1.478919160687988,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.210527184820162,2.0,1.478919160687988
8.68,1.4213672972673113,1.4841040018093876,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.21891378783082,2.0,1.4841040018093876
8.69,1.41913800363012,1.489237252751915,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.226866363603914,2.0,1.489237252751915
8.7,1.4168313119908609,1.4943194269641689,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.2343971084781495,2.0,1.4943194269641689
8.71,1.4144513834454926,1.4993510326692896,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.241518284859009,2.0,1.4993510326692896
8.72,1.4120022555556588,1.50433257304118,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.248241972479988,2.0,1.50433257304118
8.73,1.4094878432565865,1.5092645462572276,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.254580060415461,2.0,1.5092645462572276
8.74,1.4069119397471443,1.5141474455507284,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.260544239365918,2.0,1.5141474455507284
8.75,1.4042782231674804,1.5189817592347403,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.266146011763949,2.0,1.5189817592347403
8.76,1.4015902681500385,1.5237679707018172,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.2713967173088,2.0,1.5237679707018172
8.77,1.3988515262626449,1.5285065585749271,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.2763074647299995,2.0,1.5285065585749271
8.78,1.3960653355565653,1.5331979967161924,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.28088915152049,2.0,1.5331979967161924
8.79,1.3932349228359078,1.5378427542707145,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.285152462160237,2.0,1.5378427542707145
8.8,1.3903634053696265,1.5424412957127391,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.2891078649798065,2.0,1.5424412957127391
8.81,1.3874537960829272,1.5469940808937597,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.2927656201077316,2.0,1.5469940808937597
8.82,1.3845090308201573,1.5515015651061845,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.296135856442241,2.0,1.5515015651061845
8.83,1.3815319391278424,1.5559641991050308,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.2992284744061475,2.0,1.5559641991050308
8.84,1.3785252528579544,1.5603824291567134,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.302053165416734,2.0,1.5603824291567134
8.85,1.3754916132302695,1.5647566970860955,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.304619427175643,2.0,1.5647566970860955
8.86,1.372433574255428,1.5690874403202701,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.306936568076098,2.0,1.5690874403202701
8.87,1.3693536053389315,1.5733750919320764,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.309013709375323,2.0,1.5733750919320764
8.88,1.366254051296837,1.5776200806940215,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.310859653310899,2.0,1.5776200806940215
8.89,1.3631371671520631,1.5818228311126288,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.31248298587865,2.0,1.5818228311126288
8.9,1.3600051359367848,1.5859837634666625,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.313892127654024,2.0,1.5859837634666625
8.91,1.3568600555604837,1.5901032938527708,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.315095287287957,2.0,1.5901032938527708
8.92,1.3537039404173838,1.5941818342268965,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.316100461469524,2.0,1.5941818342268965
8.93,1.3505387229568406,1.5982197924452237,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.3169154349866385,2.0,1.5982197924452237
8.94,1.347366263810656,1.6022175723221543,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.317547808462962,2.0,1.6022175723221543
8.95,1.3441883607313088,1.6061755736018708,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.318005022653137,2.0,1.6061755736018708
8.96,1.341006726833457,1.6100941921202523,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.318294284937477,2.0,1.6100941921202523
8.97,1.3378230066955101,1.6139738197373368,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.318422616497682,2.0,1.6139738197373368
8.98,1.3346387766922576,1.6178148444157077,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.31839684973111,2.0,1.6178148444157077
8.99,1.331455547364296,1.62161765025766,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.3182236322788325,2.0,1.62161765025766
9.0,1.3282747605644376,1.6253826175459882,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.317909414292993,2.0,1.6253826175459882
9.01,1.3250977786136597,1.6291101227902975,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.3174604096529,2.0,1.6291101227902975
9.02,1.3219259158384369,1.6328005387439926,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.316882695121291,2.0,1.6328005387439926
9.03,1.318760429888673,1.6364542344490942,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.316182179430454,2.0,1.6364542344490942
9.04,1.3156025224585897,1.6400715752745505,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.315364602887663,2.0,1.6400715752745505
9.05,1.3124533415376056,1.6436529229534909,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.3144355421167235,2.0,1.6436529229534909
9.06,1.3093139836612204,1.647198635620475,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.3134004149711425,2.0,1.647198635620475
9.07,1.30618549616189,1.6507090678487495,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.312264485613899,2.0,1.6507090678487495
9.08,1.3030688794199095,1.6541845706874974,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.311032869758923,2.0,1.6541845706874974
9.09,1.2999650848866013,1.6576254916941686,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.309710526040808,2.0,1.6576254916941686
9.1,1.296874956351009,1.6610321749007324,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.308302058644017,2.0,1.6610321749007324
9.11,1.2937993138146175,1.664404960945959,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.306811992763055,2.0,1.664404960945959
9.12,1.2907389502019893,1.6677441871062237,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.305244762541914,2.0,1.6677441871062237
9.13,1.2876946163052916,1.6710501873126102,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.303604659556795,2.0,1.6710501873126102
9.14,1.2846670226402106,1.6743232921877,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.301895837423856,2.0,1.6743232921877
9.15,1.2816568413018519,1.6775638290823693,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.300122316527898,2.0,1.6775638290823693
9.16,1.2786647078206526,1.680772122112579,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.298287988868358,2.0,1.680772122112579
9.17,1.2756912230182873,1.683948492196168,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.296396623019061,2.0,1.683948492196168
9.18,1.2727369548631373,1.6870932570896415,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.294451869196805,2.0,1.6870932570896415
9.19,1.269802404862788,1.6902067311427307,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.292457143840623,2.0,1.6902067311427307
9.2,1.266888027387239,1.6932892254741978,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.290415693314144,2.0,1.6932892254741978
9.21,1.2639942718031008,1.6963410483291808,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.288330736225102,2.0,1.6963410483291808
9.22,1.261121557154863,1.6993625048997172,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.28620537669944,2.0,1.6993625048997172
9.23,1.2582702737145401,1.7023538973591024,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.284042608778104,2.0,1.7023538973591024
9.24,1.2554407845313191,1.7053155248962415,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.281845320898351,2.0,1.7053155248962415
9.25,1.2526334269812094,1.7082476837500065,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.279616300456968,2.0,1.7082476837500065
9.26,1.2498485143166893,1.71115066724359,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.277358238452825,2.0,1.71115066724359
9.27,1.2470863372163552,1.7140247658188625,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.275073734206333,2.0,1.7140247658188625
9.28,1.2443471505419443,1.7168702669124367,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.2727652489653565,2.0,1.7168702669124367
9.29,1.2416311480993978,1.7196874547033763,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.270435017510969,2.0,1.7196874547033763
9.3,1.2389385321079787,1.7224766108743175,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.268085287733905,2.0,1.7224766108743175
9.31,1.2362694866420432,1.7252380143450574,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.265718228659404,2.0,1.7252380143450574
9.32,1.233624176245863,1.7279719412755077,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.2633359252639265,2.0,1.7279719412755077
9.33,1.2310027472009182,1.7306786650970258,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.2609403825129135,2.0,1.7306786650970258
9.34,1.2284053287931858,1.7333584565437503,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.258533529454149,2.0,1.7333584565437503
9.35,1.2258320345804323,1.7360115836839336,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.256117223364949,2.0,1.7360115836839336
9.36,1.2232829636595028,1.7386383119512767,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.253693253951426,2.0,1.7386383119512767
9.37,1.2207581975486108,1.741238904135111,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.251263332226993,2.0,1.741238904135111
9.38,1.2182577561445804,1.7438136199865109,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.248828935638249,2.0,1.7438136199865109
9.39,1.2157816646641653,1.7463627168659563,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.246391542037453,2.0,1.7463627168659563
9.4,1.2133299451825992,1.7488864496833705,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.243952600249829,2.0,1.7488864496833705
9.41,1.2109026068119626,1.7513850708253822,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.241513495588018,2.0,1.7513850708253822
9.42,1.2084996466724611,1.7538588301838853,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.239075553181203,2.0,1.7538588301838853
9.43,1.2061210508637037,1.7563079751845927,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.236640041339889,2.0,1.7563079751845927
9.44,1.203766795435982,1.7587327508155928,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.234208174955191,2.0,1.7587327508155928
9.45,1.2014368473615487,1.761133399655905,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.231781118931434,2.0,1.761133399655905
9.46,1.1991311654245451,1.7635101619031446,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.229359991361892,2.0,1.7635101619031446
9.47,1.1968496715031833,1.7658632750764043,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.22694576138946,2.0,1.7658632750764043
9.48,1.1945922725215057,1.7681929742749574,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.224539326791363,2.0,1.7681929742749574
9.49,1.192358885033557,1.7704994924658288,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.222141601578068,2.0,1.7704994924658288
9.5,1.1901494176521288,1.7727830603089527,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.219753453700518,2.0,1.7727830603089527
9.51,1.1879637717880196,1.775043906183183,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.217375707757427,2.0,1.775043906183183
9.52,1.1858018423892884,1.7772822562123034,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.215009147724682,2.0,1.7772822562123034
9.53,1.1836635186805122,1.7794983342910387,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.212654519706082,2.0,1.7794983342910387
9.54,1.181548684902041,1.781692362111065,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.21031253470468,2.0,1.781692362111065
9.55,1.1794572210492547,1.7838645591870221,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.2079838714139575,2.0,1.7838645591870221
9.56,1.1773889909472066,1.7860151427324382,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.205669133436353,2.0,1.7860151427324382
9.57,1.1753438278646655,1.7881443275065012,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.203368797331959,2.0,1.7881443275065012
9.58,1.1733215829973829,1.7902523264058616,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.201083387166546,2.0,1.7902523264058616
9.59,1.1713221046261273,1.792339350234894,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.198813399842723,2.0,1.792339350234894
9.6,1.169345237346117,1.7944056077138155,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.19655930249463,2.0,1.7944056077138155
9.61,1.1673908226255574,1.7964513055025542,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.194321534674766,2.0,1.7964513055025542
9.62,1.1654586993641776,1.7984766482246186,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.192100510553419,2.0,1.7984766482246186
9.63,1.163548704451767,1.800481838490968,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.1898966211302024,2.0,1.800481838490968
9.64,1.1616606733267134,1.8024670769238782,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.18771023645725,2.0,1.8024670769238782
9.65,1.1597944405345169,1.804432562180815,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.185541707873527,2.0,1.804432562180815
9.66,1.1579498164795574,1.8063784906764635,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.1833912835428615,2.0,1.8063784906764635
9.67,1.1561265999597168,1.8083050567584398,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.1812591539201955,2.0,1.8083050567584398
9.68,1.1543246061656252,1.810212453079066,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.179145553953206,2.0,1.810212453079066
9.69,1.1525436486095249,1.8121008703830448,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.17705069759954,2.0,1.8121008703830448
9.7,1.150783539502064,1.8139704975290214,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.174974779397535,2.0,1.8139704975290214
9.71,1.1490440901290897,1.8158215215111513,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.1729179760432,2.0,1.8158215215111513
9.72,1.1473251112284415,1.8176541274806617,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.170880447973172,2.0,1.8176541274806617
9.73,1.1456264133667438,1.8194684987674197,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.168862340953385,2.0,1.8194684987674197
9.74,1.143947807316199,1.8212648169014956,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.1668637876732095,2.0,1.8212648169014956
9.75,1.1422891034957676,1.8230432616190282,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.164884905897599,2.0,1.8230432616190282
9.76,1.1406500919574678,1.8248040105416532,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.162925724857385,2.0,1.8248040105416532
9.77,1.139030567990923,1.8265472396213702,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.160986279616363,2.0,1.8265472396213702
9.78,1.1374303335278282,1.8282731231793528,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.159066616555711,2.0,1.8282731231793528
9.79,1.1358491906081791,1.8299818338115574,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.157166769525058,2.0,1.8299818338115574
9.8,1.1342869416396386,1.831673542408319,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.15528676100115,2.0,1.831673542408319
9.81,1.1327433896569064,1.8333484181739452,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.153426603248964,2.0,1.8333484181739452
9.82,1.1312183385810832,1.8350066286463107,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.151586299485109,2.0,1.8350066286463107
9.83,1.1297115934790414,1.8366483397164517,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.149765845043417,2.0,1.8366483397164517
9.84,1.1282229608227896,1.8382737156481614,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.147965228542559,2.0,1.8382737156481614
9.85,1.1267522457478838,1.8398829190377957,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.146184421878016,2.0,1.8398829190377957
9.86,1.125299238076646,1.8414761105502413,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.144423328277064,2.0,1.8414761105502413
9.87,1.123863738332521,1.8430534494516273,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.142681879294708,2.0,1.8430534494516273
9.88,1.1224455503395876,1.8446150934763106,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.1409600075234545,2.0,1.8446150934763106
9.89,1.1210444790553604,1.8461611987981272,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.139257638717733,2.0,1.8461611987981272
9.9,1.1196603307385866,1.8476919200481623,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.137574692608279,2.0,1.8476919200481623
9.91,1.1182929131170458,1.8492074103325205,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.135911083716765,2.0,1.8492074103325205
9.92,1.1169420355553483,1.8507078212500958,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.134266722170572,2.0,1.8507078212500958
9.93,1.1156075092227349,1.8521933029103426,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.132641514517675,2.0,1.8521933029103426
9.94,1.114289147260875,1.8536640039510441,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.131035364541576,2.0,1.8536640039510441
9.95,1.1129867596034748,1.8551200714305982,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.129448153953817,2.0,1.8551200714305982
9.96,1.111700148189475,1.8565616507295353,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.127879724477841,2.0,1.8565616507295353
9.97,1.110429125179042,1.857988885991758,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.126329946528421,2.0,1.857988885991758
9.98,1.1091735046299909,1.8594019199430778,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.124798688117995,2.0,1.8594019199430778
9.99,1.1079331021879573,1.8608008938977771,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.123285813860576,2.0,1.8608008938977771
10.0,1.1067077351838175,1.8621859477747287,2.0,2.0,2.0,1.0,1.0,4.0,1.0,4.0,4.121791185505801,2.0,1.8621859477747287
