Time,M,Mp,Mpp,MAPKK,MKP3,M_MAPKK,Mp_MAPKK,Mpp_MKP3,Mp_MKP3_dep,Mp_MKP3,M_MKP3,k1,k_1,k2,k3,k_3,k4,h1,h_1,h2,h3,h_3,h4,h_4,h5,h6,h_6,uVol,v1a,v1b,v2a,v2b,v3a,v3b,v3c,v4a,v4b,v4c
8.66,371.4388479444266,1.5332996897485223,0.7373971745499311,5.980783853783354,17.728760954943013,44.00094898701472,0.018267159201343156,0.4589202911370146,0.29686738930192585,0.17686438811366348,81.33858697650417,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4289603020636221,0.44000948987014726,0.2751835296773445,0.27400738802014735,0.12937092950306062,0.04222066678460534,0.025032352583527484,0.09497064860473489,0.08843219405683174,-0.2485471190654236
8.67,371.4320839431042,1.534247878825476,0.7388437519775252,5.980882420012352,17.724293153896188,44.00083866804953,0.018278911937537647,0.4597920616205416,0.2970393116448164,0.17692978001217574,81.34194569282607,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4289937536277506,0.44000838668049536,0.27535808538753537,0.2741836790630647,0.1295046848532984,0.04230086966908982,0.025104719894355032,0.09500481173828562,0.08846489000608787,-0.2463009272441301
8.68,371.4253420141532,1.5351946951010909,0.7402907537796721,5.980980658858108,17.71984680417725,44.000728693798635,0.0182906473426754,0.4606643670645457,0.29721131220520053,0.176995186479912,81.34528233007289,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42902704212953324,0.44000728693798635,0.27553238558472287,0.274359710140131,0.1296383765740654,0.042381121769938204,0.025177164087431203,0.09503896163785733,0.088497593239956,-0.24406589526166123
8.69,371.41862204788896,1.5361401420630985,0.7417381779971548,5.981078571937086,17.71542179601352,44.00061906260108,0.0183023654612471,0.46153720634027906,0.2973833907059044,0.17706060731184362,81.34859699962826,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42906016837948613,0.4400061906260108,0.2757064309287046,0.2745354819187065,0.1297720045038978,0.04246142298330567,0.025249685161545243,0.09507309823251556,0.08853030365592181,-0.24184196575169903
8.700000000000001,371.4119239351907,1.5370842231931547,0.74318602267903,5.9811761608575775,17.711018020206737,44.00050977280417,0.01831406633766768,0.4624105783184267,0.29755554686873886,0.17712604230326148,81.35188981230264,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42909313318403974,0.44000509772804175,0.2758802220781142,0.2747109950650152,0.12990556848310664,0.04254177320529526,0.02532228311324447,0.09510722145223291,0.08856302115163074,-0.23962908165137176
8.71,371.4052475674989,1.5380269419668195,0.7446342858825981,5.981273427219739,17.70663536813001,44.0004008227634,0.01832575001627601,0.46328448186912446,0.29772778041452097,0.17719149124978348,81.35516087833638,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4291259373456029,0.440004008227634,0.27605375969041757,0.27488625024414015,0.1300390683537725,0.04262217233195945,0.0253949579368557,0.09514133122788179,0.08859574562489174,-0.23742718619960712
8.72,371.39859283681204,1.5389683018535396,0.7460829656733757,5.981370372615638,17.702273731724734,44.000292210842446,0.01833741654133467,0.4641589158619781,0.297900091063096,0.17725695394736174,81.35841030740265,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42915858166247745,0.44000292210842445,0.2762270444219089,0.27506124812002003,0.13017250395974078,0.042702620259301986,0.025467709624506674,0.0951754274912276,0.08862847697368087,-0.2352362229354643
8.73,371.39195963568375,1.5399083063166297,0.747532060125066,5.98146699862929,17.69793300349757,44.0001839354131,0.018349065957029665,0.4650338791660806,0.29807247853335866,0.17732243019228988,81.36163820861053,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.429191066928972,0.440001839354131,0.27640007692770774,0.27523598935544497,0.13030587514661657,0.04278311688327941,0.025540538166147375,0.09520951017492141,0.08866121509614494,-0.23305613569650063
8.74,371.38534785721987,1.540846958813254,0.7489815673195289,5.981563306836702,17.693613076517405,44.000075994855244,0.01836069830747015,0.46590937065003035,0.29824494254327416,0.1773879197812101,81.36484469050791,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42922339393538067,0.4400007599485525,0.2765728578617549,0.27541047461205226,0.13043918176175895,0.042863662099802795,0.025613443549571513,0.09524357921249255,0.08869395989060505,-0.23088686861713814
8.75,371.37875739507564,1.5417842627944098,0.7504314853467531,5.981659298805916,17.68931384441235,43.99996838755681,0.0183723136366882,0.46678538918194934,0.29841748280989955,0.17745342251112012,81.36802986108451,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4292555634679971,0.43999968387556815,0.2767453878768096,0.275584704550323,0.13057242365427657,0.04294425580473934,0.025686425760437115,0.09527763453834232,0.08872671125556006,-0.2287283661270374
8.76,371.3721881434526,1.5427202217049092,0.751881812304826,5.9817549760970445,17.685035201366752,43.99986111191373,0.01838391198863854,0.4676619336295008,0.29859009904940415,0.17751893817938016,81.37119382777479,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4292875763091857,0.4399986111191373,0.2769176676244455,0.2757586798295781,0.13070560067502157,0.043024897893914074,0.025759484782287734,0.09531167608773625,0.08875946908969008,-0.2265805729494792
8.77,371.3656399970958,1.5436548389833626,0.7533325462999055,5.981850340262317,17.68077704211821,43.9997541663299,0.0183954934071983,0.46853900285990724,0.29876279097709046,0.17758446658371968,81.3743366974609,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4293194332373105,0.439997541663299,0.2770896977550481,0.2759324011079745,0.13083871267658476,0.04310558826311146,0.025832620596573264,0.09534570379679752,0.08879223329185984,-0.22444343409976852
8.78,371.3591128512909,1.5445881180621621,0.7547836854461907,5.9819453928461135,17.676539261954616,43.99964754921714,0.018407057936166777,0.46941659573996797,0.29893555830741453,0.17765000752224397,81.37745857647559,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42935113502684885,0.43999647549217136,0.27726147891781083,0.2761058690425017,0.13097175951328976,0.043186326808077054,0.025905833182670535,0.09537971760250002,0.08882500376112198,-0.22231689488362694
8.790000000000001,371.3526066018614,1.545520062367465,0.7562352278658928,5.982040135385012,17.67232175671123,43.99954125899514,0.01841860561926519,0.4702947111360771,0.2991084007540062,0.17771556079344086,81.38055957060509,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4293826824483844,0.4399954125899514,0.2774330117607324,0.27627908428897785,0.13110474104118797,0.043267113424519096,0.025979122517903686,0.09541371744266164,0.08885778039672043,-0.22020090089561606
8.8,371.3461211451657,1.546450675319177,0.7576871716892057,5.982134569407823,17.668124422767733,43.999435294091455,0.01843013650013643,0.47117334791424065,0.29928131802968905,0.17778112619618713,81.383639785092,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4294140762685643,0.43999435294091455,0.2776042969306131,0.27645204750204644,0.13123765711805319,0.04334794800811014,0.026052488577565036,0.09544770325593688,0.08889056309809357,-0.21809539801755218
8.81,371.3396563780942,1.5473799603309373,0.7591395150542782,5.982228696435633,17.66394715704532,43.99932965294144,0.01844165062234486,0.47205250494009465,0.29945430984650045,0.1778467035297549,81.38669932463819,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42944531725020596,0.43999329652941443,0.27777533507305235,0.2766247593351729,0.13137050760337554,0.043428830454488705,0.02612593133493485,0.0954816749818107,0.08892335176487745,-0.21600033241694216
8.82,371.33321219806686,1.5483079208101036,0.7605922561071842,5.98232251798184,17.659789857003815,43.9992243339882,0.018453148029376063,0.4729321810789224,0.2996273759157112,0.17791229259381788,81.38973829340759,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42947640615228266,0.439992243339882,0.2779461268324455,0.2767972204406409,0.13150329235835606,0.043509760659260856,0.026199450761301868,0.09551563256059145,0.08895614629690894,-0.21391565054542205
8.83,371.32678850302983,1.5492345601577358,0.7620453930018938,5.982416035552196,17.655652420638788,43.999119335682586,0.018464628764636625,0.47381237519567165,0.2998005159478449,0.17797789318845758,81.3927567950291,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4295073437298953,0.43999119335682585,0.2781166728519807,0.2769694314695494,0.13163601124590185,0.04359073851800179,0.02627304682598297,0.09554957593340435,0.08898894659422879,-0.21184129913719918
8.84,371.32038519145317,1.550159881768581,0.7634989239002447,5.982509250644847,17.651534746478685,43.99901465648312,0.018476092871453922,0.47469308615497235,0.2999737296526974,0.1780435051141694,81.39575493259933,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4295381307344144,0.4399901465648312,0.278286973773636,0.27714139307180885,0.131768664130619,0.043671763926257455,0.02634671949634343,0.0955835050421846,0.0890217525570847,-0.20977722520752184
8.85,371.3140021623278,1.5510838890310603,0.7649528469719131,5.98260216475037,17.647436733581994,43.998910294855975,0.018487540393075888,0.4755743128211535,0.300147016739356,0.17810912817186852,81.39873280868548,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4295687679133451,0.43998910294855975,0.2784570302381767,0.27731310589613833,0.13190125087880844,0.04375283677954612,0.02642046873781645,0.09561741982967104,0.08905456408593426,-0.20772337605113922
8.86,371.307639315163,1.552006585327253,0.7664071603943853,5.982694779351809,17.6433582815344,43.99880624927494,0.018498971372670824,0.4764560540582605,0.3003203769162181,0.17817476216289596,81.40169052532808,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4295992560104622,0.4399880624927494,0.2786268428851527,0.2774845705900624,0.13203377135845884,0.04383395697335997,0.026494294513922934,0.0956513202393992,0.08908738108144798,-0.2056796992407719
8.870000000000001,371.3012965499833,1.5529279740328836,0.7678618623529283,5.982787095924722,17.63929929044598,43.99870251822137,0.018510385853327184,0.47733830873007255,0.3004938098910103,0.1782404068890242,81.40462818404377,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4296295957658032,0.4399870251822137,0.27879641235289543,0.27765578779990774,0.1321662254392416,0.043915124403166673,0.026568196786290743,0.09568520621569537,0.0891202034445121,-0.20364614262560732
8.88,371.29497376732616,1.553848058517307,0.769316951040561,5.982879115937208,17.635259660948392,43.99859910018416,0.01852178387805335,0.4782210757001188,0.3006673153708068,0.17830606215246297,81.40754588582809,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4296597879156252,0.4399859910018416,0.27896573927851537,0.2778267581708002,0.13229861299250484,0.04399633896441093,0.026642175514674404,0.09571907770366944,0.08915303107623149,-0.20162265432978543
8.89,371.28867086823897,1.554766842143496,0.770772424658026,5.982970840849956,17.631239294192103,43.99849599365969,0.01853316548977747,0.47910435383169636,0.300840893062048,0.17837172775586485,81.41044373115815,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4296898331925192,0.43998495993659686,0.2791348242978994,0.27799748234666205,0.13243093389126748,0.04407760055251606,0.026716230656974205,0.09575293464920892,0.08918586387793243,-0.19960918275089945
8.9,371.2823877542765,1.555684328268028,0.7722282814137607,5.9830622721162765,17.6272380918436,43.9983931971518,0.018544530731347233,0.4799881419878867,0.3010145426705584,0.17843740350233075,81.41332181999549,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42971973232535987,0.43998393197151797,0.2793036680457085,0.2781679609702085,0.13256318801021355,0.044158909062885575,0.02679036216925529,0.09578677699897234,0.08921870175116538,-0.19760567655850192
8.91,371.2761243274983,1.5566005202410713,0.7736845195238683,5.9831534111821405,17.623255956082666,43.998290709171755,0.018555879645529693,0.48087243903157234,0.30118826390156506,0.17850308919541538,81.41618025178865,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4297494860393627,0.43998290709171756,0.27947227115537465,0.2783381946829454,0.13269537522568614,0.04424026439090466,0.026864570005766697,0.09582060470038298,0.08925154459770769,-0.19561208469263658
8.92,371.26988049046577,1.5575154214063733,0.7751411372120893,5.983244259486218,17.6192927895996,43.998188528238195,0.01856721227501107,0.4817572438254538,0.3013620564597153,0.17856878463913256,81.41901912547596,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4297790950560767,0.43998188528238197,0.279640634259099,0.27850818412516604,0.13282749541568128,0.04432166643194175,0.026938854118960298,0.09585441770162245,0.08928439231956628,-0.1936283563623551
8.93,371.26365614623984,1.558429035101248,0.7765981327097728,5.983334818459916,17.615348495592528,43.99808665287711,0.01857852866239657,0.48264255523206623,0.30153592004909446,0.17863448963796044,81.4218385394882,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42980856009342006,0.43998086652877116,0.27980875798784943,0.27867792993594853,0.1329595484598416,0.04440311508135009,0.02701321445950966,0.09588821595162436,0.08931724481898022,-0.19165444104424711
8.94,371.2574511983781,1.5593413646565633,0.7780555042558482,5.983425089527413,17.61142297776467,43.9979850816218,0.018589828850210207,0.4835283721137959,0.3017098543732433,0.17870020399684672,81.4246385917513,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42983788186568717,0.439979850816218,0.27997664297135766,0.2788474327531531,0.13309153423945147,0.04448461023446922,0.027087650976328204,0.0959219994000684,0.08935010199842336,-0.18969028848099612
8.950000000000001,371.2512655509322,1.56025241339673,0.7795132500967964,5.983515074105697,17.607516140321657,43.99788381301283,0.01860111288089463,0.48441469333289694,0.30188385913517574,0.17876592752121367,81.42741937968891,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4298670610835771,0.4399788381301283,0.28014428983811746,0.2790166932134195,0.13322345263743013,0.04456615178662652,0.027162163616588297,0.09595576799737376,0.08938296376060684,-0.18773584867992366
8.96,371.2450991084455,1.561162184639689,0.7809713684866204,5.983604773604607,17.60362788796885,43.997782845598,0.018612380796810928,0.48530151775150715,0.30205793403739545,0.17883166001696307,81.43018100022515,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4298960984541935,0.43997782845598005,0.28031169921538235,0.2791857119521639,0.13335530353832487,0.04464773963313866,0.027236752325739355,0.09598952169469302,0.08941583000848154,-0.18579107191154876
8.97,371.23895177595017,1.5620706816969019,0.7824298576868186,5.98369418942686,17.59975812590867,43.99768217793232,0.018623632640238492,0.48618884423166525,0.30223207878191355,0.17889740129048118,81.43292354978713,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4299249946811088,0.4399768217793232,0.2804788717291633,0.2793544896035774,0.1334870868283065,0.044729373669313205,0.027311417047526043,0.09602326044390633,0.08944870064524059,-0.18385590870816326
8.98,371.2328234589647,1.5629779078733381,0.7838887159663551,5.983783322968097,17.59590675983795,43.99758180857795,0.01863486845337482,0.48707667163532653,0.3024062930702652,0.17896315114864353,81.43564712430768,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.42995375046429984,0.4399758180857795,0.28064580800422667,0.2795230268006223,0.133618802395162,0.04481105379045004,0.02738615772400671,0.09605698419761494,0.08948157557432176,-0.18193030986239656
8.99,371.2267140634914,1.563883866467465,0.7853479416016316,5.983872175616913,17.592073695945288,43.99748173610417,0.018646088278335374,0.4879649988243793,0.3025805766035261,0.17902890939881963,81.43835181922785,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4299823665002691,0.4399748173610417,0.28081250866409213,0.2796913241750306,0.1337504501282884,0.0448927798918429,0.02746097429557104,0.09609069290913544,0.08951445469940982,-0.18001422642581044
9.0,371.2206234960139,1.5647885607712375,0.7868075328764588,5.983960748754896,17.58825884090845,43.99738195908737,0.018657292157153418,0.488853824660661,0.3027549290823294,0.17909467584887762,81.44103772949954,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.43001084348195917,0.4399738195908737,0.2809789743310306,0.2798593823573013,0.1338820299186873,0.04497455186878081,0.0275358667009582,0.09612438653249361,0.08954733792443881,-0.17810760970748518
9.01,371.21455166349455,1.5656919940700869,0.7882674880820283,5.984049043756664,17.584462101891734,43.997282476110975,0.018668480131779856,0.48974314800597407,0.30292935020688194,0.17916045030718877,81.44370494958808,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4300391820988949,0.43997282476110977,0.2811452056260623,0.28002720197669784,0.13401354165895785,0.045056369616549616,0.02761083487727456,0.09615806502241861,0.08958022515359439,-0.17621041127262238
9.02,371.2084984733718,1.5665941696429118,0.7897278055168842,5.984137061989895,17.580683386543402,43.99718328576544,0.018679652244083075,0.49063296772210213,0.3031038396769803,0.1792262325826321,81.44635357347474,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4300673830370272,0.4399718328576544,0.28131120316895475,0.2801947836612461,0.13414498524329072,0.0451382330304334,0.02768587876001133,0.09619172833433687,0.08961311629131605,-0.17432258294115588
9.03,371.2024638335578,1.567495090762068,0.7911884834868946,5.984224804815369,17.57692260299308,43.9970843866482,0.018690808535848816,0.4915232826708258,0.30327839719202704,0.1792920224845986,81.44898369465932,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.43009544697892466,0.439970843866482,0.2814769675782211,0.28036212803773225,0.13427636056746184,0.045220142005715974,0.02776099828306222,0.09622537642436621,0.0896460112422993,-0.17244407678635998
9.040000000000001,371.1964476524359,1.568394760693359,0.7926495203052243,5.984312273587001,17.573179659849195,43.99698577736363,0.018701949048780017,0.4924140917139387,0.30345302245104666,0.1793578198229957,81.45159540616267,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.43012337460370276,0.43996985777363634,0.2816424994711181,0.28052923573170024,0.13440766752882582,0.045302096437682356,0.027836193378740826,0.09625900924931013,0.08967890991149785,-0.17057484513348165
9.05,371.1904498388582,1.5692931826960264,0.7941109142923047,5.984399469651874,17.569454466196444,43.99688745652305,0.01871307382449667,0.49330539371326243,0.303627715152701,0.17942362440825135,81.45418880052918,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4301511665870308,0.4399688745652305,0.28180779946364415,0.28069610736745004,0.1345389060263099,0.045384096221620145,0.027911463977797646,0.09629262676665198,0.08971181220412568,-0.1687148405583656
9.06,371.1844703021432,1.5701903600227414,0.795572663775808,5.9844863943502755,17.56574693159323,43.996789422744605,0.01872418290453568,0.49419718753066344,0.3038024749953051,0.1794894360513183,81.45676396982932,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.43017882360118875,0.4399678942274461,0.2819728681705381,0.2808627435680352,0.13467007596040748,0.045466141252821037,0.0279868100094377,0.09632622893454909,0.08974471802565916,-0.16686401588610256
9.07,371.17850895207295,1.5710862959195955,0.7970347670906174,5.984573049015735,17.562056966069164,43.99669167465333,0.018735276330350745,0.4950894720280677,0.3039773016768427,0.17955525456367818,81.45932100566209,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4302063463151029,0.43996691674653327,0.28213770620527706,0.28102914495526116,0.13480117723317137,0.04554823142658223,0.0280622314013374,0.09635981571182714,0.08977762728183909,-0.1650223241896711
9.08,371.17256569889093,1.5719809936260924,0.7984972225787997,5.984659434975054,17.55838448012253,43.99659421088105,0.018746354143312213,0.49598224606747643,0.30415219489498124,0.17962107975734537,81.46185999915751,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.43023373539426757,0.4399659421088105,0.2823023141800751,0.2811953121496832,0.13493220974820797,0.04563036663820783,0.028137728079661473,0.0963933870579744,0.08981053987867268,-0.16318971878858868
9.09,371.1666404532997,1.5728744563751396,0.7999600285895774,5.984745553548343,17.55472938471781,43.996497030066365,0.01875741638470695,0.49687550851098167,0.304327154347087,0.1796869114448711,81.46438104097909,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.43026099150087305,0.43996497030066367,0.2824666927058813,0.28136124577060423,0.13506317341067015,0.045712546783010316,0.028213299969079897,0.09642694293313603,0.08984345572243554,-0.16136615324758274
9.1,371.1607331264581,1.5737666873930398,0.8014231834793001,5.984831406049056,17.55109159128319,43.996400130854624,0.01876846309573823,0.4977692582207815,0.3045021797302403,0.1797527494393471,81.46688422132628,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4302881152937559,0.43996400130854624,0.2826308423923786,0.28152694643607346,0.13519406812725115,0.0457947717563119,0.028288946992784503,0.09646048329810869,0.08987637471967355,-0.1595515813752515
9.11,371.15484362997944,1.574657689899484,0.8028866856114173,5.984916993784023,17.547471011708094,43.99630351189787,0.018779494317525604,0.4986634940591953,0.30467727074125,0.17981859355440957,81.46936962993689,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4303151074284486,0.4399630351189787,0.2827947638479821,0.28169241476288404,0.13532489380617774,0.04587704145344597,0.028364669072505733,0.0964940081143347,0.08990929677720479,-0.15774595722275375
9.120000000000001,371.14897187592845,1.575547467107543,0.8043505333564506,5.985002318053485,17.543867558340736,43.99620717185483,0.018790510091104776,0.4995582148886792,0.30485242707666843,0.1798844436042428,81.47183735608952,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.43034196855716544,0.4399620717185483,0.28295845767983735,0.28185765136657165,0.13545565035720436,0.045959355769758486,0.02844046612852902,0.09652751734389661,0.0899422218021214,-0.15594923508248293
9.13,371.1431177768194,1.5764360222236602,0.8058147250919644,5.985087380151125,17.540281143985663,43.99611110939087,0.0188015104574275,0.5004534195718403,0.3050276484328056,0.17995029940358268,81.47428748860595,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4303686993288238,0.4399611110939087,0.2831219244938194,0.2820226568614125,0.13558633769160544,0.04604171460060931,0.028516338079711323,0.09656101094951161,0.08997514970179134,-0.15416136948676407
9.14,371.1372812456135,1.5773233584476454,0.8072792592025403,5.985172181364109,17.53671168190134,43.99601532317795,0.018812495457361456,0.501349106971453,0.3052029345057438,0.18001616076772045,81.47672011585358,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4303953003891223,0.4399601532317795,0.28328516489453154,0.28218743186042183,0.13571695572217024,0.04612411784137367,0.028592284843497018,0.09659448889452635,0.09000808038386023,-0.15238231520655265
9.15,371.13146219571667,1.5782094789726664,0.8087441340797479,5.9852567229731095,17.533159085797735,43.99591981189462,0.018823465131690156,0.5022452759504731,0.3053782849913517,0.18008202751250607,81.47913532574778,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.43042177238044843,0.43995919811894624,0.28344817948530315,0.28235197697535236,0.1358475043631947,0.04620656538744352,0.02866830633593459,0.09662795114291106,0.09004101375625304,-0.1506120272501441
9.16,371.1256605409771,1.5790943869852434,0.8102093481221175,5.985341006252347,17.529623269833902,43.99582457422596,0.018834419521112825,0.5031419253720528,0.3055536995852984,0.1801478994543516,81.48153320575423,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.4304481159420206,0.43995824574225967,0.28361096886818926,0.2825162928166924,0.1359779835304764,0.04628905713422886,0.028744402471692132,0.09666139765925463,0.0900739497271758,-0.1488504608618859
9.17,371.11987619568305,1.5799780856652421,0.8116748997351126,5.9854250324696165,17.52610414861561,43.99572960886356,0.018845358666244302,0.5040390540995557,0.30572917798306726,0.1802137764102347,81.48391384289137,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.43047433170976035,0.43995729608863565,0.28377353364396896,0.2826803799936645,0.13610839314130652,0.04637159297715913,0.02882057316407377,0.09669482840875879,0.09010688820511735,-0.14709757152090308
9.18,371.1141090745605,1.5808605781858673,0.8131407873311024,5.985508802886326,17.522601637192952,43.99563491450548,0.018856282607614943,0.5049366609965713,0.30590471987996987,0.18027965819770161,81.48627732373264,0.02,1.0,0.01,0.032,1.0,15.0,0.045,1.0,0.092,1.0,0.01,0.01,1.0,0.5,0.086,0.0011,1.0,0.43050042031647706,0.4399563491450548,0.28393587441214424,0.2828442391142241,0.1362387331144641,0.04645417281168456,0.0288968183250351,0.09672824335723315,0.09013982909885081,-0.14535331493982184
