Time,P,Kd,Ksp,dspksp,dspspkd,h,k0,ka,ks,ku,s,univ,___r1,___r2
3.3000000000000003,11.754835951238075,1e-05,0.001,11.754824056594575,11.743987088804928,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7142389835008207,1.1754835951238076
3.31,11.76022376314241,1e-05,0.001,11.760211862982134,11.74937241077932,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7148421365070254,1.176022376314241
3.3200000000000003,11.765612219950862,1e-05,0.001,11.765600314273092,11.754758377924546,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7154455504585624,1.1765612219950863
3.33,11.771001323656773,1e-05,0.001,11.770989412460827,11.760144992239423,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.716049225545622,1.1771001323656773
3.34,11.776391076253482,1e-05,0.001,11.7763791595386,11.765532255714774,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7166531619577037,1.1776391076253483
3.35,11.781781479734333,1e-05,0.001,11.781769557499734,11.770920170340366,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.717257359884395,1.1781781479734332
3.36,11.787172536092667,1e-05,0.001,11.787160608337668,11.776308738111702,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7178618195161304,1.1787172536092667
3.37,11.792564247321826,1e-05,0.001,11.792552314045723,11.781697961019667,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7184665410430329,1.1792564247321826
3.38,11.797956615415151,1e-05,0.001,11.797944676617218,11.78708784105403,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7190715246553037,1.179795661541515
3.39,11.803349642365983,1e-05,0.001,11.803337698045478,11.792478380212428,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7196767705442322,1.1803349642365983
3.4,11.808743330167665,1e-05,0.001,11.808731380323822,11.79786958048238,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7202822789001753,1.1808743330167666
3.41,11.81413768081354,1e-05,0.001,11.814125725445571,11.803261443854785,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7208880499140737,1.181413768081354
3.42,11.819532696296944,1e-05,0.001,11.819520735404163,11.808653972328516,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7214940837779669,1.1819532696296944
3.43,11.824928378611224,1e-05,0.001,11.824916412192922,11.81404716789222,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7221003806829491,1.1824928378611224
3.44,11.83032472974972,1e-05,0.001,11.830312757805107,11.819441032535622,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.722706940820439,1.183032472974972
3.45,11.835721751705773,1e-05,0.001,11.835709774234157,11.824835568256463,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7233137643829568,1.1835721751705772
3.46,11.841119446472725,1e-05,0.001,11.84110746347328,11.83023077703993,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7239208515618165,1.1841119446472725
3.47,11.846517816043916,1e-05,0.001,11.84650582751591,11.835626660883763,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7245282025499433,1.1846517816043916
3.48,11.85191686241269,1e-05,0.001,11.851904868355428,11.841023221780047,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7251358175398301,1.185191686241269
3.49,11.857316587572388,1e-05,0.001,11.85730458798504,11.846420461718456,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7257436967238986,1.1857316587572388
3.5,11.862716993516349,1e-05,0.001,11.862704988398182,11.851818382690007,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7263518402949234,1.186271699351635
3.5100000000000002,11.868118082237919,1e-05,0.001,11.868106071588176,11.857216986692336,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.726960248446625,1.186811808223792
3.52,11.873519855730438,1e-05,0.001,11.873507839548402,11.862616275713046,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7275689213717949,1.1873519855730439
3.5300000000000002,11.878922315987245,1e-05,0.001,11.878910294272064,11.868016251747417,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.728177859264289,1.1878922315987246
3.54,11.884325465001684,1e-05,0.001,11.88431343775266,11.873416916786528,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7287870623176915,1.1884325465001684
3.5500000000000003,11.889729304767098,1e-05,0.001,11.889717271983391,11.8788182728223,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7293965307258792,1.1889729304767098
3.56,11.895133837276823,1e-05,0.001,11.895121798957756,11.884220321844703,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7300062646827097,1.1895133837276823
3.5700000000000003,11.900539064524208,1e-05,0.001,11.90052702066896,11.889623065850133,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7306162643829643,1.190053906452421
3.58,11.905944988502588,1e-05,0.001,11.905932939110382,11.89502650683068,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.731226530021137,1.1905944988502588
3.59,11.91135161120531,1e-05,0.001,11.9113395562754,11.900430646776204,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7318370617916699,1.191135161120531
3.6,11.916758934625712,1e-05,0.001,11.916746874157282,11.90583548767869,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7324478598894415,1.1916758934625713
3.61,11.922166960757137,1e-05,0.001,11.92215489474946,11.911241031531404,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.733058924509674,1.1922166960757137
3.62,11.927575691592924,1e-05,0.001,11.927563620045142,11.916647280328512,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.733670255847889,1.1927575691592924
3.63,11.93298512912642,1e-05,0.001,11.932973052037822,11.922054236058871,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7342818540992058,1.193298512912642
3.64,11.938395275350961,1e-05,0.001,11.938383192720707,11.927461900716645,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.73489371945954,1.1938395275350961
3.65,11.943806132259892,1e-05,0.001,11.943794044087175,11.932870276295056,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7355058521248983,1.1943806132259893
3.66,11.949217701846555,1e-05,0.001,11.949205608130665,11.938279364786256,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.736118252291363,1.1949217701846555
3.67,11.954629986104289,1e-05,0.001,11.954617886844382,11.943689168179947,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.736730920154935,1.1954629986104288
3.68,11.960042987026435,1e-05,0.001,11.960030882221705,11.949099688468234,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.737343855912083,1.1960042987026436
3.69,11.965456706606338,1e-05,0.001,11.965444596256013,11.954510927645453,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7379570597597243,1.1965456706606339
3.7,11.970871146837338,1e-05,0.001,11.970859030940629,11.959922887703653,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7385705318947131,1.1970871146837339
3.71,11.976286309712776,1e-05,0.001,11.976274188268873,11.965335570635999,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7391842725142241,1.1976286309712776
3.72,11.981702197225994,1e-05,0.001,11.981690070234064,11.970748978435655,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7397982818156286,1.1981702197225994
3.73,11.987118811370335,1e-05,0.001,11.987106678829587,11.976163113088045,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.740412559995613,1.1987118811370336
3.74,11.992536154139138,1e-05,0.001,11.99252401604876,11.981577976593023,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.741027107252695,1.199253615413914
3.75,11.997954227525746,1e-05,0.001,11.997942083884961,11.986993570940468,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7416419237844551,1.1997954227525747
3.7600000000000002,12.0033730335235,1e-05,0.001,12.003360884331459,11.992409898121267,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7422570097887824,1.2003373033523501
3.77,12.008792574125744,1e-05,0.001,12.008780419381626,11.99782696012976,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7428723654641498,1.2008792574125744
3.7800000000000002,12.014212851325816,1e-05,0.001,12.014200691028847,12.003244758954722,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7434879910085916,1.2014212851325816
3.79,12.01963386711706,1e-05,0.001,12.019621701266443,12.008663296593777,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7441038866213425,1.201963386711706
3.8000000000000003,12.025055623492815,1e-05,0.001,12.025043452087674,12.014082575035587,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.744720052500809,1.2025055623492815
3.81,12.030478122446425,1e-05,0.001,12.030465945485922,12.019502596273382,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7453364888461091,1.2030478122446426
3.8200000000000003,12.035901365971233,1e-05,0.001,12.035889183454623,12.024923362298225,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.745953195856308,1.2035901365971233
3.83,12.041325356060577,1e-05,0.001,12.041313167986985,12.030344875104289,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7465701737310142,1.2041325356060577
3.84,12.0467500947078,1e-05,0.001,12.046737901076442,12.035767136682638,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.747187422669676,1.20467500947078
3.85,12.052175583906243,1e-05,0.001,12.052163384716202,12.041190149026333,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7478049428721585,1.2052175583906244
3.86,12.05760182564925,1e-05,0.001,12.057589620899758,12.046613914127613,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7484227345384245,1.2057601825649251
3.87,12.06302882193016,1e-05,0.001,12.063016611620377,12.052038433977378,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7490407978684757,1.2063028821930162
3.88,12.068456574742315,1e-05,0.001,12.068444358871377,12.0574637105688,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.749659133062761,1.2068456574742317
3.89,12.073885086079057,1e-05,0.001,12.073872864646198,12.062889745897401,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.750277740322189,1.207388508607906
3.9,12.079314357933729,1e-05,0.001,12.079302130938043,12.068316541948462,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7508966198466893,1.207931435793373
3.91,12.084744372066966,1e-05,0.001,12.084732139507599,12.073744080499193,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7515157695307875,1.2084744372066967
3.92,12.090175132293043,1e-05,0.001,12.090162894169218,12.079172365352692,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.752135189780181,1.2090175132293044
3.93,12.09560665731485,1e-05,0.001,12.095594413625717,12.084601415209413,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7527548827017019,1.209560665731485
3.94,12.101038949100722,1e-05,0.001,12.101026699845447,12.090031232036457,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7533748484937866,1.2101038949100724
3.95,12.106472009618999,1e-05,0.001,12.106459754796758,12.09546181779982,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7539950873549288,1.2106472009619
3.96,12.111905840838014,1e-05,0.001,12.111893580447882,12.10089317446759,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7546155994840478,1.2111905840838015
3.97,12.117340444726105,1e-05,0.001,12.11732817876729,12.106325304002562,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.75523638507964,1.2117340444726106
3.98,12.12277582325161,1e-05,0.001,12.122763551723212,12.11175820838059,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7558574443418808,1.212277582325161
3.99,12.128211978382863,1e-05,0.001,12.128199701284059,12.117191889562184,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7564787774693738,1.2128211978382863
4.0,12.133648912088203,1e-05,0.001,12.13363662941812,12.122626349518827,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7571003846621605,1.2133648912088204
4.01,12.139086626335965,1e-05,0.001,12.13907433809375,12.128061590210985,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7577222661192082,1.2139086626335966
4.0200000000000005,12.144525123094487,1e-05,0.001,12.144512829279236,12.133497613614564,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7583444220414288,1.2144525123094487
4.03,12.149964404332104,1e-05,0.001,12.14995210494299,12.1389344216912,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7589668526282896,1.2149964404332105
4.04,12.155404472017153,1e-05,0.001,12.155392167053302,12.144372016410156,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7595895580803083,1.2155404472017155
4.05,12.160845328117972,1e-05,0.001,12.160833017578524,12.149810399739652,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7602125385980683,1.2160845328117973
4.0600000000000005,12.166286974602897,1e-05,0.001,12.166274658487003,12.1552495736468,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7608357943822064,1.2166286974602898
4.07,12.171729413440264,1e-05,0.001,12.171717091747036,12.16068954009645,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.761459325633283,1.2171729413440264
4.08,12.17717264659841,1e-05,0.001,12.177160319326912,12.166130301057862,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7620831325525437,1.217717264659841
4.09,12.18261667604567,1e-05,0.001,12.182604343195097,12.171571858498273,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.762707215341184,1.2182616676045672
4.1,12.188061503750385,1e-05,0.001,12.188049165319827,12.177014214383577,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7633315742004254,1.2188061503750385
4.11,12.193507131680887,1e-05,0.001,12.193494787669449,12.182457370685311,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.763956209332319,1.2193507131680887
4.12,12.198953561805515,1e-05,0.001,12.198941212212375,12.187901329365129,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7645811209379587,1.2198953561805517
4.13,12.204400796092605,1e-05,0.001,12.204388440916839,12.193346092392247,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7652063092194883,1.2204400796092605
4.14,12.209848836510492,1e-05,0.001,12.209836475751189,12.198791661735989,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7658317743792438,1.2209848836510493
4.15,12.215297685027517,1e-05,0.001,12.215285318683774,12.204238039364583,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7664575166196124,1.2215297685027517
4.16,12.220747343612013,1e-05,0.001,12.22073497168295,12.209685227239634,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7670835361424022,1.2220747343612013
4.17,12.226197814232316,1e-05,0.001,12.226185436717119,12.21513322733163,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7677098331506187,1.2226197814232318
4.18,12.231649098856765,1e-05,0.001,12.231636715754401,12.220582041609678,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7683364078472865,1.2231649098856767
4.19,12.237101199453697,1e-05,0.001,12.23708881076338,12.226031672040024,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7689632604352816,1.2237101199453697
4.2,12.242554117991448,1e-05,0.001,12.24254172371229,12.231482120589687,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7695903911177449,1.2242554117991449
4.21,12.24800785643835,1e-05,0.001,12.247995456569363,12.236933389226772,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7702178000981201,1.2248007856438352
4.22,12.253462416762748,1e-05,0.001,12.253450011303066,12.242385479918529,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7708454875799309,1.2253462416762748
4.23,12.258917800932972,1e-05,0.001,12.258905389881694,12.24783839462762,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.771473453766347,1.2258917800932974
4.24,12.264374010917361,1e-05,0.001,12.264361594273593,12.253292135327785,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.772101698861993,1.2264374010917363
4.25,12.269831048684253,1e-05,0.001,12.269818626447057,12.258746703981693,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7727302230703932,1.2269831048684254
4.26,12.275288916201982,1e-05,0.001,12.275276488370437,12.264202102560882,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7733590265962704,1.2275288916201983
4.2700000000000005,12.280747615438885,1e-05,0.001,12.280735182012082,12.269658333032481,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7739881096440149,1.2280747615438887
4.28,12.286207148363301,1e-05,0.001,12.286194709340343,12.275115397360326,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.774617472417812,1.2286207148363302
4.29,12.291667516943564,1e-05,0.001,12.291655072323513,12.280573297511493,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7752471151223976,1.2291667516943565
4.3,12.297128723148012,1e-05,0.001,12.297116272929939,12.28603203545862,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7758770379633222,1.2297128723148012
4.3100000000000005,12.302590768944981,1e-05,0.001,12.302578313127976,12.29149161316224,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.776507241144915,1.230259076894498
4.32,12.308053656302807,1e-05,0.001,12.30804119488597,12.296952032593895,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7771377248729505,1.2308053656302809
4.33,12.313517387189828,1e-05,0.001,12.313504920172214,12.302413295720665,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7777684893528607,1.231351738718983
4.34,12.31898196357438,1e-05,0.001,12.31896949095506,12.307875404510789,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7783995347903876,1.231898196357438
4.3500000000000005,12.3244473874248,1e-05,0.001,12.324434909202857,12.313338360927006,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7790308613908086,1.2324447387424802
4.36,12.329913660709426,1e-05,0.001,12.329901176883897,12.3188021669419,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7796624693607126,1.2329913660709426
4.37,12.335380785396591,1e-05,0.001,12.335368295966589,12.324266824522669,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7802943589062403,1.2335380785396592
4.38,12.340848763454634,1e-05,0.001,12.340836268419167,12.329732335630851,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7809265302330495,1.2340848763454635
4.39,12.346317596851891,1e-05,0.001,12.346305096210038,12.335198702240236,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.781558983548387,1.2346317596851892
4.4,12.3517872875567,1e-05,0.001,12.351774781307554,12.340665926315774,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7821917190586485,1.2351787287556701
4.41,12.357257837537395,1e-05,0.001,12.357245325680008,12.346134009821258,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7828247369702688,1.2357257837537396
4.42,12.362729248762314,1e-05,0.001,12.362716731295688,12.35160295473256,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7834580374912516,1.2362729248762314
4.43,12.368201523199794,1e-05,0.001,12.368189000123007,12.35707276300701,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7840916208276254,1.2368201523199795
4.44,12.373674662818171,1e-05,0.001,12.373662134130312,12.36254343661724,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.78472548718736,1.2373674662818173
4.45,12.379148669585783,1e-05,0.001,12.379136135285837,12.368014977531384,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7853596367780762,1.2379148669585784
4.46,12.384623545470966,1e-05,0.001,12.38461100555805,12.373487387716708,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.785994069807465,1.2384623545470967
4.47,12.390099292442054,1e-05,0.001,12.390086746915127,12.378960669136903,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7866287864829704,1.2390099292442054
4.48,12.395575912467388,1e-05,0.001,12.395563361325534,12.384434823764717,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.78726378701326,1.239557591246739
4.49,12.4010534075153,1e-05,0.001,12.401040850757564,12.389909853562859,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7878990716060028,1.2401053407515301
4.5,12.40653177955413,1e-05,0.001,12.406519217179564,12.395385760500677,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.788534640469809,1.240653177955413
4.51,12.412011030552215,1e-05,0.001,12.411998462559888,12.40086254654861,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.789170493813584,1.2412011030552215
4.5200000000000005,12.41749116247789,1e-05,0.001,12.417478588866768,12.406340213664942,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7898066318449906,1.2417491162477892
4.53,12.42297217729949,1e-05,0.001,12.422959598068614,12.411818763825648,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7904430547739132,1.2422972177299492
4.54,12.428454076985355,1e-05,0.001,12.428441492133775,12.4172981989946,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7910797628090003,1.2428454076985356
4.55,12.43393686350382,1e-05,0.001,12.433924273030541,12.422778521138897,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7917167561594403,1.243393686350382
4.5600000000000005,12.439420538823223,1e-05,0.001,12.439407942727325,12.428259732229044,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7923540350349871,1.2439420538823223
4.57,12.44490510485063,1e-05,0.001,12.444892503131065,12.433741834166417,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7929915996375203,1.244490510485063
4.58,12.4503905558631,1e-05,0.001,12.450377948518959,12.439224821232493,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7936294492825091,1.24503905558631
4.59,12.455876901231905,1e-05,0.001,12.45586428826215,12.44470870279832,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.794267585040728,1.2455876901231906
4.6000000000000005,12.461364142920203,1e-05,0.001,12.461351524323923,12.450193480819433,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7949060071208203,1.2461364142920204
4.61,12.466852282891155,1e-05,0.001,12.466839658667334,12.455679157264262,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7955447157330946,1.2466852282891157
4.62,12.472341323107921,1e-05,0.001,12.47232869325555,12.461165734089326,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7961837110866383,1.2472341323107923
4.63,12.477831265533663,1e-05,0.001,12.4778186300518,12.466653213259947,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7968229933917297,1.2477831265533663
4.64,12.483322112131539,1e-05,0.001,12.483309471019137,12.472141596736904,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.797462562858279,1.248332211213154
4.65,12.488813864864712,1e-05,0.001,12.488801218120846,12.477630886484485,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7981024196967739,1.2488813864864712
4.66,12.494306525696338,1e-05,0.001,12.494293873319984,12.483121084463473,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7987425641174528,1.249430652569634
4.67,12.499800096589583,1e-05,0.001,12.49978743857972,12.488612192634767,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.7993829963307346,1.2499800096589584
4.68,12.505294579507602,1e-05,0.001,12.50528191586322,12.494104212962531,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8000237165475796,1.2505294579507602
4.69,12.51078997641356,1e-05,0.001,12.510777307133715,12.499597147408824,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.800664724978867,1.251078997641356
4.7,12.516286289270615,1e-05,0.001,12.516273614354315,12.505090997936666,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8013060218357506,1.2516286289270617
4.71,12.521783520041927,1e-05,0.001,12.521770839488134,12.510585766502542,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.801947607328783,1.2521783520041927
4.72,12.527281670690659,1e-05,0.001,12.52726898449834,12.51608145507608,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8025894816702135,1.252728167069066
4.73,12.532780743179968,1e-05,0.001,12.532768051348162,12.52157806561824,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.803231645071441,1.253278074317997
4.74,12.538280739473015,1e-05,0.001,12.53826804200065,12.527075600086537,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8038740977436238,1.2538280739473016
4.75,12.543781661532961,1e-05,0.001,12.543768958419038,12.532574060446306,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8045168398989946,1.2543781661532962
4.76,12.549283511322969,1e-05,0.001,12.549270802566548,12.538073448660684,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8051598717496902,1.254928351132297
4.7700000000000005,12.554786290806195,1e-05,0.001,12.55477357640618,12.543573766689322,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.805803193507599,1.2554786290806197
4.78,12.5602900019458,1e-05,0.001,12.560277281901275,12.549075016499833,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8064468053857043,1.2560290001945802
4.79,12.565794646704948,1e-05,0.001,12.565781921014771,12.554577200046367,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8070907075955707,1.2565794646704949
4.8,12.571300227046796,1e-05,0.001,12.571287495710013,12.560080319295455,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8077349003503733,1.2571300227046798
4.8100000000000005,12.576806744934506,1e-05,0.001,12.576794007950054,12.565584376210069,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8083793838630287,1.2576806744934508
4.82,12.582314202331236,1e-05,0.001,12.582301459698122,12.571089372751183,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8090241583463804,1.2582314202331237
4.83,12.58782260120015,1e-05,0.001,12.58780985291733,12.576595310879656,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8096692240134156,1.2587822601200152
4.84,12.593331943504404,1e-05,0.001,12.593319189570844,12.582102192561837,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8103145810779238,1.2593331943504404
4.8500000000000005,12.598842231207163,1e-05,0.001,12.598829471621837,12.587610019754305,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8109602297527074,1.2598842231207164
4.86,12.604353466271585,1e-05,0.001,12.604340701033477,12.593118794424493,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8116061702520005,1.2604353466271585
4.87,12.60986565066083,1e-05,0.001,12.609852879768878,12.598628518531097,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8122524027891675,1.260986565066083
4.88,12.61537878633806,1e-05,0.001,12.615366009791266,12.604139194039439,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8128989275785103,1.261537878633806
4.89,12.620892875266431,1e-05,0.001,12.620880093063693,12.609650822910323,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.813545744833956,1.2620892875266432
4.9,12.62640791940911,1e-05,0.001,12.62639513154939,12.615163407100392,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8141928547691004,1.262640791940911
4.91,12.631923920729252,1e-05,0.001,12.631911127211525,12.62067694858251,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8148402575996,1.2631923920729253
4.92,12.63744088119002,1e-05,0.001,12.63742808201327,12.626191449311099,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8154879535391024,1.263744088119002
4.93,12.642958802754574,1e-05,0.001,12.642945997917733,12.631706911252445,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8161359428028032,1.2642958802754576
4.94,12.648477687386073,1e-05,0.001,12.648464876888088,12.63722333636314,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8167842256049167,1.2648477687386075
