s108,s109,s110,s111,s112,s113,s114,s117,s118,s119,s120,s122,s123,s124,s126,s127,s128,s129,s130,s131,s132,s133,s134,s150,s153,s154,s156,s157,s158,s160,s165,s170,s173,s178,s185,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s205,s206,s209,s212,s213,s214,s215,s22,s36,s65,s93,Time
0.0,0.0,2.971776461841897e-12,0.0,0.0,5.717003794540017e-10,3.9292170170699824e-16,9.078702896959441e-10,0.0,6.110273556566438e-12,0.0,0.0,5.896043262346552e-10,4.722406550584083e-13,-6.17304143230709e-39,6.171859116241174e-39,1.4776889356110447e-39,0.0,0.0,0.0,0.0,4.228881874415919e-05,0.0,-4.230000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.378366036851599e-08,3.2875574774344986e-08,-3.378366036851598e-08,3.3211854556606743e-08,8.531094435924276e-10,1.7103961136697336e-08,3.6269559709508073e-40,0.0,3.868459810855321e-30,0.0,1.134436535500886e-44,6.573358932450948e-06,9.330773421572074e-08,2.491531348373341e-32,5.058226846203797e-38,7.967234546498698e-49,6.573358932450948e-06,9.330773421572074e-08,4.364792384160824e-40,5.616089201631009e-51,6.573358932450948e-06,9.330773421572074e-08,-1.7957601755821286e-08,5.058226846203797e-38,7.967234546498698e-49,4.364792384160824e-40,5.616089201631009e-51,0.0003332400255991174,0.0003332400255991174,0.0003332400255991174,3.1652304800655023e-12,4.23
0.0,0.0,2.9952608287153015e-12,0.0,0.0,5.750235251016166e-10,3.968155085082645e-16,9.131334123047264e-10,0.0,6.158488034339305e-12,0.0,0.0,5.938668812688673e-10,4.756559011853374e-13,-6.316369185480421e-39,6.315157976676886e-39,1.513799586783137e-39,0.0,0.0,0.0,0.0,4.238876582063348e-05,0.0,-4.2400000000000014e-05,0.0,0.0,0.0,0.0,0.0,-3.3909945206333086e-08,3.2996595721258495e-08,-3.3909945206333086e-08,3.333481581966104e-08,8.573863541124746e-10,1.7151230659183525e-08,3.740731750394014e-40,0.0,3.947410130198423e-30,0.0,1.1738547592422374e-44,6.573139979009226e-06,9.352668765744305e-08,2.546081018834889e-32,5.175486159433859e-38,8.252840314331301e-49,6.573139979009226e-06,9.352668765744305e-08,4.4844226084925725e-40,5.836877594548224e-51,6.573139979009226e-06,9.352668765744305e-08,-1.8009151715602767e-08,5.175486159433859e-38,8.252840314331301e-49,4.4844226084925725e-40,5.836877594548224e-51,0.00033323980664567564,0.00033323980664567564,0.00033323980664567564,3.1947805660081685e-12,4.24
0.0,0.0,3.0188812737766008e-12,0.0,0.0,5.783590241609453e-10,4.0073939239761004e-16,9.184159901172398e-10,0.0,6.206981206083854e-12,0.0,0.0,5.981508624386841e-10,4.790883252917914e-13,-6.462101557833891e-39,6.46086095525387e-39,1.550536442547535e-39,0.0,0.0,0.0,0.0,4.24887127721742e-05,0.0,-4.250000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.4036447882739755e-08,3.3117815053804184e-08,-3.403644788273975e-08,3.345798256836594e-08,8.61675089178989e-10,1.71985310337765e-08,3.856777190194095e-40,0.0,4.0275669256708816e-30,0.0,1.2140979877930898e-44,6.572921033226043e-06,9.374563344062585e-08,2.60150975797682e-32,5.294710553804999e-38,8.544507498474471e-49,6.572921033226043e-06,9.374563344062585e-08,4.606276869868363e-40,6.062548311952743e-51,6.572921033226043e-06,9.374563344062585e-08,-1.8060744367369968e-08,5.294710553804999e-38,8.544507498474471e-49,4.606276869868363e-40,6.062548311952743e-51,0.0003332395876998925,0.0003332395876998925,0.0003332395876998925,3.2245412174248034e-12,4.25
0.0,0.0,3.0426382638809383e-12,0.0,0.0,5.817068986959726e-10,4.046934942665127e-16,9.237180573820391e-10,0.0,6.255754024537635e-12,0.0,0.0,6.024563290815615e-10,4.825379750066426e-13,-6.610258570683002e-39,6.608988069037893e-39,1.5879048142510463e-39,0.0,0.0,0.0,0.0,4.258865959878151e-05,0.0,-4.2600000000000005e-05,0.0,0.0,0.0,0.0,0.0,-3.416316838961715e-08,3.323923272965514e-08,-3.416316838961714e-08,3.358135477255486e-08,8.659756571352009e-10,1.724586225051265e-08,3.9751130031951326e-40,0.0,4.108939689705886e-30,0.0,1.2551739276238415e-44,6.572702095101104e-06,9.396457156556494e-08,2.657824715865698e-32,5.415916380213346e-38,8.842293098823513e-49,6.572702095101104e-06,9.396457156556494e-08,4.73037475253423e-40,6.293148200420315e-51,6.572702095101104e-06,9.396457156556494e-08,-1.8112379709531768e-08,5.415916380213346e-38,8.842293098823513e-49,4.73037475253423e-40,6.293148200420315e-51,0.0003332393687617675,0.0003332393687617675,0.0003332393687617675,3.2545133368491813e-12,4.26
0.0,0.0,3.0665322658834595e-12,0.0,0.0,5.85067170770684e-10,4.086779550064506e-16,9.290396483476803e-10,0.0,6.3048074424382055e-12,0.0,0.0,6.067833405349556e-10,4.860048979587638e-13,-6.760860245343259e-39,6.759559335094745e-39,1.6259100132404788e-39,0.0,0.0,0.0,0.0,4.26886063004556e-05,0.0,-4.2700000000000015e-05,0.0,0.0,0.0,0.0,0.0,-3.429010671884647e-08,3.336084870648447e-08,-3.429010671884646e-08,3.370493240206124e-08,8.70288066324341e-10,1.7293224299428357e-08,4.0957599022412144e-40,0.0,4.1915379147366345e-30,0.0,1.2970902852048963e-44,6.572483164634113e-06,9.418350203255612e-08,2.715033042568094e-32,5.539119989555036e-38,9.146254115273774e-49,6.572483164634113e-06,9.418350203255612e-08,4.856735840736213e-40,6.528724106526717e-51,6.572483164634113e-06,9.418350203255612e-08,-1.8164057740497055e-08,5.539119989555036e-38,9.146254115273774e-49,4.856735840736213e-40,6.528724106526717e-51,0.00033323914983130056,0.00033323914983130056,0.00033323914983130056,3.2846978268150793e-12,4.2700000000000005
0.0,0.0,3.0905637466393023e-12,0.0,0.0,5.884398624490635e-10,4.1269291550890085e-16,9.343807972627176e-10,0.0,6.354142412523105e-12,0.0,0.0,6.111319561363215e-10,4.894891417770266e-13,-6.913926603130136e-39,6.91259477049017e-39,1.6645573508626327e-39,0.0,0.0,0.0,0.0,4.278855287719662e-05,0.0,-4.280000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.441726286230884e-08,3.348266294196525e-08,-3.4417262862308836e-08,3.3828715426718506e-08,8.746123250896387e-10,1.734061717055999e-08,4.218738600176397e-40,0.0,4.275371093196299e-30,0.0,1.339854767006645e-44,6.572264241824774e-06,9.440242484189511e-08,2.773141888150561e-32,5.664337732726175e-38,9.456447547720496e-49,6.572264241824774e-06,9.440242484189511e-08,4.98537971872032e-40,6.769322876847642e-51,6.572264241824774e-06,9.440242484189511e-08,-1.8215778458674698e-08,5.664337732726175e-38,9.456447547720496e-49,4.98537971872032e-40,6.769322876847642e-51,0.0003332389309084912,0.0003332389309084912,0.0003332389309084912,3.315095589856266e-12,4.28
0.0,0.0,3.1147331730036127e-12,0.0,0.0,5.918249957950964e-10,4.167385166653416e-16,9.397415383757065e-10,0.0,6.403759887529891e-12,0.0,0.0,6.155022352231155e-10,4.929907540903036e-13,-7.069477665359142e-39,7.068114392289949e-39,1.7038521384643178e-39,0.0,0.0,0.0,0.0,4.288849932900473e-05,0.0,-4.2900000000000006e-05,0.0,0.0,0.0,0.0,0.0,-3.454463681188546e-08,3.360467539377059e-08,-3.454463681188545e-08,3.395270381636008e-08,8.789484417743247e-10,1.738804085394394e-08,4.344069809844772e-40,0.0,4.360448717518077e-30,0.0,1.3834750794994905e-44,6.572045326672791e-06,9.462133999387773e-08,2.83215840267967e-32,5.791585960622901e-38,9.772930396059028e-49,6.572045326672791e-06,9.462133999387773e-08,5.1163259707325904e-40,7.01499135795886e-51,6.572045326672791e-06,9.462133999387773e-08,-1.8267541862473588e-08,5.791585960622901e-38,9.772930396059028e-49,5.1163259707325904e-40,7.01499135795886e-51,0.00033323871199333926,0.00033323871199333926,0.00033323871199333926,3.3457075285065193e-12,4.29
0.0,0.0,3.1390410118315336e-12,0.0,0.0,5.952225928727676e-10,4.2081489936725066e-16,9.451219059352024e-10,0.0,6.453660820196113e-12,0.0,0.0,6.198942371327934e-10,4.965097825274671e-13,-7.227533453345774e-39,7.226138217559856e-39,1.74379968739234e-39,0.0,0.0,0.0,0.0,4.298844565588011e-05,0.0,-4.300000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.4672228559457494e-08,3.3726886019573586e-08,-3.467222855945749e-08,3.407689754081941e-08,8.832964247216289e-10,1.743549533961659e-08,4.471774244090414e-40,0.0,4.446780280135158e-30,0.0,1.427958929153833e-44,6.571826419177869e-06,9.484024748879973e-08,2.8920897362219846e-32,5.920881024141342e-38,1.0095759660184679e-48,6.571826419177869e-06,9.484024748879973e-08,5.249594181019055e-40,7.26577639643612e-51,6.571826419177869e-06,9.484024748879973e-08,-1.83193479503026e-08,5.920881024141342e-38,1.0095759660184679e-48,5.249594181019055e-40,7.26577639643612e-51,0.0003332384930858443,0.0003332384930858443,0.0003332384930858443,3.3765345452996126e-12,4.3
0.0,0.0,3.1634877299782094e-12,0.0,0.0,5.986326757460623e-10,4.2492220450610613e-16,9.50521934189761e-10,0.0,6.503846163259326e-12,0.0,0.0,6.243080212028111e-10,5.000462747173897e-13,-7.388113988405539e-39,7.386686263365677e-39,1.7844053089935096e-39,0.0,0.0,0.0,0.0,4.308839185782293e-05,0.0,-4.310000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.480003809690613e-08,3.384929477704735e-08,-3.480003809690612e-08,3.420129656992992e-08,8.876562822747822e-10,1.7482980617614324e-08,4.601872615757417e-40,0.0,4.5343752734807386e-30,0.0,1.4733140224400744e-44,6.571607519339712e-06,9.505914732695691e-08,2.9529430388440747e-32,6.052239274177635e-38,1.0424992339992778e-48,6.571607519339712e-06,9.505914732695691e-08,5.385203933825756e-40,7.521724838855185e-51,6.571607519339712e-06,9.505914732695691e-08,-1.8371196720570623e-08,6.052239274177635e-38,1.0424992339992778e-48,5.385203933825756e-40,7.521724838855185e-51,0.00033323827418600617,0.00033323827418600617,0.00033323827418600617,3.407577542769323e-12,4.3100000000000005
0.0,0.0,3.18807379429878e-12,0.0,0.0,6.020552664789646e-10,4.290605729733851e-16,9.559416573879366e-10,0.0,6.554316869457073e-12,0.0,0.0,6.287436467706241e-10,5.036002782889433e-13,-7.551239291853906e-39,7.549778546773151e-39,1.8256743146146252e-39,0.0,0.0,0.0,0.0,4.3188337934833336e-05,0.0,-4.320000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.49280654161125e-08,3.3971901623864945e-08,-3.492806541611249e-08,3.4325900873525035e-08,8.92028022777014e-10,1.753049667797351e-08,4.734385637689835e-40,0.0,4.623243189987992e-30,0.0,1.5195480658286053e-44,6.571388627158024e-06,9.527803950864502e-08,3.014725460612495e-32,6.185677061627882e-38,1.0760685435378586e-48,6.571388627158024e-06,9.527803950864502e-08,5.523174813398698e-40,7.78288353179176e-51,6.571388627158024e-06,9.527803950864502e-08,-1.8423088171686528e-08,6.185677061627882e-38,1.0760685435378586e-48,5.523174813398698e-40,7.78288353179176e-51,0.00033323805529382445,0.00033323805529382445,0.00033323805529382445,3.4388374234494193e-12,4.32
0.0,0.0,3.21279967164839e-12,0.0,0.0,6.054903871354599e-10,4.332301456605658e-16,9.613811097782848e-10,0.0,6.6050738915269096e-12,0.0,0.0,6.332011731736884e-10,5.071718408710003e-13,-7.71692938500639e-39,7.715435084848067e-39,1.8676120156024967e-39,0.0,0.0,0.0,0.0,4.328828388691151e-05,0.0,-4.330000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.5056310508957805e-08,3.40947065176995e-08,-3.50563105089578e-08,3.445071042143819e-08,8.964116545715547e-10,1.7578043510730544e-08,4.869334022731758e-40,0.0,4.713393522090116e-30,0.0,1.5666687657898303e-44,6.571169742632509e-06,9.549692403415985e-08,3.0774441515938144e-32,6.321210737388224e-38,1.1102895946237439e-48,6.571169742632509e-06,9.549692403415985e-08,5.663526403983925e-40,8.049299321821615e-51,6.571169742632509e-06,9.549692403415985e-08,-1.8475022302059204e-08,6.321210737388224e-38,1.1102895946237439e-48,5.663526403983925e-40,8.049299321821615e-51,0.0003332378364092989,0.0003332378364092989,0.0003332378364092989,3.4703150898736793e-12,4.33
0.0,0.0,3.237665828882183e-12,0.0,0.0,6.089380597795331e-10,4.374310634591259e-16,9.668403256093608e-10,0.0,6.656118182206385e-12,0.0,0.0,6.376806597494599e-10,5.107610100924331e-13,-7.885204289178482e-39,7.883675894656198e-39,1.91022372330393e-39,0.0,0.0,0.0,0.0,4.338822971405762e-05,0.0,-4.3400000000000005e-05,0.0,0.0,0.0,0.0,0.0,-3.51847733673232e-08,3.421770941622409e-08,-3.5184773367323194e-08,3.4575725183502806e-08,9.008071860016345e-10,1.7625621105921798e-08,5.006738483727266e-40,0.0,4.804835762220299e-30,0.0,1.6146838287941475e-44,6.570950865762872e-06,9.571580090379718e-08,3.1411062618545977e-32,6.458856652354785e-38,1.1451680872464649e-48,6.570950865762872e-06,9.571580090379718e-08,5.806278289827462e-40,8.321019055520489e-51,6.570950865762872e-06,9.571580090379718e-08,-1.852699911009753e-08,6.458856652354785e-38,1.1451680872464649e-48,5.806278289827462e-40,8.321019055520489e-51,0.00033323761753242933,0.00033323761753242933,0.00033323761753242933,3.5020114445758766e-12,4.34
0.0,0.0,3.2626727328553036e-12,0.0,0.0,6.123983064751693e-10,4.4166346726054357e-16,9.723193391297203e-10,0.0,6.707450694233057e-12,0.0,0.0,6.421821658353947e-10,5.143678335821143e-13,-8.056084025685696e-39,8.054520993263325e-39,1.9535147490657362e-39,0.0,0.0,0.0,0.0,4.348817541627184e-05,0.0,-4.3500000000000014e-05,0.0,0.0,0.0,0.0,0.0,-3.531345398308987e-08,3.434091027711184e-08,-3.5313453983089866e-08,3.470094512955233e-08,9.052146254104843e-10,1.7673229453583664e-08,5.1466197335204475e-40,0.0,4.897579402811739e-30,0.0,1.6636009613119598e-44,6.5707319965488164e-06,9.59346701178528e-08,3.205718941461416e-32,6.598631157423708e-38,1.1807097213955555e-48,6.5707319965488164e-06,9.59346701178528e-08,5.951450055175357e-40,8.598089579464157e-51,6.5707319965488164e-06,9.59346701178528e-08,-1.857901859421039e-08,6.598631157423708e-38,1.1807097213955555e-48,5.951450055175357e-40,8.598089579464157e-51,0.00033323739866321524,0.00033323739866321524,0.00033323739866321524,3.5339273900897884e-12,4.3500000000000005
0.0,0.0,3.2878208504228905e-12,0.0,0.0,6.158711492863526e-10,4.459274979562959e-16,9.778181845879176e-10,0.0,6.759072380344464e-12,0.0,0.0,6.467057507689479e-10,5.179923589689157e-13,-8.229588615843497e-39,8.227990397735191e-39,1.997490404234712e-39,0.0,0.0,0.0,0.0,4.358812099355431e-05,0.0,-4.360000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.544235234813898e-08,3.446430905803581e-08,-3.544235234813897e-08,3.482637022942018e-08,9.096339811413333e-10,1.772086854375251e-08,5.288998484955356e-40,0.0,4.991633936297608e-30,0.0,1.7134278698136586e-44,6.5705131349900464e-06,9.615353167662246e-08,3.2712893404808217e-32,6.740550603491092e-38,1.2169201970605402e-48,6.5705131349900464e-06,9.615353167662246e-08,6.0990612842736084e-40,8.880557740228313e-51,6.5705131349900464e-06,9.615353167662246e-08,-1.8631080752806662e-08,6.740550603491092e-38,1.2169201970605402e-48,6.0990612842736084e-40,8.880557740228313e-51,0.0003332371798016565,0.0003332371798016565,0.0003332371798016565,3.566063828949183e-12,4.36
0.0,0.0,3.3131106484400894e-12,0.0,0.0,6.193566102770686e-10,4.502232964378611e-16,9.833368962325086e-10,0.0,6.810984193278165e-12,0.0,0.0,6.512514738875759e-10,5.216346338817098e-13,-8.405738080967398e-39,8.404104125137586e-39,2.0421560001576695e-39,0.0,0.0,0.0,0.0,4.368806644590522e-05,0.0,-4.370000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.557146845435169e-08,3.458790571666912e-08,-3.557146845435168e-08,3.4952000452939785e-08,9.140652615374122e-10,1.776853836646473e-08,5.433895450876085e-40,0.0,5.087008855111104e-30,0.0,1.764172260769647e-44,6.570294281086267e-06,9.637238558040194e-08,3.337824608979385e-32,6.884631341453078e-38,1.2538052142309535e-48,6.570294281086267e-06,9.637238558040194e-08,6.249131561368261e-40,9.168470384388734e-51,6.570294281086267e-06,9.637238558040194e-08,-1.868318558429523e-08,6.884631341453078e-38,1.2538052142309535e-48,6.249131561368261e-40,9.168470384388734e-51,0.00033323696094775273,0.00033323696094775273,0.00033323696094775273,3.5984216636878383e-12,4.37
0.0,0.0,3.338542593762043e-12,0.0,0.0,6.228547115113019e-10,4.545510035967169e-16,9.88875508312048e-10,0.0,6.863187085771708e-12,0.0,0.0,6.558193945287343e-10,5.25294705949369e-13,-8.584552442372896e-39,8.582882192536276e-39,2.0875168481814136e-39,0.0,0.0,0.0,0.0,4.378801177332473e-05,0.0,-4.380000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.5700802293609174e-08,3.4711700210684864e-08,-3.570080229360917e-08,3.507783576994458e-08,9.185084749419509e-10,1.7816238911756695e-08,5.581331344126711e-40,0.0,5.1837136516854155e-30,0.0,1.815841840650324e-44,6.5700754348371816e-06,9.659123182948702e-08,3.4053318970236704e-32,7.030889722205791e-38,1.2913704728963264e-48,6.5700754348371816e-06,9.659123182948702e-08,6.401680470705348e-40,9.461874358521159e-51,6.5700754348371816e-06,9.659123182948702e-08,-1.8735333087084972e-08,7.030889722205791e-38,1.2913704728963264e-48,6.401680470705348e-40,9.461874358521159e-51,0.0003332367421015036,0.0003332367421015036,0.0003332367421015036,3.6310017968395283e-12,4.38
0.0,0.0,3.3641171532438946e-12,0.0,0.0,6.263654750530374e-10,4.58910760324341e-16,9.944340550750915e-10,0.0,6.9156820105626455e-12,0.0,0.0,6.604095720298789e-10,5.289726228007656e-13,-8.766051721375484e-39,8.764344616997035e-39,2.133578259652751e-39,0.0,0.0,0.0,0.0,4.3887956975813e-05,0.0,-4.39e-05,0.0,0.0,0.0,0.0,0.0,-3.5830353857792615e-08,3.4835692497756135e-08,-3.58303538577926e-08,3.5203876150268e-08,9.229636296981801e-10,1.7863970169664796e-08,5.731326877551314e-40,0.0,5.2817578184537326e-30,0.0,1.868444315926089e-44,6.5698565962424954e-06,9.681007042417349e-08,3.473818354680244e-32,7.179342096645359e-38,1.3296216730461896e-48,6.5698565962424954e-06,9.681007042417349e-08,6.556727596530894e-40,9.760816509201338e-51,6.5698565962424954e-06,9.681007042417349e-08,-1.878752325958477e-08,7.179342096645359e-38,1.3296216730461896e-48,6.556727596530894e-40,9.760816509201338e-51,0.00033323652326290896,0.00033323652326290896,0.00033323652326290896,3.663805130938027e-12,4.39
0.0,0.0,3.3898347937407896e-12,0.0,0.0,6.298889229662603e-10,4.633027075122118e-16,1.0000125707701947e-09,0.0,6.968469920388533e-12,0.0,0.0,6.650220657284662e-10,5.326684320647722e-13,-8.950255939290677e-39,8.94851141558565e-39,2.180345545918492e-39,0.0,0.0,0.0,0.0,4.3987902053370216e-05,0.0,-4.400000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.596012313878318e-08,3.495988253555605e-08,-3.5960123138783174e-08,3.533012156374348e-08,9.274307341493301e-10,1.7911732130225412e-08,5.883902763993986e-40,0.0,5.381150847849253e-30,0.0,1.921987393067345e-44,6.569637765301912e-06,9.702890136475712e-08,3.543291132015674e-32,7.330004815667921e-38,1.368564514670078e-48,6.569637765301912e-06,9.702890136475712e-08,6.714292523090945e-40,1.0065343683005039e-50,6.569637765301912e-06,9.702890136475712e-08,-1.883975610020351e-08,7.330004815667921e-38,1.368564514670078e-48,6.714292523090945e-40,1.0065343683005039e-50,0.00033323630443196834,0.00033323630443196834,0.00033323630443196834,3.696832568517112e-12,4.4
0.0,0.0,3.415695982107866e-12,0.0,0.0,6.33425077314955e-10,4.677269860518062e-16,1.0056110896459116e-09,0.0,7.021551767986911e-12,0.0,0.0,6.69656934961951e-10,5.363821813702605e-13,-9.137185117433939e-39,9.135402605367861e-39,2.2278240183254344e-39,0.0,0.0,0.0,0.0,4.408784700599652e-05,0.0,-4.410000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.6090110128462026e-08,3.508427028175767e-08,-3.609011012846202e-08,3.5456571980204423e-08,9.319097966386303e-10,1.795952478347492e-08,6.039079716298777e-40,0.0,5.481902232305147e-30,0.0,1.9764787785444818e-44,6.569418942015135e-06,9.724772465153368e-08,3.613757379096514e-32,7.482894230169579e-38,1.4082046977575153e-48,6.569418942015135e-06,9.724772465153368e-08,6.874394834631502e-40,1.0375502726507957e-50,6.569418942015135e-06,9.724772465153368e-08,-1.889203160735007e-08,7.482894230169579e-38,1.4082046977575153e-48,6.874394834631502e-40,1.0375502726507957e-50,0.0003332360856086816,0.0003332360856086816,0.0003332360856086816,3.730085012110551e-12,4.41
0.0,0.0,3.4417011852002695e-12,0.0,0.0,6.369739601631066e-10,4.721837368346024e-16,1.0112296459507982e-09,0.0,7.074928506095335e-12,0.0,0.0,6.743142390677895e-10,5.401139183461032e-13,-9.32685927712078e-39,9.325038203409454e-39,2.276018988220389e-39,0.0,0.0,0.0,0.0,4.4187791833692096e-05,0.0,-4.420000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.622031481871033e-08,3.5208855694034125e-08,-3.6220314818710326e-08,3.5583227369484286e-08,9.364008255093115e-10,1.8007348119449707e-08,6.19687844730978e-40,0.0,5.5840214642546144e-30,0.0,2.031926178827904e-44,6.56920012638187e-06,9.746654028479895e-08,3.685224245989336e-32,7.638026691046473e-38,1.4485479222980363e-48,6.56920012638187e-06,9.746654028479895e-08,7.03705411539861e-40,1.069134048628587e-50,6.56920012638187e-06,9.746654028479895e-08,-1.8944349779433332e-08,7.638026691046473e-38,1.4485479222980363e-48,7.03705411539861e-40,1.069134048628587e-50,0.0003332358667930483,0.0003332358667930483,0.0003332358667930483,3.763563364252123e-12,4.42
0.0,0.0,3.4678508698731436e-12,0.0,0.0,6.405355935746999e-10,4.76673100752078e-16,1.0168682739334096e-09,0.0,7.1286010874513575e-12,0.0,0.0,6.789940373834376e-10,5.438636906211725e-13,-9.5192984396667e-39,9.517438226776202e-39,2.324935766950161e-39,0.0,0.0,0.0,0.0,4.42877365364571e-05,0.0,-4.4300000000000006e-05,0.0,0.0,0.0,0.0,0.0,-3.6350737201409266e-08,3.533363873005849e-08,-3.635073720140926e-08,3.571008770141649e-08,9.409038291046037e-10,1.805520212818615e-08,6.3573196698710745e-40,0.0,5.687518036130843e-30,0.0,2.0883373003880098e-44,6.56898131840182e-06,9.768534826484871e-08,3.7576988827607024e-32,7.795418549194729e-38,1.4895998882811714e-48,6.56898131840182e-06,9.768534826484871e-08,7.202289949638297e-40,1.1012903808914515e-50,6.56898131840182e-06,9.768534826484871e-08,-1.8996710614862174e-08,7.795418549194729e-38,1.4895998882811714e-48,7.202289949638297e-40,1.1012903808914515e-50,0.00033323564798506825,0.00033323564798506825,0.00033323564798506825,3.7972685274756005e-12,4.43
0.0,0.0,3.4941455029816325e-12,0.0,0.0,6.441099996137203e-10,4.811952186957115e-16,1.0225270078423015e-09,0.0,7.182570464792533e-12,0.0,0.0,6.836963892463516e-10,5.476315458243411e-13,-9.71452262638721e-39,9.712622692533892e-39,2.374579665861562e-39,0.0,0.0,0.0,0.0,4.438768111429172e-05,0.0,-4.440000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.648137726844001e-08,3.5458619347503884e-08,-3.6481377268440006e-08,3.583715294583448e-08,9.454188157677374e-10,1.8103086799720642e-08,6.5204240968267516e-40,0.0,5.792401440367032e-30,0.0,2.1457198496952034e-44,6.56876251807469e-06,9.790414859197874e-08,3.831188439477184e-32,7.955086155510486e-38,1.531366295696456e-48,6.56876251807469e-06,9.790414859197874e-08,7.370121921596608e-40,1.134023954096967e-50,6.56876251807469e-06,9.790414859197874e-08,-1.9049114112045486e-08,7.955086155510486e-38,1.531366295696456e-48,7.370121921596608e-40,1.134023954096967e-50,0.0003332354291847411,0.0003332354291847411,0.0003332354291847411,3.831201404314761e-12,4.44
0.0,0.0,3.5205855513808757e-12,0.0,0.0,6.476972003441519e-10,4.857502315569797e-16,1.0282058819260282e-09,0.0,7.236837590856403e-12,0.0,0.0,6.884213539939865e-10,5.514175315844807e-13,-9.912551858597774e-39,9.910611617748259e-39,2.4249559963013893e-39,0.0,0.0,0.0,0.0,4.448762556719609e-05,0.0,-4.450000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.6612235011683724e-08,3.558379750404338e-08,-3.661223501168372e-08,3.5964423072571655e-08,9.499457938419424e-10,1.8151002124089548e-08,6.686212441020863e-40,0.0,5.8986811693963515e-30,0.0,2.2040815332198744e-44,6.568543725400184e-06,9.812294126648479e-08,3.9057000662053354e-32,8.117045860889845e-38,1.5738528445334132e-48,6.568543725400184e-06,9.812294126648479e-08,7.540569615519543e-40,1.1673394529027024e-50,6.568543725400184e-06,9.812294126648479e-08,-1.910156026939214e-08,8.117045860889845e-38,1.5738528445334132e-48,7.540569615519543e-40,1.1673394529027024e-50,0.00033323521039206665,0.00033323521039206665,0.00033323521039206665,3.865362897303374e-12,4.45
0.0,0.0,3.5471714819260186e-12,0.0,0.0,6.5129721782998e-10,4.903382802273609e-16,1.0339049304331454e-09,0.0,7.291403418380522e-12,0.0,0.0,6.931689909637984e-10,5.55221695530464e-13,-1.0113406157613905e-38,1.0111425019485095e-38,2.4760700696164532e-39,0.0,0.0,0.0,0.0,4.45875698951704e-05,0.0,-4.460000000000001e-05,0.0,0.0,0.0,0.0,0.0,-3.6743310423021575e-08,3.570917315735008e-08,-3.674331042302157e-08,3.6091898051461464e-08,9.54484771670449e-10,1.819894809132926e-08,6.8547054152975e-40,0.0,6.0063667156520006e-30,0.0,2.263430057432426e-44,6.568324940378006e-06,9.834172628866267e-08,3.9812409130117246e-32,8.281314016228948e-38,1.617065234781578e-48,6.568324940378006e-06,9.834172628866267e-08,7.713652615653148e-40,1.2012415619662355e-50,6.568324940378006e-06,9.834172628866267e-08,-1.915404908531102e-08,8.281314016228948e-38,1.617065234781578e-48,7.713652615653148e-40,1.2012415619662355e-50,0.00033323499160704443,0.00033323499160704443,0.00033323499160704443,3.899753908975215e-12,4.46
0.0,0.0,3.573903761472203e-12,0.0,0.0,6.549100741351893e-10,4.949595055983328e-16,1.0396241876122082e-09,0.0,7.346268900102442e-12,0.0,0.0,6.979393594932433e-10,5.590440852911632e-13,-1.0317105544751097e-38,1.031508291481017e-38,2.5279271971535597e-39,0.0,0.0,0.0,0.0,4.468751409821481e-05,0.0,-4.47e-05,0.0,0.0,0.0,0.0,0.0,-3.6874603494334735e-08,3.5834746265097094e-08,-3.687460349433473e-08,3.6219577852337336e-08,9.590357575964875e-10,1.8246924691476154e-08,7.025923732500741e-40,0.0,6.1154675715671665e-30,0.0,2.323773128803258e-44,6.568106163007861e-06,9.856050365880813e-08,4.0578181299629174e-32,8.447906972423919e-38,1.661009166430481e-48,6.568106163007861e-06,9.856050365880813e-08,7.88939050624345e-40,1.23573496594514e-50,6.568106163007861e-06,9.856050365880813e-08,-1.9206580558211007e-08,8.447906972423919e-38,1.661009166430481e-48,7.88939050624345e-40,1.23573496594514e-50,0.0003332347728296743,0.0003332347728296743,0.0003332347728296743,3.93437534186406e-12,4.47
