Time,A,R,E,G,A_im,v_max,k,f,gamma,beta,pi1,lambdaE,muA,muR,muE,muG,b1,sigma1,mA,mG,R0,body,r1a,r1b,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11
2.93,1.3774421158704522,998.9561909192493,4116.618809909161,1610744.910685987,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3901.185967847954,0.39011859678479544,8233237.619818323,275.4884231740904,90.72646598005406,1377.4421158704522,0.34436052896761304,249.7390477298123,1029.1547024772904,8053724.553429935,0.34436052896761304,0.004128012987845094
2.94,1.3744244356257014,1000.1158640511666,4120.082246042357,1612491.9642201434,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3905.285093911925,0.39052850939119255,8240164.492084714,274.88488712514027,90.60386745197182,1374.4244356257013,0.34360610890642534,250.02896601279164,1030.0205615105892,8062459.821100717,0.34360610890642534,0.0041237510460265065
2.95,1.3714259160644808,1001.265408953666,4123.506991569052,1614220.9571146371,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3909.3415709399774,0.39093415709399776,8247013.983138104,274.2851832128962,90.48134965297405,1371.4259160644808,0.3428564790161202,250.3163522384165,1030.876747892263,8071104.785573185,0.3428564790161202,0.004119483992093875
2.96,1.3684464195000694,1002.4048898433531,4126.893333310573,1615932.0186524407,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3913.3557107631314,0.39133557107631317,8253786.666621147,273.6892839000139,90.35891849004098,1368.4464195000694,0.34211160487501735,250.60122246083827,1031.7233333276433,8079660.093262204,0.34211160487501735,0.004115212147186494
2.97,1.3654858093103688,1003.534370544785,4130.241555839857,1617625.2774743661,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3917.327823535812,0.3917327823535812,8260483.111679714,273.09716186207373,90.23657973637287,1365.4858093103687,0.3413714523275922,250.88359263619625,1032.5603889599643,8088126.387371831,0.3413714523275922,0.0041109358264023515
2.98,1.3625439499379053,1004.6539144904706,4133.551941481444,1619300.8615790636,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3921.2582177385007,0.3921258217738501,8267103.882962889,272.50878998758105,90.11433903391399,1362.5439499379054,0.3406359874844763,251.16347862261765,1033.387985370361,8096504.307895318,0.3406359874844763,0.004106655338911273
2.99,1.3596205017823142,1005.7636621746129,4136.825202086852,1620959.0383875484,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3925.147528695985,0.3925147528695985,8273650.404173705,271.9241003564628,89.99219771275278,1359.6205017823142,0.33990512544557855,251.44091554365323,1034.206300521713,8104795.191937742,0.33990512544557855,0.004102370685120795
3.0,1.356715821070795,1006.8634909608564,4140.060584976246,1622599.5970177283,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3928.995269717749,0.39289952697177494,8280121.169952492,271.343164214159,89.87017113326215,1356.715821070795,0.33917895526769876,251.7158727402141,1035.0151462440615,8112997.985088641,0.33917895526769876,0.004098082883535496
3.01,1.353829460918206,1007.9535818292067,4143.259027868212,1624222.8779187829,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3932.802247115064,0.3932802247115064,8286518.0557364235,270.7658921836412,89.74825817829299,1353.829460918206,0.3384573652295515,251.98839545730166,1035.814756967053,8121114.389593914,0.3384573652295515,0.004093791762955229
3.02,1.3509612961980315,1009.0339941984253,4146.420791183101,1625829.001330658,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3936.568750520094,0.3936568750520094,8292841.582366202,270.1922592396063,89.62646410622703,1350.9612961980315,0.3377403240495079,252.25849854960632,1036.6051977957752,8129145.00665329,0.3377403240495079,0.004089497618130544
3.03,1.348111201783757,1010.1047874872734,4149.546135341265,1627418.087493299,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3940.2950694127867,0.39402950694127864,8299092.27068253,269.62224035675143,89.50479403795292,1348.111201783757,0.3370278004459393,252.52619687181834,1037.3865338353162,8137090.437466495,0.3370278004459393,0.004085200736960984
3.04,1.3452790525488676,1011.1660211145127,4152.635320763057,1628990.2566466513,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3943.981493122794,0.3943981493122794,8305270.641526114,269.0558105097735,89.38325295835341,1345.2790525488676,0.3363197631372169,252.79150527862816,1038.1588301907643,8144951.283233257,0.3363197631372169,0.004080901400563619
3.05,1.3424647233668479,1012.2177544989041,4155.688607868829,1630545.6290306603,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3947.6283108313746,0.3947628310831375,8311377.215737659,268.49294467336955,89.26184571778222,1342.464723366848,0.33561618084171196,253.05443862472603,1038.9221519672074,8152728.145153301,0.33561618084171196,0.00407659988334115
3.06,1.339668089111183,1013.2600470592096,4158.706257078934,1632084.3248852715,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3951.2358115732964,0.3951235811573296,8317412.514157868,267.9336178222366,89.14057703353048,1339.668089111183,0.33491702227779574,253.3150117648024,1039.6765642697335,8160421.624426357,0.33491702227779574,0.004072296453049556
3.07,1.3368890246553582,1014.2929582141902,4161.688528813722,1633606.46445043,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3954.804284238703,0.3954804284238703,8323377.057627444,267.37780493107164,89.0194514912827,1336.8890246553583,0.33422225616383955,253.57323955354755,1040.4221322034305,8168032.32225215,0.33422225616383955,0.0040679913708653
3.08,1.3341274053202308,1015.316547162611,4164.635682614422,1635112.1669716449,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3958.334015243853,0.3958334015243854,8329271.365228844,266.82548106404613,88.89847355760683,1334.1274053202308,0.3335318513300577,253.82913679065274,1041.1589206536055,8175560.834858224,0.3335318513300577,0.00406368489193425
3.09,1.3313831079122642,1016.3308723726875,4167.54797510292,1636601.5483921692,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3961.8252831240225,0.39618252831240225,8335095.950205839,266.27662158245283,88.77764760745583,1331.3831079122642,0.33284577697806605,254.08271809317188,1041.88699377573,8183007.741960846,0.33284577697806605,0.004059377266580194
3.1,1.3286560080643557,1017.3359928897386,4170.425665207259,1638074.7272638988,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3965.2783723921143,0.3965278372392114,8340851.330414518,265.73120161287113,88.65697786021458,1328.6560080643558,0.3321640020160889,254.33399822243464,1042.6064163018148,8190373.636319494,0.3321640020160889,0.004055068737519204
3.11,1.3259459812676346,1018.3319678287978,4173.269012134067,1639531.822453857,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3968.6935681632117,0.3968693568163212,8346538.0242681345,265.1891962535269,88.5364684062067,1325.9459812676346,0.33148649531690866,254.58299195719945,1043.3172530335169,8197659.112269284,0.33148649531690866,0.0040507595410168695
3.12,1.3232529030132305,1019.3188563048985,4176.078275089974,1640972.9528290667,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3972.071155417611,0.3972071155417611,8352156.550179949,264.6505806026461,88.41612321157268,1323.2529030132305,0.3308132257533076,254.82971407622463,1044.0195687724936,8204864.764145333,0.3308132257533076,0.004046449907104749
3.13,1.3205766487922728,1020.2967174330744,4178.853713281608,1642398.2372565514,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3975.4114190025903,0.3975411419002591,8357707.426563216,264.11532975845455,88.29594611965715,1320.5766487922729,0.3301441621980682,255.0741793582686,1044.713428320402,8211991.186282757,0.3301441621980682,0.004042140059644578
3.14,1.3179170940958909,1021.2656103283589,4181.595585915598,1643807.7946033343,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3978.7146436341704,0.397871464363417,8363191.171831197,263.5834188191782,88.17594085238544,1317.917094095891,0.3294792735239727,255.31640258208972,1045.3988964788996,8219038.973016672,0.3294792735239727,0.004037830216392052
3.15,1.3152741192213318,1022.2255921969457,4184.304142161473,1645201.7395343222,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3981.981104052216,0.3981981104052216,8368608.284322945,263.05482384426637,88.05611112216963,1315.2741192213318,0.32881852980533294,255.55639804923644,1046.0760355403681,8226008.697671611,0.32881852980533294,0.004033520596267026
3.16,1.3126476151729252,1023.1767159925088,4186.97960882808,1646580.1773529337,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3985.211052935699,0.39852110529357,8373959.21765616,262.52952303458505,87.93646077289355,1312.6476151729253,0.3281619037932313,255.7941789981272,1046.74490220702,8232900.886764668,0.3281619037932313,0.004029211428444097
3.17,1.3100374631344336,1024.1190385691452,4189.622233233549,1647943.2219489717,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3988.404762962179,0.3988404762962179,8379244.466467098,262.00749262688674,87.81699331067038,1310.0374631344337,0.3275093657836084,256.0297596422863,1047.4055583083873,8239716.109744859,0.3275093657836084,0.004024902921704395
3.18,1.3074435436243468,1025.0526170451783,4192.2322640853645,1649290.9877939047,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3991.5625080499062,0.3991562508049907,8384464.528170729,261.48870872486935,87.6977121128334,1307.4435436243468,0.3268608859060867,256.2631542612946,1048.0580660213411,8246454.938969524,0.3268608859060867,0.004020595278092875
3.19,1.3048657371611547,1025.9775085389306,4194.809950091012,1650623.5893592003,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3994.6845619963956,0.39946845619963955,8389619.900182024,260.9731474322309,87.5786204444233,1304.8657371611548,0.3262164342902887,256.49437713473264,1048.702487522753,8253117.946796002,0.3262164342902887,0.00401628869397125
3.2,1.3023039242633472,1026.8937701687246,4197.355539957976,1651941.1411163267,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,3997.771198480035,0.3997771198480035,8394711.079915952,260.46078485266946,87.45972145945237,1302.3039242633472,0.3255759810658368,256.72344254218115,1049.338884989494,8259705.705581633,0.3255759810658368,0.004011983360076942
3.21,1.2997579854494146,1027.8014590528833,4199.869282393742,1653243.7575367521,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4000.8226910616972,0.40008226910616973,8399738.564787483,259.9515970898829,87.34101820215949,1299.7579854494145,0.32493949636235364,256.9503647632208,1049.9673205984354,8266218.787683761,0.32493949636235364,0.004007679461581634
3.22,1.2972278084076043,1028.7006294375988,4202.3514111299455,1654531.5468176152,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4003.8392984892657,0.40038392984892657,8404702.822259892,259.44556168152087,87.22251377949924,1297.2278084076042,0.3243069521019011,257.1751573593997,1050.5878527824864,8272657.734088076,0.3243069521019011,0.004003377189098578
3.23,1.2947132911506496,1029.5913314331824,4204.802138332937,1655804.6081209925,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4006.821258236382,0.40068212582363827,8409604.276665874,258.9426582301299,87.10421144253321,1294.7132911506496,0.3236783227876624,257.3978328582956,1051.2005345832342,8279023.040604963,0.3236783227876624,0.003999076743780104
3.24,1.292214320423618,1030.4736196636545,4207.221699704422,1657063.0504694094,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4009.768830765805,0.4009768830765805,8414443.399408843,258.4428640847236,86.98611407288078,1292.2143204236181,0.3230535801059045,257.61840491591363,1051.8054249261054,8285315.252347047,0.3230535801059045,0.003994778304444406
3.25,1.2897307826124844,1031.3475488968847,4209.610331696164,1658306.983199638,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4012.6822771673346,0.40126822771673354,8419220.66339233,257.9461565224969,86.8682244414735,1289.7307826124845,0.3224326956531211,257.8368872242212,1052.402582924041,8291534.915998191,0.3224326956531211,0.0039904820441527405
3.26,1.2872625641032225,1032.2131739007427,4211.968270759931,1659536.5156484507,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4015.561858423159,0.4015561858423159,8423936.541519864,257.4525128206445,86.75054521823753,1287.2625641032225,0.3218156410258056,258.0532934751857,1052.9920676899828,8297682.5782422535,0.3218156410258056,0.0039861881308097865
3.27,1.2848095512818059,1033.0705494430986,4214.295753347486,1660751.7571526202,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4018.407835409313,0.40184078354093133,8428591.506694973,256.9619102563612,86.63307897323527,1284.8095512818059,0.32120238782045146,258.26763736077464,1053.5739383368716,8303758.785763102,0.32120238782045146,0.0039818967272173085
3.28,1.282371630534209,1033.9197302918215,4216.593015910596,1661952.8170489187,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4021.220468897129,0.402122046889713,8433186.031821191,256.4743261068418,86.51582817779887,1282.371630534209,0.32059290763355225,258.47993257295536,1054.148253977649,8309764.085244593,0.32059290763355225,0.003977607991127438
3.29,1.279948740590793,1034.760749929995,4218.860185704804,1663139.757094958,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4023.999908141852,0.40239999081418515,8437720.371409608,255.9897481181586,86.39879650274406,1279.948740590793,0.31998718514769825,258.69018748249874,1054.715046426201,8315698.78547479,0.31998718514769825,0.0039733221560570445
3.3,1.2775406731657026,1035.5937016218736,4221.097696677853,1664312.7726807895,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4026.7466152207526,0.4026746615220753,8442195.393355705,255.50813463314051,86.28198388659233,1277.5406731657026,0.31938516829142566,258.8984254054684,1055.2744241694631,8321563.863403947,0.31938516829142566,0.003969039224088511
3.31,1.2751473970388632,1036.4186066314928,4223.305613398551,1665471.8982500553,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4029.460675231115,0.4029460675231115,8446611.226797102,255.02947940777264,86.1653945571965,1275.1473970388631,0.3187868492597158,259.1046516578732,1055.8264033496378,8327359.491250277,0.3187868492597158,0.003964759465466381
3.32,1.2727688005343434,1037.235518938636,4225.484168275583,1666617.2413778694,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4032.1423444264556,0.40321423444264554,8450968.336551167,254.55376010686868,86.04903066452755,1272.7688005343434,0.31819220013358585,259.308879734659,1056.3710420688958,8333086.206889347,0.31819220013358585,0.003960483021933435
3.33,1.2704047727835328,1038.0444921948047,4227.633592033471,1667748.9089055206,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4034.791877245075,0.4034791877245075,8455267.184066942,254.08095455670656,85.932894286389,1270.4047727835327,0.3176011931958832,259.51112304870117,1056.9083980083678,8338744.544527603,0.3176011931958832,0.0039562100317378154
3.34,1.2680552037251418,1038.8455797232202,4229.754113712577,1668867.0069404717,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4037.4095263118006,0.4037409526311801,8459508.227425154,253.61104074502836,85.81698742993693,1268.0552037251418,0.31701380093128545,259.71139493080506,1057.4385284281443,8344335.034702359,0.31701380093128545,0.003951940629704673
3.35,1.265719984105202,1039.6388345188232,4231.845960669099,1669971.6408563606,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4039.9955424396935,0.4039995542439694,8463691.921338199,253.14399682104042,85.7013120331801,1265.719984105202,0.3164299960263005,259.9097086297058,1057.9614901672749,8349858.204281803,0.3164299960263005,0.003947674947306946
3.36,1.2633990135327895,1040.4243058806896,4233.909341780352,1671062.9077541546,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4042.550156983955,0.40425501569839545,8467818.683560705,252.6798027065579,85.58587017268094,1263.3990135327895,0.3158497533831974,260.1060764701724,1058.477335445088,8355314.538770773,0.3158497533831974,0.003943413125115602
3.37,1.2610921950980212,1041.2020416619023,4235.944458665263,1672140.9014988276,0.0,125000.0,50000000.0,0.0001,2000.0,200.0,0.016,1000.0,0.25,0.25,0.25,5.0,0.25,3e-06,0.5,5.0025,0.79960019990005,1.0,4045.073593637197,0.40450735936371973,8471888.917330526,252.21843901960423,85.47066393106361,1261.0921950980212,0.3152730487745053,260.30051041547557,1058.9861146663156,8360704.507494139,0.3152730487745053,0.003939155304779849
