Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,parameter_1,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_24
7.38,1097.6745175723058,0.015557394107268769,0.22445327690260905,0.003383268719966057,9.835283981348997e-08,1.127945088070986e-06,974.7949577695791,2.8529676845386724,48.622383404996306,1.467445815739891,0.008188867341307159,0.0007176118090733549,1.6445181755001725,0.013681054914260846,96.24343850200285,221.63206641566728,6.900822057306773,3.0991779426932284,0.04881133112894484,1.4072522255941173,3.4218588224435016e-08,2.5233311389942234e-05,102.09761938824364,0.000611474657945776,0.011661411445373152,78.59690331815298,19.934760239020527,0.0,1.0,0.1170858245249605,0.0022445327690260907,1.585962195300324e-06,1.4752925972023496e-06,4.925309069901455e-08,3.1481101166480213e-09,3.0405157635911605e-05,1.2616655694971117e-05,-0.24533320726625085,6.998786866360682,0.48622383404996306,0.12578154837444966,0.12283301011960737,0.00043368697270366975,6.602028643474865e-05,0.010451358241198437,0.006840527457130423,0.26159558398226324,6.836722175272361,6.900822057306773,0.03148557134335801,0.02440566556447242,0.00037371832873966916,5.625566853101139e-05,0.008989252456014216,0.005830705722686576,-0.0995781837346641,0.15492828692340987
7.39,1097.6708909609924,0.015629351020851757,0.2256037720046142,0.0034054506279903272,9.946498145794163e-08,1.1422858570524414e-06,974.7265900090196,2.856505996927194,48.687505552247394,1.470857875925713,0.008218381786851263,0.0007212951781276619,1.6445723077669634,0.013717176856686823,96.24089064557405,221.56525275625492,6.900180966986303,3.0998190330136985,0.048882138651930224,1.4073978132797689,3.468242559876553e-08,2.541169136336898e-05,102.10007312825034,0.0006146552124245666,0.011693010713323179,78.59795817499722,19.933454207145235,0.0,1.0,0.11751390119939467,0.0022560377200461423,1.6037344825113666e-06,1.4919747218691246e-06,4.9853300364037846e-08,3.190783155086429e-09,3.0593406619236095e-05,1.270584568168449e-05,-0.2453894625521631,6.998741442255778,0.48687505552247395,0.12623007719584933,0.12327572680276895,0.0004353667263491335,6.63591563877449e-05,0.010472144457396814,0.006858588428343412,0.26167480765458606,6.836062783980292,6.900180966986303,0.03152266722198736,0.024441069325965112,0.00037519693781322416,5.654827954306013e-05,0.009007810868908561,0.005846505356661589,-0.0997159535719403,0.1551248006748276
7.4,1097.6672595022899,0.015701537976848867,0.2267584369569593,0.0034277457288510024,1.005880702873109e-07,1.1567882318017475e-06,974.6582221189649,2.860044435749469,48.75262073213236,1.4742715711730559,0.008247954346139223,0.0007249919696321085,1.644626446563539,0.013753326000956113,96.23834217781791,221.4984476562235,6.899539693627844,3.1004603063721574,0.04895296309520376,1.4075434200043964,3.5151867785752016e-08,2.5591063911047786e-05,102.10252743143215,0.0006178476396927523,0.011724637528610296,78.59901456690669,19.932146564825302,0.0,1.0,0.11794284626341722,0.002267584369569593,1.6216800812818256e-06,1.5088210543096636e-06,5.045993557350621e-08,3.2339718362891855e-09,3.078254886658794e-05,1.2795531955523893e-05,-0.24544566341878138,6.998695766443959,0.48752620732132357,0.1266794761792088,0.12371931519208834,0.0004370504377480249,6.669926120615398e-05,0.01049293415272377,0.006876663000478057,0.2617539850050914,6.835403203995595,6.899539693627844,0.03155977143398329,0.02447648154760188,0.0003766792011540721,5.684198285173321e-05,0.009026374964431485,0.005862318764305148,-0.09985358372968811,0.15532119187644788
7.41,1097.6636231880595,0.015773955349153424,0.2279172800253295,0.003450154429274716,1.0172219762642049e-07,1.1714537956248993e-06,974.5898541028652,2.863583000927628,48.817728942830634,1.4776868920170185,0.00827758500358803,0.0007287022108136071,1.644680591899862,0.013789502245849591,96.23579309933346,221.4316511162353,6.89889823717485,3.1011017628251514,0.049023804457499924,1.4076890457735167,3.562697409814491e-08,2.577143300744227e-05,102.10498229724999,0.0006210519653719445,0.01175629181031082,78.60007249262286,19.93083731337034,0.0,1.0,0.11837265958583895,0.002279172800253295,1.6398004236556047e-06,1.5258329643963074e-06,5.107305539058156e-08,3.2776816170293318e-09,3.097258728141244e-05,1.2885716503721135e-05,-0.2455018098959254,6.998649838879402,0.48817728942830635,0.12712974506596442,0.12416377505382045,0.0004387381090975369,6.704060339485186e-05,0.01051372727620258,0.0068947511229247955,0.26183311601517545,6.834743435261973,6.89889823717485,0.03159688398388159,0.024511902228749962,0.0003781651215366285,5.713678081421889e-05,0.009044944699443884,0.00587814590515541,-0.09999107434750076,0.15551746063051142
7.42,1097.6599820101626,0.015846603511404482,0.22908030947324476,0.003472677136772905,1.0286745541550034e-07,1.18628414480907e-06,974.5214859641694,2.8671216923837157,48.8828301825214,1.4811038289961298,0.008307273743363316,0.0007324259288959216,1.644734743785894,0.013825705490144788,96.23324341071945,221.36486313695406,6.898256597570779,3.101743402429223,0.049094662737600485,1.407834690592653,3.6107804378039366e-08,2.5952802636197037e-05,102.10743772516514,0.0006242682150878877,0.011787973477474487,78.60113195088816,19.929526454088915,0.0,1.0,0.11880334103176365,0.0022908030947324477,1.6580969512904064e-06,1.5430118312325052e-06,5.1692719325602256e-08,3.3219180027796216e-09,3.1163524771816116e-05,1.2976401318098518e-05,-0.24555790201336514,6.998603659516256,0.48882830182521403,0.12758088359383302,0.12460910615044973,0.00044042974258337066,6.73831854584248e-05,0.01053452377689777,0.006912852745072394,0.261912200666238,6.8340834777231265,6.898256597570779,0.03163400487616976,0.024547331368800242,0.0003796547017261285,5.743267578808567e-05,0.009063520030829116,0.005893986738737244,-0.10012842556491375,0.1557136070391527
7.43,1097.6563359604631,0.015919482836985056,0.23024753356202304,0.0034953142596415715,1.0402393621302332e-07,1.2012808886977137e-06,974.4531177063257,2.8706605100396954,48.947924449383564,1.4845223726523868,0.008337020549379582,0.0007361631510995543,1.6447889022315958,0.013861935632616324,96.23069311257433,221.2980837190452,6.897614774759088,3.102385225240913,0.04916553793433334,1.407980354467336,3.6594419000207e-08,2.6135176790139707e-05,102.10989371463911,0.0006274964144703655,0.011819682449124807,78.60219294044605,19.928213988288576,0.0,1.0,0.1192348904625869,0.0023024753356202304,1.6765711155064369e-06,1.5603590431953498e-06,5.231898733847387e-08,3.366686548019044e-09,3.135536425056333e-05,1.3067588395069854e-05,-0.24561393980086876,6.998557228308684,0.4894792444938357,0.1280328914968169,0.12505530824069375,0.00044212534037971793,6.772700990115899e-05,0.010555323603915307,0.006930967816308162,0.26199123893967347,6.833423331322761,6.897614774759088,0.03167113411528813,0.02458276896716667,0.00038114794447860435,5.772967013127363e-05,0.009082100915493175,0.005909841224562403,-0.1002656375214066,0.15590963120440016
7.44,1097.6526850308246,0.015992593699020466,0.2314189605507432,0.0035180662069610596,1.0519173319854168e-07,1.2164456497656771e-06,974.3847493327808,2.8741994538174445,49.01301174159576,1.4879425135312911,0.008366825405300428,0.0007399139046416362,1.644843067246927,0.013898192572036352,96.22814220549618,221.23131286317565,6.896972768683241,3.10302723131676,0.049236430046571404,1.4081260374031013,3.70868788754279e-08,2.631855947128305e-05,102.11235026513383,0.0006307365891531076,0.011851418644259416,78.60325546004096,19.926899917275858,0.0,1.0,0.11966730773599402,0.0023141896055074323,1.6952243773352911e-06,1.5778759979781253e-06,5.2951919841061174e-08,3.411992856539367e-09,3.154810863507287e-05,1.3159279735641525e-05,-0.24566992328812454,6.998510545210763,0.49013011741595763,0.12848576850520813,0.12550238107950643,0.00044382490464924527,6.807207922703053e-05,0.010576126706402757,0.006949096286018176,0.2620702308168763,6.832762996004595,6.896972768683241,0.03170827170563092,0.024618215023285702,0.0003826448525408696,5.80277662020859e-05,0.009100687310364862,0.005925709322129708,-0.10040271035639226,0.15610553322817733
7.45,1097.6490292131127,0.01606593647037656,0.2325945986962081,0.0035409333885958135,1.0637094017552279e-07,1.2317800636943013e-06,974.3163808469799,2.8777385236387563,49.078092057336356,1.4913642421818885,0.008396688294538776,0.0007436782167358141,1.6448972388418464,0.013934476207174976,96.22559069008281,221.16455057001397,6.896330579286703,3.1036694207132993,0.04930733907323139,1.4082717394054929,3.758524545382233e-08,2.650295469082702e-05,102.11480737611146,0.0006339887647736949,0.011883181981850434,78.60431950841829,19.925584242356262,0.0,1.0,0.12010059270595944,0.002325945986962081,1.7140582075689744e-06,1.5955641026328419e-06,5.35915776995812e-08,3.4578425817516542e-09,3.174176084741454e-05,1.325147734541351e-05,-0.2457258525048278,6.998463610176529,0.4907809205733636,0.12893951434559373,0.12595032441808166,0.00044552843754307734,6.84183959396949e-05,0.010596933033549534,0.006967238103587488,0.2621491762792303,6.832102471712346,6.896330579286703,0.03174541765154754,0.024653669536615696,0.00038414542865049554,5.8326966359179936e-05,0.009119279172395998,0.005941590990925217,-0.100539644209233,0.1563013132122999
7.46,1097.6453684991939,0.016139511523658084,0.23377445625290819,0.003563916215194164,1.0756165157418595e-07,1.2472857794465374e-06,974.2480122523677,2.881277719425339,49.14316539478343,1.494787549156806,0.008426609200257118,0.0007474561145921415,1.6449514170263109,0.01397078643680072,96.22303856693166,221.0977968402303,6.895688206512938,3.104311793487064,0.049378265013272776,1.4084174604800603,3.808958072818297e-08,2.6688366469160955e-05,102.11726504703454,0.0006372529669734681,0.01191497238084484,78.60538508432447,19.92426696483428,0.0,1.0,0.12053474522274513,0.002337744562529082,1.7330740868091138e-06,1.6134247736127892e-06,5.423802223699771e-08,3.5042414269928335e-09,3.193632381430591e-05,1.3344183234580478e-05,-0.24578172748061178,6.998416423160016,0.49143165394783433,0.12939412874086012,0.12639913800385677,0.0004472359412007813,6.876596254247702e-05,0.010617742534587023,0.00698539321840036,0.2622280753081263,6.831441758389738,6.895688206512938,0.03178257195734353,0.024689132506636388,0.00038564967553579533,5.862727296155907e-05,0.009137876458561579,0.00595748619042242,-0.10067643921922897,0.1564969712584805
7.47,1097.6417028809358,0.01621331923120691,0.2349585414729844,0.0035870150981880855,1.0876396245433809e-07,1.262964459342052e-06,974.1796435523877,2.8848170410988154,49.20823175211482,1.4982124250122901,0.00845658810536773,0.0007512476254169663,1.645005601810277,0.014007123159680938,96.22048583663992,221.03105167449633,6.895045650305415,3.104954349694586,0.049449207865696586,1.4085632006323578,3.859994723730659e-08,2.6874798835865614e-05,102.11972327736588,0.0006405292213974338,0.011946789760164804,78.6064521865069,19.922948086013385,0.0,1.0,0.12096976513289914,0.002349585414729844,1.7522735055163e-06,1.6314594368150712e-06,5.489131523541675e-08,3.5511951458322062e-09,3.2131800467108804e-05,1.3437399417932807e-05,-0.24583754824509008,6.998368984115139,0.4920823175211482,0.1298496114101982,0.12684882158051594,0.0004489474177503485,6.91147815383609e-05,0.01063855515878883,0.007003561579840469,0.2623069278849499,6.830780855980508,6.895045650305415,0.031819734627281736,0.024724603932848293,0.0003871575959157996,5.8928688368563914e-05,0.009156479125859976,0.005973394880082402,-0.10081309552561102,0.15669250746832786
7.48,1097.6380323502074,0.01628735996510037,0.23614686260619128,0.003610230449792976,1.0997796850821018e-07,1.2788177791323349e-06,974.1112747504819,2.888356488580725,49.27329112750808,1.5016388603082458,0.008486624992532913,0.0007550527764128201,1.6450597932036997,0.014043486274582276,96.21793249980439,220.9643150734853,6.894402910607609,3.1055970893923925,0.049520167629544316,1.4087089598679463,3.9116408069326115e-08,2.7062255829715295e-05,102.12218206656863,0.000643817553694171,0.01197863403870807,78.60752081371398,19.921627607196026,0.0,1.0,0.12140565227925498,0.0023614686260619126,1.7716579640596113e-06,1.6496695276231528e-06,5.5551518938483275e-08,3.5987095423780027e-09,3.2328193741826035e-05,1.3531127914857647e-05,-0.24589331482783905,6.998321292995833,0.49273291127508084,0.13030596206910827,0.1272993748879937,0.00045066286930818024,6.946485542997944e-05,0.010659370855470944,0.007021743137291138,0.262385733991076,6.830119764428381,6.894402910607609,0.03185690566558342,0.024760083814772158,0.0003886691925002406,5.9231214939863734e-05,0.009175087131313101,0.005989317019354035,-0.10094961326755136,0.15688792194334478
7.49,1097.634356898879,0.016361634097149486,0.23733942789986007,0.0036335626830074157,1.1120376606329306e-07,1.294847428075804e-06,974.0429058500915,2.891896061792519,49.338343519140494,1.5050668456082719,0.008516719844165214,0.0007588715947783054,1.6451139912165325,0.014079875680271086,96.2153785570216,220.8975870378721,6.8937599873629924,3.1062400126370093,0.04959114430389669,1.408854738192392,3.9639026865042314e-08,2.7250741498679882e-05,102.12464141410626,0.0006471179895157368,0.012010505135348286,78.6085909646951,19.920305529683645,0.0,1.0,0.12184240650092892,0.0023733942789986007,1.7912289727662783e-06,1.668056490949396e-06,5.621869605377884e-08,3.6467904715838927e-09,3.252550657909794e-05,1.3625370749339941e-05,-0.24594902725839596,6.998273349755934,0.49338343519140493,0.13076318042940444,0.1277507976624782,0.0004523822979790689,6.98161867196041e-05,0.010680189573991921,0.007039937840135543,0.26246449360789015,6.829458483677103,6.8937599873629924,0.031894085076429476,0.024795572151948345,0.0003901844679895294,5.953485503544779e-05,0.009193700431966625,0.006005252567674143,-0.10108599258415918,0.15708321478493126
7.5,1097.630676518816,0.0164361419996095,0.23853624560633857,0.0036570122106806577,1.1244145414492924e-07,1.3110552043026237e-06,973.97453685466,2.8954357606546117,49.403388925187684,1.5084963714699158,0.00854687264319122,0.000762704107726064,1.645168195858742,0.014116291275446863,96.21282400888764,220.83086756833382,6.893116880515064,3.106883119484937,0.04966213789032789,1.4090005356118418,4.016787269738282e-08,2.7440259889795324e-05,102.12710131944264,0.0006504305545198567,0.012042402968920842,78.60966263819915,19.91898185477513,0.0,1.0,0.12228002764147544,0.0023853624560633857,1.8109880495047713e-06,1.6866218121739386e-06,5.689291193363646e-08,3.6954442881592192e-09,3.2723741918993545e-05,1.3720129944897662e-05,-0.2460046855662874,6.998225154332232,0.49403388925187686,0.13122126619750374,0.1282030896478683,0.0004541057058908407,7.016877791079788e-05,0.01070101126365934,0.007058145637723431,0.26254320671666065,6.828797013670336,6.893116880515064,0.03193127286151269,0.024831068945163945,0.00039170342511803667,5.9839611015826816e-05,0.009212318984775472,0.006021201484460421,-0.10122223361743021,0.1572783860936109
7.51,1097.626991201895,0.016510884043309335,0.23973732396333544,0.003680579447958823,1.1369112907413367e-07,1.3274427648395574e-06,973.9061677676244,2.8989755850888796,49.468427343827315,1.5119274284703894,0.008577083371048146,0.0007665503424352287,1.6452224071402703,0.014152732958918543,96.21026885599845,220.76415666554797,6.892473590007292,3.1075264099927096,0.0497331483864615,1.4091463521315115,4.070300727926178e-08,2.7630815075752383e-05,102.12956178204182,0.0006537552743638432,0.012074327458261388,78.61073583297843,19.917656583770857,0.0,1.0,0.12271851552748461,0.0023973732396333543,1.830936726203806e-06,1.705366936112005e-06,5.7574228861700484e-08,3.744676669692084e-09,3.292290271466584e-05,1.3815407537876192e-05,-0.24606028978097427,6.998176706689037,0.49468427343827315,0.13168021907893177,0.1286562505657222,0.00045583309510339824,7.052263150404104e-05,0.010721835873975988,0.0070763664794592715,0.2626218732988317,6.8281353543518755,6.892473590007292,0.031968469026464684,0.02486657419323075,0.00039322606654046465,6.014548524147357e-05,0.009230942746904872,0.006037163729130694,-0.10135833650449477,0.15747343597106145
7.52,1097.623300939991,0.016585860599210744,0.24094267121026908,0.0037042648102413585,1.1495288898481686e-07,1.3440118345325232e-06,973.8377985924214,2.902515535016572,49.533458773235914,1.515360007185159,0.008607352009357541,0.0007704103260909314,1.645276625071066,0.014189200629458049,96.20771309894957,220.69745433019415,6.891830115783154,3.108169884216847,0.0498041757913506,1.4092921877569498,4.124449565397048e-08,2.782241113269291e-05,102.13202280136815,0.0006570921747095024,0.012106278522174305,78.6118105477854,19.916329717969315,0.0,1.0,0.12315786998645561,0.0024094267121026907,1.8510765435023838e-06,1.724293334772253e-06,5.826271082891539e-08,3.794493600165284e-09,3.3122991920941244e-05,1.3911205566346454e-05,-0.24611583993189612,6.998128006780945,0.49533458773235917,0.13214003877457042,0.12911028014036313,0.00045756446768465656,7.087775000036569e-05,0.010742663354434601,0.0070946003147290245,0.2627004933357835,6.827473505665495,6.891830115783154,0.03200567357549017,0.0249020878956753,0.0003947523949267051,6.0452480073274214e-05,0.009249571675479292,0.006053139261087153,-0.10149430138408277,0.1576683645184167
7.53,1097.61960572498,0.016661072038069942,0.24215229558469695,0.00372806871362152,1.1622683285293886e-07,1.360764161076585e-06,973.7694293324884,2.9060556103587607,49.59848321158969,1.5187940981926102,0.008637678539564587,0.0007742840858756473,1.645330849661077,0.014225694185832421,96.20515673833621,220.6307605629535,6.891186457786139,3.1088135422138636,0.049875220104316005,1.4094380424937625,4.1792403893478206e-08,2.801505214500144e-05,102.13448437688642,0.0006604412812219631,0.01213825607943995,78.6128867813733,19.915001258667854,0.0,1.0,0.1235980908429394,0.0024215229558469695,1.8714090519637936e-06,1.7434024927940828e-06,5.89584225064834e-08,3.844901158199995e-09,3.332401249677631e-05,1.400752607250072e-05,-0.24617133604845698,6.998079054560847,0.4959848321158969,0.13260072498147252,0.1295651780934688,0.00045929982569414406,7.123413590055955e-05,0.010763493654562346,0.007112847092916211,0.2627790668088874,6.826811467554947,6.891186457786139,0.032042886512525355,0.024937610052158003,0.00039628241294135556,6.0760597872420606e-05,0.00926820572763677,0.006069128039719975,-0.10163012839514973,0.15786317183663923
7.54,1097.6159055487383,0.016736518730370104,0.24336620532158748,0.003751991574972266,1.1751306030905147e-07,1.3777015062875816e-06,973.7010599912604,2.909595811036429,49.66350065706452,1.522229692074988,0.008668062942867767,0.0007781716489674125,1.6453850809202506,0.01426221352681043,96.20259977475334,220.56407536450877,6.890542615959731,3.10945738404027,0.0499462813247182,1.4095839163475623,4.234679865127625e-08,2.8208742206243257e-05,102.1369465080616,0.000663802619569372,0.012170260048816337,78.61396453249644,19.913671207162785,0.0,1.0,0.12403917791778452,0.002433662053215875,1.8919358123538018e-06,1.762695904635772e-06,5.96614290470362e-08,3.895905475917415e-09,3.352596740573515e-05,1.4104371103121629e-05,-0.24622677816002891,6.998029849981521,0.4966350065706452,0.1330622773930253,0.13002094414301651,0.00046103917117978606,7.159179170500194e-05,0.010784326723929693,0.007131106763405215,0.26285759369951833,6.826149239963998,6.890542615959731,0.03208010784146564,0.0249731406623591,0.0003978161232397019,6.106984100038222e-05,0.009286844860539717,0.006085130024408168,-0.10176581767657478,0.15805785802658345
7.55,1097.6122004031454,0.016812201046319728,0.24458440865328465,0.0037760338119459743,1.1881167164128069e-07,1.3948256461839728e-06,973.632690572172,2.913136136970473,49.72851110783605,1.5256667794184378,0.008698505200219179,0.0007820730425397152,1.6454393188585323,0.014298758551163025,96.20004220879548,220.49739873554424,6.889898590247425,3.110101409752577,0.05001735945195649,1.4097298093239665,4.290774716605446e-08,2.840348541916587e-05,102.13940919435909,0.0006671762154228007,0.012202290349039526,78.61504379991007,19.912339564749445,0.0,1.0,0.12448113102813654,0.0024458440865328464,1.9126583956910966e-06,1.7821750746192104e-06,6.037179608719713e-08,3.947512739277011e-09,3.372885961598584e-05,1.4201742709582935e-05,-0.246282166295952,6.99798039299565,0.4972851110783605,0.1335246956989556,0.1304775780032877,0.0004627825061778915,7.19507199136538e-05,0.010805162512150626,0.0071493792755815124,0.26293607398903696,6.825486822836421,6.889898590247425,0.03211733756616634,0.025008679725978245,0.00039935352846770175,6.138021181889767e-05,0.009305489031375116,0.006101145174519763,-0.10190136936717753,0.1582524231890048
7.56,1097.6084902800808,0.016888119355850953,0.245806913809471,0.003800195842974137,1.201227677983078e-07,1.4121383710686719e-06,973.5643210786565,2.916676588081696,49.793514562079665,1.5291053508130381,0.008729005292324801,0.0007859882937613861,1.6454935634858654,0.014335329157663768,96.19748404105694,220.43073067674584,6.889254380592712,3.110745619407289,0.050088454485467955,1.4098757214285975,4.347531726537728e-08,2.8599285895700338e-05,102.14187243524454,0.0006705620944561533,0.012234346898823956,78.61612458237042,19.91100633272213,0.0,1.0,0.1249239499874365,0.00245806913809471,1.933578383297879e-06,1.801841516974617e-06,6.108958975014386e-08,3.999729188414709e-09,3.393269210029651e-05,1.4299642947850169e-05,-0.2463375004855255,6.997930683555708,0.49793514562079666,0.13398797958533398,0.13093507938487203,0.000464529832713135,7.231092302604753e-05,0.010826000968882737,0.007167664578831884,0.2630145076588182,6.824824216115989,6.889254380592712,0.03215457569044367,0.025044227242733978,0.00040089463126196485,6.16917126899661e-05,0.009324138197354653,0.006117173449411978,-0.10203678360571278,0.1584468674245536
7.57,1097.6047751714264,0.0169642740286179,0.24703372901713153,0.0038244780872670687,1.2144645039235123e-07,1.429641485610884e-06,973.495951514146,2.9202171642908157,49.85851101797047,1.5325453968528415,0.008759563199644781,0.0007899174297964878,1.6455478148121918,0.014371925245089259,96.19492527213164,220.36407118880092,6.888609986939091,3.1113900130609102,0.05015956642472652,1.4100216526670828,4.404957736936008e-08,2.879614775696266e-05,102.1443362301839,0.0006739602823460723,0.012266429616862808,78.61720687863473,19.90967151237415,0.0,1.0,0.12536763460542086,0.0024703372901713153,1.954697366850625e-06,1.8216967558852685e-06,6.181487664817299e-08,4.052561117981127e-09,3.41374678360317e-05,1.439807387848133e-05,-0.2463927807580255,6.997880721614109,0.49858511017970475,0.13445212873458073,0.13139344799467173,0.00046628115279854544,7.267240354127688e-05,0.010846842043827506,0.007185962622544629,0.2630928946902298,6.824161419746481,6.888609986939091,0.032191822218075844,0.02507978321236326,0.0004024394342497364,6.200434597583865e-05,0.009342792315714934,0.006133214808431404,-0.10217206053086603,0.15864119083377815
7.58,1097.601055069066,0.017040665433995027,0.24826486250051713,0.0038488809648136047,1.2278282170214773e-07,1.4473368089279388e-06,973.4275818820716,2.923757865518456,49.92350047368331,1.535986908135909,0.008790178902393718,0.000793860477804204,1.6456020728474523,0.014408546712219557,96.19236590261325,220.29742027239854,6.887965409230061,3.112034590769941,0.050230695269241975,1.4101676030450543,4.463059649434525e-08,2.8994075133255138e-05,102.14680057864351,0.0006773708047718456,0.012298538421828358,78.61829068746118,19.90833510499781,0.0,1.0,0.12581218468812097,0.0024826486250051714,1.9760169484309927e-06,1.841742325532216e-06,6.254772388526523e-08,4.106014877479763e-09,3.434318980514856e-05,1.4497037566627569e-05,-0.24644800714268733,6.997830507123048,0.49923500473683313,0.1349171428254699,0.13185268353590576,0.00046803646843549256,7.303516395798678e-05,0.010867685686730454,0.007204273356109779,0.263171235064636,6.823498433671688,6.887965409230061,0.03222907715280373,0.025115347634620987,0.0004039879400488807,6.23181140390098e-05,0.009361451343717627,0.006149269210914179,-0.10230720028126061,0.1588353935171254
7.59,1097.5973299648838,0.01711729394107546,0.24950032248110882,0.0038734048963808155,1.241319846759347e-07,1.4652261746671361e-06,973.3592121858634,2.9272986916851536,49.988482927392766,1.5394298752643503,0.008820852380540948,0.000797817464938732,1.645656337601585,0.014445193457838647,96.18980593309504,220.2307779282293,6.8873206474091235,3.1126793525908782,0.050301841018558995,1.4103135725681482,4.521844425657875e-08,2.9193072164067832e-05,102.14926548008995,0.0006807936874153135,0.012330673232372346,78.619376007609,19.9069971118844,0.0,1.0,0.12625760003786135,0.002495003224811088,1.9975387405769085e-06,1.8619797701390208e-06,6.32881990596527e-08,4.160096871605245e-09,3.454986099419316e-05,1.4596536082033916e-05,-0.24650317966870894,6.997780040034627,0.4998848292739277,0.13538302153313495,0.13231278570811422,0.0004697957816136699,7.339920677436334e-05,0.010888531847381304,0.007222596728919324,0.26324952876341357,6.8228352578354,6.8873206474091235,0.03226634049833211,0.025150920509279497,0.0004055401512678624,6.263301924220884e-05,0.0093801152386497,0.006165336616186173,-0.1024422029954426,0.15902947557494063
7.6,1097.5935998507673,0.017194159918669336,0.25074011717758105,0.0038980503035137056,1.2549404293443136e-07,1.483311431087577e-06,973.2908424289495,2.9308396427113537,50.053458377273145,1.5428742888443587,0.008851583613810839,0.0008017884183491707,1.6457106090845264,0.014481865380734845,96.18724536417002,220.16414415698523,6.886675701419784,3.113324298580218,0.050373003672256216,1.410459561242005,4.581319087588611e-08,2.9393142998079864e-05,102.15173093399014,0.0006842289559607759,0.012362833967126311,78.62046283783832,19.905657534324224,0.0,1.0,0.12670388045325998,0.0025074011717758104,2.0192643663337987e-06,1.8824106440164704e-06,6.403637026638684e-08,4.214813560581522e-09,3.475748439429677e-05,1.4696571499039932e-05,-0.24655829836527055,6.997729320300749,0.5005345837727314,0.13584976452907346,0.1327737542071626,0.00047155909431108203,7.37645344881237e-05,0.01090938047561421,0.007240932690367422,0.26332777576792843,6.822171892181415,6.886675701419784,0.03230361225833039,0.025186501836128108,0.0004070960705057289,6.294906394839138e-05,0.009398783957823535,0.006181416983563156,-0.10257706881189321,0.15922343710746834
7.61,1097.5898647186043,0.017271263735302158,0.2519842548057656,0.00392281760853492,1.2686910077382052e-07,1.5015944411420047e-06,973.2224726147583,2.9343807185174104,50.118426821498524,1.5463201394862496,0.00888237258168306,0.0008057733651794124,1.6457648873062116,0.014518562379701245,96.18468419643087,220.09751895936014,6.886030571205551,3.113969428794451,0.05044418322994522,1.4106055690722694,4.641490717934884e-08,2.9594291793160887e-05,102.15419693981131,0.0006876766360948988,0.012395020544701981,78.62155117691032,19.904316373606566,0.0,1.0,0.12715102572922704,0.0025198425480576557,2.041195459305984e-06,1.9030365116073078e-06,6.479230609990788e-08,4.270171460500093e-09,3.496606300117207e-05,1.4797145896580444e-05,-0.2466133632614973,6.997678347873183,0.5011842682149853,0.13631737148115225,0.1332355887252459,0.0004733264084940312,7.413114959650594e-05,0.010930231521307884,0.0072592811898506224,0.26340597605955374,6.821508336653539,6.886030571205551,0.03234089243643372,0.02522209161497261,0.000408655700352093,6.32662505207307e-05,0.009417457458577142,0.0061975102723509905,-0.1027117978690244,0.15941727821485063
7.62,1097.5861245602853,0.017348605759213088,0.2532327435786147,0.003947707234544437,1.282572631687299e-07,1.5200770825586345e-06,973.1541027467156,2.937921919023588,50.18338825824269,1.5497674178044962,0.008913219263392872,0.0008097723325680308,1.6458191722765734,0.014555284353536138,96.18212243046992,220.03090233604922,6.8853852567099345,3.114614743290067,0.050515379691269596,1.410751596064589,4.7023664604980455e-08,2.9796522716372334e-05,102.15666349702099,0.0006911367535066203,0.012427232883691587,78.62264102358711,19.902973631019723,0.0,1.0,0.12759903565696407,0.002532327435786147,2.063333663708223e-06,1.9238589475309484e-06,6.555607565661536e-08,4.326177143658202e-09,3.517559981510932e-05,1.4898261358186167e-05,-0.24666837438649836,6.997627122703491,0.5018338825824269,0.13678584205361247,0.13369828895089308,0.0004750977261170998,7.449905459625884e-05,0.010951084934385848,0.007277642176768069,0.2634841296196573,6.820844591195581,6.8853852567099345,0.032378181036243764,0.025257689845634798,0.000410219043387113,6.358458132260908e-05,0.009436135698274313,0.006213616441845793,-0.10284639030516995,0.15961099899713016
