DHF_1_task1,H2_HMPt_2_task1,H2_HMPterinPP_3_task1,H2_Pteroate_4_task1,_1_task1,p_ABA_5_task1
2.7821757781610475e-05,9.465573374946474e-06,1.3987913992911336e-05,2.7667498933018538e-05,88300.0,2.0138487367857835e-05
2.782207720351417e-05,9.46568188589651e-06,1.3987964788899128e-05,2.7667816349566137e-05,88400.0,2.0138646674795665e-05
2.782239472861549e-05,9.465789753358171e-06,1.3988015354012931e-05,2.7668131881040604e-05,88500.0,2.0138805107371128e-05
2.782271044214843e-05,9.465897000331065e-06,1.3988065214927477e-05,2.7668445613395528e-05,88600.0,2.0138962215258564e-05
2.7823024307333965e-05,9.466003618137207e-06,1.3988114677808206e-05,2.7668757509278615e-05,88700.0,2.0139118295945435e-05
2.7823336320702886e-05,9.466109606738001e-06,1.3988163835309496e-05,2.7669067565002166e-05,88800.0,2.0139273442047523e-05
2.7823646493264072e-05,9.466214969846119e-06,1.3988212686968629e-05,2.7669375791511596e-05,88900.0,2.013942765681477e-05
2.7823954835953225e-05,9.466319711148428e-06,1.3988261232234165e-05,2.76696821996798e-05,89000.0,2.0139580943382618e-05
2.782426135963289e-05,9.466423834306005e-06,1.398830947046594e-05,2.766998680030716e-05,89100.0,2.013973330477197e-05
2.782456607509242e-05,9.466527342954135e-06,1.3988357400935064e-05,2.7670289604121555e-05,89200.0,2.0139884743889223e-05
2.7824868993048018e-05,9.4666302407023e-06,1.3988405022823921e-05,2.7670590621778347e-05,89300.0,2.0140035263526244e-05
2.7825170124142698e-05,9.466732531134191e-06,1.3988452335226171e-05,2.7670889863860378e-05,89400.0,2.0140184866360386e-05
2.7825469478946315e-05,9.466834217807704e-06,1.3988499337146752e-05,2.7671187340877993e-05,89500.0,2.014033355495448e-05
2.7825767067955543e-05,9.46693530425494e-06,1.3988546027501873e-05,2.7671483063269005e-05,89600.0,2.0140481331756835e-05
2.782606290159389e-05,9.4670357939822e-06,1.3988592405119021e-05,2.7671777041398734e-05,89700.0,2.0140628199101245e-05
2.7826356990211695e-05,9.467135690469997e-06,1.3988638468736958e-05,2.7672069285559978e-05,89800.0,2.014077415920698e-05
2.7826649344086114e-05,9.467234997173042e-06,1.3988684217005721e-05,2.7672359805973022e-05,89900.0,2.0140919214178787e-05
2.782693997342115e-05,9.467333717520256e-06,1.3988729648486622e-05,2.7672648612785645e-05,90000.0,2.0141063366006902e-05
2.7827228888347613e-05,9.467431854914762e-06,1.3988774761652246e-05,2.767293571607311e-05,90100.0,2.014120661656703e-05
2.7827516098923156e-05,9.467529412733886e-06,1.3988819554886458e-05,2.7673221125838158e-05,90200.0,2.014134896762037e-05
2.7827801615132258e-05,9.467626394329163e-06,1.3988864026484395e-05,2.7673504852011034e-05,90300.0,2.0141490420813584e-05
2.7828085446886226e-05,9.467722803026329e-06,1.3988908174652472e-05,2.7673786904449466e-05,90400.0,2.0141630977678824e-05
2.782836760402319e-05,9.467818642125327e-06,1.3988951997508374e-05,2.7674067292938664e-05,90500.0,2.0141770639633724e-05
2.7828648096308118e-05,9.467913914900304e-06,1.3988995493081066e-05,2.767434602719133e-05,90600.0,2.0141909407981394e-05
2.7828926933432796e-05,9.46800862459961e-06,1.3989038659310788e-05,2.767462311684765e-05,90700.0,2.014204728391042e-05
2.782920412501585e-05,9.468102774445802e-06,1.3989081494049052e-05,2.7674898571475304e-05,90800.0,2.0142184268494877e-05
2.7829479680602728e-05,9.46819636763564e-06,1.3989123995058649e-05,2.767517240056946e-05,90900.0,2.0142320362694314e-05
2.7829753609665703e-05,9.468289407340091e-06,1.3989166160013643e-05,2.767544461355276e-05,91000.0,2.0142455567353757e-05
2.7830025923782804e-05,9.468381903868213e-06,1.3989208513584233e-05,2.7675715220583993e-05,91100.0,2.014259041745247e-05
2.7830296631210202e-05,9.4684738568222e-06,1.398925079448971e-05,2.7675984230543774e-05,91200.0,2.0142724651311933e-05
2.7830565740542547e-05,9.46856526713188e-06,1.39892928409392e-05,2.767625165239298e-05,91300.0,2.0142858108071102e-05
2.7830833260987353e-05,9.468656137956848e-06,1.3989334657007107e-05,2.7676517495274576e-05,91400.0,2.0142990794963978e-05
2.7831099201679672e-05,9.468746472433213e-06,1.3989376246848552e-05,2.7676781768259277e-05,91500.0,2.0143122719281785e-05
2.783136357168207e-05,9.468836273673587e-06,1.398941761469937e-05,2.7677044480345544e-05,91600.0,2.014325388837298e-05
2.7831626379984656e-05,9.468925544767092e-06,1.3989458764876124e-05,2.7677305640459586e-05,91700.0,2.014338430964324e-05
2.7831887635505064e-05,9.469014288779356e-06,1.3989499701776093e-05,2.767756525745536e-05,91800.0,2.0143513990555474e-05
2.783214734708845e-05,9.46910250875252e-06,1.3989540429877276e-05,2.7677823340114578e-05,91900.0,2.0143642938629816e-05
2.7832405523507505e-05,9.469190207705221e-06,1.3989580953738391e-05,2.7678079897146684e-05,92000.0,2.0143771161443635e-05
2.783266217346245e-05,9.469277388632617e-06,1.3989621277998881e-05,2.767833493718888e-05,92100.0,2.014389866663152e-05
2.7832917305581033e-05,9.469364054506365e-06,1.39896614073789e-05,2.7678588468806116e-05,92200.0,2.0144025461885288e-05
2.783317092841853e-05,9.469450208274634e-06,1.3989701346679329e-05,2.7678840500491087e-05,92300.0,2.0144151554953987e-05
2.783342305045775e-05,9.4695358528621e-06,1.3989741100781767e-05,2.7679091040664235e-05,92400.0,2.014427695364389e-05
2.7833673680109025e-05,9.469620991169943e-06,1.398978067464853e-05,2.767934009767375e-05,92500.0,2.0144401665818494e-05
2.783392282571022e-05,9.469705626075855e-06,1.3989820073322659e-05,2.7679587679795575e-05,92600.0,2.014452569939854e-05
2.7834170495526725e-05,9.469789760434035e-06,1.3989859301927912e-05,2.7679833795233392e-05,92700.0,2.0144649062361968e-05
2.7834416697751467e-05,9.469873397075188e-06,1.3989898365668764e-05,2.7680078452118638e-05,92800.0,2.0144771762743975e-05
2.7834661440504895e-05,9.46995653880653e-06,1.3989937269830415e-05,2.7680321658510492e-05,92900.0,2.0144893808636966e-05
2.7834904731834987e-05,9.470039188411779e-06,1.3989976019778783e-05,2.7680563422395882e-05,93000.0,2.0145015208190584e-05
2.783514657971725e-05,9.470121348651167e-06,1.3990014620960504e-05,2.7680803751689488e-05,93100.0,2.0145135969611693e-05
2.7835386992054728e-05,9.470203022261428e-06,1.3990053078902935e-05,2.7681042654233737e-05,93200.0,2.0145256101164385e-05
2.7835625976677984e-05,9.47028421195581e-06,1.3990091399214154e-05,2.7681280137798793e-05,93300.0,2.0145375611169986e-05
2.7835863541345114e-05,9.470364920424063e-06,1.3990129587582959e-05,2.7681516210082585e-05,93400.0,2.0145494508007044e-05
2.783609969374174e-05,9.470445150332446e-06,1.3990167649778864e-05,2.7681750878710773e-05,93500.0,2.0145612800111332e-05
2.7836334501707626e-05,9.47052491796059e-06,1.39902050413992e-05,2.768198421252189e-05,93600.0,2.0145729959359815e-05
2.783656795357578e-05,9.470604221578657e-06,1.3990241943863473e-05,2.7682216199451845e-05,93700.0,2.0145846165442155e-05
2.7836800029764112e-05,9.470683057657542e-06,1.3990278610325064e-05,2.768244681938382e-05,93800.0,2.014596166798263e-05
2.7837030738535694e-05,9.470761428965919e-06,1.3990315038952092e-05,2.7682676080537054e-05,93900.0,2.0146076467918037e-05
2.7837260088102925e-05,9.470839338253913e-06,1.3990351227794229e-05,2.768290399108071e-05,94000.0,2.0146190566048168e-05
2.7837488086627536e-05,9.470916788253084e-06,1.3990387174782698e-05,2.768313055913388e-05,94100.0,2.0146303963035806e-05
2.7837714742220587e-05,9.470993781676445e-06,1.3990422877730276e-05,2.7683355792765596e-05,94200.0,2.0146416659406745e-05
2.7837940062942462e-05,9.471070321218444e-06,1.3990458334331297e-05,2.7683579699994807e-05,94300.0,2.0146528655549766e-05
2.7838164056802875e-05,9.471146409554978e-06,1.3990493542161642e-05,2.76838022887904e-05,94400.0,2.0146639951716646e-05
2.783838673176087e-05,9.471222049343386e-06,1.3990528498678751e-05,2.7684023567071195e-05,94500.0,2.0146750548022163e-05
2.783860809572482e-05,9.47129724322245e-06,1.3990563201221611e-05,2.768424354270593e-05,94600.0,2.014686044444409e-05
2.7838828156552422e-05,9.471371993812398e-06,1.3990597647010768e-05,2.768446222351329e-05,94700.0,2.0146969640823194e-05
2.7839046922050703e-05,9.4714463037149e-06,1.3990631833148316e-05,2.768467961726187e-05,94800.0,2.0147078136863244e-05
2.783926439997602e-05,9.471520175513066e-06,1.3990665756617907e-05,2.7684895731670214e-05,94900.0,2.0147185932130998e-05
2.7839480598034055e-05,9.471593611771457e-06,1.3990699414284741e-05,2.768511057440678e-05,95000.0,2.0147293026056224e-05
2.7839695523879825e-05,9.471666615036073e-06,1.3990732802895575e-05,2.7685324153089973e-05,95100.0,2.0147399417931674e-05
2.7839909185117667e-05,9.471739187834358e-06,1.3990765919078718e-05,2.7685536475288116e-05,95200.0,2.0147505106913102e-05
2.784012158930125e-05,9.4718113326752e-06,1.399079875934403e-05,2.768574754851946e-05,95300.0,2.0147610092019255e-05
2.7840332743933573e-05,9.47188305204893e-06,1.3990831320082929e-05,2.76859573802522e-05,95400.0,2.0147714372131886e-05
2.784054265646696e-05,9.471954348427326e-06,1.399086359756838e-05,2.7686165977904447e-05,95500.0,2.014781794599573e-05
2.7840751334303066e-05,9.472025224263603e-06,1.3990895587954906e-05,2.768637334884425e-05,95600.0,2.0147920812218537e-05
2.784095878479287e-05,9.472095681992428e-06,1.3990927287278582e-05,2.7686579500389585e-05,95700.0,2.0148022969271034e-05
2.7841165015236684e-05,9.472165724029904e-06,1.3990958691457032e-05,2.768678443980836e-05,95800.0,2.014812441548696e-05
2.784137003288415e-05,9.472235352773583e-06,1.399098979628944e-05,2.768698817431841e-05,95900.0,2.0148225149063046e-05
2.784157384493423e-05,9.472304570602456e-06,1.3991020597456538e-05,2.76871907110875e-05,96000.0,2.0148325168059018e-05
2.7841776442145526e-05,9.472373381454729e-06,1.3991051675106303e-05,2.7687392039441723e-05,96100.0,2.0148425056561052e-05
2.7841977833258422e-05,9.472441787514139e-06,1.3991082966088656e-05,2.768759216823199e-05,96200.0,2.0148524753602815e-05
2.784217803574595e-05,9.472509790100338e-06,1.3991114093852874e-05,2.7687791115793732e-05,96300.0,2.0148623883953235e-05
2.7842377056335328e-05,9.472577391543995e-06,1.3991145063202877e-05,2.7687988888802368e-05,96400.0,2.0148722454746893e-05
2.7842574901696322e-05,9.472644594157876e-06,1.3991175879065823e-05,2.7688185493875878e-05,96500.0,2.0148820473223722e-05
2.7842771578441247e-05,9.47271140023684e-06,1.3991206546492123e-05,2.768838093757482e-05,96600.0,2.0148917946728985e-05
2.784296709312498e-05,9.47277781205785e-06,1.3991237070655428e-05,2.7688575226402318e-05,96700.0,2.01490148827133e-05
2.7843161452244942e-05,9.472843831879954e-06,1.3991267456852638e-05,2.7688768366804085e-05,96800.0,2.0149111288732613e-05
2.7843354662241108e-05,9.472909461944304e-06,1.3991297710503897e-05,2.7688960365168395e-05,96900.0,2.0149207172448223e-05
2.7843546729496007e-05,9.472974704474144e-06,1.3991327837152594e-05,2.7689151227826105e-05,97000.0,2.014930254162676e-05
2.784373766033472e-05,9.473039561674819e-06,1.3991357842465365e-05,2.7689340961050645e-05,97100.0,2.0149397404140204e-05
2.7843927461024875e-05,9.473104035733762e-06,1.3991387732232087e-05,2.768952957105801e-05,97200.0,2.014949176796587e-05
2.7844116137776655e-05,9.473168128820508e-06,1.399141751236589e-05,2.7689717064006787e-05,97300.0,2.014958564118642e-05
2.7844303696742802e-05,9.473231843086686e-06,1.3991447188903145e-05,2.768990344599812e-05,97400.0,2.0149679031989853e-05
2.7844490144018596e-05,9.473295180666023e-06,1.3991476768003466e-05,2.769008872307574e-05,97500.0,2.014977194866951e-05
2.7844675485641884e-05,9.473358143674337e-06,1.3991506255949719e-05,2.7690272901225937e-05,97600.0,2.0149864399624076e-05
2.7844859727593058e-05,9.473420734209546e-06,1.3991535659148008e-05,2.7690455986377594e-05,97700.0,2.0149956393357576e-05
2.7845042875795056e-05,9.473482954351665e-06,1.3991564984127688e-05,2.7690637984402155e-05,97800.0,2.0150047938479373e-05
2.784522493611338e-05,9.4735448061628e-06,1.3991594237541356e-05,2.7690818901113648e-05,97900.0,2.0150139043704178e-05
2.7845405914356074e-05,9.473606291687157e-06,1.3991623426164859e-05,2.7690998742268664e-05,98000.0,2.015022971785204e-05
2.7845585816273744e-05,9.473667412951039e-06,1.3991652556897285e-05,2.769117751356638e-05,98100.0,2.0150319969848345e-05
2.784576464755954e-05,9.473728171962839e-06,1.3991681636760969e-05,2.7691355220648533e-05,98200.0,2.015040980872383e-05
2.7845942413849163e-05,9.473788570713052e-06,1.399171067290149e-05,2.7691531869099452e-05,98300.0,2.0150499243614567e-05
2.7846119120720873e-05,9.473848611174267e-06,1.3991739672587678e-05,2.7691707464446028e-05,98400.0,2.0150588283761967e-05
2.7846294773695478e-05,9.473908295301165e-06,1.39917686432116e-05,2.7691882012157727e-05,98500.0,2.0150676938512788e-05
2.7846469428727986e-05,9.473967634927302e-06,1.3991797026014852e-05,2.7692055569359805e-05,98600.0,2.015076466094218e-05
2.7846643100671116e-05,9.474026633823205e-06,1.399182472268815e-05,2.7692228151082233e-05,98700.0,2.015085135651138e-05
2.7846815750349253e-05,9.474085285162765e-06,1.3991852240339605e-05,2.769239971702094e-05,98800.0,2.0150937525502393e-05
2.7846987384016082e-05,9.47414359101774e-06,1.399187957605784e-05,2.769257027340164e-05,98900.0,2.0151023167075606e-05
2.784715800789212e-05,9.474201553446745e-06,1.3991906726782282e-05,2.7692739826417507e-05,99000.0,2.0151108280229053e-05
2.7847327628164734e-05,9.474259174495253e-06,1.3991933689303148e-05,2.769290838222917e-05,99100.0,2.015119286379843e-05
2.784749625098814e-05,9.474316456195595e-06,1.399196046026146e-05,2.7693075946964704e-05,99200.0,2.015127691645708e-05
2.7847663882483394e-05,9.474373400566958e-06,1.3991987036149034e-05,2.7693242526719645e-05,99300.0,2.0151360436716017e-05
2.7847830528738393e-05,9.474430009615387e-06,1.3992013413308485e-05,2.7693408127556985e-05,99400.0,2.01514434229239e-05
2.784799619580789e-05,9.474486285333786e-06,1.399203958793323e-05,2.769357275550717e-05,99500.0,2.0151525873267042e-05
2.784816088971347e-05,9.474542229701912e-06,1.3992065556067479e-05,2.7693736416568097e-05,99600.0,2.0151607785769417e-05
2.784832461644357e-05,9.474597844686386e-06,1.3992091313606244e-05,2.769389911670512e-05,99700.0,2.0151689158292655e-05
2.7848487381953472e-05,9.47465313224068e-06,1.3992116856295334e-05,2.769406086185105e-05,99800.0,2.015176998853604e-05
2.7848649192165305e-05,9.47470809430513e-06,1.3992142179731356e-05,2.769422165790615e-05,99900.0,2.0151850274036513e-05
2.7848810052968034e-05,9.474762732806924e-06,1.3992167279361718e-05,2.7694381510738138e-05,100000.0,2.015193001216867e-05
