Time,H2_HMPt,ATP,H2_HMPterinPP,AMP,p_ABA,PPi,H2_Pteroate,L_Glutamate,Phosphate,ADP,DHF,L_serine,Glycine,NADP,NADPH,THF,CH2_THF,compartment,FolK,FolP,FolC,GlyA,FolA,PanB,p_ABA_production,H2_HMPt_production,THF_drain,CH2_THF_drain
8.52,3.309478424595302e-06,0.0096,1.0629660794045954e-05,0.00028,1.0624139218641258e-05,0.0005,9.503179016712724e-06,0.000846,0.01,0.00056,1.1459351612831981e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016844462245169694,8.367182934070178e-05,1.0,5.019816874426154e-07,4.5172398449150794e-07,4.77287419653997e-07,3.7908259825001456e-07,3.357567103856545e-07,3.3468731736280713e-07,1.66e-07,1.66e-07,6.431581149479003e-08,1.0107483793316189e-07
8.53,3.309465485228679e-06,0.0096,1.0630163149789173e-05,0.00028,1.0624628635017854e-05,0.0005,9.50292365305386e-06,0.000846,0.01,0.00056,1.146076665367939e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016844354707923334,8.367126171516089e-05,1.0,5.01979724799486e-07,4.517661431846466e-07,4.772745942761315e-07,3.790987114633647e-07,3.3579817079947544e-07,3.3468504686064357e-07,1.66e-07,1.66e-07,6.431561334819751e-08,1.0107455378457363e-07
8.540000000000001,3.3094525427504117e-06,0.0096,1.0630665064505237e-05,0.00028,1.062511760725565e-05,0.0005,9.502668838933707e-06,0.000846,0.01,0.00056,1.1462181151862807e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016844247195610653,8.367069428237194e-05,1.0,5.019777616843824e-07,4.5180826621484845e-07,4.772617964982842e-07,3.7911478706814704e-07,3.358396153133499e-07,3.3468277712948777e-07,1.66e-07,1.66e-07,6.43154152462388e-08,1.0107426973021882e-07
8.55,3.309439597169473e-06,0.0096,1.0631166538546104e-05,0.00028,1.062560613571558e-05,0.0005,9.502414573722966e-06,0.000846,0.01,0.00056,1.1463595107813507e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016844139708199863,8.367012704248878e-05,1.0,5.019757980986656e-07,4.518503536071586e-07,4.772490262888491e-07,3.791308248909096e-07,3.358810439399142e-07,3.346805081699551e-07,1.66e-07,1.66e-07,6.431521718885622e-08,1.0107398577017678e-07
8.56,3.3094266484947635e-06,0.0096,1.06316675722635e-05,0.00028,1.0626094220758267e-05,0.0005,9.502160856792967e-06,0.000846,0.01,0.00056,1.1465008521962268e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016844032245658374,8.366955999567336e-05,1.0,5.019738340436857e-07,4.51892405386609e-07,4.772362836162519e-07,3.7914682475155277e-07,3.3592245669179004e-07,3.346782399826934e-07,1.66e-07,1.66e-07,6.431501917599064e-08,1.0107370190453085e-07
8.57,3.309413696735114e-06,0.0096,1.063216816600892e-05,0.00028,1.0626581862744037e-05,0.0005,9.501907687515647e-06,0.000846,0.01,0.00056,1.1466421394739356e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016843924807952805,8.366899314209577e-05,1.0,5.019718695207819e-07,4.5193442157821973e-07,4.77223568448949e-07,3.791627864632076e-07,3.359638535815842e-07,3.3467597256838307e-07,1.66e-07,1.66e-07,6.43148212075814e-08,1.0107341813336845e-07
8.58,3.309400741899283e-06,0.0096,1.0632668320133624e-05,0.00028,1.0627069062032909e-05,0.0005,9.501655065263578e-06,0.000846,0.01,0.00056,1.1467833726574536e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001684381739504898,8.366842648193427e-05,1.0,5.019699045312832e-07,4.5197640220699783e-07,4.772108807554282e-07,3.791787098323033e-07,3.360052346218886e-07,3.346737059277371e-07,1.66e-07,1.66e-07,6.431462328356647e-08,1.0107313445678109e-07
8.59,3.3093877839959607e-06,0.0096,1.0633168034988637e-05,0.00028,1.0627555818984598e-05,0.0005,9.501402989409942e-06,0.000846,0.01,0.00056,1.1469245517897069e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001684371000691193,8.366786001537524e-05,1.0,5.019679390765073e-07,4.52018347297938e-07,4.771982205042083e-07,3.7919459465856747e-07,3.360465998252805e-07,3.3467144006150095e-07,1.66e-07,1.66e-07,6.431442540388226e-08,1.0107285087486435e-07
8.6,3.3093748230337647e-06,0.0096,1.063366731092475e-05,0.00028,1.0628042133958517e-05,0.0005,9.501151459328548e-06,0.000846,0.01,0.00056,1.147065676913571e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016843602643505884,8.366729374261321e-05,1.0,5.019659731577614e-07,4.5206025687602245e-07,4.771855876638395e-07,3.792104407350055e-07,3.3608794920432246e-07,3.3466917497045283e-07,1.66e-07,1.66e-07,6.431422756846376e-08,1.0107256738771791e-07
8.61,3.3093618590212426e-06,0.0096,1.0634166148292526e-05,0.00028,1.062852800731377e-05,0.0005,9.500900474393824e-06,0.000846,0.01,0.00056,1.1472067480718709e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016843495304794283,8.366672766385088e-05,1.0,5.01964006776342e-07,4.5210213096622046e-07,4.771729822029031e-07,3.79226247847867e-07,3.36129282771562e-07,3.3466691065540353e-07,1.66e-07,1.66e-07,6.431402977724453e-08,1.010722839954455e-07
8.620000000000001,3.3093488919668723e-06,0.0096,1.0634664547442286e-05,0.00028,1.0629013439409161e-05,0.0005,9.500650033980816e-06,0.000846,0.01,0.00056,1.1473477653073813e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016843387990739768,8.366616177929904e-05,1.0,5.019620399335351e-07,4.5214396959348885e-07,4.771604040900115e-07,3.792420157767336e-07,3.361706005395321e-07,3.346646471171962e-07,1.66e-07,1.66e-07,6.431383203015656e-08,1.0107200069815496e-07
8.63,3.309335921879059e-06,0.0096,1.0635162508724128e-05,0.00028,1.0629498430603188e-05,0.0005,9.500400137465194e-06,0.000846,0.01,0.00056,1.1474887286628264e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016843280701304189,8.366559608917668e-05,1.0,5.019600726306156e-07,4.5218577278277194e-07,4.771478532938083e-07,3.7925774429445146e-07,3.3621190252075076e-07,3.346623843567067e-07,1.66e-07,1.66e-07,6.431363432713045e-08,1.010717174959582e-07
8.64,3.3093229487661384e-06,0.0096,1.0635660032487907e-05,0.00028,1.0629982981254046e-05,0.0005,9.500150784223246e-06,0.000846,0.01,0.00056,1.1476296381808796e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016843173436448594,8.366503059371091e-05,1.0,5.019581048688478e-07,4.5222754055900124e-07,4.771353297829681e-07,3.792734331671446e-07,3.3625318872772135e-07,3.3466012237484366e-07,1.66e-07,1.66e-07,6.431343666809534e-08,1.0107143438897118e-07
8.65,3.309309972636376e-06,0.0096,1.063615711908325e-05,0.00028,1.0630467091719627e-05,0.0005,9.499901973631884e-06,0.000846,0.01,0.00056,1.1477704939041645e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016843066196133247,8.366446529313694e-05,1.0,5.019561366494854e-07,4.522692729470956e-07,4.771228335261971e-07,3.7928908215422173e-07,3.362944591729324e-07,3.3465786117254774e-07,1.66e-07,1.66e-07,6.431323905297885e-08,1.0107115137731396e-07
8.66,3.3092969934979654e-06,0.0096,1.0636653768859547e-05,0.00028,1.0630950762357513e-05,0.0005,9.499653705068636e-06,0.000846,0.01,0.00056,1.1479112958752535e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016842958980317605,8.36639001876982e-05,1.0,5.019541679737713e-07,4.5231096997196133e-07,4.771103644922322e-07,3.7930469100835607e-07,3.363357138688575e-07,3.3465560075079283e-07,1.66e-07,1.66e-07,6.431304148170718e-08,1.0107086846111072e-07
8.67,3.30928401135903e-06,0.0096,1.0637149982165957e-05,0.00028,1.063143399352499e-05,0.0005,9.499405977911657e-06,0.000846,0.01,0.00056,1.1480520441366693e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016842851788960333,8.366333527764621e-05,1.0,5.019521988429376e-07,4.523526316584915e-07,4.770979226498419e-07,3.7932025947554613e-07,3.363769528279558e-07,3.3465334111058485e-07,1.66e-07,1.66e-07,6.431284395420501e-08,1.0107058564048966e-07
8.68,3.3092710262276235e-06,0.0096,1.0637645759351408e-05,0.00028,1.0631916785579033e-05,0.0005,9.499158791539716e-06,0.000846,0.01,0.00056,1.1481927387308835e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001684274462201931,8.366277056324066e-05,1.0,5.019502292582059e-07,4.5239425803156736e-07,4.770855079678256e-07,3.7933578729504807e-07,3.3641817606267143e-07,3.3465108225296263e-07,1.66e-07,1.66e-07,6.431264647039562e-08,1.010703029155831e-07
8.69,3.3092580381117273e-06,0.0096,1.0638141100764587e-05,0.00028,1.0632399138876318e-05,0.0005,9.498912145332208e-06,0.000846,0.01,0.00056,1.1483333797003176e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016842637479451606,8.366220604474936e-05,1.0,5.019482592207867e-07,4.524358491160566e-07,4.770731204150138e-07,3.79351274199396e-07,3.364593835854336e-07,3.3464882417899746e-07,1.66e-07,1.66e-07,6.431244903020076e-08,1.0107002028652741e-07
8.700000000000001,3.3092450470192535e-06,0.0096,1.0638636006753956e-05,0.00028,1.0632881053773212e-05,0.0005,9.498666038669144e-06,0.000846,0.01,0.00056,1.1484739670873424e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016842530361213507,8.36616417224483e-05,1.0,5.019462887318803e-07,4.5247740493681457e-07,4.770607599602685e-07,3.7936671991438837e-07,3.3650057540865713e-07,3.346465668897932e-07,1.66e-07,1.66e-07,6.431225163354077e-08,1.0106973775346302e-07
8.71,3.309232052958042e-06,0.0096,1.0639130477667737e-05,0.00028,1.0633362530625782e-05,0.0005,9.49842047093116e-06,0.000846,0.01,0.00056,1.1486145009342785e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016842423267260498,8.366107759662158e-05,1.0,5.019443177926757e-07,4.5251892551868353e-07,4.770484265724824e-07,3.7938212415916943e-07,3.3654175154474173e-07,3.346443103864863e-07,1.66e-07,1.66e-07,6.431205428033446e-08,1.0106945531653454e-07
8.72,3.309219055935863e-06,0.0096,1.0639624513853923e-05,0.00028,1.0633843569789788e-05,0.0005,9.498175441499508e-06,0.000846,0.01,0.00056,1.1487549812833959e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016842316197547268,8.366051366756146e-05,1.0,5.019423464043517e-07,4.525604108864933e-07,4.770361202205799e-07,3.7939748664609355e-07,3.365829120060724e-07,3.346420546702458e-07,1.66e-07,1.66e-07,6.431185697049923e-08,1.0106917297589057e-07
8.73,3.309206055960417e-06,0.0096,1.064011811566027e-05,0.00028,1.063432417162069e-05,0.0005,9.497930949756066e-06,0.000846,0.01,0.00056,1.148895408176914e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016842209152027716,8.365994993556831e-05,1.0,5.019403745680759e-07,4.526018610650607e-07,4.770238408735163e-07,3.794128070808473e-07,3.3662405680501943e-07,3.3463979974227323e-07,1.66e-07,1.66e-07,6.431165970395098e-08,1.0106889073168382e-07
8.74,3.3091930530393317e-06,0.0096,1.0640611283434303e-05,0.00028,1.0634804336473636e-05,0.0005,9.49768699508333e-06,0.000846,0.01,0.00056,1.149035781657002e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016842102130654939,8.36593864009507e-05,1.0,5.019384022850058e-07,4.526432760791897e-07,4.770115885002779e-07,3.794280851623748e-07,3.366651859539383e-07,3.346375456038028e-07,1.66e-07,1.66e-07,6.431146248060413e-08,1.0106860858407108e-07
8.75,3.309180047180165e-06,0.0096,1.064110401752331e-05,0.00028,1.0635284064703479e-05,0.0005,9.497443576864414e-06,0.000846,0.01,0.00056,1.1491761017657785e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016841995133381246,8.36588230640253e-05,1.0,5.019364295562873e-07,4.526846559536713e-07,4.769993630698826e-07,3.7944332058290493e-07,3.367062994651696e-07,3.346352922561012e-07,1.66e-07,1.66e-07,6.431126530037168e-08,1.0106832653321319e-07
8.76,3.3091670383904048e-06,0.0096,1.0641596318274353e-05,0.00028,1.063576335666476e-05,0.0005,9.497200694483055e-06,0.000846,0.01,0.00056,1.1493163685453118e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016841888160158146,8.365825992511696e-05,1.0,5.019344563830565e-07,4.5272600071328396e-07,4.76987164551379e-07,3.794585130279649e-07,3.3674739735103923e-07,3.3463303970046786e-07,1.66e-07,1.66e-07,6.43110681631651e-08,1.0106804457927513e-07
8.77,3.309154026677468e-06,0.0096,1.0642088186034254e-05,0.00028,1.0636242212711723e-05,0.0005,9.496958347323615e-06,0.000846,0.01,0.00056,1.1494565820376195e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016841781210936356,8.365769698455863e-05,1.0,5.019324827664383e-07,4.52767310382793e-07,4.769749929138474e-07,3.79473662176353e-07,3.367884796238584e-07,3.346307879382345e-07,1.66e-07,1.66e-07,6.431087106889445e-08,1.0106776272242593e-07
8.78,3.3091410120486992e-06,0.0096,1.0642579621149602e-05,0.00028,1.0636720633198303e-05,0.0005,9.496716534771067e-06,0.000846,0.01,0.00056,1.1495967422846687e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016841674285665792,8.365713424269143e-05,1.0,5.019305087075467e-07,4.52808584986951e-07,4.769628481263987e-07,3.794887677001252e-07,3.368295462959234e-07,3.3462853697076573e-07,1.66e-07,1.66e-07,6.43106740174683e-08,1.0106748096283873e-07
8.790000000000001,3.3091279945113753e-06,0.0096,1.0643070623966756e-05,0.00028,1.0637198618478132e-05,0.0005,9.496475256211015e-06,0.000846,0.01,0.00056,1.1497368493283764e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016841567384295582,8.365657169986461e-05,1.0,5.019285342074854e-07,4.5284982455049744e-07,4.769507301581754e-07,3.795038292646628e-07,3.368705973795156e-07,3.3462628679945844e-07,1.66e-07,1.66e-07,6.431047700879373e-08,1.010671993006907e-07
8.8,3.3091149740727e-06,0.0096,1.0643561194831836e-05,0.00028,1.0637676168904537e-05,0.0005,9.496234511029675e-06,0.000846,0.01,0.00056,1.1498769032106089e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016841460506774057,8.365600935643559e-05,1.0,5.019265592673471e-07,4.528910290981589e-07,4.769386389783508e-07,3.795188465286251e-07,3.3691163288690195e-07,3.3462403742574236e-07,1.66e-07,1.66e-07,6.431028004277639e-08,1.0106691773616309e-07
8.81,3.3091019507398078e-06,0.0096,1.0644051334090734e-05,0.00028,1.0638153284830543e-05,0.0005,9.49599429861389e-06,0.000846,0.01,0.00056,1.150016903973182e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016841353653048748,8.365544721276989e-05,1.0,5.01924583888214e-07,4.529321986546491e-07,4.769265745561298e-07,3.79533819143929e-07,3.369526528303344e-07,3.346217888510796e-07,1.66e-07,1.66e-07,6.431008311932041e-08,1.010666362694413e-07
8.82,3.3090889245197613e-06,0.0096,1.0644541042089106e-05,0.00028,1.0638629966608869e-05,0.0005,9.495754618351122e-06,0.000846,0.01,0.00056,1.150156851657861e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016841246823066396,8.365488526924122e-05,1.0,5.019226080711573e-07,4.529733332446687e-07,4.769145368607484e-07,3.795487467557693e-07,3.3699365722205e-07,3.346195410769649e-07,1.66e-07,1.66e-07,6.430988623832853e-08,1.010663549007148e-07
8.83,3.309075895419553e-06,0.0096,1.0645030319172376e-05,0.00028,1.063910621459193e-05,0.0005,9.495515469629449e-06,0.000846,0.01,0.00056,1.1502967463063611e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016841140016772948,8.365432352623141e-05,1.0,5.019206318172377e-07,4.530144328929054e-07,4.769025258614734e-07,3.795636290026595e-07,3.370346460742712e-07,3.346172941049256e-07,1.66e-07,1.66e-07,6.430968939970195e-08,1.0106607363017708e-07
8.84,3.3090628634461054e-06,0.0096,1.0645519165685732e-05,0.00028,1.063958202913184e-05,0.0005,9.495276851837575e-06,0.000846,0.01,0.00056,1.1504365879603467e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016841033234113546,8.365376198413042e-05,1.0,5.019186551275052e-07,4.5305549762403393e-07,4.768905415276029e-07,3.7957846551636384e-07,3.3707561939920566e-07,3.346150479365217e-07,1.66e-07,1.66e-07,6.430949260334044e-08,1.0106579245802572e-07
8.85,3.3090498286062692e-06,0.0096,1.064600758197413e-05,0.00028,1.0640057410580403e-05,0.0005,9.495038764364824e-06,0.000846,0.01,0.00056,1.1505763766614318e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001684092647503255,8.36532006433364e-05,1.0,5.019166780029989e-07,4.53096527462716e-07,4.768785838284665e-07,3.795932559219449e-07,3.3711657720904616e-07,3.346128025733456e-07,1.66e-07,1.66e-07,6.430929584914228e-08,1.0106551138446248e-07
8.86,3.3090367909068253e-06,0.0096,1.0646495568382296e-05,0.00028,1.0640532359289123e-05,0.0005,9.49480120660114e-06,0.000846,0.01,0.00056,1.1507161124511797e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016840819739473518,8.365263950425557e-05,1.0,5.019147004447472e-07,4.5313752243360025e-07,4.768666527334246e-07,3.7960799983774316e-07,3.371575195159708e-07,3.346105580170223e-07,1.66e-07,1.66e-07,6.430909913700428e-08,1.010652304096931e-07
8.870000000000001,3.309023750354483e-06,0.0096,1.0646983125254716e-05,0.00028,1.06410068756092e-05,0.0005,9.494564177937086e-06,0.000846,0.01,0.00056,1.150855795371104e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001684071302737921,8.365207856730235e-05,1.0,5.019127224537679e-07,4.531784825613222e-07,4.768547482118691e-07,3.796226968753771e-07,3.371984463321428e-07,3.3460831426920944e-07,1.66e-07,1.66e-07,6.430890246682181e-08,1.0106494953392742e-07
8.88,3.3090107069558814e-06,0.0096,1.0647470252935645e-05,0.00028,1.0641480959891527e-05,0.0005,9.494327677763847e-06,0.000846,0.01,0.00056,1.150995425462667e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.000168406063386916,8.365151783289931e-05,1.0,5.01910744031068e-07,4.5321940787050433e-07,4.768428702332228e-07,3.7963734663975666e-07,3.3723935766971053e-07,3.3460607133159724e-07,1.66e-07,1.66e-07,6.430870583848877e-08,1.010646687573794e-07
8.89,3.3089976607175894e-06,0.0096,1.0647956951769105e-05,0.00028,1.0641954612486697e-05,0.0005,9.494091705473228e-06,0.000846,0.01,0.00056,1.151135002767281e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016840499673351857,8.365095730147713e-05,1.0,5.019087651776439e-07,4.5326029838575606e-07,4.7683101876693963e-07,3.796519487290562e-07,3.372802535408078e-07,3.3460382920590853e-07,1.66e-07,1.66e-07,6.430850925189754e-08,1.0106438808026711e-07
8.9,3.3089846116461046e-06,0.0096,1.0648443222098887e-05,0.00028,1.0642427833744993e-05,0.0005,9.493856260457658e-06,0.000846,0.01,0.00056,1.1512745273263077e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001684039303130036,8.365039697347464e-05,1.0,5.01906785894481e-07,4.533011541316736e-07,4.76819193782505e-07,3.7966650273476866e-07,3.3732113395755353e-07,3.3460158789389857e-07,1.66e-07,1.66e-07,6.430831270693909e-08,1.0106410750281259e-07
8.91,3.3089715597478537e-06,0.0096,1.0648929064268545e-05,0.00028,1.06429006240164e-05,0.0005,9.493621342110183e-06,0.000846,0.01,0.00056,1.1514139991810584e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016840286412476692,8.364983684933882e-05,1.0,5.019048061825544e-07,4.533419751328403e-07,4.7680739524943534e-07,3.796810082416243e-07,3.3736199893205175e-07,3.345993473973553e-07,1.66e-07,1.66e-07,6.43081162035029e-08,1.0106382702524208e-07
8.92,3.3089585050291936e-06,0.0096,1.0649414478621401e-05,0.00028,1.0643372983650595e-05,0.0005,9.49338694982447e-06,0.000846,0.01,0.00056,1.1515534183727938e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001684017981681964,8.364927692952479e-05,1.0,5.01902826042828e-07,4.5338276141382606e-07,4.7679562313727814e-07,3.796954648276719e-07,3.3740284847639187e-07,3.3459710771809916e-07,1.66e-07,1.66e-07,6.430791974147697e-08,1.010635466477858e-07
8.93,3.3089454474964096e-06,0.0096,1.0649899465500543e-05,0.00028,1.0643844912996954e-05,0.0005,9.493153082994804e-06,0.000846,0.01,0.00056,1.1516927849427244e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016840073244267197,8.364871721449582e-05,1.0,5.019008454762553e-07,4.534235129991877e-07,4.76783877415612e-07,3.79709872064218e-07,3.374436826026483e-07,3.345948688579833e-07,1.66e-07,1.66e-07,6.430772332074786e-08,1.0106326637067817e-07
8.94,3.308932387155717e-06,0.0096,1.0650384025248826e-05,0.00028,1.0644316412404544e-05,0.0005,9.4929197410161e-06,0.000846,0.01,0.00056,1.1518320989320099e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.0001683996669475656,8.364815770472333e-05,1.0,5.018988644837791e-07,4.53464229913469e-07,4.7677215805404715e-07,3.797242295158808e-07,3.3748450132288107e-07,3.3459263081889334e-07,1.66e-07,1.66e-07,6.430752694120063e-08,1.0106298619415762e-07
8.950000000000001,3.3089193240132594e-06,0.0096,1.065086815820887e-05,0.00028,1.0644787482222131e-05,0.0005,9.492686923283883e-06,0.000846,0.01,0.00056,1.1519713603817597e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016839860168224133,8.364759840068687e-05,1.0,5.018968830663311e-07,4.535049121812003e-07,4.767604650222244e-07,3.797385367405092e-07,3.3752530464913486e-07,3.3459039360274746e-07,1.66e-07,1.66e-07,6.430733060271887e-08,1.0106270611846669e-07
8.96,3.3089062580751113e-06,0.0096,1.0651351864723066e-05,0.00028,1.064525812279818e-05,0.0005,9.492454629194307e-06,0.000846,0.01,0.00056,1.1521105693330331e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016839753664605518,8.36470393028741e-05,1.0,5.018949012248329e-07,4.53545559826899e-07,4.7674879828981625e-07,3.7975279328930444e-07,3.3756609259344e-07,3.345881572114964e-07,1.66e-07,1.66e-07,6.430713430518473e-08,1.0106242614385197e-07
8.97,3.3088931922290014e-06,0.0096,1.0651835145058821e-05,0.00028,1.0645728337287824e-05,0.0005,9.49222285503579e-06,0.000846,0.01,0.00056,1.1522497261860954e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016839647227617064,8.364647997050196e-05,1.0,5.018929193972948e-07,4.5358617299148416e-07,4.767371576704123e-07,3.797673646426921e-07,3.376068652730736e-07,3.3458591988200784e-07,1.66e-07,1.66e-07,6.430693812917371e-08,1.0106214604958609e-07
8.98,3.3088801258704775e-06,0.0096,1.0652317999573889e-05,0.00028,1.064619812544437e-05,0.0005,9.491991600864114e-06,0.000846,0.01,0.00056,1.15238883090581e-05,6.8e-05,0.000277,9.4e-07,9.4e-07,0.00016839540847919332,8.364592049754264e-05,1.0,5.01890937492034e-07,4.536267516748034e-07,4.767255431668142e-07,3.7978217282876866e-07,3.376476226777405e-07,3.345836819901706e-07,1.66e-07,1.66e-07,6.430674205747433e-08,1.0106186588272486e-07
