Time,EC,Z,A,Y,GP,v0,v1,beta,Vm2,K2,Vm3,m,Ka,Ky,Kz,Kf,K,V4,Vm5,n,K5,Kd,epsilon,Vpm1,gamma,Ka5,K1,Ka6,Vpm2,alpha,G,Ka1,Kp2,Ka2,p,extracellular,cytosol,intravesicular,vin,R2,R3,Rkf,Rkz,R4,R5,R6,R7,R8
7.96,1000.0,0.19179531195383986,0.7088660048130445,1.4370554669458842,0.16038066331241532,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.717549779677122,2.5007715838798963,1.4370554669458842,1.9179531195383985,1.0,0.5037090927582599,0.07088660048130445,1.5996115070494579,2.0326247817256204
7.97,1000.0,0.19489805364537474,0.7129420013647354,1.4446193939570664,0.156240981887308,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.749615801604646,2.5724569461084217,1.4446193939570664,1.9489805364537474,1.0,0.5394149131781619,0.07129420013647354,1.617278964098255,2.012149799109299
7.98,1000.0,0.19817045690135368,0.7166409589233583,1.4516950393289392,0.15248457248962347,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.782258232816909,2.6485591918636424,1.4516950393289392,1.9817045690135369,1.0,0.5784029773964549,0.07166409589233584,1.6366440066322827,1.9929894498264353
7.99,1000.0,0.20163020411097213,0.7199283889286311,1.458246880015886,0.1491157520162988,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.815510632648686,2.7295519631506493,1.458246880015886,2.0163020411097214,1.0,0.6210896010126578,0.0719928388928631,1.6579755891073307,1.9753145984184524
8.0,1000.0,0.2052973774636305,0.7227654573501715,1.4642351411510006,0.14613995297409926,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.849406776617786,2.8159733688139763,1.4642351411510006,2.052973774636305,1.0,0.6679560207182019,0.07227654573501716,1.6815945120380353,1.9592993294561767
8.01,1000.0,0.2091949853077154,0.7251080365025429,1.469614917852195,0.14356451734742653,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.883981338972566,2.9084392821377913,1.469614917852195,2.0919498530771543,1.0,0.7195605335335998,0.0725108036502543,1.7078864145390977,1.9451228463246157
8.02,1000.0,0.2133492721992807,0.7269061487784855,1.4743356535701557,0.14139908175354213,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.919267712081132,3.0076516380344387,1.4743356535701557,2.1334927219928073,1.0,0.7765492777119372,0.07269061487784854,1.7373163771946587,1.9329691165233365
8.03,1000.0,0.2177902903097182,0.7281029612189176,1.4783401890380712,0.13965648504387232,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.955297357684431,3.1144125838195653,1.4783401890380712,2.177902903097182,1.0,0.8396698538904472,0.07281029612189176,1.770448703429456,1.9230291246256528
8.04,1000.0,0.22255264318971332,0.7286334951230403,1.481563527956196,0.13835404132003715,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,4.992099386100412,3.229642378391153,1.481563527956196,2.225526431897133,1.0,0.9097866544831331,0.07286334951230404,1.8079727937391608,1.9155049095353487
8.05,1000.0,0.22767608085013222,0.7284236102243917,1.4839318388219256,0.1375145552591687,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.029697683837835,3.3543930641960458,1.4839318388219256,2.2767608085013222,1.0,0.9878928762518048,0.07284236102243917,1.8507342768587285,1.910611464885114
8.06,1000.0,0.2332063339391949,0.7273886673710851,1.4853610445126593,0.13716801563835596,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.068108735937991,3.489866491852432,1.4853610445126593,2.332063339391949,1.0,1.0751212444081264,0.07273886673710851,1.89977576674235,1.9085813506016835
8.07,1000.0,0.23919600798260068,0.7254320829648061,1.4857553227259803,0.13735337136580286,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.107338528468506,3.6374316571552643,1.4857553227259803,2.391960079826007,1.0,1.1727474731045582,0.07254320829648062,1.9563884063255756,1.9096679474107296
8.08,1000.0,0.24570570964060864,0.7224438961697254,1.4850051477995139,0.13812163247890266,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.147379633122583,3.7986443156352405,1.4850051477995139,2.4570570964060865,1.0,1.2821833300891596,0.07224438961697253,2.022178325941985,1.9141536299553226
8.09,1000.0,0.25280506477727377,0.7182996066411228,1.482985479918809,0.1395387693379495,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.188206269087943,3.975258725772749,1.482985479918809,2.5280506477727376,1.0,1.4049444854275626,0.07182996066411228,2.0991483877535098,1.922352444608143
8.1,1000.0,0.2605738211463134,0.712859378786834,1.4795537154052303,0.1416896762500179,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.2297690786776325,4.169233472689083,1.4795537154052303,2.605738211463134,1.0,1.5425815750777874,0.07128593787868341,2.1897995685017104,1.9346127599648535
8.11,1000.0,0.26910287452354476,0.7059685262292889,1.4745475719360202,0.1446837347361274,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.271989176322565,4.382723694673461,1.4745475719360202,2.6910287452354478,1.0,1.696553094423549,0.07059685262292889,2.297252371248298,1.951320242614902
8.12,1000.0,0.278495160244277,0.6974589370823118,1.4677830421020261,0.14866106232039708,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.314752107936924,4.618052991347006,1.4677830421020261,2.78495160244277,1.0,1.8680104693108621,0.06974589370823119,2.4253872838086274,1.9728923422083728
8.13,1000.0,0.2888658428787628,0.6871543880252747,1.4590529816305484,0.15380082883535803,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.357900593025885,4.877644376325319,1.4590529816305484,2.888658428787628,1.0,2.05746043650148,0.06871543880252748,2.5789895331819555,1.9997678395523568
8.14,1000.0,0.30034188057894046,0.6748787592979056,1.4481263429857045,0.16033058180863782,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.40122894901893,5.163903869690238,1.4481263429857045,3.0034188057894045,1.0,2.2642761838233945,0.06748787592979057,2.763879496595749,2.0323809684312293
8.15,1000.0,0.31306026986427804,0.6604702929429656,1.4347487911035215,0.16853757468095473,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.444479074834475,5.479031210708598,1.4347487911035215,3.1306026986427806,1.0,2.4860512998177318,0.06604702929429655,2.9869785977447414,2.0711216935206633
8.16,1000.0,0.3271637938993868,0.6438039613412737,1.418646206426502,0.17877998647605403,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.487337878035849,5.8247223600865565,1.418646206426502,3.271637938993868,1.0,2.7178433013656655,0.06438039613412737,3.2562171765885597,2.116270837188144
8.17,1000.0,0.34279423389992525,0.6248201750460587,1.3995311822574663,0.19149703502527282,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.52944087218348,6.201763715451298,1.3995311822574663,3.4279423389992525,1.0,2.9514810778752385,0.06248201750460587,3.5801658377505565,2.167913013347155
8.18,1000.0,0.3600820189714177,0.6035581399615786,1.3771139007922995,0.2072143187676894,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.570382330842419,6.6095082311421685,1.3771139007922995,3.6008201897141774,1.0,3.1752475291477587,0.06035581399615786,3.967220823511025,2.225831317616609
8.19,1000.0,0.37913074740414276,0.5801906232955004,1.351119543604516,0.22653898753600335,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.609731028020486,7.045237868532935,1.351119543604516,3.7913074740414276,1.0,3.3743742712419404,0.05801906232955004,4.4241609759487615,2.2894009211882698
8.2,1000.0,0.3999972045532308,0.5550465595081702,1.3213119255962522,0.25013782189271055,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.647054180527984,7.503505515478945,1.3213119255962522,3.999972045532308,1.0,3.5327329937741365,0.05550465595081702,4.954046557731834,2.357513986303602
8.21,1000.0,0.42266758601241733,0.5286109416552466,1.2875230604368562,0.2786929307514392,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.6819471420982115,7.975590635617298,1.2875230604368562,4.226675860124173,1.0,3.6357274422929917,0.05286109416552466,5.553711781407428,2.428581567801696
8.22,1000.0,0.44703183579262273,0.501492272643461,1.2496872116591238,0.31283179233603237,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.714064403145771,8.449252786229712,1.2496872116591238,4.470318357926227,1.0,3.6736792355531653,0.0501492272643461,6.2115416919984145,2.5006429588848373
8.23,1000.0,0.4728606137452807,0.474359086012167,1.2078747230331122,0.35303965806720006,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.743147562273903,8.909002590734268,1.2078747230331122,4.7286061374528074,1.0,3.6444272021021806,0.0474359086012167,6.906608063524058,2.571586948021556
8.24,1000.0,0.4997901468693789,0.44785980220940785,1.162319947758247,0.3995714207647268,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.769044397748975,9.337027123369388,1.162319947758247,4.997901468693789,1.0,3.5539144731090024,0.04478598022094079,7.610080041876302,2.639433790077808
8.25,1000.0,0.5273205942730692,0.42254857049274847,1.113436543956435,0.45238670962129146,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.791715128441167,9.714749489323605,1.113436543956435,5.2732059427306925,1.0,3.4144546074438336,0.04225485704927485,8.288912549314446,2.702592433430842
8.26,1000.0,0.5548317001776765,0.3988370868658269,1.061814801155865,0.511126237624694,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.811224714116111,10.024787650989495,1.061814801155865,5.5483170017767645,1.0,3.2415252379627115,0.0398837086865827,8.910471747977793,2.760013366006615
8.27,1000.0,0.5816160123189945,0.3769802184774033,1.0081989297308485,0.5751292431962131,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.827723427061073,10.252912007489927,1.0081989297308485,5.816160123189945,1.0,3.0504837024264986,0.037698021847740334,9.445860557647611,2.8112047014321195
8.28,1000.0,0.6069255842834024,0.35708987171433276,0.9534468314192109,0.6434681921121516,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.841420309423709,10.389567889525436,0.9534468314192109,6.069255842834024,1.0,2.85426394657699,0.035708987171433275,9.86969383847827,2.8561343397052554
8.29,1000.0,0.6300252321111022,0.3391653365843453,0.8984782765744715,0.7149560970120519,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.852555143102937,10.430669121554969,0.8984782765744715,6.300252321111022,1.0,2.6623782559587807,0.03391653365843453,10.153977905279682,2.895070211499847
8.3,1000.0,0.6502441041587408,0.3231281465453262,0.8442193806136289,0.7880433728502433,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.861373408984771,10.37758894187267,0.8442193806136289,6.502441041587408,1.0,2.480953791928728,0.03231281465453262,10.250224074278124,2.9283965287181415
8.31,1000.0,0.6670184664318392,0.3088531857498765,0.7915511808514721,0.8603955016611387,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.868106832942279,10.236481074778398,0.7915511808514721,6.670184664318391,1.0,2.3133263438282676,0.030885318574987653,10.03537608982345,2.9563915601132877
8.32,1000.0,0.6799214812494389,0.29619288957525636,0.7412675259132568,0.9273624230237346,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.872960276847525,10.01719422804672,0.7412675259132568,6.799214812494388,1.0,2.1607991656804675,0.029619288957525636,9.108065220866761,2.9787891082985656
8.33,1000.0,0.6886788110728737,0.2849940330720938,0.694044903287105,0.9765473629163998,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.876104350280406,9.732051932426748,0.694044903287105,6.8867881107287365,1.0,2.023334626786293,0.028499403307209382,6.260398211376126,2.9934644852911814
8.34,1000.0,0.6931711123301503,0.27510832574178723,0.6504244644340972,0.9918105704549752,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.877672397093458,9.394702570770713,0.6504244644340972,6.931711123301502,1.0,1.9000898544185196,0.027510832574178724,3.3663986532293158,2.9977497663697434
8.35,1000.0,0.6934260525337275,0.26639845629798536,0.6108048312284542,0.9929715292698226,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.877760496590334,9.01914808598498,0.6108048312284542,6.934260525337274,1.0,1.7897904950172396,0.02663984562979854,3.0109984168411326,2.9980708178002935
8.36,1000.0,0.6896030864880832,0.2587410014582497,0.5754437001304591,0.9929089099232719,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.876429407181569,8.6189710187287,0.5754437001304591,6.896030864880832,1.0,1.6909707235790148,0.02587410014582497,2.9793920634638553,2.9980535184554693
8.37,1000.0,0.6819716785973436,0.25202799851652674,0.5444657191966771,0.9926337568608706,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.873706908827014,8.206733902732672,0.5444657191966771,6.819716785973436,1.0,1.6021218063289333,0.025202799851652677,2.9614179310305664,2.9979774806261816
8.38,1000.0,0.670890292948328,0.24616597873401758,0.5178771630495245,0.9921797341369436,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.86959180511962,7.793497252135006,0.5178771630495245,6.70890292948328,1.0,1.521761854916919,0.024616597873401758,2.94329204293193,2.9978519288670276
8.39,1000.0,0.6567772943503959,0.2410766124007025,0.49558302814631183,0.9915354200897261,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.864055448055353,7.388475002701297,0.49558302814631183,6.567772943503959,1.0,1.4484847390721116,0.02410766124007025,2.922951081144314,2.9976735762061906
8.4,1000.0,0.6400905230184777,0.23669484356705686,0.47740673472379896,0.9906759965640908,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.857046151470875,6.998819043256095,0.47740673472379896,6.400905230184777,1.0,1.3809671299532749,0.023669484356705687,2.8997606667545996,2.9974353510670584
8.41,1000.0,0.6212992393262641,0.23296867037636446,0.46311279824339147,0.9895690376120727,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.84848972466224,6.629567278662164,0.46311279824339147,6.212992393262641,1.0,1.3179749608665412,0.02329686703763645,2.8726839624455986,2.997127957377316
8.42,1000.0,0.6008649688469082,0.22985801934344596,0.452426893434511,0.9881719189383789,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.838291805529747,6.283774488657766,0.452426893434511,6.008649688469082,1.0,1.2583616189457456,0.0229858019343446,2.8408695481725474,2.9967390958572535
8.43,1000.0,0.5792241562273075,0.22733385777735407,0.44505483655059147,0.9864329504173909,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.826338952874495,5.9627856189935535,0.44505483655059147,5.792241562273075,1.0,1.2010686712811458,0.02273338577773541,2.803303681776582,2.9962536897714496
8.44,1000.0,0.556776010355224,0.2253772950257051,0.4406978022414502,0.9842907733898155,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.81249972209358,5.666601852574726,0.4406978022414502,5.5677601035522395,1.0,1.1451335593957863,0.022537729502570512,2.758974955058087,2.9956535939448035
8.45,1000.0,0.5338754347570706,0.22397853322000733,0.43906352538705745,0.9816742286912775,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.796626011868161,5.394267160196142,0.43906352538705745,5.338754347570705,1.0,1.089706485061782,0.022397853322000734,2.7070015209354903,2.9949173870960495
8.46,1000.0,0.5108296848090622,0.2231356663123415,0.4398740087942271,0.9785045092547305,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.77855445037662,5.144212958914421,0.4398740087942271,5.108296848090622,1.0,1.034077022008609,0.02231356663123415,2.6465991796555883,2.994020750800535
8.47,1000.0,0.48789939064755994,0.22285297969252993,0.4428698234506614,0.9746966906894913,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.758109202912244,4.914526159489161,0.4428698234506614,4.8789939064756,1.0,0.9777094062981867,0.022285297969252993,2.577326210151314,2.992936618434842
8.48,1000.0,0.46530046747813986,0.22313911634321726,0.4478123159761996,0.9701634290870936,2.0,2.0,0.5,6.0,0.1,20.0,2.0,0.2,0.2,0.5,1.0,10.0,2.0,30.0,4.0,1.0,0.4,0.1,1.5,9.0,0.5,0.1,0.5,0.6,9.0,10000.0,10000.0,0.2,10000.0,2.0,1.0,1.0,1.0,3.0,5.73510462984954,4.703124445243811,0.4478123159761996,4.653004674781399,1.0,0.9202806054558447,0.022313911634321726,2.499189056829376,2.9916358838000026
