Time,BoNT,bulk,free,bound,translocate,lytic,tension,extracellular,endosome,neuroplasm,endocytosis,translocation,binding,bulk_movement
3.74,0.9999433357002724,0.9994391573310779,0.0005041783691944614,4.774510589859787e-05,8.807900132702201e-06,1.112936965250617e-07,0.9999998887063035,1.0,1.0,1.0,6.7320599317022995e-06,1.1450270172512862e-07,2.9242345413278765e-05,0.00014991587359966166
3.75,0.9999430429269329,0.9994376581734663,0.0005053847534665902,4.797039985143297e-05,8.87423018424381e-06,1.1244303164771265e-07,0.9999998875569683,1.0,1.0,1.0,6.763826379052049e-06,1.1536499239516954e-07,2.9312315701062233e-05,0.00014991564872601993
3.7600000000000002,0.9999427494540941,0.9994361590181035,0.000506590435990633,4.81960753700309e-05,8.940869526368628e-06,1.1360100977555915e-07,0.9999998863989902,1.0,1.0,1.0,6.795646627174356e-06,1.1623130384279216e-07,2.938224528745672e-05,0.00014991542385271552
3.77,0.9999424552821627,0.9994346598649892,0.0005077954171734891,4.84221315101539e-05,9.007818656178399e-06,1.1476767114870363e-07,0.9999998852323289,1.0,1.0,1.0,6.8275205429316994e-06,1.1710164253031919e-07,2.945213419606237e-05,0.00014991519897974837
3.7800000000000002,0.9999421604115456,0.9994331607141238,0.0005089996974218219,4.864856732913047e-05,9.075078069380076e-06,1.159430560717813e-07,0.999999884056944,1.0,1.0,1.0,6.859447993407396e-06,1.1797601490194098e-07,2.952198245046567e-05,0.00014991497410711855
3.79,0.9999418648426491,0.9994316615655071,0.0005102032771420587,4.887538188585292e-05,9.142648260288187e-06,1.1712720491377851e-07,0.9999998828727951,1.0,1.0,1.0,6.891428845905261e-06,1.1885442738374642e-07,2.9591790074239408e-05,0.00014991474923482605
3.8000000000000003,0.9999415685758796,0.9994301624191392,0.0005114061567403917,4.910257424077512e-05,9.21052972182724e-06,1.1832015810785234e-07,0.9999998816798419,1.0,1.0,1.0,6.923462967949292e-06,1.1973688638375412e-07,2.966155709094272e-05,0.00014991452436287087
3.81,0.9999412716116427,0.9994286632750199,0.0005126083366227769,4.93301434559101e-05,9.278722945534077e-06,1.1952195615114964e-07,0.9999998804780439,1.0,1.0,1.0,6.955550227283323e-06,1.20623398291943e-07,2.9731283524121058e-05,0.00014991429949125297
3.8200000000000003,0.9999409739503443,0.9994271641331494,0.0005138098171949354,4.955808859482775e-05,9.347228421560284e-06,1.2073263960462717e-07,0.9999998792673604,1.0,1.0,1.0,6.987690491870712e-06,1.2151396948028367e-07,2.9800969397306252e-05,0.00014991407461997238
3.83,0.9999406755923899,0.9994256649935275,0.0005150105988623528,4.9786408722652464e-05,9.416046638674531e-06,1.2195224909287124e-07,0.9999998780477509,1.0,1.0,1.0,7.019883629893997e-06,1.224086063027689e-07,2.9870614734016465e-05,0.00014991384974902912
3.84,0.9999403765381846,0.9994241658561543,0.0005162106820302799,5.001510290606086e-05,9.485178084264969e-06,1.2318082530391857e-07,0.9999998768191747,1.0,1.0,1.0,7.05212950975458e-06,1.2330731509544458e-07,2.9940219557756238e-05,0.00014991362487842315
3.85,0.9999400767881336,0.9994226667210299,0.0005174100671037322,5.02441702132794e-05,9.554623244341583e-06,1.2441840898907666e-07,0.999999875581591,1.0,1.0,1.0,7.0844280000723944e-06,1.2421010217644056e-07,3.000978389201647e-05,0.00014991340000815447
3.86,0.9999397763426416,0.9994211675881541,0.0005186087544874904,5.047360971408211e-05,9.62438260353855e-06,1.256650409627447e-07,0.9999998743349591,1.0,1.0,1.0,7.116778969685577e-06,1.2511697384600116e-07,3.0079307760274447e-05,0.0001499131751382231
3.87,0.9999394752021131,0.999419668457527,0.0005198067445861007,5.070342047978824e-05,9.694456645116616e-06,1.269207621022353e-07,0.9999998730792379,1.0,1.0,1.0,7.149182287650142e-06,1.26027936386516e-07,3.0148791185993843e-05,0.00014991295026862904
3.88,0.9999391733669526,0.9994181693291487,0.0005210040378038745,5.093360158325996e-05,9.764845850965428e-06,1.2818561334759554e-07,0.9999998718143867,1.0,1.0,1.0,7.181637823239654e-06,1.2694299606255056e-07,3.0218234192624726e-05,0.0001499127253993723
3.89,0.9999388708375639,0.999416670203019,0.000522200634544889,5.116415209890007e-05,9.83555070160591e-06,1.2945963570142938e-07,0.9999998705403643,1.0,1.0,1.0,7.214145445944909e-06,1.2786215912087682e-07,3.0287636803603562e-05,0.00014991250053045284
3.9,0.9999385676143511,0.9994151710791381,0.0005233965352129868,5.1395071102649645e-05,9.90657167619259e-06,1.307428702287195e-07,0.9999998692571298,1.0,1.0,1.0,7.246705025473599e-06,1.2878543179050366e-07,3.0356999042353235e-05,0.0001499122756618707
3.91,0.9999382636977177,0.9994136719575059,0.0005245917402117766,5.1626357671985796e-05,9.977909252515964e-06,1.3203535805665013e-07,0.9999998679646419,1.0,1.0,1.0,7.279316431749997e-06,1.2971282028270752e-07,3.042632093228304e-05,0.00014991205079362585
3.92,0.9999379590880668,0.9994121728381222,0.0005257862499446328,5.185801088591929e-05,1.0049563907004816e-05,1.3333714037442957e-07,0.9999998666628597,1.0,1.0,1.0,7.3119795349146195e-06,1.306443307910626e-07,3.0495602496788705e-05,0.00014991182592571833
3.93,0.999937653785802,0.9994106737209874,0.0005269800648146964,5.209002982499235e-05,1.0121536114728583e-05,1.3464825843311363e-07,0.9999998653517416,1.0,1.0,1.0,7.34469420532392e-06,1.3157996949147158e-07,3.056484375925239e-05,0.0001499116010581481
3.94,0.999937347791326,0.9994091746061011,0.0005281731852248741,5.232241357127625e-05,1.019382634939966e-05,1.3596875354542876e-07,0.9999998640312464,1.0,1.0,1.0,7.37746031354995e-06,1.3251974254219557e-07,3.06340447430427e-05,0.00014991137619091517
3.95,0.9999370411050413,0.9994076754934635,0.0005293656115778394,5.255516120836915e-05,1.0266435083375755e-05,1.3729866708559612e-07,0.9999998627013329,1.0,1.0,1.0,7.41027773038005e-06,1.334636560838848e-07,3.070320547151469e-05,0.00014991115132401953
3.96,0.9999367337273506,0.9994061763830746,0.000530557344276032,5.278827182139369e-05,1.0339362787662196e-05,1.3863804048915527e-07,0.9999998613619595,1.0,1.0,1.0,7.44314632681651e-06,1.3441171623960855e-07,3.077232596800986e-05,0.00014991092645746118
3.97,0.9999364256586559,0.9994046772749343,0.0005317483837216585,5.30217444969948e-05,1.0412609931914279e-05,1.3998691525278883e-07,0.9999998600130847,1.0,1.0,1.0,7.476065974076266e-06,1.3536392911488562e-07,3.084140625585619e-05,0.00014991070159124013
3.98,0.9999361168993595,0.9994031781690428,0.0005329387303166919,5.325557832333735e-05,1.0486176984439554e-05,1.4134533293414683e-07,0.9999998586546671,1.0,1.0,1.0,7.5090365435905655e-06,1.363203007977142e-07,3.0910446358368134e-05,0.0001499104767253564
3.99,0.9999358074498628,0.9994016790653999,0.0005341283844628728,5.348977239010393e-05,1.0560064412200182e-05,1.42713335151672e-07,0.9999998572866649,1.0,1.0,1.0,7.542057907004654e-06,1.3728083735860234e-07,3.097944629884662e-05,0.00014991025185980998
4.0,0.9999354973105674,0.9994001799640057,0.0005353173465617081,5.372432578849253e-05,1.0634272680815207e-05,1.4409096358442458e-07,0.9999998559090364,1.0,1.0,1.0,7.575129936177446e-06,1.3824554485059768e-07,3.104840610057907e-05,0.00014991002699460084
4.01,0.9999351864818745,0.9993986808648601,0.0005365056170144726,5.39592376112143e-05,1.0708802254562903e-05,1.4547825997190833e-07,0.99999985452174,1.0,1.0,1.0,7.608252503181215e-06,1.3921442930931773e-07,3.111732578683941e-05,0.000149909802129729
4.0200000000000005,0.9999348749641853,0.9993971817679631,0.0005376931962222079,5.4194506952491294e-05,1.078365359638306e-05,1.4687526611389616e-07,0.9999998531247339,1.0,1.0,1.0,7.641425480301272e-06,1.4018749675297977e-07,3.118620538088806e-05,0.00014990957726519446
4.03,0.9999345627579005,0.9993956826733148,0.0005388800845857231,5.443013290805413e-05,1.0858827167879275e-05,1.4828202387025595e-07,0.9999998517179761,1.0,1.0,1.0,7.67464874003563e-06,1.4116475318243055e-07,3.1255044905971944e-05,0.0001499093524009972
4.04,0.9999342498634207,0.9993941835809151,0.0005400662825055953,5.4666114575139843e-05,1.093432342932128e-05,1.496985751607777e-07,0.9999998503014248,1.0,1.0,1.0,7.707922155094717e-06,1.4214620458117663e-07,3.1323844385324524e-05,0.00014990912753713725
4.05,0.9999339362811462,0.9993926844907641,0.0005412517903821689,5.4902451052489545e-05,1.1010142839647221e-05,1.5112496196499972e-07,0.999999848875038,1.0,1.0,1.0,7.741245598401024e-06,1.4313185691541386e-07,3.13926038421658e-05,0.0001499089026736146
4.0600000000000005,0.9999336220114773,0.9993911854028618,0.0005424366086155565,5.513914144034622e-05,1.1086285856465958e-05,1.5256122632203604e-07,0.9999998474387737,1.0,1.0,1.0,7.774618943088815e-06,1.4412171613405744e-07,3.146132329970228e-05,0.00014990867781042926
4.07,0.9999333070548135,0.9993896863172079,0.0005436207376056383,5.5376184840452385e-05,1.116275293605933e-05,1.5400741033040316e-07,0.9999998459925896,1.0,1.0,1.0,7.808042062503786e-06,1.4511578816877127e-07,3.1530002781127025e-05,0.00014990845294758116
4.08,0.9999329914115548,0.9993881872338027,0.000544804177752063,5.561358035604797e-05,1.1239544533384474e-05,1.5546355614784846e-07,0.9999998445364439,1.0,1.0,1.0,7.841514830202763e-06,1.4611407893399814e-07,3.159864230961966e-05,0.0001499082280850704
4.09,0.9999326750821005,0.9993866881526462,0.0005459869294542475,5.5851327091868007e-05,1.1316661102076087e-05,1.569297059911776e-07,0.999999843070294,1.0,1.0,1.0,7.875037119953389e-06,1.4711659432698912e-07,3.166724190834636e-05,0.0001499080032228969
4.1,0.9999323580668497,0.9993851890737383,0.0005471689931113771,5.608942415414036e-05,1.1394103094448712e-05,1.58405902136083e-07,0.9999998415940978,1.0,1.0,1.0,7.90860880573379e-06,1.4812334022783325e-07,3.173580160045987e-05,0.00014990777836106073
4.11,0.9999320403662014,0.999383689997079,0.0005483503691224057,5.632787065058359e-05,1.1471870961499009e-05,1.5989218691697235e-07,0.9999998401078131,1.0,1.0,1.0,7.942229761732285e-06,1.491343224994871e-07,3.180432140909953e-05,0.00014990755349956184
4.12,0.9999317219805544,0.9993821909226683,0.0005495310578860555,5.6566665690404533e-05,1.154996515290801e-05,1.61388602726797e-07,0.9999998386113973,1.0,1.0,1.0,7.975899862347039e-06,1.501495469878041e-07,3.187280135739122e-05,0.00014990732863840023
4.13,0.9999314029103071,0.9993806918505063,0.0005507110598008178,5.6805808384296286e-05,1.1628386117043425e-05,1.6289519201688183e-07,0.999999837104808,1.0,1.0,1.0,8.009618982185776e-06,1.5116901952156452e-07,3.1941241468447435e-05,0.00014990710377757593
4.14,0.9999310831558578,0.9993791927805928,0.0005518903752649529,5.704529784443585e-05,1.1707134300961877e-05,1.6441199729675415e-07,0.9999998355880027,1.0,1.0,1.0,8.043386996065453e-06,1.5219274591250438e-07,3.2009641765367267e-05,0.0001499068789170889
4.15,0.9999307627176044,0.999377693712928,0.0005530690046764902,5.728513318448196e-05,1.1786210150411177e-05,1.6593906113397364e-07,0.9999998340609388,1.0,1.0,1.0,8.077203779011956e-06,1.532207319553453e-07,3.2078002271236435e-05,0.00014990665405693917
4.16,0.9999304415959449,0.9993761946475117,0.000554246948433228,5.752531351957277e-05,1.1865614109832559e-05,1.674764261539619e-07,0.9999998325235738,1.0,1.0,1.0,8.111069206259761e-06,1.5425298342782326e-07,3.2146323009127224e-05,0.00014990642919712673
4.17,0.9999301197912768,0.999374695584344,0.0005554242069327343,5.776583796632378e-05,1.1945346622362965e-05,1.690241350398334e-07,0.999999830975865,1.0,1.0,1.0,8.144983153251653e-06,1.5528950609071854e-07,3.221460400209859e-05,0.0001499062043376516
4.18,0.9999297973039972,0.9993731965234249,0.0005566007805723464,5.8006705642825496e-05,1.2025408129837283e-05,1.7058223053222571e-07,0.9999998294177694,1.0,1.0,1.0,8.178945495638394e-06,1.5633030568788466e-07,3.2282845273196096e-05,0.00014990597947851374
4.19,0.9999294741345036,0.9993716974647544,0.0005577766697491713,5.824791566864131e-05,1.2105799072790594e-05,1.7215075542913053e-07,0.9999998278492446,1.0,1.0,1.0,8.212956109278425e-06,1.573753879462777e-07,3.235104684545194e-05,0.00014990575461971313
4.2,0.9999291502831926,0.9993701984083325,0.0005589518748600855,5.848946716480519e-05,1.2186519890460396e-05,1.7372975258572435e-07,0.9999998262702474,1.0,1.0,1.0,8.24701487023753e-06,1.5842475857598514e-07,3.2419208741884965e-05,0.00014990552976124988
4.21,0.9999288257504609,0.9993686993541592,0.0005601263963017358,5.873135925381957e-05,1.2267571020788885e-05,1.753192649142007e-07,0.9999998246807351,1.0,1.0,1.0,8.281121654788559e-06,1.594784232702555e-07,3.2487330985500674e-05,0.00014990530490312386
4.22,0.999928500536705,0.9993672003022345,0.0005613002344705385,5.897359105965311e-05,1.2348952900425166e-05,1.7691933538360136e-07,0.9999998230806646,1.0,1.0,1.0,8.315276339411088e-06,1.6053638770552715e-07,3.255541359929123e-05,0.00014990508004533517
4.23,0.999928174642321,0.9993657012525583,0.0005624733897626806,5.921616170773852e-05,1.2430665964727496e-05,1.785300070196488e-07,0.999999821469993,1.0,1.0,1.0,8.34947880079113e-06,1.6159865754145744e-07,3.262345660623548e-05,0.00014990485518788374
4.24,0.9999278480677047,0.9993642022051307,0.0005636458625741189,5.945907032497026e-05,1.251271064776549e-05,1.8015132290457776e-07,0.9999998198486771,1.0,1.0,1.0,8.383728915820805e-06,1.6266523842095136e-07,3.26914600292989e-05,0.0001499046303307696
4.25,0.9999275208132523,0.9993627031599517,0.0005648176533005809,5.9702316039702504e-05,1.259508738232239e-05,1.8178332617696887e-07,0.9999998182166738,1.0,1.0,1.0,8.418026561598053e-06,1.6373613597019105e-07,3.275942389143369e-05,0.00014990440547399273
4.26,0.9999271928793588,0.9993612041170212,0.0005659887623375644,5.9945897981746846e-05,1.2677796599897258e-05,1.834260600315809e-07,0.99999981657394,1.0,1.0,1.0,8.452371615426304e-06,1.6481135579866435e-07,3.2827348215578736e-05,0.00014990418061755316
4.2700000000000005,0.9999268642664196,0.9993597050763393,0.0005671591900803383,6.018981528237017e-05,1.2760838730707213e-05,1.8507956771918437e-07,0.9999998149204323,1.0,1.0,1.0,8.486763954814194e-06,1.6589090349919376e-07,3.289523302465962e-05,0.0001499039557614509
4.28,0.9999265349748299,0.9993582060379059,0.0005683289369239419,6.0434067074292366e-05,1.284421420368962e-05,1.8674389254639427e-07,0.9999998132561074,1.0,1.0,1.0,8.521203457475223e-06,1.6697478464796505e-07,3.296307834158863e-05,0.0001499037309056859
4.29,0.9999262050049844,0.9993567070017212,0.0005694980032631855,6.06786524916843e-05,1.2927923446504341e-05,1.8841907787550493e-07,0.9999998115809221,1.0,1.0,1.0,8.555690001327485e-06,1.6806300480455642e-07,3.303088418926476e-05,0.00014990350605025815
4.3,0.9999258743572776,0.999355207967785,0.0005706663894926506,6.0923570670165514e-05,1.3011966885535925e-05,1.9010516712432333e-07,0.9999998098948328,1.0,1.0,1.0,8.590223464493336e-06,1.6915556951196702e-07,3.309865059057374e-05,0.00014990328119516774
4.3100000000000005,0.999925543032104,0.9993537089360973,0.0005718340960066901,6.116882074680215e-05,1.3096344945895821e-05,1.9180220376600385e-07,0.9999998081977962,1.0,1.0,1.0,8.624803725299102e-06,1.7025248429664567e-07,3.316637756838803e-05,0.0001499030563404146
4.32,0.9999252110298577,0.9993522099066582,0.0005730011231994278,6.141440186010465e-05,1.3181058051424561e-05,1.9351023132888225e-07,0.9999998064897687,1.0,1.0,1.0,8.659430662274754e-06,1.713537546685193e-07,3.323406514556682e-05,0.00014990283148599872
4.33,0.9999248783509324,0.9993507108794676,0.0005741674714647592,6.16603131500257e-05,1.3266106624693993e-05,1.9522929339631153e-07,0.9999998047707066,1.0,1.0,1.0,8.694104154153623e-06,1.724593861210219e-07,3.3301713344956034e-05,0.00014990260663192011
4.34,0.9999245449957219,0.9993492118545255,0.0005753331411963513,6.190655375795805e-05,1.3351491087009457e-05,1.9695943360649655e-07,0.9999998030405663,1.0,1.0,1.0,8.728824079872084e-06,1.7356938413112292e-07,3.3369322189388374e-05,0.0001499023817781788
4.3500000000000005,0.9999242109646196,0.999347712831832,0.0005764981327876432,6.215312282673235e-05,1.3437211858411992e-05,1.9870069565232978e-07,0.9999998012993043,1.0,1.0,1.0,8.76359031856926e-06,1.746837541593559e-07,3.343689170168331e-05,0.00014990215692477479
4.36,0.9999238762580188,0.999346213811387,0.0005776624466318454,6.240001950061487e-05,1.3523269357680494e-05,2.0045312328122653e-07,0.9999997995468767,1.0,1.0,1.0,8.798402749586695e-06,1.7580250164984642e-07,3.350442190464703e-05,0.00014990193207170804
4.37,0.9999235408763125,0.9993447147931905,0.0005788260831219406,6.264724292530555e-05,1.3609664002333946e-05,2.022167602949619e-07,0.9999997977832397,1.0,1.0,1.0,8.83326125246808e-06,1.769256320303413e-07,3.3571912821072555e-05,0.00014990170721897856
4.38,0.9999232048198933,0.9993432157772426,0.0005799890426506837,6.289479224793574e-05,1.3696396208633579e-05,2.0399165054950653e-07,0.9999997960083494,1.0,1.0,1.0,8.868165706958938e-06,1.7805315071223652e-07,3.3639364473739656e-05,0.00014990148236658637
4.39,0.9999228680891539,0.9993417167635432,0.0005811513256106019,6.314266661706602e-05,1.378346639158505e-05,2.057778379548634e-07,0.999999794222162,1.0,1.0,1.0,8.903115993006308e-06,1.7918506309060565e-07,3.370677688541491e-05,0.00014990125751453148
4.4,0.9999225306844863,0.9993402177520924,0.0005823129323939947,6.339086518268414e-05,1.3870874964940637e-05,2.0757536647490483e-07,0.9999997924246335,1.0,1.0,1.0,8.938111990758462e-06,1.8032137454422827e-07,3.3774150078851696e-05,0.00014990103266281383
4.41,0.999922192606283,0.99933871874289,0.0005834738633929339,6.363938709620274e-05,1.3958622341201369e-05,2.0938428012720918e-07,0.9999997906157199,1.0,1.0,1.0,8.973153580564585e-06,1.814620904356178e-07,3.384148407679017e-05,0.0001499008078114335
4.42,0.9999218538549354,0.9993372197359361,0.0005846341189992644,6.38882315104574e-05,1.4046708931619252e-05,2.1120462298289917e-07,0.999999788795377,1.0,1.0,1.0,9.008240642974493e-06,1.8260721611105026e-07,3.390877890195734e-05,0.00014990058296039042
4.43,0.9999215144308354,0.9993357207312308,0.0005857936996046038,6.413739757970437e-05,1.4135135146199407e-05,2.1303643916647907e-07,0.9999997869635608,1.0,1.0,1.0,9.043373058738316e-06,1.8375675690059228e-07,3.397603457706702e-05,0.0001499003581096846
4.44,0.9999211743343743,0.999334221728774,0.0005869526056003425,6.438688445961848e-05,1.422390139370224e-05,2.14879772855673e-07,0.9999997851202271,1.0,1.0,1.0,9.078550708806204e-06,1.849107181181291e-07,3.4043251124819865e-05,0.00014990013325931608
4.45,0.9999208335659433,0.9993327227285657,0.0005881108373776438,6.463669130729094e-05,1.4313008081645574e-05,2.1673466828126272e-07,0.9999997832653317,1.0,1.0,1.0,9.11377347432802e-06,1.8606910506139245e-07,3.411042856790334e-05,0.00014989990840928483
