Time,Ca_cyt,Ca_er,IP3_cyt,Na_cyt,ATP_cyt,ADP_cyt,n,V,Vca,TV,Ca_ec,Vk,K_ec,K_cyt,Vna,Na_ec,Vnaca,pvca,Vcah,Kcah,f_CRAN,gm_CRAN,Kcar,p_CRAN,V_CRAN,pna,f_5,f5_ast,b_5,b5_ast,F1,f_1,F4,f_4,F5,B2,b_2,B3,b_3,B4,b_4,P,B6,b_6,Ksup,D,f_2,f_3,f_6,b_1,f_Ca,Kkca,Okatp,Kdd,Ktd,Ktt,n_infinity,Vn,Sn,tau_n,c,Vtau,a,b,I_Vca,gmvca,I_CaPump,Pmcap,Kcap,I_NaCa,gnaca,Knaca,I_CRAN,I_Na,gmna,I_NaK,Pnak,I_KDr,gmKDr,I_KCa,gmkca,I_KATP,gmkatp,Jerp,Pcaer,Kcarp,O_infinity,Krca,Kip3,Jout,Pleak,Pip3,Cm,fi,F,ksg,fer,kip,Kipca,kdip,kadp,katpca,katp,Cytoplasm,ER,Calcium_cyt_Ivca,Calcium_cyt_Inaca,Calcium_cyt_Icapump,Calcium_cyt_Jerp,Calcium_cyt_Jout,Calcium_cyt_sequestration,IP3_synthesis,IP3_degradation,Na_Inaca,Na_Inak,Na_Ina,Na_Icran,ATP_production,ATP_NaKATPase,ATP_Capump,ATP_Jerp,ATP_Ca_dependent_consumption,ATP_consumption
0.1,0.08500029278005074,22.799999636564895,0.32999997616244725,9858.002441635217,932.2051154440059,3067.794884555994,0.0012300036396429832,-60.88905715045638,138.03862899171304,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.9242825054359,140000.0,-63.30441046711841,0.012016628872039355,-19.0,9.5,-0.7,0.7,200.0,-60.88905715045638,0.0,0.004546377124665088,0.0006403005524506215,0.002,0.0937059944277138,0.03,239.5006921369272,2.5e-10,0.96,1.5e-08,0.5968914504160924,0.30677948845559944,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.39212181419913,10.0,0.172,11.5,100.0,0.342975579395492,0.1,0.013192113211813319,17.0,26.0,1.0,0.0012313196308441007,-14.0,7.0,11.518773340873242,20.0,-75.0,65.0,20.0,-1840.6389360928617,770.0,838.9003071733013,2000.0,0.1,0.012238765956256838,271.0,0.75,-5618.192980050099,-719.1277825647097,1200.0,1513.708058477717,600.0,52.12377820309842,3000.0,629.8175926558613,130.0,4472.330070713018,24000.0,0.0029492859533054644,0.105,0.5,0.0005748047901115484,0.077,3.2,2.28716796289471e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.538471970217452e-17,1.2684630726285784e-21,8.694618927017685e-17,2.2532544683253746e-15,2.28716796289471e-15,6.494022368395877e-18,9.902711406888416e-18,1.008479927152439e-17,3.805389217885735e-19,4.7065597506691726e-14,7.453259911537645e-15,5.822866746178265e-14,8.672042579662884e-13,1.5688532502230576e-14,8.694618927017685e-15,1.1266272341626873e-15,3.0268804358132173e-15,3.561023540996103e-14
0.11,0.0850003227671822,22.799999600230077,0.3299999737791552,9858.002685236032,932.2156266246546,3067.7843733753452,0.001230004879474566,-60.88796797574274,138.03862427669466,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92428184491165,140000.0,-63.30440301865437,0.012017990098949407,-19.0,9.5,-0.7,0.7,200.0,-60.88796797574274,0.0,0.004545761005443876,0.0006403135978354922,0.002,0.09370408531510689,0.03,239.5007098918118,2.5e-10,0.96,1.5e-08,0.5969103418425005,0.3067784373375345,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.4019941812004,10.0,0.172,11.5,100.0,0.3429758973897099,0.1,0.013192012769482725,17.0,26.0,1.0,0.0012315109986745832,-14.0,7.0,11.518813634046378,20.0,-75.0,65.0,20.0,-1840.8373184028044,770.0,838.9006508058659,2000.0,0.1,0.012244268737376014,271.0,0.75,-5618.046032123423,-719.0243823294686,1200.0,1513.885641064898,600.0,52.12784981399181,3000.0,629.8667394870669,130.0,4472.640860973608,24000.0,0.0029492879758039104,0.105,0.5,0.0005748048740563616,0.077,3.2,2.2871679585049362e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.539500017633851e-17,1.2690333976655452e-21,8.694622488530506e-17,2.2532560135141874e-15,2.2871679585049362e-15,6.4940246594127204e-18,9.902718092133485e-18,1.0084799198690984e-17,3.807100192996636e-19,4.707111906715753e-14,7.452188239928161e-15,5.822714444860261e-14,8.672012866657425e-13,1.5690373022385843e-14,8.694622488530506e-15,1.1266280067570937e-15,3.0269156335951944e-15,3.561063693706181e-14
0.12,0.08500035288342339,22.799999563896844,0.3299999713959475,9858.00292873439,932.2261377390646,3067.7738622609354,0.0012300062787357472,-60.88687973140813,138.03861954137744,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92428118466522,140000.0,-63.30439552875922,0.01201935031521881,-19.0,9.5,-0.7,0.7,200.0,-60.88687973140813,0.0,0.0045451454955230865,0.0006403266323423677,0.002,0.0937021778721198,0.03,239.50072763922967,2.5e-10,0.96,1.5e-08,0.5969292233599874,0.3067773862260936,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.4118609188421,10.0,0.172,11.5,100.0,0.34297621675308226,0.1,0.013191912329256789,17.0,26.0,1.0,0.0012317022327046686,-14.0,7.0,11.51885388106743,20.0,-75.0,65.0,20.0,-1841.0355520398489,770.0,838.9009959178597,2000.0,0.1,0.012249766706645357,271.0,0.75,-5617.899211367968,-718.9210851568313,1200.0,1514.0631055747795,600.0,52.13192475705024,3000.0,629.9158474402115,130.0,4472.951352133167,24000.0,0.0029492900070108713,0.105,0.5,0.0005748049584165614,0.077,3.2,2.2871679541136446e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.540527294604596e-17,1.2696032239877035e-21,8.694626065376585e-17,2.2532575653563055e-15,2.2871679541136446e-15,6.494026960293548e-18,9.902724806163872e-18,1.0084799125860158e-17,3.808809671963111e-19,4.707663695625577e-14,7.45111763649097e-15,5.822562275346393e-14,8.671983153839212e-13,1.5692212318751924e-14,8.694626065376585e-15,1.1266287826781527e-15,3.026950835783906e-15,3.561103846163227e-14
0.13,0.08500038312877434,22.799999527565195,0.32999996901282425,9858.003172130298,932.2366487872354,3067.7633512127645,0.0012300078374265268,-60.88579241745255,138.03861478576138,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.9242805246966,140000.0,-63.30438799743293,0.012020709520474104,-19.0,9.5,-0.7,0.7,200.0,-60.88579241745255,0.0,0.004544530594678844,0.0006403396559705725,0.002,0.09370027209865223,0.03,239.50074537918138,2.5e-10,0.96,1.5e-08,0.5969480949675777,0.30677633512127644,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.4217220266101,10.0,0.172,11.5,100.0,0.34297653748560974,0.1,0.013191811891135448,17.0,26.0,1.0,0.0012318933328628835,-14.0,7.0,11.518894081966721,20.0,-75.0,65.0,20.0,-1841.2336369522027,770.0,838.9013425092814,2000.0,0.1,0.012255259864163733,271.0,0.75,-5617.75251777948,-718.8178910069362,1200.0,1514.2404520242735,600.0,52.13600303382347,3000.0,629.9649165157614,130.0,4473.261544198572,24000.0,0.002949292046926355,0.105,0.5,0.0005748050431921483,0.077,3.2,2.2871679497208348e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.541553800861287e-17,1.2701725516052994e-21,8.694629657555905e-17,2.253259123851735e-15,2.2871679497208348e-15,6.49402927103836e-18,9.902731548979608e-18,1.008479905303191e-17,3.810517654815899e-19,4.708215117451231e-14,7.450048100812937e-15,5.822410237632253e-14,8.671953441208242e-13,1.5694050391504104e-14,8.694629657555905e-15,1.1266295619258674e-15,3.026986042379507e-15,3.5611439983672396e-14
0.14,0.08500041351346563,22.799999491235486,0.3299999666298044,9858.003415415538,932.2471597628922,3067.7528402371076,0.001230009564707817,-60.884706104542026,138.0386100082379,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92427986502808,140000.0,-63.30438042139156,0.012022067625990685,-19.0,9.5,-0.7,0.7,200.0,-60.884706104542026,0.0,0.004543916342642696,0.0006403526678729833,0.002,0.09369836811845884,0.03,239.50076311106787,2.5e-10,0.96,1.5e-08,0.5969669558711793,0.3067752840237108,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.4315770571541,10.0,0.172,11.5,100.0,0.34297685969578157,0.1,0.013191711455178605,17.0,26.0,1.0,0.0012320842866550457,-14.0,7.0,11.51893423416297,20.0,-75.0,65.0,20.0,-1841.4315601945054,770.0,838.9016906973659,2000.0,0.1,0.01226074784269595,271.0,0.75,-5617.605960886484,-718.7148065451496,1200.0,1514.4176721132374,600.0,52.140084773429855,3000.0,630.0139437626794,130.0,4473.571414824085,24000.0,0.002949294096240379,0.105,0.5,0.0005748051284161036,0.077,3.2,2.2871679453264117e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.542579469319094e-17,1.270741342456957e-21,8.694633266283525e-17,2.2532606895276495e-15,2.2871679453264117e-15,6.494031592428775e-18,9.902738322861494e-18,1.0084798980206824e-17,3.812224027370871e-19,4.70876614638515e-14,7.448979701975951e-15,5.822258341593495e-14,8.671923728782256e-13,1.5695887154617167e-14,8.694633266283524e-15,1.1266303447638248e-15,3.027021253726109e-15,3.561184150294249e-14
0.15,0.08500044403404924,22.7999994549076,0.32999996424688155,9858.003658592876,932.25767066815,3067.7423293318498,0.001230011457492096,-60.88362076885985,138.03860520934916,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92427920565216,140000.0,-63.30437280174186,0.012023424661146604,-19.0,9.5,-0.7,0.7,200.0,-60.88362076885985,0.0,0.004543302725710772,0.0006403656683341603,0.002,0.09369646588968969,0.03,239.50078083509072,2.5e-10,0.96,1.5e-08,0.5969858063370574,0.306774232933185,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.44142616052386,10.0,0.172,11.5,100.0,0.3429771833470341,0.1,0.013191611021365983,17.0,26.0,1.0,0.001232275098191509,-14.0,7.0,11.518974338568654,20.0,-75.0,65.0,20.0,-1841.6293260569635,770.0,838.9020404425997,2000.0,0.1,0.012266230766150686,271.0,0.75,-5617.4595374716,-718.6118294692957,1200.0,1514.5947686627524,600.0,52.14416993449654,3000.0,630.0629301762132,130.0,4473.880971550579,24000.0,0.0029492961547203985,0.105,0.5,0.0005748052140773106,0.077,3.2,2.2871679409304082e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.543604322210517e-17,1.2713096093849497e-21,8.694636891149917e-17,2.2532622622063842e-15,2.2871679409304082e-15,6.494033924201363e-18,9.902745127040867e-18,1.0084798907384702e-17,3.8139288281548487e-19,4.709316791198898e-14,7.44791241611956e-15,5.822106583895528e-14,8.671894016555273e-13,1.569772263732966e-14,8.694636891149916e-15,1.1266311311031921e-15,3.027056469707954e-15,3.5612243019523335e-14
0.16,0.08500047468633162,22.79999941858139,0.32999996186404795,9858.003901665683,932.268181505581,3067.731818494419,0.001230013512024294,-60.882536381439905,138.03860038975458,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92427854655968,140000.0,-63.3043651398301,0.012024780661773066,-19.0,9.5,-0.7,0.7,200.0,-60.882536381439905,0.0,0.00454268972727597,0.0006403786577003713,0.002,0.09369456536147333,0.03,239.50079855149576,2.5e-10,0.96,1.5e-08,0.5970046466893101,0.3067731818494419,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.4512695193513,10.0,0.172,11.5,100.0,0.34297750839489755,0.1,0.013191510589672946,17.0,26.0,1.0,0.0012324657724907895,-14.0,7.0,11.519014396285383,20.0,-75.0,65.0,20.0,-1841.8269397714143,770.0,838.9023916969267,2000.0,0.1,0.012271708785200994,271.0,0.75,-5617.313243622956,-718.5089569900665,1200.0,1514.771745099328,600.0,52.148258466307844,3000.0,630.1118769666645,130.0,4474.1902235474945,24000.0,0.0029492982220835845,0.105,0.5,0.0005748053001622496,0.077,3.2,2.2871679365328625e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.54462838664774e-17,1.2718773680054926e-21,8.694640531657011e-17,2.2532638416718585e-15,2.2871679365328625e-15,6.494036266035736e-18,9.902751960582857e-18,1.0084798834565307e-17,3.8156321040164774e-19,4.709867062546494e-14,7.446846214334523e-15,5.821954960483968e-14,8.671864304520023e-13,1.5699556875154977e-14,8.69464053165701e-15,1.1266319208359293e-15,3.0270916901842145e-15,3.5612644533513196e-14
0.17,0.08500050547031278,22.799999382256853,0.32999995948130345,9858.004144633958,932.2786922751849,3067.7213077248152,0.0012300157283044108,-60.88145294228221,138.03859554945416,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92427788775065,140000.0,-63.30435743565634,0.012026135627490156,-19.0,9.5,-0.7,0.7,200.0,-60.88145294228221,0.0,0.004542077347111341,0.0006403916359709298,0.002,0.0936926665337079,0.03,239.50081626028285,2.5e-10,0.96,1.5e-08,0.5970234769269447,0.30677213077248155,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.4611071331135,10.0,0.172,11.5,100.0,0.3429778348393727,0.1,0.01319141016009943,17.0,26.0,1.0,0.0012326563094801248,-14.0,7.0,11.519054407343944,20.0,-75.0,65.0,20.0,-1842.0244012851758,770.0,838.9027444603456,2000.0,0.1,0.012277181899947316,271.0,0.75,-5617.167079336233,-718.4061890670566,1200.0,1514.9486014401157,600.0,52.15235037042478,3000.0,630.1607841345046,130.0,4474.499170821828,24000.0,0.002949300298329947,0.105,0.5,0.0005748053866709192,0.077,3.2,2.2871679321337753e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.545651662357753e-17,1.272444618328996e-21,8.694644187804795e-17,2.2532654279240795e-15,2.2871679321337753e-15,6.4940386179318965e-18,9.902758823487486e-18,1.0084798761748634e-17,3.8173338549869873e-19,4.7104169604812635e-14,7.445781096202068e-15,5.821803471354337e-14,8.671834592676507e-13,1.570138986827088e-14,8.694644187804795e-15,1.1266327139620397e-15,3.0271269151550487e-15,3.5613046044912066e-14
0.18,0.0850005363859927,22.79999934593399,0.32999995709864827,9858.004387497702,932.2892029769619,3067.710797023038,0.001230018106332447,-60.880370451386746,138.0385906884479,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92427722922508,140000.0,-63.30434968922058,0.012027489557918278,-19.0,9.5,-0.7,0.7,200.0,-60.880370451386746,0.0,0.004541465584990165,0.0006404046031451511,0.002,0.09369076940629154,0.03,239.500833961452,2.5e-10,0.96,1.5e-08,0.5970422970489705,0.30677107970230383,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.47093900128874,10.0,0.172,11.5,100.0,0.34297816268045966,0.1,0.01319130973264538,17.0,26.0,1.0,0.0012328467090868083,-14.0,7.0,11.519094371775095,20.0,-75.0,65.0,20.0,-1842.2217105456111,770.0,838.9030987328557,2000.0,0.1,0.012282650110489476,271.0,0.75,-5617.021044607112,-718.3035256599029,1200.0,1515.1253377022722,600.0,52.156445648405665,3000.0,630.2096516802038,130.0,4474.807813380587,24000.0,0.002949302383459492,0.105,0.5,0.0005748054736033203,0.077,3.2,2.2871679277331447e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.54667414906779e-17,1.2730113603658055e-21,8.69464785959326e-17,2.253267020963052e-15,2.2871679277331447e-15,6.494040979889843e-18,9.902765715754783e-18,1.0084798688934692e-17,3.819034081097417e-19,4.7109664850565547e-14,7.44471706130386e-15,5.821652116502163e-14,8.671804881024724e-13,1.570322161685518e-14,8.69464785959326e-15,1.126633510481526e-15,3.0271621446206148e-15,3.5613447553719945e-14
0.19,0.08500056743337138,22.799999309612804,0.32999995471608234,9858.004630256912,932.2997136109119,3067.700286389088,0.0012300206461084023,-60.87928890875353,138.0385858067359,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92427657098298,140000.0,-63.30434190052288,0.012028842452678053,-19.0,9.5,-0.7,0.7,200.0,-60.87928890875353,0.0,0.00454085444068599,0.0006404175592223502,0.002,0.09368887397912251,0.03,239.50085165500306,2.5e-10,0.96,1.5e-08,0.5970611070543963,0.3067700286389088,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.4807651233549,10.0,0.172,11.5,100.0,0.3429784919181588,0.1,0.013191209307310728,17.0,26.0,1.0,0.001233036971238168,-14.0,7.0,11.519134289609562,20.0,-75.0,65.0,20.0,-1842.4188675001137,770.0,838.9034545144552,2000.0,0.1,0.012288113416927392,271.0,0.75,-5616.875139431284,-718.2009667282898,1200.0,1515.301953902926,600.0,52.16054430180599,3000.0,630.2584796042306,130.0,4475.116151230767,24000.0,0.00294930447747223,0.105,0.5,0.0005748055609594517,0.077,3.2,2.2871679233309735e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.547695846505227e-17,1.273577594126278e-21,8.694651547022389e-17,2.2532686207887835e-15,2.2871679233309735e-15,6.494043351909574e-18,9.902772637384772e-18,1.0084798616123478e-17,3.8207327823788333e-19,4.7115156363256235e-14,7.443654109222053e-15,5.821500895922976e-14,8.671775169564674e-13,1.5705052121085414e-14,8.69465154702239e-15,1.1266343103943917e-15,3.0271973785810712e-15,3.561384905993684e-14
0.2,0.08500059861244884,22.799999273293295,0.32999995233360563,9858.004872911592,932.3102241770349,3067.689775822965,0.0012300233476322765,-60.878208314382555,138.0385809043181,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92427591302432,140000.0,-63.304334069563254,0.012030194311390404,-19.0,9.5,-0.7,0.7,200.0,-60.878208314382555,0.0,0.004540243913972596,0.000640430504201843,0.002,0.0936869802520992,0.03,239.5008693409363,2.5e-10,0.96,1.5e-08,0.5970799069422318,0.30676897758229654,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.4905854987907,10.0,0.172,11.5,100.0,0.3429788225524707,0.1,0.013191108884095418,17.0,26.0,1.0,0.0012332270958615818,-14.0,7.0,11.519174160878052,20.0,-75.0,65.0,20.0,-1842.61587209612,770.0,838.9038118051434,2000.0,0.1,0.012293571819360609,271.0,0.75,-5616.7293638044375,-718.0985122319437,1200.0,1515.4784500592054,600.0,52.16464633217852,3000.0,630.3072679070535,130.0,4475.424184379371,24000.0,0.0029493065803681694,0.105,0.5,0.0005748056487393127,0.077,3.2,2.2871679189272596e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.548716754397679e-17,1.2741433196207295e-21,8.694655250092175e-17,2.253270227401281e-15,2.2871679189272596e-15,6.494045733991092e-18,9.902779588377483e-18,1.0084798543314989e-17,3.822429958862188e-19,4.712064414341729e-14,7.442592239539242e-15,5.82134980961231e-14,8.671745458296358e-13,1.5706881381139093e-14,8.694655250092174e-15,1.1266351137006406e-15,3.0272326170365758e-15,3.561425056356274e-14
0.21,0.08500062992322506,22.79999923697546,0.3299999499512182,9858.00511546174,932.3207346753309,3067.6792653246694,0.00123002621090407,-60.87712866827382,138.03857598119458,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92427525534912,140000.0,-63.30432619634183,0.01203154513367649,-19.0,9.5,-0.7,0.7,200.0,-60.87712866827382,0.0,0.004539634004624015,0.0006404434380829458,0.002,0.09368508822512008,0.03,239.50088701925156,2.5e-10,0.96,1.5e-08,0.5970986967114867,0.30676792653246693,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.50040012707444,10.0,0.172,11.5,100.0,0.3429791545833956,0.1,0.013191008462999384,17.0,26.0,1.0,0.0012334170828844724,-14.0,7.0,11.519213985611236,20.0,-75.0,65.0,20.0,-1842.8127242810988,770.0,838.9041706049192,2000.0,0.1,0.01229902531788893,271.0,0.75,-5616.583717722266,-717.9961621306363,1200.0,1515.6548261882135,600.0,52.16875174107327,3000.0,630.3560165891395,130.0,4475.731912833399,24000.0,0.0029493086921473185,0.105,0.5,0.0005748057369429032,0.077,3.2,2.2871679145220036e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.549736872472917e-17,1.2747085368595045e-21,8.694658968802603e-17,2.253271840800551e-15,2.2871679145220036e-15,6.494048126134395e-18,9.902786568732938e-18,1.0084798470509229e-17,3.824125610578514e-19,4.7126128191580456e-14,7.441531451838486e-15,5.8211988575657e-14,8.671715747219775e-13,1.5708709397193487e-14,8.694658968802603e-15,1.1266359204002756e-15,3.0272678599872875e-15,3.5614652064597643e-14
0.22,0.08500066136570007,22.7999992006593,0.32999994756891987,9858.005357907356,932.3312451057999,3067.6687548942,0.0012300292359237824,-60.876049970427324,138.0385710373653,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92427459795736,140000.0,-63.304318280858524,0.01203289491915774,-19.0,9.5,-0.7,0.7,200.0,-60.876049970427324,0.0,0.004539024712414526,0.000640456360864976,0.002,0.09368319789808362,0.03,239.5009046899489,2.5e-10,0.96,1.5e-08,0.5971174763611725,0.30676687548942,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.51020900768566,10.0,0.172,11.5,100.0,0.3429794880109342,0.1,0.013190908044022571,17.0,26.0,1.0,0.001233606932234306,-14.0,7.0,11.519253763839762,20.0,-75.0,65.0,20.0,-1843.0094240025587,770.0,838.9045309137816,2000.0,0.1,0.01230447391261086,271.0,0.75,-5616.438201180468,-717.8939163841842,1200.0,1515.8310823070533,600.0,52.17286053003747,3000.0,630.4047256509547,130.0,4476.039336599853,24000.0,0.0029493108128096877,0.105,0.5,0.0005748058255702223,0.077,3.2,2.287167910115206e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.550756200458926e-17,1.2752732458528123e-21,8.694662703153668e-17,2.2532734609866013e-15,2.287167910115206e-15,6.494050528339486e-18,9.902793578451171e-18,1.0084798397706193e-17,3.8258197375584373e-19,4.7131608508277556e-14,7.440471745703314e-15,5.821048039778689e-14,8.671686036334925e-13,1.571053616942585e-14,8.694662703153667e-15,1.1266367304933007e-15,3.0273031074333653e-15,3.561505356304156e-14
0.23,0.08500069293987382,22.799999164344815,0.3299999451867109,9858.005600248438,932.3417554684419,3067.658244531558,0.001230032422691414,-60.87497222084307,138.03856607283038,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92427394084908,140000.0,-63.30431032311353,0.012034243667455848,-19.0,9.5,-0.7,0.7,200.0,-60.87497222084307,0.0,0.004538416037118655,0.0006404692725472508,0.002,0.09368130927088854,0.03,239.50092235302813,2.5e-10,0.96,1.5e-08,0.5971362458902998,0.3067658244531558,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.52001214010335,10.0,0.172,11.5,100.0,0.34297982283508627,0.1,0.013190807627164909,17.0,26.0,1.0,0.0012337966438385924,-14.0,7.0,11.51929349559425,20.0,-75.0,65.0,20.0,-1843.2059712080445,770.0,838.9048927317286,2000.0,0.1,0.012309917603626125,271.0,0.75,-5616.292814174747,-717.7917749524476,1200.0,1516.0072184328,600.0,52.1769727006156,3000.0,630.4533950929634,130.0,4476.346455685731,24000.0,0.002949312942355282,0.105,0.5,0.0005748059146212698,0.077,3.2,2.287167905706866e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.551774738083871e-17,1.2758374466109888e-21,8.694666453145346e-17,2.2532750879594353e-15,2.287167905706866e-15,6.49405294060636e-18,9.9028006175322e-18,1.0084798324905885e-17,3.827512339832966e-19,4.713708509403949e-14,7.439413120717703e-15,5.820897356246823e-14,8.671656325641808e-13,1.5712361698013163e-14,8.694666453145346e-15,1.1266375439797176e-15,3.0273383593749657e-15,3.561545505889448e-14
0.24,0.08500072464574635,22.799999128032006,0.32999994280459116,9858.00584248499,932.352265763257,3067.647734236743,0.0012300357712069646,-60.873895419521055,138.03856108758976,26.73,2600.0,-75.01470050173072,8000.0,132400.0,70.92427328402424,140000.0,-63.30430232310682,0.012035591378192777,-19.0,9.5,-0.7,0.7,200.0,-60.873895419521055,0.0,0.004537807978511177,0.0006404821731290886,0.002,0.09367942234343352,0.03,239.50094000848955,2.5e-10,0.96,1.5e-08,0.5971550052978805,0.3067647734236743,0.0001,0.047196800000000004,1.72e-17,0.9900000000000001,0.0002,4950.0,13572.096,6e-07,150400.0,353.5298095238074,10.0,0.172,11.5,100.0,0.34298015905585266,0.1,0.01319070721242634,17.0,26.0,1.0,0.001233986217624887,-14.0,7.0,11.519333180905283,20.0,-75.0,65.0,20.0,-1843.4023658451392,770.0,838.9052560587602,2000.0,0.1,0.012315356391033016,271.0,0.75,-5616.147556700806,-717.6897377953319,1200.0,1516.1832345825328,600.0,52.18108825434937,3000.0,630.5020249156303,130.0,4476.6532700980315,24000.0,0.002949315080784113,0.105,0.5,0.0005748060040960453,0.077,3.2,2.287167901296984e-15,1e-16,1.2e-15,6158.0,0.01,9.6485e+16,0.0001,0.03,0.0003,0.4,4e-05,0.00037,5e-05,5e-05,7.64e-13,2.8e-13,9.552792485076121e-17,1.276401139144221e-21,8.694670218777636e-17,2.2532767217190624e-15,2.287167901296984e-15,6.494055362935021e-18,9.902807685976057e-18,1.0084798252108306e-17,3.829203417432663e-19,4.7142557949397295e-14,7.438355576466102e-15,5.820746806965648e-14,8.671626615140424e-13,1.571418598313243e-14,8.694670218777635e-15,1.1266383608595312e-15,3.0273736158122485e-15,3.5615856552156424e-14
