Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,APC,MCC_APC,APC_Cdc20,k1f,k1r,k2f,k3f,k4f,k4r,k5f,k5r,kf6,k7f,k7r,k8f,k8r,u,u_prime,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6,R7,R7a,R8
8.09,4.991210893713281e-08,1.199752632570532e-07,8.789106286705872e-11,1.343422162720988e-07,1.0343375066357186e-09,1.1741415798009116e-07,1.4959263192062734e-09,6.833338464656924e-10,7.555813944406399e-09,7.406581854237376e-09,7.50376042013561e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1800654693160336e-09,1.1807480176071033e-09,1.0343375066357186e-11,1.184540147704473e-09,2.107001275453931e-11,1.6117742763781032e-11,1.1302940942463299e-09,0.0,-9.276843809525662e-10
8.1,4.991211576536061e-08,1.1996340545352702e-07,8.788423463926173e-11,1.343394217061371e-07,1.034357298316462e-09,1.1740210274777726e-07,1.4964676860010774e-09,6.835442387063464e-10,7.553790929160911e-09,7.417885327515819e-09,7.502832374332314e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1799486291928144e-09,1.1806317258524884e-09,1.034357298316462e-11,1.184427864428604e-09,2.100845816093961e-11,1.6115814514525675e-11,1.1304004032297357e-09,0.0,-9.284063739031471e-10
8.11,4.991212259905388e-08,1.199515488395888e-07,8.78774009459979e-11,1.343366361335958e-07,1.0343770287827408e-09,1.1739004925323436e-07,1.4970068715391363e-09,6.837540160840384e-10,7.55177405000164e-09,7.4291898591429795e-09,7.501903609085525e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1798318021363912e-09,1.1805154435248628e-09,1.0343770287827407e-11,1.1843155661214186e-09,2.094704010555865e-11,1.6113887570125084e-11,1.1305057645163387e-09,0.0,-9.291232736774131e-10
8.120000000000001,4.991212943817633e-08,1.1993969341508876e-07,8.787056182354463e-11,1.3433385950223769e-07,1.0343966982976673e-09,1.173779974952484e-07,1.4975438851319833e-09,6.839631799624545e-10,7.549763265629715e-09,7.440495439657682e-09,7.500974129471247e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1797149881371104e-09,1.1803991706386736e-09,1.0343966982976674e-11,1.1842032529161284e-09,2.0885758249316126e-11,1.6111961923963996e-11,1.1306101812637852e-09,0.0,-9.298351145757118e-10
8.13,4.991213628269194e-08,1.199278391798774e-07,8.78637173079392e-11,1.3433109176017062e-07,1.0344163071230784e-09,1.1736594747260739e-07,1.498078736060905e-09,6.84171731701895e-10,7.54775853505642e-09,7.451802059630315e-09,7.500043940531313e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1795981871853727e-09,1.1802829072082474e-09,1.0344163071230783e-11,1.1840909249449392e-09,2.082461225424289e-11,1.61100375694711e-11,1.130713656629023e-09,0.0,-9.305419306436756e-10
8.14,4.99121431325649e-08,1.1991598613380535e-07,8.785686743498055e-11,1.3432833285584497e-07,1.0344358555195447e-09,1.1735389918410144e-07,1.4986114335769401e-09,6.843796726592867e-10,7.545759817600671e-09,7.46310970966284e-09,7.499113047273635e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.179481399271636e-09,1.1801666532477915e-09,1.0344358555195448e-11,1.183978582339065e-09,2.0763601783475173e-11,1.6108114500118694e-11,1.1308161937681812e-09,0.0,-9.312437556742937e-10
8.15,4.9912149987759645e-08,1.1990413427672338e-07,8.785001224023092e-11,1.3432558273805112e-07,1.0344553437463805e-09,1.1734185262852267e-07,1.499141986900878e-09,6.845870041881928e-10,7.543767072886497e-09,7.474418380388774e-09,7.498181454672458e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1793646243864119e-09,1.1800504087713943e-09,1.0344553437463805e-11,1.1838662252287378e-09,2.070272650124966e-11,1.6106192709422397e-11,1.1309177958364482e-09,0.0,-9.319406232099615e-10
8.16,4.9912156848240857e-08,1.1989228360848255e-07,8.78431517590177e-11,1.343228413559169e-07,1.034474772061652e-09,1.1732980780466525e-07,1.4996704052232582e-09,6.847937276388244e-10,7.54178026084056e-09,7.485728062473179e-09,7.49724916766861e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.179247862520268e-09,1.1799341737930268e-09,1.034474772061652e-11,1.1837538537432201e-09,2.0641986072897814e-11,1.6104272190940798e-11,1.1310184659879533e-09,0.0,-9.326325665445266e-10
8.17,4.991216371397344e-08,1.19880434128934e-07,8.783628602643511e-11,1.3432010865890518e-07,1.0344941407221868e-09,1.1731776471132544e-07,1.5001966977043732e-09,6.849998443580514e-10,7.539799341689695e-09,7.497038746612653e-09,7.496316191169748e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1791311136638255e-09,1.1798179483265439e-09,1.034494140722187e-11,1.1836414680108155e-09,2.058138016484075e-11,1.6102352938275142e-11,1.1311182073756487e-09,0.0,-9.333196187252905e-10
8.18,4.991217058492253e-08,1.1986858583792915e-07,8.782941507734583e-11,1.343173845968113e-07,1.0345134499835828e-09,1.1730572334730151e-07,1.5007208734742706e-09,6.852053556894136e-10,7.537824275958458e-09,7.508350423535318e-09,7.495382530050605e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1790143778077606e-09,1.1797017323856838e-09,1.0345134499835828e-11,1.1835290681588808e-09,2.0520908444583683e-11,1.6100434945069017e-11,1.1312170231511939e-09,0.0,-9.340018125550193e-10
8.19,4.99121774610535e-08,1.198567387353195e-07,8.782253894638282e-11,1.3431466911976073e-07,1.034532700100217e-09,1.1729368371139382e-07,1.5012429416327567e-09,6.854102629731309e-10,7.53585502446671e-09,7.519663084000802e-09,7.49444818915323e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1788976549428018e-09,1.179585525984071e-09,1.034532700100217e-11,1.1834166543138358e-09,2.0460570580711117e-11,1.609851820500805e-11,1.1313149164648392e-09,0.0,-9.34679180593921e-10
8.2,4.991218434233193e-08,1.1984489282095683e-07,8.781565766795087e-11,1.3431196217820659e-07,1.0345518913252547e-09,1.1728164580240475e-07,1.5017629112494027e-09,6.856145675461144e-10,7.533891548327213e-09,7.530976718800234e-09,7.493513173287236e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1787809450597319e-09,1.1794693291352155e-09,1.0345518913252546e-11,1.1833042266011766e-09,2.0400366242881185e-11,1.6096602711819576e-11,1.1314118904653146e-09,0.0,-9.353517551616139e-10
8.21,4.9912191228723653e-08,1.1983304809469302e-07,8.780877127622834e-11,1.3430926372292723e-07,1.0345710239106565e-09,1.1726960961913876e-07,1.5022807913635511e-09,6.858182707419775e-10,7.531933808943255e-09,7.542291318756222e-09,7.492577487230034e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1786642481493857e-09,1.179353141852515e-09,1.0345710239106565e-11,1.1831917851454826e-09,2.0340295101820815e-11,1.609468845927235e-11,1.1315079482997157e-09,0.0,-9.360195683390712e-10
8.22,4.991219812019471e-08,1.1982120455638018e-07,8.780187980516882e-11,1.343065737050239e-07,1.034590098107189e-09,1.1725757516040231e-07,1.502796590984323e-09,6.860213738910458e-10,7.529981768006281e-09,7.553606874722828e-09,7.491641135727072e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1785475642026513e-09,1.1792369641492557e-09,1.034590098107189e-11,1.1830793300704306e-09,2.0280356829320353e-11,1.609277544117622e-11,1.1316030931133945e-09,0.0,-9.366826519705487e-10
8.23,4.991220501671138e-08,1.1980936220587056e-07,8.77949832885027e-11,1.3430389207591833e-07,1.0346091141644315e-09,1.1724554242500394e-07,1.5033103190906277e-09,6.862238783203685e-10,7.528035387493565e-09,7.564923377585565e-09,7.49070412349207e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1784308932104681e-09,1.179120796038612e-09,1.0346091141644315e-11,1.1829668614988035e-09,2.0220551098228626e-11,1.609086365138185e-11,1.1316973280498487e-09,0.0,-9.37341037665507e-10
8.24,4.9912211918240143e-08,1.1979752104301663e-07,8.77880817597388e-11,1.343012187873504e-07,1.0346280723307847e-09,1.1723351141175423e-07,1.5038219846311725e-09,6.864257853537281e-10,7.526094629665878e-09,7.57624081826137e-09,7.489766455207258e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1783142351638279e-09,1.1790046375336487e-09,1.0346280723307848e-11,1.1828543795525e-09,2.0160877582447823e-11,1.608895308378039e-11,1.131790656250615e-09,0.0,-9.379947568005064e-10
8.25,4.9912218824747716e-08,1.19785681067671e-07,8.778117525216608e-11,1.342985537913758e-07,1.03464697285348e-09,1.172214821194658e-07,1.5043315965244743e-09,6.866270963116516e-10,7.5241594570652e-09,7.587559187698587e-09,7.488828135523605e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1781975900537737e-09,1.1788884886473214e-09,1.03464697285348e-11,1.1827418843525467e-09,2.0101335956928404e-11,1.6087043732303202e-11,1.1318830808551613e-09,0.0,-9.38643840521085e-10
8.26,4.991222573620103e-08,1.1977384227968645e-07,8.777426379885514e-11,1.342958970403638e-07,1.0346658159785859e-09,1.1720945454695327e-07,1.504839163658872e-09,6.868278125114208e-10,7.522229832512432e-09,7.598878476876942e-09,7.487889169061047e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1780809578713988e-09,1.1787723493924782e-09,1.0346658159785858e-11,1.1826293760191062e-09,2.004192589766419e-11,1.6085135590921543e-11,1.1319746050007826e-09,0.0,-9.392883197436244e-10
8.27,4.9912232652567224e-08,1.1976200467891596e-07,8.77673474326598e-11,1.3429324848699473e-07,1.034684601951017e-09,1.1719742869303336e-07,1.5053446948925404e-09,6.870279352670825e-10,7.520305719105138e-09,7.610198676807522e-09,7.486949560408718e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1779643386078476e-09,1.1786562197818583e-09,1.034684601951017e-11,1.1825168546714884e-09,1.9982647081687266e-11,1.608322865364629e-11,1.132065231822495e-09,0.0,-9.399282251572052e-10
8.28,4.9912239573813666e-08,1.1975016826521268e-07,8.776042618621877e-11,1.3429060808425805e-07,1.034703331014542e-09,1.171854045565248e-07,1.5058481990535041e-09,6.87227465889459e-10,7.51838708021531e-09,7.621519778532753e-09,7.486009314125179e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.177847732254315e-09,1.1785400998280961e-09,1.034703331014542e-11,1.1824043204281588e-09,1.9923499187063178e-11,1.6081322914527633e-11,1.1321549644529358e-09,0.0,-9.40563587225426e-10
8.290000000000001,4.991224649990793e-08,1.197383330384299e-07,8.775350009195709e-11,1.342879757854498e-07,1.0347220034117914e-09,1.1717338213624832e-07,1.5063496849396551e-09,6.874264056861586e-10,7.516473879487138e-09,7.632841773126378e-09,7.485068434738634e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1777311388020453e-09,1.1784239895437199e-09,1.0347220034117914e-11,1.1822917734067494e-09,1.9864481892885964e-11,1.60794183676548e-11,1.1322438060222597e-09,0.0,-9.411944361882343e-10
8.3,4.99122534308178e-08,1.1972649899842116e-07,8.774656918208776e-11,1.3428535154417046e-07,1.0347406193842647e-09,1.1716136143102673e-07,1.5068491613187683e-09,6.876247559615853e-10,7.514566080834815e-09,7.64416465169342e-09,7.484126926747162e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1776145582423325e-09,1.1783078889411527e-09,1.0347406193842647e-11,1.1821792137240676e-09,1.9805594879273304e-11,1.607751500715576e-11,1.1323317596580404e-09,0.0,-9.418208020637182e-10
8.31,4.9912260366511276e-08,1.1971466614504006e-07,8.773963348861324e-11,1.342827353143228e-07,1.0347591791723387e-09,1.1714934243968486e-07,1.5073466369285203e-09,6.878225180169497e-10,7.512663648440346e-09,7.655488405370174e-09,7.483184794618933e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.17749799056652e-09,1.1781917980327145e-09,1.0347591791723387e-11,1.182066641496105e-09,1.97468378273617e-11,1.6075612827196938e-11,1.1324188284851704e-09,0.0,-9.42442714649898e-10
8.32,4.991226730695656e-08,1.1970283447814044e-07,8.7732693043327e-11,1.3428012705010961e-07,1.0347776830152752e-09,1.1713732516104955e-07,1.5078421204765085e-09,6.880196931502787e-10,7.510766546751395e-09,7.666813025324166e-09,7.48224204279243e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.177381435765999e-09,1.1780757168306218e-09,1.0347776830152752e-11,1.1819540568380474e-09,1.96882104193016e-11,1.6073711821982938e-11,1.1325050156257647e-09,0.0,-9.430602035264917e-10
8.33,4.9912274252122075e-08,1.1969100399757627e-07,8.7725747877815e-11,1.3427752670603148e-07,1.0347961311512277e-09,1.1712530959394967e-07,1.5083356206402712e-09,6.882162826564258e-10,7.508874740479127e-09,7.67813850275413e-09,7.48129867567666e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1772648938322103e-09,1.1779596453469887e-09,1.0347961311512277e-11,1.1818414598642835e-09,1.9629712338252663e-11,1.6071811985756268e-11,1.132590324199064e-09,0.0,-9.436732980566725e-10
8.34,4.991228120197643e-08,1.1967917470320172e-07,8.771879802345723e-11,1.3427493423688473e-07,1.0348145238172495e-09,1.1711329573721614e-07,1.5088271460673093e-09,6.88412287827081e-10,7.506988194596086e-09,7.689464828889976e-09,7.48035469765138e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1771483647566423e-09,1.1778435835938294e-09,1.0348145238172494e-11,1.181728850688414e-09,1.9571343268379082e-11,1.6069913312797047e-11,1.1326747573213395e-09,0.0,-9.442820273888068e-10
8.35,4.991228815648846e-08,1.196673465948711e-07,8.771184351142914e-11,1.342723495977592e-07,1.0348328612493006e-09,1.1710128358968186e-07,1.509316705375108e-09,6.886077099507811e-10,7.505106874334087e-09,7.700791994992762e-09,7.479410113067301e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.177031848530831e-09,1.177727531583056e-09,1.0348328612493006e-11,1.1816162294232604e-09,1.9513102894844826e-11,1.606801579742275e-11,1.1327583181058e-09,0.0,-9.448864204581797e-10
8.36,4.9912295115627186e-08,1.1965551967243891e-07,8.770488437270318e-11,1.342697727440361e-07,1.0348511436822552e-09,1.1708927315018177e-07,1.5098043071511605e-09,6.888025503129195e-10,7.503230745182124e-09,7.712119992354664e-09,7.478464926246307e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1769153451463605e-09,1.1776114893264819e-09,1.0348511436822553e-11,1.1815035961808726e-09,1.9454990903808834e-11,1.6066119433987913e-11,1.1328410096624983e-09,0.0,-9.45486505988704e-10
8.370000000000001,4.991230207936184e-08,1.1964369393575981e-07,8.769792063805022e-11,1.3426720363138594e-07,1.034869371349909e-09,1.1707726441755282e-07,1.5102899599529924e-09,6.889968101957561e-10,7.501359772884294e-09,7.723448812298943e-09,7.477519141481662e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.176798854594861e-09,1.1774954568358213e-09,1.034869371349909e-11,1.1813909510725398e-09,1.9397006982420593e-11,1.606422421688388e-11,1.132922835098241e-09,0.0,-9.460823124946182e-10
8.38,4.991230904766185e-08,1.1963186938468859e-07,8.769095233804101e-11,1.3426464221576647e-07,1.0348875444849854e-09,1.17065257390634e-07,1.5107736723081869e-09,6.891904908784271e-10,7.499493923437744e-09,7.734778446179905e-09,7.476572763038222e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1766823768680102e-09,1.1773794341226906e-09,1.0348875444849854e-11,1.1812782942087962e-09,1.9339150818815434e-11,1.6062330140538517e-11,1.1330037975164974e-09,0.0,-9.466738682821602e-10
8.39,4.991231602049684e-08,1.1962004601908023e-07,8.768397950304766e-11,1.3426208845342046e-07,1.0349056633191437e-09,1.1705325206826627e-07,1.5112554527144112e-09,6.893835936369553e-10,7.497633163090633e-09,7.74610888538288e-09,7.475625795152636e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.176565911957532e-09,1.1772634211986092e-09,1.0349056633191436e-11,1.181165625699432e-09,1.9281422102109828e-11,1.6060437199415976e-11,1.1330839000173116e-09,0.0,-9.472612014512427e-10
8.4,4.991232299783664e-08,1.1960822383878984e-07,8.767700216324501e-11,1.3425954230087377e-07,1.034923728082985e-09,1.1704124844929263e-07,1.5117353096394437e-09,6.895761197442592e-10,7.49577745834011e-09,7.75744012132418e-09,7.474678242033559e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1764494598551955e-09,1.1771474180749994e-09,1.034923728082985e-11,1.1810529456534993e-09,1.9223820522396992e-11,1.6058545388016383e-11,1.1331631456972151e-09,0.0,-9.478443398970969e-10
8.41,4.9912329979651274e-08,1.1959640284367275e-07,8.767002034861211e-11,1.3425700371493326e-07,1.0349417390060598e-09,1.1702924653255808e-07,1.5122132515212026e-09,6.897680704701633e-10,7.493926775930314e-09,7.768772145451062e-09,7.473730107861851e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1763330205528172e-09,1.177031424763189e-09,1.0349417390060598e-11,1.1809402541793215e-09,1.9166345770742235e-11,1.6056654700875624e-11,1.1332415376491384e-09,0.0,-9.484233113119122e-10
8.42,4.991233696591095e-08,1.195845830335844e-07,8.766303408893353e-11,1.342544726526847e-07,1.0349596963168741e-09,1.1701724631690964e-07,1.5126892867677744e-09,6.899594470814077e-10,7.492081082850387e-09,7.780104949241697e-09,7.472781396790781e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1762165940422577e-09,1.1769154412744093e-09,1.0349596963168741e-11,1.180827551384501e-09,1.9108997539178614e-11,1.605476513256506e-11,1.1333190789623286e-09,0.0,-9.489981431864564e-10
8.43,4.991234395658608e-08,1.1957276440838042e-07,8.76560434138009e-11,1.3425194907149088e-07,1.0349776002428966e-09,1.1700524780119628e-07,1.5131634237574443e-09,6.901502508416572e-10,7.490240346332502e-09,7.791438524205129e-09,7.471832112946226e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1761001803154233e-09,1.1767994676197992e-09,1.0349776002428966e-11,1.1807148373759269e-09,1.9051775520702284e-11,1.6052876677691264e-11,1.1333957727222634e-09,0.0,-9.495688628116944e-10
8.44,4.991235095164727e-08,1.1956094696791655e-07,8.764904835261419e-11,1.342494329289895e-07,1.034995451010565e-09,1.1699325098426903e-07,1.5136356708387275e-09,6.903404830115118e-10,7.488404533849919e-09,7.802772861881235e-09,7.470882260426874e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.175983779364265e-09,1.1766835038104038e-09,1.0349954510105649e-11,1.1806021122597827e-09,1.899467940926826e-11,1.6050989330895785e-11,1.133471622010569e-09,0.0,-9.50135497280372e-10
8.45,4.9912357951065304e-08,1.1954913071204872e-07,8.764204893458311e-11,1.3424692418309124e-07,1.0350132488452926e-09,1.1698125586498089e-07,1.5141060363304012e-09,6.905301448485156e-10,7.486573613115037e-09,7.814107953840694e-09,7.469931843304417e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1758673911807775e-09,1.1765675498571751e-09,1.0350132488452926e-11,1.180489376141555e-09,1.8937708899785728e-11,1.604910308685487e-11,1.133546629904938e-09,0.0,-9.506980734886044e-10
8.46,4.991236495481116e-08,1.19537315640633e-07,8.763504518872849e-11,1.3424442279197773e-07,1.035030993971475e-09,1.1696926244218687e-07,1.5145745285215364e-09,6.907192376071669e-10,7.484747552077488e-09,7.825443791684937e-09,7.468980865623747e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1757510157570004e-09,1.1764516057709741e-09,1.035030993971475e-11,1.1803766291260393e-09,1.8880863688113952e-11,1.604721794027923e-11,1.1336207994790486e-09,0.0,-9.51256618137445e-10
8.47,4.991237196285601e-08,1.1952550175352567e-07,8.762803714388362e-11,1.342419287140997e-07,1.035048686612496e-09,1.1695727071474394e-07,1.5150411556715326e-09,6.909077625389267e-10,7.482926318922228e-09,7.83678036704611e-09,7.468029331403157e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1756346530850175e-09,1.1763356715625705e-09,1.035048686612496e-11,1.180263871317348e-09,1.8824143471057813e-11,1.6045333885913793e-11,1.1336941338024858e-09,0.0,-9.51811157734435e-10
8.48,4.99123789751712e-08,1.1951368905058306e-07,8.762102482869557e-11,1.3423944190817496e-07,1.0350663269907347e-09,1.1694528068151109e-07,1.515505926010152e-09,6.910957208922291e-10,7.48110988206765e-09,7.848117671587037e-09,7.467077244634523e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1755183031569548e-09,1.1762197472426435e-09,1.0350663269907347e-11,1.180151102818919e-09,1.876754794636342e-11,1.604345091853743e-11,1.1337666359406633e-09,0.0,-9.52361718595148e-10
8.49,4.991238599172827e-08,1.1950187753166176e-07,8.761400827162657e-11,1.3423696233318653e-07,1.0350839153275708e-09,1.169332923413493e-07,1.5159688477375547e-09,6.912831139124907e-10,7.47929821016372e-09,7.859455697001177e-09,7.466124609283502e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.175401965964983e-09,1.176103832821783e-09,1.0350839153275708e-11,1.1800383237335218e-09,1.87110768127138e-11,1.604156903296275e-11,1.1338383089547448e-09,0.0,-9.529083268447191e-10
8.5,4.991239301249894e-08,1.1949006719661842e-07,8.760698750095533e-11,1.3423448994838071e-07,1.0351014518433914e-09,1.1692130569312149e-07,1.5164299290243353e-09,6.91469942842119e-10,7.477491272090116e-09,7.870794435012576e-09,7.465171429289724e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.175285641501314e-09,1.1759879283104903e-09,1.0351014518433913e-11,1.1799255341632635e-09,1.8654729769724845e-11,1.603968822403581e-11,1.1339091559015701e-09,0.0,-9.53451008419353e-10
8.51,4.9912400037455114e-08,1.1947825804530993e-07,8.75999625447783e-11,1.3423202471326518e-07,1.035118936757597e-09,1.1690932073569261e-07,1.5168891780115597e-09,6.916562089205225e-10,7.475689036954397e-09,7.882133877375826e-09,7.464217708566971e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.175169329758204e-09,1.1758720337191785e-09,1.0351189367575971e-11,1.179812734209599e-09,1.859850651794087e-11,1.6037808486635917e-11,1.1339791798335784e-09,0.0,-9.53989789067837e-10
8.52,4.991240706656888e-08,1.1946645007759323e-07,8.7592933431011e-11,1.342295665876071e-07,1.035136370288608e-09,1.1689733746792957e-07,1.517346602810803e-09,6.9184191338412e-10,7.473891474090172e-09,7.893474015876025e-09,7.463263451003374e-08,200000.0,0.2,100000000.0,0.01,10000000.0,0.02,10000.0,0.2,1000.0,100000000.0,0.08,5000000.0,0.08,1.0,0.0,0.0,1.0,1.0,1.1750530307279502e-09,1.1757561490581727e-09,1.035136370288608e-11,1.1796999239733352e-09,1.8542406758830343e-11,1.603592981567534e-11,1.1340483837987348e-09,0.0,-9.545246943530207e-10
