APC,APC_Cdc20,Bub3_BubR1,Bub3_BubR1_Cdc20,Cdc20,Cdc20_CMad2,MCC,MCC_APC,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
8.555032448333209e-09,7.697165620765543e-08,1.2068678143108802e-07,6.003207991877861e-10,1.3568955612830752e-07,1.0255690951252019e-09,1.2395864257130073e-09,4.473311344011333e-09,4.991068384838271e-08,8.931615161721823e-11,1.2317221698353276e-07,5.43
8.54798595075522e-09,7.696809586443841e-08,1.2067421617794823e-07,6.00757174636711e-10,1.3568049685644076e-07,1.0256234570691871e-09,1.2411084626088783e-09,4.483918184806344e-09,4.991068654772686e-08,8.931345227306911e-11,1.2316003644324204e-07,5.44
8.54098382911506e-09,7.696448687506728e-08,1.206616530140195e-07,6.011923990005705e-10,1.3567148859030006e-07,1.0256775486522645e-09,1.2426252911624807e-09,4.494529295817637e-09,4.9910689281372566e-08,8.931071862736279e-11,1.2314785714573977e-07,5.45
8.534025727614203e-09,7.696082960616073e-08,1.2064909193846848e-07,6.016264752427866e-10,1.356625309602587e-07,1.0257313720491446e-09,1.2441369200638661e-09,4.505144666225042e-09,4.991069204907034e-08,8.930795092958219e-11,1.231356790907319e-07,5.46
8.527111293475914e-09,7.695712442137249e-08,1.206365329504472e-07,6.020594063162153e-10,1.356536235996649e-07,1.0257849294098844e-09,1.2456433580852032e-09,4.515764285151576e-09,4.991069485057264e-08,8.93051494272822e-11,1.2312350227792557e-07,5.47
8.520240176918718e-09,7.695337168141713e-08,1.206239760490931e-07,6.024911951632047e-10,1.3564476614481584e-07,1.025838222860206e-09,1.2471446140797602e-09,4.5263881416641345e-09,4.991069768563382e-08,8.930231436610521e-11,1.2311132670702932e-07,5.48
8.5134120311301e-09,7.69495717440957e-08,1.2061142123352948e-07,6.029218447156535e-10,1.3563595823493204e-07,1.0258912545018133e-09,1.24864069698089e-09,4.537016224774185e-09,4.9910700554010124e-08,8.929944598979655e-11,1.2309915237775285e-07,5.49
8.506626512240456e-09,7.694572496432105e-08,1.2059886850286565e-07,6.033513578950687e-10,1.3562719951213196e-07,1.0259440264127016e-09,1.2501316158010212e-09,4.547648523438465e-09,4.99107034554597e-08,8.929654454021977e-11,1.2308697928980713e-07,5.5
8.499883279297257e-09,7.694183169414305e-08,1.2058631785619727e-07,6.037797376126222e-10,1.3561848962140681e-07,1.0259965406474664e-09,1.251617379630651e-09,4.558285026559672e-09,4.9910706389742545e-08,8.929361025737177e-11,1.2307480744290437e-07,5.51
8.493181994239467e-09,7.693789228277334e-08,1.205737692926065e-07,6.042069867692084e-10,1.3560982821059562e-07,1.0260487992376063e-09,1.2530979976373436e-09,4.568925722987162e-09,4.991070935662052e-08,8.929064337939788e-11,1.23062636836758e-07,5.5200000000000005
8.486522321872187e-09,7.693390707661015e-08,1.2056122281116235e-07,6.046331082554997e-10,1.3560121493036046e-07,1.026100804191822e-09,1.2545734790647312e-09,4.5795706015176365e-09,4.9910712355857305e-08,8.928764414260675e-11,1.2305046747108273e-07,5.53
8.479903929841515e-09,7.692987641926261e-08,1.2054867841092086e-07,6.050581049520032e-10,1.35592649434162e-07,1.0261525574963117e-09,1.2560438332315215e-09,4.590219650895844e-09,4.9910715387218426e-08,8.928461278148513e-11,1.2303829934559436e-07,5.54
8.473326488609636e-09,7.692580065157506e-08,1.2053613609092534e-07,6.054819797291156e-10,1.355841313782353e-07,1.0262040611150625e-09,1.2575090695305067e-09,4.60087285981527e-09,4.99107184504712e-08,8.928154952871262e-11,1.2302613246000997e-07,5.55
8.466789671430151e-09,7.692168011165098e-08,1.2052359585020664e-07,6.059047354471789e-10,1.3557566042156558e-07,1.026255316990139e-09,1.2589691974275787e-09,4.611530216918831e-09,4.991072154538473e-08,8.927845461517617e-11,1.230139668140478e-07,5.5600000000000005
8.460293154323606e-09,7.691751513487679e-08,1.2051105768778338e-07,6.06326374956534e-10,1.3556723622586467e-07,1.0263063270419648e-09,1.2604242264607478e-09,4.622191710799563e-09,4.9910724671729924e-08,8.927532826998453e-11,1.2300180240742724e-07,5.57
8.453836616053256e-09,7.691330605394538e-08,1.2049852160266215e-07,6.067469010975764e-10,1.355588584555472e-07,1.0263570931696056e-09,1.2618741662391653e-09,4.632857330001325e-09,4.9910727829279426e-08,8.927217072048258e-11,1.2298963923986894e-07,5.58
8.447419738101032e-09,7.690905319887946e-08,1.2048598759383777e-07,6.071663167008088e-10,1.3555052677770732e-07,1.0264076172510432e-09,1.2633190264421516e-09,4.643527063019479e-09,4.991073101780764e-08,8.926898219226554e-11,1.2297747731109457e-07,5.59
8.441042204643743e-09,7.690475689705464e-08,1.204734556602935e-07,6.075846245868953e-10,1.3554224086209545e-07,1.0264579011434498e-09,1.2647588168182279e-09,4.654200898301586e-09,4.991073423709071e-08,8.926576290919312e-11,1.2296531662082705e-07,5.6000000000000005
8.434703702529476e-09,7.69004174732224e-08,1.2046092580100126e-07,6.080018275667141e-10,1.3553400038109542e-07,1.0265079466834565e-09,1.2661935471841521e-09,4.664878824248094e-09,4.99107374869065e-08,8.926251309340337e-11,1.2295315716879042e-07,5.61
8.428403921254208e-09,7.689603524953273e-08,1.2044839801492182e-07,6.084179284414103e-10,1.355258050097017e-07,1.026557755687419e-09,1.2676232274239604e-09,4.675560829213032e-09,4.9910740767034576e-08,8.92592329653267e-11,1.229409989547098e-07,5.62
8.422142552938638e-09,7.689161054555664e-08,1.2043587230100506e-07,6.088329300024482e-10,1.3551765442549678e-07,1.0266073299516796e-09,1.2690478674880118e-09,4.68624690150469e-09,4.99107440772562e-08,8.925592274369955e-11,1.2292884197831144e-07,5.63
8.415919292305212e-09,7.688714367830843e-08,1.204233486581902e-07,6.092468350316632e-10,1.3550954830862898e-07,1.0266566712528264e-09,1.2704674773920385e-09,4.696937029386314e-09,4.991074741735432e-08,8.925258264557807e-11,1.2291668623932277e-07,5.64
8.40973383665537e-09,7.688263496226779e-08,1.2041082708540592e-07,6.09659646301313e-10,1.3550148634179021e-07,1.0267057813479484e-09,1.2718820672162007e-09,4.707631201076786e-09,4.991075078711355e-08,8.924921288635161e-11,1.2290453173747225e-07,5.65
8.403585885846988e-09,7.687808470940166e-08,1.2039830758157064e-07,6.10071366574129e-10,1.3549346821019415e-07,1.0267546619748872e-09,1.2732916471041447e-09,4.718329404751311e-09,4.991075418632014e-08,8.92458136797562e-11,1.2289237847248944e-07,5.66
8.397475142272013e-09,7.687349322918584e-08,1.203857901455927e-07,6.104819986033669e-10,1.3548549360155442e-07,1.0268033148524856e-09,1.2746962272620683e-09,4.7290316285421e-09,4.991075761476201e-08,8.924238523788785e-11,1.2288022644410498e-07,5.67
8.391401310834313e-09,7.686886082862658e-08,1.2037327477637052e-07,6.108915451328573e-10,1.3547756220606317e-07,1.0268517416808332e-09,1.2760958179577878e-09,4.739737860539054e-09,4.991076107222868e-08,8.923892777121574e-11,1.2286807565205064e-07,5.68
8.385364098927721e-09,7.686418781228179e-08,1.2036076147279291e-07,6.113000088970555e-10,1.3546967371636968e-07,1.0268999441415082e-09,1.2774904295198123e-09,4.7504480887904405e-09,4.99107645585113e-08,8.923544148859535e-11,1.2285592609605917e-07,5.69
8.37936321641427e-09,7.685947448228211e-08,1.2034825023373913e-07,6.117073926210907e-10,1.3546182782755927e-07,1.0269479238978168e-09,1.278880072336421e-09,4.761162301303572e-09,4.991076807340261e-08,8.923192659728142e-11,1.2284377777586444e-07,5.7
8.373398375602625e-09,7.685472113835184e-08,1.2033574105807916e-07,6.121136990208163e-10,1.3545402423713235e-07,1.026995682595028e-09,1.280264756854747e-09,4.771880486045489e-09,4.9910771616696954e-08,8.92283833029409e-11,1.2283163069120134e-07,5.71
8.36746929122671e-09,7.684992807782962e-08,1.2032323394467386e-07,6.125189308028576e-10,1.354462626449837e-07,1.0270432218606068e-09,1.2816444935798643e-09,4.782602630943629e-09,4.991077518819023e-08,8.922481180966569e-11,1.2281948484180577e-07,5.72
8.361575680424524e-09,7.684509559568893e-08,1.2031072889237517e-07,6.129230906646614e-10,1.3543854275338184e-07,1.027090543304444e-09,1.2830192930738808e-09,4.7933287238865045e-09,4.9910778787679904e-08,8.922121231998531e-11,1.2280734022741473e-07,5.73
8.355717262717148e-09,7.684022398455844e-08,1.2029822590002627e-07,6.133261812945433e-10,1.3543086426694879e-07,1.0271376485190825e-09,1.2843891659550353e-09,4.80405875272437e-09,4.991078241496501e-08,8.921758503487952e-11,1.2279519684776617e-07,5.74
8.349893759987935e-09,7.683531353474213e-08,1.202857249664618e-07,6.13728205371736e-10,1.3542322689263975e-07,1.0271845390799406e-09,1.2857541228968001e-09,4.814792705269898e-09,4.991078606984609e-08,8.921393015379077e-11,1.227830547025991e-07,5.75
8.344104896461886e-09,7.683036453423923e-08,1.2027322609050797e-07,6.141291655664367e-10,1.3541563033972322e-07,1.0272312165455325e-09,1.2871141746269887e-09,4.825530569298844e-09,4.9910789752125246e-08,8.92102478746366e-11,1.2277091379165352e-07,5.76
8.338350398685217e-09,7.682537726876404e-08,1.202607292709828e-07,6.145290645398541e-10,1.354080743197611e-07,1.0272776824576864e-09,1.2884693319268675e-09,4.836272332550712e-09,4.991079346160606e-08,8.92065383938219e-11,1.2275877411467044e-07,5.7700000000000005
8.332629995505103e-09,7.682035202176544e-08,1.2024823450669628e-07,6.149279049442555e-10,1.354005585465891e-07,1.0273239383417588e-09,1.2898196056302736e-09,4.847017982729416e-09,4.991079719809363e-08,8.92028019062511e-11,1.2274663567139183e-07,5.78
8.326943418049596e-09,7.681528907444642e-08,1.2023574179645053e-07,6.153256894230128e-10,1.353930827362973e-07,1.0273699857068467e-09,1.2911650066227366e-09,4.85776750750395e-09,4.991080096139454e-08,8.919903860534022e-11,1.2273449846156067e-07,5.79
8.321290399707738e-09,7.68101887057832e-08,1.2022325113903994e-07,6.157224206106489e-10,1.353856466072108e-07,1.027415826045997e-09,1.292505545840607e-09,4.868520894509038e-09,4.9910804751316854e-08,8.919524868302885e-11,1.2272236248492088e-07,5.8
8.315670676109835e-09,7.680505119254434e-08,1.2021076253325137e-07,6.161181011328834e-10,1.3537824987987068e-07,1.0274614608364123e-09,1.2938412342701874e-09,4.879278131345797e-09,4.9910808567670094e-08,8.919143232979208e-11,1.2271022774121735e-07,5.8100000000000005
8.310083985107918e-09,7.679987680930967e-08,1.201982759778643e-07,6.16512733606678e-10,1.3537089227701506e-07,1.0275068915396547e-09,1.2951720829468708e-09,4.890039205582389e-09,4.9910812410265234e-08,8.91875897346522e-11,1.2269809423019597e-07,5.82
8.304530066756372e-09,7.679466582848893e-08,1.20185791471651e-07,6.169063206402818e-10,1.353635735235603e-07,1.0275521196018467e-09,1.2964981029542826e-09,4.9008041047546755e-09,4.99108162789147e-08,8.91837210851905e-11,1.2268596195160354e-07,5.83
8.299008663292737e-09,7.678941852034037e-08,1.2017330901337667e-07,6.172988648332756e-10,1.353562933465825e-07,1.0275971464538697e-09,1.2978193054234293e-09,4.911572816366867e-09,4.991082017343233e-08,8.917982656755876e-11,1.2267383090518782e-07,5.84
8.293519519118684e-09,7.678413515298911e-08,1.201608286017996e-07,6.176903687766171e-10,1.35349051475299e-07,1.0276419735115592e-09,1.2991357015318506e-09,4.92234532789217e-09,4.99108240936334e-08,8.917590636649081e-11,1.2266170109069747e-07,5.8500000000000005
8.288062380781158e-09,7.677881599244538e-08,1.2014835023567135e-07,6.180808350526842e-10,1.3534184764105012e-07,1.0276866021758983e-09,1.3004473025027776e-09,4.93312162677343e-09,4.9910828039334576e-08,8.917196066531391e-11,1.2264957250788213e-07,5.86
8.28263699695369e-09,7.67734613026225e-08,1.2013587391373685e-07,6.184702662353195e-10,1.353346815772812e-07,1.0277310338332083e-09,1.3017541196042964e-09,4.94390170042378e-09,4.991083201035393e-08,8.916798964596007e-11,1.2263744515649232e-07,5.87
8.277243118417871e-09,7.676807134535484e-08,1.2012339963473458e-07,6.188586648898734e-10,1.3532755301952448e-07,1.0277752698553358e-09,1.3030561641485162e-09,4.954685536227274e-09,4.991083600651091e-08,8.916399348897725e-11,1.2262531903627945e-07,5.88
8.271880498044998e-09,7.676264638041546e-08,1.2011092739739674e-07,6.192460335732476e-10,1.3532046170538148e-07,1.0278193115998388e-09,1.304353447490743e-09,4.965473121539528e-09,4.991084002762634e-08,8.915997237354052e-11,1.226131941469959e-07,5.89
8.26654889077787e-09,7.675718666553377e-08,1.200984572004493e-07,6.196323748339376e-10,1.353134073745054e-07,1.0278631604101697e-09,1.3056459810286589e-09,4.976264443688352e-09,4.991084407352242e-08,8.915592647746313e-11,1.226010704883949e-07,5.9
8.261248053612767e-09,7.675169245641284e-08,1.200859890426123e-07,6.200176912120756e-10,1.3530638976858363e-07,1.027906817615856e-09,1.306933776201505e-09,4.9870594899743826e-09,4.9910848144022674e-08,8.915185597720734e-11,1.225889480602306e-07,5.91
8.255977745581568e-09,7.674616400674671e-08,1.200735229225998e-07,6.204019852394726e-10,1.3529940863132044e-07,1.0279502845326778e-09,1.3082168444892722e-09,4.997858247671711e-09,4.9910852238951987e-08,8.91477610478954e-11,1.22576826862258e-07,5.92
8.250737727734042e-09,7.674060156823743e-08,1.200610588391202e-07,6.207852594396606e-10,1.3529246370841993e-07,1.0279935624628445e-09,1.309495197411895e-09,5.0086607040285124e-09,4.9910856358136564e-08,8.914364186332025e-11,1.22564706894233e-07,5.93
8.245527763120283e-09,7.673500539061203e-08,1.2004859679087623e-07,6.211675163279338e-10,1.3528555474756903e-07,1.0280366526951675e-09,1.3107688465284517e-09,5.019466846267662e-09,4.991086050140393e-08,8.913949859595624e-11,1.2255258815591234e-07,5.94
8.240347616773318e-09,7.67293757216393e-08,1.2003613677656517e-07,6.215487584113904e-10,1.3527868149842064e-07,1.0280795565052315e-09,1.312037803436369e-09,5.030276661587361e-09,4.991086466858292e-08,8.913533141696969e-11,1.2254047064705365e-07,5.95
8.235197055691858e-09,7.672371280714637e-08,1.2002367879487894e-07,6.219289881889735e-10,1.35271843712577e-07,1.028122275155564e-09,1.313302079770633e-09,5.0410901371617525e-09,4.9910868859503655e-08,8.913114049622944e-11,1.225283543674154e-07,5.96
8.230075848823198e-09,7.671801689103525e-08,1.2001122284450425e-07,6.223082081515122e-10,1.352650411435732e-07,1.0281648098958013e-09,1.314561687203005e-09,5.051907260141534e-09,4.9910873073997565e-08,8.912692600231723e-11,1.2251623931675692e-07,5.97
8.224983767046283e-09,7.671228821529914e-08,1.1999876892412273e-07,6.226864207817613e-10,1.3525827354686077e-07,1.0282071619628531e-09,1.3158166374412423e-09,5.06272801765457e-09,4.9910877311897344e-08,8.912268810253807e-11,1.2250412549483837e-07,5.98
8.21992058315491e-09,7.67065270200386e-08,1.1998631703241104e-07,6.230636285544424e-10,1.3525154067979142e-07,1.028249332581065e-09,1.3170669422283248e-09,5.073552396806496e-09,4.9910881573036954e-08,8.911842696293047e-11,1.2249201290142075e-07,5.99
8.214886071841092e-09,7.670073354347758e-08,1.19973867168041e-07,6.234398339362832e-10,1.3524484230160112e-07,1.0282913229623785e-09,1.3183126133416864e-09,5.084380384681328e-09,4.991088585725161e-08,8.911414274827662e-11,1.2247990153626588e-07,6.0
8.209880009678558e-09,7.669490802197939e-08,1.199614193296797e-07,6.238150393860576e-10,1.352381781733939e-07,1.028333134306488e-09,1.3195536625924523e-09,5.095211968342062e-09,4.9910890164377775e-08,8.910983562211246e-11,1.2246779139913645e-07,6.01
8.204902175106401e-09,7.668905069006233e-08,1.199489735159897e-07,6.241892473546248e-10,1.3523154805812645e-07,1.028374767800998e-09,1.3207901018246816e-09,5.1060471348312724e-09,4.991089449425315e-08,8.910550574673772e-11,1.2245568248979588e-07,6.0200000000000005
8.19995234841289e-09,7.668316178041541e-08,1.19936529725629e-07,6.245624602849682e-10,1.3522495172059208e-07,1.0284162246215765e-09,1.322021942914614e-09,5.1168858711717056e-09,4.991089884671666e-08,8.910115328322582e-11,1.2244357480800844e-07,6.03
8.195030311719384e-09,7.667724152391375e-08,1.1992408795725126e-07,6.249346806122348e-10,1.3521838892740546e-07,1.0284575059321063e-09,1.323249197769924e-09,5.127728164366874e-09,4.991090322160846e-08,8.909677839143367e-11,1.2243146835353924e-07,6.04
8.190135848964438e-09,7.667129014963392e-08,1.199116482095059e-07,6.25305910763773e-10,1.3521185944698717e-07,1.0284986128848351e-09,1.324471878328979e-09,5.138574001401643e-09,4.991090761876988e-08,8.909238123001151e-11,1.2241936312615412e-07,6.05
8.185268745888013e-09,7.666530788486917e-08,1.1989921048103822e-07,6.256761531591717e-10,1.3520536304954853e-07,1.028539546620523e-09,1.3256899965601024e-09,5.149423369242818e-09,4.991091203804348e-08,8.908796195641252e-11,1.2240725912561973e-07,6.0600000000000005
8.180428790015843e-09,7.665929495514444e-08,1.1988677477048946e-07,6.260454102102972e-10,1.3519889950707643e-07,1.028580308268588e-09,1.3269035644608436e-09,5.160276254839722e-09,4.991091647927299e-08,8.908352072690243e-11,1.2239515635170353e-07,6.07
8.175615770643936e-09,7.665325158423129e-08,1.1987434107649697e-07,6.264136843213321e-10,1.351924685933184e-07,1.0286208989472507e-09,1.3281125940572519e-09,5.171132645124779e-09,4.991092094230332e-08,8.90790576965691e-11,1.2238305480417374e-07,6.08
8.170829478823211e-09,7.664717799416271e-08,1.1986190939769428e-07,6.267809778888119e-10,1.3518607008376787e-07,1.028661319763675e-09,1.3293170974031564e-09,5.1819925270140866e-09,4.9910925426980556e-08,8.90745730193319e-11,1.2237095448279935e-07,6.09
8.166069707344276e-09,7.664107440524774e-08,1.1984947973271123e-07,6.27147293301663e-10,1.3517970375564935e-07,1.0287015718141088e-09,1.3305170865794513e-09,5.1928558874079885e-09,4.9910929933151935e-08,8.90700668479511e-11,1.223588553873501e-07,6.1000000000000005
8.161336250722334e-09,7.663494103608603e-08,1.1983705208017407e-07,6.275126329412385e-10,1.3517336938790398e-07,1.0287416561840221e-09,1.3317125736933863e-09,5.203722713191638e-09,4.991093446066585e-08,8.906553933403715e-11,1.223467575175965e-07,6.11
8.156628905182228e-09,7.662877810358221e-08,1.1982462643870554e-07,6.278769991813563e-10,1.3516706676117508e-07,1.028781573948243e-09,1.3329035708778622e-09,5.214592991235571e-09,4.991093900937183e-08,8.90609906280599e-11,1.2233466087330984e-07,6.12
8.151947468643615e-09,7.662258582296013e-08,1.1981220280692502e-07,6.282403943883342e-10,1.3516079565779377e-07,1.0288213261710925e-09,1.3340900902907326e-09,5.225466708396259e-09,4.991094357912053e-08,8.905642087935777e-11,1.2232256545426214e-07,6.13
8.147291740706276e-09,7.661636440777704e-08,1.1979978118344854e-07,6.28602820921027e-10,1.3515455586176494e-07,1.0288609139065166e-09,1.3352721441141103e-09,5.236343851516675e-09,4.991094816976374e-08,8.905183023614673e-11,1.2231047126022613e-07,6.140000000000001
8.14266152263555e-09,7.66101140699376e-08,1.1978736156688897e-07,6.28964281130862e-10,1.3514834715875311e-07,1.0289003381982177e-09,1.3364497445536789e-09,5.247224407426835e-09,4.991095278115436e-08,8.904721884552938e-11,1.2229837829097532e-07,6.15
8.138056617347896e-09,7.660383501970774e-08,1.1977494395585612e-07,6.293247773618749e-10,1.3514216933606856e-07,1.0289396000797839e-09,1.3376229038380104e-09,5.258108362944362e-09,4.991095741314638e-08,8.904258685350378e-11,1.222862865462839e-07,6.16
8.133476829396593e-09,7.659752746572839e-08,1.197625283489567e-07,6.296843119507451e-10,1.351360221826535e-07,1.0289787005748154e-09,1.3387916342178875e-09,5.2689957048750255e-09,4.991096206559491e-08,8.903793440497238e-11,1.2227419602592688e-07,6.17
8.128921964957558e-09,7.659119161502916e-08,1.1975011474479463e-07,6.300428872268311e-10,1.351299054890684e-07,1.0290176406970511e-09,1.3399559479656322e-09,5.279886420013286e-09,4.991096673835613e-08,8.903326164375072e-11,1.2226210672967987e-07,6.18
8.124391831815288e-09,7.658482767304189e-08,1.197377031419709e-07,6.304005055122049e-10,1.3512381904747852e-07,1.0290564214504928e-09,1.341115857374438e-09,5.290780495142835e-09,4.99109714312873e-08,8.902856871257616e-11,1.2225001865731926e-07,6.19
8.11988623934893e-09,7.657843584361395e-08,1.1972529353908385e-07,6.307571691216873e-10,1.3511776265164038e-07,1.0290950438295267e-09,1.3422713747577089e-09,5.301677917037128e-09,4.991097614424676e-08,8.902385575311649e-11,1.2223793180862212e-07,6.2
8.115404998518475e-09,7.657201632902161e-08,1.1971288593472917e-07,6.311128803628824e-10,1.3511173609688855e-07,1.0291335088190449e-09,1.3434225124484039e-09,5.312578672459923e-09,4.99109808770939e-08,8.901912290597849e-11,1.2222584618336624e-07,6.21
8.110947921851075e-09,7.656556932998312e-08,1.1970048032749998e-07,6.314676415362111e-10,1.351057391801223e-07,1.0291718173945638e-09,1.344569282798385e-09,5.323482748165805e-09,4.991098562968916e-08,8.901437031071641e-11,1.2221376178133013e-07,6.22
8.106514823427472e-09,7.655909504567182e-08,1.1968807671598696e-07,6.318214549349461e-10,1.350997716997928e-07,1.0292099705223425e-09,1.345711698177773e-09,5.33439013090071e-09,4.991099040189403e-08,8.900959810584041e-11,1.2220167860229294e-07,6.23
8.102105518868561e-09,7.655259367372899e-08,1.196756750987784e-07,6.321743228452448e-10,1.3509383345588987e-07,1.029247969159498e-09,1.3468497709743062e-09,5.345300807402448e-09,4.991099519357105e-08,8.900480642882485e-11,1.2218959664603452e-07,6.24
8.097719825322059e-09,7.654606541027671e-08,1.1966327547446029e-07,6.325262475461833e-10,1.350879242499294e-07,1.02928581425412e-09,1.347983513592706e-09,5.356214764401222e-09,4.9911000004583755e-08,8.899999541611664e-11,1.2217751591233544e-07,6.25
8.093357561449297e-09,7.653951044993055e-08,1.1965087784161643e-07,6.328772313097898e-10,1.3508204388494041e-07,1.0293235067453837e-09,1.3491129384540472e-09,5.367131988620138e-09,4.9911004834796727e-08,8.899516520314339e-11,1.221654364009769e-07,6.26
8.089018547412133e-09,7.653292898581213e-08,1.1963848219882847e-07,6.332272764010772e-10,1.3507619216545258e-07,1.0293610475636607e-09,1.350238057995134e-09,5.37805246677572e-09,4.991100968407555e-08,8.899031592432159e-11,1.2215335811174077e-07,6.2700000000000005
8.08470260485997e-09,7.652632120956161e-08,1.1962608854467603e-07,6.335763850780765e-10,1.350703688974837e-07,1.0293984376306295e-09,1.3513588846678794e-09,5.388976185578411e-09,4.9911014552286804e-08,8.898544771306463e-11,1.2214128104440962e-07,6.28
8.080409556916898e-09,7.651968731135002e-08,1.1961369687773676e-07,6.339245595918688e-10,1.3506457388852728e-07,1.0294356778593834e-09,1.3524754309386936e-09,5.399903131733078e-09,4.991101943929808e-08,8.898056070179086e-11,1.2212920519876665e-07,6.29
8.076139228168953e-09,7.651302747989153e-08,1.196013071965864e-07,6.342718021866186e-10,1.3505880694754024e-07,1.0294727691545382e-09,1.3535877092878738e-09,5.410833291939513e-09,4.991102434497794e-08,8.897565502193155e-11,1.2211713057459573e-07,6.3
8.071891444651469e-09,7.65063419024556e-08,1.1958891949979888e-07,6.346181150996053e-10,1.3505306788493083e-07,1.0295097124123366e-09,1.3546957322090014e-09,5.421766652892926e-09,4.9911029269195933e-08,8.897073080393868e-11,1.221050571716814e-07,6.3100000000000005
8.067666033836565e-09,7.6499630764879e-08,1.1957653378594637e-07,6.349635005612551e-10,1.3504735651254652e-07,1.0295465085207531e-09,1.3557995122083432e-09,5.432703201284432e-09,4.991103421182258e-08,8.896578817729288e-11,1.2209298498980877e-07,6.32
8.06346282462073e-09,7.649289425157771e-08,1.1956415005359944e-07,6.353079607951733e-10,1.35041672643662e-07,1.0295831583595963e-09,1.356899061804259e-09,5.443642923801547e-09,4.991103917272936e-08,8.896082727051103e-11,1.2208091402876368e-07,6.33
8.059281647312513e-09,7.648613254555881e-08,1.1955176830132696e-07,6.356514980181756e-10,1.3503601609296742e-07,1.0296196628006104e-09,1.3579943935266141e-09,5.454585807128666e-09,4.991104415178872e-08,8.895584821115406e-11,1.2206884428833255e-07,6.34
8.055122333620338e-09,7.64793458284321e-08,1.1953938852769637e-07,6.359941144403192e-10,1.3503038667655656e-07,1.029656022707575e-09,1.3590855199161963e-09,5.465531837947543e-09,4.9911049148874036e-08,8.895085112583451e-11,1.2205677576830245e-07,6.3500000000000005
8.050984716640413e-09,7.64725342804218e-08,1.1952701073127358e-07,6.363358122649343e-10,1.3502478421191525e-07,1.029692238936404e-09,1.3601724535241379e-09,5.476481002937768e-09,4.991105416385965e-08,8.89458361402241e-11,1.2204470846846105e-07,6.36
8.046868630844745e-09,7.6465698080378e-08,1.1951463491062317e-07,6.366765936886548e-10,1.350192085179098e-07,1.0297283123352424e-09,1.3612552069113447e-09,5.487433288777242e-09,4.991105919662081e-08,8.894080337906126e-11,1.220326423885967e-07,6.37
8.042773912069275e-09,7.645883740578806e-08,1.1950226106430838e-07,6.37016460901449e-10,1.3501365941477565e-07,1.0297642437445627e-09,1.3623337926479279e-09,5.4983886821426385e-09,4.9911064247033715e-08,8.893575296615854e-11,1.2202057752849832e-07,6.38
8.0387003975021e-09,7.645195243278799e-08,1.1948988919089122e-07,6.373554160866503e-10,1.3500813672410587e-07,1.0298000339972594e-09,1.3634082233126427e-09,5.509347169709877e-09,4.991106931497546e-08,8.893068502440998e-11,1.2200851388795544e-07,6.390000000000001
8.034647925671812e-09,7.644504333617358e-08,1.194775192889325e-07,6.376934614209872e-10,1.3500264026884008e-07,1.0298356839187423e-09,1.3644785114923308e-09,5.520308738154575e-09,4.9911074400324076e-08,8.892559967579839e-11,1.219964514667582e-07,6.4
8.030616336435929e-09,7.643811028941153e-08,1.194651513569919e-07,6.380305990746136e-10,1.3499716987325325e-07,1.0298711943270294e-09,1.3655446697813695e-09,5.531273374152511e-09,4.9911079502958474e-08,8.892049704140266e-11,1.2198439026469732e-07,6.41
8.02660547096944e-09,7.643115346465046e-08,1.1945278539362806e-07,6.383668312111387e-10,1.3499172536294467e-07,1.0299065660328366e-09,1.366606710781124e-09,5.542241064380075e-09,4.991108462275847e-08,8.891537724140493e-11,1.219723302815642e-07,6.42
8.022615171753438e-09,7.642417303273182e-08,1.1944042139739862e-07,6.387021599876566e-10,1.3498630656482705e-07,1.0299417998396684e-09,1.3676646470994064e-09,5.553211795514719e-09,4.991108975960478e-08,8.891024039509772e-11,1.2196027151715074e-07,6.43
8.018645282563871e-09,7.64171691632007e-08,1.1942805936686027e-07,6.390365875547758e-10,1.349809133071156e-07,1.029976896543906e-09,1.3687184913499396e-09,5.564185554235403e-09,4.9911094913378986e-08,8.8905086620891e-11,1.219482139712495e-07,6.44
8.014695648460373e-09,7.641014202431658e-08,1.1941569930056888e-07,6.393701160566488e-10,1.3497554541931736e-07,1.0300118569348947e-09,1.3697682561518245e-09,5.575162327223031e-09,4.991110008396356e-08,8.889991603631921e-11,1.2193615764365356e-07,6.45
8.010766115775199e-09,7.640309178306388e-08,1.1940334119707947e-07,6.397027476310007e-10,1.349702027322205e-07,1.0300466817950296e-09,1.3708139541290145e-09,5.586142101160898e-09,4.991110527124183e-08,8.889472875804825e-11,1.2192410253415663e-07,6.46
8.006856532102272e-09,7.639601860516259e-08,1.1939098505494632e-07,6.400344844091584e-10,1.3496488507788383e-07,1.0300813718998415e-09,1.3718555979097937e-09,5.597124862735117e-09,4.991111047509799e-08,8.888952490188232e-11,1.2191204864255298e-07,6.47
8.0029667462863e-09,7.638892265507862e-08,1.1937863087272301e-07,6.403653285160796e-10,1.3495959228962625e-07,1.0301159280180802e-09,1.3728932001262604e-09,5.608110598635053e-09,4.99111156954171e-08,8.888430458277083e-11,1.2189999596863745e-07,6.48
