T,CLI,DK,KI,N,STIM,V,Z,_CLE,_ECL,_EK,_ENA,_IPUMP,_I_CL_L,_I_K,_I_K_G,_I_K_L,_I_NA,_I_NA_G,_I_NA_L,_KE,_NAE,_NAI
391.5,9.8975906,0.0,129.25639,0.069405384,0.0,-67.194229,1.0,123.27955,-67.19043,-92.562637,42.697315,0.64598143,-7.6064294e-05,3.9851075e-06,0.023546468,1.2684203,7.2078437e-05,-0.014770179,-1.923102,4.0037222,125.30978,25.230078
392.0,9.8975887,0.0,129.25639,0.069405384,0.0,-67.194229,1.0,123.27955,-67.19043,-92.562637,42.697319,0.64598143,-7.5940101e-05,3.9786019e-06,0.023546472,1.2684203,7.1960749e-05,-0.014770183,-1.9231021,4.0037227,125.30978,25.230076
392.5,9.8975868,0.0,129.25639,0.069405384,0.0,-67.194229,1.0,123.27956,-67.190437,-92.562637,42.697319,0.64598137,-7.5816111e-05,3.9721072e-06,0.023546476,1.2684202,7.1843257e-05,-0.014770187,-1.9231021,4.0037227,125.30978,25.230074
393.0,9.8975849,0.0,129.25639,0.069405392,0.0,-67.194229,1.0,123.27956,-67.190445,-92.56263,42.697323,0.64598137,-7.5692318e-05,3.9656229e-06,0.023546478,1.2684202,7.1725946e-05,-0.01477019,-1.9231021,4.0037231,125.30979,25.230072
393.5,9.897583,0.0,129.25639,0.069405392,0.0,-67.194229,1.0,123.27956,-67.190453,-92.56263,42.697327,0.64598131,-7.5568736e-05,3.9591491e-06,0.023546482,1.2684201,7.160884e-05,-0.014770194,-1.9231021,4.0037231,125.30979,25.23007
394.0,9.8975821,0.0,129.25639,0.069405399,0.0,-67.194229,1.0,123.27957,-67.190453,-92.56263,42.697327,0.64598131,-7.544535e-05,3.9526863e-06,0.023546485,1.2684201,7.1491915e-05,-0.014770197,-1.9231023,4.0037236,125.3098,25.230068
394.5,9.8975801,0.0,129.25639,0.069405399,0.0,-67.194229,1.0,123.27958,-67.19046,-92.56263,42.69733,0.64598131,-7.5322161e-05,3.9462338e-06,0.023546487,1.26842,7.1375187e-05,-0.0147702,-1.9231023,4.0037241,125.3098,25.230068
395.0,9.8975782,0.0,129.25639,0.069405407,0.0,-67.194229,1.0,123.27958,-67.190468,-92.56263,42.697334,0.64598125,-7.5199183e-05,3.9397919e-06,0.023546491,1.26842,7.1258648e-05,-0.014770204,-1.9231023,4.0037241,125.30981,25.230066
395.5,9.8975763,0.0,129.25639,0.069405407,0.0,-67.194229,1.0,123.27959,-67.190475,-92.562622,42.697338,0.64598125,-7.5076401e-05,3.9333599e-06,0.023546495,1.2684199,7.1142298e-05,-0.014770207,-1.9231024,4.0037246,125.30981,25.230064
396.0,9.8975754,0.0,129.25639,0.069405407,0.0,-67.194229,1.0,123.27959,-67.190475,-92.562622,42.697338,0.64598119,-7.4953816e-05,3.9269389e-06,0.023546496,1.2684199,7.1026137e-05,-0.014770211,-1.9231024,4.0037246,125.30981,25.230062
396.5,9.8975735,0.0,129.25639,0.069405414,0.0,-67.194221,1.0,123.27959,-67.190483,-92.562622,42.697342,0.64598119,-7.4831434e-05,3.9205283e-06,0.0235465,1.2684197,7.0910166e-05,-0.014770214,-1.9231024,4.0037251,125.30982,25.230061
397.0,9.8975716,0.0,129.25639,0.069405414,0.0,-67.194221,1.0,123.2796,-67.190491,-92.562622,42.697346,0.64598113,-7.4709249e-05,3.9141282e-06,0.023546504,1.2684197,7.0794384e-05,-0.014770218,-1.9231025,4.0037251,125.30983,25.230059
397.5,9.8975697,0.0,129.25639,0.069405422,0.0,-67.194221,1.0,123.27961,-67.190498,-92.562614,42.697346,0.64598113,-7.4587268e-05,3.9077386e-06,0.023546506,1.2684196,7.0678791e-05,-0.014770221,-1.9231025,4.0037255,125.30983,25.230059
398.0,9.8975687,0.0,129.25639,0.069405422,0.0,-67.194221,1.0,123.27961,-67.190498,-92.562614,42.69735,0.64598113,-7.4465483e-05,3.9013594e-06,0.023546509,1.2684196,7.0563394e-05,-0.014770225,-1.9231025,4.0037255,125.30984,25.230057
398.5,9.8975668,0.0,129.25639,0.069405429,0.0,-67.194221,1.0,123.27962,-67.190506,-92.562614,42.697353,0.64598107,-7.4343901e-05,3.8949906e-06,0.023546513,1.2684195,7.0448179e-05,-0.014770228,-1.9231026,4.003726,125.30984,25.230055
399.0,9.8975649,0.0,129.25639,0.069405429,0.0,-67.194221,1.0,123.27962,-67.190514,-92.562614,42.697353,0.64598107,-7.4222517e-05,3.8886324e-06,0.023546515,1.2684195,7.0333146e-05,-0.014770231,-1.9231026,4.003726,125.30984,25.230053
399.5,9.8975639,0.0,129.25639,0.069405429,0.0,-67.194221,1.0,123.27962,-67.190514,-92.562607,42.697357,0.64598101,-7.4101328e-05,3.8822845e-06,0.023546519,1.2684194,7.021831e-05,-0.014770235,-1.9231026,4.0037265,125.30985,25.230051
400.0,9.897562,0.0,129.25639,0.069405437,0.0,-67.194221,1.0,123.27963,-67.190521,-92.562607,42.697361,0.64598101,-7.3980336e-05,3.8759467e-06,0.023546522,1.2684194,7.0103662e-05,-0.014770239,-1.9231027,4.003727,125.30985,25.230049
400.5,9.8975601,0.0,129.25639,0.069405437,0.0,-67.194221,1.0,123.27964,-67.190529,-92.562607,42.697361,0.64598095,-7.3859548e-05,3.8696194e-06,0.023546524,1.2684193,6.9989197e-05,-0.014770241,-1.9231027,4.003727,125.30986,25.230049
401.0,9.8975582,0.0,129.25639,0.069405444,0.0,-67.194221,1.0,123.27964,-67.190536,-92.562607,42.697365,0.64598095,-7.3738949e-05,3.8633025e-06,0.023546528,1.2684193,6.9874921e-05,-0.014770245,-1.9231027,4.0037274,125.30987,25.230047
401.5,9.8975573,0.0,129.25639,0.069405444,0.0,-67.194221,1.0,123.27965,-67.190536,-92.562607,42.697369,0.64598095,-7.3618554e-05,3.856996e-06,0.023546532,1.2684191,6.9760827e-05,-0.014770249,-1.9231027,4.0037274,125.30987,25.230045
402.0,9.8975554,0.0,129.25639,0.069405444,0.0,-67.194221,1.0,123.27965,-67.190544,-92.562599,42.697372,0.64598089,-7.3498348e-05,3.8506996e-06,0.023546534,1.2684191,6.9646921e-05,-0.014770252,-1.9231029,4.0037279,125.30988,25.230043
402.5,9.8975534,0.0,129.25639,0.069405451,0.0,-67.194221,1.0,123.27966,-67.190552,-92.562599,42.697372,0.64598089,-7.3378345e-05,3.8444136e-06,0.023546537,1.268419,6.9533206e-05,-0.014770255,-1.9231029,4.0037279,125.30988,25.230042
403.0,9.8975525,0.0,129.25639,0.069405451,0.0,-67.194221,1.0,123.27966,-67.190552,-92.562599,42.697376,0.64598083,-7.3258532e-05,3.8381377e-06,0.023546541,1.268419,6.9419671e-05,-0.014770259,-1.9231029,4.0037284,125.30988,25.230042
403.5,9.8975506,0.0,129.25639,0.069405459,0.0,-67.194214,1.0,123.27966,-67.190559,-92.562599,42.69738,0.64598083,-7.3138923e-05,3.8318717e-06,0.023546543,1.2684189,6.9306327e-05,-0.014770262,-1.923103,4.0037284,125.30989,25.23004
404.0,9.8975487,0.0,129.25639,0.069405459,0.0,-67.194214,1.0,123.27967,-67.190567,-92.562592,42.69738,0.64598083,-7.3019502e-05,3.8256167e-06,0.023546547,1.2684189,6.9193164e-05,-0.014770266,-1.923103,4.0037289,125.30989,25.230038
404.5,9.8975468,0.0,129.25639,0.069405459,0.0,-67.194214,1.0,123.27968,-67.190575,-92.562592,42.697384,0.64598078,-7.2900279e-05,3.8193712e-06,0.023546549,1.2684188,6.908019e-05,-0.014770269,-1.923103,4.0037289,125.3099,25.230036
405.0,9.8975458,0.0,129.25639,0.069405466,0.0,-67.194214,1.0,123.27968,-67.190575,-92.562592,42.697388,0.64598078,-7.2781251e-05,3.8131361e-06,0.023546552,1.2684188,6.8967391e-05,-0.014770272,-1.9231031,4.0037293,125.3099,25.230034
405.5,9.8975439,0.0,129.25639,0.069405466,0.0,-67.194214,1.0,123.27969,-67.190582,-92.562592,42.697388,0.64598072,-7.2662413e-05,3.8069113e-06,0.023546556,1.2684187,6.8854788e-05,-0.014770276,-1.9231031,4.0037293,125.30991,25.230034
406.0,9.897542,0.0,129.25639,0.069405474,0.0,-67.194214,1.0,123.27969,-67.19059,-92.562592,42.697392,0.64598072,-7.2543771e-05,3.8006967e-06,0.023546558,1.2684187,6.874236e-05,-0.014770279,-1.9231031,4.0037298,125.30991,25.230032
406.5,9.897541,0.0,129.25639,0.069405474,0.0,-67.194214,1.0,123.27969,-67.19059,-92.562584,42.697395,0.64598072,-7.2425326e-05,3.7944924e-06,0.023546562,1.2684186,6.8630121e-05,-0.014770282,-1.9231031,4.0037303,125.30991,25.23003
407.0,9.8975391,0.0,129.25639,0.069405474,0.0,-67.194214,1.0,123.2797,-67.190598,-92.562584,42.697395,0.64598066,-7.230707e-05,3.7882978e-06,0.023546565,1.2684186,6.8518064e-05,-0.014770286,-1.9231032,4.0037303,125.30992,25.230028
407.5,9.8975372,0.0,129.25639,0.069405481,0.0,-67.194214,1.0,123.2797,-67.190605,-92.562584,42.697399,0.64598066,-7.218901e-05,3.7821135e-06,0.023546567,1.2684184,6.8406189e-05,-0.014770289,-1.9231032,4.0037308,125.30992,25.230026
408.0,9.8975363,0.0,129.25639,0.069405481,0.0,-67.194214,1.0,123.27971,-67.190613,-92.562584,42.697403,0.6459806,-7.2071147e-05,3.7759391e-06,0.023546571,1.2684184,6.8294496e-05,-0.014770293,-1.9231032,4.0037308,125.30993,25.230026
408.5,9.8975344,0.0,129.25639,0.069405489,0.0,-67.194214,1.0,123.27972,-67.190613,-92.562576,42.697403,0.6459806,-7.1953473e-05,3.769775e-06,0.023546573,1.2684184,6.8182984e-05,-0.014770295,-1.9231033,4.0037313,125.30994,25.230024
409.0,9.8975325,0.0,129.25639,0.069405489,0.0,-67.194214,1.0,123.27972,-67.19062,-92.562576,42.697407,0.64598054,-7.1835988e-05,3.7636212e-06,0.023546576,1.2684183,6.8071655e-05,-0.014770299,-1.9231033,4.0037313,125.30994,25.230022
409.5,9.8975315,0.0,129.25639,0.069405489,0.0,-67.194214,1.0,123.27972,-67.190628,-92.562576,42.697411,0.64598054,-7.1718692e-05,3.7574771e-06,0.02354658,1.2684183,6.7960507e-05,-0.014770302,-1.9231033,4.0037317,125.30994,25.230021
410.0,9.8975296,0.0,129.25639,0.069405496,0.0,-67.194214,1.0,123.27973,-67.190628,-92.562576,42.697411,0.64598054,-7.1601593e-05,3.7513428e-06,0.023546582,1.2684182,6.7849542e-05,-0.014770306,-1.9231035,4.0037317,125.30994,25.230019
410.5,9.8975277,0.0,129.25639,0.069405496,0.0,-67.194206,1.0,123.27973,-67.190636,-92.562576,42.697414,0.64598048,-7.1484683e-05,3.7452189e-06,0.023546586,1.2684182,6.7738758e-05,-0.014770309,-1.9231035,4.0037322,125.30995,25.230019
411.0,9.8975267,0.0,129.25639,0.069405504,0.0,-67.194206,1.0,123.27974,-67.190643,-92.562569,42.697418,0.64598048,-7.1367969e-05,3.7391051e-06,0.023546588,1.2684181,6.7628156e-05,-0.014770312,-1.9231035,4.0037322,125.30996,25.230017
411.5,9.8975248,0.0,129.25639,0.069405504,0.0,-67.194206,1.0,123.27974,-67.190643,-92.562569,42.697418,0.64598042,-7.1251437e-05,3.7330012e-06,0.023546591,1.2684181,6.7517736e-05,-0.014770316,-1.9231035,4.0037327,125.30996,25.230015
412.0,9.8975229,0.0,129.25639,0.069405504,0.0,-67.194206,1.0,123.27975,-67.190651,-92.562569,42.697422,0.64598042,-7.1135102e-05,3.7269072e-06,0.023546595,1.268418,6.7407491e-05,-0.014770319,-1.9231036,4.0037327,125.30997,25.230013
412.5,9.897522,0.0,129.25639,0.069405511,0.0,-67.194206,1.0,123.27975,-67.190659,-92.562569,42.697426,0.64598042,-7.1018956e-05,3.7208233e-06,0.023546597,1.268418,6.7297427e-05,-0.014770322,-1.9231036,4.0037332,125.30997,25.230011
413.0,9.8975201,0.0,129.25639,0.069405511,0.0,-67.194206,1.0,123.27975,-67.190659,-92.562561,42.697426,0.64598036,-7.0902999e-05,3.714749e-06,0.023546601,1.2684178,6.7187546e-05,-0.014770325,-1.9231036,4.0037332,125.30997,25.230011
413.5,9.8975182,0.0,129.25639,0.069405518,0.0,-67.194206,1.0,123.27976,-67.190666,-92.562561,42.69743,0.64598036,-7.0787231e-05,3.7086847e-06,0.023546603,1.2684178,6.7077846e-05,-0.014770329,-1.9231037,4.0037336,125.30997,25.230009
414.0,9.8975172,0.0,129.25639,0.069405518,0.0,-67.194206,1.0,123.27977,-67.190674,-92.562561,42.697433,0.6459803,-7.0671653e-05,3.7026305e-06,0.023546606,1.2684177,6.6968321e-05,-0.014770332,-1.9231037,4.0037336,125.30998,25.230007
414.5,9.8975153,0.0,129.25639,0.069405518,0.0,-67.194206,1.0,123.27977,-67.190681,-92.562561,42.697433,0.6459803,-7.0556263e-05,3.6965862e-06,0.02354661,1.2684177,6.6858978e-05,-0.014770336,-1.9231037,4.0037341,125.30999,25.230005
415.0,9.8975134,0.0,129.25639,0.069405526,0.0,-67.194206,1.0,123.27978,-67.190681,-92.562561,42.697437,0.6459803,-7.0441056e-05,3.6905515e-06,0.023546612,1.2684176,6.674981e-05,-0.014770338,-1.9231037,4.0037341,125.30999,25.230005
415.5,9.8975124,0.0,129.25639,0.069405526,0.0,-67.194206,1.0,123.27978,-67.190689,-92.562553,42.697441,0.64598024,-7.0326045e-05,3.6845267e-06,0.023546616,1.2684176,6.6640823e-05,-0.014770342,-1.9231038,4.0037346,125.31,25.230003
416.0,9.8975105,0.0,129.25639,0.069405533,0.0,-67.194206,1.0,123.27979,-67.190697,-92.562553,42.697441,0.64598024,-7.0211216e-05,3.6785118e-06,0.023546617,1.2684175,6.6532011e-05,-0.014770345,-1.9231038,4.0037346,125.31,25.230001
416.5,9.8975086,0.0,129.25639,0.069405533,0.0,-67.194206,1.0,123.27979,-67.190697,-92.562553,42.697445,0.64598018,-7.0096576e-05,3.6725066e-06,0.023546621,1.2684175,6.6423381e-05,-0.014770349,-1.9231038,4.0037351,125.31001,25.23
417.0,9.8975077,0.0,129.25639,0.069405533,0.0,-67.194206,1.0,123.27979,-67.190704,-92.562553,42.697449,0.64598018,-6.9982125e-05,3.6665115e-06,0.023546623,1.2684174,6.6314926e-05,-0.014770351,-1.9231039,4.0037351,125.31001,25.229998
417.5,9.8975058,0.0,129.25639,0.069405541,0.0,-67.194206,1.0,123.2798,-67.190712,-92.562553,42.697449,0.64598018,-6.9867863e-05,3.6605261e-06,0.023546627,1.2684174,6.6206645e-05,-0.014770355,-1.9231039,4.0037355,125.31001,25.229998
418.0,9.8975048,0.0,129.25639,0.069405541,0.0,-67.194199,1.0,123.2798,-67.190712,-92.562546,42.697453,0.64598012,-6.9753783e-05,3.6545503e-06,0.023546631,1.2684172,6.6098546e-05,-0.014770358,-1.9231039,4.0037355,125.31002,25.229996
418.5,9.8975029,0.0,129.25639,0.069405548,0.0,-67.194199,1.0,123.27981,-67.19072,-92.562546,42.697456,0.64598012,-6.9639893e-05,3.6485842e-06,0.023546632,1.2684172,6.5990622e-05,-0.014770362,-1.9231039,4.003736,125.31002,25.229994
419.0,9.897501,0.0,129.25639,0.069405548,0.0,-67.194199,1.0,123.27982,-67.190727,-92.562546,42.697456,0.64598006,-6.9526184e-05,3.6426279e-06,0.023546636,1.2684172,6.5882872e-05,-0.014770364,-1.923104,4.0037365,125.31003,25.229992
419.5,9.8975,0.0,129.25639,0.069405548,0.0,-67.194199,1.0,123.27982,-67.190727,-92.562546,42.69746,0.64598006,-6.9412665e-05,3.6366814e-06,0.023546638,1.2684171,6.5775297e-05,-0.014770368,-1.923104,4.0037365,125.31003,25.229992
420.0,9.8974981,0.0,129.25639,0.069405556,0.0,-67.194199,1.0,123.27982,-67.190735,-92.562538,42.697464,0.64598006,-6.9299327e-05,3.6307445e-06,0.023546642,1.2684171,6.5667904e-05,-0.014770371,-1.923104,4.003737,125.31004,25.22999
420.5,9.8974962,0.0,129.25639,0.069405556,0.0,-67.194199,1.0,123.27982,-67.190742,-92.562538,42.697464,0.64598,-6.9186179e-05,3.6248173e-06,0.023546644,1.268417,6.5560678e-05,-0.014770374,-1.9231042,4.003737,125.31004,25.229988
421.0,9.8974953,0.0,129.25639,0.069405563,0.0,-67.194199,1.0,123.27983,-67.190742,-92.562538,42.697468,0.64598,-6.9073212e-05,3.6188999e-06,0.023546647,1.268417,6.5453634e-05,-0.014770377,-1.9231042,4.0037374,125.31004,25.229986
421.5,9.8974934,0.0,129.25639,0.069405563,0.0,-67.194199,1.0,123.27984,-67.19075,-92.562538,42.697472,0.64598,-6.8960435e-05,3.612992e-06,0.023546649,1.2684169,6.5346758e-05,-0.01477038,-1.9231042,4.0037374,125.31005,25.229986
422.0,9.8974924,0.0,129.25639,0.069405563,0.0,-67.194199,1.0,123.27984,-67.190758,-92.562538,42.697472,0.64597994,-6.8847839e-05,3.607094e-06,0.023546653,1.2684169,6.5240063e-05,-0.014770384,-1.9231042,4.0037379,125.31005,25.229984
422.5,9.8974905,0.0,129.25639,0.069405571,0.0,-67.194199,1.0,123.27985,-67.190758,-92.562531,42.697475,0.64597994,-6.8735426e-05,3.6012052e-06,0.023546655,1.2684168,6.5133536e-05,-0.014770387,-1.9231043,4.0037379,125.31006,25.229982
423.0,9.8974886,0.0,129.25639,0.069405571,0.0,-67.194199,1.0,123.27985,-67.190765,-92.562531,42.697475,0.64597988,-6.8623194e-05,3.5953265e-06,0.023546658,1.2684168,6.502719e-05,-0.01477039,-1.9231043,4.0037384,125.31006,25.22998
423.5,9.8974876,0.0,129.25639,0.069405571,0.0,-67.194199,1.0,123.27985,-67.190773,-92.562531,42.697479,0.64597988,-6.8511152e-05,3.5894573e-06,0.023546662,1.2684166,6.4921012e-05,-0.014770393,-1.9231043,4.0037384,125.31007,25.22998
424.0,9.8974857,0.0,129.25639,0.069405578,0.0,-67.194199,1.0,123.27986,-67.190773,-92.562531,42.697483,0.64597988,-6.8399284e-05,3.5835976e-06,0.023546664,1.2684166,6.4815009e-05,-0.014770396,-1.9231044,4.0037389,125.31007,25.229979
424.5,9.8974848,0.0,129.25639,0.069405578,0.0,-67.194199,1.0,123.27986,-67.190781,-92.562531,42.697483,0.64597982,-6.8287605e-05,3.5777475e-06,0.023546668,1.2684165,6.470918e-05,-0.0147704,-1.9231044,4.0037389,125.31007,25.229977
425.0,9.8974829,0.0,129.25639,0.069405586,0.0,-67.194191,1.0,123.27987,-67.190788,-92.562523,42.697487,0.64597982,-6.8176108e-05,3.5719067e-06,0.02354667,1.2684165,6.4603526e-05,-0.014770403,-1.9231044,4.0037394,125.31008,25.229975
425.5,9.897481,0.0,129.25639,0.069405586,0.0,-67.194191,1.0,123.27987,-67.190788,-92.562523,42.697491,0.64597976,-6.8064794e-05,3.5660755e-06,0.023546673,1.2684165,6.4498039e-05,-0.014770405,-1.9231044,4.0037394,125.31008,25.229975
426.0,9.89748,0.0,129.25639,0.069405586,0.0,-67.194191,1.0,123.27988,-67.190796,-92.562523,42.697491,0.64597976,-6.7953653e-05,3.5602543e-06,0.023546675,1.2684164,6.4392727e-05,-0.014770409,-1.9231045,4.0037398,125.31009,25.229973
426.5,9.8974781,0.0,129.25639,0.069405593,0.0,-67.194191,1.0,123.27988,-67.190804,-92.562523,42.697495,0.64597976,-6.7842702e-05,3.5544422e-06,0.023546679,1.2684164,6.4287589e-05,-0.014770412,-1.9231045,4.0037398,125.31009,25.229971
427.0,9.8974771,0.0,129.25639,0.069405593,0.0,-67.194191,1.0,123.27988,-67.190804,-92.562515,42.697498,0.6459797,-6.7731933e-05,3.5486396e-06,0.023546681,1.2684163,6.4182619e-05,-0.014770416,-1.9231045,4.0037403,125.3101,25.229969
427.5,9.8974752,0.0,129.25639,0.0694056,0.0,-67.194191,1.0,123.27989,-67.190811,-92.562515,42.697498,0.6459797,-6.7621339e-05,3.5428463e-06,0.023546685,1.2684163,6.4077823e-05,-0.014770418,-1.9231046,4.0037403,125.3101,25.229969
428.0,9.8974743,0.0,129.25639,0.0694056,0.0,-67.194191,1.0,123.27989,-67.190819,-92.562515,42.697502,0.6459797,-6.7510926e-05,3.5370626e-06,0.023546686,1.2684162,6.3973202e-05,-0.014770421,-1.9231046,4.0037408,125.3101,25.229967
428.5,9.8974724,0.0,129.25639,0.0694056,0.0,-67.194191,1.0,123.2799,-67.190819,-92.562515,42.697502,0.64597964,-6.7400702e-05,3.5312883e-06,0.02354669,1.2684162,6.3868742e-05,-0.014770425,-1.9231046,4.0037408,125.31011,25.229965
429.0,9.8974705,0.0,129.25639,0.069405608,0.0,-67.194191,1.0,123.27991,-67.190826,-92.562515,42.697506,0.64597964,-6.7290646e-05,3.5255234e-06,0.023546692,1.268416,6.3764463e-05,-0.014770428,-1.9231046,4.0037413,125.31011,25.229963
429.5,9.8974695,0.0,129.25639,0.069405608,0.0,-67.194191,1.0,123.27991,-67.190834,-92.562508,42.69751,0.64597958,-6.7180779e-05,3.5197679e-06,0.023546696,1.268416,6.3660344e-05,-0.014770431,-1.9231048,4.0037413,125.31012,25.229963
430.0,9.8974676,0.0,129.25639,0.069405608,0.0,-67.194191,1.0,123.27991,-67.190834,-92.562508,42.69751,0.64597958,-6.7071087e-05,3.514022e-06,0.023546698,1.2684159,6.3556399e-05,-0.014770434,-1.9231048,4.0037417,125.31012,25.229961
430.5,9.8974667,0.0,129.25639,0.069405615,0.0,-67.194191,1.0,123.27991,-67.190842,-92.562508,42.697514,0.64597958,-6.6961577e-05,3.5082853e-06,0.023546701,1.2684159,6.345263e-05,-0.014770437,-1.9231048,4.0037417,125.31013,25.229959
431.0,9.8974648,0.0,129.25639,0.069405615,0.0,-67.194191,1.0,123.27992,-67.190849,-92.562508,42.697517,0.64597952,-6.6852241e-05,3.5025582e-06,0.023546703,1.2684159,6.334902e-05,-0.01477044,-1.9231049,4.0037422,125.31013,25.229958
431.5,9.8974638,0.0,129.25639,0.069405623,0.0,-67.194191,1.0,123.27993,-67.190849,-92.562508,42.697517,0.64597952,-6.6743087e-05,3.4968405e-06,0.023546707,1.2684158,6.3245585e-05,-0.014770444,-1.9231049,4.0037422,125.31013,25.229958
432.0,9.8974619,0.0,129.25639,0.069405623,0.0,-67.194191,1.0,123.27993,-67.190857,-92.5625,42.697521,0.64597952,-6.6634107e-05,3.4911318e-06,0.023546709,1.2684158,6.3142317e-05,-0.014770446,-1.9231049,4.0037422,125.31014,25.229956
432.5,9.89746,0.0,129.25639,0.069405623,0.0,-67.194191,1.0,123.27994,-67.190865,-92.5625,42.697521,0.64597946,-6.652531e-05,3.4854324e-06,0.023546712,1.2684157,6.3039224e-05,-0.014770449,-1.9231049,4.0037427,125.31014,25.229954
433.0,9.897459,0.0,129.25639,0.06940563,0.0,-67.194183,1.0,123.27994,-67.190865,-92.5625,42.697525,0.64597946,-6.6416687e-05,3.4797424e-06,0.023546714,1.2684157,6.2936291e-05,-0.014770453,-1.923105,4.0037427,125.31015,25.229952
433.5,9.8974571,0.0,129.25639,0.06940563,0.0,-67.194183,1.0,123.27995,-67.190872,-92.5625,42.697529,0.6459794,-6.6308246e-05,3.4740617e-06,0.023546718,1.2684156,6.2833533e-05,-0.014770456,-1.923105,4.0037432,125.31015,25.229952
434.0,9.8974562,0.0,129.25639,0.06940563,0.0,-67.194183,1.0,123.27995,-67.190872,-92.5625,42.697529,0.6459794,-6.619998e-05,3.4683903e-06,0.02354672,1.2684156,6.2730935e-05,-0.014770458,-1.923105,4.0037432,125.31016,25.22995
434.5,9.8974543,0.0,129.25639,0.069405638,0.0,-67.194183,1.0,123.27995,-67.19088,-92.562492,42.697533,0.6459794,-6.6091889e-05,3.4627283e-06,0.023546724,1.2684155,6.2628511e-05,-0.014770461,-1.923105,4.0037436,125.31016,25.229948
435.0,9.8974533,0.0,129.25639,0.069405638,0.0,-67.194183,1.0,123.27996,-67.190887,-92.562492,42.697536,0.64597934,-6.5983979e-05,3.4570751e-06,0.023546726,1.2684155,6.2526247e-05,-0.014770465,-1.9231051,4.0037436,125.31017,25.229946
435.5,9.8974514,0.0,129.25639,0.069405638,0.0,-67.194183,1.0,123.27996,-67.190887,-92.562492,42.697536,0.64597934,-6.5876236e-05,3.4514314e-06,0.023546729,1.2684155,6.2424158e-05,-0.014770468,-1.9231051,4.0037441,125.31017,25.229946
436.0,9.8974504,0.0,129.25639,0.069405645,0.0,-67.194183,1.0,123.27997,-67.190895,-92.562492,42.69754,0.64597934,-6.5768676e-05,3.4457971e-06,0.023546731,1.2684153,6.2322229e-05,-0.014770471,-1.9231051,4.0037441,125.31017,25.229944
436.5,9.8974485,0.0,129.25639,0.069405645,0.0,-67.194183,1.0,123.27997,-67.190903,-92.562492,42.69754,0.64597929,-6.566129e-05,3.4401719e-06,0.023546735,1.2684153,6.2220468e-05,-0.014770473,-1.9231052,4.0037446,125.31017,25.229942
437.0,9.8974476,0.0,129.25639,0.069405653,0.0,-67.194183,1.0,123.27998,-67.190903,-92.562485,42.697544,0.64597929,-6.5554079e-05,3.4345558e-06,0.023546737,1.2684152,6.2118881e-05,-0.014770477,-1.9231052,4.0037446,125.31018,25.229942
437.5,9.8974457,0.0,129.25639,0.069405653,0.0,-67.194183,1.0,123.27998,-67.19091,-92.562485,42.697548,0.64597923,-6.544705e-05,3.4289487e-06,0.02354674,1.2684152,6.2017454e-05,-0.01477048,-1.9231052,4.0037451,125.31019,25.22994
438.0,9.8974447,0.0,129.25639,0.069405653,0.0,-67.194183,1.0,123.27998,-67.190918,-92.562485,42.697548,0.64597923,-6.5340188e-05,3.423351e-06,0.023546742,1.2684151,6.1916187e-05,-0.014770483,-1.9231052,4.0037451,125.31019,25.229939
438.5,9.8974428,0.0,129.25639,0.06940566,0.0,-67.194183,1.0,123.27999,-67.190918,-92.562485,42.697552,0.64597923,-6.52335e-05,3.4177624e-06,0.023546744,1.2684151,6.1815095e-05,-0.014770485,-1.9231054,4.0037456,125.3102,25.229937
439.0,9.8974419,0.0,129.25639,0.06940566,0.0,-67.194183,1.0,123.27999,-67.190926,-92.562485,42.697552,0.64597917,-6.5126987e-05,3.4121829e-06,0.023546748,1.268415,6.1714163e-05,-0.014770489,-1.9231054,4.0037456,125.3102,25.229937
439.5,9.89744,0.0,129.25639,0.06940566,0.0,-67.194183,1.0,123.28,-67.190926,-92.562477,42.697556,0.64597917,-6.5020649e-05,3.4066124e-06,0.02354675,1.268415,6.1613391e-05,-0.014770492,-1.9231054,4.003746,125.3102,25.229935
440.0,9.897439,0.0,129.25639,0.069405667,0.0,-67.194183,1.0,123.28,-67.190933,-92.562477,42.697559,0.64597917,-6.4914486e-05,3.4010513e-06,0.023546753,1.268415,6.1512794e-05,-0.014770495,-1.9231054,4.003746,125.3102,25.229933
440.5,9.8974371,0.0,129.25639,0.069405667,0.0,-67.194176,1.0,123.28001,-67.190941,-92.562477,42.697559,0.64597911,-6.4808497e-05,3.3954989e-06,0.023546755,1.2684149,6.1412356e-05,-0.014770498,-1.9231055,4.0037465,125.31021,25.229933
441.0,9.8974352,0.0,129.25639,0.069405667,0.0,-67.194176,1.0,123.28001,-67.190941,-92.562477,42.697563,0.64597911,-6.4702675e-05,3.3899557e-06,0.023546759,1.2684149,6.1312079e-05,-0.014770501,-1.9231055,4.0037465,125.31021,25.229931
441.5,9.8974342,0.0,129.25639,0.069405675,0.0,-67.194176,1.0,123.28001,-67.190948,-92.562477,42.697563,0.64597905,-6.4597029e-05,3.3844215e-06,0.023546761,1.2684147,6.1211969e-05,-0.014770504,-1.9231055,4.003747,125.31022,25.229929
