Time,cG,cG_m,cL,cL_m,cLm,cNI,cNI_m,cP,cP7,cP7_m,cP9,cP9_m,cT,cT_m,cTm,cY,cY_m,cZG,cZTL,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,m18,m19,m20,m21,m22,m23,m24,m25,m26,a,b,c,d,e,f,h,g,i,j,k,l,m,n,o,s,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,q1,q2,q3,q4,dawn,dusk,dawn1,dusk1,dawn2,dusk2,L,D,parameter_1,An0,En0,Temp,Rgas,Am1,Em1,Ap1,Ep1,Am6,Em6,Am25,Em25,Am15,Em15,An12,En12,def,cL_m_trscr,cL_m_degr,cL_trsl,cL_degr,cL_modif,cLm_degr,cT_m_trscr,cT_m_degr,cT_trsl,cT_degr,cT_modif,cTm_degr,cY_m_trscr,cY_m_degr,cY_trsl,cY_degr,cP_trsl,cP_degr,cP9_m_trscr,cP9_m_degr,cP9_trsl,cP9_degr,cP7_m_trscr,cP7_m_degr,cP7_trsl,cP7_degr,cNI_m_trscr,cNI_m_degr,cNI_trsl,cNI_degr,cG_m_trscr,cG_m_degr,cG_trsl,cG_degr,cG_cZTL_assoc,cZTL_trsl,cZTL_degr,cZG_degr
9.72,0.03258322221003354,0.9522192880060968,0.1384070511410055,0.009247162040268545,0.139762601565393,0.8573923215722095,1.0147314729712673,6.714684867541775e-05,0.9570660646488099,0.5757617309561041,0.23725621718680004,0.014086884977280244,0.19357778183041843,0.34668982056763276,0.05948660863392036,0.7567699203198448,0.9698111852494924,0.6081580616144655,0.2136072298657884,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998905573016794,0.00010944269832058318,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0009885203115034742,0.004993286130719708,0.0036988031616111863,0.031659415875458244,0.003978005647257147,0.0279525203130786,0.2726883701859254,0.10400694617028983,0.09291287191212558,0.05913197099316195,0.010588332546270155,0.016655710941004778,1.0245596164211097,0.9698111852494924,0.42671692150977664,0.22703097609595344,3.283060487648413e-05,6.713949994311499e-05,0.006336420851448655,0.014086884977280244,0.00986081948409617,0.07596561231358781,0.034544148013945356,0.16121328466770915,0.23030469238244164,0.2967686289379327,0.5227275911363884,0.5073657364856337,0.3653033302696562,0.257227549181228,0.9812396373379021,0.9522192880060968,0.21901043624140226,0.006516644442006708,0.20875088003362197,0.45,0.2563286758389461,0.1216316123228931
9.73,0.03262049516771089,0.9525055767865761,0.13812775995901955,0.009207222920947906,0.1395229805564143,0.8584717321301545,1.0148835021368618,6.681212393020512e-05,0.956399910210029,0.5744957687597358,0.23659594693452865,0.014009523063385368,0.19391716084323454,0.3483795800631255,0.059426238925608985,0.758764974766257,0.9703477378252916,0.6090288329402601,0.2134568877047581,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998860913691976,0.00011390863080240621,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0009886308486570991,0.004971707453445921,0.0036828224344133097,0.031580475071751296,0.003954923079947381,0.02790459611128286,0.2737837466923478,0.10451387401893765,0.09336572745691765,0.0592707493223302,0.010632257366021875,0.016638770813403193,1.0229084569796443,0.9703477378252916,0.4269530046431283,0.2276294924298771,3.417030609745449e-05,6.680451345264724e-05,0.006287602289800442,0.014009523063385368,0.009806666144369756,0.07575597955726861,0.034335644106520194,0.16085881525272605,0.22979830750389435,0.29656501378109973,0.5224858159132638,0.5074417510684309,0.36535806076927024,0.25755178730970324,0.9807427962299307,0.9525055767865761,0.2190762826609125,0.006524099033542179,0.2088405371494814,0.45,0.2561482652457097,0.12180576658805203
9.74,0.03265745445907113,0.952784027706116,0.13784909751131608,0.009167500137809152,0.13928360838488743,0.8595484458531287,1.015032355955565,6.649433133273046e-05,0.9557307351119185,0.5732312701204679,0.23593722968139583,0.013932446606448637,0.19425968302580174,0.3500752053022489,0.05936647933728953,0.7607563621116118,0.970862368816508,0.6098987524547874,0.21330745531290163,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998814432209222,0.00011855677907779416,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0009887467463377147,0.004950245198750374,0.0036669280691994186,0.03150179382407416,0.003931974321810948,0.02785672167697749,0.2748771403412422,0.10502256159067466,0.09382015502100272,0.059410622231036714,0.010676645473725321,0.01662200007407755,1.0212265497050326,0.970862368816508,0.4271794422792635,0.22822690863348352,3.5564668717213325e-05,6.648644797898072e-05,0.006239074264630168,0.013932446606448637,0.009752712624514045,0.07554690638751281,0.034128329335291356,0.16050475563373104,0.22929250804818718,0.29636057801104565,0.5222429630654113,0.5075161779777825,0.3654116481440034,0.25787523381193483,0.9802368111932098,0.952784027706116,0.21914032637240669,0.006531490891814227,0.20892865590226112,0.45,0.25596894637548195,0.1219797504909575
9.75,0.032694098081160465,0.9530546278911906,0.13757106206920244,0.009127992583304302,0.13904448588655594,0.8606224592369961,1.0151780395176127,6.619385750356901e-05,0.955058553386254,0.5719682427922061,0.23528006182346212,0.01385565566378517,0.19460535308614677,0.3517766586604648,0.05930733281219561,0.7627439968576508,0.9713549909803734,0.6107678064680222,0.21315893715393702,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998766054240138,0.00012339457598620207,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.00098886799391906,0.004928898753838091,0.003651119616569942,0.031423371029745586,0.003909158615905098,0.02780889717731119,0.2759684936810211,0.10553299759813944,0.09427614452100458,0.0595515927909875,0.010721498591437811,0.01660539948876551,1.0195139924680374,0.9713549909803734,0.4273961960313643,0.22882319905729523,3.701592240696676e-05,6.618568954058947e-05,0.00619083818927431,0.01385565566378517,0.00969895896464962,0.07533839401973196,0.0339221978264969,0.16015110798181773,0.22878729711688248,0.2961553305955625,0.5219990329625946,0.5075890197588063,0.3654640942263405,0.2581978883661602,0.9797217053805225,0.9530546278911906,0.21920256441497385,0.0065388196162320935,0.20901523152269327,0.45,0.2557907245847244,0.12215356129360444
9.76,0.032730424053357646,0.95331736483461,0.1372936519104971,0.009088699155901265,0.1388056138879476,0.8616937687992201,1.0153205578916533,6.591110717479855e-05,0.9543833790068225,0.5707066944487917,0.23462443974525152,0.013779150305980484,0.194954175599643,0.35348390205916935,0.05924880230306391,0.7647277933841824,0.9718255189679397,0.6116359812702691,0.21301133768521213,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998715702425869,0.00012842975741311768,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0009889945807208234,0.004907667508622396,0.003635396629297547,0.03134520559131823,0.003886475209218807,0.02776112277758952,0.27705774960925356,0.1060451706177508,0.0947336857518574,0.059693664048697984,0.010766818415968596,0.016588969823493626,1.0177708879115337,0.9718255189679397,0.4276032283458935,0.2294183380152547,3.8526387739683714e-05,6.590264222729326e-05,0.006142895516880861,0.013779150305980484,0.009645405214186338,0.07513044375507834,0.03371724372187081,0.1597978744456617,0.22828267777951672,0.29594928066808673,0.5217540259501405,0.5076602789458267,0.3655154008409952,0.25851975068754357,0.9791975024096282,0.95331736483461,0.21926299391196033,0.00654608481067153,0.20910025923316797,0.45,0.25561360522225457,0.12232719625405382
9.77,0.032766430418046534,0.9535722263978781,0.13701686531949825,0.009049618760054836,0.13856699320643415,0.8627623710785083,1.0154599161246465,6.564650367981194e-05,0.953705225887966,0.5694466326843937,0.23397035981921877,0.013702930617037527,0.19530615500790782,0.3551968969702978,0.059190890771934686,0.7667076659569352,0.9722738693560729,0.6125032631323304,0.21286466135765636,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998663296253665,0.00013367037463352105,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0009891264959996974,0.0048865508556893075,0.003619758662306902,0.03126729641655758,0.0038639233526579267,0.02771339864128683,0.2781448513800785,0.10655906909108935,0.09519276838803982,0.059836839025679864,0.010812606618027193,0.016572711844424277,1.0159973434557183,0.9722738693560729,0.42780050251667207,0.23001229978708054,4.0098479892234235e-05,6.563772868707168e-05,0.006095247741714021,0.013702930617037527,0.009592051431926268,0.07492305698364231,0.033513461178736596,0.15944505715163024,0.22777865307375747,0.2957424375345247,0.5215079423486002,0.5077299580623232,0.3655655698048727,0.2588408205293355,0.9786642263498989,0.9535722263978781,0.21932161207151196,0.006553286083609307,0.20918373424435974,0.45,0.2554375936291876,0.12250065262646609
9.78,0.03280211524147869,0.9538192008053222,0.1367407005869616,0.009010750306167215,0.1383286246502959,0.8638282626340257,1.0155961192414014,6.540049048514571e-05,0.9530241078805949,0.568188065013617,0.2333178184043078,0.013626996695210253,0.19566129561851134,0.35691560441300413,0.059133601189853856,0.7686835287333333,0.9726999606381793,0.6133696383047581,0.21271891261649692,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998608751928435,0.00013912480715649878,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0009892637289454656,0.004865548190255549,0.0036042052726499205,0.031189642418423372,0.003841502301031046,0.027665724930059185,0.2792297426104612,0.10707468132390123,0.09565338198268511,0.05998112071889967,0.010858864841467777,0.016556626317670995,1.0141934712948337,0.9726999606381793,0.4279879826807989,0.23060505862,4.173471249776163e-05,6.539139165451902e-05,0.006047896403451273,0.013626996695210253,0.009538897686647176,0.0747162351874845,0.033310844369998656,0.15909265820381277,0.2272752260054468,0.29553481067958065,0.5212607824526401,0.5077980596207007,0.36561460292690445,0.25916109768395545,0.9781219017068354,0.9538192008053222,0.21937841618522413,0.006560423048295738,0.2092656517535559,0.45,0.25526269513979627,0.12267392766095163
9.790000000000001,0.03283747661968085,0.9540582764199739,0.13646515601031958,0.008972092710269764,0.13809050901892228,0.8648914400331528,1.0157291722345307,6.51735603691859e-05,0.9523400387010665,0.566930998864046,0.23266681182039223,0.01355134867205222,0.1960196016262128,0.3586399847400624,0.05907693653396542,0.7706552957131181,0.9731037121200198,0.6142350929928208,0.21257409592225215,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998551982239081,0.00014480177609188516,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0009894062688227908,0.004844658909975259,0.003588736019369182,0.03111224251511868,0.0038192113130547617,0.027618101803784458,0.2803123672612149,0.10759199542201872,0.09611551591033674,0.0601265121076767,0.01090559470533423,0.01654071400837895,1.0123593882167445,0.9731037121200198,0.4281656333328087,0.23119658871393542,4.343770165337684e-05,6.516412312189021e-05,0.0060008431708310885,0.01355134867205222,0.009485944070436554,0.07450997993607542,0.033109387481465594,0.1587406796819329,0.2267723995456184,0.29532640975256375,0.5210125465095842,0.5078645861172654,0.36566250200443107,0.2594805819806934,0.9775705533647647,0.9540582764199739,0.219433403576594,0.006567495323936171,0.20934600699485192,0.45,0.25508891510670256,0.12284701859856416
9.8,0.032872512666210836,0.9542894423047351,0.13619022989303256,0.008933644894707691,0.13785264710252357,0.8659518998804592,1.0158590800888911,6.496618512516094e-05,0.9516530321016191,0.5656754415960042,0.23201733640949357,0.013475986665926046,0.19638107705673874,0.3603699981808663,0.05902089979399384,0.7726228808874147,0.9734850467551079,0.6150996134188519,0.2124302156987655,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998492896419402,0.00015071035805980237,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0009895541045866119,0.004823882415287481,0.0035733504637621583,0.03103509562989517,0.0037970496512886565,0.027570529420504714,0.28139266970788285,0.10811099945425988,0.09657915951247217,0.06027301613757147,0.010952797795796885,0.016524975682430134,1.0104952160519367,0.9734850467551079,0.4283334205722475,0.2317868642662244,4.521017009483411e-05,6.495639404813895e-05,0.005954089639822403,0.013475986665926046,0.009433190666148231,0.07430429290965981,0.032909084718812945,0.1583891236468812,0.2262701766384017,0.2951172446284127,0.520763234771054,0.5079295400444456,0.3657092688320008,0.2597992732958315,0.9770102066776679,0.9542894423047351,0.2194865717300891,0.006574502533242168,0.2094247951014519,0.45,0.2549162588385186,0.12301992268377038
9.81,0.0329072215234284,0.9545126877662209,0.13591592054506418,0.008895405787525451,0.13761503968247582,0.8670096387932845,1.0159858477613457,6.477887413301823e-05,0.950963101727875,0.5644214004870562,0.23136938848458036,0.013400910820417515,0.19674572581090705,0.362105604404271,0.05896549396656188,0.7745861981307189,0.9738438888764521,0.6159631857713977,0.2122872763757569,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998431400003331,0.00015685999966685849,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0009897072251781201,0.004803218109061224,0.003558048169125393,0.030958200691174255,0.003775016582161416,0.027523007936495165,0.2824705946946846,0.10863168132128129,0.09704430198034462,0.06042063573415148,0.011000475671153963,0.016509412104738087,1.0086010813020236,0.9738438888764521,0.42849131110563893,0.23237585943921568,4.7054951535805065e-05,6.47687129188433e-05,0.005907637501612481,0.013400910820417515,0.00938063757429226,0.07409917588676274,0.03270993030201927,0.15803799213637576,0.2257685601948225,0.2949073253720028,0.5205128474499711,0.5079929238806729,0.36575490519408443,0.2601171715468088,0.9764408873665016,0.9545126877662209,0.2195379181862308,0.00658144430468568,0.20950201121072073,0.45,0.2547447316509083,0.12319263715427956
9.82,0.03294160136026192,0.9547280024828306,0.13564222628271128,0.008857374322598335,0.13737768753130222,0.8680646534079804,1.0161094801861863,6.461215892439438e-05,0.9502702611560552,0.563168882736757,0.23072296434292783,0.013326121293990667,0.19711355165112387,0.3638467626443195,0.05891072205649428,0.7765451612405176,0.9741801648592285,0.6168257962193728,0.21214528237709496,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998367394674319,0.00016326053256809914,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.0009898656194290744,0.004782665396642614,0.0035428287007967683,0.03088155663248673,0.0037531113759444734,0.027475537506260445,0.2835460873552924,0.10915402879329585,0.09751093238867763,0.06056937379965943,0.011048629859320085,0.016494024039493835,1.0066771152365663,0.9741801648592285,0.42863927253806056,0.23296354837215527,4.897499518578683e-05,6.460161030891801e-05,0.005861488498225757,0.013326121293990667,0.009328284905793465,0.07389463075251455,0.03251191846700906,0.157687287166292,0.2252675530947028,0.2946966622585149,0.5202613847318673,0.5080547400930931,0.36579941286702705,0.2604342766956441,0.9758626215267728,0.9547280024828306,0.21958744057105106,0.006588320272052384,0.20957765042935408,0.45,0.25457433885251396,0.12336515924387458
9.83,0.03297565037289479,0.9549353765065043,0.1353691454285733,0.008819549439602696,0.137140591412733,0.869116940379524,1.016229982275005,6.446659374857578e-05,0.9495745238913373,0.5619178954670244,0.23007806026551875,0.013251618260184974,0.19748455820034047,0.36559343170426856,0.05885658707661108,0.7784996839449917,0.9744938031497595,0.617687430912161,0.21200423812080454,0.4000027925874407,1.8,0.7,0.06,0.0,3.4,1.25,0.2,0.42,0.26,0.18,0.71,2.3499889284595,0.1,0.28,0.4,0.91,0.3,0.3,0.18,0.14,0.3,0.7,0.7,0.5,0.6,0.17,0.4,0.2,0.5400132205603699,0.24,0.2,0.2,0.3,0.2500060658314073,0.5,0.1,1.0,0.3,1.0,1.0,0.32,0.28,0.31000613986248937,0.5,0.3,1.0,0.2,1.2,0.2,2.0,1.0,0.405,0.280006253789297,0.14,2.0,3.0,3.0,2.5,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,3.0,0.4000075609817316,0.27,0.1,0.268,1.0,0.44,0.3,0.7,0.4,0.36,0.23,30.0,0.4,0.45,0.05,0.8,0.5,2.9,0.6,0.0,12.0,0.0,3.0,9.0,12.0,0.9998300778108584,0.0001699221891415803,0.5,4638600.0,40.5939,300.15,0.0083145,2.3323,3.6511,559910.0,35.3172,1499400.0,38.9484,0.559,1.7253,1287.0,20.7914,3.5369,1.0203,1.0,0.000990029276050069,0.004762223685814028,0.0035276916261328616,0.030805162392451638,0.003731333306736974,0.0274281182825466,0.2846190932188974,0.10967802951128057,0.09797903969674399,0.06071923321342371,0.011097261856928237,0.01647881224998402,1.0047234538861365,0.9744938031497595,0.4287772733858942,0.2335499051834975,5.097337045105321e-05,6.445563944383952e-05,0.00581564442406014,0.013251618260184974,0.00927613278212948,0.07369065950265792,0.03231504346573357,0.15733701073076686,0.22476715818680978,0.294485265782103,0.5200088467744544,0.5081149911375025,0.36584279361900174,0.2607505887504358,0.9752754356114908,0.9549353765065043,0.219635136596496,0.006595130074578958,0.2096517078284077,0.45,0.25440508574496545,0.12353748618243221
