Time,Gsbg_cell,L_cell,Gsa_gdp_cell,Gsa_gtp_cell,b1AR_S464_cell,PDEcAMP_cell,PDE_cell,ATP_cell,b1AR_cell,Gs_cell,A2RC_cell,A2R_cell,PKAC_cell,ARC_cell,PKAC_AKAR_cell,Propranolol_cell,b1ARinhib_cell,light_spot_cell,AC_cell,PKI_cell,PKAC_PKI_cell,RC_cell,b1AR_Gs_cell,cAMP_cell,GsAC_cell,IBMX_cell,PDE_IBMX_cell,Fsk_cell,FskAC_cell,b1AR_p_cell,L_b1AR_cell,AKAR_cell,AKARp_cell,PP_cell,PP_AKARp_cell,DMNB_cAMP_cell,L_b1AR_Gs_cell,k_ac_gsa_cAMP_synthesis_GsAC,Vmax_cAMP_synthesis_GsAC,ton_global_light_cAMP_photolysis,toff_global_light_cAMP_photolysis,ton_local_light_cAMP_photolysis,toff_local_light_cAMP_photolysis,light_cAMP_photolysis,kfsk_cAMP_synthesis_FskAC,Vmax_cAMP_synthesis_FskAC,Kf_inhibit_PDE,Kr_inhibit_PDE,ar_for_add_propranolol,t_propadd,Propranolol_pipette,tauPropranolol,ar_for_add_Ligand,t_Ladd,L_pipette,tauL,Ratio_AKARp_AKARtot,ec,cell,membrane,cAMP_synthesis_GsAC,bind_b1AR_propranolol,add_propranolol,cAMP_photolysis,LRG_activation,bind_Lb1AR_Gs,desens_bark,bind_cAMP_ARC,bind_b1AR_Gs,bind_PDEcAMP,Gs_gtp_hydrolysis,Gs_reassociation,bind_FskAC,bind_AKARp_PP,desens_pka,bind_L_b1ARGs,bind_L_b1AR,bind_A2R_PKAC,inhib_PKAC,bind_RC_cAMP,cAMP_synthesis_FskAC,add_Ligand,bind_Gs_AC,resens_bark,bind_PKAC_AKAR,inhibit_PDE,AKARp_dephosph,AKAR_phosph,RG_activation,cAMP_degradation
7.48,0.0308495334331004,0.0,0.0005810858397016865,0.027113477431347146,0.0,6.774775014533477e-05,0.013932252249854615,5000.0,0.011838253606247224,3.797788727224524,9.84286072378173e-07,0.018312685912042305,4.413907676392247e-05,0.0008056061690439846,2.0961857287923777e-05,0.0,0.0,0.0,0.046545029837948546,0.1617524150220094,0.01824758497799043,1.1608807236328416,0.0013617393423563313,0.006345824848724089,0.0031549701620516134,0.0,0.0,0.0,0.0,7.051396429553697e-09,0.0,9.998701982054381,0.0011656434973493438,0.6698885874089893,0.00011141259101115832,3.01,0.0,2.5,0.007887425405129034,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011656434973493404,1.0,0.25,0.25,0.0018549918638591334,0.0,0.0,0.0,0.0,0.0,0.0,0.0008745016217761332,0.005446949517962096,8.488933422107908e-05,0.005422695486269429,0.005422683679411965,0.0,0.00024078469592939133,4.663983581729808e-10,0.0,0.0,0.0008744866293573175,0.0008725213169520581,0.0008763393430173405,0.0,0.0,2.3878079880024217e-06,0.0,0.00028361781977069567,0.0,0.00023675175589871143,0.000282985073386971,0.005446957369425325,8.468468768166846e-05
7.49,0.030850500862521023,0.0,0.0005810863102535114,0.027114349224155055,0.0,6.775593494098854e-05,0.013932244065058962,5000.0,0.011838253900508805,3.797787760108032,9.848860873460385e-07,0.01834766589304812,4.4192387649170074e-05,0.0008056796620124063,2.098717105382745e-05,0.0,0.0,0.0,0.04654493467188766,0.16171751366565476,0.01828248633434509,1.1608456695588523,0.0013617390294276615,0.006346595211766525,0.0031550653281124984,0.0,0.0,0.0,0.0,7.070063518171966e-09,0.0,9.998700107429494,0.0011673314927894756,0.6698884260933083,0.00011157390669204945,3.01,0.0,2.5,0.007887663320281246,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011673314927894723,1.0,0.25,0.25,0.0018550478175637926,0.0,0.0,0.0,0.0,0.0,0.0,0.0008745273754745268,0.005446948322669343,8.489951229517442e-05,0.005422869844831011,0.005422858123991722,0.0,0.00024112739738693656,4.669560999795316e-10,0.0,0.0,0.0008745123671339699,0.0008725464466758889,0.0008763643071811877,0.0,0.0,2.3705160113740575e-06,0.0,0.0002839597512365455,0.0,0.00023709455172060508,0.0002833268092266706,0.005446956117710646,8.469491867623567e-05
7.5,0.03085146128955233,0.0,0.0005810867773772383,0.027115214707172288,0.0,6.776411766479143e-05,0.01393223588233516,5000.0,0.011838254192499302,3.797786799991681,9.854867404984845e-07,0.018382646897124526,4.424571505632089e-05,0.0008057531239412954,2.1012492656566023e-05,0.0,0.0,0.0,0.04654484019499731,0.16168261131058825,0.018317388689411605,1.160810614492194,0.0013617387187477624,0.006347365381349474,0.0031551598050028455,0.0,0.0,0.0,0.0,7.0887529197346886e-09,0.0,9.9986982328369,0.0011690194516765877,0.669888264781204,0.00011173521879636533,3.01,0.0,2.5,0.007887899512507113,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011690194516765844,1.0,0.25,0.25,0.001855103366064702,0.0,0.0,0.0,0.0,0.0,0.0,0.000874552807600414,0.005446947135967051,8.490969002507287e-05,0.005423042941434458,0.005423031305982685,0.0,0.00024147010113664824,4.675140054832042e-10,0.0,0.0,0.0008745377832724341,0.0008725712529319631,0.0008763889768306221,0.0,0.0,2.3533493091476565e-06,0.0,0.0002843017890885591,0.0,0.00023743733994227632,0.0002836686508636413,0.00544695487499105,8.470514708098928e-05
7.51,0.030852414764873413,0.0,0.0005810872410979995,0.027116073926060014,0.0,6.777229840623456e-05,0.013932227701593716,5000.0,0.011838254482235001,3.797785846824807,9.860880344550432e-07,0.018417628911452148,4.429905903486493e-05,0.0008058265559089088,2.1037822119629533e-05,0.0,0.0,0.0,0.04654474640228471,0.16164770796970224,0.01835229203029762,1.1607755584446047,0.0013617384103003418,0.0063481353658906775,0.0031552535977154407,0.0,0.0,0.0,0.0,7.107464640800238e-09,0.0,9.99869635827205,0.0011707073781413524,0.6698881034722814,0.00011189652771889003,3.01,0.0,2.5,0.007888133994288601,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.0001170707378141349,1.0,0.25,0.25,0.0018551585122974132,0.0,0.0,0.0,0.0,0.0,0.0,0.0008745779204582387,0.0054469459577859425,8.491986750597952e-05,0.005423214785212003,0.0054232032345217715,0.0,0.000241812807971864,4.680720752080144e-10,0.0,0.0,0.0008745628800775401,0.0008725957380352305,0.0008764133540675179,0.0,0.0,2.33630697293874e-06,0.0,0.0002846439336405826,0.0,0.00023778012140264132,0.0002840105986149987,0.005446953641201367,8.471537300779321e-05
7.5200000000000005,0.03085336133879661,0.0,0.0005810877014407411,0.027116926926149046,0.0,6.778047725414577e-05,0.013932219522745804,5000.0,0.011838254769732071,3.7977849005571147,9.866899718198683e-07,0.01845261192330346,4.435241963401896e-05,0.0008058999589854093,2.106315946637823e-05,0.0,0.0,0.0,0.04654465328879328,0.16161280365579683,0.01838719634420303,1.1607405014277394,0.0013617381040692252,0.0063489051737455225,0.0031553467112068667,0.0,0.0,0.0,0.0,7.126198687947895e-09,0.0,9.998694483730414,0.0011723952762954307,0.6698879421661478,0.00011205783385258986,3.01,0.0,2.5,0.007888366778017167,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011723952762954271,1.0,0.25,0.25,0.0018552132591761919,0.0,0.0,0.0,0.0,0.0,0.0,0.0008746027163347965,0.005446944788069175,8.493004483242986e-05,0.005423385385229809,0.00542337391867979,0.0,0.00024215551868231322,4.686303096750536e-10,0.0,0.0,0.0008745876598364668,0.0008726199042829022,0.0008764374409764297,0.0,0.0,2.3193881009131445e-06,0.0,0.00028498618520475527,0.0,0.00023812289693675345,0.0002843526527961061,0.005446952416276901,8.47255965676822e-05
7.53,0.03085430106127017,0.0,0.0005810881584302239,0.027117773752442224,0.0,6.778865429669508e-05,0.013932211345703254,5000.0,0.01183825505500656,3.797783961138672,9.872925551818623e-07,0.01848759592004206,4.440579690272884e-05,0.0008059733342329325,2.1088504720043702e-05,0.0,0.0,0.0,0.04654456084960238,0.16157789838158063,0.018422101618419253,1.16070544345317,0.0013617378000383552,0.0063496748132075625,0.003155439150397765,0.0,0.0,0.0,0.0,7.144955067777717e-09,0.0,9.998692609207488,0.001174083150231548,0.6698877808624117,0.00011221913758862069,3.01,0.0,2.5,0.007888597875994413,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011740831502315447,1.0,0.25,0.25,0.0018552676095941708,0.0,0.0,0.0,0.0,0.0,0.0,0.0008746271974993795,0.005446943626751022,8.494022209824814e-05,0.005423554750488445,0.005423543367461919,0.0,0.00024249823405408932,4.691887094025142e-10,0.0,0.0,0.0008746121248188854,0.0008726437539545944,0.0008764612396263693,0.0,0.0,2.3025917978425348e-06,0.0,0.00028532854409148156,0.0,0.00023846566737581896,0.00028469481372059,0.005446951200153421,8.473581787086886e-05
7.54,0.030855233981880868,0.0,0.0005810886120910251,0.02711861444961679,0.0,6.779682962140024e-05,0.013932203170378549,5000.0,0.011838255338074406,3.797783028519908,9.878957871148047e-07,0.01852258088912199,4.445919088967194e-05,0.0008060466827056521,2.111385790372997e-05,0.0,0.0,0.0,0.046544469079827046,0.16154299215967133,0.018457007840328558,1.1606703845323856,0.0013617374981917906,0.00635044429250903,0.003155530920173098,0.0,0.0,0.0,0.0,7.163733786910439e-09,0.0,9.998690734698785,0.0011757710040235718,0.669887619560684,0.0001123804393163354,3.01,0.0,2.5,0.007888827300432746,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011757710040235684,1.0,0.25,0.25,0.0018553215664235056,0.0,0.0,0.0,0.0,0.0,0.0,0.0008746513662039167,0.005446942473774641,8.495039939658902e-05,0.005423722889923359,0.0054237115898081835,0.0,0.0002428409548694832,4.697472749057142e-10,0.0,0.0,0.0008746362772771016,0.0008726672893124733,0.0008764847520719155,0.0,0.0,2.2859171751044016e-06,0.0,0.0002856710106095145,0.0,0.00023880843354721275,0.00028503708170035457,0.005446949992767162,8.47460370267503e-05
7.55,0.030856160149856645,0.0,0.0005810890624475393,0.027119449062026738,0.0,6.7805003315132e-05,0.013932194996684816,5000.0,0.011838255618951425,3.7977821026516105,9.884996701774784e-07,0.01855756681808705,4.4512601643259345e-05,0.000806120005449848,2.11392190404146e-05,0.0,0.0,0.0,0.04654437797461773,0.16150808500259656,0.018491914997403342,1.1606353246767933,0.0013617371985137053,0.006351213619821344,0.003155622025382409,0.0,0.0,0.0,0.0,7.1825348519873505e-09,0.0,9.998688860199838,0.001177458841726589,0.669887458260577,0.00011254173942329118,3.01,0.0,2.5,0.007889055063456022,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011774588417265858,1.0,0.25,0.25,0.0018553751325155275,0.0,0.0,0.0,0.0,0.0,0.0,0.0008746752246831166,0.005446941329077859,8.496057681994795e-05,0.005423889812405348,0.005423878594593925,0.0,0.00024318368190737183,4.703060066971221e-10,0.0,0.0,0.0008746601194461978,0.0008726905126013953,0.0008765079803514375,0.0,0.0,2.269363350293485e-06,0.0,0.000286013585065914,0.0,0.00023915119627449376,0.0002853794570455971,0.005446948794054821,8.4756254143915e-05
7.5600000000000005,0.03085707961406918,0.0,0.0005810895095239803,0.027120277633705163,0.0,6.781317546411959e-05,0.01393218682453583,5000.0,0.011838255897653324,3.7977811834849233,9.891042069137946e-07,0.018592553694570087,4.456602921163825e-05,0.0008061933035039705,2.1164588152949804e-05,0.0,0.0,0.0,0.04654428752916006,0.16147317692279445,0.018526823077205466,1.1606002638977195,0.0013617369009883882,0.006351982803255611,0.0031557124708400785,0.0,0.0,0.0,0.0,7.201358269670182e-09,0.0,9.998686985706204,0.0011791466673769823,0.6698872969617051,0.00011270303829525691,3.01,0.0,2.5,0.007889281177100197,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011791466673769787,1.0,0.25,0.25,0.001855428310700893,0.0,0.0,0.0,0.0,0.0,0.0,0.0008746987751546075,0.00544694019260028,8.497075446013344e-05,0.005424055526741033,0.005424044390630266,0.0,0.0002435264159428019,4.708649052863815e-10,0.0,0.0,0.000874683653544172,0.0008727134260490489,0.0008765309264868737,0.0,0.0,2.252929447554841e-06,0.0,0.0002863562677660053,0.0,0.00023949395637742093,0.0002857219400648224,0.005446947603953553,8.476646933014949e-05
7.57,0.030857992423036485,0.0,0.0005810899533443823,0.027121100208366566,0.0,6.782134615395598e-05,0.013932178653845993,5000.0,0.011838256174195693,3.797780270971344,9.897093998529164e-07,0.01862754150629233,4.461947364269416e-05,0.0008062665778987054,2.118996526406348e-05,0.0,0.0,0.0,0.04654419773867456,0.16143826793261437,0.01856173206738554,1.1605652022064097,0.0013617366056002417,0.00635275185086313,0.003155802261325579,0.0,0.0,0.0,0.0,7.220204046640992e-09,0.0,9.998685111213456,0.0011808344849925068,0.6698871356636842,0.0001128643363162204,3.01,0.0,2.5,0.007889505653313948,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011808344849925035,1.0,0.25,0.25,0.0018554811037897337,0.0,0.0,0.0,0.0,0.0,0.0,0.0008747220198190749,0.0054469390642815085,8.498093240829133e-05,0.005424220041673314,0.0054242089866645814,0.0,0.00024386915774729512,4.714239711803349e-10,0.0,0.0,0.0008747068817720768,0.0008727360318660939,0.0008765535924861734,0.0,0.0,2.236614597472819e-06,0.0,0.0002866990590135593,0.0,0.00023983671467196836,0.00028606453106485696,0.005446946422400967,8.477668269244498e-05
7.58,0.030858898624925454,0.0,0.0005810903939326013,0.027121916829409166,0.0,6.782951546960311e-05,0.013932170484530345,5000.0,0.011838256448594011,3.7977793650627216,9.903152515093838e-07,0.01866253024106272,4.467293498405318e-05,0.0008063398296570384,2.1215350396360323e-05,0.0,0.0,0.0,0.04654410859841641,0.16140335804431766,0.018596641955682273,1.1605301396140293,0.0013617363123337807,0.00635352077063588,0.003155891401583728,0.0,0.0,0.0,0.0,7.23907218960206e-09,0.0,9.998683236717191,0.0011825222985723685,0.669886974366132,0.00011302563386839599,3.01,0.0,2.5,0.00788972850395932,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011825222985723652,1.0,0.25,0.25,0.0018555335145718065,0.0,0.0,0.0,0.0,0.0,0.0,0.0008747449608604004,0.005446937944066477,8.49911107549152e-05,0.005424383365881833,0.005424372391380953,0.0,0.0002442119080889593,4.719832048830485e-10,0.0,0.0,0.0008747298063141583,0.0008727583322463012,0.0008765759803408546,0.0,0.0,2.220417936682484e-06,0.0,0.00028704195911068153,0.0,0.00024017947197034148,0.0002864072303508644,0.005446945249335123,8.478689433700389e-05
7.59,0.030859798267554413,0.0,0.0005810908313123164,0.027122727539917194,0.0,6.783768349539717e-05,0.013932162316504551,5000.0,0.011838256720863643,3.7977784657112528,9.90921764383232e-07,0.018697519886777227,4.472641328308424e-05,0.000806413059794318,2.1240743572322865e-05,0.0,0.0,0.0,0.04654402010367519,0.16136844727007815,0.01863155272992179,1.1604950761316646,0.0013617360211736328,0.006354289570507015,0.003155979896324943,0.0,0.0,0.0,0.0,7.257962705275771e-09,0.0,9.998681362213027,0.001184210112097299,0.6698868130686682,0.0001131869313322317,3.01,0.0,2.5,0.007889949740812356,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011842101120972958,1.0,0.25,0.25,0.0018555855458166407,0.0,0.0,0.0,0.0,0.0,0.0,0.0008747676004457959,0.005446936831891236,8.500128958985331e-05,0.005424545507983439,0.0054245346134006315,0.0,0.00024455466773204426,4.725426068958355e-10,0.0,0.0,0.0008747524293379889,0.000872780329366686,0.0008765980920284466,0.0,0.0,2.2043386083692162e-06,0.0,0.0002873849683578539,0.0,0.00024052222908099236,0.00028675003822635866,0.005446944084694531,8.479710436924646e-05
7.6000000000000005,0.030860691398395628,0.0,0.0005810912655070313,0.02712353238266315,0.0,6.784585031505368e-05,0.013932154149684895,5000.0,0.011838256991019844,3.7977775728694807,9.91528940960116e-07,0.018732510431418208,4.477990858690129e-05,0.0008064862693183198,2.1266144814312532e-05,0.0,0.0,0.0,0.04654393224977465,0.161333535621983,0.018666464378016962,1.160460011770323,0.0013617357321045363,0.006355058258351343,0.003156067750225487,0.0,0.0,0.0,0.0,7.276875600404511e-09,0.0,9.998679487696599,0.0011858979295296345,0.669886651770914,0.00011334822908641664,3.01,0.0,2.5,0.007890169375563718,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011858979295296308,1.0,0.25,0.25,0.0018556372002736872,0.0,0.0,0.0,0.0,0.0,0.0,0.0008747899407259408,0.0054469357277024955,8.501146900228435e-05,0.005424706476532631,0.005424695661282491,0.0,0.00024489743743741355,4.731021777172799e-10,0.0,0.0,0.0008747747529946064,0.0008728020253876473,0.0008766199295113797,0.0,0.0,2.188375761935646e-06,0.0,0.00028772808705389286,0.0,0.00024086498680863535,0.0002870929549932192,0.005446942928418145,8.48073128938171e-05
7.61,0.030861578064577826,0.0,0.0005810916965400752,0.027124331400110068,0.0,6.785401601167264e-05,0.013932145983988276,5000.0,0.011838257259077759,3.7977766864902915,9.921367837114275e-07,0.018767501863053707,4.483342094236551e-05,0.000806559459229308,2.1291554144570664e-05,0.0,0.0,0.0,0.046543845032072415,0.16129862311203322,0.01870137688796674,1.1604249465409338,0.0013617354451113401,0.006355826841985814,0.003156154967927721,0.0,0.0,0.0,0.0,7.295810881750549e-09,0.0,9.998677613163563,0.00118758575481339,0.6698864904724925,0.00011350952750788831,3.01,0.0,2.5,0.007890387419819303,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011875857548133867,1.0,0.25,0.25,0.001855688480672461,0.0,0.0,0.0,0.0,0.0,0.0,0.0008748119838351144,0.0054469346314363065,8.502164908077633e-05,0.005424866280022014,0.005424855543523475,0.0,0.0002452402179624058,4.736619178432597e-10,0.0,0.0,0.0008747967794186449,0.0008728234224531005,0.0008766414947358747,0.0,0.0,2.172528552557562e-06,0.0,0.00028807131549614395,0.0,0.00024120774595426267,0.000287435980951704,0.0054469417804453605,8.48175200145908e-05
7.62,0.030862458312888665,0.0,0.0005810921244346047,0.02712512463441375,0.0,6.786218066774362e-05,0.013932137819332205,5000.0,0.011838257525052421,3.797775806526913,9.92745295094414e-07,0.018802494169836852,4.488695039608743e-05,0.0008066326305200972,2.1316971585219576e-05,0.0,0.0,0.0,0.04654375844595979,0.16126370975214446,0.018736290247855513,1.1603898804543484,0.0013617351601790026,0.006356595329169988,0.0031562415540403455,0.0,0.0,0.0,0.0,7.314768556095942e-09,0.0,9.998675738609597,0.0011892735918743386,0.6698863291730286,0.00011367082697184007,3.01,0.0,2.5,0.007890603885100864,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011892735918743352,1.0,0.25,0.25,0.0018557393897226865,0.0,0.0,0.0,0.0,0.0,0.0,0.0008748337318913279,0.005446933543041155,8.503182991323119e-05,0.005425024926882751,0.005425014268559048,0.0,0.00024558301006069594,4.742218277669703e-10,0.0,0.0,0.0008748185107284678,0.0008728445226906114,0.0008766627896357182,0.0,0.0,2.156796142183115e-06,0.0,0.0002884146539801763,0.0,0.00024155050731516017,0.0002877791164004643,0.005446940640716011,8.482772583467952e-05
7.63,0.030863332189777215,0.0,0.0005810925492136047,0.027125912127424993,0.0,6.787034436515073e-05,0.013932129655634798,5000.0,0.011838257788958759,3.797774932932911,9.933544775522973e-07,0.01883748734000517,4.4940496994429145e-05,0.0008067057841761141,2.134239715826354e-05,0.0,0.0,0.0,0.04654367248686148,0.16122879555414754,0.018771204445852445,1.1603548135213417,0.0013617348772925915,0.006357363727606511,0.0031563275131386483,0.0,0.0,0.0,0.0,7.333748630242418e-09,0.0,9.998673864030398,0.0011909614446200863,0.6698861678721487,0.00011383212785172819,3.01,0.0,2.5,0.007890818782846622,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011909614446200831,1.0,0.25,0.25,0.0018557899301144451,0.0,0.0,0.0,0.0,0.0,0.0,0.0008748551869964567,0.005446932462460197,8.504201158692631e-05,0.0054251824254849985,0.005425171844763643,0.0,0.00024592581448265594,4.747819079789474e-10,0.0,0.0,0.0008748399490263001,0.0008728653282115273,0.0008766838161280432,0.0,0.0,2.1411776983670805e-06,0.0,0.00028875810280022673,0.0,0.0002418932716849224,0.0002881223616365578,0.005446939509170366,8.483793045643842e-05
7.640000000000001,0.030864199741356395,0.0,0.0005810929708998897,0.027126693920691787,0.0,6.78785071851776e-05,0.01393212149281477,5000.0,0.011838258050811587,3.7977740656621872,9.939643335143881e-07,0.01887248136187996,4.49940607835064e-05,0.0008067789211754577,2.1367830885589844e-05,0.0,0.0,0.0,0.046543587150235384,0.16119388052978917,0.01880611947021083,1.1603197457526115,0.0013617345964372825,0.006358132044941584,0.003156412849764748,0.0,0.0,0.0,0.0,7.352751111011276e-09,0.0,9.998671989421682,0.0011926493169401495,0.6698860065694812,0.00011399343051927949,3.01,0.0,2.5,0.00789103212441187,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011926493169401464,1.0,0.25,0.25,0.0018558401045183138,0.0,0.0,0.0,0.0,0.0,0.0,0.0008748763512363704,0.00544693138963126,8.505219418852503e-05,0.005425338784138358,0.0054253282804511,0.0,0.0002462686319749663,4.753421589670893e-10,0.0,0.0,0.0008748610963983574,0.0008728858411111089,0.0008767045761171044,0.0,0.0,2.1256723948259726e-06,0.0,0.0002891016622488113,0.0,0.00024223603985346892,0.0002884657169554629,0.00544693838574913,8.484813398147199e-05
7.65,0.030865061013405415,0.0,0.0005810933895161057,0.027127470055461508,0.0,6.788666920851229e-05,0.013932113330791435,5000.0,0.011838258310625618,3.797773204668977,9.945748653962036e-07,0.018907476223865644,4.5047641809190684e-05,0.0008068520424889603,2.1393272788969737e-05,0.0,0.0,0.0,0.0465435024315723,0.16115896469073254,0.018841035309267454,1.1602846771587805,0.0013617343175983576,0.006358900288765419,0.0031564975684278307,0.0,0.0,0.0,0.0,7.371776005243273e-09,0.0,9.998670114779188,0.0011943372127060305,0.6698858452646559,0.00011415473534449832,3.01,0.0,2.5,0.007891243921069577,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011943372127060273,1.0,0.25,0.25,0.0018558899155855075,0.0,0.0,0.0,0.0,0.0,0.0,0.0008748972266810612,0.00544693032450283,8.50623778040592e-05,0.005425494011092302,0.0054254835838751,0.0,0.00024661146328103234,4.759025812166801e-10,0.0,0.0,0.0008748819549149754,0.0008729060634686595,0.0008767250714907249,0.0,0.0,2.1102794113270207e-06,0.0,0.0002894453326169749,0.0,0.00024257881260705895,0.00028880918265109147,0.0054469372703934305,8.485833651064036e-05
7.66,0.030865916051372184,0.0,0.0005810938050847305,0.02712824057268309,0.0,6.789483051525224e-05,0.013932105169484696,5000.0,0.011838258568415454,3.7977723499078477,9.951860755995797e-07,0.01894247191444915,4.510124011711136e-05,0.0008069251490802464,2.1418722890059462e-05,0.0,0.0,0.0,0.04654341832639574,0.16112404804855804,0.01887595195144195,1.1602496077503954,0.0013617340407612061,0.006359668466612706,0.0031565816736043913,0.0,0.0,0.0,0.0,7.390823319798532e-09,0.0,9.99866824009867,0.0011960251357712951,0.6698856839573047,0.00011431604269567427,3.01,0.0,2.5,0.00789145418401098,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011960251357712919,1.0,0.25,0.25,0.0018559393659480195,0.0,0.0,0.0,0.0,0.0,0.0,0.0008749178153847723,0.005446929267018064,8.507256251893969e-05,0.005425648114536618,0.005425637763229611,0.0,0.0002469543091405957,4.764631752104116e-10,0.0,0.0,0.0008749025266307379,0.0008729259973476536,0.0008767453041245155,0.0,0.0,2.0949979335216362e-06,0.0,0.0002897891141941805,0.0,0.00024292159072830782,0.0002891527590158027,0.0054469361630448245,8.486853814406531e-05
7.67,0.030866764900375716,0.0,0.0005810942176280758,0.027129005513009195,0.0,6.790299118490907e-05,0.013932097008815038,5000.0,0.011838258824195595,3.797771501333694,9.95797966512786e-07,0.01897746842219928,4.5154855752657716e-05,0.0008069982419057919,2.1444181210401227e-05,0.0,0.0,0.0,0.04654333483026166,0.1610891306147638,0.018910869385236194,1.160214537537929,0.001361733765911324,0.00636043658596306,0.0031566651697384727,0.0,0.0,0.0,0.0,7.40989306155643e-09,0.0,9.998666365375906,0.0011977130899716482,0.669885522647061,0.00011447735293938912,3.01,0.0,2.5,0.007891662924346182,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.00011977130899716447,1.0,0.25,0.25,0.0018559884582187633,0.0,0.0,0.0,0.0,0.0,0.0,0.0008749381193861245,0.005446928217118341,8.508274841797364e-05,0.005425801102601839,0.005425790826649307,0.0,0.0002472971702900395,4.770239414284054e-10,0.0,0.0,0.0008749228135846033,0.0008729456447958646,0.0008767652758792099,0.0,0.0,2.079827153056435e-06,0.0,0.0002901330072684061,0.0,0.00024326437499620188,0.0002894964463404166,0.005446935063645296,8.487873898113633e-05
7.68,0.030867607605208503,0.0,0.0005810946271682879,0.027129764916798346,0.0,6.791115129641326e-05,0.013932088848703533,5000.0,0.011838259077980433,3.7977706589017384,9.96410540510637e-07,0.019012465735766076,4.5208488760981e-05,0.0008070713219149825,2.1469647771424168e-05,0.0,0.0,0.0,0.04654325193875823,0.16105421240076634,0.018945787599233644,1.1601794665317788,0.0013617334930343097,0.006361204654241476,0.003156748061241899,0.0,0.0,0.0,0.0,7.428985237415496e-09,0.0,9.99866449060669,0.0011994010791250103,0.6698853613335599,0.00011463866644052425,3.01,0.0,2.5,0.007891870153104748,2160.0,2165.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,2420.0,1.0,1.0,0.0,2160.0,0.1,1.0,0.0001199401079125007,1.0,0.25,0.25,0.0018560371949917092,0.0,0.0,0.0,0.0,0.0,0.0,0.0008749581407082407,0.005446927174753924,8.509293558536107e-05,0.005425952983359669,0.005425942782210007,0.0,0.00024764004746238855,4.775848803482352e-10,0.0,0.0,0.00087494281780003,0.0008729650078454907,0.0008767849886008872,0.0,0.0,2.064766267517726e-06,0.0,0.000290477012126214,0.0,0.00024360716618611404,0.00028984024491422625,0.005446933972137239,8.488893912051657e-05
