A_4_task1,G_5_task1,N0_7_task1,N_6_task1,_1_task1,a0_9_task1,a_11_task1,g0_10_task1,n0_8_task1,normalized_cancer_cell_a_3_task1,normalized_normal_cell_n_1_task1,normalized_pre_cancer_cell_g_2_task1
3.081625549573864e-14,1.9932082934823327e-38,99999999.0,100000000.0,17400.0,0.0,3.0816255495738643e-21,1e-08,0.99999999,3.0816255495738643e-22,1.0,1.9932082934823328e-46
2.960795271760739e-14,1.6327258433346997e-38,99999999.0,100000000.0,17440.0,0.0,2.9607952717607387e-21,1e-08,0.99999999,2.9607952717607386e-22,1.0,1.6327258433346997e-46
2.844702738946649e-14,1.3374385849236059e-38,99999999.0,100000000.0,17480.0,0.0,2.8447027389466494e-21,1e-08,0.99999999,2.8447027389466495e-22,1.0,1.3374385849236058e-46
2.7331621845498913e-14,1.0955556168505962e-38,99999999.0,100000000.0,17520.0,0.0,2.7331621845498914e-21,1e-08,0.99999999,2.7331621845498913e-22,1.0,1.0955556168505962e-46
2.625995125880754e-14,8.974184857104656e-39,99999999.0,100000000.0,17560.0,0.0,2.625995125880754e-21,1e-08,0.99999999,2.625995125880754e-22,1.0,8.974184857104657e-47
2.5230300785407345e-14,7.351155213918222e-39,99999999.0,100000000.0,17600.0,0.0,2.5230300785407346e-21,1e-08,0.99999999,2.5230300785407345e-22,1.0,7.351155213918222e-47
2.4241022820201265e-14,6.021659219147379e-39,99999999.0,100000000.0,17640.0,0.0,2.4241022820201268e-21,1e-08,0.99999999,2.4241022820201266e-22,1.0,6.021659219147379e-47
2.3290534360549094e-14,4.932609732262142e-39,99999999.0,100000000.0,17680.0,0.0,2.3290534360549094e-21,1e-08,0.99999999,2.3290534360549093e-22,1.0,4.932609732262143e-47
2.237731447321059e-14,4.040520707887592e-39,99999999.0,100000000.0,17720.0,0.0,2.2377314473210588e-21,1e-08,0.99999999,2.237731447321059e-22,1.0,4.0405207078875917e-47
2.1499901860609548e-14,3.3097707860583714e-39,99999999.0,100000000.0,17760.0,0.0,2.1499901860609546e-21,1e-08,0.99999999,2.1499901860609547e-22,1.0,3.3097707860583715e-47
2.0656892522524445e-14,2.7111809215234967e-39,99999999.0,100000000.0,17800.0,0.0,2.0656892522524446e-21,1e-08,0.99999999,2.0656892522524446e-22,1.0,2.7111809215234966e-47
1.9846937509463997e-14,2.220849256448589e-39,99999999.0,100000000.0,17840.0,0.0,1.9846937509463994e-21,1e-08,0.99999999,1.9846937509463996e-22,1.0,2.220849256448589e-47
1.9068740764132657e-14,1.819196712662285e-39,99999999.0,100000000.0,17880.0,0.0,1.906874076413266e-21,1e-08,0.99999999,1.9068740764132658e-22,1.0,1.819196712662285e-47
1.8321057047532098e-14,1.490185193682855e-39,99999999.0,100000000.0,17920.0,0.0,1.83210570475321e-21,1e-08,0.99999999,1.83210570475321e-22,1.0,1.4901851936828548e-47
1.760268994638006e-14,1.2206771791170493e-39,99999999.0,100000000.0,17960.0,0.0,1.760268994638006e-21,1e-08,0.99999999,1.760268994638006e-22,1.0,1.2206771791170493e-47
1.6912489958658145e-14,9.999111398594893e-40,99999999.0,100000000.0,18000.0,0.0,1.6912489958658144e-21,1e-08,0.99999999,1.6912489958658145e-22,1.0,9.999111398594892e-48
1.6249352654225115e-14,8.19071827277301e-40,99999999.0,100000000.0,18040.0,0.0,1.6249352654225115e-21,1e-08,0.99999999,1.6249352654225115e-22,1.0,8.19071827277301e-48
1.561221690755239e-14,6.70938277909026e-40,99999999.0,100000000.0,18080.0,0.0,1.5612216907552393e-21,1e-08,0.99999999,1.5612216907552392e-22,1.0,6.70938277909026e-48
1.500006319975386e-14,5.4959547840866695e-40,99999999.0,100000000.0,18120.0,0.0,1.500006319975386e-21,1e-08,0.99999999,1.5000063199753859e-22,1.0,5.49595478408667e-48
1.4411911987192898e-14,4.50198177436834e-40,99999999.0,100000000.0,18160.0,0.0,1.44119119871929e-21,1e-08,0.99999999,1.44119119871929e-22,1.0,4.50198177436834e-48
1.3846822134056249e-14,3.687774134428739e-40,99999999.0,100000000.0,18200.0,0.0,1.384682213405625e-21,1e-08,0.99999999,1.384682213405625e-22,1.0,3.687774134428739e-48
1.3303889406386486e-14,3.0208203293914417e-40,99999999.0,100000000.0,18240.0,0.0,1.3303889406386488e-21,1e-08,0.99999999,1.3303889406386487e-22,1.0,3.0208203293914416e-48
1.2782245025163375e-14,2.474488710485573e-40,99999999.0,100000000.0,18280.0,0.0,1.2782245025163375e-21,1e-08,0.99999999,1.2782245025163375e-22,1.0,2.4744887104855728e-48
1.2281054276118759e-14,2.026964105989739e-40,99999999.0,100000000.0,18320.0,0.0,1.228105427611876e-21,1e-08,0.99999999,1.228105427611876e-22,1.0,2.0269641059897392e-48
1.1799515174060522e-14,1.6603767354285278e-40,99999999.0,100000000.0,18360.0,0.0,1.1799515174060524e-21,1e-08,0.99999999,1.1799515174060523e-22,1.0,1.660376735428528e-48
1.1336857179568267e-14,1.3600886643259833e-40,99999999.0,100000000.0,18400.0,0.0,1.1336857179568268e-21,1e-08,0.99999999,1.1336857179568268e-22,1.0,1.3600886643259834e-48
1.0892339966007264e-14,1.114109307458232e-40,99999999.0,100000000.0,18440.0,0.0,1.0892339966007265e-21,1e-08,0.99999999,1.0892339966007265e-22,1.0,1.114109307458232e-48
1.046525223488767e-14,9.126166414894577e-41,99999999.0,100000000.0,18480.0,0.0,1.0465252234887669e-21,1e-08,0.99999999,1.0465252234887669e-22,1.0,9.126166414894578e-49
1.0054910577673417e-14,7.475650088801739e-41,99999999.0,100000000.0,18520.0,0.0,1.0054910577673418e-21,1e-08,0.99999999,1.0054910577673418e-22,1.0,7.475650088801739e-49
9.660658382219487e-15,6.123638525700389e-41,99999999.0,100000000.0,18560.0,0.0,9.660658382219486e-22,1e-08,0.99999999,9.660658382219487e-23,1.0,6.123638525700389e-49
9.281864782087665e-15,5.016145532227912e-41,99999999.0,100000000.0,18600.0,0.0,9.281864782087664e-22,1e-08,0.99999999,9.281864782087665e-23,1.0,5.016145532227912e-49
8.917923647059557e-15,4.1089486087215093e-41,99999999.0,100000000.0,18640.0,0.0,8.917923647059557e-22,1e-08,0.99999999,8.917923647059557e-23,1.0,4.108948608721509e-49
8.568252613231498e-15,3.3658231326505525e-41,99999999.0,100000000.0,18680.0,0.0,8.568252613231498e-22,1e-08,0.99999999,8.568252613231498e-23,1.0,3.3658231326505526e-49
8.23229215113935e-15,2.757095899481327e-41,99999999.0,100000000.0,18720.0,0.0,8.2322921511393495e-22,1e-08,0.99999999,8.23229215113935e-23,1.0,2.7570958994813272e-49
7.90950467042206e-15,2.2584602634632743e-41,99999999.0,100000000.0,18760.0,0.0,7.909504670422059e-22,1e-08,0.99999999,7.909504670422059e-23,1.0,2.2584602634632742e-49
7.599373659591273e-15,1.8500055665826308e-41,99999999.0,100000000.0,18800.0,0.0,7.5993736595912735e-22,1e-08,0.99999999,7.599373659591274e-23,1.0,1.8500055665826307e-49
7.301402859530526e-15,1.5154221005147988e-41,99999999.0,100000000.0,18840.0,0.0,7.301402859530526e-22,1e-08,0.99999999,7.301402859530527e-23,1.0,1.5154221005147988e-49
7.015115469401437e-15,1.2413498554876436e-41,99999999.0,100000000.0,18880.0,0.0,7.015115469401437e-22,1e-08,0.99999999,7.015115469401437e-23,1.0,1.2413498554876436e-49
6.740053383686271e-15,1.0168450514188247e-41,99999999.0,100000000.0,18920.0,0.0,6.740053383686271e-22,1e-08,0.99999999,6.740053383686271e-23,1.0,1.0168450514188247e-49
6.475776459145996e-15,8.329431497688238e-42,99999999.0,100000000.0,18960.0,0.0,6.475776459145997e-22,1e-08,0.99999999,6.475776459145996e-23,1.0,8.329431497688239e-50
6.2218618105208535e-15,6.82300897052844e-42,99999999.0,100000000.0,19000.0,0.0,6.221861810520854e-22,1e-08,0.99999999,6.221861810520854e-23,1.0,6.823008970528439e-50
5.977903133846437e-15,5.589031067106088e-42,99999999.0,100000000.0,19040.0,0.0,5.977903133846437e-22,1e-08,0.99999999,5.977903133846437e-23,1.0,5.5890310671060875e-50
5.743510056302507e-15,4.5782247105352554e-42,99999999.0,100000000.0,19080.0,0.0,5.7435100563025065e-22,1e-08,0.99999999,5.743510056302507e-23,1.0,4.578224710535255e-50
5.518307511554173e-15,3.7502281251423514e-42,99999999.0,100000000.0,19120.0,0.0,5.518307511554173e-22,1e-08,0.99999999,5.518307511554173e-23,1.0,3.7502281251423515e-50
5.3019351395858934e-15,3.0719791796686234e-42,99999999.0,100000000.0,19160.0,0.0,5.301935139585893e-22,1e-08,0.99999999,5.301935139585893e-23,1.0,3.0719791796686233e-50
5.09404671006793e-15,2.5163952072807028e-42,99999999.0,100000000.0,19200.0,0.0,5.09404671006793e-22,1e-08,0.99999999,5.09404671006793e-23,1.0,2.516395207280703e-50
4.894309568332567e-15,2.0612915872393236e-42,99999999.0,100000000.0,19240.0,0.0,4.894309568332567e-22,1e-08,0.99999999,4.894309568332567e-23,1.0,2.0612915872393237e-50
4.702404103073544e-15,1.68849590689498e-42,99999999.0,100000000.0,19280.0,0.0,4.702404103073544e-22,1e-08,0.99999999,4.702404103073544e-23,1.0,1.6884959068949799e-50
4.518023234916953e-15,1.3831223322555031e-42,99999999.0,100000000.0,19320.0,0.0,4.518023234916953e-22,1e-08,0.99999999,4.518023234916953e-23,1.0,1.383122332255503e-50
4.340871925045232e-15,1.1329772125428594e-42,99999999.0,100000000.0,19360.0,0.0,4.340871925045231e-22,1e-08,0.99999999,4.3408719250452316e-23,1.0,1.1329772125428595e-50
4.1706667030879615e-15,9.2807218436573e-43,99999999.0,100000000.0,19400.0,0.0,4.1706667030879614e-22,1e-08,0.99999999,4.1706667030879614e-23,1.0,9.2807218436573e-51
4.0071352135240325e-15,7.602253336236403e-43,99999999.0,100000000.0,19440.0,0.0,4.007135213524033e-22,1e-08,0.99999999,4.007135213524033e-23,1.0,7.602253336236404e-51
3.850015779869343e-15,6.227344894278424e-43,99999999.0,100000000.0,19480.0,0.0,3.850015779869342e-22,1e-08,0.99999999,3.8500157798693423e-23,1.0,6.227344894278423e-51
3.699056985952652e-15,5.101096045753984e-43,99999999.0,100000000.0,19520.0,0.0,3.6990569859526513e-22,1e-08,0.99999999,3.699056985952651e-23,1.0,5.101096045753984e-51
3.554017273609583e-15,4.178535364552354e-43,99999999.0,100000000.0,19560.0,0.0,3.554017273609583e-22,1e-08,0.99999999,3.554017273609583e-23,1.0,4.1785353645523546e-51
3.414664556151007e-15,3.422824749074867e-43,99999999.0,100000000.0,19600.0,0.0,3.414664556151007e-22,1e-08,0.99999999,3.414664556151007e-23,1.0,3.422824749074867e-51
3.2807758469872944e-15,2.803788466711835e-43,99999999.0,100000000.0,19640.0,0.0,3.2807758469872945e-22,1e-08,0.99999999,3.2807758469872945e-23,1.0,2.803788466711835e-51
3.1521369028141817e-15,2.2967082285445856e-43,99999999.0,100000000.0,19680.0,0.0,3.152136902814182e-22,1e-08,0.99999999,3.152136902814182e-23,1.0,2.2967082285445855e-51
3.0285418807892918e-15,1.8813361812742427e-43,99999999.0,100000000.0,19720.0,0.0,3.028541880789292e-22,1e-08,0.99999999,3.0285418807892916e-23,1.0,1.8813361812742427e-51
2.9097930091507306e-15,1.5410864048736698e-43,99999999.0,100000000.0,19760.0,0.0,2.9097930091507306e-22,1e-08,0.99999999,2.909793009150731e-23,1.0,1.5410864048736698e-51
2.7957002707507025e-15,1.2623726322415612e-43,99999999.0,100000000.0,19800.0,0.0,2.7957002707507026e-22,1e-08,0.99999999,2.7957002707507026e-23,1.0,1.2623726322415613e-51
2.6860810989977454e-15,1.0340657458224232e-43,99999999.0,100000000.0,19840.0,0.0,2.6860810989977455e-22,1e-08,0.99999999,2.6860810989977453e-23,1.0,1.0340657458224232e-51
2.5807600857210462e-15,8.470493888833532e-44,99999999.0,100000000.0,19880.0,0.0,2.5807600857210465e-22,1e-08,0.99999999,2.5807600857210464e-23,1.0,8.470493888833532e-52
2.4795687004893715e-15,6.938559468837435e-44,99999999.0,100000000.0,19920.0,0.0,2.479568700489371e-22,1e-08,0.99999999,2.4795687004893713e-23,1.0,6.938559468837435e-52
2.382345020935477e-15,5.683683635739387e-44,99999999.0,100000000.0,19960.0,0.0,2.382345020935477e-22,1e-08,0.99999999,2.382345020935477e-23,1.0,5.683683635739387e-52
2.2889334736544787e-15,4.655758852576978e-44,99999999.0,100000000.0,20000.0,0.0,2.288933473654479e-22,1e-08,0.99999999,2.2889334736544788e-23,1.0,4.655758852576978e-52
2.1991845852615724e-15,3.8137398001972124e-44,99999999.0,100000000.0,20040.0,0.0,2.1991845852615723e-22,1e-08,0.99999999,2.1991845852615725e-23,1.0,3.813739800197212e-52
2.112954743210761e-15,3.1240044263799843e-44,99999999.0,100000000.0,20080.0,0.0,2.112954743210761e-22,1e-08,0.99999999,2.112954743210761e-23,1.0,3.124004426379984e-52
2.03010596599186e-15,2.559011408050718e-44,99999999.0,100000000.0,20120.0,0.0,2.0301059659918602e-22,1e-08,0.99999999,2.0301059659918602e-23,1.0,2.559011408050718e-52
1.950505682338059e-15,2.096200418679303e-44,99999999.0,100000000.0,20160.0,0.0,1.950505682338059e-22,1e-08,0.99999999,1.950505682338059e-23,1.0,2.096200418679303e-52
1.8740265190907337e-15,1.717091288240243e-44,99999999.0,100000000.0,20200.0,0.0,1.8740265190907335e-22,1e-08,0.99999999,1.8740265190907336e-23,1.0,1.717091288240243e-52
1.8005460973820637e-15,1.4065460849436138e-44,99999999.0,100000000.0,20240.0,0.0,1.8005460973820637e-22,1e-08,0.99999999,1.8005460973820637e-23,1.0,1.4065460849436137e-52
1.7299468368093119e-15,1.1521646534574976e-44,99999999.0,100000000.0,20280.0,0.0,1.729946836809312e-22,1e-08,0.99999999,1.7299468368093118e-23,1.0,1.1521646534574976e-52
1.662115767287412e-15,9.437894732969607e-45,99999999.0,100000000.0,20320.0,0.0,1.662115767287412e-22,1e-08,0.99999999,1.662115767287412e-23,1.0,9.437894732969608e-53
1.5969443482788024e-15,7.731000662389381e-45,99999999.0,100000000.0,20360.0,0.0,1.5969443482788025e-22,1e-08,0.99999999,1.5969443482788025e-23,1.0,7.731000662389381e-53
1.5343282951112423e-15,6.332807573396094e-45,99999999.0,100000000.0,20400.0,0.0,1.5343282951112422e-22,1e-08,0.99999999,1.5343282951112423e-23,1.0,6.332807573396094e-53
1.474167412105691e-15,5.1874852316036466e-45,99999999.0,100000000.0,20440.0,0.0,1.474167412105691e-22,1e-08,0.99999999,1.474167412105691e-23,1.0,5.187485231603647e-53
1.4163654322472297e-15,4.2493006010720955e-45,99999999.0,100000000.0,20480.0,0.0,1.4163654322472297e-22,1e-08,0.99999999,1.4163654322472296e-23,1.0,4.249300601072095e-53
1.3608298631424737e-15,3.4807917116112373e-45,99999999.0,100000000.0,20520.0,0.0,1.3608298631424736e-22,1e-08,0.99999999,1.3608298631424737e-23,1.0,3.4807917116112374e-53
1.3074718390169791e-15,2.851271792013173e-45,99999999.0,100000000.0,20560.0,0.0,1.307471839016979e-22,1e-08,0.99999999,1.307471839016979e-23,1.0,2.851271792013173e-53
1.2562059785158202e-15,2.335603938842637e-45,99999999.0,100000000.0,20600.0,0.0,1.2562059785158202e-22,1e-08,0.99999999,1.2562059785158201e-23,1.0,2.335603938842637e-53
1.2069502480797952e-15,1.913197392973065e-45,99999999.0,100000000.0,20640.0,0.0,1.2069502480797952e-22,1e-08,0.99999999,1.2069502480797953e-23,1.0,1.913197392973065e-53
1.159625830678638e-15,1.5671853449145723e-45,99999999.0,100000000.0,20680.0,0.0,1.159625830678638e-22,1e-08,0.99999999,1.159625830678638e-23,1.0,1.5671853449145723e-53
1.1141569996911896e-15,1.2837514384745898e-45,99999999.0,100000000.0,20720.0,0.0,1.1141569996911895e-22,1e-08,0.99999999,1.1141569996911896e-23,1.0,1.2837514384745898e-53
1.0704709977307172e-15,1.0515780798571802e-45,99999999.0,100000000.0,20760.0,0.0,1.0704709977307173e-22,1e-08,0.99999999,1.0704709977307172e-23,1.0,1.0515780798571803e-53
1.0284979202214842e-15,8.613945230317282e-46,99999999.0,100000000.0,20800.0,0.0,1.0284979202214841e-22,1e-08,0.99999999,1.0284979202214841e-23,1.0,8.613945230317281e-54
9.881706035402704e-16,7.056066862955464e-46,99999999.0,100000000.0,20840.0,0.0,9.881706035402704e-23,1e-08,0.99999999,9.881706035402704e-24,1.0,7.056066862955464e-54
9.494245175438565e-16,5.779939185039871e-46,99999999.0,100000000.0,20880.0,0.0,9.494245175438565e-23,1e-08,0.99999999,9.494245175438565e-24,1.0,5.779939185039871e-54
9.12197662310494e-16,4.734606067602712e-46,99999999.0,100000000.0,20920.0,0.0,9.12197662310494e-23,1e-08,0.99999999,9.12197662310494e-24,1.0,4.734606067602712e-54
8.764304689301357e-16,3.878327071918108e-46,99999999.0,100000000.0,20960.0,0.0,8.764304689301357e-23,1e-08,0.99999999,8.764304689301357e-24,1.0,3.878327071918108e-54
8.420657041846719e-16,3.176910742309942e-46,99999999.0,100000000.0,21000.0,0.0,8.420657041846719e-23,1e-08,0.99999999,8.420657041846719e-24,1.0,3.176910742309942e-54
8.09048378965646e-16,2.6023493319279847e-46,99999999.0,100000000.0,21040.0,0.0,8.090483789656459e-23,1e-08,0.99999999,8.09048378965646e-24,1.0,2.6023493319279846e-54
7.773256602829052e-16,2.1317004457172516e-46,99999999.0,100000000.0,21080.0,0.0,7.773256602829052e-23,1e-08,0.99999999,7.773256602829052e-24,1.0,2.1317004457172516e-54
7.468467867233829e-16,1.7461709442769307e-46,99999999.0,100000000.0,21120.0,0.0,7.468467867233829e-23,1e-08,0.99999999,7.468467867233829e-24,1.0,1.7461709442769308e-54
7.175629872247365e-16,1.4303665286381527e-46,99999999.0,100000000.0,21160.0,0.0,7.175629872247364e-23,1e-08,0.99999999,7.175629872247365e-24,1.0,1.4303665286381526e-54
6.894274030338632e-16,1.171677041674498e-46,99999999.0,100000000.0,21200.0,0.0,6.894274030338632e-23,1e-08,0.99999999,6.894274030338632e-24,1.0,1.171677041674498e-54
6.623950127254158e-16,9.597729410615945e-47,99999999.0,100000000.0,21240.0,0.0,6.623950127254158e-23,1e-08,0.99999999,6.623950127254158e-24,1.0,9.597729410615945e-55
6.364225601603372e-16,7.861928378126663e-47,99999999.0,100000000.0,21280.0,0.0,6.364225601603372e-23,1e-08,0.99999999,6.364225601603372e-24,1.0,7.861928378126663e-55
6.11468485269133e-16,6.440056306903802e-47,99999999.0,100000000.0,21320.0,0.0,6.11468485269133e-23,1e-08,0.99999999,6.11468485269133e-24,1.0,6.440056306903803e-55
5.874928575491273e-16,5.275337454291835e-47,99999999.0,100000000.0,21360.0,0.0,5.874928575491273e-23,1e-08,0.99999999,5.874928575491273e-24,1.0,5.275337454291835e-55
5.644573121692856e-16,4.321264276341979e-47,99999999.0,100000000.0,21400.0,0.0,5.644573121692856e-23,1e-08,0.99999999,5.644573121692856e-24,1.0,4.3212642763419786e-55
5.423249885803614e-16,3.539740368798091e-47,99999999.0,100000000.0,21440.0,0.0,5.423249885803613e-23,1e-08,0.99999999,5.423249885803613e-24,1.0,3.539740368798091e-55
5.210604715321343e-16,2.8995592672025837e-47,99999999.0,100000000.0,21480.0,0.0,5.2106047153213426e-23,1e-08,0.99999999,5.210604715321343e-24,1.0,2.8995592672025835e-55
5.006297344033573e-16,2.3751583641924298e-47,99999999.0,100000000.0,21520.0,0.0,5.0062973440335736e-23,1e-08,0.99999999,5.006297344033574e-24,1.0,2.3751583641924296e-55
4.810000847537319e-16,1.945598187560383e-47,99999999.0,100000000.0,21560.0,0.0,4.8100008475373197e-23,1e-08,0.99999999,4.81000084753732e-24,1.0,1.945598187560383e-55
4.621401120107855e-16,1.5937262813737865e-47,99999999.0,100000000.0,21600.0,0.0,4.6214011201078546e-23,1e-08,0.99999999,4.621401120107855e-24,1.0,1.5937262813737865e-55
4.440196372079418e-16,1.3054923036942277e-47,99999999.0,100000000.0,21640.0,0.0,4.4401963720794176e-23,1e-08,0.99999999,4.440196372079418e-24,1.0,1.3054923036942276e-55
4.266096646933583e-16,1.0693869925617039e-47,99999999.0,100000000.0,21680.0,0.0,4.266096646933583e-23,1e-08,0.99999999,4.266096646933583e-24,1.0,1.0693869925617039e-55
4.0988233573225485e-16,8.759825980008357e-48,99999999.0,100000000.0,21720.0,0.0,4.098823357322548e-23,1e-08,0.99999999,4.098823357322548e-24,1.0,8.759825980008357e-56
3.9381088392849173e-16,7.175564293728004e-48,99999999.0,100000000.0,21760.0,0.0,3.938108839284917e-23,1e-08,0.99999999,3.938108839284917e-24,1.0,7.175564293728005e-56
3.7836959239406357e-16,5.877824862152701e-48,99999999.0,100000000.0,21800.0,0.0,3.783695923940636e-23,1e-08,0.99999999,3.783695923940636e-24,1.0,5.877824862152701e-56
3.635337525979742e-16,4.814788593050272e-48,99999999.0,100000000.0,21840.0,0.0,3.635337525979742e-23,1e-08,0.99999999,3.635337525979742e-24,1.0,4.814788593050272e-56
3.49279624828643e-16,3.9440081559825086e-48,99999999.0,100000000.0,21880.0,0.0,3.49279624828643e-23,1e-08,0.99999999,3.49279624828643e-24,1.0,3.944008155982509e-56
3.3558440020657774e-16,3.2307130487326335e-48,99999999.0,100000000.0,21920.0,0.0,3.355844002065778e-23,1e-08,0.99999999,3.3558440020657776e-24,1.0,3.2307130487326333e-56
3.2242616418652683e-16,2.6464212015938823e-48,99999999.0,100000000.0,21960.0,0.0,3.2242616418652686e-23,1e-08,0.99999999,3.2242616418652684e-24,1.0,2.6464212015938824e-56
3.0978386149070904e-16,2.1678016804968204e-48,99999999.0,100000000.0,22000.0,0.0,3.0978386149070906e-23,1e-08,0.99999999,3.0978386149070905e-24,1.0,2.1678016804968204e-56
2.9763726241700867e-16,1.7757430763986144e-48,99999999.0,100000000.0,22040.0,0.0,2.9763726241700863e-23,1e-08,0.99999999,2.9763726241700866e-24,1.0,1.7757430763986143e-56
2.8596693046822317e-16,1.454590381466512e-48,99999999.0,100000000.0,22080.0,0.0,2.859669304682232e-23,1e-08,0.99999999,2.8596693046822317e-24,1.0,1.4545903814665118e-56
2.7475419125056567e-16,1.191519880311748e-48,99999999.0,100000000.0,22120.0,0.0,2.7475419125056565e-23,1e-08,0.99999999,2.7475419125056567e-24,1.0,1.191519880311748e-56
2.639811025916541e-16,9.760270955090235e-49,99999999.0,100000000.0,22160.0,0.0,2.639811025916541e-23,1e-08,0.99999999,2.639811025916541e-24,1.0,9.760270955090235e-57
2.536304258301716e-16,7.995073409253867e-49,99999999.0,100000000.0,22200.0,0.0,2.536304258301716e-23,1e-08,0.99999999,2.536304258301716e-24,1.0,7.995073409253866e-57
2.436855982312575e-16,6.549121342376429e-49,99999999.0,100000000.0,22240.0,0.0,2.436855982312575e-23,1e-08,0.99999999,2.436855982312575e-24,1.0,6.549121342376429e-57
2.3413070648348744e-16,5.364677490956672e-49,99999999.0,100000000.0,22280.0,0.0,2.3413070648348744e-23,1e-08,0.99999999,2.3413070648348746e-24,1.0,5.364677490956672e-57
2.249504612350356e-16,4.394446686421311e-49,99999999.0,100000000.0,22320.0,0.0,2.2495046123503563e-23,1e-08,0.99999999,2.2495046123503563e-24,1.0,4.394446686421311e-57
2.1613017262827131e-16,3.599687346043148e-49,99999999.0,100000000.0,22360.0,0.0,2.161301726282713e-23,1e-08,0.99999999,2.161301726282713e-24,1.0,3.599687346043148e-57
2.0765572679364217e-16,2.9486645108932965e-49,99999999.0,100000000.0,22400.0,0.0,2.0765572679364218e-23,1e-08,0.99999999,2.0765572679364218e-24,1.0,2.9486645108932964e-57
1.9951356326523032e-16,2.4153826602076748e-49,99999999.0,100000000.0,22440.0,0.0,1.9951356326523034e-23,1e-08,0.99999999,1.9951356326523033e-24,1.0,2.4153826602076746e-57
1.9169065328184245e-16,1.9785477030971125e-49,99999999.0,100000000.0,22480.0,0.0,1.9169065328184245e-23,1e-08,0.99999999,1.9169065328184246e-24,1.0,1.9785477030971125e-57
1.841744789389125e-16,1.6207166996447173e-49,99999999.0,100000000.0,22520.0,0.0,1.841744789389125e-23,1e-08,0.99999999,1.841744789389125e-24,1.0,1.6207166996447173e-57
1.769530131578562e-16,1.3276013595201845e-49,99999999.0,100000000.0,22560.0,0.0,1.769530131578562e-23,1e-08,0.99999999,1.769530131578562e-24,1.0,1.3276013595201845e-57
1.7001470044082602e-16,1.0874975066192698e-49,99999999.0,100000000.0,22600.0,0.0,1.7001470044082603e-23,1e-08,0.99999999,1.7001470044082603e-24,1.0,1.0874975066192698e-57
1.633484383800701e-16,8.908177280946423e-50,99999999.0,100000000.0,22640.0,0.0,1.633484383800701e-23,1e-08,0.99999999,1.6334843838007011e-24,1.0,8.908177280946422e-58
1.5694355989230786e-16,7.29708546325451e-50,99999999.0,100000000.0,22680.0,0.0,1.5694355989230788e-23,1e-08,0.99999999,1.5694355989230787e-24,1.0,7.29708546325451e-58
1.507898161496942e-16,5.977368273971212e-50,99999999.0,100000000.0,22720.0,0.0,1.5078981614969422e-23,1e-08,0.99999999,1.5078981614969422e-24,1.0,5.9773682739712115e-58
1.448773601800592e-16,4.896329042957712e-50,99999999.0,100000000.0,22760.0,0.0,1.4487736018005922e-23,1e-08,0.99999999,1.4487736018005921e-24,1.0,4.896329042957712e-58
1.3919673111018096e-16,4.0108015765579455e-50,99999999.0,100000000.0,22800.0,0.0,1.3919673111018097e-23,1e-08,0.99999999,1.3919673111018096e-24,1.0,4.0108015765579456e-58
1.3373883902687839e-16,3.285426519620167e-50,99999999.0,100000000.0,22840.0,0.0,1.337388390268784e-23,1e-08,0.99999999,1.3373883902687839e-24,1.0,3.285426519620167e-58
1.2849495043169936e-16,2.6912394467259783e-50,99999999.0,100000000.0,22880.0,0.0,1.2849495043169937e-23,1e-08,0.99999999,1.2849495043169937e-24,1.0,2.691239446725978e-58
1.2345667426592928e-16,2.204514304721475e-50,99999999.0,100000000.0,22920.0,0.0,1.2345667426592928e-23,1e-08,0.99999999,1.2345667426592929e-24,1.0,2.2045143047214753e-58
1.186159484835578e-16,1.8058160248928762e-50,99999999.0,100000000.0,22960.0,0.0,1.186159484835578e-23,1e-08,0.99999999,1.186159484835578e-24,1.0,1.8058160248928762e-58
1.1396502715071849e-16,1.479224475330365e-50,99999999.0,100000000.0,23000.0,0.0,1.139650271507185e-23,1e-08,0.99999999,1.139650271507185e-24,1.0,1.479224475330365e-58
1.0949646805095832e-16,1.2116987656847241e-50,99999999.0,100000000.0,23040.0,0.0,1.094964680509583e-23,1e-08,0.99999999,1.0949646805095831e-24,1.0,1.2116987656847242e-58
1.0520312077650347e-16,9.925565208309431e-51,99999999.0,100000000.0,23080.0,0.0,1.0520312077650346e-23,1e-08,0.99999999,1.0520312077650346e-24,1.0,9.925565208309432e-59
1.0107811528646573e-16,8.130473306930483e-51,99999999.0,100000000.0,23120.0,0.0,1.0107811528646573e-23,1e-08,0.99999999,1.0107811528646573e-24,1.0,8.130473306930483e-59
9.711485091368046e-17,6.660033439644124e-51,99999999.0,100000000.0,23160.0,0.0,9.711485091368046e-24,1e-08,0.99999999,9.711485091368046e-25,1.0,6.660033439644124e-59
9.330698580258577e-17,5.45553053834744e-51,99999999.0,100000000.0,23200.0,0.0,9.330698580258578e-24,1e-08,0.99999999,9.330698580258577e-25,1.0,5.45553053834744e-59
8.964842676124122e-17,4.4688684710916203e-51,99999999.0,100000000.0,23240.0,0.0,8.964842676124121e-24,1e-08,0.99999999,8.964842676124122e-25,1.0,4.46886847109162e-59
8.613331951124831e-17,3.660649550312333e-51,99999999.0,100000000.0,23280.0,0.0,8.613331951124831e-24,1e-08,0.99999999,8.61333195112483e-25,1.0,3.6606495503123333e-59
