Time,normalized_normal_cell_n,normalized_pre_cancer_cell_g,normalized_cancer_cell_a,A,G,N,N0,n0,a0,g0,a,r_N,mu_N,beta_1,beta_4,r_G,mu_G,xi_G,beta_2,beta_5,delta,xi,r_A,K_A,mu_A,xi_A,beta_3,beta_6,K,G0,A0,compartment,normal_cell_growth,normal_cell_death,normal_cell_damage_A,normal_cell_damage_G,pre_cancer_cell_logistic_growth,pre_cancer_cell_natural_death,pre_cancer_cell_death_tissue_repair_system,pre_cancer_cell_death_apoptosis,negative_effect_on_G_A,negative_effect_on_A_G,cancer_cell_natural_death,cancer_cell_logistic_growth,cancer_cell_death_tissue_repair_system,cancer_cell_death_apoptosis,transition_to_cancer_cell
1560.0,0.9999999999999889,4.097279867028992e-12,2.3328861483579646e-15,2.3328861483579647e-07,0.0004097279867028992,99999999.99999888,99999999.0,0.99999999,0.0,1e-08,2.3328861483579646e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.00999999999999989,8.165101519252783e-17,0.0,2.048639933514496e-13,4.097279867028992e-14,1.4340479534601312e-13,4.097279867028992e-14,0.0,0.0,2.3328861483579646e-17,1.1664430741789553e-16,8.165101519252783e-17,1.399731689014779e-17,1.6787695430372465e-23
1600.0,0.99999999999999,3.3545940843226624e-12,2.2414129206163936e-15,2.2414129206163935e-07,0.0003354594084322662,99999999.999999,99999999.0,0.99999999,0.0,1e-08,2.2414129206163936e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.0099999999999999,7.844945222157298e-17,0.0,1.6772970421613313e-13,3.354594084322662e-14,1.1741079295129202e-13,3.354594084322662e-14,0.0,0.0,2.2414129206163936e-17,1.1207064603081716e-16,7.844945222157298e-17,1.3448477523698361e-17,1.1253297695548014e-23
1640.0,0.9999999999999902,2.7464643952656492e-12,2.1535262255078584e-15,2.1535262255078584e-07,0.0002746464395265649,99999999.99999902,99999999.0,0.99999999,0.0,1e-08,2.1535262255078584e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999903,7.53734178927743e-17,0.0,1.3732321976328247e-13,2.7464643952656494e-14,9.612625383429678e-14,2.7464643952656494e-14,0.0,0.0,2.1535262255078583e-17,1.076763112753906e-16,7.53734178927743e-17,1.2921157353047151e-17,7.54306460278607e-24
1680.0,0.9999999999999916,2.248722964931511e-12,2.0690855897717564e-15,2.0690855897717564e-07,0.0002248722964931511,99999999.99999915,99999999.0,0.99999999,0.0,1e-08,2.0690855897717565e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999915,7.241799564201085e-17,0.0,1.1243614824657555e-13,2.248722964931511e-14,7.870530377260221e-14,2.248722964931511e-14,0.0,0.0,2.0690855897717563e-17,1.034542794885857e-16,7.241799564201085e-17,1.2414513538630539e-17,5.0567538358865175e-24
1720.0,0.9999999999999923,1.8412874285843948e-12,1.987955987953102e-15,1.987955987953102e-07,0.00018412874285843949,99999999.99999924,99999999.0,0.99999999,0.0,1e-08,1.987955987953102e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999924,6.957845957835803e-17,0.0,9.206437142921974e-14,1.8412874285843948e-14,6.444506000045331e-14,1.8412874285843948e-14,0.0,0.0,1.9879559879531022e-17,9.939779939765313e-17,6.957845957835803e-17,1.1927735927718611e-17,3.390338770404117e-24
1760.0,0.9999999999999927,1.5075366787535059e-12,1.9100072673466353e-15,1.9100072673466353e-07,0.0001507536678753506,99999999.99999927,99999999.0,0.99999999,0.0,1e-08,1.9100072673466353e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999927,6.685025435713174e-17,0.0,7.53768339376753e-14,1.507536678753506e-14,5.2763783756372314e-14,1.507536678753506e-14,0.0,0.0,1.9100072673466354e-17,9.550036336732994e-17,6.685025435713174e-17,1.1460043604079812e-17,2.272666495174341e-24
1800.0,0.9999999999999929,1.2344281336970013e-12,1.8351152447962512e-15,1.8351152447962513e-07,0.00012344281336970013,99999999.99999928,99999999.0,0.99999999,0.0,1e-08,1.8351152447962512e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999929,6.422903356786834e-17,0.0,6.172140668485007e-14,1.2344281336970014e-14,4.3204984679394736e-14,1.2344281336970014e-14,0.0,0.0,1.8351152447962514e-17,9.175576223981089e-17,6.422903356786834e-17,1.1010691468777508e-17,1.5238126291589437e-24
1840.0,0.9999999999999932,1.010763731528769e-12,1.7631596373233288e-15,1.7631596373233288e-07,0.00010107637315287689,99999999.99999933,99999999.0,0.99999999,0.0,1e-08,1.7631596373233286e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999933,6.171058730631609e-17,0.0,5.053818657643845e-14,1.0107637315287689e-14,3.537673060350667e-14,1.0107637315287689e-14,0.0,0.0,1.763159637323329e-17,8.815798186616489e-17,6.171058730631609e-17,1.0578957823939973e-17,1.02164321770997e-24
1880.0,0.9999999999999934,8.275121538189092e-13,1.6940251259908161e-15,1.694025125990816e-07,8.275121538189092e-05,99999999.99999934,99999999.0,0.99999999,0.0,1e-08,1.694025125990816e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999934,5.929087940967817e-17,0.0,4.137560769094546e-14,8.275121538189092e-15,2.896292538366163e-14,8.275121538189092e-15,0.0,0.0,1.6940251259908163e-17,8.470125629953936e-17,5.929087940967817e-17,1.0164150755944897e-17,6.847763080519384e-25
1920.0,0.9999999999999937,6.775469702490883e-13,1.6276015490451809e-15,1.627601549045181e-07,6.775469702490884e-05,99999999.99999937,99999999.0,0.99999999,0.0,1e-08,1.627601549045181e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999938,5.696605421658097e-17,0.0,3.3877348512454414e-14,6.775469702490883e-15,2.3714143958717936e-14,6.775469702490883e-15,0.0,0.0,1.627601549045181e-17,8.138007745225772e-17,5.696605421658097e-17,9.765609294271085e-18,4.590698657895793e-25
1960.0,0.999999999999994,5.54745933254668e-13,1.5637824840701329e-15,1.5637824840701328e-07,5.54745933254668e-05,99999999.9999994,99999999.0,0.99999999,0.0,1e-08,1.563782484070133e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.00999999999999994,5.473238694245432e-17,0.0,2.77372966627334e-14,5.54745933254668e-15,1.9416107663913262e-14,5.54745933254668e-15,0.0,0.0,1.563782484070133e-17,7.818912420350543e-17,5.473238694245432e-17,9.382694904420797e-18,3.077430333906729e-25
2000.0,0.9999999999999942,4.542203479185638e-13,1.5024658742395459e-15,1.502465874239546e-07,4.542203479185638e-05,99999999.99999942,99999999.0,0.99999999,0.0,1e-08,1.5024658742395457e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999943,5.25863055983838e-17,0.0,2.271101739592819e-14,4.542203479185638e-15,1.589771217714964e-14,4.542203479185638e-15,0.0,0.0,1.502465874239546e-17,7.512329371197618e-17,5.25863055983838e-17,9.014795245437275e-18,2.0631611509196336e-25
2040.0,0.9999999999999944,3.718831917040034e-13,1.4435533549937297e-15,1.4435533549937298e-07,3.718831917040034e-05,99999999.99999945,99999999.0,0.99999999,0.0,1e-08,1.4435533549937296e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999945,5.0524367424780253e-17,0.0,1.859415958520017e-14,3.718831917040034e-15,1.3015911709640045e-14,3.718831917040034e-15,0.0,0.0,1.4435533549937297e-17,7.217766774968544e-17,5.0524367424780253e-17,8.661320129962378e-18,1.3829710312891975e-25
2080.0,0.9999999999999946,3.044696939880352e-13,1.386950817419679e-15,1.386950817419679e-07,3.044696939880352e-05,99999999.99999945,99999999.0,0.99999999,0.0,1e-08,1.3869508174196791e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999946,4.8543278609688494e-17,0.0,1.522348469940176e-14,3.044696939880352e-15,1.0656439289581174e-14,3.044696939880352e-15,0.0,0.0,1.386950817419679e-17,6.9347540870983e-17,4.8543278609688494e-17,8.321704904518074e-18,9.270179173467917e-26
2120.0,0.9999999999999949,2.4927983070539863e-13,1.3325677039875261e-15,1.3325677039875262e-07,2.4927983070539863e-05,99999999.9999995,99999999.0,0.99999999,0.0,1e-08,1.3325677039875261e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.00999999999999995,4.663986963956317e-17,0.0,1.2463991535269932e-14,2.4927983070539864e-15,8.724794074688907e-15,2.4927983070539864e-15,0.0,0.0,1.3325677039875261e-17,6.662838519937543e-17,4.663986963956317e-17,7.995406223925157e-18,6.214043244747655e-26
2160.0,0.9999999999999952,2.0408540710772037e-13,1.280316963222241e-15,1.280316963222241e-07,2.0408540710772037e-05,99999999.99999952,99999999.0,0.99999999,0.0,1e-08,1.280316963222241e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999952,4.4811093712778216e-17,0.0,1.020427035538602e-14,2.040854071077204e-15,7.142989248770178e-15,2.040854071077204e-15,0.0,0.0,1.2803169632222411e-17,6.401584816111124e-17,4.4811093712778216e-17,7.681901779333447e-18,4.165085254429084e-26
2200.0,0.9999999999999951,1.6710847828251112e-13,1.230115134053318e-15,1.230115134053318e-07,1.671084782825111e-05,99999999.99999951,99999999.0,0.99999999,0.0,1e-08,1.2301151340533181e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999952,4.305402969186592e-17,0.0,8.355423914125557e-15,1.6710847828251113e-15,5.84879673988786e-15,1.6710847828251113e-15,0.0,0.0,1.2301151340533181e-17,6.150575670266515e-17,4.305402969186592e-17,7.380690804319909e-18,2.7925243047242e-26
2240.0,0.999999999999995,1.3685223447082398e-13,1.1818819566897097e-15,1.1818819566897097e-07,1.3685223447082398e-05,99999999.9999995,99999999.0,0.99999999,0.0,1e-08,1.1818819566897098e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.00999999999999995,4.1365868484139625e-17,0.0,6.842611723541199e-15,1.3685223447082398e-15,4.789828206478815e-15,1.3685223447082398e-15,0.0,0.0,1.1818819566897098e-17,5.909409783448479e-17,4.1365868484139625e-17,7.091291740138258e-18,1.872853382335321e-26
2280.0,0.9999999999999953,1.1204491613592054e-13,1.1355397299899264e-15,1.1355397299899265e-07,1.1204491613592054e-05,99999999.99999954,99999999.0,0.99999999,0.0,1e-08,1.1355397299899264e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999953,3.974389054964724e-17,0.0,5.602245806796027e-15,1.1204491613592054e-15,3.9215720647572e-15,1.1204491613592054e-15,0.0,0.0,1.1355397299899265e-17,5.677698649949568e-17,3.974389054964724e-17,6.8132383799395585e-18,1.255406309124357e-26
2320.0,0.9999999999999957,9.17508094880326e-14,1.0910149383558694e-15,1.0910149383558693e-07,9.17508094880326e-06,99999999.99999957,99999999.0,0.99999999,0.0,1e-08,1.0910149383558693e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999957,3.818552284245526e-17,0.0,4.58754047440163e-15,9.17508094880326e-16,3.2112783320811266e-15,9.17508094880326e-16,0.0,0.0,1.0910149383558695e-17,5.4550746917792877e-17,3.818552284245526e-17,6.5460896301352164e-18,8.418210964471487e-27
2360.0,0.999999999999996,7.515011667942038e-14,1.0482362681356469e-15,1.0482362681356468e-07,7.515011667942038e-06,99999999.9999996,99999999.0,0.99999999,0.0,1e-08,1.0482362681356469e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.00999999999999996,3.668826938474749e-17,0.0,3.757505833971019e-15,7.515011667942039e-16,2.6302540837797025e-15,7.515011667942039e-16,0.0,0.0,1.0482362681356469e-17,5.24118134067818e-17,3.668826938474749e-17,6.2894176088138814e-18,5.6475399944891684e-27
2400.0,0.9999999999999961,6.156021697608259e-14,1.0071350393352407e-15,1.0071350393352407e-07,6.15602169760826e-06,99999999.99999961,99999999.0,0.99999999,0.0,1e-08,1.0071350393352406e-14,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999962,3.5249726376733284e-17,0.0,3.0780108488041298e-15,6.156021697608259e-16,2.154607594162882e-15,6.156021697608259e-16,0.0,0.0,1.0071350393352406e-17,5.0356751966761526e-17,3.5249726376733284e-17,6.042810236011444e-18,3.7896602908131364e-27
2440.0,0.9999999999999962,5.042905528114359e-14,9.676453889984512e-16,9.676453889984512e-08,5.042905528114359e-06,99999999.99999963,99999999.0,0.99999999,0.0,1e-08,9.676453889984512e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999962,3.386758861494566e-17,0.0,2.5214527640571798e-15,5.042905528114359e-16,1.7650169348400188e-15,5.042905528114359e-16,0.0,0.0,9.676453889984512e-18,4.8382269449922096e-17,3.386758861494566e-17,5.805872333990708e-18,2.5430896037240756e-27
2480.0,0.9999999999999963,4.13099406257464e-14,9.29704108968266e-16,9.29704108968266e-08,4.1309940625746405e-06,99999999.99999963,99999999.0,0.99999999,0.0,1e-08,9.29704108968266e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999964,3.253964381388919e-17,0.0,2.0654970312873203e-15,4.13099406257464e-16,1.4458479219011187e-15,4.13099406257464e-16,0.0,0.0,9.297041089682659e-18,4.648520544841287e-17,3.253964381388919e-17,5.578224653809596e-18,1.7065111874531054e-27
2520.0,0.9999999999999964,3.3839169482369084e-14,8.932504928398793e-16,8.932504928398793e-08,3.3839169482369083e-06,99999999.99999964,99999999.0,0.99999999,0.0,1e-08,8.932504928398794e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999966,3.126376724939566e-17,0.0,1.6919584741184543e-15,3.383916948236908e-16,1.1843709318829135e-15,3.383916948236908e-16,0.0,0.0,8.932504928398793e-18,4.4662524641993575e-17,3.126376724939566e-17,5.359502957039276e-18,1.1450893873816118e-27
2560.0,0.9999999999999967,2.771915537810857e-14,8.58226216075646e-16,8.58226216075646e-08,2.771915537810857e-06,99999999.99999967,99999999.0,0.99999999,0.0,1e-08,8.58226216075646e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999967,3.003791756264751e-17,0.0,1.3859577689054284e-15,2.771915537810857e-16,9.701704382337965e-16,2.771915537810857e-16,0.0,0.0,8.58226216075646e-18,4.2911310803781934e-17,3.003791756264751e-17,5.149357296453876e-18,7.6835157274591945e-28
2600.0,0.9999999999999968,2.2705914157042345e-14,8.245752377178513e-16,8.245752377178513e-08,2.2705914157042344e-06,99999999.99999967,99999999.0,0.99999999,0.0,1e-08,8.245752377178513e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999967,2.88601333201247e-17,0.0,1.1352957078521172e-15,2.2705914157042346e-16,7.947069954964795e-16,2.2705914157042346e-16,0.0,0.0,8.245752377178513e-18,4.122876188589223e-17,2.88601333201247e-17,4.947451426307108e-18,5.155585365363532e-28
2640.0,0.9999999999999969,1.8599376671177897e-14,7.922437117503166e-16,7.922437117503166e-08,1.8599376671177896e-06,99999999.99999969,99999999.0,0.99999999,0.0,1e-08,7.922437117503166e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999969,2.7728529911260993e-17,0.0,9.29968833558895e-16,1.8599376671177896e-16,6.509781834912242e-16,1.8599376671177896e-16,0.0,0.0,7.922437117503167e-18,3.961218558751552e-17,2.7728529911260993e-17,4.7534622705019e-18,3.4593681191293565e-28
2680.0,0.999999999999997,1.523556257573155e-14,7.611799025186689e-16,7.611799025186689e-08,1.523556257573155e-06,99999999.9999997,99999999.0,0.99999999,0.0,1e-08,7.611799025186689e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.00999999999999997,2.664129658815333e-17,0.0,7.617781287865776e-16,1.523556257573155e-16,5.332446901506026e-16,1.523556257573155e-16,0.0,0.0,7.61179902518669e-18,3.8058995125933156e-17,2.664129658815333e-17,4.567079415112013e-18,2.3212236664538027e-28
2720.0,0.9999999999999971,1.2480128248898928e-14,7.313341027672395e-16,7.313341027672395e-08,1.248012824889893e-06,99999999.99999972,99999999.0,0.99999999,0.0,1e-08,7.313341027672395e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.00999999999999997,2.5596693596853305e-17,0.0,6.240064124449465e-16,1.248012824889893e-16,4.3680448871146114e-16,1.248012824889893e-16,0.0,0.0,7.313341027672396e-18,3.6566705138361713e-17,2.5596693596853305e-17,4.388004616603437e-18,1.5575360091458254e-28
2760.0,0.9999999999999972,1.0223032675482685e-14,7.026585543333611e-16,7.02658554333361e-08,1.0223032675482686e-06,99999999.99999972,99999999.0,0.99999999,0.0,1e-08,7.026585543333611e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999972,2.4593049401667568e-17,0.0,5.111516337741342e-16,1.0223032675482685e-16,3.5780614364189297e-16,1.0223032675482685e-16,0.0,0.0,7.026585543333611e-18,3.513292771666781e-17,2.4593049401667568e-17,4.215951326000167e-18,1.0451039697714535e-28
2800.0,0.9999999999999973,8.37414418606667e-15,6.751073717243285e-16,6.751073717243285e-08,8.37414418606667e-07,99999999.99999973,99999999.0,0.99999999,0.0,1e-08,6.751073717243285e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999974,2.3628758010351433e-17,0.0,4.1870720930333353e-16,8.37414418606667e-17,2.9309504651233266e-16,8.37414418606667e-17,0.0,0.0,6.751073717243285e-18,3.37553685862162e-17,2.3628758010351433e-17,4.050644230345971e-18,7.012629079030945e-29
2840.0,0.9999999999999974,6.859635882591371e-15,6.486364686485408e-16,6.486364686485409e-08,6.859635882591372e-07,99999999.99999975,99999999.0,0.99999999,0.0,1e-08,6.4863646864854084e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999974,2.2702276402698867e-17,0.0,3.429817941295686e-16,6.859635882591371e-17,2.4008725589069735e-16,6.859635882591371e-17,0.0,0.0,6.486364686485408e-18,3.243182343242683e-17,2.2702276402698867e-17,3.891818811891245e-18,4.7054604409457355e-29
2880.0,0.9999999999999976,5.619033898605098e-15,6.232034874422163e-16,6.232034874422163e-08,5.619033898605098e-07,99999999.99999976,99999999.0,0.99999999,0.0,1e-08,6.232034874422164e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999976,2.181212206047752e-17,0.0,2.809516949302549e-16,5.619033898605098e-17,1.9666618645117794e-16,5.619033898605098e-17,0.0,0.0,6.2320348744221634e-18,3.116017437211063e-17,2.181212206047752e-17,3.739220924653298e-18,3.1573541935931924e-29
2920.0,0.9999999999999977,4.602801278990168e-15,5.987677312806338e-16,5.987677312806339e-08,4.6028012789901676e-07,99999999.99999976,99999999.0,0.99999999,0.0,1e-08,5.987677312806338e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999978,2.095687059482213e-17,0.0,2.301400639495084e-16,4.602801278990168e-17,1.6109804476465548e-16,4.602801278990168e-17,0.0,0.0,5.987677312806338e-18,2.993838656403151e-17,2.095687059482213e-17,3.592606387683803e-18,2.1185779604122128e-29
2960.0,0.9999999999999978,3.770359811437852e-15,5.752900990557237e-16,5.752900990557237e-08,3.770359811437852e-07,99999999.99999978,99999999.0,0.99999999,0.0,1e-08,5.752900990557238e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999978,2.0135153466950282e-17,0.0,1.8851799057189262e-16,3.770359811437852e-17,1.3196259340032452e-16,3.770359811437852e-17,0.0,0.0,5.752900990557238e-18,2.876450495278602e-17,2.0135153466950282e-17,3.4517405943343426e-18,1.4215613102345876e-29
3000.0,0.9999999999999979,3.08846990919393e-15,5.527330228092371e-16,5.527330228092371e-08,3.08846990919393e-07,99999999.99999979,99999999.0,0.99999999,0.0,1e-08,5.527330228092371e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.00999999999999998,1.9345655798323257e-17,0.0,1.544234954596965e-16,3.0884699091939303e-17,1.080964468217873e-16,3.0884699091939303e-17,0.0,0.0,5.5273302280923706e-18,2.7636651140461702e-17,1.9345655798323257e-17,3.3163981368554226e-18,9.538646377050378e-30
3040.0,0.999999999999998,2.5299034934851955e-15,5.310604076189684e-16,5.3106040761896844e-08,2.5299034934851953e-07,99999999.9999998,99999999.0,0.99999999,0.0,1e-08,5.310604076189684e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.00999999999999998,1.8587114266663858e-17,0.0,1.2649517467425977e-16,2.5299034934851957e-17,8.854662227198166e-17,2.5299034934851957e-17,0.0,0.0,5.310604076189684e-18,2.655302038094828e-17,1.8587114266663858e-17,3.1863624457138108e-18,6.400411684729355e-30
3080.0,0.9999999999999981,2.0723568297422186e-15,5.102375738415194e-16,5.102375738415194e-08,2.0723568297422185e-07,99999999.9999998,99999999.0,0.99999999,0.0,1e-08,5.102375738415194e-15,1000000.0,0.01,3.5e-10,0.0,0.05,0.01,0.01,3.5e-10,0.0,1e-05,1000.0,0.05,10000000.0,0.01,0.006,3.5e-10,0.0,100000000.0,1.0,0.0,1.0,0.01,0.009999999999999981,1.7858315084453144e-17,0.0,1.0361784148711093e-16,2.0723568297422187e-17,7.25324890409775e-17,2.0723568297422187e-17,0.0,0.0,5.1023757384151945e-18,2.5511878692075843e-17,1.7858315084453144e-17,3.0614254430491168e-18,4.294662828889212e-30
