A1,A1_2,A2,A2_2,A3,A3_2,CREB_n,DUSP_c,DUSP_n,DUSP_n_ERK_n,DUSP_n_pERK_n,DUSP_n_ppERK_n,DUSPmRNA,EGF,ERK_c,ERK_n,Elk1_n,F,FOSn,FOSn_2,FmRNA,Fn,HRG,Kin,Kin_2,MEK,PreDUSPmRNA,PreFOSmRNA,PreFmRNA,RSK_c,RsD,RsT,c_FOS_c,c_FOSmRNA,pCREB_n,pDUSP_c,pDUSP_n,pDUSP_n_ERK_n,pDUSP_n_pERK_n,pDUSP_n_ppERK_n,pERK_c,pERK_n,pElk1_n,pMEK,pRSK_c,pRSK_n,pc_FOS_c,ppERK_c,ppERK_n,Time
182.3524,0.0,25.097122945877725,0.28989705412228434,13.082032982584503,0.010587017415496844,999.9999999998461,8.241440064212098e-49,4.9029881079700986e-51,8.156757721489063e-51,5.087525230038266e-56,4.874988533132189e-63,4.2274263676035575e-45,0.0,570.3796930662975,1624.8932240702777,1509.9999999997806,3.9491611153867765e-121,2.149272112582138e-54,3.2177431060396096e-65,1.3174764954501209e-117,3.88756670338073e-123,10.0,82.57007933122661,0.09566066877339978,637.1566850060185,8.899546010598814e-40,5.925204482107685e-45,1.6750124356470915e-112,352.99999999958965,246.02137010896934,1.3821298910306394,6.710431940689187e-54,6.620265026810301e-49,1.5435643442355023e-10,3.60036811563863e-62,1.9214204043855596e-64,2.9962425232098997e-64,1.7276281407518712e-69,1.6217919292531066e-76,0.03947280606221719,0.001363877971156393,2.1944424794820137e-10,0.16451499398119757,4.044196530791909e-10,2.5849502392238044e-11,1.3285232641325956e-64,7.741380154903861e-07,1.662411080588301e-08,4.38
182.3524,0.0,25.096466478104006,0.29055352189600164,13.082008831389071,0.010611168610926073,999.9999999998432,8.790455624548719e-49,5.2359211484714956e-51,8.716356675198964e-51,5.475457830546137e-56,5.276875143846739e-63,4.501442590919273e-45,0.0,570.3794271916244,1624.8932013663373,1509.999999999777,4.294823739942517e-121,2.3115909455789878e-54,3.499843602203692e-65,1.4311645202098715e-117,4.2322025755113875e-123,10.0,82.56986104474477,0.09587895525523714,637.1559373885825,9.459692506161646e-40,6.344610721575754e-45,1.8173615789573324e-112,352.99999999958385,246.0182278973934,1.3852721026065902,7.206973947748152e-54,7.1001096440942e-49,1.5714960953583304e-10,3.886428964466083e-62,2.0760841907563538e-64,3.2392924828383036e-64,1.8801911546781785e-69,1.7738319385401427e-76,0.03974137580319335,0.0013750211506189335,2.231619545056611e-10,0.1652626114171629,4.1005472466150674e-10,2.62667749944472e-11,1.4435920570472351e-64,7.847204665135818e-07,1.6879173812710263e-08,4.39
182.3524,0.0,25.095810034788805,0.291209965211202,13.08198468028506,0.01063531971493889,999.9999999998403,9.37139580357363e-49,5.588518222409843e-51,9.309279759961166e-51,5.888453315431828e-56,5.706259669203238e-63,4.791037816513065e-45,0.0,570.3791601116702,1624.8931786026276,1509.9999999997733,4.665159756226909e-121,2.4843222299431053e-54,3.802105072425572e-65,1.5528862092790925e-117,4.601659646158427e-123,10.0,82.56964275879815,0.09609724120185016,637.1551880973483,1.0050913499408226e-39,6.789595050784721e-45,1.9696602536540882e-112,352.99999999957805,246.01508576043412,1.3884142395658428,7.734871144056293e-54,7.609771020215675e-49,1.599864663662479e-10,4.191542437457053e-62,2.2411493613229303e-64,3.498780831937467e-64,2.0437123094372117e-69,1.9372441481337567e-76,0.040011149893924965,0.001386227563138741,2.2693338179326134e-10,0.16601190265135993,4.1575489476255706e-10,2.668977909967251e-11,1.566814457000505e-64,7.954228068487532e-07,1.7137533284609384e-08,4.4
182.3524,0.0,25.095153615931228,0.29186638406878274,13.081960529272463,0.01065947072753565,999.9999999998375,9.99593456533932e-49,5.968430733300869e-51,9.948910340834391e-51,6.3404566405239845e-56,6.182954346958586e-63,5.101433947155831e-45,0.0,570.378891823841,1624.8931557789529,1509.9999999997692,5.082037105672555e-121,2.673104351458628e-54,4.142570443631022e-65,1.6893751080556366e-117,5.019079388697604e-123,10.0,82.56942447338677,0.09631552661321993,637.1544371324635,1.0682702470131665e-39,7.271303841099103e-45,2.1397687788446193e-112,352.99999999957225,246.01194369817716,1.3915563018227692,8.309966011840211e-54,8.163307850840889e-49,1.6286761166309923e-10,4.5278047966187974e-62,2.4235370572444057e-64,3.785944230749367e-64,2.2282468578157177e-69,2.125108816074822e-76,0.040282130927495885,0.0013974974037658926,2.3075918974522183e-10,0.16676286753615677,4.215207649892972e-10,2.7118581398809627e-11,1.705152054885327e-64,8.062461219712297e-07,1.739922435274642e-08,4.41
182.3524,0.0,25.094497221530364,0.2925227784696411,13.081936378351283,0.010683621648716697,999.9999999998346,1.0692553694961539e-48,6.394402872327518e-51,1.0668099941875544e-50,6.866313217523847e-56,6.757023457426435e-63,5.445294088568185e-45,0.0,570.3786223255433,1624.8931328951155,1509.9999999997654,5.601125686846833e-121,2.8920082313972666e-54,4.56718739209505e-65,1.8577405309404086e-117,5.543470698944911e-123,10.0,82.56920618851068,0.09653381148932746,637.1536844940757,1.1377921776256032e-39,7.817229185307189e-45,2.347617413378659e-112,352.9999999995663,246.0088017107081,1.3946982892918331,8.971655456655983e-54,8.795551548684817e-49,1.657937132865306e-10,4.925623900276118e-62,2.640680752387733e-64,4.129117857395309e-64,2.4594217796394333e-69,2.3709824225601002e-76,0.04055432149628078,0.0014088308686675862,2.3464007774494065e-10,0.1675155059238771,4.2735294886688626e-10,2.755325227083557e-11,1.876305140122475e-64,8.171915177831545e-07,1.7664283394513873e-08,4.42
182.3524,0.0,25.093840851585334,0.29317914841467435,13.081912227521515,0.010707772478482388,999.9999999998316,1.1435613984226076e-48,6.849454018412341e-51,1.1436996780195648e-50,7.433501196412985e-56,7.38097432777575e-63,5.811326866424604e-45,0.0,570.378351614185,1624.8931099509216,1509.9999999997617,6.16905521176821e-121,3.12792615492821e-54,5.031885578119602e-65,2.0416238978042393e-117,6.118130909525764e-123,10.0,82.56898790416986,0.09675209583015389,637.1529301823327,1.2116409625592741e-39,8.402206203062496e-45,2.574207475468583e-112,352.99999999956026,246.00565979811242,1.3978402018875122,9.68343034303226e-54,9.474402384059254e-49,1.6876526664819744e-10,5.356369636876696e-62,2.8761184005651603e-64,4.501502486912454e-64,2.712629399459686e-69,2.642345385076871e-76,0.040827724192049296,0.0014202281505033122,2.3857664249188164e-10,0.16826981766683952,4.332520384306433e-10,2.7993852569120694e-11,2.0633344299688886e-64,8.282600642915199e-07,1.7932743917784468e-08,4.43
182.3524,0.0,25.09318450609523,0.2938354939047798,13.081888076783166,0.010731923216833073,999.9999999998287,1.2227769030294921e-48,7.335277126525236e-51,1.2258522543754652e-50,8.044691242153973e-56,8.058260444859637e-63,6.200765825124169e-45,0.0,570.3780796871739,1624.8930869461763,1509.9999999997574,6.789385277580929e-121,3.381949013638919e-54,5.539592569788723e-65,2.242141256499306e-117,6.74676724096468e-123,10.0,82.56876962036434,0.09697037963568028,637.1521741973824,1.29005045765457e-39,9.028588669292433e-45,2.8208676328473276e-112,352.99999999955423,246.00251796047553,1.4009820395243888,1.0448440430132715e-53,1.0202734283210609e-48,1.7178286616731397e-10,5.822247600956295e-62,3.1310905948339705e-64,4.9050930001856924e-64,2.9894886246745477e-69,2.941168060573763e-76,0.04110234160584499,0.001431689443796831,2.4256954321744983e-10,0.1690258026173119,4.392186430777271e-10,2.8440448981044718e-11,2.2673866640289376e-64,8.3945286110915e-07,1.8204641345853156e-08,4.44
182.3524,0.0,25.092528185059155,0.2944918149408547,13.081863926136231,0.010756073863769101,999.9999999998255,1.3071779488950926e-48,7.853634301796252e-51,1.3135718999646076e-50,8.702670505506688e-56,8.792492323108143e-63,6.614893398974564e-45,0.0,570.3778065419186,1624.8930638806828,1509.9999999997533,7.46584223992798e-121,3.655215059044574e-54,6.093373265843845e-65,2.460460535725943e-117,7.433261778757526e-123,10.0,82.5685513370941,0.09718866290588767,637.1514165393721,1.3732636078301524e-39,9.698828623604847e-45,3.0889877985978343e-112,352.9999999995481,245.99937619788284,1.4041238021171176,1.1269970574912042e-53,1.0983542916026184e-48,1.748471124797346e-10,6.325561712596895e-62,3.4068936482036625e-64,5.3419742540067536e-64,3.291694562288454e-69,3.269516236163667e-76,0.04137817632802663,0.0014432149430978747,2.4661944522303166e-10,0.16978346062752692,4.4525337630093045e-10,2.8893108778896194e-11,2.4896620273732066e-64,8.507710150899377e-07,1.8480011382688855e-08,4.45
182.3524,0.0,25.091871888476213,0.2951481115237962,13.08183977558071,0.010780224419290824,999.9999999998224,1.3970515230761455e-48,8.406358202709769e-51,1.4071750439836278e-50,9.410345080996026e-56,9.587440899906286e-63,7.055041886192118e-45,0.0,570.377532175829,1624.8930407542466,1509.9999999997494,8.202322881741706e-121,3.9489108992278845e-54,6.6964329194373024e-65,2.6978026812952838e-117,8.181675335838819e-123,10.0,82.56833305435926,0.09740694564075714,637.1506572084498,1.4615326259926407e-39,1.041547839020663e-44,3.3800204658932253e-112,352.9999999995419,245.99623451041953,1.4072654895804273,1.2151443554639686e-53,1.1819948220679597e-48,1.7795861248067458e-10,6.8687163190188915e-62,3.704880789846903e-64,5.8143230174808424e-64,3.6210201999429857e-69,3.6295532692815233e-76,0.041655230948268264,0.0014548048429815007,2.507270199158591e-10,0.1705427915496823,4.513568557054801e-10,2.9351899823203436e-11,2.731415322870219e-64,8.622156403579543e-07,1.8758890014337817e-08,4.46
182.3524,0.0,25.091215616345504,0.29580438365450146,13.0818156251166,0.010804374883398592,999.9999999998192,1.4926957497241435e-48,8.995353444298329e-51,1.5069906126903003e-50,1.0170742464879144e-55,1.0447040930971612e-62,7.52259442290155e-45,0.0,570.3772565863148,1624.8930175666717,1509.9999999997451,9.002898082033913e-121,4.2642724954787014e-54,7.352120161885544e-65,2.9554427923917377e-117,8.996251315048561e-123,10.0,82.56811477215973,0.09762522784026978,637.1498962047636,1.5551191719462277e-39,1.1181192597821783e-44,3.6954820427367724e-112,352.9999999995356,245.99309289817083,1.4104071018291198,1.309642288942292e-53,1.2715196928275688e-48,1.8111797936742848e-10,7.45421829617298e-62,4.0264633613102746e-64,6.324409908432991e-64,3.9793180869474036e-69,4.023542227841892e-76,0.04193350805555917,0.001466459338047436,2.548929448448704e-10,0.17130379523594086,4.575297030258312e-10,2.981689056606511e-11,2.9939571435179792e-64,8.737878583365482e-07,1.9041313510326758e-08,4.47
182.3524,0.0,25.090559368666142,0.2964606313338677,13.081791474743907,0.01082852525609276,999.9999999998162,1.594420105701678e-48,9.6225980013367e-51,1.61336027397744e-50,1.0987014013112936e-55,1.1375394385732031e-62,8.018985957135892e-45,0.0,570.3769797707872,1624.8929943177616,1509.999999999741,9.871816484686288e-121,4.602586158933772e-54,8.06393002642251e-65,3.234711257835563e-117,9.881419571599419e-123,10.0,82.5678964904956,0.09784350950440668,637.1491335284611,1.6542945313023396e-39,1.1998730199609867e-44,4.0369541867019867e-112,352.9999999995293,245.98995136122187,1.4135486387780698,1.4108615664730352e-53,1.3672665087495663e-48,1.843258326820899e-10,8.08467915033219e-62,4.3731120127251486e-64,6.874601329814589e-64,4.368522015309338e-69,4.453848030396633e-76,0.04221301023820386,0.0014781786229194262,2.591179037365725e-10,0.17206647153843044,4.6377254414246543e-10,3.0288150054481053e-11,3.278655044775624e-64,8.854887977774509e-07,1.932731842506616e-08,4.48
182.3524,0.0,25.089903145437216,0.2971168545627918,13.081767324462625,0.010852675537373674,999.9999999998128,1.702545636198733e-48,1.0290144611535609e-50,1.7266386819467495e-50,1.1862437399321197e-55,1.2376773842703258e-62,8.545704222836173e-45,0.0,570.3767017266574,1624.8929710073216,1509.9999999997367,1.0813508167240399e-120,4.9651895472163035e-54,8.835506971952708e-65,3.536994892345319e-117,1.0841800275543342e-122,10.0,82.56767820936686,0.09806179063314886,637.1483691796903,1.759339794389243e-39,1.2870956493084e-44,4.4060851396725545e-112,352.9999999995228,245.98680989965771,1.416690100342225,1.519187535391491e-53,1.4695860589241893e-48,1.8758279835426991e-10,8.762817119683698e-62,4.7463578990183915e-64,7.467361406109651e-64,4.790648700765277e-69,4.92293958629242e-76,0.04249374008382193,0.001489962892244581,2.634025865309017e-10,0.1728308203092437,4.700860090986853e-10,3.076574793368283e-11,3.586934716894939e-64,8.973195947898753e-07,1.9616941599253394e-08,4.49
182.3524,0.0,25.089246946657838,0.29777305334217097,13.081743174272757,0.010876825727241688,999.9999999998095,1.8174051703490673e-48,1.1000122178736068e-50,1.8471937214827594e-50,1.2800419072762454e-55,1.3455625884866993e-62,9.104290713851547e-45,0.0,570.3764224513377,1624.8929476351557,1509.9999999997322,1.1832588309688461e-120,5.353472661075846e-54,9.670647906804916e-65,3.863738072800554e-117,1.1882207774239148e-122,10.0,82.56745992877353,0.09828007122647743,637.1476031585992,1.8705460351617444e-39,1.3800845140029587e-44,4.8045910625825585e-112,352.9999999995163,245.98366851356334,1.419831486436606,1.6350204640737724e-53,1.5788425691283465e-48,1.9088950874381776e-10,9.491459275921116e-62,5.147793876123374e-64,8.105253919741577e-64,5.247799463811396e-69,5.433391935828603e-76,0.042775700179348244,0.0015018123406927257,2.67747689417088e-10,0.17359684140043888,4.764707321174144e-10,3.124975445046471e-11,3.92028115725211e-64,9.092813928696249e-07,1.9910220161276114e-08,4.5
182.3524,0.0,25.08859077232711,0.29842922767290214,13.081719024174301,0.010900975825697152,999.9999999998062,1.9393435368465058e-48,1.1754737176103096e-50,1.975406752826675e-50,1.3804496716297074e-55,1.4616574495048383e-62,9.696341657938974e-45,0.0,570.3761419422408,1624.892924201068,1509.999999999728,1.2933860863263341e-120,5.768878841027865e-54,1.0573305212485237e-64,4.216443874504244e-117,1.3007654454819147e-122,10.0,82.56724164871564,0.09849835128437347,637.1468354653356,1.9882144901107945e-39,1.479148018642233e-44,5.234257370156416e-112,352.9999999995098,245.98052720302363,1.4229727969763066,1.7587758241891106e-53,1.6954139542900952e-48,1.942466026835394e-10,1.0273543625836276e-61,5.5790756971906735e-64,8.79094424747941e-64,5.742161910734067e-69,5.987888390414704e-76,0.04305889311103275,0.0015137271629557469,2.721539148695153e-10,0.17436453466403906,4.829273516179919e-10,3.174024045651423e-11,4.280239842679247e-64,9.213753429281942e-07,2.020719152861537e-08,4.51
182.3524,0.0,25.087934622444127,0.29908537755588255,13.081694874167258,0.010925125832740419,999.9999999998028,2.0687177795612907e-48,1.2556275049319845e-50,2.1116728561502822e-50,1.487834170435485e-55,1.5864424451293904e-62,1.0323508990763177e-44,0.0,570.3758601967805,1624.8929007048625,1509.9999999997235,1.4122322219229036e-120,6.212905763993509e-54,1.1547589767430583e-64,4.596675207445393e-117,1.4223354606656403e-122,10.0,82.56702336919318,0.09871663080681804,637.1460661000475,2.1126567371731565e-39,1.5846058082346695e-44,5.696940065648981e-112,352.99999999950313,245.97738596812343,1.4261140318764935,1.8908845729522095e-53,1.8196920709531675e-48,1.976547255219172e-10,1.111212121291135e-61,6.041923208798971e-64,9.527201296844407e-64,6.276011614640551e-69,6.58922267272816e-76,0.04334332146444056,0.0015257075537469425,2.766219716835844e-10,0.17513389995203277,4.894565102329705e-10,3.223727741174302e-11,4.6684179017960486e-64,9.336026033218726e-07,2.050789340924892e-08,4.5200000000000005
182.3524,0.0,25.087278497007997,0.29974150299200886,13.081670724251627,0.010949275748371836,999.9999999997993,2.205897373156363e-48,1.3407101619781262e-50,2.2564010761297847e-50,1.6025761560902037e-55,1.7204164722248686e-62,1.0987501329896281e-44,0.0,570.3755772123707,1624.8928771463436,1509.999999999719,1.5403164877670558e-120,6.68710643993915e-54,1.2597773970761626e-64,5.006055952561442e-117,1.55347282838313e-122,10.0,82.56680509020622,0.09893490979379221,637.1452950628832,2.2441948746410026e-39,1.696788970191384e-44,6.194567075585452e-112,352.99999999949637,245.97424480894753,1.4292551910524052,2.0317934353755367e-53,1.9520829697414342e-48,2.0111452916582822e-10,1.201035821891055e-61,6.538121547165721e-64,1.0316899442516263e-63,6.851713796489454e-69,7.240301056871748e-76,0.04362898782445179,0.0015377537078003632,2.811525750115732e-10,0.17590493711637356,4.960588548249108e-10,3.2740937387617364e-11,5.0864852873412775e-64,9.459643398808437e-07,2.081236380305434e-08,4.53
182.3524,0.0,25.08662239601783,0.30039760398217813,13.081646574427408,0.010973425572591759,999.9999999997957,2.3512644387037602e-48,1.43096644877885e-50,2.4100146665197586e-50,1.7250702417409313e-55,1.8640971862534894e-62,1.1690084948817998e-44,0.0,570.3752929864264,1624.8928535253156,1509.9999999997142,1.6781781116284866e-120,7.1930902085163e-54,1.372829476603664e-64,5.44627209800101e-117,1.6947405167599192e-122,10.0,82.56658681175472,0.09915318824527707,637.1445223539906,2.383161700071626e-39,1.8160402363180464e-44,6.729139584501641e-112,352.99999999948955,245.97110372558058,1.4323962744193535,2.181965186521723e-53,2.093007147823479e-48,2.0462667212326523e-10,1.2971538065472543e-61,7.069522334358212e-64,1.1163020462739929e-63,7.471725006121622e-69,7.944144508531549e-76,0.043915894775261706,0.0015498658198701697,2.857464463985013e-10,0.17667764600898048,5.027350365031814e-10,3.325129307048919e-11,5.5361759485045765e-64,9.584617259382952e-07,2.112064100321243e-08,4.54
182.3524,0.0,25.08596631947272,0.30105368052728726,13.081622424694599,0.010997575305400535,999.9999999997922,2.5052139593008992e-48,1.5266494435742592e-50,2.57295133472699e-50,1.8557251470818833e-55,2.018021340812902e-62,1.2433084750915275e-44,0.0,570.3750075163632,1624.8928298415826,1509.9999999997096,1.8263766659170755e-120,7.732523735701169e-54,1.4943756665004479e-64,5.9190728753863e-117,1.846722842885701e-122,10.0,82.56636853383874,0.09937146616125365,637.1437479735179,2.529900889197038e-39,1.942714184806673e-44,7.302733369683871e-112,352.9999999994828,245.9679627181072,1.4355372818927228,2.341878933755854e-53,2.2428998013770627e-48,2.0819181954605486e-10,1.3999063515702163e-61,7.638044874504237e-64,1.2068655475731838e-63,8.138594803290602e-69,8.703890825134384e-76,0.044204044900380615,0.0015620440847299742,2.904043138179901e-10,0.17745202648173786,5.094857106407538e-10,3.3768417764926587e-11,6.019289003257946e-64,9.710959423595176e-07,2.1432763597610336e-08,4.55
182.3524,0.0,25.085310267371774,0.30170973262823325,13.0815982750532,0.011021724946798518,999.9999999997887,2.66815399568693e-48,1.6280206831338597e-50,2.745663486384389e-50,1.994963944151183e-55,2.1827451271739892e-62,1.3218385243482278e-44,0.0,570.3747207995973,1624.8928060949484,1509.999999999705,1.9854924345619397e-120,8.307132010434437e-54,1.6248934771358095e-64,6.42627189607572e-117,2.0100258590610537e-122,10.0,82.5661502564583,0.09958974354170311,637.1429719216131,2.6847671748336393e-39,2.0771774422274795e-44,7.917500135909125e-112,352.99999999947573,245.96482178661196,1.43867821338797,2.512030398997829e-53,2.402211078053658e-48,2.1181064327257773e-10,1.5096458775762569e-61,8.245677350003011e-64,1.3037006876086519e-63,8.854967438693368e-69,9.522796776005591e-76,0.04449344078263386,0.00157428869717219,2.9512691170812593e-10,0.1782280783864955,5.16311536891e-10,3.4292385397044696e-11,6.537689910687437e-64,9.838681775710096e-07,2.1748770470244837e-08,4.5600000000000005
