T,C1,C2,C3,IC2,IC3,IIF,IM1,IM2,INA,O
13.22,1.1628734e-08,3.6589305e-11,7.7242913e-14,0.00041695777,8.8024001e-07,0.13251507,0.86585134,0.0012132211,-1.7358637e-06,2.4900676e-06
13.24,1.1570377e-08,3.6405687e-11,7.6855277e-14,0.00041486535,8.7582265e-07,0.13185006,0.86651391,0.0012178195,-1.7271525e-06,2.4775716e-06
13.26,1.1512312e-08,3.622299e-11,7.6469592e-14,0.00041278341,8.7142746e-07,0.13118839,0.86717308,0.0012224213,-1.7184851e-06,2.4651383e-06
13.28,1.145454e-08,3.6041212e-11,7.6085846e-14,0.00041071192,8.6705433e-07,0.13053004,0.86782891,0.0012270267,-1.7098612e-06,2.4527674e-06
13.3,1.1397057e-08,3.5860342e-11,7.5704017e-14,0.00040865081,8.6270319e-07,0.129875,0.8684814,0.0012316355,-1.7012804e-06,2.4404585e-06
13.32,1.1339862e-08,3.5680382e-11,7.5324106e-14,0.00040660007,8.5837382e-07,0.12922324,0.86913061,0.0012362477,-1.6927429e-06,2.4282115e-06
13.34,1.1282955e-08,3.5501328e-11,7.4946105e-14,0.0004045596,8.5406623e-07,0.12857476,0.86977655,0.0012408633,-1.6842481e-06,2.4160258e-06
13.36,1.1226333e-08,3.5323168e-11,7.4570002e-14,0.00040252937,8.4978018e-07,0.12792952,0.8704192,0.0012454825,-1.6757959e-06,2.4039014e-06
13.38,1.1169996e-08,3.5145904e-11,7.4195783e-14,0.00040050937,8.4551573e-07,0.12728754,0.87105858,0.0012501051,-1.6673862e-06,2.3918378e-06
13.4,1.1113941e-08,3.4969531e-11,7.3823441e-14,0.00039849945,8.4127259e-07,0.12664875,0.8716948,0.001254731,-1.6590187e-06,2.3798348e-06
13.42,1.1058167e-08,3.4794043e-11,7.3452969e-14,0.00039649964,8.3705083e-07,0.12601319,0.87232774,0.0012593602,-1.6506932e-06,2.367892e-06
13.44,1.1002673e-08,3.4619432e-11,7.3084361e-14,0.00039450987,8.3285022e-07,0.12538081,0.87295747,0.0012639929,-1.6424094e-06,2.356009e-06
13.46,1.0947458e-08,3.44457e-11,7.2717596e-14,0.00039253008,8.2867069e-07,0.12475161,0.87358403,0.0012686289,-1.6341672e-06,2.3441858e-06
13.48,1.089252e-08,3.4272842e-11,7.2352673e-14,0.00039056025,8.2451214e-07,0.12412556,0.87420744,0.0012732681,-1.6259664e-06,2.3324219e-06
13.5,1.0837858e-08,3.4100847e-11,7.1989581e-14,0.00038860028,8.2037445e-07,0.12350266,0.87482768,0.0012779108,-1.6178068e-06,2.3207169e-06
13.52,1.0783469e-08,3.3929717e-11,7.1628311e-14,0.00038665015,8.1625751e-07,0.12288288,0.87544477,0.0012825567,-1.6096881e-06,2.3090706e-06
13.54,1.0729354e-08,3.3759447e-11,7.1268858e-14,0.0003847098,8.1216126e-07,0.12226621,0.87605876,0.0012872058,-1.6016101e-06,2.297483e-06
13.56,1.067551e-08,3.359003e-11,7.0911206e-14,0.0003827792,8.0808553e-07,0.12165263,0.87666965,0.0012918583,-1.5935726e-06,2.2859535e-06
13.58,1.0621937e-08,3.3421464e-11,7.0555351e-14,0.00038085828,8.0403026e-07,0.12104214,0.87727737,0.0012965138,-1.5855755e-06,2.2744816e-06
13.6,1.0568632e-08,3.3253744e-11,7.0201278e-14,0.00037894701,7.9999541e-07,0.12043471,0.87788212,0.0013011728,-1.5776186e-06,2.2630677e-06
13.62,1.0515596e-08,3.3086863e-11,6.9848986e-14,0.0003770453,7.9598072e-07,0.11983033,0.87848371,0.0013058349,-1.5697016e-06,2.2517108e-06
13.64,1.0462824e-08,3.2920822e-11,6.9498457e-14,0.00037515318,7.9198622e-07,0.11922897,0.87908232,0.0013105001,-1.5618242e-06,2.2404108e-06
13.66,1.0410319e-08,3.2755614e-11,6.914969e-14,0.00037327051,7.8801179e-07,0.11863065,0.87967789,0.0013151686,-1.5539864e-06,2.2291676e-06
13.68,1.0358076e-08,3.2591235e-11,6.8802677e-14,0.00037139733,7.8405725e-07,0.11803532,0.88027042,0.0013198401,-1.5461881e-06,2.2179811e-06
13.7,1.0306096e-08,3.2427682e-11,6.8457399e-14,0.00036953352,7.801226e-07,0.11744297,0.88085997,0.0013245149,-1.5384287e-06,2.2068505e-06
13.72,1.0254376e-08,3.2264948e-11,6.8113856e-14,0.00036767908,7.7620768e-07,0.1168536,0.88144654,0.0013291927,-1.5307083e-06,2.1957756e-06
13.74,1.0202916e-08,3.2103032e-11,6.7772034e-14,0.00036583393,7.7231238e-07,0.11626719,0.88203013,0.0013338737,-1.5230268e-06,2.1847566e-06
13.76,1.0151714e-08,3.1941928e-11,6.7431934e-14,0.00036399806,7.6843662e-07,0.11568372,0.8826108,0.0013385577,-1.5153837e-06,2.1737926e-06
13.78,1.0100769e-08,3.1781633e-11,6.7093534e-14,0.00036217138,7.6458036e-07,0.11510318,0.88318849,0.0013432449,-1.507779e-06,2.1628837e-06
13.8,1.005008e-08,3.1622139e-11,6.6756835e-14,0.00036035388,7.6074343e-07,0.11452556,0.88376325,0.0013479351,-1.5002124e-06,2.1520298e-06
13.82,9.9996456e-09,3.146345e-11,6.642183e-14,0.00035854548,7.5692577e-07,0.11395083,0.8843351,0.0013526283,-1.4926837e-06,2.14123e-06
13.84,9.9494635e-09,3.1305555e-11,6.6088499e-14,0.0003567462,7.5312727e-07,0.11337898,0.88490403,0.0013573245,-1.485193e-06,2.1304845e-06
13.86,9.8995336e-09,3.1148452e-11,6.5756848e-14,0.0003549559,7.4934781e-07,0.11281001,0.88547015,0.0013620239,-1.4777397e-06,2.1197932e-06
13.88,9.8498543e-09,3.0992139e-11,6.5426858e-14,0.00035317463,7.4558733e-07,0.11224388,0.88603336,0.0013667261,-1.4703239e-06,2.1091553e-06
13.9,9.8004245e-09,3.0836611e-11,6.5098521e-14,0.00035140227,7.4184567e-07,0.1116806,0.8865937,0.0013714314,-1.4629454e-06,2.0985708e-06
13.92,9.7512425e-09,3.068186e-11,6.477183e-14,0.00034963881,7.3812288e-07,0.11112016,0.88715124,0.0013761397,-1.4556038e-06,2.0880395e-06
13.94,9.7023074e-09,3.0527889e-11,6.4446786e-14,0.0003478842,7.3441868e-07,0.11056252,0.88770592,0.0013808508,-1.448299e-06,2.077561e-06
13.96,9.6536183e-09,3.0374689e-11,6.4123369e-14,0.0003461384,7.3073312e-07,0.11000767,0.8882578,0.0013855649,-1.441031e-06,2.067135e-06
13.98,9.6051727e-09,3.0222259e-11,6.3801578e-14,0.00034440137,7.2706604e-07,0.10945562,0.88880688,0.0013902821,-1.4337994e-06,2.0567613e-06
14.0,9.5569703e-09,3.0070592e-11,6.3481399e-14,0.00034267304,7.2341737e-07,0.10890633,0.88935322,0.001395002,-1.4266041e-06,2.0464399e-06
14.02,9.5090105e-09,2.9919688e-11,6.3162827e-14,0.00034095338,7.1978701e-07,0.1083598,0.88989675,0.0013997249,-1.419445e-06,2.0361701e-06
14.04,9.4612913e-09,2.9769541e-11,6.2845853e-14,0.00033924237,7.161749e-07,0.10781602,0.89043754,0.0014044506,-1.4123217e-06,2.025952e-06
14.06,9.4138111e-09,2.9620147e-11,6.2530473e-14,0.00033753991,7.1258086e-07,0.10727496,0.89097559,0.0014091792,-1.4052341e-06,2.015785e-06
14.08,9.3665689e-09,2.9471502e-11,6.2216671e-14,0.00033584604,7.0900489e-07,0.10673662,0.8915109,0.0014139106,-1.3981822e-06,2.0056691e-06
14.1,9.3195647e-09,2.9323606e-11,6.1904447e-14,0.00033416064,7.0544689e-07,0.10620097,0.89204353,0.0014186449,-1.3911656e-06,1.995604e-06
14.12,9.2727959e-09,2.9176449e-11,6.159379e-14,0.0003324837,7.0190669e-07,0.10566802,0.89257342,0.0014233821,-1.3841843e-06,1.9855893e-06
14.14,9.2262615e-09,2.9030032e-11,6.128469e-14,0.00033081518,6.9838427e-07,0.10513774,0.89310062,0.0014281221,-1.3772379e-06,1.9756249e-06
14.16,9.1799608e-09,2.8884348e-11,6.0977143e-14,0.00032915504,6.9487953e-07,0.10461012,0.8936252,0.0014328647,-1.3703265e-06,1.9657105e-06
14.18,9.1338928e-09,2.8739396e-11,6.067114e-14,0.00032750322,6.9139242e-07,0.10408515,0.8941471,0.0014376102,-1.3634498e-06,1.9558458e-06
14.2,9.0880556e-09,2.8595173e-11,6.0366669e-14,0.0003258597,6.8792275e-07,0.10356282,0.89466631,0.0014423585,-1.3566074e-06,1.9460308e-06
14.22,9.0424486e-09,2.8451672e-11,6.006373e-14,0.00032422444,6.8447054e-07,0.1030431,0.89518291,0.0014471095,-1.3497995e-06,1.9362649e-06
14.24,8.9970706e-09,2.8308892e-11,5.9762308e-14,0.00032259736,6.810356e-07,0.10252599,0.89569694,0.0014518632,-1.3430258e-06,1.9265481e-06
14.26,8.9519201e-09,2.8166828e-11,5.9462397e-14,0.00032097846,6.7761795e-07,0.10201149,0.89620829,0.0014566197,-1.336286e-06,1.9168801e-06
14.28,8.906996e-09,2.8025478e-11,5.9163998e-14,0.00031936768,6.742174e-07,0.10149956,0.89671713,0.0014613789,-1.3295801e-06,1.9072605e-06
14.3,8.8622985e-09,2.7884835e-11,5.8867089e-14,0.00031776496,6.7083397e-07,0.1009902,0.89722329,0.0014661408,-1.3229078e-06,1.8976892e-06
14.32,8.8178238e-09,2.77449e-11,5.8571678e-14,0.00031617031,6.6746748e-07,0.1004834,0.89772695,0.0014709054,-1.3162689e-06,1.8881659e-06
14.34,8.773573e-09,2.7605666e-11,5.8277744e-14,0.00031458365,6.6411792e-07,0.099979132,0.89822805,0.0014756726,-1.3096635e-06,1.8786905e-06
14.36,8.7295442e-09,2.7467131e-11,5.7985287e-14,0.00031300497,6.6078513e-07,0.099477403,0.89872658,0.0014804425,-1.3030912e-06,1.8692625e-06
14.38,8.6857366e-09,2.7329292e-11,5.7694294e-14,0.00031143421,6.5746906e-07,0.098978192,0.89922261,0.001485215,-1.2965518e-06,1.8598819e-06
14.4,8.6421483e-09,2.7192144e-11,5.7404765e-14,0.00030987134,6.541697e-07,0.098481484,0.89971614,0.0014899902,-1.2900452e-06,1.8505484e-06
14.42,8.5987795e-09,2.7055684e-11,5.7116685e-14,0.00030831629,6.5088682e-07,0.097987272,0.90020716,0.001494768,-1.2835714e-06,1.8412617e-06
14.44,8.5556273e-09,2.6919909e-11,5.6830056e-14,0.00030676904,6.4762042e-07,0.097495534,0.90069568,0.0014995483,-1.27713e-06,1.8320217e-06
14.46,8.5126919e-09,2.6784816e-11,5.6544863e-14,0.00030522957,6.4437046e-07,0.097006269,0.9011817,0.0015043314,-1.2707209e-06,1.8228279e-06
14.48,8.4699723e-09,2.6650401e-11,5.6261101e-14,0.00030369783,6.4113681e-07,0.096519463,0.90166527,0.0015091168,-1.264344e-06,1.8136803e-06
14.5,8.4274676e-09,2.651666e-11,5.5978764e-14,0.00030217375,6.3791936e-07,0.096035093,0.9021464,0.001513905,-1.257999e-06,1.8045787e-06
14.52,8.3851752e-09,2.638359e-11,5.5697844e-14,0.00030065735,6.3471805e-07,0.095553152,0.90262508,0.0015186956,-1.2516859e-06,1.7955226e-06
14.54,8.343096e-09,2.6251189e-11,5.5418333e-14,0.00029914855,6.3153283e-07,0.095073633,0.90310133,0.0015234888,-1.2454045e-06,1.7865121e-06
14.56,8.3012273e-09,2.611945e-11,5.5140225e-14,0.00029764732,6.2836358e-07,0.09459652,0.90357512,0.0015282845,-1.2391547e-06,1.7775468e-06
14.58,8.259569e-09,2.5988375e-11,5.486351e-14,0.00029615362,6.2521019e-07,0.094121806,0.90404654,0.0015330828,-1.2329361e-06,1.7686264e-06
14.6,8.2181195e-09,2.5857955e-11,5.4588187e-14,0.00029466741,6.2207266e-07,0.093649469,0.90451556,0.0015378834,-1.2267489e-06,1.7597508e-06
14.62,8.1768778e-09,2.572819e-11,5.4314246e-14,0.00029318867,6.1895093e-07,0.093179502,0.90498227,0.0015426867,-1.2205926e-06,1.7509198e-06
14.64,8.135844e-09,2.5599078e-11,5.4041678e-14,0.00029171736,6.1584478e-07,0.092711896,0.90544653,0.0015474923,-1.2144673e-06,1.7421331e-06
14.66,8.0950153e-09,2.5470613e-11,5.3770478e-14,0.0002902534,6.1275426e-07,0.092246637,0.90590847,0.0015523005,-1.2083726e-06,1.7333905e-06
14.68,8.0543918e-09,2.5342792e-11,5.3500637e-14,0.00028879681,6.0967926e-07,0.09178371,0.90636802,0.0015571112,-1.2023086e-06,1.7246917e-06
14.7,8.0139717e-09,2.5215614e-11,5.3232155e-14,0.00028734753,6.0661966e-07,0.091323107,0.9068253,0.0015619241,-1.196275e-06,1.7160365e-06
14.72,7.973755e-09,2.5089073e-11,5.2965018e-14,0.00028590552,6.0357547e-07,0.090864815,0.90728021,0.0015667395,-1.1902716e-06,1.7074249e-06
14.74,7.9337399e-09,2.4963167e-11,5.2699219e-14,0.00028447076,6.0054651e-07,0.090408824,0.90773284,0.0015715575,-1.1842985e-06,1.6988565e-06
14.76,7.8939255e-09,2.4837894e-11,5.2434758e-14,0.00028304319,5.9753273e-07,0.089955121,0.90818316,0.0015763777,-1.1783553e-06,1.690331e-06
14.78,7.854311e-09,2.4713249e-11,5.2171622e-14,0.00028162278,5.9453413e-07,0.089503698,0.90863121,0.0015812003,-1.1724419e-06,1.6818484e-06
14.8,7.8148954e-09,2.4589228e-11,5.1909804e-14,0.0002802095,5.9155053e-07,0.08905454,0.90907693,0.0015860253,-1.1665581e-06,1.6734083e-06
14.82,7.7756779e-09,2.4465832e-11,5.1649304e-14,0.00027880332,5.8858194e-07,0.088607632,0.90952045,0.0015908527,-1.160704e-06,1.6650105e-06
14.84,7.7366566e-09,2.4343054e-11,5.1390109e-14,0.00027740418,5.8562824e-07,0.088162966,0.9099617,0.0015956825,-1.1548791e-06,1.6566549e-06
14.86,7.6978317e-09,2.4220893e-11,5.1132218e-14,0.00027601206,5.8268938e-07,0.087720536,0.91040069,0.0016005145,-1.1490836e-06,1.6483413e-06
14.88,7.6592013e-09,2.4099342e-11,5.0875618e-14,0.00027462695,5.7976524e-07,0.087280326,0.91083747,0.0016053489,-1.143317e-06,1.6400693e-06
14.9,7.6207645e-09,2.3978404e-11,5.0620305e-14,0.00027324876,5.7685577e-07,0.086842321,0.91127205,0.0016101856,-1.1375795e-06,1.6318388e-06
14.92,7.5825213e-09,2.3858072e-11,5.0366276e-14,0.00027187751,5.739609e-07,0.086406514,0.91170436,0.0016150246,-1.1318707e-06,1.6236497e-06
14.94,7.544469e-09,2.3738345e-11,5.0113522e-14,0.00027051315,5.7108053e-07,0.085972898,0.91213453,0.001619866,-1.1261906e-06,1.6155017e-06
14.96,7.5066087e-09,2.3619218e-11,4.9862034e-14,0.0002691556,5.6821466e-07,0.085541457,0.91256249,0.0016247096,-1.120539e-06,1.6073946e-06
14.98,7.4689375e-09,2.3500688e-11,4.9611807e-14,0.00026780489,5.6536317e-07,0.085112177,0.91298831,0.0016295554,-1.1149158e-06,1.5993281e-06
15.0,7.4314559e-09,2.3382752e-11,4.9362841e-14,0.00026646096,5.62526e-07,0.084685057,0.91341192,0.0016344035,-1.1093207e-06,1.5913021e-06
15.02,7.3941622e-09,2.326541e-11,4.9115121e-14,0.00026512376,5.5970304e-07,0.084260076,0.91383338,0.0016392538,-1.1037538e-06,1.5833164e-06
15.04,7.3570559e-09,2.3148657e-11,4.8868644e-14,0.00026379328,5.5689424e-07,0.083837233,0.91425276,0.0016441065,-1.0982147e-06,1.5753708e-06
15.06,7.3201356e-09,2.3032489e-11,4.8623405e-14,0.00026246946,5.5409959e-07,0.083416507,0.91466993,0.0016489612,-1.0927035e-06,1.567465e-06
15.08,7.2834005e-09,2.2916903e-11,4.8379395e-14,0.00026115231,5.5131892e-07,0.082997896,0.91508502,0.0016538183,-1.08722e-06,1.5595989e-06
15.1,7.2468498e-09,2.2801899e-11,4.8136608e-14,0.00025984176,5.4855218e-07,0.082581379,0.91549802,0.0016586775,-1.0817639e-06,1.5517724e-06
15.12,7.2104829e-09,2.268747e-11,4.7895044e-14,0.0002585378,5.4579937e-07,0.082166962,0.91590887,0.0016635389,-1.0763353e-06,1.543985e-06
15.14,7.174298e-09,2.2573617e-11,4.765469e-14,0.00025724035,5.4306037e-07,0.081754617,0.91631764,0.0016684025,-1.0709339e-06,1.5362367e-06
15.16,7.1382948e-09,2.2460336e-11,4.7415542e-14,0.00025594942,5.4033512e-07,0.081344344,0.91672438,0.0016732683,-1.0655596e-06,1.5285274e-06
15.18,7.1024724e-09,2.234762e-11,4.7177594e-14,0.00025466498,5.3762352e-07,0.080936134,0.91712898,0.0016781362,-1.0602122e-06,1.5208567e-06
15.2,7.0668298e-09,2.2235472e-11,4.6940841e-14,0.000253387,5.349255e-07,0.080529965,0.91753161,0.0016830062,-1.0548916e-06,1.5132246e-06
15.22,7.0313662e-09,2.2123888e-11,4.6705275e-14,0.00025211539,5.3224107e-07,0.080125839,0.91793215,0.0016878784,-1.0495978e-06,1.5056306e-06
15.24,6.9960802e-09,2.2012862e-11,4.6470891e-14,0.00025085019,5.2957012e-07,0.079723738,0.91833061,0.0016927527,-1.0443306e-06,1.4980749e-06
15.26,6.9609714e-09,2.1902395e-11,4.6237685e-14,0.00024959134,5.2691257e-07,0.079323657,0.9187271,0.0016976291,-1.0390897e-06,1.490557e-06
15.28,6.9260389e-09,2.1792481e-11,4.6005649e-14,0.00024833882,5.2426833e-07,0.078925587,0.91912156,0.0017025076,-1.0338753e-06,1.4830769e-06
15.3,6.8912818e-09,2.1683119e-11,4.5774775e-14,0.00024709257,5.2163739e-07,0.078529507,0.919514,0.0017073882,-1.0286869e-06,1.4756342e-06
15.32,6.8566988e-09,2.1574305e-11,4.5545063e-14,0.00024585257,5.1901958e-07,0.078135416,0.91990447,0.0017122709,-1.0235246e-06,1.468229e-06
15.34,6.8222894e-09,2.1466037e-11,4.5316503e-14,0.0002446188,5.1641501e-07,0.077743307,0.92029291,0.0017171557,-1.0183882e-06,1.460861e-06
15.36,6.7880528e-09,2.1358313e-11,4.5089088e-14,0.00024339122,5.1382341e-07,0.077353165,0.92067945,0.0017220424,-1.0132776e-06,1.4535299e-06
15.38,6.753988e-09,2.1251129e-11,4.4862815e-14,0.00024216979,5.1124488e-07,0.076964982,0.92106396,0.0017269313,-1.0081926e-06,1.4462355e-06
15.4,6.7200943e-09,2.1144484e-11,4.4637677e-14,0.0002409545,5.0867931e-07,0.076578744,0.9214465,0.0017318223,-1.0031332e-06,1.4389778e-06
15.42,6.6863706e-09,2.1038374e-11,4.4413671e-14,0.00023974531,5.0612658e-07,0.076194443,0.92182714,0.0017367152,-9.9809904e-07,1.4317566e-06
15.44,6.6528161e-09,2.0932797e-11,4.4190786e-14,0.00023854218,5.0358665e-07,0.075812079,0.92220587,0.0017416101,-9.9309023e-07,1.4245715e-06
15.46,6.6194299e-09,2.0827748e-11,4.3969023e-14,0.0002373451,5.0105945e-07,0.075431623,0.92258263,0.001746507,-9.8810665e-07,1.4174225e-06
15.48,6.5862111e-09,2.0723227e-11,4.3748371e-14,0.00023615401,4.9854498e-07,0.075053081,0.92295742,0.001751406,-9.8314797e-07,1.4103093e-06
15.5,6.5531593e-09,2.0619232e-11,4.3528827e-14,0.00023496892,4.9604313e-07,0.074676439,0.92333037,0.001756307,-9.7821419e-07,1.403232e-06
15.52,6.5202732e-09,2.0515757e-11,4.3310384e-14,0.00023378976,4.9355378e-07,0.07430169,0.92370141,0.0017612098,-9.7330519e-07,1.3961901e-06
15.54,6.4875523e-09,2.0412802e-11,4.3093038e-14,0.00023261651,4.9107695e-07,0.073928818,0.92407054,0.0017661147,-9.6842075e-07,1.3891835e-06
15.56,6.4549956e-09,2.0310363e-11,4.2876781e-14,0.00023144917,4.8861256e-07,0.073557816,0.92443782,0.0017710215,-9.6356086e-07,1.3822121e-06
15.58,6.422602e-09,2.0208439e-11,4.2661611e-14,0.00023028768,4.8616056e-07,0.073188677,0.92480326,0.0017759303,-9.5872542e-07,1.3752757e-06
15.6,6.3903713e-09,2.0107025e-11,4.2447521e-14,0.00022913201,4.8372084e-07,0.072821394,0.92516679,0.001780841,-9.539142e-07,1.368374e-06
15.62,6.3583023e-09,2.0006122e-11,4.2234503e-14,0.00022798215,4.8129334e-07,0.07245595,0.92552847,0.0017857536,-9.4912713e-07,1.3615071e-06
15.64,6.3263941e-09,1.9905725e-11,4.2022558e-14,0.00022683806,4.7887806e-07,0.072092339,0.9258883,0.0017906682,-9.443641e-07,1.3546745e-06
15.66,6.2946461e-09,1.9805831e-11,4.1811674e-14,0.00022569971,4.7647487e-07,0.071730554,0.92624635,0.0017955847,-9.3962495e-07,1.3478764e-06
15.68,6.2630572e-09,1.9706438e-11,4.1601847e-14,0.00022456706,4.7408375e-07,0.071370587,0.92660254,0.0018005031,-9.3490956e-07,1.3411122e-06
15.7,6.2316272e-09,1.9607545e-11,4.1393074e-14,0.0002234401,4.7170465e-07,0.071012422,0.92695689,0.0018054233,-9.3021788e-07,1.3343821e-06
15.72,6.2003549e-09,1.9509146e-11,4.1185351e-14,0.00022231881,4.6933746e-07,0.070656061,0.92730945,0.0018103454,-9.2554973e-07,1.3276857e-06
15.74,6.1692393e-09,1.9411243e-11,4.0978668e-14,0.00022120314,4.6698216e-07,0.070301481,0.92766023,0.0018152695,-9.2090499e-07,1.3210229e-06
15.76,6.1382797e-09,1.931383e-11,4.0773022e-14,0.00022009306,4.646387e-07,0.069948688,0.92800921,0.0018201953,-9.1628357e-07,1.3143936e-06
15.78,6.1074759e-09,1.9216908e-11,4.0568409e-14,0.00021898856,4.6230699e-07,0.069597661,0.92835647,0.001825123,-9.1168533e-07,1.3077974e-06
15.8,6.0768262e-09,1.9120471e-11,4.0364823e-14,0.0002178896,4.5998695e-07,0.069248393,0.92870188,0.0018300526,-9.0711018e-07,1.3012344e-06
15.82,6.0463305e-09,1.9024516e-11,4.0162257e-14,0.00021679615,4.576786e-07,0.068900883,0.92904556,0.0018349839,-9.0255799e-07,1.2947045e-06
15.84,6.0159882e-09,1.8929046e-11,3.9960711e-14,0.00021570819,4.5538178e-07,0.068555109,0.92938751,0.0018399172,-8.9802865e-07,1.2882072e-06
15.86,5.9857981e-09,1.8834052e-11,3.9760174e-14,0.0002146257,4.5309653e-07,0.068211079,0.92972767,0.0018448521,-8.9352204e-07,1.2817425e-06
15.88,5.955759e-09,1.8739538e-11,3.9560643e-14,0.00021354863,4.5082274e-07,0.067868769,0.93006617,0.0018497889,-8.8903801e-07,1.2753103e-06
15.9,5.9258709e-09,1.8645495e-11,3.9362116e-14,0.00021247697,4.4856034e-07,0.067528181,0.93040287,0.0018547275,-8.8457654e-07,1.2689103e-06
15.92,5.8961329e-09,1.8551926e-11,3.9164581e-14,0.00021141069,4.4630931e-07,0.067189306,0.93073791,0.0018596679,-8.8013741e-07,1.2625425e-06
15.94,5.8665441e-09,1.8458826e-11,3.8968039e-14,0.00021034975,4.4406957e-07,0.066852123,0.93107122,0.0018646101,-8.7572056e-07,1.2562066e-06
15.96,5.8371037e-09,1.8366194e-11,3.8772486e-14,0.00020929414,4.4184108e-07,0.066516638,0.9314028,0.001869554,-8.7132594e-07,1.2499025e-06
15.98,5.8078111e-09,1.8274025e-11,3.8577912e-14,0.00020824384,4.3962379e-07,0.066182837,0.93173271,0.0018744997,-8.6695331e-07,1.2436301e-06
16.0,5.7786655e-09,1.818232e-11,3.8384314e-14,0.0002071988,4.3741758e-07,0.065850705,0.93206096,0.0018794471,-8.6260263e-07,1.2373891e-06
16.02,5.7496661e-09,1.8091076e-11,3.8191689e-14,0.00020615901,4.3522249e-07,0.065520242,0.93238753,0.0018843963,-8.5827378e-07,1.2311795e-06
16.040001,5.7208123e-09,1.8000287e-11,3.8000029e-14,0.00020512442,4.3303839e-07,0.06519144,0.93271244,0.0018893472,-8.539667e-07,1.225001e-06
16.059999,5.6921032e-09,1.7909957e-11,3.7809332e-14,0.00020409503,4.3086524e-07,0.064864285,0.93303567,0.0018942999,-8.4968116e-07,1.2188535e-06
16.08,5.6635385e-09,1.7820077e-11,3.7619593e-14,0.00020307083,4.28703e-07,0.064538777,0.93335724,0.0018992542,-8.4541716e-07,1.2127368e-06
16.1,5.6351168e-09,1.773065e-11,3.7430803e-14,0.00020205174,4.2655162e-07,0.0642149,0.9336772,0.0019042102,-8.411746e-07,1.2066509e-06
16.120001,5.6068377e-09,1.7641671e-11,3.7242961e-14,0.00020103778,4.2441104e-07,0.063892648,0.93399554,0.001909168,-8.3695329e-07,1.2005955e-06
16.139999,5.5787006e-09,1.7553139e-11,3.7056065e-14,0.0002000289,4.222812e-07,0.063572012,0.93431222,0.0019141274,-8.3275313e-07,1.1945706e-06
16.16,5.5507048e-09,1.7465052e-11,3.6870104e-14,0.00019902509,4.2016205e-07,0.063252985,0.93462729,0.0019190885,-8.2857412e-07,1.1885758e-06
16.18,5.5228497e-09,1.7377407e-11,3.6685078e-14,0.0001980263,4.1805353e-07,0.062935561,0.93494076,0.0019240513,-8.2441602e-07,1.1826111e-06
16.200001,5.4951341e-09,1.7290201e-11,3.6500981e-14,0.00019703254,4.1595561e-07,0.062619723,0.93525261,0.0019290157,-8.2027884e-07,1.1766764e-06
16.219999,5.4675575e-09,1.7203431e-11,3.6317805e-14,0.00019604377,4.1386818e-07,0.062305477,0.93556291,0.0019339818,-8.1616241e-07,1.1707714e-06
16.24,5.4401195e-09,1.7117099e-11,3.613555e-14,0.00019505995,4.1179126e-07,0.061992809,0.9358716,0.0019389496,-8.1206662e-07,1.164896e-06
16.26,5.4128191e-09,1.7031199e-11,3.5954207e-14,0.00019408108,4.0972475e-07,0.061681706,0.93617874,0.0019439189,-8.079914e-07,1.1590502e-06
16.280001,5.3856555e-09,1.6945731e-11,3.5773779e-14,0.0001931071,4.0766861e-07,0.061372165,0.93648428,0.0019488899,-8.0393659e-07,1.1532337e-06
16.299999,5.3586287e-09,1.6860692e-11,3.5594252e-14,0.00019213803,4.0562279e-07,0.06106418,0.93678826,0.0019538626,-7.9990218e-07,1.1474464e-06
16.32,5.3317373e-09,1.6776079e-11,3.541563e-14,0.00019117381,4.0358722e-07,0.060757738,0.93709069,0.0019588368,-7.9588796e-07,1.141688e-06
16.34,5.3049805e-09,1.6691891e-11,3.5237902e-14,0.00019021443,4.0156189e-07,0.060452834,0.93739158,0.0019638126,-7.9189391e-07,1.1359587e-06
16.360001,5.2783582e-09,1.6608125e-11,3.5061065e-14,0.00018925987,3.9954671e-07,0.060149461,0.93769097,0.0019687901,-7.8791993e-07,1.1302581e-06
16.379999,5.2518696e-09,1.652478e-11,3.4885116e-14,0.00018831011,3.9754164e-07,0.059847612,0.93798876,0.0019737689,-7.839659e-07,1.124586e-06
16.4,5.2255142e-09,1.6441853e-11,3.4710052e-14,0.00018736509,3.9554664e-07,0.059547275,0.93828511,0.0019787496,-7.8003166e-07,1.1189425e-06
16.42,5.1992908e-09,1.6359343e-11,3.4535864e-14,0.00018642483,3.9356166e-07,0.059248447,0.93857986,0.0019837318,-7.7611719e-07,1.1133272e-06
16.440001,5.1731988e-09,1.6277245e-11,3.4362551e-14,0.00018548929,3.9158664e-07,0.058951117,0.93887317,0.0019887155,-7.7222239e-07,1.1077401e-06
16.459999,5.1472377e-09,1.6195561e-11,3.4190109e-14,0.00018455843,3.896215e-07,0.058655281,0.93916494,0.0019937006,-7.6834709e-07,1.1021812e-06
16.48,5.1214073e-09,1.6114285e-11,3.401853e-14,0.00018363226,3.8766626e-07,0.058360927,0.93945527,0.0019986876,-7.6449129e-07,1.09665e-06
16.5,5.0957061e-09,1.6033418e-11,3.3847813e-14,0.00018271073,3.8572082e-07,0.058068052,0.93974406,0.0020036758,-7.6065476e-07,1.0911466e-06
