Time,R1,P1,P1_prime,R2,P2,P2_prime,P3_prime,i1,d_R1,sP1R1,d_P1,sP1_prime_P1,s1,n,s3,d_P1_prime,i2,d_R2,sP2R2,d_P2,sP2_prime_P2,s2,d_P2_prime,sP3_prime_P2_prime,d_P3_prime,compartment,React1,React2,React3,React4,React5,React6,React7,React8,React9,React10,React11,React12,React13,React14,React15,React16,React17
4.64,0.0033575471651635766,0.042992824040704106,0.5590973655092893,0.033575471651635776,0.4299282404070412,1.224100064391979,0.9623490466288637,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007897286687181249,0.00158828768648063,0.009616204953184288,0.012333351432556787,0.055780586163846804,0.11710045284219675,0.2071343919738815,0.0,0.007897286687181251,0.015882876864806304,0.0961620495318429,0.12333351432556791,0.29840707208115136,0.4535045918559404,0.43027426729519147,0.3565310747950614
4.65,0.003349659158817696,0.04291261593082271,0.5588773488358819,0.03349659158817697,0.4291261593082272,1.2237818906641906,0.9630844132968595,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007878733307455103,0.0015845562650787111,0.009598264805247116,0.012310342132075111,0.05589298740345484,0.11676657905078903,0.20705288019671753,0.0,0.007878733307455105,0.015845562650787116,0.09598264805247117,0.12310342132075114,0.2984126750636529,0.4533867148532693,0.43013376574568146,0.3568035134382205
4.66,0.0033417896840357256,0.04283254979325652,0.5586557168064709,0.033417896840357265,0.42832549793256536,1.223462654841916,0.9638156544274433,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000786022351582043,0.0015808336100331,0.009580356412257686,0.0122873735591915,0.056005983892096885,0.11643444964302044,0.2069707699624613,0.0,0.007860223515820433,0.015808336100331007,0.0958035641225769,0.12287373559191503,0.298418301582106,0.453268444365833,0.4299925201348789,0.3570744236522792
4.67,0.0033339386972999086,0.042752625398247805,0.5584325001485728,0.0333393869729991,0.42752625398247823,1.223142365254115,0.9645427779363145,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007841757209919115,0.001577119700757722,0.009562479722826088,0.012264445647995349,0.05611957521282229,0.11610407071276237,0.20688807265504325,0.0,0.007841757209919118,0.015771197007577224,0.09562479722826091,0.12264445647995353,0.2984239505219428,0.4531497834793445,0.42985053098397213,0.35734380836984575
4.68,0.003326106155176428,0.04267284251637144,0.5582077286157916,0.03326106155176429,0.42672842516371456,1.2228210300751978,0.9652657916341402,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007823334287590475,0.0015734145167062093,0.0095446346856368,0.012241558332671477,0.05623376099447042,0.11577544812965805,0.20680479929757845,0.0,0.007823334287590479,0.015734145167062098,0.09544634685636803,0.1224155833267148,0.298429620802175,0.4530307352222593,0.42970779875691195,0.35761167048461623
4.69,0.0033182920143329836,0.0425932009185106,0.5579814318769105,0.033182920143329846,0.4259320091851061,1.2224986574291705,0.9659847033050086,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000780495464691261,0.001569718037380218,0.009526821249443266,0.012218711547493136,0.05634854087486722,0.1154485875073654,0.2067209608817578,0.0,0.007804954646912613,0.015697180373802185,0.09526821249443268,0.1221871154749314,0.2984353113528138,0.4529113026043591,0.42956432390641597,0.3578780128804396
4.7,0.0033104962315389764,0.04251370037585597,0.5577536395342253,0.03310496231538978,0.4251370037585599,1.2221752553923935,0.9666995207082684,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007786618186202826,0.001566030242329513,0.009509039363067706,0.012195905226821804,0.0564639144997936,0.11512349420657857,0.20663656837463978,0.0,0.0077866181862028296,0.015660302423295136,0.09509039363067709,0.12195905226821808,0.29844102111450316,0.4527914886177739,0.429420106875258,0.35814283843199923
4.71,0.003302718763665248,0.042434340659905576,0.5575243811202656,0.03302718763665249,0.4243434065990559,1.2218508319938248,0.9674102515784658,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000776832480401703,0.0015623511111518456,0.00949128897540108,0.012173139305107113,0.05657988152284481,0.11480017333891504,0.20655163271743598,0.0,0.007768324804017032,0.01562351111151846,0.09491288975401084,0.12173139305107117,0.2984467490386938,0.4526712962370722,0.429275148096444,0.35840615000479
4.72,0.0032949595676838314,0.04235512154246455,0.5572936860945155,0.03294959567683833,0.42355121542464563,1.221525395215265,0.9681169036252829,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000775007439914914,0.0015586806234928366,0.009473570035403046,0.012150413716886806,0.05669644160529042,0.11447862977080235,0.20646616482429608,0.0,0.007750074399149143,0.015586806234928372,0.09473570035403049,0.1215041371688681,0.2984524940878112,0.45255072841935134,0.429129447993387,0.3586679504550948
4.73,0.003287218600667696,0.042276042795644994,0.5570615838401353,0.03287218600667697,0.4227604279564501,1.221198952991599,0.9688194845334749,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007731866870630487,0.0015550187590458535,0.009455882492101915,0.01212772839678668,0.05681359441593588,0.1141588681273626,0.2063801755810933,0.0,0.00773186687063049,0.015550187590458541,0.09455882492101919,0.12127728396786684,0.2984582552354155,0.45242978810432755,0.4289830069800802,0.35892824262996176
4.74,0.0032794958197904962,0.04219710419186577,0.5568281036606826,0.03279495819790497,0.42197104191865786,1.220871513211041,0.9695180019628076,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007713702117729226,0.0015513654975518943,0.009438226294594617,0.012105083279520534,0.05693133963098455,0.1138408927962936,0.20629367584420966,0.0,0.007713702117729228,0.015513654975518947,0.0943822629459462,0.12105083279520538,0.2984640314663545,0.45230847821442643,0.4288358254612693,0.35918702936718094
4.75,0.0032717911823263142,0.042118305503852316,0.5565932747768334,0.032717911823263154,0.4211830550385233,1.2205430837153775,0.9702124635479957,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007695580039949724,0.001547720818799463,0.009420601392046648,0.012082478299890115,0.05704967693390106,0.11352470793174366,0.20620667643932122,0.0,0.007695580039949726,0.015477208187994636,0.09420601392046651,0.12082478299890119,0.29846982177690934,0.452186801654873,0.4286879038326237,0.35944431349526146
4.76,0.0032641046456494092,0.042039646504636444,0.5563571263231034,0.032641046456494106,0.4203964650463646,1.2202136723002102,0.97090287689864,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007677500537031976,0.0015440847026244532,0.009403007733692034,0.012059913392785056,0.057168606015275576,0.11321031745818011,0.20611918816018335,0.0,0.007677500537031979,0.015440847026244538,0.09403007733692037,0.12059913392785061,0.2984756251749335,0.4520647613137818,0.4285392424809055,0.3597000978334081
4.77,0.0032564361672339634,0.04196112696755616,0.5561196873445687,0.03256436167233964,0.4196112696755618,1.2198832867152012,0.9715892495991653,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007659463508951005,0.0015404571289100264,0.009385445268833286,0.012037388493182836,0.05728812657268848,0.11289772507424799,0.2060312217674158,0.0,0.007659463508951007,0.015404571289100269,0.09385445268833291,0.12037388493182842,0.29848144067998444,0.4519423600622477,0.4283898417841394,0.35995438519149875
4.78,0.0032487857046538263,0.04188274666625549,0.5558809867935881,0.032487857046538275,0.418827466662555,1.2195519346643144,0.9722715892087577,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007641468855916265,0.0015368380775864926,0.009367913946841364,0.012014903536148713,0.05740823831057709,0.11258693425661939,0.20594278798728852,0.0,0.007641468855916268,0.015368380775864932,0.09367913946841368,0.12014903536148716,0.2984872673234486,0.45181960075443517,0.42823970211177864,0.3602071783700605
4.79,0.0032411532155822657,0.041804505374684275,0.5556410535265228,0.03241153215582267,0.41804505374684287,1.219219623806061,0.9729499032613025,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007623516478371047,0.0015332275286311908,0.009350413717155632,0.011992458456835678,0.05752894094010182,0.11227794826383014,0.20585389751050617,0.0,0.00762351647837105,0.015332275286311913,0.09350413717155635,0.11992458456835682,0.2984931041486596,0.4516964862276695,0.42808882382487273,0.36045848016024734
4.8,0.00323353865779171,0.041726402867097986,0.5553999163004592,0.03233538657791711,0.41726402867098,1.2188863617537418,0.9736241992653222,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007605606276991882,0.0015296254620683685,0.009332944529283807,0.0119700531904844,0.05765023417901445,0.11197077014010323,0.2057645609909941,0.0,0.007605606276991883,0.01529625462068369,0.0933294452928381,0.11970053190484405,0.29849895021100914,0.45157301930252625,0.42793720727623197,0.36070829334381654
4.81,0.003225941989153496,0.04164843891805754,0.5551576037699285,0.032259419891534975,0.41648438918057556,1.2185521560756907,0.9742944847039136,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007587738152687938,0.0015260318579690614,0.009315506332801931,0.011947687672423168,0.05777211775152642,0.11166540271915809,0.2056747890446831,0.0,0.007587738152687941,0.01526031857969062,0.09315506332801934,0.11947687672423171,0.29850480457805234,0.45144920278292183,0.427784852810592,0.36095662069310586
4.82,0.0032183631676376153,0.041570613302429116,0.5549141444836293,0.03218363167637616,0.41570613302429127,1.2182170142955195,0.9749607670346856,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007569912006600435,0.001522446696450974,0.009298099077354322,0.011925361838067841,0.05789459138817814,0.1113618486280032,0.20558459224829498,0.0,0.007569912006600437,0.015224466964509744,0.09298099077354323,0.11925361838067844,0.2985106663296056,0.45132503945620406,0.4276317607647773,0.3612034649710103
4.83,0.003210802151312462,0.041492925795383946,0.554669566881148,0.03210802151312463,0.4149292579538396,1.2178809438923603,0.9756230536896972,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007552127740102042,0.0015188699576783604,0.009280722712653528,0.011903075622921793,0.05801765482570937,0.11106011029071174,0.2054939811381277,0.0,0.0075521277401020435,0.015188699576783605,0.09280722712653532,0.11903075622921798,0.29851653455783805,0.4512005320932416,0.4274779314678633,0.361448828930959
4.84,0.003203258898344577,0.041415376172398155,0.5544238992896801,0.032032588983445784,0.4141537617239817,1.217543952301109,0.9762813520753946,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000753438525479628,0.0015153016218619024,0.009263377188480295,0.011880828962575859,0.058141307806930186,0.1107601899321785,0.20540296620884066,0.0,0.007534385254796283,0.01515301621861903,0.092633771884803,0.11880828962575864,0.29852240836735744,0.4510756834485148,0.4273233652413373,0.3616927153168922
4.85,0.003195733366998396,0.04133796420925256,0.5541771699207513,0.031957333669983976,0.4133796420925257,1.2172060469126693,0.9769356695725497,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007516684452516928,0.0015117416692585913,0.00924606245468352,0.011858621792708282,0.05826555008059228,0.11046208958185696,0.20531155791223993,0.0,0.007516684452516931,0.01511741669258592,0.09246062454683522,0.11858621792708285,0.29852828687528893,0.4509504962602057,0.42716806239925964,0.3619351268632382
4.86,0.0031882255156359955,0.041260689682032455,0.5539294068669393,0.031882255156359965,0.4126068968203247,1.2168672350741965,0.9775860135361969,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007499025235327425,0.0015081900801716078,0.0092287784611802,0.011836454049084651,0.05839038140126178,0.1101658110774761,0.20521976665606365,0.0,0.007499025235327427,0.015081900801716083,0.09228778461180202,0.11836454049084655,0.29853416921134773,0.4508249732502883,0.4270120232484228,0.3621760662948902
4.87,0.0031807353027213416,0.04118355236712183,0.5536806384294614,0.03180735302721343,0.41183552367121845,1.216527524102603,0.9782323913129882,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007481407505530868,0.0015046468349523307,0.009211525157954141,0.01181432566755624,0.058515801524290416,0.10987135606080031,0.20512760292534682,0.0,0.0074814075055308705,0.015046468349523313,0.09211525157954144,0.11814325667556244,0.29854005451009274,0.4506991171295323,0.426855248094637,0.3624155363336359
4.88,0.003173262686836458,0.04110655204118248,0.5534308943214195,0.03173262686836459,0.411065520411825,1.2161869213331689,0.9788748103046438,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007463831165708032,0.0015011119140079866,0.009194302495051286,0.011792236584054018,0.058641810187726975,0.10957872595237461,0.20503507772819946,0.0,0.007463831165708035,0.01501111914007987,0.0919430249505129,0.11792236584054024,0.298545941882735,0.45057293061551235,0.42669773726534127,0.3626535397216644
4.89,0.00316580762664354,0.04102968848120114,0.5531802028995647,0.031658076266435416,0.41029688481201154,1.2158454340089464,0.9795132778223394,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000744629611862827,0.0014975852977837268,0.00917711042259026,0.011770186734602173,0.0587684071530879,0.10928792202148226,0.20494220157023071,0.0,0.0074462961186282746,0.014975852977837274,0.09177110422590262,0.11770186734602175,0.298551830482671,0.4504464163916344,0.42653949105864014,0.3628900791676203
4.9,0.003158370080898681,0.04095296146447172,0.5529285921879656,0.03158370080898682,0.4095296146447174,1.2155030693221718,0.9801478011407034,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007428802267281788,0.0014940669667691212,0.00915994889075839,0.011748176055313003,0.05889559219011,0.10899894536513899,0.2048489848337975,0.0,0.00742880226728179,0.014940669667691217,0.09159948890758395,0.11748176055313007,0.29855771948102305,0.45031957712247817,0.4263805097623625,0.3631251573666078
4.91,0.003150950008454773,0.040876370768591186,0.552676090106538,0.03150950008454774,0.40876370768591197,1.2151598344238004,0.9807783875099572,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007411349514886472,0.0014905569014995305,0.00914281784981079,0.011726204482385753,0.059023365073193806,0.10871179690613263,0.20475543786267017,0.0,0.007411349514886474,0.01490556901499531,0.09142817849810793,0.11726204482385758,0.29856360806120225,0.4501924154573295,0.42622079365850774,0.3633587770046889
4.92,0.0031435473682612618,0.0407999161714593,0.5524227244686638,0.031435473682612625,0.4079991617145931,1.2148157364237862,0.9814050441559001,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007393937764887314,0.00148705508255599,0.009125717250070301,0.01170427195210653,0.0591517255812611,0.10842647739657355,0.20466157096115056,0.0,0.0073939377648873155,0.014870550825559903,0.09125717250070305,0.11704271952106533,0.29856949541893824,0.45006493403028425,0.4260603430234236,0.3635909407588779
4.93,0.00313616211936391,0.04072359745127846,0.5521685229788109,0.03136162119363911,0.4072359745127847,1.2144707823913614,0.9820277782798947,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007376566920955852,0.0014835614905650977,0.009108647041927454,0.011682378400848252,0.059280673497612554,0.10814298742141769,0.20456739439318986,0.0,0.007376566920955855,0.014835614905650982,0.09108647041927456,0.11682378400848255,0.2985753807623045,0.4499371354603515,0.4258991581279843,0.3638216512971354
4.94,0.003128794220904552,0.04064741438655347,0.5519135132301517,0.03128794220904553,0.4064741438655348,1.2141249793553157,0.982646597058851,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007359236886989596,0.0014800761061988983,0.009091607175840415,0.011660523765070594,0.05941020860978616,0.10786132740196189,0.20447291838150658,0.0,0.007359236886989599,0.01480076106198899,0.09091607175840417,0.11660523765070598,0.2985812633117383,0.44980902235155734,0.4257372392377673,0.3640509112783631
4.95,0.003121443632120857,0.04057136675609138,0.5516577227021829,0.031214436321208586,0.4057136675609139,1.2137783343042767,0.9832615076452119,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007341947567111468,0.0014765989101747717,0.00907459760233496,0.011638707981319935,0.05954033070941512,0.10758149759930981,0.20437815310670474,0.0,0.007341947567111471,0.014765989101747722,0.09074597602334962,0.11638707981319939,0.2985871423000561,0.44968059729304843,0.4255745866132311,0.3642787233523981
4.96,0.003114110312346084,0.04049545433900122,0.5514011787583445,0.031141103123460852,0.40495454339001236,1.2134308541869887,0.9838725171669381,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007324698865669224,0.0014731298832553151,0.009057618272004403,0.011616930986229282,0.05967103959208701,0.10730349811780861,0.20428310870639146,0.0,0.007324698865669227,0.014731298832553157,0.09057618272004407,0.11616930986229285,0.2985930169724639,0.4495518628591956,0.42541120050989123,0.3645050901600072
4.97,0.0031067942210088414,0.04041967691469385,0.5511439086436387,0.031067942210088424,0.40419676914693864,1.2130825459125922,0.984479632727493,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007307490687234896,0.0014696690062482325,0.009040669135509573,0.011595192716518226,0.059802335057202664,0.1070273289084555,0.20418779527429526,0.0,0.007307490687234898,0.01469669006248233,0.09040669135509577,0.1159519271651823,0.29859888658656286,0.44942282160969715,0.4252470811784967,0.36473001433288155
4.98,0.003099495317632845,0.0403440342628817,0.5508859394822501,0.03099495317632846,0.4034403426288172,1.2127334163509038,0.9850828614058275,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007290322936604214,0.0014662162600062173,0.00902375014357875,0.011573493108992874,0.05993421690783537,0.10675298977227331,0.204092222859384,0.0,0.007290322936604217,0.01466216260006218,0.09023750143578754,0.11573493108992879,0.29860475041235074,0.44929347608968284,0.4250822288652058,0.36495349849363096
4.99,0.00309221356183668,0.040268526163578656,0.5506272982751635,0.03092213561836681,0.4026852616357867,1.2123834723326954,0.9856822102563649,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007273195518796055,0.0014627716254268415,0.009006861247007638,0.01155183210054581,0.060066684950590365,0.10648048036365508,0.20399640146498257,0.0,0.007273195518796057,0.01462771625426842,0.09006861247007641,0.11551832100545814,0.29861060773221865,0.449163828829817,0.42491664381176203,0.36517554525577806
5.0,0.0030849489133335556,0.040193152397099766,0.5503680118977848,0.030849489133335566,0.4019315239709978,1.212032720649974,0.9862776863089864,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007256108339051856,0.0014593350834524385,0.008990002396659305,0.011530209628156011,0.06019973899546445,0.1062098001936762,0.20390034104789131,0.0,0.0072561083390518585,0.01459335083452439,0.08990002396659308,0.11530209628156014,0.2986164578409435,0.4490338823464023,0.42475032625566944,0.36539615722375324
5.01,0.0030777013319310655,0.04011791274406106,0.5501081070975585,0.030777013319310667,0.40117912744061074,1.2116811680562614,0.986869296569015,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000723906130283506,0.0014559066150699907,0.008973173543464137,0.011508625628888797,0.06033337885570564,0.10594094863337467,0.20380405151750347,0.0,0.007239061302835062,0.014559066150699912,0.08973173543464141,0.11508625628888801,0.2986223000456758,0.4489036391414837,0.424583276430368,0.3656153369928887
5.02,0.0030704707775309477,0.040042806985379396,0.5498476104915885,0.030704707775309488,0.4004280698537941,1.2113288212668731,0.9874570480172018,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007222054315830542,0.001452486201311015,0.00895637463841981,0.011487080039895788,0.06046760434767363,0.10567392491699813,0.2037075427349237,0.0,0.007222054315830544,0.014524862013110155,0.08956374638419813,0.11487080039895792,0.2986281336659242,0.44877310170295115,0.42441549456540795,0.36583308714941287
5.03,0.00306325721012884,0.03996783490227219,0.5495865485642561,0.03063257210128841,0.39967834902272203,1.2109756869591985,0.9880409476097096,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007205087283944045,0.0014490738232514479,0.00893960563259122,0.011465572798414822,0.06060241529069952,0.105408728145218,0.2036108245120856,0.0,0.007205087283944047,0.014490738232514483,0.08939605632591224,0.11465572798414828,0.29863395803353526,0.44864227250464384,0.4242469808866256,0.3660494102704452
5.04,0.0030560605898140424,0.03989299627625725,0.5493249476648401,0.030560605898140435,0.3989299627625727,1.2106217717729801,0.9886210022780986,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007188160113301609,0.0014456694620115329,0.00892286647711046,0.011444103841769918,0.060737811506946245,0.10514535728830961,0.20351390661086993,0.0,0.007188160113301612,0.014456694620115333,0.08922866477110464,0.11444103841769923,0.29863977249266904,0.44851115400645364,0.4240777356163172,0.3662643089239899
5.05,0.0030488808767692734,0.03981829088915259,0.5490628340051354,0.030488808767692745,0.398182908891526,1.2102670823105932,0.9891972189293111,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007171272710249008,0.0014422730987557048,0.00890615712317676,0.011422673107371205,0.0608737928212688,0.1048838111892983,0.20341679874222257,0.0,0.007171272710249011,0.014422730987557053,0.08906157123176763,0.11422673107371208,0.2986455763997721,0.44837974865442853,0.423907758973414,0.36647778566893113
5.06,0.003041718031270429,0.039743718523076156,0.548800233657073,0.030417180312704302,0.39743718523076166,1.209911625137325,0.9897696044456566,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007154424981351176,0.0014388847146924765,0.008889477522056445,0.011401280532714858,0.061010359061074985,0.10462408856707141,0.2033195105652724,0.0,0.007154424981351179,0.01438884714692477,0.08889477522056446,0.11401280532714861,0.2986513691235452,0.44824805888087615,0.4237370511736563,0.36668984305502683
5.07,0.0030345720136863413,0.039669278960445684,0.5485371725503381,0.030345720136863426,0.396692789604457,1.2095554067816547,0.9903381656847969,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007137616833391644,0.0014355042910743237,0.008872827625082886,0.011379926055383054,0.061147510056185544,0.10436618801945512,0.20322205168644925,0.0,0.007137616833391647,0.014355042910743245,0.0887282762508289,0.11379926055383058,0.2986571500449087,0.44811608710446743,0.4235656124297681,0.36690048362290356
5.08,0.0030274427844786244,0.0395949719839784,0.548273676476492,0.03027442784478626,0.39594971983978416,1.2091984337355381,0.9909029094800218,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.0007120848173372172,0.0014321318091976133,0.008856207383656448,0.011358609613043883,0.06128524563869296,0.10411010802612485,0.2031244316610107,0.0,0.007120848173372177,0.014321318091976142,0.08856207383656453,0.1135860961304389,0.29866291855682164,0.4479838357303421,0.4233934429516338,0.3671097099041585
5.09,0.0030203303042191957,0.03952079737667016,0.5480097724425679,0.03020330304219197,0.3952079737667017,1.2088407124557636,0.9914638427010449,0.0,0.23521,0.47305,0.22367,0.28687,0.4,9.0,0.2,0.37048,0.0,0.23521,0.47305,0.22367,0.28687,0.3,0.37048,0.5,0.37048,1.0,0.0,0.000710411890855397,0.0014287672504108906,0.008839616749239814,0.01133733114344537,0.06142356564240509,0.1038558469240529,0.20302666049452253,0.0,0.007104118908553973,0.014287672504108912,0.08839616749239818,0.11337331143445371,0.29866867403472613,0.4478513071506113,0.4232205429469936,0.3673175244438831
