Time,a_p,l,mu_c,Pancreatic_cancer_cells__C,helper_T_cells__H,NK_cells__N,Pancreatic_stellate_cells__P,CD8__T_cells__T,a_c,b_c,c_c,d_c,s,b_p,f_p,mu_p,lambda_p,a_t,b_t,c_t,d_t,e_t,p_t,g_t,f_t,h_t,a_n,b_n,c_n,p_n,g_n,f_n,h_n,a_h,b_h,c_h,p_h,g_h,f_h,h_h,tau1_alpha1,alpha2_tau2,beta2_tau2,gamma2_tau2,Pancreas,Logistic_growth_of_cancer_cells,Interaction_between_cancer_cells_and_NK_cells,Lysis_of_cancer_cells_by_CD8__T_cells,Basal_growth_of_stellate_cells,Death_of_stellate_cells,Production_of_CD8__T_cells,Death_of_CD8__T_cells,Inactivation_of_CD8__T_cells_by_cancer_cells,Self__regulation_of_CD8__T_cells,Recruitment_of_CD8__cells_by_debris_from_cancer_cells_lysed,Proliferation_of_CD8__T_cells_by_IL_2,Proliferation_of_CD8__T_cells_by_IFN_gamma,Production_of_NK_cells,Death_of_NK_cells,Inactivation_of_NK_cells_after_interaction_with_cancer_cells,Proliferation_of_NK_cells_by_IL_2,Proliferation_of_NK_cells_by_IFN_gamma,Production_of_helper_T_cells,Death_of_helper_T_cells,Inactivation_of_helper_T_cells,Proliferation_of_helper_T_cells_by_IL_2,Proliferation_of_helper_T_cells_by_IFN_gamma,Stellate_cells_promotes_cancer_growth_through_cytokines,TGF_beta__induced_growth_of_stellate_cells
901.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539606417.76726,15356415.298617413,5259241.712091788,493798763.00669205,7220430.2668974465,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692733.422019215,7694765.499800062,2849310.115644739,113838.35229889727,7406981.44510038,3500.0,144408.60533794895,2408630.5082883798,15640.383971738618,2564921.8332666866,205.44168006774385,37.42502418180869,130000.0,78888.62568137681,51298.43666533374,149.64031411922514,27.25976721295682,9600.0,18427.698358340895,11790.974541180547,436.9334848685652,79.5955632355415,854682.4078336641,7293143.094298235
902.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539609914.31392,15336339.256097574,5259231.542173565,493798763.0082627,7220415.459113214,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692665.934276396,7694750.896089978,2849306.2772376835,113838.35229655865,7406981.44512394,3500.0,144408.3091822643,2408625.6549700517,15640.319820660327,2564916.965363326,205.17273840448632,37.39792321324699,130000.0,78888.47313260348,51298.33930726652,149.44443896910127,27.24003050636779,9600.0,18403.607107317086,11760.165088905975,435.7919208516314,79.43410474364636,854676.4569261469,7293143.094298422
903.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539613353.00879,15316316.731948337,5259221.406882759,493798763.0098063,7220400.701466274,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692599.563141363,7694736.3384781685,2849302.4513709266,113838.35229426037,7406981.445147094,3500.0,144408.01402932548,2408620.8169478634,15640.255886920402,2564912.112826056,204.90451492171238,37.370894678402074,130000.0,78888.32110324138,51298.24225652112,149.24908683036904,27.220346544908605,9600.0,18379.580078338004,11729.47791166803,434.65488691089644,79.27322639233199,854670.604478428,7293143.094298715
904.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539616734.2966,15296347.548369238,5259211.306064872,493798763.01132303,7220385.993734346,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692534.300030055,7694721.826773706,2849298.637990742,113838.352292002,7406981.445169846,3500.0,144407.7198746869,2408615.9941586573,15640.192169554535,2564907.2755912356,204.6370072263258,37.34393833558972,130000.0,78888.16959097308,51298.1455118247,149.05425596053925,27.200715152618315,9600.0,18355.617058043084,11698.91241602508,433.5223610632906,79.1129255557451,854664.8497335854,7293143.0942990985
905.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539620058.57047,15276431.52854438,5259201.239572849,493798763.01281315,7220371.335705674,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692470.13735505,7694707.360792478,2849294.837045651,113838.35228978336,7406981.445192197,3500.0,144407.42671411348,2408611.1865415135,15640.128667644041,2564902.4535974925,204.37021293877,37.31705394453617,130000.0,78888.01859359273,51298.049071949856,148.85994462697533,27.181136154561845,9600.0,18331.717834253253,11668.468012315238,432.3943214657429,78.95319962446065,854659.1920225784,7293143.094299582
906.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539623326.17197,15256568.496642433,5259191.207267073,493798763.01427674,7220356.727179039,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692407.068524098,7694692.940357189,2849291.0484864195,113838.35228760424,7406981.4452141505,3500.0,144407.1345435808,2408606.3940377524,15640.065380315882,2564897.646785729,204.1041296930257,37.29024126637778,130000.0,78887.86810900609,51297.952935714595,148.6661511068914,27.16160937682972,9600.0,18307.882195970917,11638.144114637118,431.27074641446904,78.79404600540973,854653.6307641185,7293143.094300166
907.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539626537.39111,15236758.27781664,5259181.2090153685,493798763.015714,7220342.1679637525,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692345.087939486,7694678.565297361,2849287.272266062,113838.35228546428,7406981.44523571,3500.0,144406.84335927505,2408601.6165909357,15640.00230674265,2564892.85509912,203.8387551366086,37.26350006366087,130000.0,78887.71813523052,51297.85710198241,148.47287368735107,27.142134646537997,9600.0,18284.10993337997,11607.940140830695,430.1516143442625,78.63546212180786,854648.1654646124,7293143.094300839
908.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539629692.46635,15217000.698204806,5259171.244692998,493798763.017125,7220327.657879654,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692284.190999089,7694664.235449336,2849283.508339836,113838.35228336338,7406981.445256875,3500.0,144406.5531575931,2408596.854146862,15639.939446142567,2564888.0784831117,203.57408693056698,37.236830100341415,130000.0,78887.56867039496,51297.76156966224,148.28011066526523,27.12271179182799,9600.0,18260.400837845766,11577.855512458278,429.0369038277898,78.47744541308371,854642.7957182557,7293143.094301607
909.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539632791.58455,15197295.58492931,5259161.314182667,493798763.01850986,7220313.196757117,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692224.374096584,7694649.950656269,2849279.7566652475,113838.35228130136,7406981.445277648,3500.0,144406.26393514234,2408592.10665357,15639.876797779496,2564883.316885423,203.31012274947943,37.210231141784824,130000.0,78887.41971274,51297.66633770846,148.08786034739092,27.10334064186618,9600.0,18236.75470191517,11547.889654785597,427.9265935748903,78.31999333480827,854637.5212070516,7293143.094302464
910.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539635834.88101,15177642.766097095,5259151.417374519,493798763.0198687,7220298.784437045,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692165.634620393,7694635.7107681325,2849276.017202047,113838.3522792782,7406981.44529803,3500.0,144405.9756887409,2408587.3740613405,15639.814360962924,2564878.570256044,203.04686028145252,37.183702954765735,130000.0,78887.27126061778,51297.571405120885,147.8961210503293,27.084021026844024,9600.0,18213.171319316512,11518.041996762973,426.82066243187967,78.16310335862447,854632.3417007178,7293143.094303418
911.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539638822.43947,15158042.070799679,5259141.554166137,493798763.0212014,7220284.420770873,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692107.970954742,7694621.51564172,2849272.2899122327,113838.35227729395,7406981.44531802,3500.0,144405.68841541748,2408582.6563226893,15639.752135047976,2564873.83854724,202.78429722811853,37.157245307467704,130000.0,78887.12331249205,51297.4767709448,147.70489110052446,27.064752777977773,9600.0,18189.650484959613,11488.311971006651,425.7190893808573,78.00677297217693,854627.2570567788,7293143.09430447
912.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539641754.2921,15138493.32911314,5259131.724462545,493798763.022508,7220270.105620568,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9692051.382478822,7694607.365140635,2849268.574760048,113838.35227534837,7406981.445337621,3500.0,144405.40211241136,2408577.953392376,15639.690119435414,2564869.121713545,202.5224313046331,37.13085796948304,130000.0,78886.97586693817,51297.3824342709,147.5141688342613,27.045535727508295,9600.0,18166.19199493577,11458.699013780153,424.6218535390174,77.85099967904243,854622.2672204929,7293143.094305612
913.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539644630.41951,15118996.372098133,5259121.928176207,493798763.0237887,7220255.838858624,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691995.869566774,7694593.259135307,2849264.871711982,113838.3522734416,7406981.44535683,3500.0,144405.1167771725,2408573.2652273974,15639.628313571617,2564864.419711769,202.26126023967302,37.10454071181252,130000.0,78886.8289226431,51297.28839423538,147.32395259766457,27.02636970870097,9600.0,18142.79564651776,11429.202564975825,423.5289341579645,77.69578099866071,854617.3722248516,7293143.09430685
914.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539647450.75073,15099551.031799875,5259112.165227026,493798763.0250432,7220241.620368072,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691941.43358897,7694579.197502977,2849261.1807367713,113838.35227157369,7406981.445375647,3500.0,144404.83240736145,2408568.5917869913,15639.566716948608,2564859.732500992,202.00078177543418,37.078293306865206,130000.0,78886.68247840539,51297.19465001984,147.13424074669672,27.007254555845464,9600.0,18119.46123815985,11399.822068096435,422.4403106230329,77.5411144662655,854612.5721906907,7293143.094308182
915.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539650215.16324,15080157.141248155,5259102.435542346,493798763.02627164,7220227.45004247,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691888.076910531,7694565.180127702,2849257.5018053977,113838.35226974468,7406981.445394075,3500.0,144404.54900084942,2408563.9330326337,15639.505329104039,2564855.0600425676,201.74099366762889,37.052115528458174,130000.0,78886.5365331352,51297.10120085135,146.94503164715664,26.98819010425559,9600.0,18096.188569497786,11370.556970236888,421.3559624526091,77.38699763281606,854607.8673265608,7293143.094309608
916.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539652923.48293,15060814.53445733,5259092.739056951,493798763.0274738,7220213.32778591,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691835.802891744,7694551.206900363,2849253.8348910897,113838.35226795473,7406981.445412107,3500.0,144404.2665557182,2408559.288928042,15639.444149621186,2564850.402300121,201.48189368548418,37.026007151816316,130000.0,78886.39108585427,51297.00804600242,146.75632367467819,26.969176190269174,9600.0,18072.977441348794,11341.406722066058,420.27586929745956,77.23342806492921,854603.2579287642,7293143.094311127
917.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539655575.48413,15041523.046426322,5259083.0757130645,493798763.0286496,7220199.253513012,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691784.615888707,7694537.27771865,2849250.1799693205,113838.35226620402,7406981.445429744,3500.0,144403.98507026024,2408554.6594391717,15639.383178128957,2564845.7592395497,201.22347961173924,36.999967953572046,130000.0,78886.24613569597,51296.915184791,146.56811521472835,26.950212651247824,9600.0,18049.827655711586,11312.37077780871,419.20001094006074,77.08040334481142,854598.7443814109,7293143.094312748
918.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539658170.88962,15022282.513138628,5259073.44546035,493798763.02979904,7220185.227148931,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691734.521252265,7694523.392487079,2849246.537017813,113838.35226449257,7406981.445446986,3500.0,144403.7045429786,2408550.044534219,15639.322414301896,2564841.1308290265,200.96574924264357,36.97399771176521,130000.0,78886.10168190525,51296.82261658053,146.380404662606,26.931299325576884,9600.0,18026.73901576635,11283.44859522753,418.12836729393433,76.92792107019184,854594.3271563257,7293143.094314453
919.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539660821.77965,15003092.102017637,5259063.832933638,493798763.03097475,7220171.226965104,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691683.35569069,7694509.537566532,2849242.9014576836,113838.35226274205,7406981.445464621,3500.0,144403.4245393021,2408545.439732453,15639.261764008434,2564836.5125221773,200.70869083066742,36.9480951451357,130000.0,78885.95749400457,51296.73025044355,146.19318347477795,26.91243528240404,9600.0,18003.710522421163,11254.638631081201,417.06088118267826,76.77597345424574,854589.8154996299,7293143.094316036
920.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539663503.78084,14983951.793150395,5259054.241367357,493798763.0321653,7220157.257530752,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691631.589641182,7694495.715766551,2849239.274243903,113838.35226096939,7406981.445482479,3500.0,144403.14515061505,2408540.8459562426,15639.201247042196,2564831.9052555165,200.4523042307862,36.92226026010836,130000.0,78885.81362051035,51296.63810511034,146.00645154331474,26.89362052596058,9600.0,17980.742151780472,11225.940566972748,415.9975408135665,76.62455928568254,854585.2508933478,7293143.094317538
921.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539666153.84157,14964861.798096657,5259044.679268802,493798763.033341,7220143.330870599,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691580.440080611,7694481.934560236,2849235.657900386,113838.35225921887,7406981.445500115,3500.0,144402.866617412,2408536.2656599334,15639.140915494554,2564827.3115200787,200.1965925999683,36.89649342944059,130000.0,78885.67018903203,51296.546230401575,145.82021116105133,26.8748553265048,9600.0,17957.834157715988,11197.354431806636,414.93834726230307,76.47367921979769,854580.7406475826,7293143.094319086
922.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539668772.78253,14945821.948789278,5259035.146439468,493798763.0345022,7220129.44670026,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691529.891168421,7694468.193721913,2849232.052360862,113838.35225748993,7406981.4455175325,3500.0,144402.5889340052,2408531.6987689286,15639.08076813246,2564822.7312406376,199.94155367518678,36.87079442424972,130000.0,78885.52719659201,51296.45462481275,145.6344606802135,26.856139517400468,9600.0,17934.986338547133,11168.879686245567,413.88328054967815,76.32333085483612,854576.2833655523,7293143.094320681
923.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539671361.38098,14926832.078079442,5259025.642687165,493798763.03564936,7220115.604744288,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691479.92790313,7694454.4930317225,2849228.457560967,113838.3522557819,7406981.445534741,3500.0,144402.31209488577,2408527.1452105423,15639.020803761592,2564818.1643439075,199.68718520601726,36.84516301696183,130000.0,78885.38464030747,51296.36328687815,145.44919846219815,26.837472932963337,9600.0,17912.198493695327,11140.515794359071,412.83232082267125,76.17351180391947,854571.8777244618,7293143.0943223145
924.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539673920.36963,14907892.019742738,5259016.167826175,493798763.03678274,7220101.804736384,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691430.53614208,7694440.832275754,2849224.873438295,113838.35225409443,7406981.445551741,3500.0,144402.0360947277,2408522.6049140384,15638.961021227278,2564813.6107585845,199.43348495472333,36.81959898132129,130000.0,78885.24251739262,51296.272215171695,145.2644228776359,26.818855408468124,9600.0,17889.470423691284,11112.262223615462,411.7854483541533,76.02421969503085,854567.5224772459,7293143.094323994
925.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539676450.43555,14889001.60848525,5259006.7216773955,493798763.03790265,7220088.046419612,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691381.70262434,7694427.211246184,2849221.2999324347,113838.35225242695,7406981.445568539,3500.0,144401.76092839224,2408518.0778106777,15638.901419415412,2564809.0704153944,199.1804506963416,36.79410209240038,130000.0,78885.10082516093,51296.18140830789,145.08013230645253,26.800286780155453,9600.0,17866.801930182297,11084.118444873817,410.7426435425902,75.87545217099996,854563.2164545868,7293143.094325714
926.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539678952.21906,14870160.679949624,5258997.304068496,493798763.03900945,7220074.3295466155,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691333.41499087,7694413.6297414005,2849217.7369850217,113838.35225077899,7406981.445585142,3500.0,144401.48659093233,2408513.563833762,15638.841997253403,2564804.543247133,198.92808021876692,36.76867212660871,130000.0,78884.95956102744,51296.09086494267,144.89632513793117,26.78176688523872,9600.0,17844.192815939547,11056.083932375994,409.7038869117468,75.72720688948782,854558.9585666948,7293143.09432747
927.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539681426.31256,14851369.07072117,5258987.914834069,493798763.04010344,7220060.653879828,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691285.66180764,7694400.087566143,2849214.1845397796,113838.3522491501,7406981.445601551,3500.0,144401.21307759656,2408509.062918676,15638.782753711082,2564800.0291887145,198.67637132283753,36.7433088617029,130000.0,78884.81872251103,51296.00058377429,144.7129997707744,26.76329556191112,9600.0,17821.642884865403,11028.15816373867,408.669159110393,75.57948152297226,854554.7478053439,7293143.094329261
928.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539683873.25954,14832626.618333926,5258978.553815781,493798763.0411848,7220047.019191687,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691238.432584733,7694386.584531643,2849210.6425425666,113838.35224754001,7406981.445617772,3500.0,144400.94038383375,2408504.5750029325,15638.72368780163,2564795.5281772143,198.42532182242033,36.718012076795986,130000.0,78884.67830723671,51295.9105635443,144.53015461316602,26.74487264935252,9600.0,17799.15194200071,11000.340619945408,407.63844091201037,75.43227375873289,854550.5832455587,7293143.094331092
929.0,0.0019500000000000001,0.6666666666666666,3.482115e-12,97539686293.55331,14813933.16127675,5258969.22086252,493798763.04225373,7220033.425264849,0.0195,1.02e-11,1.5e-11,0.005,0.3,1.7857e-09,0.125,56000000.0,0.015,3500.0,0.02,3.42e-12,3e-10,5e-12,0.125,0.3,0.125,0.3,130000.0,0.015,1e-13,0.125,0.3,0.125,0.3,9600.0,0.0012,5e-11,0.125,0.3,0.125,0.3,224830000000.0,4.4691e-13,4.4691e-13,4.4691e-13,1.0,9691191.717800518,7694373.120455741,2849207.1109414184,113838.35224594844,7406981.445633805,3500.0,144400.66850529698,2408500.100026215,15638.664798582502,2564791.040151913,198.17492954449548,36.69278155236704,130000.0,78884.5383129378,51295.820803038274,144.34778808283284,26.726497987736373,9600.0,17776.7197935321,10972.630785338748,406.61171321449865,75.28558129883652,854546.4640477445,7293143.094332965
