Time,z,e,w,ez,compartment,v1,v2,v3
5.2,2.347690179755957e-05,4.646356606927593e-07,0.0,2.9231270873833035e-08,1.0,9.390760719023828e-08,1.0902067210844615e-08,1.578488627186984e-11
5.21,2.3475853626880653e-05,4.6546591651084664e-07,0.0,2.934022830424803e-08,1.0,9.390341450752262e-08,1.0921048276366594e-08,1.5843723284293938e-11
5.22,2.3474805308357104e-05,4.6629594180253013e-07,0.0,2.944937492018107e-08,1.0,9.389922123342842e-08,1.0940022081158172e-08,1.5902662456897777e-11
5.23,2.3473756842067418e-05,4.6712573663653e-07,0.0,2.95587106480253e-08,1.0,9.389502736826968e-08,1.0958988627241444e-08,1.5961703749933663e-11
5.24,2.347270822809006e-05,4.6795530108154785e-07,0.0,2.9668235414194747e-08,1.0,9.389083291236025e-08,1.0977947916638228e-08,1.6020847123665163e-11
5.25,2.3471659466503483e-05,4.6878463520626785e-07,0.0,2.9777949145124382e-08,1.0,9.388663786601393e-08,1.0996899951370103e-08,1.6080092538367166e-11
5.26,2.34706105573861e-05,4.6961373907935565e-07,0.0,2.9887851767270096e-08,1.0,9.38824422295444e-08,1.101584473345836e-08,1.613943995432585e-11
5.27,2.346956150081632e-05,4.704426127694591e-07,0.0,2.999794320710866e-08,1.0,9.387824600326528e-08,1.1034782264924044e-08,1.6198889331838678e-11
5.28,2.3468512296872512e-05,4.712712563452079e-07,0.0,3.010822339113782e-08,1.0,9.387404918749004e-08,1.105371254778793e-08,1.6258440631214425e-11
5.29,2.3467462945633032e-05,4.720996698752135e-07,0.0,3.021869224587615e-08,1.0,9.386985178253212e-08,1.1072635584070525e-08,1.6318093812773122e-11
5.3,2.3466413447176203e-05,4.729278534280694e-07,0.0,3.032934969786322e-08,1.0,9.386565378870482e-08,1.1091551375792073e-08,1.6377848836846138e-11
5.31,2.3465363801580325e-05,4.737558070723512e-07,0.0,3.0440195673659483e-08,1.0,9.38614552063213e-08,1.1110459924972554e-08,1.643770566377612e-11
5.32,2.346431400892369e-05,4.7458353087661626e-07,0.0,3.05512300998463e-08,1.0,9.385725603569476e-08,1.1129361233631687e-08,1.6497664253917003e-11
5.33,2.346326406928454e-05,4.7541102490940364e-07,0.0,3.0662452903025946e-08,1.0,9.385305627713817e-08,1.1148255303788914e-08,1.6557724567634013e-11
5.34,2.3462213982741116e-05,4.7623828923923474e-07,0.0,3.077386400982163e-08,1.0,9.384885593096446e-08,1.116714213746342e-08,1.661788656530368e-11
5.35,2.3461163749371628e-05,4.770653239346126e-07,0.0,3.0885463346877456e-08,1.0,9.384465499748652e-08,1.1186021736674122e-08,1.6678150207313827e-11
5.36,2.3460113369254257e-05,4.778921290640225e-07,0.0,3.099725084085847e-08,1.0,9.384045347701703e-08,1.1204894103439676e-08,1.6738515454063576e-11
5.37,2.3459062842467165e-05,4.787187046959311e-07,0.0,3.110922641845059e-08,1.0,9.383625136986867e-08,1.1223759239778453e-08,1.679898226596332e-11
5.38,2.3458012169088485e-05,4.795450508987877e-07,0.0,3.1221390006360685e-08,1.0,9.383204867635395e-08,1.1242617147708584e-08,1.685955060343477e-11
5.39,2.345696134919634e-05,4.803711677410226e-07,0.0,3.1333741531316525e-08,1.0,9.382784539678535e-08,1.1261467829247901e-08,1.6920220426910925e-11
5.4,2.3455910382868813e-05,4.811970552910492e-07,0.0,3.144628092006681e-08,1.0,9.382364153147526e-08,1.1280311286414004e-08,1.6980991696836076e-11
5.41,2.3454859270183973e-05,4.820227136172618e-07,0.0,3.155900809938111e-08,1.0,9.38194370807359e-08,1.1299147521224199e-08,1.70418643736658e-11
5.42,2.345380801121986e-05,4.82848142788037e-07,0.0,3.1671922996049974e-08,1.0,9.381523204487945e-08,1.1317976535695523e-08,1.7102838417866986e-11
5.43,2.3452756606054496e-05,4.836733428717336e-07,0.0,3.178502553688482e-08,1.0,9.381102642421798e-08,1.1336798331844766e-08,1.7163913789917802e-11
5.44,2.345170505476587e-05,4.844983139366918e-07,0.0,3.189831564871801e-08,1.0,9.380682021906348e-08,1.1355612911688426e-08,1.7225090450307724e-11
5.45,2.3450653357431956e-05,4.853230560512341e-07,0.0,3.201179325840277e-08,1.0,9.380261342972783e-08,1.1374420277242746e-08,1.7286368359537497e-11
5.46,2.3449601514130706e-05,4.861475692836648e-07,0.0,3.212545829281331e-08,1.0,9.379840605652282e-08,1.1393220430523698e-08,1.7347747478119188e-11
5.47,2.3448549524940038e-05,4.869718537022703e-07,0.0,3.223931067884471e-08,1.0,9.379419809976016e-08,1.1412013373546983e-08,1.7409227766576143e-11
5.48,2.3447497389937852e-05,4.877959093753185e-07,0.0,3.235335034341299e-08,1.0,9.378998955975141e-08,1.1430799108328025e-08,1.7470809185443015e-11
5.49,2.3446445109202025e-05,4.886197363710597e-07,0.0,3.2467577213455046e-08,1.0,9.37857804368081e-08,1.144957763688199e-08,1.7532491695265726e-11
5.5,2.3445392682810415e-05,4.894433347577258e-07,0.0,3.258199121592872e-08,1.0,9.378157073124166e-08,1.1468348961223769e-08,1.759427525660151e-11
5.51,2.3444340110840842e-05,4.902667046035307e-07,0.0,3.2696592277812785e-08,1.0,9.377736044336337e-08,1.1487113083367974e-08,1.7656159830018905e-11
5.52,2.3443287393371114e-05,4.910898459766704e-07,0.0,3.281138032610688e-08,1.0,9.377314957348446e-08,1.1505870005328958e-08,1.7718145376097715e-11
5.53,2.344223453047901e-05,4.919127589453228e-07,0.0,3.2926355287831606e-08,1.0,9.376893812191603e-08,1.1524619729120796e-08,1.7780231855429066e-11
5.54,2.344118152224229e-05,4.927354435776473e-07,0.0,3.3041517090028446e-08,1.0,9.376472608896917e-08,1.15433622567573e-08,1.784241922861536e-11
5.55,2.3440128368740072e-05,4.935578999425112e-07,0.0,3.315686565870585e-08,1.0,9.376051347496029e-08,1.1562097590269903e-08,1.7904707455701157e-11
5.56,2.3439075070056505e-05,4.943801281114163e-07,0.0,3.327240091603712e-08,1.0,9.375630028022603e-08,1.158082573175527e-08,1.7967096494660043e-11
5.57,2.343802162627015e-05,4.952021281529267e-07,0.0,3.338812278846032e-08,1.0,9.37520865050806e-08,1.1599546683237723e-08,1.8029586305768575e-11
5.58,2.3436968037458736e-05,4.960239001351667e-07,0.0,3.3504031203047185e-08,1.0,9.374787214983495e-08,1.161826044673089e-08,1.809217684964548e-11
5.59,2.3435914303699972e-05,4.968454441262423e-07,0.0,3.3620126086890294e-08,1.0,9.374365721479989e-08,1.163696702424812e-08,1.8154868086920758e-11
5.6,2.3434860425071547e-05,4.976667601942418e-07,0.0,3.373640736710295e-08,1.0,9.373944170028618e-08,1.1655666417802518e-08,1.821765997823559e-11
5.61,2.3433806401651123e-05,4.984878484072353e-07,0.0,3.3852874970819254e-08,1.0,9.373522560660449e-08,1.1674358629406892e-08,1.8280552484242396e-11
5.62,2.3432752233516334e-05,4.993087088332751e-07,0.0,3.396952882519407e-08,1.0,9.373100893406534e-08,1.1693043661073792e-08,1.83435455656048e-11
5.63,2.3431697920744793e-05,5.001293415403956e-07,0.0,3.408636885740304e-08,1.0,9.372679168297917e-08,1.1711721514815496e-08,1.8406639182997645e-11
5.64,2.34306434634141e-05,5.009497465966128e-07,0.0,3.420339499464256e-08,1.0,9.37225738536564e-08,1.1730392192644e-08,1.846983329710698e-11
5.65,2.342958886160181e-05,5.017699240699255e-07,0.0,3.432060716412982e-08,1.0,9.371835544640724e-08,1.1749055696571043e-08,1.8533127868630105e-11
5.66,2.3428534115385475e-05,5.025898740283135e-07,0.0,3.4438005293102767e-08,1.0,9.37141364615419e-08,1.176771202860808e-08,1.8596522858275493e-11
5.67,2.3427479224842617e-05,5.034095965397394e-07,0.0,3.455558930882011e-08,1.0,9.370991689937047e-08,1.1786361190766297e-08,1.866001822676286e-11
5.68,2.3426424190050726e-05,5.042290916721479e-07,0.0,3.4673359138561356e-08,1.0,9.37056967602029e-08,1.1805003185056613e-08,1.8723613934823134e-11
5.69,2.3425369011087278e-05,5.05048359493465e-07,0.0,3.4791314709626784e-08,1.0,9.370147604434912e-08,1.182363801348966e-08,1.8787309943198462e-11
5.7,2.3424313688029722e-05,5.058674000715991e-07,0.0,3.490945594933739e-08,1.0,9.369725475211889e-08,1.1842265678075804e-08,1.885110621264219e-11
5.71,2.3423258220955485e-05,5.06686213474441e-07,0.0,3.502778278503503e-08,1.0,9.369303288382194e-08,1.1860886180825147e-08,1.8915002703918915e-11
5.72,2.3422202609941967e-05,5.075047997698629e-07,0.0,3.514629514408224e-08,1.0,9.368881043976787e-08,1.1879499523747502e-08,1.8978999377804407e-11
5.73,2.342114685506655e-05,5.083231590257194e-07,0.0,3.526499295386239e-08,1.0,9.36845874202662e-08,1.1898105708852413e-08,1.904309619508569e-11
5.74,2.3420090956406587e-05,5.091412913098471e-07,0.0,3.538387614177961e-08,1.0,9.368036382562636e-08,1.1916704738149147e-08,1.910729311656099e-11
5.75,2.3419034914039417e-05,5.099591966900645e-07,0.0,3.550294463525878e-08,1.0,9.367613965615767e-08,1.1935296613646711e-08,1.9171590103039744e-11
5.76,2.3417978728042333e-05,5.107768752341722e-07,0.0,3.562219836174556e-08,1.0,9.367191491216933e-08,1.1953881337353811e-08,1.9235987115342604e-11
5.77,2.341692239849263e-05,5.115943270099529e-07,0.0,3.57416372487064e-08,1.0,9.366768959397052e-08,1.1972458911278902e-08,1.9300484114301457e-11
5.78,2.3415865925467566e-05,5.124115520851709e-07,0.0,3.5861261223628517e-08,1.0,9.366346370187026e-08,1.199102933743014e-08,1.93650810607594e-11
5.79,2.3414809309044385e-05,5.132285505275732e-07,0.0,3.5981070214019867e-08,1.0,9.365923723617754e-08,1.2009592617815433e-08,1.9429777915570727e-11
5.8,2.3413752549300292e-05,5.140453224048885e-07,0.0,3.6101064147409204e-08,1.0,9.365501019720117e-08,1.202814875444239e-08,1.949457463960097e-11
5.81,2.3412695646312478e-05,5.148618677848272e-07,0.0,3.622124295134606e-08,1.0,9.365078258524991e-08,1.2046697749318351e-08,1.9559471193726872e-11
5.82,2.3411638600158112e-05,5.156781867350824e-07,0.0,3.6341606553400726e-08,1.0,9.364655440063245e-08,1.2065239604450383e-08,1.962446753883639e-11
5.83,2.3410581410914338e-05,5.164942793233282e-07,0.0,3.646215488116427e-08,1.0,9.364232564365736e-08,1.208377432184526e-08,1.9689563635828703e-11
5.84,2.3409524078658277e-05,5.173101456172223e-07,0.0,3.658288786224852e-08,1.0,9.363809631463311e-08,1.210230190350951e-08,1.9754759445614203e-11
5.85,2.340846660346702e-05,5.181257856844025e-07,0.0,3.6703805424286085e-08,1.0,9.363386641386807e-08,1.2120822351449345e-08,1.9820054929114488e-11
5.86,2.3407408985417647e-05,5.189411995924905e-07,0.0,3.682490749493036e-08,1.0,9.362963594167059e-08,1.2139335667670739e-08,1.9885450047262395e-11
5.87,2.3406351224587194e-05,5.197563874090887e-07,0.0,3.694619400185547e-08,1.0,9.362540489834877e-08,1.215784185417935e-08,1.9950944761001955e-11
5.88,2.3405293321052702e-05,5.205713492017822e-07,0.0,3.7067664872756355e-08,1.0,9.362117328421081e-08,1.2176340912980588e-08,2.001653903128843e-11
5.89,2.340423527489116e-05,5.213860850381375e-07,0.0,3.718932003534871e-08,1.0,9.361694109956464e-08,1.2194832846079556e-08,2.0082232819088304e-11
5.9,2.3403177086179555e-05,5.22200594985704e-07,0.0,3.7311159417369e-08,1.0,9.361270834471822e-08,1.221331765548111e-08,2.0148026085379263e-11
5.91,2.3402118754994835e-05,5.230148791120122e-07,0.0,3.743318294657444e-08,1.0,9.360847501997934e-08,1.2231795343189796e-08,2.02139187911502e-11
5.92,2.3401060281413933e-05,5.238289374845754e-07,0.0,3.755539055074307e-08,1.0,9.360424112565573e-08,1.2250265911209903e-08,2.027991089740126e-11
5.93,2.3400001665513762e-05,5.246427701708882e-07,0.0,3.7677782157673646e-08,1.0,9.360000666205505e-08,1.2268729361545426e-08,2.0346002365143768e-11
5.94,2.3398942907371196e-05,5.254563772384282e-07,0.0,3.780035769518574e-08,1.0,9.359577162948478e-08,1.2287185696200093e-08,2.04121931554003e-11
5.95,2.3397884007063104e-05,5.26269758754654e-07,0.0,3.7923117091119644e-08,1.0,9.359153602825242e-08,1.230563491717734e-08,2.0478483229204607e-11
5.96,2.3396824964666316e-05,5.270829147870066e-07,0.0,3.804606027333648e-08,1.0,9.358729985866527e-08,1.2324077026480326e-08,2.05448725476017e-11
5.97,2.3395765780257652e-05,5.278958454029096e-07,0.0,3.81691871697181e-08,1.0,9.358306312103061e-08,1.2342512026111935e-08,2.0611361071647775e-11
5.98,2.3394706453913895e-05,5.287085506697676e-07,0.0,3.8292497708167156e-08,1.0,9.357882581565559e-08,1.236093991807476e-08,2.0677948762410265e-11
5.99,2.3393646985711812e-05,5.295210306549679e-07,0.0,3.841599181660703e-08,1.0,9.357458794284725e-08,1.2379360704371116e-08,2.0744635580967797e-11
6.0,2.339258737572815e-05,5.303332854258796e-07,0.0,3.853966942298192e-08,1.0,9.35703495029126e-08,1.2397774387003038e-08,2.0811421488410237e-11
6.01,2.339152762403963e-05,5.31145315049854e-07,0.0,3.866353045525677e-08,1.0,9.356611049615852e-08,1.2416180967972288e-08,2.0878306445838654e-11
6.02,2.3390467730722935e-05,5.319571195942242e-07,0.0,3.878757484141731e-08,1.0,9.356187092289174e-08,1.2434580449280326e-08,2.0945290414365347e-11
6.03,2.338940769585475e-05,5.327686991263056e-07,0.0,3.891180250947004e-08,1.0,9.3557630783419e-08,1.2452972832928347e-08,2.1012373355113823e-11
6.04,2.3388347519511717e-05,5.335800537133952e-07,0.0,3.9036213387442205e-08,1.0,9.355339007804686e-08,1.2471358120917252e-08,2.107955522921879e-11
6.05,2.338728720177046e-05,5.343911834227725e-07,0.0,3.9160807403381856e-08,1.0,9.354914880708185e-08,1.2489736315247667e-08,2.1146835997826203e-11
6.06,2.3386226742707583e-05,5.352020883216987e-07,0.0,3.92855844853578e-08,1.0,9.354490697083033e-08,1.2508107417919931e-08,2.121421562209321e-11
6.07,2.3385166142399657e-05,5.360127684774174e-07,0.0,3.9410544561459616e-08,1.0,9.354066456959862e-08,1.2526471430934102e-08,2.1281694063188193e-11
6.08,2.3384105400923248e-05,5.368232239571532e-07,0.0,3.9535687559797656e-08,1.0,9.3536421603693e-08,1.2544828356289939e-08,2.1349271282290734e-11
6.09,2.3383044518354873e-05,5.376334548281144e-07,0.0,3.9661013408503034e-08,1.0,9.35321780734195e-08,1.2563178195986948e-08,2.1416947240591637e-11
6.1,2.338198349477105e-05,5.384434611574896e-07,0.0,3.9786522035727655e-08,1.0,9.35279339790842e-08,1.2581520952024316e-08,2.1484721899292933e-11
6.11,2.3380922330248258e-05,5.392532430124509e-07,0.0,3.9912213369644184e-08,1.0,9.352368932099303e-08,1.2599856626400979e-08,2.155259521960786e-11
6.12,2.3379861024862954e-05,5.400628004601513e-07,0.0,4.003808733844606e-08,1.0,9.351944409945182e-08,1.2618185221115556e-08,2.162056716276087e-11
6.13,2.3378799578691572e-05,5.408721335677264e-07,0.0,4.0164143870347474e-08,1.0,9.351519831476629e-08,1.26365067381664e-08,2.1688637689987635e-11
6.14,2.3377737991810535e-05,5.416812424022936e-07,0.0,4.029038289358343e-08,1.0,9.351095196724215e-08,1.265482117955158e-08,2.1756806762535054e-11
6.15,2.337667626429622e-05,5.424901270309527e-07,0.0,4.041680433640968e-08,1.0,9.350670505718488e-08,1.2673128547268867e-08,2.1825074341661227e-11
6.16,2.3375614396225003e-05,5.43298787520785e-07,0.0,4.054340812710272e-08,1.0,9.350245758490001e-08,1.2691428843315758e-08,2.189344038863547e-11
6.17,2.3374552387673224e-05,5.44107223938854e-07,0.0,4.067019419395986e-08,1.0,9.34982095506929e-08,1.2709722069689459e-08,2.1961904864738323e-11
6.18,2.337349023871719e-05,5.449154363522056e-07,0.0,4.079716246529917e-08,1.0,9.349396095486876e-08,1.2728008228386882e-08,2.2030467731261552e-11
6.19,2.337242794943321e-05,5.457234248278671e-07,0.0,4.0924312869459484e-08,1.0,9.348971179773285e-08,1.2746287321404668e-08,2.209912894950812e-11
6.2,2.3371365519897546e-05,5.465311894328484e-07,0.0,4.105164533480041e-08,1.0,9.348546207959018e-08,1.2764559350739158e-08,2.2167888480792222e-11
6.21,2.337030295018645e-05,5.473387302341409e-07,0.0,4.117915978970233e-08,1.0,9.34812118007458e-08,1.278282431838641e-08,2.223674628643926e-11
6.22,2.3369240240376142e-05,5.481460472987183e-07,0.0,4.130685616256639e-08,1.0,9.347696096150456e-08,1.2801082226342192e-08,2.230570232778585e-11
6.23,2.3368177390542828e-05,5.489531406935367e-07,0.0,4.143473438181453e-08,1.0,9.347270956217132e-08,1.2819333076602e-08,2.2374756566179847e-11
6.24,2.3367114400762685e-05,5.497600104855334e-07,0.0,4.1562794375889426e-08,1.0,9.346845760305075e-08,1.2837576871161014e-08,2.244390896298029e-11
6.25,2.336605127111186e-05,5.505666567416283e-07,0.0,4.1691036073254543e-08,1.0,9.346420508444745e-08,1.285581361201415e-08,2.2513159479557452e-11
6.26,2.3364988001666484e-05,5.513730795287231e-07,0.0,4.1819459402394135e-08,1.0,9.345995200666594e-08,1.2874043301156015e-08,2.2582508077292834e-11
6.27,2.3363924592502664e-05,5.521792789137019e-07,0.0,4.1948064291813193e-08,1.0,9.345569837001066e-08,1.2892265940580947e-08,2.2651954717579124e-11
6.28,2.336286104369649e-05,5.529852549634303e-07,0.0,4.2076850670037524e-08,1.0,9.345144417478597e-08,1.291048153228299e-08,2.2721499361820264e-11
6.29,2.336179735532401e-05,5.537910077447561e-07,0.0,4.220581846561365e-08,1.0,9.344718942129604e-08,1.2928690078255885e-08,2.2791141971431372e-11
6.3,2.336073352746127e-05,5.545965373245093e-07,0.0,4.233496760710891e-08,1.0,9.344293410984508e-08,1.2946891580493096e-08,2.286088250783881e-11
6.31,2.335966956018427e-05,5.554018437695019e-07,0.0,4.2464298023111385e-08,1.0,9.343867824073708e-08,1.2965086040987798e-08,2.293072093248015e-11
6.32,2.3358605453569007e-05,5.562069271465277e-07,0.0,4.259380964222997e-08,1.0,9.343442181427603e-08,1.2983273461732874e-08,2.3000657206804184e-11
6.33,2.3357541207691445e-05,5.570117875223625e-07,0.0,4.272350239309427e-08,1.0,9.343016483076578e-08,1.3001453844720904e-08,2.3070691292270908e-11
6.34,2.335647682262752e-05,5.578164249637644e-07,0.0,4.285337620435471e-08,1.0,9.342590729051008e-08,1.3019627191944193e-08,2.3140823150351544e-11
6.35,2.335541229845316e-05,5.586208395374735e-07,0.0,4.298343100468247e-08,1.0,9.342164919381264e-08,1.3037793505394754e-08,2.3211052742528532e-11
6.36,2.3354347635244244e-05,5.594250313102117e-07,0.0,4.311366672276952e-08,1.0,9.341739054097697e-08,1.3055952787064298e-08,2.328138003029554e-11
6.37,2.3353282833076656e-05,5.602290003486831e-07,0.0,4.3244083287328534e-08,1.0,9.341313133230663e-08,1.3074105038944258e-08,2.3351804975157408e-11
6.38,2.3352217892026236e-05,5.610327467195736e-07,0.0,4.337468062709306e-08,1.0,9.340887156810494e-08,1.3092250263025762e-08,2.3422327538630253e-11
6.39,2.335115281216881e-05,5.618362704895517e-07,0.0,4.350545867081733e-08,1.0,9.340461124867524e-08,1.3110388461299661e-08,2.349294768224136e-11
6.4,2.3350087593580174e-05,5.626395717252672e-07,0.0,4.36364173472764e-08,1.0,9.34003503743207e-08,1.3128519635756495e-08,2.3563665367529255e-11
6.41,2.334902223633611e-05,5.634426504933521e-07,0.0,4.376755658526607e-08,1.0,9.339608894534445e-08,1.3146643788386527e-08,2.363448055604368e-11
6.42,2.3347956740512368e-05,5.64245506860421e-07,0.0,4.3898876313602926e-08,1.0,9.339182696204947e-08,1.3164760921179727e-08,2.370539320934558e-11
6.43,2.3346891106184677e-05,5.650481408930697e-07,0.0,4.403037646112431e-08,1.0,9.338756442473871e-08,1.3182871036125758e-08,2.3776403289007127e-11
6.44,2.334582533342874e-05,5.658505526578769e-07,0.0,4.416205695668837e-08,1.0,9.338330133371497e-08,1.3200974135214012e-08,2.384751075661172e-11
6.45,2.3344759422320245e-05,5.666527422214021e-07,0.0,4.4293917729173987e-08,1.0,9.337903768928098e-08,1.3219070220433556e-08,2.3918715573753952e-11
6.46,2.3343693372934846e-05,5.674547096501883e-07,0.0,4.44259587074808e-08,1.0,9.337477349173939e-08,1.3237159293773197e-08,2.399001770203963e-11
6.47,2.3342627185348176e-05,5.682564550107593e-07,0.0,4.455817982052929e-08,1.0,9.33705087413927e-08,1.3255241357221421e-08,2.4061417103085816e-11
6.48,2.3341560859635853e-05,5.690579783696216e-07,0.0,4.469058099726066e-08,1.0,9.336624343854342e-08,1.327331641276644e-08,2.4132913738520754e-11
6.49,2.334049439587346e-05,5.698592797932635e-07,0.0,4.4823162166636854e-08,1.0,9.336197758349385e-08,1.329138446239616e-08,2.4204507569983902e-11
6.5,2.333942779413656e-05,5.706603593481554e-07,0.0,4.495592325764067e-08,1.0,9.335771117654624e-08,1.3309445508098191e-08,2.427619855912596e-11
6.51,2.3338361054500695e-05,5.714612171007497e-07,0.0,4.50888641992756e-08,1.0,9.335344421800279e-08,1.3327499551859856e-08,2.4347986667608825e-11
6.52,2.3337294177041383e-05,5.722618531174805e-07,0.0,4.5221984920565956e-08,1.0,9.334917670816554e-08,1.3345546595668171e-08,2.4419871857105617e-11
6.53,2.3336227161834117e-05,5.730622674647647e-07,0.0,4.535528535055681e-08,1.0,9.334490864733648e-08,1.3363586641509874e-08,2.4491854089300676e-11
6.54,2.333516000895437e-05,5.738624602090006e-07,0.0,4.5488765418313977e-08,1.0,9.334064003581748e-08,1.3381619691371393e-08,2.4563933325889547e-11
6.55,2.333409271847758e-05,5.746624314165684e-07,0.0,4.5622425052924084e-08,1.0,9.333637087391032e-08,1.3399645747238856e-08,2.4636109528579004e-11
6.56,2.3333025290479175e-05,5.754621811538309e-07,0.0,4.575626418349451e-08,1.0,9.33321011619167e-08,1.341766481109811e-08,2.4708382659087034e-11
6.57,2.3331957725034557e-05,5.762617094871327e-07,0.0,4.589028273915341e-08,1.0,9.332783090013823e-08,1.3435676884934702e-08,2.478075267914284e-11
6.58,2.3330890022219097e-05,5.770610164828e-07,0.0,4.602448064904969e-08,1.0,9.332356008887639e-08,1.3453681970733867e-08,2.4853219550486834e-11
6.59,2.332982218210815e-05,5.778601022071416e-07,0.0,4.615885784235308e-08,1.0,9.33192887284326e-08,1.347168007048056e-08,2.4925783234870662e-11
6.6,2.332875420477704e-05,5.786589667264481e-07,0.0,4.629341424825401e-08,1.0,9.331501681910815e-08,1.348967118615943e-08,2.4998443694057167e-11
6.61,2.3327686090301077e-05,5.794576101069921e-07,0.0,4.6428149795963744e-08,1.0,9.331074436120431e-08,1.3507655319754832e-08,2.5071200889820424e-11
6.62,2.332661783875554e-05,5.802560324150282e-07,0.0,4.656306441471427e-08,1.0,9.330647135502216e-08,1.352563247325082e-08,2.5144054783945708e-11
6.63,2.3325549450215687e-05,5.810542337167931e-07,0.0,4.6698158033758395e-08,1.0,9.330219780086275e-08,1.3543602648631152e-08,2.5217005338229533e-11
6.64,2.332448092475675e-05,5.818522140785055e-07,0.0,4.6833430582369646e-08,1.0,9.329792369902701e-08,1.3561565847879287e-08,2.5290052514479608e-11
6.65,2.3323412262453945e-05,5.826499735663662e-07,0.0,4.696888198984238e-08,1.0,9.329364904981578e-08,1.3579522072978386e-08,2.5363196274514886e-11
6.66,2.332234346338245e-05,5.834475122465577e-07,0.0,4.710451218549166e-08,1.0,9.328937385352981e-08,1.3597471325911306e-08,2.5436436580165498e-11
6.67,2.3321274527617445e-05,5.842448301852451e-07,0.0,4.724032109865335e-08,1.0,9.328509811046979e-08,1.361541360866062e-08,2.5509773393272808e-11
6.68,2.332020545523405e-05,5.850419274485748e-07,0.0,4.737630865868412e-08,1.0,9.32808218209362e-08,1.3633348923208574e-08,2.5583206675689424e-11
6.69,2.3319136246307396e-05,5.858388041026761e-07,0.0,4.751247479496137e-08,1.0,9.327654498522958e-08,1.3651277271537149e-08,2.5656736389279143e-11
6.7,2.3318066900912567e-05,5.866354602136594e-07,0.0,4.7648819436883266e-08,1.0,9.327226760365026e-08,1.3669198655627997e-08,2.5730362495916963e-11
6.71,2.331699741912464e-05,5.874318958476177e-07,0.0,4.7785342513868774e-08,1.0,9.326798967649856e-08,1.3687113077462483e-08,2.580408495748914e-11
6.72,2.3315927801018654e-05,5.882281110706259e-07,0.0,4.79220439553576e-08,1.0,9.326371120407462e-08,1.3705020539021669e-08,2.5877903735893105e-11
6.73,2.3314858046669636e-05,5.89024105948741e-07,0.0,4.805892369081028e-08,1.0,9.325943218667855e-08,1.3722921042286323e-08,2.595181879303755e-11
6.74,2.331378815615258e-05,5.898198805480018e-07,0.0,4.8195981649708034e-08,1.0,9.325515262461033e-08,1.3740814589236894e-08,2.6025830090842338e-11
6.75,2.331271812954246e-05,5.906154349344293e-07,0.0,4.833321776155293e-08,1.0,9.325087251816984e-08,1.3758701181853548e-08,2.6099937591238582e-11
6.76,2.3311647966914233e-05,5.914107691740265e-07,0.0,4.847063195586776e-08,1.0,9.324659186765693e-08,1.3776580822116145e-08,2.6174141256168592e-11
6.77,2.3310577668342826e-05,5.922058833327784e-07,0.0,4.860822416219612e-08,1.0,9.324231067337131e-08,1.379445351200424e-08,2.6248441047585905e-11
6.78,2.3309507233903138e-05,5.930007774766522e-07,0.0,4.874599431010238e-08,1.0,9.323802893561256e-08,1.3812319253497088e-08,2.6322836927455283e-11
6.79,2.3308436663670057e-05,5.937954516715966e-07,0.0,4.888394232917163e-08,1.0,9.323374665468023e-08,1.3830178048573638e-08,2.639732885775268e-11
6.8,2.3307365957718433e-05,5.945899059835429e-07,0.0,4.902206814900977e-08,1.0,9.322946383087374e-08,1.384802989921254e-08,2.6471916800465274e-11
6.81,2.3306295116123105e-05,5.953841404784041e-07,0.0,4.9160371699243486e-08,1.0,9.322518046449243e-08,1.3865874807392142e-08,2.6546600717591482e-11
6.82,2.330522413895888e-05,5.961781552220755e-07,0.0,4.929885290952022e-08,1.0,9.322089655583552e-08,1.3883712775090488e-08,2.662138057114092e-11
6.83,2.3304153026300547e-05,5.96971950280434e-07,0.0,4.9437511709508144e-08,1.0,9.32166121052022e-08,1.390154380428532e-08,2.66962563231344e-11
6.84,2.3303081778222866e-05,5.977655257193391e-07,0.0,4.9576348028896276e-08,1.0,9.321232711289146e-08,1.3919367896954076e-08,2.677122793560399e-11
6.85,2.3302010394800575e-05,5.985588816046317e-07,0.0,4.971536179739436e-08,1.0,9.320804157920231e-08,1.3937185055073882e-08,2.6846295370592954e-11
6.86,2.3300938876108396e-05,5.993520180021352e-07,0.0,4.9854552944732925e-08,1.0,9.320375550443359e-08,1.3954995280621579e-08,2.692145859015578e-11
6.87,2.3299867222221015e-05,6.001449349776547e-07,0.0,4.9993921400663256e-08,1.0,9.319946888888407e-08,1.3972798575573678e-08,2.6996717556358157e-11
6.88,2.3298795433213104e-05,6.009376325969776e-07,0.0,5.013346709495743e-08,1.0,9.319518173285242e-08,1.3990594941906413e-08,2.7072072231277015e-11
6.89,2.3297723509159306e-05,6.01730110925873e-07,0.0,5.0273189957408276e-08,1.0,9.319089403663722e-08,1.4008384381595693e-08,2.714752257700047e-11
6.9,2.3296651450134246e-05,6.025223700300926e-07,0.0,5.0413089917829425e-08,1.0,9.318660580053699e-08,1.4026166896617135e-08,2.722306855562789e-11
6.91,2.3295579256212515e-05,6.033144099753693e-07,0.0,5.055316690605524e-08,1.0,9.318231702485006e-08,1.4043942488946035e-08,2.729871012926983e-11
6.92,2.3294506927468695e-05,6.041062308274187e-07,0.0,5.0693420851940866e-08,1.0,9.317802770987479e-08,1.40617111605574e-08,2.7374447260048068e-11
