Time,lck_inactive,lck_active,phosphatase_inactive,phosphatase_active,lck_total,n1,k1,m1,d0,d1,k2,m2,n2,d2,n,r_l,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10
3.5700000000000003,0.0,0.0,0.6203148345781216,0.5796851654218783,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062031483457812165,0.0,0.011593703308437566,0.0
3.58,0.0,0.0,0.620368740227309,0.5796312597726909,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00620368740227309,0.0,0.011592625195453819,0.0
3.59,0.0,0.0,0.6204226296609802,0.5795773703390198,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006204226296609802,0.0,0.011591547406780396,0.0
3.6,0.0,0.0,0.6204765028825899,0.57952349711741,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006204765028825899,0.0,0.0115904699423482,0.0
3.61,0.0,0.0,0.6205303598955935,0.5794696401044065,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006205303598955935,0.0,0.01158939280208813,0.0
3.62,0.0,0.0,0.6205842007034457,0.5794157992965543,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006205842007034457,0.0,0.011588315985931087,0.0
3.63,0.0,0.0,0.6206380253096015,0.5793619746903984,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062063802530960156,0.0,0.011587239493807968,0.0
3.64,0.0,0.0,0.620691833717516,0.5793081662824839,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006206918337175161,0.0,0.011586163325649679,0.0
3.65,0.0,0.0,0.6207456259306442,0.5792543740693558,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006207456259306442,0.0,0.011585087481387115,0.0
3.66,0.0,0.0,0.620799401952441,0.579200598047559,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00620799401952441,0.0,0.01158401196095118,0.0
3.67,0.0,0.0,0.6208531617863614,0.5791468382136385,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006208531617863614,0.0,0.01158293676427277,0.0
3.68,0.0,0.0,0.6209069054358605,0.5790930945641395,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006209069054358605,0.0,0.01158186189128279,0.0
3.69,0.0,0.0,0.6209606329043931,0.5790393670956069,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062096063290439305,0.0,0.011580787341912138,0.0
3.7,0.0,0.0,0.6210143441954143,0.5789856558045856,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006210143441954144,0.0,0.011579713116091713,0.0
3.71,0.0,0.0,0.6210680393123791,0.5789319606876209,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006210680393123791,0.0,0.011578639213752418,0.0
3.72,0.0,0.0,0.6211217182587425,0.5788782817412574,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211217182587425,0.0,0.011577565634825149,0.0
3.73,0.0,0.0,0.6211753810379594,0.5788246189620405,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006211753810379595,0.0,0.011576492379240811,0.0
3.74,0.0,0.0,0.6212290276534849,0.5787709723465151,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062122902765348485,0.0,0.011575419446930302,0.0
3.75,0.0,0.0,0.6212826581087739,0.578717341891226,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006212826581087739,0.0,0.01157434683782452,0.0
3.7600000000000002,0.0,0.0,0.6213362724072815,0.5786637275927184,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006213362724072816,0.0,0.01157327455185437,0.0
3.77,0.0,0.0,0.6213898705524625,0.5786101294475374,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062138987055246255,0.0,0.01157220258895075,0.0
3.7800000000000002,0.0,0.0,0.6214434525477721,0.5785565474522278,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006214434525477722,0.0,0.011571130949044557,0.0
3.79,0.0,0.0,0.6214970183966652,0.5785029816033348,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006214970183966652,0.0,0.011570059632066696,0.0
3.8000000000000003,0.0,0.0,0.6215505681025967,0.5784494318974033,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006215505681025967,0.0,0.011568988637948066,0.0
3.81,0.0,0.0,0.6216041016690217,0.5783958983309783,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006216041016690217,0.0,0.011567917966619566,0.0
3.8200000000000003,0.0,0.0,0.6216576190993951,0.5783423809006049,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006216576190993951,0.0,0.011566847618012098,0.0
3.83,0.0,0.0,0.621711120397172,0.5782888796028279,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006217111203971721,0.0,0.01156577759205656,0.0
3.84,0.0,0.0,0.6217646055658074,0.5782353944341926,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006217646055658074,0.0,0.011564707888683853,0.0
3.85,0.0,0.0,0.6218180746087562,0.5781819253912438,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006218180746087562,0.0,0.011563638507824877,0.0
3.86,0.0,0.0,0.6218715275294734,0.5781284724705266,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006218715275294734,0.0,0.011562569449410531,0.0
3.87,0.0,0.0,0.621924964331414,0.578075035668586,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00621924964331414,0.0,0.01156150071337172,0.0
3.88,0.0,0.0,0.6219783850180329,0.578021614981967,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006219783850180329,0.0,0.01156043229963934,0.0
3.89,0.0,0.0,0.6220317895927853,0.5779682104072147,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006220317895927853,0.0,0.011559364208144294,0.0
3.9,0.0,0.0,0.622085178059126,0.577914821940874,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00622085178059126,0.0,0.01155829643881748,0.0
3.91,0.0,0.0,0.6221385504205101,0.5778614495794898,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062213855042051016,0.0,0.011557228991589797,0.0
3.92,0.0,0.0,0.6221919066803926,0.5778080933196074,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006221919066803926,0.0,0.011556161866392148,0.0
3.93,0.0,0.0,0.6222452468422284,0.5777547531577716,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062224524684222834,0.0,0.011555095063155432,0.0
3.94,0.0,0.0,0.6222985709094725,0.5777014290905275,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006222985709094725,0.0,0.01155402858181055,0.0
3.95,0.0,0.0,0.6223518788855799,0.5776481211144201,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006223518788855798,0.0,0.011552962422288402,0.0
3.96,0.0,0.0,0.6224051707740056,0.5775948292259944,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006224051707740056,0.0,0.011551896584519888,0.0
3.97,0.0,0.0,0.6224584465782046,0.5775415534217954,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006224584465782046,0.0,0.011550831068435907,0.0
3.98,0.0,0.0,0.622511706301632,0.577488293698368,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00622511706301632,0.0,0.011549765873967359,0.0
3.99,0.0,0.0,0.6225649499477425,0.5774350500522575,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062256494994774245,0.0,0.01154870100104515,0.0
4.0,0.0,0.0,0.6226181775199914,0.5773818224800086,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006226181775199914,0.0,0.011547636449600171,0.0
4.01,0.0,0.0,0.6226713890218335,0.5773286109781665,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006226713890218335,0.0,0.011546572219563329,0.0
4.0200000000000005,0.0,0.0,0.6227245844567237,0.5772754155432762,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062272458445672375,0.0,0.011545508310865524,0.0
4.03,0.0,0.0,0.6227777638281173,0.5772222361718826,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006227777638281174,0.0,0.011544444723437653,0.0
4.04,0.0,0.0,0.6228309271394691,0.5771690728605309,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006228309271394691,0.0,0.011543381457210618,0.0
4.05,0.0,0.0,0.6228840743942341,0.5771159256057659,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006228840743942341,0.0,0.011542318512115316,0.0
4.0600000000000005,0.0,0.0,0.6229372055958673,0.5770627944041327,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006229372055958673,0.0,0.011541255888082653,0.0
4.07,0.0,0.0,0.6229903207478237,0.5770096792521763,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006229903207478237,0.0,0.011540193585043526,0.0
4.08,0.0,0.0,0.6230434198535582,0.5769565801464418,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006230434198535582,0.0,0.011539131602928836,0.0
4.09,0.0,0.0,0.6230965029165259,0.5769034970834741,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062309650291652585,0.0,0.011538069941669482,0.0
4.1,0.0,0.0,0.6231495699401817,0.5768504300598183,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006231495699401817,0.0,0.011537008601196367,0.0
4.11,0.0,0.0,0.6232026209279807,0.5767973790720192,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006232026209279808,0.0,0.011535947581440385,0.0
4.12,0.0,0.0,0.6232556558833778,0.5767443441166221,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006232556558833778,0.0,0.011534886882332443,0.0
4.13,0.0,0.0,0.623308674809828,0.576691325190172,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00623308674809828,0.0,0.011533826503803439,0.0
4.14,0.0,0.0,0.6233616777107863,0.5766383222892136,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006233616777107863,0.0,0.011532766445784272,0.0
4.15,0.0,0.0,0.6234146645897078,0.5765853354102921,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006234146645897078,0.0,0.011531706708205842,0.0
4.16,0.0,0.0,0.6234676354500474,0.5765323645499526,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006234676354500474,0.0,0.011530647290999053,0.0
4.17,0.0,0.0,0.6235205902952599,0.5764794097047401,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006235205902952599,0.0,0.011529588194094801,0.0
4.18,0.0,0.0,0.6235735291288006,0.5764264708711994,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006235735291288006,0.0,0.011528529417423987,0.0
4.19,0.0,0.0,0.6236264519541243,0.5763735480458757,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062362645195412425,0.0,0.011527470960917514,0.0
4.2,0.0,0.0,0.623679358774686,0.5763206412253139,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006236793587746861,0.0,0.011526412824506279,0.0
4.21,0.0,0.0,0.6237322495939408,0.5762677504060592,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062373224959394085,0.0,0.011525355008121184,0.0
4.22,0.0,0.0,0.6237851244153436,0.5762148755846563,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006237851244153436,0.0,0.011524297511693126,0.0
4.23,0.0,0.0,0.6238379832423494,0.5761620167576506,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006238379832423494,0.0,0.011523240335153012,0.0
4.24,0.0,0.0,0.6238908260784132,0.5761091739215868,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006238908260784132,0.0,0.011522183478431735,0.0
4.25,0.0,0.0,0.6239436529269901,0.5760563470730099,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006239436529269901,0.0,0.011521126941460198,0.0
4.26,0.0,0.0,0.6239964637915347,0.5760035362084652,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006239964637915347,0.0,0.011520070724169305,0.0
4.2700000000000005,0.0,0.0,0.6240492586755025,0.5759507413244974,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006240492586755026,0.0,0.011519014826489949,0.0
4.28,0.0,0.0,0.6241020375823482,0.5758979624176518,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006241020375823482,0.0,0.011517959248353036,0.0
4.29,0.0,0.0,0.6241548005155267,0.5758451994844732,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006241548005155267,0.0,0.011516903989689464,0.0
4.3,0.0,0.0,0.6242075474784934,0.5757924525215066,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006242075474784934,0.0,0.011515849050430132,0.0
4.3100000000000005,0.0,0.0,0.6242602784747028,0.5757397215252972,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006242602784747028,0.0,0.011514794430505943,0.0
4.32,0.0,0.0,0.6243129935076102,0.5756870064923898,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006243129935076102,0.0,0.011513740129847795,0.0
4.33,0.0,0.0,0.6243656925806705,0.5756343074193294,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006243656925806706,0.0,0.011512686148386589,0.0
4.34,0.0,0.0,0.6244183756973386,0.5755816243026614,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006244183756973386,0.0,0.011511632486053228,0.0
4.3500000000000005,0.0,0.0,0.6244710428610697,0.5755289571389303,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006244710428610697,0.0,0.011510579142778605,0.0
4.36,0.0,0.0,0.6245236940753186,0.5754763059246814,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006245236940753186,0.0,0.011509526118493627,0.0
4.37,0.0,0.0,0.6245763293435403,0.5754236706564596,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006245763293435403,0.0,0.011508473413129192,0.0
4.38,0.0,0.0,0.6246289486691899,0.57537105133081,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062462894866919,0.0,0.011507421026616201,0.0
4.39,0.0,0.0,0.6246815544439972,0.5753184455560028,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062468155444399725,0.0,0.011506368911120056,0.0
4.4,0.0,0.0,0.624734145210439,0.5752658547895609,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624734145210439,0.0,0.01150531709579122,0.0
4.41,0.0,0.0,0.6247867201603204,0.5752132798396795,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062478672016032044,0.0,0.01150426559679359,0.0
4.42,0.0,0.0,0.6248392792984445,0.5751607207015554,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006248392792984446,0.0,0.01150321441403111,0.0
4.43,0.0,0.0,0.6248918226296145,0.5751081773703854,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006248918226296145,0.0,0.011502163547407709,0.0
4.44,0.0,0.0,0.6249443501586336,0.5750556498413664,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006249443501586336,0.0,0.011501112996827328,0.0
4.45,0.0,0.0,0.624996861890305,0.575003138109695,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00624996861890305,0.0,0.011500062762193898,0.0
4.46,0.0,0.0,0.6250493578294318,0.5749506421705681,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006250493578294318,0.0,0.011499012843411363,0.0
4.47,0.0,0.0,0.6251018379808174,0.5748981620191825,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006251018379808174,0.0,0.01149796324038365,0.0
4.48,0.0,0.0,0.6251543023492647,0.5748456976507352,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006251543023492647,0.0,0.011496913953014705,0.0
4.49,0.0,0.0,0.6252067509395771,0.5747932490604228,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006252067509395771,0.0,0.011495864981208456,0.0
4.5,0.0,0.0,0.6252591837565576,0.5747408162434423,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006252591837565577,0.0,0.011494816324868847,0.0
4.51,0.0,0.0,0.6253116008050097,0.5746883991949903,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062531160080500975,0.0,0.011493767983899806,0.0
4.5200000000000005,0.0,0.0,0.6253640020897363,0.5746359979102637,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006253640020897363,0.0,0.011492719958205274,0.0
4.53,0.0,0.0,0.6254163876155406,0.5745836123844593,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006254163876155406,0.0,0.011491672247689187,0.0
4.54,0.0,0.0,0.625468757387226,0.574531242612774,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625468757387226,0.0,0.01149062485225548,0.0
4.55,0.0,0.0,0.6255211114095954,0.5744788885904045,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006255211114095954,0.0,0.01148957777180809,0.0
4.5600000000000005,0.0,0.0,0.6255734496874523,0.5744265503125476,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006255734496874523,0.0,0.011488531006250953,0.0
4.57,0.0,0.0,0.6256257722255997,0.5743742277744003,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006256257722255997,0.0,0.011487484555488005,0.0
4.58,0.0,0.0,0.6256780790288408,0.5743219209711592,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006256780790288408,0.0,0.011486438419423184,0.0
4.59,0.0,0.0,0.6257303701019787,0.5742696298980212,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006257303701019788,0.0,0.011485392597960425,0.0
4.6000000000000005,0.0,0.0,0.6257826454498168,0.5742173545501832,0.0,1.0,0.01,1.0,0.15,0.15,0.01,1.0,0.02,0.0,1.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006257826454498168,0.0,0.011484347091003664,0.0
