Time,CAR_T_cells,Leukaemic_B_cells,B_cells_healthy,tao_B,rho_L,tao_C,rho_C,alpha,compartment,CARTcell_proliferation,CARTcell_death,Leukaemia_proliferation,Leukaemia_death,Bcell_death
40.6,2397027235.539797,674088.9750563926,44266.00122915242,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,19371.55998309746,171216231.10998547,22469.63249963279,72711.43345742759,5512.5731621147825
40.7,2379968531.698667,669109.1887514854,43719.84312365264,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,19085.744973870613,169997752.2641905,22303.63962281915,71660.64660745315,5410.99734009018
40.8,2363031213.410947,664216.9922409296,43183.72612306116,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,18805.61225118866,168787943.81506762,22140.56640581693,70630.4468314464,5311.730942025931
40.9,2346214417.2854643,659410.6407842486,42657.4224155347,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,18531.02488269391,167586744.09181887,21980.35469061025,69620.34385437527,5214.712716659275
41.0,2329517286.0620294,654688.4349281456,42140.71073500372,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,18261.8498278591,166394091.86157352,21822.947828755892,68629.8611767505,5119.883313602618
41.1,2312938968.569553,650048.7137724719,41633.37511989528,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,17997.957644183385,165209926.3263966,21668.290456915565,67658.53506987896,5027.185092186182
41.2,2296478619.6823835,645489.8565594105,41135.20526281785,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,17739.222459894474,164034187.12017024,21516.328549828715,66705.91446647406,4936.562127484133
41.3,2280135400.277639,641010.281522123,40645.99633508584,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,17485.521862091762,162866814.30554563,21367.009381934065,65771.56056782376,4847.960152794729
41.4,2263908477.1928287,636608.4447338829,40165.5488103963,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,17236.736787696056,161707748.37091634,21220.2814890074,64855.04646085109,4761.326503439738
41.5,2247797023.1837845,632282.8389763118,39693.668291255606,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,16992.75141771159,160556930.22741318,21076.094630436117,63955.95674675156,4676.610062282395
41.6,2231800216.8828692,628031.9926241322,39230.16533769956,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,16753.45307464066,159414301.20591924,20934.3997520443,63073.88718065634,4593.761206867951
41.7,2215917242.757143,623854.4703704525,38774.855636685825,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,16518.73217687732,158279803.05408165,20795.149010268902,62208.444503925486,4512.731797528564
41.8,2200147291.067051,619748.8727151944,38327.55994132278,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,16288.482157023429,157153377.9333608,20658.295755107316,61359.2461550787,4433.475138703723
41.9,2184489557.8261313,615713.8314950533,37888.103275096066,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,16062.599266653908,156034968.41615224,20523.794381116062,60525.919597952794,4355.945856581111
42.0,2168943244.760041,611748.0107033206,37456.31511668967,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,15840.982540758467,154924517.4828601,20391.60035473819,59708.10218896623,4280.099892679131
42.1,2153507559.266166,607850.105595816,37032.029266221645,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,15623.533712937391,153821968.51901186,20261.670184501036,58905.440878559726,4205.8944609602
42.2,2138181714.3735292,604018.841796403,36615.083710767714,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,15410.157132676119,152727265.31239495,20133.96139120004,58117.5919199766,4133.288005907344
42.3,2122964928.7029707,600252.9744174021,36205.32049203649,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,15200.759685091843,151640352.05021217,20008.432478579223,57344.22058670038,4062.2401618676085
42.4,2107856426.4276042,596551.2871930065,35802.58557586745,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,14995.250713037862,150561173.31625745,19885.042904445047,56585.000898154714,3992.711713594531
42.5,2092855437.2334113,592912.5929293624,35406.72895111553,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,14793.541977559142,149489674.0881008,19763.75309566904,55839.61547623694,3924.664583184889
42.6,2077961196.2801886,589335.733171501,35017.60459138948,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,14595.547597192173,148425799.73429918,19644.52443708558,55107.75533002713,3858.0618019313883
42.7,2063172944.163112,585819.5748070838,34635.069881651514,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,14401.183905024025,147369496.01165083,19527.319158283393,54389.11936064011,3792.867424150186
42.8,2048489926.8741314,582363.0106371074,34258.985736834344,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,14210.369417936665,146320709.06243795,19412.100352629037,53683.41424833932,3729.046519021242
42.9,2033911395.7637718,578964.9586796048,33889.2164988582,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,14023.024771914932,145279385.41169798,19298.831954056943,52990.35422428573,3666.5651383549693
43.0,2019436607.5032103,575624.3614705735,33525.62983272842,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,13839.072658854187,144245471.964515,19187.478713767036,52309.66084759514,3605.390285033747
43.1,2005064824.0466082,572340.1853767431,33168.09662426642,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,13658.43776522758,143218916.00332916,19078.00617731697,51641.06278892501,3545.4898823897447
43.2,1990795312.593711,569111.4199187969,32816.49087923437,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,13481.046712530517,142199665.18526506,18970.380662062857,50984.295620305136,3486.8327444708384
43.3,1976627345.5526428,565937.0780308322,32470.68979787807,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,13306.828023915139,141187667.5394745,18864.56926580795,50339.101693405624,3429.3885655529034
43.4,1962560200.5029912,562816.195838123,32130.57375840307,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,13135.712078564606,140182871.46449935,18760.53985939471,49705.229976767885,3373.1279001305966
43.5,1948593160.159322,559747.8300885098,31796.025858932546,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,12967.631005876397,139185225.72566584,18658.261001084502,49082.43569060217,3318.0220972189627
43.6,1934725512.3347354,556731.058536614,31466.932013968977,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,12802.518659500181,138194679.4524811,18557.701949364695,48470.480210695954,3264.0432942042617
43.7,1920956549.9047453,553764.9793989019,31143.18087575087,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,12640.310567688699,137211182.13605323,18458.83264478418,47869.13089278842,3211.16439256223
43.8,1907285570.771411,550848.710804917,30824.663754440597,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,12480.943884738492,136234683.62652934,18361.623691661072,47278.160900831346,3159.3590340299706
43.9,1893711877.8277164,547981.3902580854,30511.27453968466,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,12324.35734384213,135265134.13055116,18266.046340109577,46697.34904021267,3108.601577483923
44.0,1880234778.9222038,545162.174105084,30202.909623376032,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,12170.491211292032,134302484.20872882,18172.07246835226,46126.47959573493,3058.867076489475
44.1,1866853586.8238962,542390.2376446314,29899.467930582236,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,12019.28725749914,133346684.77313544,18079.674586346413,45565.34222723155,3010.131268274711
44.2,1853567619.1874435,539664.7749610402,29600.850903561295,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,11870.68872171487,132397687.08481738,17988.82583023579,45013.73184377383,2962.3705581450017
44.3,1840376198.5183873,536984.9970389145,29306.96219410443,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,11724.64023582892,131455442.75131337,17899.4998995072,44471.44833803482,2915.5619751826007
44.4,1827278652.1388173,534350.1319852824,29017.707712949334,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,11581.0878012991,130519903.72420123,17811.67106439491,43938.29650249197,2869.683164586919
44.5,1814274312.1532278,531759.4245990241,28732.995568287497,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,11439.978750744154,129591022.29665913,17725.314151528273,43414.08589329258,2824.7123691555025
44.6,1801362515.414604,529212.1359364478,28452.736003380513,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,11301.261710353787,128668751.10104313,17640.404529450883,42898.63069702867,2780.628411109482
44.7,1788542603.4907484,526707.5428845036,28176.84133523438,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,11164.886563373222,127753043.10648203,17556.918094394427,42391.74960129893,2737.4106744478686
44.8,1775813922.6308432,524244.93774087494,27905.225894204872,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,11030.804414618322,126843851.61648878,17474.831256281683,41893.265668904336,2695.0390878056955
44.9,1763175823.7323592,521823.6284529064,27637.80607993894,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,10898.967571218149,125941130.26659708,17394.1209466908,41403.00626732078,2653.494118884135
45.0,1750627662.3081417,519442.93849381676,27374.500352843756,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,10769.329515121364,125044833.02201012,17314.764614729083,40920.8029703056,2612.756762727248
45.1,1738168798.4533803,517102.2049158429,27115.228902608556,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,10641.844834172998,124154914.17524144,17236.740162137758,40446.4913188274,2572.8084995747395
45.2,1725798596.8132427,514800.7787633689,26859.9137341882,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,10516.4692094382,123271328.34380305,17160.02595706296,39979.9107732684,2533.63129338754
45.3,1713516426.550597,512538.0247232069,26608.478618513593,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,10393.159385175235,122394030.46789977,17084.600822398435,39520.9046067755,2495.207577567345
45.4,1701321661.31395,510313.3207635778,26360.849040960682,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,10271.8731392566,121522975.80813928,17010.44402375155,39069.3198002458,2457.5202407966176
45.5,1689213679.2056196,508126.0577772246,26116.952150316858,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,10152.56925438285,120658119.94325854,16937.535257547064,38625.00694011507,2420.552613254938
45.6,1677191862.7501187,505975.63922798214,25876.71670813309,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,10035.20749005599,119799418.76786561,16865.854639246154,38187.82011883327,2384.2884531929067
45.7,1665255598.8627667,503861.4808001384,25640.073038350834,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,9919.748555280887,118946828.49019761,16795.382691658408,37757.61683791717,2348.7119338455605
45.8,1653404278.8185163,501783.01004991203,25406.952977092344,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,9806.154081964025,118100305.62989402,16726.10033332446,37334.257913473164,2313.8076306678117
45.9,1641637298.2212753,499739.6671174468,25177.290007597127,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,9694.386621959515,117259807.01580538,16657.988902249093,36917.607462330816,2279.5605256338554
46.0,1629954056.9736538,497730.9062038491,24951.01952867053,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,9584.409660238378,116425289.7838324,16591.030205135867,36507.53294316617,2245.9560232651847
46.1,1618353959.2452705,495756.19082144124,24728.078034685404,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,9476.187493817164,115596711.37466218,16525.206359062187,36103.904740630496,2212.9798685495844
46.2,1606836413.4429421,493814.99534331664,24508.403396332935,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,9369.685249136714,114774029.53163871,16460.499843131172,35706.596220980915,2180.6181655048217
46.3,1595400832.18064,491906.8048839375,24291.934849512134,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,9264.86886309011,113957202.29861714,16396.89349449156,35315.483664021915,2148.857369163732
46.4,1584046632.2496126,490031.1150294108,24078.612957776488,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,9161.70506127977,113146188.01782946,16334.370499346924,34930.44618569373,2117.6842753882893
46.5,1572773234.5887258,488187.4315713469,23868.379575241855,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,9060.161336853458,112340945.32776612,16272.914384084272,34551.36566271133,2087.0860109565383
46.6,1561580064.2550015,486375.27024384076,23661.177809881123,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,8960.205929896392,111541433.16107154,16212.509006506774,34178.126659173926,2057.050023909662
46.7,1550466550.3943655,484594.15646311827,23456.951987131553,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,8861.807807357542,110747610.74245468,16153.138547155295,33810.61635506873,2027.5640741469613
46.8,1539432126.212599,482843.6250693876,23255.647613740544,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,8764.936643488927,109959437.5866142,16094.787500703442,33448.724476594485,1998.6162242568962
46.9,1528476228.9467063,481123.2204597169,23057.21140620965,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,8669.562808580475,109176873.4961933,16037.440680386819,33092.34325501333,1970.1948360787246
47.0,1517598299.8371303,479432.4978665563,22861.59150874398,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,8575.657380609697,108399878.55979502,15981.083260620435,32741.367464202947,1942.2885833815708
47.1,1506797784.0977824,477771.0203832209,22668.737007111373,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,8483.192071989575,107628413.14984159,15925.700677848126,32395.694166880818,1914.886404529343
47.2,1496074130.888297,476138.3596135421,22478.598042258884,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,8392.139230174529,106862437.92059264,15871.278652197609,32055.222714363423,1887.9775070390074
47.3,1485426793.2861168,474534.09566561563,22291.12581524564,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,8302.47182513978,106101913.8061512,15817.803187272073,31719.854701327626,1861.5513628189242
47.4,1474855228.2586563,472957.8169446238,22106.27255880147,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,8214.16343318143,105346802.01847544,15765.260563244266,31389.49390799605,1835.597700709689
47.5,1464358896.6356664,471409.1199483115,21923.991509210555,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,8127.188221137492,104597064.04540473,15713.637330039019,31064.046243817495,1810.1064992193205
47.6,1453937263.0817847,469887.60906478507,21744.236878466472,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,8041.520931013989,103852661.6486989,15662.92030059321,30743.419692586376,1785.0679794440214
47.7,1443589796.0692818,468392.89637230086,21566.96382664559,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7957.1368650007225,103113556.86209156,15613.096544182052,30427.524258947553,1760.4725981660995
47.8,1433315967.8509965,466924.601440712,21392.128434445487,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7874.011870862006,102379711.98935689,15564.153379800651,30116.27191623457,1736.3110411208775
47.9,1423115254.4335861,465482.35130142636,21219.68770420969,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7792.122330819573,101651089.602399,15516.078375162604,29809.576566300297,1712.5742187148207
48.0,1412987135.5519507,464065.78166463913,21049.599772528218,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7711.445173827319,100927652.53942505,15468.859387274419,29507.354079389792,1689.253278794954
48.1,1402931094.641137,462674.53470151214,20881.823539738016,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7631.957823615887,100209363.90293834,15422.484488508157,29209.5221144117,1666.339572380814
48.2,1392946618.8103337,461308.25924924517,20716.318710529846,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7553.638193091149,99496187.05788097,15376.941973437144,28916.000097773263,1643.8246531001719
48.3,1383033198.8169827,459966.6109364438,20553.04582092723,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7476.464677270336,98788085.62978448,15332.220363014903,28626.70919725964,1621.7002755038257
48.4,1373190329.0408483,458649.2520252074,20391.966217089943,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7400.416141150527,98085023.50291772,15288.308399311416,28341.572278627504,1599.9583895927676
48.5,1363417507.4582717,457355.85125547997,20233.042034406895,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7325.471907889336,97386964.81844798,15245.195040324812,28060.513863309116,1578.591135488342
48.6,1353714235.6166015,456086.0836914301,20076.236176842085,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7251.61174728644,96693873.97261438,15202.869454860716,27783.46008718711,1557.590838239348
48.7,1344080018.6088033,454839.6305696315,19921.5122964979,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7178.815864555244,96005715.6149145,15161.321017471586,27510.338660402318,1536.9500027602894
48.8,1334514365.0482485,453616.1791488131,19768.834773359602,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7107.064889374176,95322454.64630346,15120.539303448384,27241.07882815759,1516.6613088951108
48.9,1325016787.0437279,452415.42260358145,19618.168702173352,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,7036.339865947462,94644056.21740913,15080.514085277997,26975.611335025253,1496.7176071341557
49.0,1315586800.1757534,451237.0607670287,19469.48001839772,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6966.6222579040905,93970485.72683953,15041.235357396834,26713.86844028433,1477.1119249719952
49.1,1306223923.4705338,450080.7989637598,19322.73531107354,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6897.89392010334,93301708.81932384,15002.693297291724,26455.78381955377,1457.837449377482
49.2,1296927679.3754096,448946.3478273442,19177.901796987848,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6830.137088152199,92637691.38395782,14964.878259414985,26201.29252733023,1438.8875218950268
49.3,1287697593.7348847,447833.42344868736,19034.94734901377,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6763.334373755163,91978399.55249177,14927.780780130133,25950.33097960187,1420.2556379023495
49.4,1278533195.7664723,446741.747253595,18893.84047999543,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6697.468755535802,91323799.69760516,14891.391573630694,25702.83692092964,1401.9354425468296
49.5,1269434018.0367148,445671.04588211235,18754.550326860168,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6632.523570089845,90673858.4311939,14855.701527918174,25458.74939235397,1383.9207267864076
49.6,1260399596.437365,444621.05106946937,18617.0466349323,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6568.4825032617055,90028542.60266893,14820.701700833575,25218.00870009823,1366.2054235307974
49.7,1251429470.161738,443591.4995284663,18481.299742422936,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6505.32958163685,89387819.29726699,14786.383316136906,24980.556385042175,1348.7836038789424
49.8,1242523181.681225,442582.13283313194,18347.280565070232,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6443.049164242442,88751655.83437322,14752.737759629124,24746.335192938855,1331.6494734487499
49.9,1233680276.721982,441592.697309729,18214.960581874366,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6381.625934549246,88120019.76585585,14719.756575518992,24515.28904569628,1314.7973688652771
50.0,1224900304.242828,440622.94450752006,18084.311910882134,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6321.044901884554,87492878.8744877,14687.431482115258,24287.36304526344,1298.2217607894797
50.1,1216182816.4113882,439672.6306113583,17955.30722048213,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6261.291385884713,86870201.172242,14655.75435224637,24062.503418816654,1281.9172450635647
50.2,1207527368.5807316,438741.5160377918,17827.919669172396,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6202.351004328225,86251954.89862369,14624.717199797255,23840.657475670603,1265.878536128505
50.3,1198933519.2672234,437829.3656184704,17702.122936550913,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6144.209670490972,85638108.51908737,14594.312185822915,23621.773597176987,1250.1004670627494
50.4,1190400830.128026,436935.94850469526,17577.891210925714,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6086.853586149207,85028630.72343042,14564.531615366723,23405.801211574453,1234.577986537803
50.5,1181928865.9387655,436061.03807339224,17455.199177101356,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,6030.269234755785,84423490.42419754,14535.367934326205,23192.69076945744,1219.3061558507231
50.6,1173517194.5713477,435204.4118343868,17334.022004323237,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5974.4433747837875,83822656.75509626,14506.813726362212,22982.393719843338,1204.2801460305343
50.7,1165165386.9719315,434365.85133886134,17214.33533436146,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5919.363033232081,83226099.06942368,14478.861709847492,22774.862486818656,1189.4952350156882
50.8,1156873017.139056,433545.1420888732,17096.115269715825,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5865.015499287399,82633786.938504,14451.504734850623,22570.050446745096,1174.9468048997592
50.9,1148639662.1019175,432742.0734478129,16979.33836192345,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5811.388318137744,82045690.15013696,14424.735780151288,22367.91190600705,1160.6303392426485
51.0,1140464901.8995986,431956.4388731728,16863.981652855175,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5758.469289739722,81461778.70711417,14398.547960999238,22168.402095797683,1146.5414240421242
51.1,1132348319.5594401,431188.0357447931,16750.022649394734,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5706.2464615054905,80882022.8256743,14372.934523389142,21971.47714603885,1132.6757441396899
51.2,1124289501.0747085,430436.66485083743,16637.43924174649,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5654.708116128826,80306392.93390775,14347.888826926459,21777.09404262343,1119.0290759209854
51.3,1116288035.3841524,429702.13057408837,16526.209736941284,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5603.842770058465,79734859.6702966,14323.404351037272,21585.210621252012,1105.5972879308702
51.4,1108343514.3510473,428984.2408171742,16416.312849336326,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5553.639168127228,79167393.88221766,14299.474692475858,21395.785548083524,1092.376338580991
51.5,1100455532.742397,428282.8069287527,16307.727691229247,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5504.086278308917,78603966.62445693,14276.093562864147,21208.77830084354,1079.3622739126204
51.6,1092623688.208272,427597.6436307481,16200.433763603805,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5455.173286601515,78044549.15773371,14253.254786266278,21024.149150384743,1066.551225414714
51.7,1084847581.261296,426928.5689465548,16094.410946994285,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5406.889592032746,77489112.94723542,14230.952296795398,20841.859142685742,1053.9394078951482
51.8,1077126815.256276,426275.40413011867,15989.639492455575,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5359.224801784065,76937629.66116256,14209.180136249704,20661.87008127405,1041.5231174031355
51.9,1069460996.3699697,425637.9735958087,15886.100012625855,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5312.168726429299,76390071.16928355,14187.93245177483,20484.144510060083,1029.298729200877
52.0,1061849733.5815476,425016.10501006147,15783.773497210626,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5265.711377501912,75846409.54153912,14167.203498918661,20308.645704276038,1017.2626973517839
52.1,1054292638.6529863,424409.6293243558,15682.641319574128,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5219.842964264697,75306617.04664187,14146.987642730493,20135.33765865499,1005.4115537300326
52.2,1046789326.1078115,423818.3802806411,15582.685163579989,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5174.553883358369,74770666.15055795,14127.279341275307,19964.185050873442,993.7419019530338
52.3,1039339413.2121582,423242.19455981225,15483.887047585968,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5129.834717460405,74238529.51515415,14108.073150582934,19795.15323631896,982.2504176490929
52.4,1031942519.9552789,422680.9117284036,15386.229317919455,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5085.676231210656,73710179.99680562,14089.363722871183,19628.208233370162,970.9338467711192
52.5,1024598269.0301714,422134.37418020563,15289.694641560653,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,5042.069367152808,73185590.64501224,14071.145804599739,19463.3167087428,959.7890038944429
52.6,1017306285.8143393,421602.42707873264,15194.26599892948,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4999.0052417717525,72664734.70102423,14053.414234552412,19300.445963179936,948.812770555897
52.7,1010066198.3506879,421084.9183004753,15099.92667676677,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4956.475141623904,72147585.5964777,14036.163941945559,19139.563917475694,938.0020936326972
52.8,1002877637.3285533,420581.69837887475,15006.660261100202,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4914.470519557657,71634116.95203952,14019.389944560553,18980.639098822627,927.3539837596709
52.9,995740236.0648627,420092.6204489526,14914.450630285444,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4872.982991021156,71124302.57606162,14003.087346898112,18823.640627472607,916.8655137834415
53.0,988653630.4859605,419617.54031064274,14823.281966416964,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4832.004331974611,70618116.46328288,13987.251342289366,18668.538208966762,906.5338183719666
53.1,981617459.1099936,419156.3165887385,14733.138781686124,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4791.526478047521,70115532.79357097,13971.87721822743,18515.30213068837,896.3560945298158
53.2,974631363.0259467,418708.8101206464,14644.005825045711,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4751.541513858174,69616525.93042476,13956.960335959182,18363.903224348604,886.3295948348512
53.3,967694985.8764012,418274.8841425076,14555.868112575257,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4712.041672766489,69121070.41974294,13942.496136689337,18214.312864623174,876.4516283190314
53.4,960807973.839458,417854.40426317794,14468.710924946332,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4673.019333913473,68629140.9885327,13928.480140713084,18066.5029583999,866.7195593364321
53.5,953969975.6106904,417447.2384156565,14382.519801369948,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4634.467019035504,68140712.54362074,13914.907945797058,17920.44593325602,857.1308062421581
53.6,947180642.3852158,417053.25680897274,14297.280533592166,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4596.37738935006,67655760.17037255,13901.77522557558,17776.114726192613,847.6828401008288
53.7,940439627.8398945,416672.33188047394,14212.979159929573,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4558.743242510785,67174259.13142103,13889.077727960223,17633.482772618427,838.3731834235417
53.8,933746588.1156516,416304.33824845444,14129.60195933615,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4521.55750962976,66696184.86540368,13876.8112735608,17492.523995575735,829.1994089322418
53.9,927101181.799918,415949.15266506944,14047.135445493084,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4484.8132523649065,66221512.98570843,13864.971754115817,17353.212795200718,820.1591383504584
54.0,920503069.9091977,415606.6539694756,13965.566360913122,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4448.503660070622,65750219.279228404,13853.555130930497,17215.524038411637,811.2500412194039
54.1,913951915.8717489,415276.7230411396,13884.881671050982,60.0,0.03333333333,14.0,1.125e-11,4.5e-11,1.0,4412.622047009633,65282279.70512492,13842.557433320397,17079.433048817606,802.4698337384473
