Time,C,F,P,m,gamma,nu,sigma,Brain
128.25,25.95987206842964,122.3752722095136,0.21838023265317344,25.0,1.0,1.0,1.0,1.0
128.4,26.074308679431,121.4328453529301,0.2209916660701988,25.0,1.0,1.0,1.0,1.0
128.55,26.188268318793426,120.46709788820277,0.22368244739398607,25.0,1.0,1.0,1.0,1.0
128.7,26.301735130770428,119.47794330409627,0.22645608892621283,25.0,1.0,1.0,1.0,1.0
128.85,26.414692873706997,118.46529367827068,0.22931624662430536,25.0,1.0,1.0,1.0,1.0
129.0,26.527124380806388,117.42905724969245,0.2322668608442195,25.0,1.0,1.0,1.0,1.0
129.15,26.63901149287821,116.3691380047117,0.23531215512702833,25.0,1.0,1.0,1.0,1.0
129.3,26.750335418760475,115.28543726611181,0.2384565330613209,25.0,1.0,1.0,1.0,1.0
129.45,26.86107604437024,114.17785126812272,0.24170484703684783,25.0,1.0,1.0,1.0,1.0
129.6,26.971212188036482,113.04627196184038,0.2450622790052025,25.0,1.0,1.0,1.0,1.0
129.75,27.080721684505434,111.89058670526646,0.24853421646814253,25.0,1.0,1.0,1.0,1.0
129.9,27.189581306778773,110.71067929378131,0.2521264603625213,25.0,1.0,1.0,1.0,1.0
130.05,27.297766327307162,109.5064270370965,0.25584519207103895,25.0,1.0,1.0,1.0,1.0
130.2,27.40525033820499,108.27770138116732,0.2596971843278571,25.0,1.0,1.0,1.0,1.0
130.35,27.51200565522125,107.02436901457159,0.26368961711030553,25.0,1.0,1.0,1.0,1.0
130.5,27.618002734657416,105.74628990646369,0.26783028006401927,25.0,1.0,1.0,1.0,1.0
130.65,27.723210441378892,104.44331831699523,0.27212747920973046,25.0,1.0,1.0,1.0,1.0
130.8,27.8275956783712,103.11530191902418,0.2765902122134019,25.0,1.0,1.0,1.0,1.0
130.95,27.931123181652925,101.76208104464379,0.28122821688244876,25.0,1.0,1.0,1.0,1.0
131.1,28.033755464163907,100.38348890746778,0.2860520344623408,25.0,1.0,1.0,1.0,1.0
131.25,28.135452610475724,98.97935081608341,0.2910730482862397,25.0,1.0,1.0,1.0,1.0
131.4,28.23617154887253,97.54948146892688,0.2963036620468937,25.0,1.0,1.0,1.0,1.0
131.55,28.335866237702987,96.0936865832034,0.3017573556315949,25.0,1.0,1.0,1.0,1.0
131.7,28.434487433182973,94.61176239094246,0.3074487667814262,25.0,1.0,1.0,1.0,1.0
131.85,28.53198225392454,93.10349504280398,0.3133939253995339,25.0,1.0,1.0,1.0,1.0
132.0,28.628293888787468,91.56865995787135,0.3196103592535377,25.0,1.0,1.0,1.0,1.0
132.15,28.723361005528286,90.00702044356127,0.32611731411503636,25.0,1.0,1.0,1.0,1.0
132.3,28.817117384869412,88.41832689528844,0.3329358729918042,25.0,1.0,1.0,1.0,1.0
132.45,28.909491344158432,86.80231615504972,0.34008925626546005,25.0,1.0,1.0,1.0,1.0
132.6,29.000405037347278,85.15871062310521,0.3476031638348519,25.0,1.0,1.0,1.0,1.0
132.75,29.08977387379896,83.48721736333954,0.35550601595075204,25.0,1.0,1.0,1.0,1.0
132.9,29.17750570237354,81.78752701090724,0.36382931994075,25.0,1.0,1.0,1.0,1.0
133.05,29.26349981211357,80.05931254500211,0.372608127801158,25.0,1.0,1.0,1.0,1.0
133.2,29.347645882093467,78.3022284028218,0.3818815938737299,25.0,1.0,1.0,1.0,1.0
133.35,29.429822681037166,76.51590929913048,0.3916936064467279,25.0,1.0,1.0,1.0,1.0
133.5,29.509896438770312,74.69996836666996,0.40209353694447025,25.0,1.0,1.0,1.0,1.0
133.65,29.58771914414365,72.85399579753208,0.4131370135444359,25.0,1.0,1.0,1.0,1.0
133.8,29.663126882232774,70.97755771902236,0.4248867194480867,25.0,1.0,1.0,1.0,1.0
133.95,29.735937734200064,69.07019470779821,0.4374134645708274,25.0,1.0,1.0,1.0,1.0
134.1,29.805946739729155,67.13142304079646,0.4507997460430583,25.0,1.0,1.0,1.0,1.0
134.25,29.87292480336416,65.16072891343997,0.4651388085287509,25.0,1.0,1.0,1.0,1.0
134.4,29.936613647631077,63.15756989281653,0.4805380624361658,25.0,1.0,1.0,1.0,1.0
134.55,29.996720472566395,61.121374032189614,0.4971220504211325,25.0,1.0,1.0,1.0,1.0
134.7,30.052912248903787,59.05154060071607,0.5150357671237894,25.0,1.0,1.0,1.0,1.0
134.85,30.104807486986388,56.947439793703616,0.5344491970332544,25.0,1.0,1.0,1.0,1.0
135.0,30.151966134920684,54.80841133503882,0.5555622840050167,25.0,1.0,1.0,1.0,1.0
135.15,30.193878584646008,52.633771987228435,0.5786123148679181,25.0,1.0,1.0,1.0,1.0
135.3,30.229950542754423,50.42282020781313,0.6038827846847385,25.0,1.0,1.0,1.0,1.0
135.45,30.259482296089654,48.174844574019495,0.6317155887789693,25.0,1.0,1.0,1.0,1.0
135.6,30.28164431154614,45.88913713879786,0.6625255498264853,25.0,1.0,1.0,1.0,1.0
135.75,30.295444626514527,43.565016097705104,0.6968211126304724,25.0,1.0,1.0,1.0,1.0
135.9,30.29968420804138,41.201859860650806,0.7352330033704777,25.0,1.0,1.0,1.0,1.0
136.05,30.29289997659147,38.799153761640596,0.7785501572883492,25.0,1.0,1.0,1.0,1.0
136.2,30.273285473524634,36.35656351230711,0.8277712699604054,25.0,1.0,1.0,1.0,1.0
136.35,30.23857693116208,33.87405123333953,0.884182013051183,25.0,1.0,1.0,1.0,1.0
136.5,30.185908696747436,31.352032116042523,0.9494501830764371,25.0,1.0,1.0,1.0,1.0
136.65,30.111587766983437,28.791635642482184,1.0257832528424549,25.0,1.0,1.0,1.0,1.0
136.8,30.010787088361674,26.195085305385916,1.116137384232315,25.0,1.0,1.0,1.0,1.0
136.95,29.877076478330306,23.56630463139764,1.2245526119877868,25.0,1.0,1.0,1.0,1.0
137.1,29.701745057266695,20.911839135129668,1.3566339820473874,25.0,1.0,1.0,1.0,1.0
137.25,29.472780615253566,18.242305426562577,1.5202852018314128,25.0,1.0,1.0,1.0,1.0
137.4,29.1733600670558,15.57463004982999,1.7267980077785685,25.0,1.0,1.0,1.0,1.0
137.55,28.77967624363031,12.935442724506247,1.992406075790653,25.0,1.0,1.0,1.0,1.0
137.7,28.258074215669172,10.365908602928561,2.3402623643684635,25.0,1.0,1.0,1.0,1.0
137.85,27.56211788201813,7.927623398483738,2.8021950366966264,25.0,1.0,1.0,1.0,1.0
138.0,26.632163048571215,5.707040489399132,3.4178320995456692,25.0,1.0,1.0,1.0,1.0
138.15,25.403941185590234,3.8108315177762178,4.225387905035681,25.0,1.0,1.0,1.0,1.0
138.3,23.835714420388786,2.3396826664100083,5.236384718801663,25.0,1.0,1.0,1.0,1.0
138.45,21.95231607118673,1.3376379644604965,6.398402822298831,25.0,1.0,1.0,1.0,1.0
138.6,19.87011098073126,0.7516080766662798,7.581363834919079,25.0,1.0,1.0,1.0,1.0
138.75,17.757315392051336,0.45458003032533795,8.626001415433823,25.0,1.0,1.0,1.0,1.0
138.9,15.756170305677761,0.31769867717095845,9.42016800175272,25.0,1.0,1.0,1.0,1.0
139.05,13.942830384434654,0.25678937884721337,9.928804759972175,25.0,1.0,1.0,1.0,1.0
139.2,12.339345022685883,0.23048027306156404,10.171675141794687,25.0,1.0,1.0,1.0,1.0
139.35,10.939857796359526,0.22136245421662207,10.191434268485338,25.0,1.0,1.0,1.0,1.0
139.5,9.727980527008977,0.22243897918543185,10.034439293152975,25.0,1.0,1.0,1.0,1.0
139.65,8.684696045106751,0.23087173540399622,9.742976892357786,25.0,1.0,1.0,1.0,1.0
139.8,7.791385296889157,0.245565944228317,9.35305402207777,25.0,1.0,1.0,1.0,1.0
139.95,7.030881264376151,0.2662713452830201,8.894307380081289,25.0,1.0,1.0,1.0,1.0
140.1,6.387772781023688,0.29323591720338016,8.390613785926227,25.0,1.0,1.0,1.0,1.0
140.25,5.8484167406112135,0.32706925602691267,7.860883395208044,25.0,1.0,1.0,1.0,1.0
140.4,5.400832970010982,0.368696059314528,7.319848967795929,25.0,1.0,1.0,1.0,1.0
140.55,5.034553051141553,0.41935556067379975,6.778788591961327,25.0,1.0,1.0,1.0,1.0
140.7,4.740451569437403,0.4806290358404412,6.246165847062246,25.0,1.0,1.0,1.0,1.0
140.85,4.510573761683722,0.5544892542300616,5.728183007263265,25.0,1.0,1.0,1.0,1.0
141.0,4.337981920961535,0.6433758061300971,5.229228666240629,25.0,1.0,1.0,1.0,1.0
141.15,4.216583245958358,0.7502831339280028,4.7523022642496,25.0,1.0,1.0,1.0,1.0
141.3,4.140980979636477,0.878874485980513,4.2993397900216594,25.0,1.0,1.0,1.0,1.0
141.45,4.106321217671276,1.0336159097928022,3.87150522827659,25.0,1.0,1.0,1.0,1.0
141.6,4.108143682067928,1.2199238199507045,3.4694367195549085,25.0,1.0,1.0,1.0,1.0
141.75,4.1422346039659885,1.4443150972731338,3.0934562054440105,25.0,1.0,1.0,1.0,1.0
141.9,4.20448601952696,1.7145333919758687,2.743744081210135,25.0,1.0,1.0,1.0,1.0
142.05,4.290772625506576,2.039605192627884,2.420473016753559,25.0,1.0,1.0,1.0,1.0
142.2,4.396864383694338,2.429756190683337,2.1238895812666954,25.0,1.0,1.0,1.0,1.0
142.35,4.518402053984779,2.8960983052649496,1.8543258456774898,25.0,1.0,1.0,1.0,1.0
142.5,4.650968185313876,3.4499982564027807,1.612120100683,25.0,1.0,1.0,1.0,1.0
142.65,4.790270228484473,4.102088923248861,1.3974447333164677,25.0,1.0,1.0,1.0,1.0
142.8,4.9324261676731105,4.861013628579999,1.2100631035386507,25.0,1.0,1.0,1.0,1.0
142.95,5.074282473955561,5.732162095890144,1.0490917697858193,25.0,1.0,1.0,1.0,1.0
143.1,5.213660698303588,6.716786056705445,0.9128628167977425,25.0,1.0,1.0,1.0,1.0
143.25,5.349421368299962,7.811844515804972,0.7989764308118822,25.0,1.0,1.0,1.0,1.0
143.4,5.4813199055699435,9.010645858493767,0.7045384628617961,25.0,1.0,1.0,1.0,1.0
143.55,5.609719376253667,10.304021707306832,0.626497667075054,25.0,1.0,1.0,1.0,1.0
143.7,5.735282031453049,11.681607344472095,0.5619536172230811,25.0,1.0,1.0,1.0,1.0
143.85,5.858729648379081,13.132885944477684,0.5083555996408506,25.0,1.0,1.0,1.0,1.0
144.0,5.980716358164967,14.647847456179948,0.4635729231452575,25.0,1.0,1.0,1.0,1.0
144.15,6.101775004191033,16.217335000334206,0.4258844411618315,25.0,1.0,1.0,1.0,1.0
144.3,6.222314515542544,17.833162496849475,0.39392363768359967,25.0,1.0,1.0,1.0,1.0
144.45,6.342637382936144,19.488106189393864,0.3666129116530169,25.0,1.0,1.0,1.0,1.0
144.6,6.46296142235732,21.175835759862327,0.34310314442806944,25.0,1.0,1.0,1.0,1.0
144.75,6.583439875267103,22.890821100741366,0.32272323757313803,25.0,1.0,1.0,1.0,1.0
144.9,6.704177209297396,24.628228493420114,0.3049401523148774,25.0,1.0,1.0,1.0,1.0
145.05,6.8252442876104,26.383847327063155,0.28932741117594224,25.0,1.0,1.0,1.0,1.0
145.2,6.946685166778449,28.153985146588017,0.2755419883845097,25.0,1.0,1.0,1.0,1.0
145.35,7.068525502305281,29.93540179544577,0.26330568366558305,25.0,1.0,1.0,1.0,1.0
145.5,7.190777667214606,31.72524577536461,0.2523913345348001,25.0,1.0,1.0,1.0,1.0
145.65,7.313444587959875,33.52099994199263,0.24261216709125139,25.0,1.0,1.0,1.0,1.0
145.8,7.4365225468256755,35.32043497416287,0.23381356591782673,25.0,1.0,1.0,1.0,1.0
145.95,7.5600032246328634,37.12157001524583,0.22586670661825042,25.0,1.0,1.0,1.0,1.0
146.1,7.683875190170967,38.92263931051604,0.21866359038709487,25.0,1.0,1.0,1.0,1.0
146.25,7.808124980874914,40.72206367096539,0.21211313532154027,25.0,1.0,1.0,1.0,1.0
146.4,7.932737889100871,42.5184263417783,0.20613809489479534,25.0,1.0,1.0,1.0,1.0
146.55,8.057698530239193,44.31045247815573,0.20067260989921873,25.0,1.0,1.0,1.0,1.0
146.7,8.18299124871513,46.09699142131394,0.19566023957825254,25.0,1.0,1.0,1.0,1.0
146.85,8.308600409047825,47.877001708588004,0.19105238577960607,25.0,1.0,1.0,1.0,1.0
147.0,8.434510598430855,49.64953807152268,0.18680701062489086,25.0,1.0,1.0,1.0,1.0
147.15,8.560706766567725,51.413740280686774,0.18288759391730938,25.0,1.0,1.0,1.0,1.0
147.3,8.6871743186016,53.1688235055628,0.17926227911388362,25.0,1.0,1.0,1.0,1.0
147.45,8.81389917352924,54.914069941747414,0.17590316919885143,25.0,1.0,1.0,1.0,1.0
147.6,8.94086779777864,56.64882154720176,0.17278574449581463,25.0,1.0,1.0,1.0,1.0
147.75,9.06806722064933,58.37247370918023,0.16988837832545478,25.0,1.0,1.0,1.0,1.0
147.9,9.195485036191627,60.08446968703965,0.16719193157739023,25.0,1.0,1.0,1.0,1.0
148.05,9.32310939653558,61.78429577111317,0.16467941343849274,25.0,1.0,1.0,1.0,1.0
148.2,9.450928998086617,63.47147699834995,0.16233569441305562,25.0,1.0,1.0,1.0,1.0
148.35,9.578932683400376,65.14556627281951,0.16014724230300864,25.0,1.0,1.0,1.0,1.0
148.5,9.707110951944928,66.80617097646625,0.15810206973589308,25.0,1.0,1.0,1.0,1.0
148.65,9.835453714385338,68.45290250941041,0.15618912229298068,25.0,1.0,1.0,1.0,1.0
148.8,9.963951512974347,70.08540770272872,0.15439876815828296,25.0,1.0,1.0,1.0,1.0
148.95,10.092595483562283,71.70335664642623,0.1527221527378063,25.0,1.0,1.0,1.0,1.0
149.1,10.221377116406606,73.30644040900978,0.15115128506066097,25.0,1.0,1.0,1.0,1.0
149.25,10.350288385449202,74.89437091770519,0.14967889663087505,25.0,1.0,1.0,1.0,1.0
149.4,10.479321452827374,76.46687909457607,0.14829860142128465,25.0,1.0,1.0,1.0,1.0
149.55,10.608469115707848,78.0237111649176,0.14700425786956037,25.0,1.0,1.0,1.0,1.0
149.7,10.737724221201514,79.56462865712527,0.1457905147497983,25.0,1.0,1.0,1.0,1.0
149.85,10.867080072586237,81.08940720348579,0.14465235578203992,25.0,1.0,1.0,1.0,1.0
150.0,10.996530204239459,82.59783561840642,0.1435852555874178,25.0,1.0,1.0,1.0,1.0
