Time,OCT4_Gene,NANOG_Gene,SOX2_Gene,targetGene,degradation,p53,A,OCT4,SOX2,NANOG,OCT4_SOX2,Protein,eta1,a1,a2,a3,f,b1,b2,b3,gamma1,eta5,e1,e2,f2,f1,f3,gamma2,k1c,k2c,k3c,eta3,c1,c2,c3,d1,d2,d3,gamma3,g1,eta7,h1,h2,gamma4,compartment,J0,J1,J2,J3,J4,J5,J6,J7,J8,J9
0.44,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.439441179813949,3.439441179813949,0.006697235912661082,0.0706311770968775,0.002362138346738911,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891531661615998,3.439441179813949,0.0008535543598849183,0.006697235912661082,0.5914171502929016,0.3531558854843875,9.891531661615998,3.439441179813949,0.00650866655008854,2.362138346738911e-05
0.45,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.497655330409411,3.497655330409411,0.006639216328485293,0.07305443304412097,0.0024280799175178205,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891537733880243,3.497655330409411,0.0008789820211557342,0.006639216328485293,0.6116065860840241,0.36527216522060485,9.891537733880243,3.497655330409411,0.006728762699301001,2.4280799175178204e-05
0.46,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.5550890978225884,3.5550890978225884,0.006582031177872563,0.07555674716552012,0.002496251864979885,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891543961060584,3.5550890978225884,0.0009052302212491782,0.006582031177872563,0.6318573679256858,0.3777837358276006,9.891543961060584,3.5550890978225884,0.006956033846166713,2.496251864979885e-05
0.47000000000000003,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.611749694149317,3.6117496941493163,0.006525680141632558,0.07813480646001739,0.00256672421903715,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891550328769092,3.611749694149317,0.0009322629293341808,0.006525680141632558,0.6521586578529242,0.3906740323000869,9.891550328769092,3.6117496941493163,0.007190178649422673,2.5667242190371497e-05
0.48,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.667644362014216,3.667644362014216,0.006470162550727155,0.0807853596828266,0.0026395639823005735,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89155682335147,3.667644362014216,0.0009600448823292396,0.006470162550727155,0.6724999729510506,0.40392679841413304,9.89155682335147,3.667644362014216,0.007430901398929173,2.6395639823005735e-05
0.49,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.722780377362873,3.722780377362873,0.006415477393888616,0.08350521039936233,0.002714835246856124,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891563431841012,3.722780377362873,0.000988541506144737,0.006415477393888616,0.6928711816935035,0.41752605199681164,9.891563431841012,3.722780377362873,0.0076779113860275154,2.7148352468561243e-05
0.5,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.7771650415904703,3.7771650415904703,0.006361623330097461,0.08629122207639303,0.0027925992075044457,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891570141952542,3.7771650415904703,0.0010177189652540546,0.006361623330097461,0.7132624963485806,0.4314561103819652,9.891570141952542,3.7771650415904703,0.007930923366748947,2.7925992075044457e-05
0.51,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.8308056783987356,3.8308056783987356,0.006308598698762433,0.08914031806829176,0.0028729142200624035,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891576942059622,3.8308056783987356,0.001047544157879392,0.006308598698762433,0.7336644669645317,0.4457015903414588,9.891576942059622,3.8308056783987356,0.008189657561183089,2.8729142200624037e-05
0.52,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.8837096365547543,3.8837096365547543,0.006256401526219649,0.09204947580348193,0.0029558359093545144,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891583821153715,3.8837096365547543,0.0010779846495951749,0.006256401526219649,0.7540679775776097,0.46024737901740964,9.891583821153715,3.8837096365547543,0.00845383912602874,2.9558359093545146e-05
0.53,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.9358842733166473,3.9358842733166473,0.00620502954493537,0.09501573963439088,0.003041417119923536,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891590768863248,3.9358842733166473,0.0011090088054732537,0.00620502954493537,0.7744642349074312,0.47507869817195436,9.891590768863248,3.9358842733166473,0.008723199321568703,3.041417119923536e-05
0.54,0.0,0.0,0.0,0.01,0.0,0.0,10.0,3.987336958300222,3.987336958300222,0.00615448019894554,0.09803621412653934,0.0031297080302156153,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891597775410114,3.987336958300222,0.0011405857141776467,0.00615448019894554,0.7948447647372168,0.4901810706326967,9.891597775410114,3.987336958300222,0.008997474902309496,3.1297080302156155e-05
0.55,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.03807507199347,4.038075071993471,0.006104750652062796,0.10110806267785785,0.0032207562157170445,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891604831584022,4.03807507199347,0.001172685168913027,0.006104750652062796,0.8152014062900758,0.5055403133892893,9.891604831584022,4.038075071993471,0.00927640799149398,3.220756215717044e-05
0.56,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.088106016042621,4.088106016042622,0.006055837786199338,0.10422849539439526,0.003314606787091279,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891611928684226,4.088106016042621,0.0012052775344728918,0.006055837786199338,0.8355263114247995,0.5211424769719762,9.891611928684226,4.088106016042622,0.009559744980142912,3.314606787091279e-05
0.5700000000000001,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.137437170420884,4.137437170420885,0.00600773824588774,0.10739480503277726,0.0034113022055685944,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891619058610843,4.137437170420884,0.001238334124629962,0.00600773824588774,0.8558119221539859,0.5369740251638864,9.891619058610843,4.137437170420885,0.009847239789757782,3.411302205568594e-05
0.58,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.186075919689313,4.186075919689314,0.005960448422709979,0.1106043404200361,0.0035108825181480526,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891626213761267,4.186075919689313,0.0012718269156269273,0.005960448422709979,0.8760509759297166,0.5530217021001805,9.891626213761267,4.186075919689314,0.010138651458562875,3.510882518148053e-05
0.59,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.23402965060561,4.234029650605612,0.0059139644633060436,0.11385450621225487,0.00361338540378538,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891633387010241,4.23402965060561,0.0013057285396560572,0.0059139644633060436,0.8962364996041613,0.5692725310612744,9.891633387010241,4.234029650605612,0.01043374411904112,3.61338540378538e-05
0.6,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.281305766623914,4.281305766623915,0.005868282261382645,0.11714274776987295,0.003718846307635725,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891640571645496,4.281305766623914,0.0013400121207142867,0.005868282261382645,0.9163618106185896,0.5857137388493647,9.891640571645496,4.281305766623915,0.01073228562439279,3.718846307635725e-05
0.61,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.3279116254218915,4.327911625421892,0.005823397527745593,0.12046660228875126,0.0038272982309411336,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891647761504325,4.3279116254218915,0.0013746518128310375,0.005823397527745593,0.9364204852708095,0.6023330114437563,9.891647761504325,4.327911625421892,0.011034052189189337,3.827298230941134e-05
0.62,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.37385458363751,4.3738545836375105,0.005779305751658669,0.12382365764840376,0.003938772000545489,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891654950829626,4.37385458363751,0.0014096223598625934,0.005779305751658669,0.9564063722826944,0.6191182882420189,9.891654950829626,4.3738545836375105,0.011338824652864232,3.938772000545489e-05
0.63,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.419141991162782,4.419141991162783,0.005736002210574572,0.12721155577038598,0.004053296287606173,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891662134262846,4.419141991162782,0.0014448991275366327,0.005736002210574572,0.9763135853471377,0.6360577788519299,9.891662134262846,4.419141991162783,0.011646388783789284,4.053296287606173e-05
0.64,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.463781199895738,4.463781199895739,0.005693481964752922,0.13062798371215187,0.0041708976868230635,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89166930680085,4.463781199895738,0.001480458005709005,0.005693481964752922,0.99613650204342,0.6531399185607594,9.89166930680085,4.463781199895739,0.011956534470116824,4.1708976868230636e-05
0.65,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.507779511326208,4.507779511326209,0.005651739930108947,0.13407071099886586,0.004291600669838704,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891676463890851,4.507779511326208,0.0015162758003356021,0.005651739930108947,1.0158697354256188,0.6703535549943294,9.891676463890851,4.507779511326209,0.012269059107148317,4.2916006698387044e-05
0.66,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.551144215813329,4.55114421581333,0.005610770833789762,0.13753755764179337,0.0044154277272633055,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891683601318247,4.551144215813329,0.001552329891299647,0.005610770833789762,1.0355081460989144,0.6876877882089669,9.891683601318247,4.55114421581333,0.012583764693553613,4.4154277272633054e-05
0.67,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.593882587461806,4.593882587461807,0.005570569222610677,0.14102639728988153,0.004542399378734869,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891690715200511,4.593882587461806,0.001588598262582625,0.005570569222610677,1.0550468349719493,0.7051319864494077,9.891690715200511,4.593882587461807,0.012900458116519109,4.5423993787348687e-05
0.68,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.636001886415454,4.636001886415455,0.005531129463709736,0.1445351540936522,0.004672534215867127,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891697801963085,4.636001886415454,0.001625059466003323,0.005531129463709736,1.0744811393882892,0.7226757704682609,9.891697801963085,4.636001886415455,0.013218950866229687,4.672534215867127e-05
0.6900000000000001,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.677509323764269,4.67750932376427,0.0054924458091609564,0.14806182138610585,0.004805849035208467,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891704858381061,4.677509323764269,0.0016616928161393458,0.0054924458091609564,1.0938066118736978,0.7403091069305292,9.891704858381061,4.67750932376427,0.01353906073012106,4.8058490352084674e-05
0.7000000000000001,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.718412088295373,4.7184120882953735,0.005454512354788493,0.15160444427440442,0.004942358822306655,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891711881512732,4.718412088295373,0.001698478202965992,0.005454512354788493,1.1130190273043208,0.7580222213720221,9.891711881512732,4.7184120882953735,0.013860610212075228,4.942358822306655e-05
0.71,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.758717344011803,4.758717344011804,0.005417323045655721,0.15516112074418043,0.0050820767715604835,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891718868689228,4.758717344011803,0.001735396100717065,0.005417323045655721,1.1321143768891935,0.7758056037209021,9.891718868689228,4.758717344011804,0.01418342663171704,5.082076771560484e-05
0.72,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.7984322284688945,4.7984322284688945,0.005380871683154051,0.15873000097894874,0.005225014335214543,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891725817499713,4.7984322284688945,0.0017724275580315745,0.005380871683154051,1.1510888625594693,0.7936500048947437,9.891725817499713,4.7984322284688945,0.014507342061733383,5.225014335214543e-05
0.73,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.83756382913707,4.83756382913707,0.0053451519787927095,0.16230929552890141,0.005371181419780772,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.89173272580465,4.83756382913707,0.001809554282158981,0.0053451519787927095,1.1699388807532367,0.811546477644507,9.89173272580465,4.83756382913707,0.014832194068065572,5.371181419780772e-05
0.74,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.876119201802364,4.876119201802364,0.00531015751864475,0.16589726654991868,0.0055205863004173334,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891739591696656,4.876119201802364,0.0018467585434736476,0.00531015751864475,1.1886610262427364,0.8294863327495934,9.891739591696656,4.876119201802364,0.015157824914057426,5.5205863004173336e-05
0.75,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.914105371616606,4.914105371616606,0.00527588176433104,0.16949222632714017,0.005673235647286186,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891746413484615,4.914105371616606,0.001884023157464228,0.00527588176433104,1.207252087941232,0.8474611316357008,9.891746413484615,4.914105371616606,0.01548408142563243,5.673235647286186e-05
0.76,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.951529328465364,4.951529328465364,0.005242318066509419,0.17309253770924032,0.005829134595665692,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891753189684497,4.951529328465364,0.0019213314871494907,0.005242318066509419,1.2257090419949237,0.8654626885462016,9.891753189684497,4.951529328465364,0.01581081502983535,5.829134595665692e-05
0.77,0.0,0.0,0.0,0.01,0.0,0.0,10.0,4.988398007582639,4.988398007582639,0.005209459710269304,0.17669661999949224,0.005988286922274389,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891759919027683,4.988398007582639,0.0019586675035418713,0.005209459710269304,1.2440290374827225,0.8834830999974612,9.891759919027683,4.988398007582639,0.01613788228835976,5.9882869222743886e-05
0.78,0.0,0.0,0.0,0.01,0.0,0.0,10.0,5.024718306075367,5.024718306075367,0.005177299882867542,0.18030294156485846,0.006150694963073866,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891766600428065,5.024718306075367,0.001996015705122885,0.005177299882867542,1.2622093998288806,0.9015147078242923,9.891766600428065,5.024718306075367,0.016465144226213743,6.150694963073866e-05
0.79,0.0,0.0,0.0,0.01,0.0,0.0,10.0,5.060497086424875,5.060497086424875,0.005145831669911493,0.18391001722791844,0.006316359626827646,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891773232964843,5.060497086424875,0.0020333610882649266,0.005145831669911493,1.2802476280685047,0.9195500861395922,9.891773232964843,5.060497086424875,0.01679246609436597,6.316359626827646e-05
0.8,0.0,0.0,0.0,0.01,0.0,0.0,10.0,5.095741168408985,5.095741168408985,0.005115048076136992,0.18751640999522598,0.006485280488869402,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891779815879314,5.095741168408985,0.0020706891637913517,0.005115048076136992,1.2981413863609133,0.9375820499761299,9.891779815879314,5.095741168408985,0.017119717525772887,6.485280488869402e-05
0.81,0.0,0.0,0.0,0.01,0.0,0.0,10.0,5.130457313169041,5.130457313169041,0.005084942062966671,0.19112073571586824,0.0066574559399597,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891786348581162,5.130457313169041,0.0021079860047180316,0.005084942062966671,1.3158884913767688,0.9556036785793411,9.891786348581162,5.130457313169041,0.01744677295714394,6.6574559399597e-05
0.8200000000000001,0.0,0.0,0.0,0.01,0.0,0.0,10.0,5.164652238918422,5.164652238918422,0.005055506518474431,0.19472165593671956,0.006832883113237679,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891792830618481,5.164652238918422,0.0021452381687943277,0.005055506518474431,1.3334869157923168,0.9736082796835978,9.891792830618481,5.164652238918422,0.017773510980153083,6.832883113237679e-05
0.8300000000000001,0.0,0.0,0.0,0.01,0.0,0.0,10.0,5.1983326254977085,5.1983326254977085,0.005026734249280664,0.19831787573305976,0.007011557869279388,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891799261663243,5.1983326254977085,0.002182432673846664,0.005026734249280664,1.3509347863899621,0.9915893786652987,9.891799261663243,5.1983326254977085,0.01809981414404495,7.011557869279388e-05
0.84,0.0,0.0,0.0,0.01,0.0,0.0,10.0,5.231505103362246,5.231505103362246,0.004998618009170656,0.20190814585605416,0.007193474927121935,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891805641511642,5.231505103362246,0.0022195570192560157,0.004998618009170656,1.3682303741794053,1.0095407292802707,9.891805641511642,5.231505103362246,0.018425569149743054,7.193474927121935e-05
0.85,0.0,0.0,0.0,0.01,0.0,0.0,10.0,5.264176242813528,5.264176242813528,0.004971150527151545,0.20549126480675586,0.007378627993146673,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891811970084667,5.264176242813528,0.0022565992067401014,0.004971150527151545,1.385372084505311,1.0274563240337793,9.891811970084667,5.264176242813528,0.01875066703726242,7.378627993146673e-05
0.86,0.0,0.0,0.0,0.01,0.0,0.0,10.0,5.296352566920944,5.296352566920944,0.004944324480952205,0.2090660737702171,0.007567009681919937,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891818247405704,5.296352566920944,0.0022935476851872506,0.004944324480952205,1.4023584595827334,1.0453303688510855,9.891818247405704,5.296352566920944,0.01907500272569961,7.567009681919937e-05
0.87,0.0,0.0,0.0,0.01,0.0,0.0,10.0,5.328040556568895,5.328040556568895,0.00491813248537147,0.2126314553549053,0.00775861147156156,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891824473589518,5.328040556568895,0.002330391335801953,0.00491813248537147,1.4191881771667938,1.0631572767745265,9.891824473589518,5.328040556568895,0.01939847489841972,7.75861147156156e-05
0.88,0.0,0.0,0.0,0.01,0.0,0.0,10.0,5.359246637821083,5.359246637821083,0.004892567128065167,0.21618633473465432,0.007953423885166561,0.0001,1.0,0.01,0.5,1000.0,0.0011,0.001,0.001,1.0,0.0001,0.01,0.1,0.001,0.001,0.05,1.0,0.05,0.001,5.0,0.0001,1.0,0.01,0.5,0.0011,0.001,0.001,1.0,0.1,0.0001,0.0011,1.0,0.01,1.0,9.891830648842495,5.359246637821083,0.002367119483518693,0.004892567128065167,1.4358600399150945,1.0809316736732715,9.891830648842495,5.359246637821083,0.019720986106006578,7.95342388516656e-05
