Time,TGFbR,TGFb_TGFbR,TGFb_TGFbR_P,I_Smad_TGFb_TGFbR_P,Smad,Smad_P,CoSmad,Smad_P_Smad_P,Smad_P_CoSmad,I_Smad_mRNA2,I_Smad,Smad_N,Smad_P_Smad_P_N,Smad_P_N,Smad_P_CoSmad_N,CoSmad_N,I_Smad_mRNA1,TGFb,h,k1,k2,k3,k4,k7,k8,k9,k10,k11,k12,k13,k5,k6,k14,k15,k16,k17,k18,k19,c,n,extracellular,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29
3.05,1007.3124473434223,1.7073623987781865,0.9801902577994535,7.845103527256107e-26,6985.065079912146,0.06992914015063066,11969.020343286918,1.1518012363755541e-10,3.404688569409828e-05,7.333244264918492e-20,7.437950991563338e-22,82034.18882078653,3.044426599217434e-14,0.0005775694100201374,2.51540351809845e-06,135071.25312961676,3.0856464519166666e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017514123486666637,2.034166756165307,1.2723264595695047,0.0043285201784423865,9.205849585069195e-25,2.327642216536887e-30,0.1472381274043456,72.64467683108631,61.5256416155899,5.758563674662427e-10,2.445158844701664e-12,9.856315353181997e-05,7.227813364000123e-07,124.47781157018395,101.30343984721257,6.145089956310857e-14,0.0007272630575665589,4.3317705751510306e-07,1.8164694455515316e-08,9.472138324330254e-07,1.7079624877619694e-14,2.8100057510776917e-16,3.994266827814574e-06,2.3217174472048697e-08,1.1153916033752714e-16,6.603283407101666e-19,1.3577501756496587e-23,7.320044425241637e-21,7.048202359605419e-25
3.06,1007.3036793994967,1.7106120937680243,0.9857085067351746,8.246886987613551e-26,6985.016095604582,0.0705675032288285,11968.919587377482,1.1769573422102987e-10,3.447413180791233e-05,7.625594374038374e-20,7.758009735553584e-22,82034.30000818409,3.123556513468733e-14,0.0005848213550298107,2.5555453668919735e-06,135071.48486718565,3.198355016271604e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017547458857872393,2.0341490501793436,1.2747481322759318,0.004352888765742531,9.65603886922104e-25,2.4468513692249405e-30,0.14806600632899594,72.64416739428765,61.52572500613807,5.864180110073168e-10,2.498562741778243e-12,9.946207102689551e-05,7.318513441501708e-07,124.47676370872581,101.30361365038924,6.279302812160386e-14,0.0007339020335798164,4.3861601627235804e-07,1.8392638802157388e-08,9.591070222488895e-07,1.7511220085703878e-14,2.883042661931641e-16,4.044425666862903e-06,2.3587683736412917e-08,1.1523695894014691e-16,6.844479734821232e-19,1.411878798353205e-23,7.611868304165106e-21,7.351490025410575e-25
3.07,1007.294911677252,1.7138511613430942,0.9912371614048361,8.669145025263199e-26,6984.967110271691,0.07120943635371446,11968.818836775612,1.2025736387160666e-10,3.490525655136276e-05,7.928650359144093e-20,8.090971434075154e-22,82034.41118965346,3.204469625308528e-14,0.0005921392011286236,2.5961896433432152e-06,135071.71659253773,3.314794937245171e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01758068521305746,2.0341313446410427,1.277161885432874,0.004377303304763756,1.0126944355428307e-24,2.572135328995591e-30,0.14889543666902924,72.64365794682558,61.525808392240094,5.971355033278225e-10,2.5529435776303377e-12,0.00010036600521364361,7.4100369132888e-07,124.47571590246636,101.3037874444033,6.415970877277958e-14,0.0007405781380786303,4.4410440084646775e-07,1.862265247528306e-08,9.711082898509426e-07,1.7952196275878124e-14,2.9577254641597713e-16,4.09504042793867e-06,2.3962830408057877e-08,1.190442968069871e-16,7.093661165704665e-19,1.4679896139955286e-23,7.914378788497634e-21,7.667004530929615e-25
3.08,1007.2861441762129,1.7170796365540424,0.9967761872329386,9.112874558800965e-26,6984.918123906771,0.07185494607637524,11968.718091481007,1.2286568962525892e-10,3.534028138794088e-05,8.242770513143555e-20,8.437321739071917e-22,82034.52236519459,3.2871999633165817e-14,0.0005995233138373936,2.6373408934907562e-06,135071.9483056736,3.435077272159456e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017613802911771368,2.0341136395494446,1.2795677451600722,0.0044017636428206565,1.0619460283609941e-24,2.703789881596246e-30,0.1497264131974423,72.64314848863042,61.52589177389594,6.080105745392244e-10,2.6083157250546213e-12,0.00010127496519953513,7.502388335845969e-07,124.47466815140247,101.30396122925521,6.555130272886814e-14,0.0007472914391943025,4.496424853780452e-07,1.885474692609422e-08,9.832182346933255e-07,1.8402724036329983e-14,3.034085566141205e-16,4.146113641200156e-06,2.434265644691968e-08,1.2296403241503314e-16,7.351065362421235e-19,1.526148960508529e-23,8.227933526219895e-21,7.995206079944547e-25
3.09,1007.277376895906,1.720297554335965,1.0023255497579655,9.579072998347322e-26,6984.8691365031345,0.07250403892488824,11968.617351493365,1.2552139599580976e-10,3.577922781860968e-05,8.568319592525057e-20,8.797552854153893e-22,82034.63353480739,3.3717820874363224e-14,0.0006069740593230364,2.679003688398997e-06,135072.18000659393,3.559315304844406e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01764681231237833,2.0340959349035925,1.2819657374911613,0.004426269627731175,1.1134503753744219e-24,2.84211095860965e-30,0.15055893070449458,72.6426390196326,61.52597515110555,6.190449673712604e-10,2.664693715595045e-12,0.00010218896005931345,7.595572273612648e-07,124.47362045553099,101.30413500494545,6.696817519168443e-14,0.0007540420048188377,4.5523054449227733e-07,1.9088933625784634e-08,9.954374572897798e-07,1.886297644498355e-14,3.1121548667037257e-16,4.197647841290967e-06,2.4727204043922744e-08,1.2699908873696748e-16,7.616934752367028e-19,1.5864243725560142e-23,8.552896617258512e-21,8.336561084596227e-25
3.1,1007.2686098358591,1.7235049495087351,1.007885214632067,1.0068777279371913e-25,6984.820148054121,0.07315672140438599,11968.516616812385,1.2822517503501248e-10,3.6222117381681455e-05,8.905672946174233e-20,9.172172959299806e-22,82034.74469849184,3.4582510960247865e-14,0.0006144918043965072,2.7211826241925496e-06,135072.41169529938,3.687625244353848e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017679713772060606,2.034078230702534,1.2843558883739095,0.004450821107815207,1.167302700805683e-24,2.9874062187896465e-30,0.15139298399766055,72.64212953976286,61.526058523868876,6.302404372106025e-10,2.7220922408182797e-12,0.00010310799883508676,7.689593298957156e-07,124.4725728148488,101.30430877147454,6.841069538467986e-14,0.0007608299026056142,4.608688532973804e-07,1.932522406547469e-08,1.0077665592102717e-06,1.933312909672833e-14,3.191965761630878e-16,4.249645567325819e-06,2.5116515621297234e-08,1.311524544666223e-16,7.891518022917234e-19,1.6488853459841594e-23,8.88964273487112e-21,8.691551096232496e-25
3.11,1007.2598429956018,1.7267018567773775,1.013455147620684,1.058306510175038e-25,6984.771158553095,0.07381299999713171,11968.415887437766,1.3097772638656023e-10,3.666897165267268e-05,9.25521677433406e-20,9.561706642373026e-22,82034.85585624786,3.5466426323981954e-14,0.0006220769165103613,2.763882322098642e-06,135072.64337179056,3.8201262888794045e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01771250764682234,2.0340605269453182,1.2867382236705018,0.00447541793189294,1.2236018603312535e-24,3.1399954156893373e-30,0.15222856790157255,72.64162004895219,61.5261418921859,6.415987521395764e-10,2.780526153460287e-12,0.00010403209053643593,7.784455992145882e-07,124.47152522935276,101.30448252884293,6.987923658175762e-14,0.0007676551999701698,4.6655768738277095e-07,1.9563629756133927e-08,1.0202061430769925e-06,1.9813360130817994e-14,3.2735511497035347e-16,4.302109362873711e-06,2.5510633832970468e-08,1.3542718526409276e-16,8.1750702582019255e-19,1.713603385767951e-23,9.23855738414026e-21,9.06067321431268e-25
3.12,1007.2510763746652,1.7298883107324496,1.0190353146021773,1.1123056197070198e-25,6984.722167993438,0.07447288116259503,11968.315163369205,1.3377975734023615e-10,3.7119812244159764e-05,9.61734839251809e-20,9.966695339550899e-22,82034.96700807536,3.6369928914353745e-14,0.0006297297637563298,2.807107428489376e-06,135072.87503606806,3.956940690777471e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01774519429149347,2.034042823630999,1.2891127691578215,0.004500059949283214,1.2824504615519348e-24,3.300210773670728e-30,0.15306567725796424,72.64111054713176,61.52622525605652,6.531216929747662e-10,2.840010468575873e-12,0.00010496124414052256,7.880164941312676e-07,124.47047769903973,101.30465627705105,7.137417613616279e-14,0.0007745179640909882,4.7229732281724734e-07,1.9804162228504116e-08,1.0327568125603808e-06,2.0303850258462867e-14,3.356944438794851e-16,4.355041775941191e-06,2.590960156495694e-08,1.3982640501998833e-16,8.467853078263787e-19,1.7806520548747243e-23,9.600037165411556e-21,9.44444050375843e-25
3.13,1007.2423099725821,1.733064345850417,1.0246256815674537,1.1689913624598728e-25,6984.673176368561,0.07513637133752701,11968.214444606403,1.3663198288619823e-10,3.757466080563498e-05,9.992476500441694e-20,1.038769778479069e-21,82035.0781539743,3.7293386262392076e-14,0.000637450714862898,2.850862614923771e-06,135073.1066881326,4.0981938227229204e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01777777405973358,2.0340251207586326,1.2914795505277308,0.004524747009801875,1.343954987774012e-24,3.4683973724184426e-30,0.1539043069256141,72.64060103423303,61.52630861548073,6.648110533054837e-10,2.9005603646911022e-12,0.00010589546859219626,7.97672474242825e-07,124.46943022390658,101.30483001609944,7.289589550944448e-14,0.0007814182619102809,4.780880361471735e-07,2.0046833033022374e-08,1.0454191723751527e-06,2.0804782790616046e-14,3.442179552018789e-16,4.4084453589556535e-06,2.6313461935746407e-08,1.4435330713903893e-16,8.77013478062705e-19,1.8501070240567796e-23,9.974490042740898e-21,9.843382420867656e-25
3.14,1007.2335437888862,1.7362299964940306,1.0302262146195975,1.2284845096330502e-25,6984.624183671892,0.07580347693603538,11968.113731149055,1.395351257694017e-10,3.8033539023363155e-05,1.0381021456037869e-19,1.082529046845714e-21,82035.18929394463,3.823717154856602e-14,0.0006452401391928973,2.8951525781896697e-06,135073.3383279848,4.244014245003592e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017810247304035767,2.0340074183272767,1.2938385933873515,0.004549478963760143,1.4082259251718006e-24,3.6449135400812596e-30,0.1547444517802894,72.64009151018767,61.52639197045847,6.766686395321195e-10,2.9621911849586287e-12,0.0001068347728041018,8.074139999269764e-07,124.46838280395016,101.3050037459886,7.44447803004912e-14,0.0007883561601347679,4.83930104394673e-07,2.029165373974471e-08,1.0581938282763514e-06,2.1316343665954278e-14,3.5292909339326434e-16,4.462322668748709e-06,2.6722258296690653e-08,1.4901115584329026e-16,9.082190484307687e-19,1.9220461225854113e-23,1.0362335617417e-20,1.0258045247909986e-24
3.15,1007.2247778231138,1.7393852969126977,1.0358368799734994,1.2909104331532362e-25,6984.575189896883,0.0764742043496591,11968.013022996864,1.424899165441533e-10,3.84964686202386e-05,1.078341555462335e-19,1.1280068105236397e-21,82035.30042798624,3.920166367057157e-14,0.0006530984067411,2.9399820403454267e-06,135073.56995562525,4.394533773969418e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017842614375730453,2.033989716335996,1.2961899232593423,0.0045742556619629724,1.4753778934031429e-24,3.830131255165652e-30,0.15558610671468984,72.63958197492758,61.526475320989675,6.886962709043642e-10,3.02491843831583e-12,0.00010777916565678591,8.172415323390452e-07,124.46733543916737,101.30517746671894,7.602122027463667e-14,0.0007953317252364546,4.89823805055825e-07,2.0538635938269697e-08,1.071081387055404e-06,2.183872147905348e-14,3.618313556793756e-16,4.516676266539589e-06,2.713603423238829e-08,1.5380328749510672e-16,9.404302276294554e-19,1.9965493899385132e-23,1.0764005406625028e-20,1.068899253652201e-24
3.16,1007.2160120748017,1.7425302812428587,1.0414576439554908,1.356399244120993e-25,6984.5261950370095,0.07714855994744299,11967.912320149528,1.4549709362880043e-10,3.896347135564282e-05,1.1200103313282492e-19,1.1752644111463036e-21,82035.4115560991,4.0187247311710335e-14,0.0006610258881318283,2.985355748761458e-06,135073.80157105468,4.549887551650459e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017874875624989243,2.033972014783855,1.2985335655821781,0.004599076955707447,1.5455297797506044e-24,4.024436557306986e-30,0.15642926663839216,72.63907242838489,61.52655866707433,7.008957795593048e-10,3.088757800645804e-12,0.00010872865599880365,8.271555334089413e-07,124.46628812955508,101.305351178291,7.76256093928376e-14,0.0008023450234534071,4.957694160988712e-07,2.0787791237662556e-08,1.0840824565361983e-06,2.2372107508760183e-14,3.709282926870864e-16,4.571508717918657e-06,2.7554833561068256e-08,1.5873311194022075e-16,9.73675936053198e-19,2.0736991284542535e-23,1.1179943127318584e-20,1.1136805560022373e-24
3.17,1007.2072465434886,1.7456649835083555,1.047088473002975,1.4250859342919353e-25,6984.477199085771,0.07782655007601177,11967.81162260674,1.485574033605494e-10,3.9434569025302404e-05,1.1631541760535488e-19,1.2243651091986801e-21,82035.52267828313,4.1194313009861985e-14,0.0006690229546165654,3.0312784761615766e-06,135074.03317427365,4.7102141165578054e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.01790703140082871,2.033954313669921,1.3008695457104265,0.004623942696781137,1.6188048768620882e-24,4.228229967044172e-30,0.1572739264777941,72.63856287049201,61.52664200871235,7.132690105593922e-10,3.153725115941103e-12,0.00010968325264682403,8.371564658381447e-07,124.46524087511008,101.30552488070524,7.925834584092032e-14,0.0008093961207905224,5.01767215962424e-07,2.1039131266379338e-08,1.0971976455711673e-06,2.29166957467586e-14,3.8022350908102615e-16,4.6268225928309005e-06,2.7978700334971354e-08,1.638041138710502e-16,1.0079858209433703e-18,2.1535799569631457e-23,1.1610604985366525e-20,1.160208377476669e-24
3.18,1007.1984812287151,1.7487894376208044,1.0527293336640635,1.4971105206353948e-25,6984.428202036684,0.07850818105964427,11967.710930368205,1.5167160005041557e-10,3.990978346114777e-05,1.2078200731359372e-19,1.2753741336707414e-21,82035.63379453825,4.222325722705545e-14,0.0006770899780715809,3.0777550206641898e-06,135074.26476528277,4.8756554756819106e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017939082051114212,2.0339366129932674,1.3031978889150233,0.004648852737460504,1.6953310241657544e-24,4.441926914725216e-30,0.15812008117605908,72.6380533011815,61.52672534590369,7.258178219302881e-10,3.219836397470272e-12,0.00011064296438573623,8.472447930967059e-07,124.46419367582932,101.30569857396208,8.091983205889772e-14,0.0008164850830203004,5.078174835536857e-07,2.129266767219156e-08,1.1104275640373927e-06,2.347268292633467e-14,3.897206642057218e-16,4.682620465559564e-06,2.840767884073047e-08,1.6901985421052606e-16,1.0433902717959288e-18,2.236278865411188e-23,1.2056459970042925e-20,1.2085445290663945e-24
3.19,1007.1897161300227,1.751903677379964,1.0583801925972112,1.5726181930135494e-25,6984.379203883292,0.0791934592003469,11967.610243433617,1.5484044603829982e-10,4.0389136531172e-05,1.254056316762921e-19,1.328358732690574e-21,82035.74490486442,4.3274482419640846e-14,0.0006852273309955593,3.124790205823282e-06,135074.49634408279,5.046357177702431e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.017971027922563672,2.033918912752968,1.3055186203835494,0.004673806930509284,1.7752407530351055e-24,4.6659581786712006e-30,0.15896772569306092,72.63754372038623,61.526808678648315,7.385440846985789e-10,3.287107828947067e-12,0.00011160779996875426,8.574209794202503e-07,124.46314653170961,101.3058722580621,8.261047477035373e-14,0.0008236119756836077,5.139204982466694e-07,2.1548412122110885e-08,1.123772822832717e-06,2.4040268551336843e-14,3.99423472733285e-16,4.738904914709774e-06,2.8841813599748892e-08,1.7438397151665654e-16,1.0799204360283202e-18,2.321885270486548e-23,1.2517990153927476e-20,1.2587527350975879e-24
3.2,1007.180951246955,1.7550077364741028,1.064041016570853,1.6517594650245447e-25,6984.33020461916,0.07988239077792733,11967.509561802677,1.5806471174819397e-10,4.087265013929055e-05,1.3019125424048881e-19,1.3833882251501533e-21,82035.85600926154,4.4348397109066804e-14,0.0006934353865072404,3.172388880669261e-06,135074.72791067426,5.222468387424292e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.018002869360751343,2.033901212948101,1.3078317652205012,0.004698805129176886,1.858671435781338e-24,4.900770332727824e-30,0.15981685500532883,72.63703412803926,61.526892006946156,7.514496829293683e-10,3.3555557657024094e-12,0.00011257776811752231,8.67685489806999e-07,124.46209944274784,101.3060459330057,8.433068501189644e-14,0.0008307768640904442,5.200765398804303e-07,2.1806376302314295e-08,1.1372340338718743e-06,2.4619654925334835e-14,4.0933570531668663e-16,4.795678523192256e-06,2.928114936857728e-08,1.7990018340807232e-16,1.1176082349087985e-18,2.4104910722626504e-23,1.2995690998285592e-20,1.3108986821522851e-24
3.21,1007.1721865790564,1.758101648480366,1.069711772463043,1.7346903280531993e-25,6984.281204237874,0.08057498205006752,11967.408885475083,1.6134517574350946e-10,4.136034622520116e-05,1.3514397579639697e-19,1.440534053336767e-21,82035.96710772956,4.54454159532656e-14,0.0007017145183430658,3.22055591974959e-06,135074.95946505788,5.404141961454349e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.018034606710111596,2.033883513577747,1.3101373484475687,0.004723847187196798,1.9457654385510066e-24,5.1468262033338416e-30,0.1606674641059925,72.63652452407388,61.52697533079717,7.645365137637386e-10,3.4251967358589622e-12,0.00011355287752221895,8.780387900147954e-07,124.46105240894086,101.30621959879342,8.608087816267717e-14,0.0008379798133207022,5.262858887572993e-07,2.2066571918069323e-08,1.150811810082628e-06,2.5211047180976173e-14,4.194611892486415e-16,4.85294387820709e-06,2.9725731139288716e-08,1.8557228801078306e-16,1.1564863797512305e-18,2.5021907118702896e-23,1.3490071663996344e-20,1.3650500689419203e-24
3.22,1007.1634221258737,1.7611854468651413,1.0753924272610946,1.8215724085733793e-25,6984.23220273304,0.08127123925239682,11967.308214450533,1.6468262478253244e-10,4.1852246764244446e-05,1.4026903754857173e-19,1.499869836583285e-21,82036.0782002684,4.656595981865049e-14,0.0007100651008548353,3.269296223169282e-06,135075.19100723424,5.59153452513345e-17,460.0,2.06,0.00446,4.39e-06,0.324,0.00192,9.35e-06,0.0104,0.00075,5.12e-08,0.00923,0.0513,0.00164,0.000549,1.29e-05,0.038,28.52,0.0214,8.05e-05,0.0434,0.000412,2.3,1.0,1.0,0.018066240313942623,2.0338658146409894,1.3124353950039034,0.004748932958784994,2.0366702782083156e-24,5.404605336237216e-30,0.16151954800472726,72.63601490842362,61.5270586502013,7.778064874560896e-10,3.4960474415083807e-12,0.00011453313684166148,8.884813465581454e-07,124.46000543028553,101.30639325542569,8.786147397397671e-14,0.0008452208882249269,5.325488256411265e-07,2.2329010693659696e-08,1.16450676540193e-06,2.5814653309541753e-14,4.29803809126144e-16,4.910703571227542e-06,3.017560413985247e-08,1.9140416542639377e-16,1.1965883883785584e-18,2.5970812302118053e-23,1.400165532809843e-20,1.4212766571463206e-24
