CoSmad,CoSmad_N,I_Smad,I_Smad_TGFb_TGFbR_P,I_Smad_mRNA1,I_Smad_mRNA2,Smad,Smad_N,Smad_P,Smad_P_CoSmad,Smad_P_CoSmad_N,Smad_P_N,Smad_P_Smad_P,Smad_P_Smad_P_N,TGFb,TGFbR,TGFb_TGFbR,TGFb_TGFbR_P,Time
11948.077270314789,135119.421690245,6.371128351633922e-19,2.6921349882994526e-22,9.092030893612182e-15,3.674985568571879e-17,6974.796574287256,82057.29799324971,0.2892091346342651,0.00024232019549648705,3.069440520135546e-05,0.004116833359364204,3.422263490019479e-09,1.7779276205067615e-12,460.0,1005.4841590965773,2.2002743476185285,2.3155665558040464,5.14
11947.97761711479,135119.65088829395,6.53238039725976e-19,2.774334420114469e-22,9.284895940842861e-15,3.7604792231294424e-17,6974.747259234242,82057.40793944958,0.2907066724410942,0.00024407096776201588,3.097869299277943e-05,0.004146607203904226,3.4649843445778686e-09,1.8048748933452839e-12,460.0,1005.4754291528778,2.201917266367898,2.3226535807541624,5.15
11947.877969159097,135119.88007425825,6.697377252024233e-19,2.8588636436342464e-22,9.481450739028488e-15,3.847784085430825e-17,6974.6979421569795,82057.51787969649,0.2922087462330402,0.00024583073396982236,3.126502939096867e-05,0.004176534275553584,3.508147605203567e-09,1.8321755154978982e-12,460.0,1005.4666993589819,2.203554857013842,2.32974578400416,5.16
11947.778326447407,135120.10924813853,6.866197762861588e-19,2.945782894356707e-22,9.681758136460178e-15,3.936934694261648e-17,6974.648623052233,82057.62781399029,0.2937153590840984,0.0002475995208727276,3.1553424877690784e-05,0.004206615032113552,3.5517568944573837e-09,1.859833395273667e-12,460.0,1005.4579697146511,2.2051871371287177,2.3368431482202396,5.17
11947.678688979417,135120.33840993544,7.038922250327803e-19,3.0351537849641017e-22,9.885881917196205e-15,4.0279661704577045e-17,6974.599301916784,82057.73774233079,0.2952265140567491,0.0002493773552391087,3.184388996562128e-05,0.004236849931662806,3.595815856448782e-09,1.8878524761317213e-12,460.0,1005.4492402196473,2.2068141242269217,2.3439456561257743,5.18
11947.579056754825,135120.56755964956,7.215632532114711e-19,3.127039331773728e-22,1.009388681288301e-14,4.1209142252916096e-17,6974.549978747419,82057.84766471786,0.2967422142019957,0.00025116426385282675,3.2136435198360075e-05,0.004267239432556218,3.6403281569125215e-09,1.91623673692379e-12,460.0,1005.4405108737337,2.20843583576508,2.351053290501127,5.19
11947.479429773324,135120.79669728153,7.396411946862769e-19,3.2215039815826078e-22,1.0305838514696045e-14,4.215815168956464e-17,6974.500653540939,82057.9575811513,0.2982624625594021,0.00025296027351315406,3.243107115044795e-05,0.004297783993423634,3.685297483285326e-09,1.944990192137873e-12,460.0,1005.4317816766742,2.21005228914224,2.3581660341834585,5.2
11947.379808034615,135121.02582283202,7.5813453782753145e-19,3.3186136389102354e-22,1.0521803685401537e-14,4.312705919147487e-17,6974.451326294159,82058.067491631,0.2997872621571314,0.00025476541103470335,3.2727808427383e-05,0.004328484073168671,3.730727544782645e-09,1.974116892143095e-12,460.0,1005.4230526282332,2.211663501700059,2.365283870066545,5.21
11947.280191538392,135121.25493630162,7.770519279536718e-19,3.41843569364324e-22,1.0741849971539771e-14,4.411624009742229e-17,6974.401997003901,82058.17739615672,0.3013166160119832,0.00025657970324735575,3.302665766563689e-05,0.004359340130967514,3.7766220724754294e-09,2.0036209234356945e-12,460.0,1005.4143237281763,2.2132694907229933,2.372406781100587,5.22
11947.180580284352,135121.48403769094,7.964021698037334e-19,3.5210390490861027e-22,1.0966046015730984e-14,4.5126075995803184e-17,6974.352665667002,82058.28729472836,0.302850527129431,0.0002584031769961899,3.3327629532671084e-05,0.004390352626267713,3.822984819366987e-09,2.033506408886194e-12,460.0,1005.4055949762694,2.2148702734384873,2.3795347502920285,5.23
11947.08097427219,135121.71312700064,8.161942719346658e-19,3.6264952981450682e-22,1.119446151647731e-14,4.615695560053875e-17,6974.303332280307,82058.3971873457,0.3043889985036671,0.00026023585914139533,3.3630734726957844e-05,0.00442152201878674,3.869819560492086e-09,2.0637775079497813e-12,460.0,1005.3968663722794,2.216465867017196,2.386667760703331,5.24
11946.981373501607,135121.94220423134,8.364379943275604e-19,3.7348936849594693e-22,1.1427167857071903e-14,4.7209285081715815e-17,6974.253996840674,82058.50707400862,0.3059320331177366,0.0002620777765580121,3.393598397806121e-05,0.00445284876850771,3.91713009328308e-09,2.094438416422233e-12,460.0,1005.388137915974,2.21805628857364,2.393805795452331,5.25
11946.881777972296,135122.1712693836,8.571429223664053e-19,3.84631569465718e-22,1.1664237068250671e-14,4.828347071007598e-17,6974.20465934497,82058.61695471694,0.3074796339434103,0.00026392895613618463,3.4243388046542447e-05,0.004484333335683467,3.964920237154289e-09,2.125493367531463e-12,460.0,1005.3794096071214,2.2196415551655955,2.4009488377128427,5.26
11946.782187683955,135122.40032245818,8.78318627989133e-19,3.9608394267856066e-22,1.1905742020285741e-14,4.9379921927777416e-17,6974.155319790079,82058.72682947048,0.30903180394124935,0.00026578942478103603,3.455295772399485e-05,0.0045159761808345,4.013193833663158e-09,2.1569466320457925e-12,460.0,1005.3706814454912,2.2212216837944183,2.408096870714336,5.27
11946.682602636283,135122.62936345555,8.999748618505145e-19,4.078544817890647e-22,1.2151756650237223e-14,5.049905500224221e-17,6974.105978172889,82058.83669826908,0.3105885460606764,0.00026765920941253176,3.4864703833081976e-05,0.004547777764746685,4.061954746687912e-09,2.188802518355348e-12,460.0,1005.3619534308529,2.2227966914053874,2.4152498777416,5.28
11946.583022828972,135122.85839237645,9.221215562471326e-19,4.199513679288015e-22,1.240235597530997e-14,5.164129312502987e-17,6974.0566344903045,82058.94656111258,0.3121498632400113,0.00026953833696540934,3.5178637227553304e-05,0.0045797385484701,4.111206862504822e-09,2.2210653727260168e-12,460.0,1005.3532255629774,2.224366594887894,2.4224078421345525,5.29
11946.483448261723,135123.08740922142,9.447688280819605e-19,4.323829735461294e-22,1.2657616106347282e-14,5.280706651189558e-17,6974.007288739238,82059.05641800081,0.3137157584065094,0.0002714268343891094,3.5494768792260094e-05,0.004611858993317863,4.160954089865586e-09,2.2537395795546138e-12,460.0,1005.3444978416363,2.225931411075622,2.429570747288066,5.3
11946.38387893423,135123.31641399118,9.679269818688924e-19,4.451578663093782e-22,1.29176142614621e-14,5.3996812504041436e-17,6973.957940916614,82059.16626893358,0.315286234476397,0.00027332472864770573,3.581310944317073e-05,0.004644139560864956,4.21120036007469e-09,2.2868295616251943e-12,460.0,1005.3357702666015,2.227491156746735,2.436738576651782,5.31
11946.28431484619,135123.54540668626,9.916065127776545e-19,4.582848130741606e-22,1.3182428779807127e-14,5.5210975670572973e-17,6973.908591019366,82059.27611391075,0.31686129435490845,0.0002752320467198363,3.613367012738633e-05,0.004676580712947063,4.261949627066878e-09,2.320339780366575e-12,460.0,1005.3270428376459,2.2290458486240565,2.4439113137299335,5.32
11946.184755997301,135123.77438730735,1.0158181097194629e-18,4.717727839155332e-22,1.3452139135484613e-14,5.645000791217019e-17,6973.859239044444,82059.38595293213,0.3184409409363217,0.00027714881559863394,3.6456461823155955e-05,0.004709182911659395,4.313205867484628e-09,2.3542747361110177e-12,460.0,1005.3183155545436,2.2305955033752545,2.4510889420811597,5.33
11946.085202387258,135124.00335585506,1.0405726584738565e-18,4.856309562257633e-22,1.3726825951597203e-14,5.771436856598531e-17,6973.809884988803,82059.49578599757,0.3200251771039958,0.0002790750622916582,3.678149553989215e-05,0.00474194661935555,4.3649730807557285e-09,2.388638968354134e-12,460.0,1005.3095884170685,2.232140137613021,2.4582714453183345,5.34
11945.98565401576,135124.23231233,1.0658812448570677e-18,4.998687188784265e-22,1.4006571014440529e-14,5.900452451177579e-17,6973.760528849412,82059.6056131069,0.321614005730406,0.0002810108138208264,3.710878231818602e-05,0.004774872298646349,4.417255289170861e-09,2.4234370560159565e-12,460.0,1005.3008614249962,2.233679767895256,2.4654588071083823,5.35
11945.886110882502,135124.4612567328,1.0917551579323578e-18,5.144956764595951e-22,1.4291457287838827e-14,6.032095027928521e-17,6973.711170623247,82059.71543425994,0.32320742967718025,0.00028295609722234585,3.7438333229822394e-05,0.004807960412398693,4.470056537961267e-09,2.4586736177032146e-12,460.0,1005.2921345781025,2.2352144107252436,2.4726510111721005,5.36
11945.78657298718,135124.69018906404,1.1182058932626977e-18,5.295216535668639e-22,1.4581568927624484e-14,6.166412815688105e-17,6973.661810307303,82059.82524945652,0.32480545179513454,0.0002849109395466448,3.777015937779484e-05,0.0048412114237344,4.523380895376426e-09,2.494353311972798e-12,460.0,1005.2834078761641,2.2367440825518385,2.479848041283984,5.37
11945.687040329492,135124.91910932443,1.1452451562062323e-18,5.449566991769819e-22,1.4876991296262892e-14,6.303454830146222e-17,6973.612447898578,82059.93505869647,0.3264080749243094,0.0002868753678583059,3.810427189632075e-05,0.004874625796029083,4.57723245276184e-09,2.5304808375964473e-12,460.0,1005.2746813189582,2.2382687997696387,2.487049881272046,5.38
11945.587512909135,135125.14801751456,1.172884865254892e-18,5.608110910828329e-22,1.5177810977623226e-14,6.4432708849645e-17,6973.563083394081,82060.04486197964,0.3280153018940052,0.00028884940923599816,3.8440681950856155e-05,0.004908203992911003,4.631615324636812e-09,2.5670609338266192e-12,460.0,1005.2659549062631,2.2397885787191676,2.4942565150176437,5.39
11945.487990725807,135125.37691363503,1.201137155416594e-18,5.7709534040054615e-22,1.5484115791896566e-14,6.585911603023978e-17,6973.513716790838,82060.15465930583,0.3296271355228175,0.0002908330907724095,3.877940073811058e-05,0.004941946478259937,4.686533648772311e-09,2.604098380663576e-12,460.0,1005.2572286378576,2.2413034356870525,2.5014679264553017,5.4
11945.3884737792,135125.60579768647,1.2300143816414156e-18,5.938201961474923e-22,1.57959948106622e-14,6.731428427802834e-17,6973.464348085878,82060.26445067489,0.3312435786186726,0.00029282643957417913,3.9120439486061657e-05,0.004975853716206033,4.741991586268847e-09,2.641597999123666e-12,460.0,1005.2485025135211,2.242813386906201,2.508684099572537,5.41
11945.288962069015,135125.83466966954,1.2595291222921962e-18,6.109966498919626e-22,1.6113538372103553e-14,6.879873634885473e-17,6973.414977276247,82060.37423608663,0.33286463397886284,0.000294829482761832,3.946380945396995e-05,0.005009926171128708,4.797993321634453e-09,2.679564651508847e-12,460.0,1005.2397765330343,2.244318448555977,2.5159050184096827,5.42
11945.189455594948,135126.06352958482,1.2896941826599231e-18,6.286359404752789e-22,1.6436838096374306e-14,7.031300343603791e-17,6973.365604358998,82060.48401554087,0.33449030439008176,0.000296842247469711,3.980952193239341e-05,0.005044164307655506,4.854543062862653e-09,2.7180032416773948e-12,460.0,1005.2310506961777,2.2458186367623805,2.5231306670597182,5.43
11945.089954356696,135126.29237743295,1.3205225985243714e-18,6.467495588071422e-22,1.676598690111627e-14,7.185762528811976e-17,6973.316229331194,82060.59378903749,0.33612059262845934,0.0002988647608459114,4.015758824320191e-05,0.005078568590660992,4.911645041510527e-09,2.7569187153158476e-12,460.0,1005.2223250027337,2.2473139675982194,2.530361029668092,5.44
11944.990458353952,135126.52121321458,1.3520276397603733e-18,6.653492527349873e-22,1.71010790171297e-14,7.34331503279575e-17,6973.266852189913,82060.70355657626,0.3377555014595962,0.0003008970500522134,4.0508019739591586e-05,0.005113139485265616,4.969303512776767e-09,2.796316060212151e-12,460.0,1005.2135994524841,2.2488044570832866,2.5375960904325496,5.45
11944.890967586416,135126.75003693026,1.3842228139901876e-18,6.844470319881607e-22,1.7442210004197664e-14,7.504013577317443e-17,6973.217472932238,82060.81331815704,0.3393950336385993,0.00030293914226401774,4.086082780609924e-05,0.005147877456834628,5.027522755579855e-09,2.836200306530062e-12,460.0,1005.2048740452125,2.2502901211845345,2.544835833602963,5.46
11944.791482053786,135126.97884858074,1.4171218702823359e-18,7.040551731976858e-22,1.7789476767064983e-14,7.667914775797693e-17,6973.168091555267,82060.92307377966,0.34103919191011633,0.00030499106467027896,4.121602385861657e-05,0.005182782970976952,5.0863070726362155e-09,2.8765765270847434e-12,460.0,1005.1961487807024,2.251770975816249,2.5520802434811567,5.47
11944.692001755757,135127.20764816648,1.4507388028973766e-18,7.241862249924411e-22,1.8142977571573258e-14,7.835076145635167e-17,6973.118708056103,82061.03282344392,0.34268797900837017,0.0003070528444734403,4.157361934440434e-05,0.005217856493544093,5.145660790538465e-09,2.917449837619611e-12,460.0,1005.187423658739,2.2532470368402238,2.5593293044207406,5.48
11944.592526692024,135127.43643568826,1.485087855081005e-18,7.448530131725336e-22,1.8502812060952854e-14,8.005556120665246e-17,6973.069322431865,82061.14256714967,0.3443413976571929,0.0003091245088893678,4.193362574210636e-05,0.0052530984906290195,5.205588259833655e-09,2.9588253970843883e-12,460.0,1005.178698679107,2.2547183200659284,2.5665830008269324,5.49
11944.493056862286,135127.66521114658,1.5201835229049596e-18,7.660686459607074e-22,1.886908127227331e-14,8.179414063759039e-17,6973.019934679679,82061.25230489671,0.3459994505700612,0.0003112060851472862,4.229605456176367e-05,0.005288509428565091,5.266093855101632e-09,3.000708407914436e-12,460.0,1005.1699738415929,2.256184841250689,2.5738413171563956,5.5
11944.393592266239,135127.89397454215,1.5560405591561058e-18,7.878465193325618e-22,1.924188765305277e-14,8.356710279563601e-17,6972.970544796684,82061.3620366849,0.3476621404501299,0.0003132976004897134,4.2660917344828377e-05,0.005324089773924948,5.327181975033373e-09,3.04310411631128e-12,460.0,1005.161249145983,2.257646616099852,2.581104237917067,5.51
11944.29413290358,135128.12272587555,1.5926739772741744e-18,8.102003224264253e-22,1.9621335078027998e-14,8.5375060273847e-17,6972.921152780027,82061.47176251406,0.34932946999026593,0.0003153990821723961,4.302822566417749e-05,0.005359839993519432,5.388857042509402e-09,3.0860178125244008e-12,460.0,1005.152524592065,2.259103660266959,2.588371747667985,5.52
11944.194678774009,135128.3514651474,1.6300990553385738e-18,8.331440430336948e-22,2.0007528866085946e-14,8.721863534213226e-17,6972.871758626866,82061.581482384,0.351001441873083,0.00031751055746424573,4.339799112412677e-05,0.005395760554396494,5.451123504678248e-09,3.129454831134265e-12,460.0,1005.1438001796269,2.260555989353917,2.5956438310191263,5.53
11944.095229877215,135128.58019235835,1.6683313401046987e-18,8.566919731704606e-22,2.040057579735784e-14,8.909846007896318e-17,6972.822362334368,82061.69119629455,0.35267805877097447,0.00031963205364727296,4.377022536044425e-05,0.0054318519238401135,5.5139858330349204e-09,3.173420551336587e-12,460.0,1005.1350759084576,2.2620036189111676,2.6029204726312343,5.54
11943.995786212901,135128.80890750902,1.7073866510902246e-18,8.80858714731272e-22,2.0800584130477407e-14,9.101517650454621e-17,6972.7729638997125,82061.80090424552,0.3543593233461481,0.00032176359801652565,4.414494004036408e-05,0.005468114569369228,5.577448523499478e-09,3.2179203972278737e-12,460.0,1005.1263517783464,2.2634465644378565,2.6102016572156557,5.55
11943.896347780761,135129.03761059997,1.747281084711762e-18,9.056591852258421e-22,2.12076636200038e-14,9.296943671546504e-17,6972.723563320087,82061.91060623676,0.35604523825065926,0.00032390521788002385,4.4522146862599906e-05,0.005504548958736651,5.641516096495588e-09,3.2629598380921894e-12,460.0,1005.1176277890837,2.264884841382003,2.617487369534171,5.56
11943.796914580495,135129.26630163193,1.788031018472364e-18,9.311086235995587e-22,2.1621925534010732e-14,9.496190302080677e-17,6972.67416059269,82062.0203022681,0.35773580612644457,0.00032605694055869687,4.490185755735843e-05,0.005541155559928012,5.706193097029164e-09,3.308544388689191e-12,460.0,1005.1089039404604,2.266318465140667,2.6247775943988296,5.57
11943.697486611796,135129.49498060546,1.8296531152003002e-18,9.572225961386243e-22,2.204348267184276e-14,9.699324807978207e-17,6972.624755714731,82062.12999233934,0.3594310296053547,0.000328218793386319,4.52840838863526e-05,0.005577934841160669,5.77148409476701e-09,3.354679609543407e-12,460.0,1005.1001802322679,2.267747451060117,2.6320723166717848,5.58
11943.598063874362,135129.72364752117,1.8721643273395916e-18,9.840170024607023e-22,2.247244938204028e-14,9.906415504085363e-17,6972.575348683428,82062.2396764503,0.36113091130918895,0.0003303908037094482,4.566883764281519e-05,0.005614887270882671,5.837393684115559e-09,3.4013711072348103e-12,460.0,1005.0914566642989,2.2691718144359987,2.6393715212651285,5.59
11943.49864636789,135129.95230237974,1.9155819012926895e-18,1.0115080815918794e-21,2.290894158043376e-14,1.0117531768238142e-16,6972.525939496012,82062.34935460082,0.36283545384972726,0.00033257299888736155,4.6056130651511834e-05,0.005652013317771683,5.903926484299603e-09,3.4486245346906144e-12,460.0,1005.0827332363457,2.2705915705134987,2.646675193140728,5.6
11943.399234092078,135130.1809451817,1.9599233818158093e-18,1.0397124181308363e-21,2.3353076768408936e-14,1.0332744055479958e-16,6972.476528149717,82062.45902679072,0.3645446598287641,0.00033476540629199397,4.644597476875426e-05,0.005689313450733939,5.971087139441093e-09,3.4964455914783676e-12,460.0,1005.0740099482024,2.272006734487513,2.6539833173100615,5.61
11943.29982704662,135130.40957592777,2.0052066164673222e-18,1.068646948501058e-21,2.3804974051343666e-14,1.0552123912433469e-16,6972.427114641795,82062.56869301981,0.36625853183814044,0.00033696805330787416,4.6838381882413226e-05,0.005726788138903173,6.038880318637944e-09,3.544840024100282e-12,460.0,1005.0652867996631,2.27341732150281,2.6612958788340535,5.62
11943.200425231214,135130.6381946185,2.05144976010973e-18,1.0983289672919856e-21,2.426475415721825e-14,1.0775743991828052e-16,6972.377698969504,82062.67835328795,0.3679770724597779,0.0003391809673320643,4.723336391193175e-05,0.0057644378516395955,6.1073107160429425e-09,3.593813626288885e-12,460.0,1005.0565637905229,2.2748233466541974,2.6686128628229153,5.63
11943.101028645558,135130.86680125457,2.098671279465595e-18,1.128776133689935e-21,2.4732539455399628e-14,1.1003678067183737e-16,6972.328281130112,82062.78800759492,0.3697002842657105,0.0003414041757740969,4.763093280833783e-05,0.005802263058528832,6.1763830509426375e-09,3.643372239303901e-12,460.0,1005.0478409205773,2.276224824986686,2.6759342544359805,5.64
11943.001637289348,135131.09539583657,2.146889957727956e-18,1.1600064779996856e-21,2.5208453975601247e-14,1.123600104765315e-16,6972.2788611209,82062.89765594057,0.37142816981811794,0.00034363770605591343,4.803110055425745e-05,0.00584026422938089,6.246102067836297e-09,3.6935217522304315e-12,460.0,1005.0391181896227,2.2776217714956526,2.6832600388815466,5.65
11942.902251162279,135131.3239783651,2.1961248992256336e-18,1.1920384082575968e-21,2.5692623427019272e-14,1.1472788993022422e-16,6972.229438939151,82063.0072983247,0.3731607316693572,0.000345881585611802,4.843387916392707e-05,0.005878441834229105,6.316472536514872e-09,3.744268102278402e-12,460.0,1005.0303955974562,2.2790142011270023,2.690590201416708,5.66
11942.802870264051,135131.55254884087,2.246395534143968e-18,1.2248907169371678e-21,2.6185175217647053e-14,1.1714119128872627e-16,6972.180014582167,82063.11693474714,0.3748979723619962,0.00034813584188833743,4.883928068320671e-05,0.005916796343329133,6.387499252140066e-09,3.7956172750833215e-12,460.0,1005.0216731438754,2.2804021287773337,2.6979247273472033,5.67
11942.70349459436,135131.78110726437,2.297720906767824e-18,1.2585808873330165e-21,2.6686237093655943e-14,1.1960068185982647e-16,6972.130588047252,82063.22656520772,0.37663989442940676,0.00035040050234323125,4.924731718998281e-05,0.005955328227139751,6.459187035022767e-09,3.84757530503364e-12,460.0,1005.0129508286785,2.281785569296894,2.7052636020244942,5.68
11942.6041241529,135132.00965363634,2.350124020964143e-18,1.2931374022236529e-21,2.7195944162987452e-14,1.2210721810777397e-16,6972.081159331727,82063.33618970626,0.3783865003939426,0.00035267559444886626,4.965800079289316e-05,0.0059940379563817574,6.531540732215668e-09,3.900148274729929e-12,460.0,1005.0042286516647,2.2831645374805167,2.712606810854704,5.69
11942.50475893937,135132.23818795735,2.4036244116590052e-18,1.3285780440856326e-21,2.771442735472468e-14,1.2466158734228878e-16,6972.031728432916,82063.44580824256,0.38013779276965226,0.0003549611456870361,5.007134363319979e-05,0.0060329260019503245,6.60456521509883e-09,3.953342316955924e-12,460.0,1004.9955066126334,2.284539048081114,2.7199543392853096,5.7
11942.405398953468,135132.46671022804,2.4582430050485064e-18,1.3649237641926009e-21,2.824182120440382e-14,1.2726461257938737e-16,6971.982295348157,82063.55542081645,0.38189377406031566,0.0003572571835527554,5.04873578834159e-05,0.006071992834978474,6.678265381136188e-09,4.007163614005108e-12,460.0,1004.9867847113851,2.2859091157999116,2.7273061728147776,5.71
11942.30604419489,135132.69522044898,2.514001085954591e-18,1.4021959656830305e-21,2.877826205302221e-14,1.2991712942191178e-16,6971.932860074797,82063.66502742778,0.3836544467600868,0.00035956373555301425,5.0906055747742716e-05,0.006111238926816308,6.752646153559646e-09,4.0616183981148995e-12,460.0,1004.9780629477208,2.28727475528965,2.734662296989402,5.72
11942.20669466333,135132.92371862085,2.5709203032751505e-18,1.4404165122909819e-21,2.9323888067829065e-14,1.3261998622806185e-16,6971.88342261019,82063.77462807634,0.38541981335352554,0.0003618808292067189,5.1327449462081816e-05,0.006150664749030001,6.82771248144841e-09,4.116712951774972e-12,460.0,1004.9693413214419,2.2886359811547403,2.7420226974031525,5.73
11942.107350358487,135133.15220474428,2.6290226754995995e-18,1.4796077372047035e-21,2.9878839263306676e-14,1.3537404428172556e-16,6971.833982951703,82063.88422276195,0.38718987631562884,0.0003642084920446305,5.175155129404725e-05,0.006190270773400767,6.903469339808335e-09,4.172453608036842e-12,460.0,1004.960619832351,2.2899928079514265,2.7493873596975114,5.74
11942.008011280059,135133.38067881984,2.688330596290757e-18,1.5197924520549556e-21,3.0443257522344054e-14,1.3818017796463119e-16,6971.784541096708,82063.99381148443,0.38896463811186344,0.00036654675160930673,5.217837354297795e-05,0.00623005747192388,6.9799217296513745e-09,4.228846750824798e-12,460.0,1004.9518984802505,2.2913452501879443,2.7567562695613224,5.75
11941.908677427742,135133.6091408482,2.748866840133695e-18,1.5609939560348263e-21,3.101728661760392e-14,1.4103927493033318e-16,6971.735097042593,82064.1033942436,0.3907441011981968,0.0003688956354550412,5.260792853994967e-05,0.006270025316807647,7.057074678074987e-09,4.2858988152480994e-12,460.0,1004.9431772649447,2.292693322324678,2.7641294127306324,5.76
11941.809348801231,135133.83759082993,2.8106545680523705e-18,1.60323604515293e-21,3.160107223308522e-14,1.439522362800544e-16,6971.685650786752,82064.2129710393,0.3925282680211285,0.000371255171147804,5.304022864778705e-05,0.006310174780472412,7.134933238341631e-09,4.343616287914496e-12,460.0,1004.934456186237,2.2940370387743187,2.7715067749885347,5.77
11941.710025400225,135134.06602876566,2.8737173333947977e-18,1.6465430216217883e-21,3.2194761985882464e-14,1.4691997674040086e-16,6971.636202326586,82064.32254187133,0.3943171410177219,0.0003736253862651831,5.347528626107568e-05,0.0063505063355495635,7.213502489958278e-09,4.402005707245065e-12,460.0,1004.9257352439329,2.295376413902022,2.7788883421650166,5.78
11941.61070722442,135134.29445465608,2.9380790876874525e-18,1.6909397033832257e-21,3.2798505448143323e-14,1.4994342484296597e-16,6971.586751659508,82064.43210673949,0.3961107226156346,0.00037600630839632396,5.391311380617373e-05,0.006391020454880515,7.292787538755942e-09,4.461073663790332e-12,460.0,1004.9170144378376,2.296711462025563,2.7862741001368017,5.79
11941.511394273512,135134.52286850178,3.0037641865597797e-18,1.7364514337726616e-21,3.3412454169226706e-14,1.5302352310584688e-16,6971.5372987829405,82064.54166564363,0.39790901523315064,0.0003783979651418722,5.43537237412241e-05,0.006431717611515745,7.372793516969299e-09,4.520826800547757e-12,460.0,1004.9082937677571,2.2980421974154948,2.7936640348271986,5.8
11941.4120865472,135134.7512703033,3.0707973957394288e-18,1.7831040913240507e-21,3.4036761698061906e-14,1.5616122821708455e-16,6971.487843694316,82064.65121858355,0.3997120212792109,0.000380800384113914,5.4797128556165995e-05,0.006472598278713785,7.45352558331628e-09,4.581271813280492e-12,460.0,1004.8995732334987,2.2993686342953024,2.801058132205946,5.81
11941.31278404518,135134.97966006136,3.1392038971190732e-18,1.83092409971738e-21,3.4671583605711294e-14,1.5935751122005101e-16,6971.438386391075,82064.76076555907,0.40151974315344413,0.00038321359293591806,5.524334077274665e-05,0.006513662929940247,7.534988923077748e-09,4.64241545083749e-12,460.0,1004.8908528348694,2.300690786841558,2.808456378289061,5.82
11941.213486767147,135135.20803777655,3.209009294895486e-18,1.879938437870493e-21,3.5317077508137347e-14,1.6261335770079797e-16,6971.388926870666,82064.87030657002,0.40333218324619735,0.00038563761924267643,5.569237294453284e-05,0.0065549120388668225,7.617188748177142e-09,4.704264515474903e-12,460.0,1004.8821325716772,2.3020086691840773,2.8158587591386834,5.83
11941.1141947128,135135.43640344948,3.2802396217817427e-18,1.9301746501771525e-21,3.5973403089176614e-14,1.6592976797738927e-16,6971.339465130549,82064.97984161621,0.4051493439385676,0.00038807249068024784,5.614423765692263e-05,0.006596346079370324,7.700130297260258e-09,4.7668258631788635e-12,460.0,1004.8734124437308,2.303322295406071,2.8232652608629283,5.84
11941.014907881836,135135.66475708078,3.352921345293164e-18,1.9816608568930855e-21,3.664072212372091e-14,1.6930775729123025e-16,6971.290001168193,82065.08937069745,0.4069712276024316,0.0003905182349058987,5.65989475271567e-05,0.0066379655255317,7.783818835774975e-09,4.830106403989536e-12,460.0,1004.8646924508399,2.304631679544299,2.830675869615731,5.85
11940.91562627395,135135.89309867108,3.4270813741078704e-18,2.0344257646719094e-21,3.7319198501108464e-14,1.7274835600041587e-16,6971.240534981077,82065.19889381356,0.4087978366004768,0.00039297487958804615,5.7056515204329825e-05,0.006679770851635066,7.868259656051045e-09,4.894113102326546e-12,460.0,1004.855972592814,2.3059368355892267,2.838090571596698,5.86
11940.81634988884,135136.12142822097,3.502747064502613e-18,2.0884986772527257e-21,3.800899824872561e-14,1.7625260977511267e-16,6971.1910665666865,82065.30841096434,0.41062917328623105,0.00039544245240619944,5.7516953369402076e-05,0.006721762532166719,7.953458077379905e-09,4.958852977315697e-12,460.0,1004.8472528694638,2.3072377774851724,2.8455093530509536,5.87
11940.717078726204,135136.34974573107,3.579946226864755e-18,2.1439095063012865e-21,3.8710289555821774e-14,1.798215797949973e-16,6971.141595922515,82065.41792214965,0.412465240004094,0.00039792098105090405,5.798027473521033e-05,0.006763941041814195,8.039419446094568e-09,5.024333103117085e-12,460.0,1004.8385332806005,2.308534519130463,2.8529322002689943,5.88
11940.617812785735,135136.57805120206,3.658707132281008e-18,2.200688782406467e-21,3.9423242797537966e-14,1.8345634294876337e-16,6971.092123046071,82065.52742736926,0.41430603908936664,0.00040041049322368376,5.844649204647924e-05,0.006806306855465293,8.126149135649485e-09,5.090560609254504e-12,460.0,1004.8298138260358,2.3098270743775844,2.8603590995865367,5.89
11940.518552067135,135136.8063446345,3.739058519203816e-18,2.2588676662339638e-21,4.0148030559151494e-14,1.8715799203572046e-16,6971.042647934867,82065.63692662302,0.4161515728682816,0.00040291101663698415,5.8915618079832555e-05,0.0068488604482071225,8.213652546700473e-09,5.157542680946218e-12,460.0,1004.8210945055821,2.311115457033333,2.8677900373843683,5.9
11940.419296570097,135137.03462602905,3.821029600196018e-18,2.318477959838986e-21,4.088482766053757e-14,1.9092763596949806e-16,6970.993170586427,82065.74641991072,0.41800184365803256,0.0004054225790141147,5.938766564380397e-05,0.0068916022953251265,8.301935107184656e-09,5.225286559437059e-12,460.0,1004.8123753190528,2.312399680858965,2.8752250000881983,5.91
11940.32004629432,135137.26289538632,3.9046500687546955e-18,2.3795521181398514e-21,4.1633811180850455e-14,1.9476639998387942e-16,6970.943690998283,82065.85590723218,0.4198568537668052,0.0004079452080891943,5.986264757884835e-05,0.0069345328723021595,8.391002272400472e-09,5.2937995423319134e-12,460.0,1004.8036562662611,2.313679759570348,2.882663974168513,5.92
