T,C,CE,H,ICAN,INAPS,L,N,V
7670.0,0.024753079,6.6229563,0.39862877,-2.2944591,-39.023495,0.94172359,0.027890487,-41.772381
7680.0,0.024753079,6.6229563,0.39492083,-2.4591203,-19.316877,0.94172359,0.12874986,-48.358402
7690.0,0.024753079,6.6229563,0.39504388,-2.4590178,-19.332678,0.94172359,0.0082727643,-48.354298
7700.0,0.024753079,6.6229563,0.39516619,-2.4586275,-19.375914,0.94172359,0.007882324,-48.338688
7710.0,0.024753079,6.6229563,0.39528745,-2.4581006,-19.432257,0.94172359,0.0079202745,-48.317612
7720.0,0.024753079,6.6229563,0.39540738,-2.4574144,-19.503927,0.94172359,0.007974484,-48.290173
7730.0,0.024753079,6.6229563,0.3955256,-2.4565408,-19.593761,0.94172359,0.0080392398,-48.25523
7740.0,0.024753079,6.6229563,0.39564177,-2.4554436,-19.70541,0.94172359,0.0081393057,-48.211342
7750.0,0.024753079,6.6229563,0.39575532,-2.4540756,-19.84367,0.94172359,0.0082297893,-48.156628
7760.0,0.024753079,6.6229563,0.39586571,-2.4523745,-20.015028,0.94172359,0.0083649484,-48.088585
7770.0,0.024753079,6.6229563,0.39597219,-2.4502537,-20.228502,0.94172359,0.0085347481,-48.003769
7780.0,0.024753079,6.6229563,0.39607379,-2.4475918,-20.497074,0.94172359,0.0087597203,-47.897289
7790.0,0.024753079,6.6229563,0.3961693,-2.4442079,-20.840231,0.94172359,0.0090370318,-47.76194
7800.0,0.024753079,6.6229563,0.39625707,-2.4398227,-21.288752,0.94172359,0.0094234962,-47.586548
7810.0,0.024753079,6.6229563,0.39633468,-2.4339757,-21.894566,0.94172359,0.0099449707,-47.35268
7820.0,0.024753079,6.6229563,0.39639857,-2.4258392,-22.753496,0.94172359,0.010721225,-47.027245
7830.0,0.024753079,6.6229563,0.39644289,-2.4137337,-24.06679,0.94172359,0.011948158,-46.54306
7840.0,0.024753079,6.6229563,0.39645657,-2.3934882,-26.356302,0.94172359,0.014249743,-45.733292
7850.0,0.024753079,6.6229563,0.39641222,-2.3492603,-31.715219,0.94172359,0.020028902,-43.964291
7860.0,0.024753079,6.6229563,0.39268884,-1.9522957,-67.404449,0.94172359,0.92920369,-28.086739
7870.0,0.024753079,6.6229563,0.39273238,-2.4611022,-19.022638,0.94172359,0.013276684,-48.437675
7880.0,0.024753079,6.6229563,0.39286289,-2.4624281,-18.904421,0.94172359,0.0076306383,-48.490704
7890.0,0.024753079,6.6229563,0.39299604,-2.4638259,-18.780092,0.94172359,0.0075093117,-48.546619
7900.0,0.024753079,6.6229563,0.39313197,-2.4652963,-18.649744,0.94172359,0.0074014259,-48.605427
7910.0,0.024753079,6.6229563,0.39327079,-2.4668322,-18.514099,0.94172359,0.0072915768,-48.666851
7920.0,0.024753079,6.6229563,0.39341268,-2.4684243,-18.37409,0.94172359,0.0071771047,-48.730537
7930.0,0.024753079,6.6229563,0.3935577,-2.4700615,-18.230843,0.94172359,0.0070604631,-48.796024
7940.0,0.024753079,6.6229563,0.39370593,-2.4717305,-18.085642,0.94172359,0.0069448072,-48.862778
7950.0,0.024753079,6.6229563,0.39385748,-2.4734161,-17.939901,0.94172359,0.0068309978,-48.930195
7960.0,0.024753079,6.6229563,0.3940123,-2.4751019,-17.795103,0.94172359,0.006716426,-48.997627
7970.0,0.024753079,6.6229563,0.3941704,-2.4767714,-17.652754,0.94172359,0.0066046594,-49.0644
7980.0,0.024753079,6.6229563,0.39433178,-2.4784074,-17.51432,0.94172359,0.0064979796,-49.129833
7990.0,0.024753079,6.6229563,0.39449629,-2.4799936,-17.381187,0.94172359,0.006396946,-49.193279
8000.0,0.024753079,6.6229563,0.39466387,-2.4815149,-17.254606,0.94172359,0.0062990715,-49.254131
8010.0,0.024753079,6.6229563,0.39483431,-2.4829578,-17.135662,0.94172359,0.0062079476,-49.31184
8020.0,0.024753079,6.6229563,0.39500749,-2.4843104,-17.025261,0.94172359,0.0061244876,-49.365944
8030.0,0.024753079,6.6229563,0.39518321,-2.4855633,-16.924107,0.94172359,0.0060485904,-49.416058
8040.0,0.024753079,6.6229563,0.39536124,-2.4867091,-16.832708,0.94172359,0.0059779873,-49.461887
8050.0,0.024753079,6.6229563,0.39554137,-2.4877429,-16.75139,0.94172359,0.005915496,-49.503227
8060.0,0.024753079,6.6229563,0.39572334,-2.4886611,-16.680309,0.94172359,0.0058610868,-49.539951
8070.0,0.024753079,6.6229563,0.39590693,-2.4894624,-16.619474,0.94172359,0.0058142105,-49.572006
8080.0,0.024753079,6.6229563,0.39609188,-2.4901474,-16.568773,0.94172359,0.0057728388,-49.599403
8090.0,0.024753079,6.6229563,0.39627793,-2.4907174,-16.527996,0.94172359,0.0057389964,-49.622204
8100.0,0.024753079,6.6229563,0.39646491,-2.4911752,-16.496866,0.94172359,0.0057123262,-49.640511
8110.0,0.024753079,6.6229563,0.39665252,-2.4915237,-16.475052,0.94172359,0.0056921877,-49.654453
8120.0,0.024753079,6.6229563,0.39684057,-2.4917672,-16.462193,0.94172359,0.0056768325,-49.664192
8130.0,0.024753079,6.6229563,0.3970288,-2.4919095,-16.457922,0.94172359,0.0056677717,-49.669884
8140.0,0.024753079,6.6229563,0.39721707,-2.4919548,-16.461872,0.94172359,0.0056647211,-49.6717
8150.0,0.024753079,6.6229563,0.39740515,-2.4919074,-16.473692,0.94172359,0.0056671328,-49.669804
8160.0,0.024753079,6.6229563,0.39759284,-2.4917712,-16.493057,0.94172359,0.0056734295,-49.664352
8170.0,0.024753079,6.6229563,0.39777994,-2.4915495,-16.519678,0.94172359,0.0056850426,-49.655487
8180.0,0.024753079,6.6229563,0.39796633,-2.4912457,-16.553305,0.94172359,0.0057018674,-49.643341
8190.0,0.024753079,6.6229563,0.39815179,-2.4908626,-16.593733,0.94172359,0.0057235043,-49.628014
8200.0,0.024753079,6.6229563,0.3983362,-2.4904022,-16.640814,0.94172359,0.0057484047,-49.6096
8210.0,0.024753079,6.6229563,0.39851937,-2.489866,-16.69445,0.94172359,0.0057782661,-49.588154
8220.0,0.024753079,6.6229563,0.39870116,-2.4892552,-16.754608,0.94172359,0.0058131861,-49.563717
8230.0,0.024753079,6.6229563,0.39888141,-2.4885695,-16.821323,0.94172359,0.0058529344,-49.536293
8240.0,0.024753079,6.6229563,0.39905998,-2.4878087,-16.894699,0.94172359,0.0058958172,-49.505859
8250.0,0.024753079,6.6229563,0.39923668,-2.4869709,-16.974928,0.94172359,0.0059441701,-49.472355
8260.0,0.024753079,6.6229563,0.39941141,-2.4860539,-17.062292,0.94172359,0.0059983302,-49.43568
8270.0,0.024753079,6.6229563,0.39958394,-2.4850543,-17.157183,0.94172359,0.0060582957,-49.395695
8280.0,0.024753079,6.6229563,0.39975414,-2.4839668,-17.260117,0.94172359,0.0061220522,-49.352196
8290.0,0.024753079,6.6229563,0.39992183,-2.482785,-17.371759,0.94172359,0.0061931415,-49.304928
8300.0,0.024753079,6.6229563,0.40008682,-2.4815006,-17.492968,0.94172359,0.0062723248,-49.253559
8310.0,0.024753079,6.6229563,0.40024886,-2.4801033,-17.624823,0.94172359,0.0063600256,-49.197666
8320.0,0.024753079,6.6229563,0.4004077,-2.4785793,-17.768696,0.94172359,0.0064538205,-49.136711
8330.0,0.024753079,6.6229563,0.40056315,-2.4769115,-17.926336,0.94172359,0.0065596635,-49.070007
8340.0,0.024753079,6.6229563,0.40071481,-2.4750781,-18.099987,0.94172359,0.006679439,-48.996677
8350.0,0.024753079,6.6229563,0.4008624,-2.4730508,-18.292557,0.94172359,0.0068117832,-48.915592
8360.0,0.024753079,6.6229563,0.40100548,-2.4707925,-18.507879,0.94172359,0.0069632535,-48.825264
8370.0,0.024753079,6.6229563,0.40114349,-2.4682543,-18.751085,0.94172359,0.0071386867,-48.723736
8380.0,0.024753079,6.6229563,0.4012759,-2.465369,-19.029205,0.94172359,0.0073410813,-48.60833
8390.0,0.024753079,6.6229563,0.40140191,-2.4620438,-19.352129,0.94172359,0.0075788973,-48.475338
8400.0,0.024753079,6.6229563,0.40152049,-2.4581461,-19.734243,0.94172359,0.007868723,-48.319435
8410.0,0.024753079,6.6229563,0.4016304,-2.4534769,-20.197353,0.94172359,0.0082310671,-48.132683
8420.0,0.024753079,6.6229563,0.40172982,-2.4477258,-20.77627,0.94172359,0.0086890785,-47.902653
8430.0,0.024753079,6.6229563,0.40181619,-2.4403737,-21.530523,0.94172359,0.0093120318,-47.608582
8440.0,0.024753079,6.6229563,0.40188557,-2.4304726,-22.571989,0.94172359,0.010206507,-47.21257
8450.0,0.024753079,6.6229563,0.40193135,-2.4160492,-24.142309,0.94172359,0.01162682,-46.63567
8460.0,0.024753079,6.6229563,0.40194061,-2.3919632,-26.900377,0.94172359,0.014296729,-45.672291
8470.0,0.024753079,6.6229563,0.40187886,-2.3359032,-33.872665,0.94172359,0.021743368,-43.430042
8480.0,0.024753079,6.6229563,0.3980588,-2.4286592,-22.548708,0.94172359,0.59557712,-47.140038
8490.0,0.024753079,6.6229563,0.39817402,-2.4571269,-19.668205,0.94172359,0.010151114,-48.278667
8500.0,0.024753079,6.6229563,0.39828712,-2.4544327,-19.935726,0.94172359,0.008188379,-48.17091
8510.0,0.024753079,6.6229563,0.39839417,-2.4511344,-20.265114,0.94172359,0.0084421169,-48.038986
8520.0,0.024753079,6.6229563,0.39849371,-2.4470274,-20.678776,0.94172359,0.0087771956,-47.874718
8530.0,0.024753079,6.6229563,0.39858392,-2.4417853,-21.213142,0.94172359,0.0092299376,-47.665051
8540.0,0.024753079,6.6229563,0.39866206,-2.4348562,-21.93129,0.94172359,0.0098446477,-47.387901
8550.0,0.024753079,6.6229563,0.39872399,-2.4252157,-22.953775,0.94172359,0.01074768,-47.002304
8560.0,0.024753079,6.6229563,0.39876258,-2.410675,-24.547781,0.94172359,0.012241923,-46.420719
8570.0,0.024753079,6.6229563,0.39876363,-2.3852675,-27.476875,0.94172359,0.015173743,-45.404484
8580.0,0.024753079,6.6229563,0.39868575,-2.3191245,-35.782337,0.94172359,0.024304342,-42.758938
8590.0,0.024753079,6.6229563,0.39493179,-2.4579535,-19.428829,0.94172359,0.28903931,-48.311737
8600.0,0.024753079,6.6229563,0.39505565,-2.4595437,-19.283136,0.94172359,0.0087780338,-48.375336
8610.0,0.024753079,6.6229563,0.39517909,-2.4592249,-19.319536,0.94172359,0.0078389784,-48.362583
8620.0,0.024753079,6.6229563,0.39530161,-2.4587808,-19.367908,0.94172359,0.0078682853,-48.344822
8630.0,0.024753079,6.6229563,0.395423,-2.4581923,-19.430124,0.94172359,0.0079184836,-48.321289
8640.0,0.024753079,6.6229563,0.39554289,-2.4574354,-19.508604,0.94172359,0.0079693319,-48.291008
8650.0,0.024753079,6.6229563,0.39566097,-2.4564788,-19.606424,0.94172359,0.0080428123,-48.252754
8660.0,0.024753079,6.6229563,0.39577675,-2.4552841,-19.727562,0.94172359,0.0081344089,-48.204964
8670.0,0.024753079,6.6229563,0.39588976,-2.4537992,-19.877298,0.94172359,0.0082567716,-48.145569
8680.0,0.024753079,6.6229563,0.39599931,-2.4519551,-20.06283,0.94172359,0.0083966283,-48.071808
8690.0,0.024753079,6.6229563,0.39610466,-2.4496553,-20.294285,0.94172359,0.008583148,-47.979828
8700.0,0.024753079,6.6229563,0.39620471,-2.4467621,-20.58643,0.94172359,0.0088205822,-47.864105
8710.0,0.024753079,6.6229563,0.39629814,-2.4430683,-20.961779,0.94172359,0.0091385953,-47.716362
8720.0,0.024753079,6.6229563,0.39638311,-2.438247,-21.4566,0.94172359,0.0095566949,-47.523525
8730.0,0.024753079,6.6229563,0.39645687,-2.4317455,-22.133726,0.94172359,0.010153948,-47.263485
8740.0,0.024753079,6.6229563,0.39651531,-2.4225364,-23.113438,0.94172359,0.011040882,-46.895138
8750.0,0.024753079,6.6229563,0.39655128,-2.4084167,-24.663176,0.94172359,0.012536934,-46.330395
8760.0,0.024753079,6.6229563,0.39655054,-2.3833425,-27.552149,0.94172359,0.015466652,-45.327484
8770.0,0.024753079,6.6229563,0.39647093,-2.3164151,-35.936268,0.94172359,0.024795298,-42.65057
8780.0,0.024753079,6.6229563,0.39274406,-2.4583468,-19.283806,0.94172359,0.26543993,-48.327465
8790.0,0.024753079,6.6229563,0.39287132,-2.4608116,-19.056746,0.94172359,0.0086038103,-48.426052
8800.0,0.024753079,6.6229563,0.39300102,-2.4620125,-18.95006,0.94172359,0.0076453257,-48.474079
8810.0,0.024753079,6.6229563,0.39313304,-2.4632792,-18.837725,0.94172359,0.0075478707,-48.524746
8820.0,0.024753079,6.6229563,0.39326757,-2.4646094,-18.720039,0.94172359,0.0074505592,-48.577953
8830.0,0.024753079,6.6229563,0.39340472,-2.4659984,-18.59754,0.94172359,0.0073480541,-48.633511
8840.0,0.024753079,6.6229563,0.39354461,-2.4674392,-18.470932,0.94172359,0.00724681,-48.691139
8850.0,0.024753079,6.6229563,0.39368734,-2.4689233,-18.341084,0.94172359,0.0071408032,-48.750496
8860.0,0.024753079,6.6229563,0.39383298,-2.4704401,-18.209009,0.94172359,0.0070326412,-48.811165
8870.0,0.024753079,6.6229563,0.39398161,-2.4719777,-18.075846,0.94172359,0.0069259675,-48.872665
8880.0,0.024753079,6.6229563,0.39413321,-2.4735229,-17.942814,0.94172359,0.0068216394,-48.934467
8890.0,0.024753079,6.6229563,0.39428785,-2.4750617,-17.811184,0.94172359,0.0067182137,-48.99601
8900.0,0.024753079,6.6229563,0.39444545,-2.4765794,-17.682232,0.94172359,0.0066157714,-49.056721
8910.0,0.024753079,6.6229563,0.39460596,-2.4780619,-17.557198,0.94172359,0.0065184645,-49.11602
8920.0,0.024753079,6.6229563,0.39476934,-2.4794958,-17.437243,0.94172359,0.006426774,-49.173367
8930.0,0.024753079,6.6229563,0.39493546,-2.4808676,-17.323423,0.94172359,0.0063389586,-49.228241
8940.0,0.024753079,6.6229563,0.39510414,-2.4821665,-17.216661,0.94172359,0.0062557054,-49.280186
8950.0,0.024753079,6.6229563,0.39527526,-2.483382,-17.117723,0.94172359,0.0061797337,-49.328812
8960.0,0.024753079,6.6229563,0.39544865,-2.4845064,-17.027227,0.94172359,0.0061110198,-49.373779
8970.0,0.024753079,6.6229563,0.3956241,-2.485533,-16.945623,0.94172359,0.0060477117,-49.414841
8980.0,0.024753079,6.6229563,0.3958014,-2.4864571,-16.873219,0.94172359,0.0059907152,-49.451805
8990.0,0.024753079,6.6229563,0.39598033,-2.4872758,-16.810179,0.94172359,0.0059412867,-49.484554
9000.0,0.024753079,6.6229563,0.39616066,-2.4879878,-16.756554,0.94172359,0.0058991406,-49.513023
9010.0,0.024753079,6.6229563,0.39634219,-2.4885924,-16.712288,0.94172359,0.0058623897,-49.537205
9020.0,0.024753079,6.6229563,0.39652467,-2.4890904,-16.677248,0.94172359,0.0058320235,-49.557133
9030.0,0.024753079,6.6229563,0.39670792,-2.4894841,-16.651237,0.94172359,0.0058085178,-49.572876
9040.0,0.024753079,6.6229563,0.39689168,-2.4897754,-16.634018,0.94172359,0.005791523,-49.58453
9050.0,0.024753079,6.6229563,0.39707577,-2.4899673,-16.625322,0.94172359,0.0057790671,-49.592201
9060.0,0.024753079,6.6229563,0.39725998,-2.4900627,-16.624878,0.94172359,0.0057724155,-49.596016
9070.0,0.024753079,6.6229563,0.3974441,-2.4900646,-16.632412,0.94172359,0.005771758,-49.596096
9080.0,0.024753079,6.6229563,0.39762792,-2.4899764,-16.647663,0.94172359,0.0057768081,-49.592564
9090.0,0.024753079,6.6229563,0.39781129,-2.4898007,-16.670399,0.94172359,0.0057854243,-49.585537
9100.0,0.024753079,6.6229563,0.39799404,-2.4895401,-16.700415,0.94172359,0.0057993867,-49.575115
9110.0,0.024753079,6.6229563,0.39817595,-2.4891968,-16.737553,0.94172359,0.0058188243,-49.561386
9120.0,0.024753079,6.6229563,0.39835688,-2.4887726,-16.781693,0.94172359,0.0058436114,-49.544418
9130.0,0.024753079,6.6229563,0.39853668,-2.4882686,-16.832777,0.94172359,0.0058712866,-49.524254
9140.0,0.024753079,6.6229563,0.39871514,-2.4876852,-16.8908,0.94172359,0.0059044044,-49.500919
9150.0,0.024753079,6.6229563,0.39889213,-2.4870222,-16.955832,0.94172359,0.0059431489,-49.474403
9160.0,0.024753079,6.6229563,0.39906749,-2.4862785,-17.028015,0.94172359,0.0059876521,-49.444664
9170.0,0.024753079,6.6229563,0.39924103,-2.4854527,-17.107582,0.94172359,0.0060348916,-49.411625
9180.0,0.024753079,6.6229563,0.3994126,-2.4845409,-17.194866,0.94172359,0.0060886345,-49.375164
9190.0,0.024753079,6.6229563,0.399582,-2.4835396,-17.290321,0.94172359,0.0061492287,-49.335114
9200.0,0.024753079,6.6229563,0.39974907,-2.4824429,-17.394547,0.94172359,0.0062172506,-49.291248
9210.0,0.024753079,6.6229563,0.39991358,-2.4812434,-17.508307,0.94172359,0.006288786,-49.243263
9220.0,0.024753079,6.6229563,0.40007535,-2.4799311,-17.632587,0.94172359,0.0063696951,-49.190784
9230.0,0.024753079,6.6229563,0.40023413,-2.4784944,-17.768644,0.94172359,0.006460797,-49.133312
9240.0,0.024753079,6.6229563,0.40038964,-2.476917,-17.918076,0.94172359,0.0065606134,-49.070225
9250.0,0.024753079,6.6229563,0.4005416,-2.4751794,-18.082933,0.94172359,0.0066727819,-49.000721
9260.0,0.024753079,6.6229563,0.40068969,-2.4732554,-18.265879,0.94172359,0.0067999186,-48.923767
9270.0,0.024753079,6.6229563,0.40083346,-2.4711111,-18.4704,0.94172359,0.0069438037,-48.838005
9280.0,0.024753079,6.6229563,0.40097243,-2.4687023,-18.701149,0.94172359,0.0071072206,-48.741653
9290.0,0.024753079,6.6229563,0.40110606,-2.4659681,-18.964458,0.94172359,0.00729805,-48.632301
9300.0,0.024753079,6.6229563,0.40123361,-2.462826,-19.269167,0.94172359,0.0075246138,-48.506618
9310.0,0.024753079,6.6229563,0.40135419,-2.4591572,-19.627985,0.94172359,0.007795501,-48.359875
9320.0,0.024753079,6.6229563,0.40146658,-2.4547877,-20.059923,0.94172359,0.0081267664,-48.185116
9330.0,0.024753079,6.6229563,0.40156919,-2.44945,-20.594805,0.94172359,0.0085504791,-47.971619
9340.0,0.024753079,6.6229563,0.4016597,-2.4427061,-21.282438,0.94172359,0.0091148997,-47.701874
9350.0,0.024753079,6.6229563,0.40173474,-2.4337809,-22.213375,0.94172359,0.0098993536,-47.344894
9360.0,0.024753079,6.6229563,0.40178871,-2.4211364,-23.573582,0.94172359,0.011111848,-46.839146
9370.0,0.024753079,6.6229563,0.40181148,-2.4010949,-25.826946,0.94172359,0.013238336,-46.037537
9380.0,0.024753079,6.6229563,0.40177909,-2.3609138,-30.670271,0.94172359,0.018258672,-44.430397
9390.0,0.024753079,6.6229563,0.39962587,-1.1129243,-44.449764,0.94172359,0.81267279,5.4859257
9400.0,0.024753079,6.6229563,0.39800736,-2.4582429,-19.552242,0.94172359,0.020537728,-48.323311
9410.0,0.024753079,6.6229563,0.3981232,-2.4558663,-19.787888,0.94172359,0.0081162499,-48.228252
9420.0,0.024753079,6.6229563,0.39823365,-2.4529643,-20.076794,0.94172359,0.0082967561,-48.112183
9430.0,0.024753079,6.6229563,0.39833754,-2.4493868,-20.435347,0.94172359,0.0085833576,-47.96909
9440.0,0.024753079,6.6229563,0.3984333,-2.4448867,-20.890774,0.94172359,0.0089622857,-47.789101
9450.0,0.024753079,6.6229563,0.39851877,-2.4390638,-21.488153,0.94172359,0.0094604315,-47.556194
9460.0,0.024753079,6.6229563,0.39859074,-2.4312177,-22.308409,0.94172359,0.0101771,-47.242367
9470.0,0.024753079,6.6229563,0.39864415,-2.419982,-23.514513,0.94172359,0.011267337,-46.792969
9480.0,0.024753079,6.6229563,0.39866981,-2.4021919,-25.499657,0.94172359,0.013192728,-46.081417
9490.0,0.024753079,6.6229563,0.39864722,-2.3676565,-29.597389,0.94172359,0.017435499,-44.700089
9500.0,0.024753079,6.6229563,0.3984805,-2.1733031,-54.151688,0.94172359,0.042338513,-36.926464
9510.0,0.024753079,6.6229563,0.394885,-2.4599571,-19.235489,0.94172359,0.035551548,-48.391876
9520.0,0.024753079,6.6229563,0.39500964,-2.4598308,-19.253578,0.94172359,0.0078851981,-48.386818
9530.0,0.024753079,6.6229563,0.39513376,-2.4595814,-19.283348,0.94172359,0.0078090434,-48.37685
9540.0,0.024753079,6.6229563,0.39525715,-2.4592185,-19.32395,0.94172359,0.0078376113,-48.362335
9550.0,0.024753079,6.6229563,0.39537954,-2.4587247,-19.377079,0.94172359,0.007871652,-48.342579
9560.0,0.024753079,6.6229563,0.39550066,-2.4580786,-19.444824,0.94172359,0.0079218689,-48.316742
9570.0,0.024753079,6.6229563,0.3956202,-2.4572544,-19.529799,0.94172359,0.007984356,-48.283768
9580.0,0.024753079,6.6229563,0.39573777,-2.4562185,-19.63534,0.94172359,0.0080633918,-48.242336
9590.0,0.024753079,6.6229563,0.39585286,-2.4549284,-19.765802,0.94172359,0.00816321,-48.190735
9600.0,0.024753079,6.6229563,0.39596495,-2.4533274,-19.927017,0.94172359,0.0082891909,-48.126701
9610.0,0.024753079,6.6229563,0.39607337,-2.4513385,-20.127012,0.94172359,0.0084479507,-48.047153
9620.0,0.024753079,6.6229563,0.3961772,-2.4488542,-20.377209,0.94172359,0.0086494675,-47.947781
9630.0,0.024753079,6.6229563,0.39627537,-2.4457169,-20.694492,0.94172359,0.0089103403,-47.822296
9640.0,0.024753079,6.6229563,0.39636633,-2.4416873,-21.10504,0.94172359,0.0092560314,-47.661133
9650.0,0.024753079,6.6229563,0.39644802,-2.4363806,-21.651958,0.94172359,0.0097273476,-47.448875
9660.0,0.024753079,6.6229563,0.39651737,-2.4291263,-22.41213,0.94172359,0.010401696,-47.158718
9670.0,0.024753079,6.6229563,0.39656943,-2.418627,-23.539091,0.94172359,0.01144243,-46.738777
9680.0,0.024753079,6.6229563,0.39659548,-2.4019165,-25.398249,0.94172359,0.013244967,-46.070404
9690.0,0.024753079,6.6229563,0.39657637,-2.3697052,-29.193569,0.94172359,0.017235592,-44.782032
9700.0,0.024753079,6.6229563,0.39643291,-2.2276523,-47.457077,0.94172359,0.036883328,-39.100288
9710.0,0.024753079,6.6229563,0.39282602,-2.4606786,-19.067097,0.94172359,0.046762742,-48.420727
9720.0,0.024753079,6.6229563,0.39295554,-2.4619274,-18.955862,0.94172359,0.0077770464,-48.470676
9730.0,0.024753079,6.6229563,0.39308748,-2.4632118,-18.841854,0.94172359,0.0075534503,-48.522045
9740.0,0.024753079,6.6229563,0.39322194,-2.4645619,-18.722296,0.94172359,0.007456569,-48.57605
9750.0,0.024753079,6.6229563,0.39335907,-2.4659731,-18.597725,0.94172359,0.0073501947,-48.632496
9760.0,0.024753079,6.6229563,0.39349896,-2.4674385,-18.46887,0.94172359,0.0072497865,-48.691105
9770.0,0.024753079,6.6229563,0.39364177,-2.4689488,-18.336622,0.94172359,0.0071373144,-48.751514
9780.0,0.024753079,6.6229563,0.39378753,-2.4704936,-18.202036,0.94172359,0.0070292703,-48.813301
9790.0,0.024753079,6.6229563,0.39393634,-2.4720602,-18.066282,0.94172359,0.0069241617,-48.875961
9800.0,0.024753079,6.6229563,0.39408818,-2.473635,-17.930632,0.94172359,0.0068130945,-48.938953
9810.0,0.024753079,6.6229563,0.39424312,-2.4752038,-17.796396,0.94172359,0.0067074085,-49.001694
9820.0,0.024753079,6.6229563,0.39440107,-2.4767511,-17.6649,0.94172359,0.0066064219,-49.063587
9830.0,0.024753079,6.6229563,0.39456204,-2.4782624,-17.537422,0.94172359,0.006505935,-49.124039
9840.0,0.024753079,6.6229563,0.39472589,-2.4797237,-17.415163,0.94172359,0.0064112586,-49.18248
9850.0,0.024753079,6.6229563,0.39489254,-2.4811213,-17.299206,0.94172359,0.006322871,-49.238388
9860.0,0.024753079,6.6229563,0.39506185,-2.482444,-17.190491,0.94172359,0.0062400349,-49.29129
9870.0,0.024753079,6.6229563,0.3952336,-2.4836814,-17.089806,0.94172359,0.0061615976,-49.340778
9880.0,0.024753079,6.6229563,0.39540768,-2.4848251,-16.997766,0.94172359,0.006090852,-49.386524
9890.0,0.024753079,6.6229563,0.39558384,-2.4858687,-16.914825,0.94172359,0.0060276613,-49.428268
9900.0,0.024753079,6.6229563,0.39576188,-2.4868076,-16.84128,0.94172359,0.0059709856,-49.46582
9910.0,0.024753079,6.6229563,0.39594159,-2.487639,-16.777285,0.94172359,0.0059199398,-49.499069
9920.0,0.024753079,6.6229563,0.39612272,-2.4883611,-16.72287,0.94172359,0.0058765085,-49.527958
9930.0,0.024753079,6.6229563,0.39630508,-2.4889743,-16.677965,0.94172359,0.0058403234,-49.552486
9940.0,0.024753079,6.6229563,0.39648843,-2.4894795,-16.642412,0.94172359,0.0058102962,-49.572697
9950.0,0.024753079,6.6229563,0.39667252,-2.4898789,-16.615995,0.94172359,0.0057857046,-49.588665
9960.0,0.024753079,6.6229563,0.39685714,-2.4901745,-16.598454,0.94172359,0.005767772,-49.600494
9970.0,0.024753079,6.6229563,0.39704213,-2.49037,-16.589502,0.94172359,0.0057561649,-49.608311
9980.0,0.024753079,6.6229563,0.3972272,-2.4904683,-16.588844,0.94172359,0.0057498473,-49.61224
9990.0,0.024753079,6.6229563,0.39741221,-2.4904728,-16.596188,0.94172359,0.0057482435,-49.612419
10000.0,0.024753079,6.6229563,0.39759693,-2.4903867,-16.611258,0.94172359,0.0057523614,-49.608978
