Time,Cm,pms,pns,VNa,t_tauh,t_taun,thetaa,sigmaa,thetab,sigmab,tauBs,sigmam,sigmah,sigman,sigmaz,gNa,gKdr,gL,Iapp,gA,gNaP,gZ,thetaz,tauZs,phi,thetah,thetam,thetan,thetap,sigmap,VK,VL,INa,INaP,IKdr,IA,Iz,Minfs,Pinfs,Ainfs,zzs,bbs,nns,hhs,V,compartment_0000001
4.71,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017505155709882994,-0.0236109290158899,0.00011776080945484762,0.12181605010314807,0.03011376272140702,0.016072388896657654,0.0006342560081855616,0.2780081312373478,0.0014399728364684616,0.19363919028851045,0.03112502449260359,0.9707991916253578,-69.08727028819438,1.0
4.72,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01753154912994862,-0.023649735940980535,0.00011802750594042322,0.12188945669930953,0.030123801914934335,0.016080800989703742,0.0006353243380922709,0.2780588369023605,0.0014401049872080662,0.19360312869743854,0.031140751415373577,0.9707774244941394,-69.08221818373437,1.0
4.73,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017557967679648595,-0.02368858570010017,0.00011829465065489551,0.1219628126289719,0.030133845009591022,0.01608921289785179,0.0006363938918353277,0.2781095210503155,0.0014402374471211663,0.19356702380503404,0.031156477491420597,0.9707556578519095,-69.07716878919905,1.0
4.74,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017584411365525913,-0.023727478314161807,0.00011856224403682991,0.12203611786676552,0.030143892014923162,0.016097624620449183,0.0006374646700687518,0.2781601836964801,0.001440370216319689,0.1935308757170961,0.031172202717995784,0.9707338916570282,-69.07212210209104,1.0
4.75,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017610880194132955,-0.023766413804087387,0.00011883028652518666,0.12210937238748108,0.030153942940473057,0.01610603615684823,0.0006385366734468316,0.27821082485613063,0.001440503294915508,0.19349468453924099,0.031187927092382068,0.9707121258683881,-69.06707811991383,1.0
4.76,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01763737417203195,-0.023805392190808395,0.00011909877855931827,0.12218257616607092,0.030163997795779298,0.016114447506406296,0.0006396099026241398,0.2782614445445533,0.001440636683020443,0.19345845037690254,0.031203650611893775,0.9706903604454085,-69.06203684017169,1.0
4.7700000000000005,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017663893305794744,-0.023844413495265792,0.00011936772057896704,0.12225572917764786,0.030174056590376763,0.016122858668485732,0.0006406843582555322,0.2783120427770437,0.001440770380746262,0.19342217333533235,0.031219373273876253,0.9706685953480285,-69.05699826036971,1.0
4.78,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01769043760200274,-0.023883477738409865,0.00011963711302426247,0.122328831397485,0.030184119333796573,0.016131269642453847,0.0006417600409961436,0.27836261956890657,0.0014409043882046794,0.19338585351960003,0.0312350950757055,0.970646830536701,-69.05196237801384,1.0
4.79,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01771700706724716,-0.023922584941200725,0.00011990695633571892,0.12240188280101597,0.03019418603556616,0.016139680427682986,0.000642836951501401,0.27841317493545625,0.0014410387055073567,0.19334949103459353,0.031250816014787776,0.9706250659723863,-69.04692919061083,1.0
4.8,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017743601708128748,-0.023961735124608065,0.00012017725095423315,0.12247488336383436,0.03020425670520921,0.01614809102355043,0.0006439150904270179,0.27846370889201644,0.0014411733327659032,0.1933130859850194,0.03126653608855926,0.9706033016165463,-69.04189869566825,1.0
4.8100000000000005,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017770221531258127,-0.02400092830961161,0.00012044799732108209,0.12254783306169356,0.030214331352245733,0.0161565014294385,0.0006449944584290059,0.27851422145391996,0.0014413082700918758,0.19327663847540308,0.03128225529448568,0.970581537431138,-69.03687089069452,1.0
4.82,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017796866543255546,-0.024040164517200865,0.00012071919587792039,0.1226207318705068,0.030224409986192018,0.016164911644734475,0.0006460750561636682,0.27856471263650917,0.0014414435175967792,0.19324014861008915,0.03129797363006196,0.9705597733786079,-69.03184577319885,1.0
4.83,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017823536750751004,-0.024079443768375453,0.00012099084706677866,0.12269357976634654,0.030234492616560662,0.016173321668830624,0.0006471568842876091,0.2786151824551355,0.001441579075392066,0.19320361649324164,0.031313691092811895,0.9705380094218861,-69.02682334069132,1.0
4.84,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01785023216038426,-0.024118766084145087,0.00012126295133006048,0.12276637672544423,0.030244579252860546,0.016181731501124202,0.0006482399434577329,0.2786656309251595,0.0014417149435891367,0.1931670422288443,0.031329407680287774,0.97051624552438,-69.02180359068282,1.0
4.8500000000000005,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01787695277880479,-0.024158131485529834,0.00012153550911054109,0.12283912272419092,0.030254669904596892,0.01619014114101743,0.0006493242343312516,0.27871605806195127,0.0014418511222993402,0.1931304259207008,0.03134512339007008,0.970494481649969,-69.01678652068506,1.0
4.86,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017903698612671843,-0.02419753999355997,0.00012180852085136475,0.12291181773913566,0.030264764581271208,0.0161985505879175,0.0006504097575656808,0.2787664638808896,0.001441987611633974,0.19309376767243513,0.03136083821976716,0.9704727177629987,-69.0117721282106,1.0
4.87,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017930469668654584,-0.024236991629276297,0.00012208198699604296,0.12298446174698649,0.03027486329238134,0.016206959841236622,0.0006514965138188483,0.2788168483973627,0.0014421244117042839,0.19305706758749183,0.03137655216701486,0.9704509538282751,-69.00676041077281,1.0
4.88,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017957265953431802,-0.024276486413730133,0.00012235590798845237,0.12305705472460964,0.03028496604742144,0.016215368900391925,0.0006525845037488943,0.27886721162676775,0.0014422615226214646,0.19302032576913622,0.03139226522947628,0.970429189811059,-69.00175136588594,1.0
4.89,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.017984087473692276,-0.024316024367983472,0.00012263028427283304,0.12312959664902921,0.030295072855882003,0.016223777764805554,0.0006536737280142755,0.27891755358451087,0.0014423989444966596,0.19298354232045467,0.0314079774048414,0.9704074256770607,-68.99674499106501,1.0
4.9,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01801093423613461,-0.024355605513109092,0.00012290511629378607,0.12320208749742767,0.03030518372724986,0.016232186433904623,0.0006547641872737684,0.2789678742860075,0.0014425366774409615,0.19294671734435495,0.0314236886908268,0.9703856613924347,-68.99174128382593,1.0
4.91,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01803780624746718,-0.024395229870190636,0.00012318040449627228,0.12327452724714479,0.030315298671008177,0.016240594907121177,0.0006558558821864713,0.2790181737466818,0.001442674721565412,0.19290985094356647,0.031439399085175346,0.9703638969237736,-68.98674024168541,1.0
4.92,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018064703514408482,-0.02443489746032275,0.00012345614932561015,0.12334691587567805,0.030325417696636475,0.016249003183892313,0.0006569488134118087,0.2790684519819671,0.0014428130769810021,0.19287294322064052,0.03145510858565593,0.9703421322381036,-68.981741862161,1.0
4.93,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01809162604368653,-0.024474608304610936,0.0001237323512274738,0.12341925336068162,0.03033554081361059,0.016257411263659958,0.0006580429816095264,0.27911870900730534,0.0014429517437986729,0.1928359942779506,0.03147081719006312,0.9703203673028791,-68.97674614277112,1.0
4.94,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01811857384203962,-0.024514362424172136,0.0001240090106478917,0.1234915396799672,0.03034566803140275,0.01626581914587113,0.0006591383874397085,0.27916894483814764,0.0014430907221293146,0.1927990042176926,0.031486524896216936,0.9702986020859767,-68.97175308103499,1.0
4.95,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018145546916215914,-0.0245541598401344,0.0001242861280332447,0.12356377481150309,0.03035579935948153,0.016274226829977763,0.0006602350315627681,0.27921915948995385,0.0014432300120837676,0.19276197314188523,0.03150223170196251,0.9702768365556914,-68.96676267447269,1.0
4.96,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018172545272973382,-0.024594000573637254,0.00012456370383026448,0.1236359587334141,0.03036593480731186,0.01628263431543672,0.0006613329146394573,0.27926935297819266,0.001443369613772822,0.19272490115237012,0.031517937605169855,0.9702550706807304,-68.96177492060514,1.0
4.97,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018199568919080155,-0.02463388464583154,0.00012484173848603184,0.12370809142398113,0.03037607438435503,0.016291041601709865,0.0006624320373308629,0.2793195253183415,0.0014435095273072182,0.19268778835081218,0.03153364260373358,0.9702333044302085,-68.9567898169541,1.0
4.98,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018226617861314312,-0.024673812077879855,0.00012512023244797536,0.12378017286164168,0.03038621810006873,0.016299448688264,0.0006635324002984188,0.27936967652588657,0.0014436497527976473,0.19265063483869987,0.031549346695572605,0.9702115377736434,-68.95180736104217,1.0
4.99,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01825369210646403,-0.024713782890956566,0.00012539918616386955,0.12385220302498907,0.030396365963907043,0.0163078555745709,0.0006646340042039059,0.27941980661632304,0.0014437902903547508,0.19261344071734549,0.031565049878629924,0.9701897706809505,-68.94682755039278,1.0
5.0,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01828079166132752,-0.024753797106247588,0.0001256786000818338,0.123924181892772,0.030406517985320396,0.016316262260107288,0.000665736849709447,0.2794699156051545,0.0014439311400891205,0.19257620608788534,0.03158075215087234,0.9701680031224379,-68.94185038253023,1.0
5.01,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018307916532713076,-0.024793854744950966,0.0001259584746503303,0.12399610944389507,0.030416674173755636,0.016324668744354832,0.000666840937477522,0.2795200035078934,0.0014440723021112993,0.19253893105128017,0.03159645351029019,0.970146235068802,-68.93687585497965,1.0
5.0200000000000005,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018335066727439026,-0.02483395582827654,0.00012623881031816316,0.12406798565741736,0.030426834538655977,0.016333075026800134,0.0006679462681709592,0.27957007034006054,0.0014442137765317813,0.19250161570831528,0.03161215395489713,0.9701244664911227,-68.93190396526701,1.0
5.03,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018362242252333905,-0.024874100377446445,0.0001265196075344768,0.12413981051255392,0.03043699908946107,0.016341481106934765,0.000669052842452949,0.27962011611718574,0.0014443555634610116,0.1924642601596009,0.03162785348272986,0.9701026973608587,-68.92693471091914,1.0
5.04,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018389443114236452,-0.024914288413694897,0.00012680086674875463,0.12421158398867375,0.030447167835606935,0.016349886984255248,0.0006701606609870383,0.27967014085480696,0.0014444976630093866,0.1924268645055724,0.0316435520918479,0.9700809276498427,-68.92196808946372,1.0
5.05,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018416669319995468,-0.024954519958268483,0.00012708258841081797,0.12428330606530084,0.030457340786526028,0.016358292658263024,0.0006712697244371378,0.279720144568471,0.0014446400752872544,0.19238942884649057,0.03165924978033336,0.9700591573302769,-68.91700409842926,1.0
5.0600000000000005,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018443920876470093,-0.024994795032426312,0.0001273647729708242,0.12435497672211364,0.030467517951647233,0.01636669812846451,0.0006723800334675275,0.27977012727373307,0.0014447828004049146,0.19235195328244195,0.03167494654629067,0.9700373863747288,-68.91204273534512,1.0
5.07,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01847119779052959,-0.025035113657439798,0.00012764742087926608,0.12442659593894435,0.030477699340395806,0.016375103394371027,0.0006734915887428495,0.2798200889861569,0.0014449258384726187,0.192314437913339,0.031690642387846385,0.9700156147561265,-68.90708399774155,1.0
5.08,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01849850006905356,-0.025075475854593184,0.00012793053258697043,0.1244981636957793,0.03048788496219347,0.016383508455498862,0.0006746043909281236,0.2798700297213146,0.0014450691896005703,0.1922768828389204,0.031706337303148965,0.9699938424477542,-68.9021278831496,1.0
5.09,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018525827718931877,-0.02511588164518344,0.0001282141085450969,0.1245696799727587,0.030498074826458384,0.016391913311369237,0.0006757184406887436,0.27991994949478677,0.0014452128538989248,0.19223928815875138,0.031722031290368526,0.9699720694232481,-68.8971743891012,1.0
5.1000000000000005,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01855318074706474,-0.025156331050520297,0.00012849814920513653,0.12464114475017565,0.030508268942605124,0.0164003179615083,0.0006768337386904792,0.2799698483221623,0.0014453568314777908,0.1922016539722239,0.03173772434769663,0.9699502956565919,-68.89222351312911,1.0
5.11,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018580559160362633,-0.025196824091926532,0.00012878265501891135,0.12471255800847723,0.030518467320044727,0.016408722405447124,0.0006779502855994828,0.2800197262190387,0.0014455011224472286,0.19216398037855703,0.03175341647334609,0.9699285211221126,-68.88727525276697,1.0
5.12,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01860796296574648,-0.025237360790737767,0.0001290676264385725,0.1247839197282627,0.030528669968184645,0.016417126642721727,0.0006790680820822856,0.2800695832010213,0.0014456457269172516,0.19212626747679704,0.03176910766555074,0.9699067457944766,-68.88232960554927,1.0
5.13,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018635392170147543,-0.0252779411683031,0.0001293530639166001,0.12485522989028475,0.030538876896428827,0.01642553067287304,0.0006801871288058134,0.28011941928372425,0.0014457906449978262,0.19208851536581784,0.031784797922565236,0.9698849696486849,-68.87738656901135,1.0
5.14,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01866284678050762,-0.0253185652459847,0.00012963896790580122,0.12492648847544842,0.030549088114177662,0.01643393449544695,0.0006813074264373769,0.28016923448276965,0.0014459358767988713,0.19205072414432112,0.03180048724266484,0.9698631926600696,-68.87244614068939,1.0
5.15,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01869032680377897,-0.025359233045158268,0.00012992533885931,0.12499769546481138,0.030559303630828018,0.01644233810999428,0.0006824289756446833,0.28021902881378813,0.0014460814224302595,0.19201289391083673,0.03181617562414526,0.9698414148042896,-68.86750831812044,1.0
5.16,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018717832246924224,-0.025399944587212824,0.0001302121772305855,0.12506885083958302,0.03056952345577321,0.01645074151607072,0.0006835517770958316,0.2802688022924182,0.0014462272820018164,0.19197502476372288,0.03183186306532238,0.9698196360573268,-68.86257309884242,1.0
5.17,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018745363116916464,-0.025440699893550963,0.00013049948347341193,0.12513995458112448,0.03057974759840302,0.016459144713236878,0.0006846758314593188,0.2803185549343065,0.0014463734556233216,0.19193711680116637,0.03184754956453215,0.9697978563954818,-68.8576404803941,1.0
5.18,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018772919420739612,-0.02548149898558913,0.0001307872580418971,0.1252110066709491,0.030589976068103753,0.016467547701058363,0.0006858011394040482,0.28036828675510816,0.001446519943404508,0.19189917012118293,0.03186323512013035,0.9697760757953701,-68.8527104603151,1.0
5.19,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.018800501165388023,-0.02552234188475753,0.00013107550139047168,0.12528200709072143,0.030600208874258177,0.016475950479105658,0.0006869277015993266,0.2804179977704862,0.0014466667454550626,0.19186118482161743,0.03187891973049238,0.9697542942339185,-68.8477830361459,1.0
5.2,1.0,3.0,4.0,55.0,-40.5,-27.0,-50.0,20.0,-80.0,-6.0,15.0,9.5,-7.0,10.0,5.0,35.0,6.0,0.05,0.661914,1.4,0.3,1.0,-39.0,75.0,10.0,-45.0,-30.0,-35.0,-47.0,3.0,-90.0,-70.0,-0.01882810835786654,-0.025563228612500218,0.00013136421397388846,0.12535295582225717,0.030610446026245557,0.016484353046954118,0.0006880555187148671,0.2804676879961117,0.0014468138618846265,0.19182316100014418,0.03189460339401314,0.9697325116883608,-68.84285820542786,1.0
