Ar,ArH,H2O2,NAD,NAD2,NADH,NADHres,NADrad,O2,O2g,coI,coII,coIII,per2,per3,super,Time
8.153631453485727e-07,499.99999918463743,1.4687415883011483e-08,0.0,0.0,0.37599919949914373,0.0,2.177382254799907e-08,0.3336723805412178,12.0,4.9070110124307874e-09,1.2017407433141626e-07,1.2365282208082184e-07,5.744477849629627e-08,1.399999693821311,5.887018150519778e-09,4.7
8.200285694770208e-07,499.999999179972,1.4750070080585051e-08,0.0,0.0,0.3767991935729102,0.0,2.1918345546490532e-08,0.33437233394910765,12.0,4.928003922025904e-09,1.2073044617398478e-07,1.2507940242656453e-07,5.7976022108998744e-08,1.3999996912861223,5.939128127996956e-09,4.71
8.247073219281937e-07,499.9999991752933,1.4812855758920891e-08,0.0,0.0,0.3775991876138245,0.0,2.206338480418798e-08,0.3350722453321477,12.0,4.949041014745473e-09,1.212880969730721e-07,1.2651864073203347e-07,5.8510695419023446e-08,1.3999996887335229,5.991549364613418e-09,4.72
8.293993815237977e-07,499.9999991706012,1.4875772906108147e-08,0.0,0.0,0.3783991816217661,0.0,2.2208939913532423e-08,0.33577211469274937,12.0,4.970122286590668e-09,1.2184702661315435e-07,1.2797061306692196e-07,5.9048809535100885e-08,1.3999996861634254,6.044282654318617e-09,4.73
8.341047269121888e-07,499.9999991658959,1.4938821510236833e-08,0.0,0.0,0.379199175596614,0.0,2.2355010459274308e-08,0.33647194203332365,12.0,4.991247733562987e-09,1.2240723497871202e-07,1.2943539570037557e-07,5.9590375544718e-08,1.399999683575743,6.09732878788133e-09,4.74
8.388233365693121e-07,499.99999916117724,1.500200155939786e-08,0.0,0.0,0.3799991695382472,0.0,2.2501596018504324e-08,0.33717172735628137,12.0,5.012417351664267e-09,1.229687219542305e-07,1.309130651002573e-07,6.013540451390201e-08,1.3999996809703878,6.150688552875307e-09,4.75
8.435551887996375e-07,499.99999915644537,1.5065313041683024e-08,0.0,0.0,0.3807991634465446,0.0,2.2648696160684237e-08,0.337871470664033,12.0,5.033631136896679e-09,1.2353148742419986e-07,1.3240369793240777e-07,6.06839074870047e-08,1.3999996783472728,6.204362733665025e-09,4.76
8.483002617371024e-07,499.9999991517003,1.5128755945185008e-08,0.0,0.0,0.38159915732138483,0.0,2.27963104476779e-08,0.3385711719589886,12.0,5.054889085262729e-09,1.2409553127311529e-07,1.3390737105990244e-07,6.123589548648797e-08,1.3999996757063098,6.25835211139162e-09,4.7700000000000005
8.530585333460523e-07,499.99999914694206,1.5192330257997366e-08,0.0,0.0,0.38239915116264633,0.0,2.294443843378234e-08,0.3392708312435579,12.0,5.07619119276525e-09,1.246608533854768e-07,1.3542416154230505e-07,6.179137951271003e-08,1.3999996730474111,6.312657463958934e-09,4.78
8.578299814221892e-07,499.9999991421706,1.5256035968214555e-08,0.0,0.0,0.3831991449702075,0.0,2.3093079665759078e-08,0.3399704485201503,12.0,5.097537455407416e-09,1.2522745364578982e-07,1.3695414663491853e-07,6.235037054371295e-08,1.3999996703704884,6.367279566019773e-09,4.79
8.626145835935167e-07,499.999999137386,1.5319873063931913e-08,0.0,0.0,0.38399913874394653,0.0,2.324223368286549e-08,0.3406700237911749,12.0,5.118927869192734e-09,1.2579533193856492e-07,1.3849740378803128e-07,6.291287953501073e-08,1.3999996676754536,6.42221918896225e-09,4.8
8.674123173212911e-07,499.99999913258824,1.5383841533245664e-08,0.0,0.0,0.38479913248374154,0.0,2.339190001688633e-08,0.34136955705904054,12.0,5.140362430125047e-09,1.263644881483182e-07,1.400540106461609e-07,6.347891741937864e-08,1.3999996649622182,6.477477100896326e-09,4.8100000000000005
8.722231599009711e-07,499.9999991277774,1.544794136425291e-08,0.0,0.0,0.3855991261894702,0.0,2.354207819216531e-08,0.3420690483261555,12.0,5.1618411342085265e-09,1.269349221595711e-07,1.416240450472938e-07,6.404849510664309e-08,1.3999996622306934,6.5330540666404564e-09,4.82
8.770470884631746e-07,499.9999991229535,1.551217254505164e-08,0.0,0.0,0.3863991198610103,0.0,2.3692767725636957e-08,0.3427684975949279,12.0,5.183363977447686e-09,1.2750663385685088e-07,1.4320758502212267e-07,6.462162348347311e-08,1.3999996594807904,6.588950847708445e-09,4.83
8.818840799746322e-07,499.99999911811653,1.557653506374074e-08,0.0,0.0,0.38719911349823943,0.0,2.384396812685843e-08,0.34346790486776557,12.0,5.204930955847371e-09,1.280796231246904e-07,1.4480470879327963e-07,6.519831341317217e-08,1.3999996567124204,6.645168202296402e-09,4.84
8.867341112391469e-07,499.9999991132665,1.5641028908419973e-08,0.0,0.0,0.3879991071010351,0.0,2.3995678898041548e-08,0.344167270147076,12.0,5.2265420654127636e-09,1.2865388984762847e-07,1.4641549477456665e-07,6.577857573547137e-08,1.3999996539254942,6.701706885269875e-09,4.8500000000000005
8.915971588985513e-07,499.9999991084034,1.570565406718998e-08,0.0,0.0,0.3887991006692743,0.0,2.414789953408488e-08,0.3448665934352661,12.0,5.248197302149378e-09,1.2922943391020962e-07,1.480400215701821e-07,6.63624212663231e-08,1.3999996511199226,6.7585676481511014e-09,4.86
8.964731994336725e-07,499.9999991035274,1.57704105281523e-08,0.0,0.0,0.38959909420283434,0.0,2.430062952260604e-08,0.34556587473474276,12.0,5.269896662063068e-09,1.2980625519698462e-07,1.496783679739455e-07,6.694986079769642e-08,1.399999648295616,6.815751239106473e-09,4.87
9.013622091652941e-07,499.9999990986384,1.583529827940935e-08,0.0,0.0,0.3903990877015921,0.0,2.4453868343973998e-08,0.34626511404791244,12.0,5.2916401411600215e-09,1.3038435359251026e-07,1.5133061296851768e-07,6.754090509737279e-08,1.399999645452485,6.873258402934085e-09,4.88
9.062641642551222e-07,499.99999909373645,1.5900317309064437e-08,0.0,0.0,0.39119908116542434,0.0,2.4607615471341576e-08,0.3469643113771812,12.0,5.313427735446763e-09,1.3096372898134956e-07,1.5299683572461867e-07,6.813556490874293e-08,1.3999996425904395,6.9310898810514774e-09,4.89
9.111790407067528e-07,499.9999990888216,1.5965467605221757e-08,0.0,0.0,0.39199907459420785,0.0,2.4761870370678024e-08,0.34766346672495496,12.0,5.335259440930153e-09,1.3154438124807185e-07,1.546771156002424e-07,6.873385095060485e-08,1.3999996397093897,6.989246411483515e-09,4.9
9.161068143666399e-07,499.99999908389384,1.603074915598637e-08,0.0,0.0,0.392799067987819,0.0,2.4916632500801688e-08,0.348362580093639,12.0,5.3571352536173854e-09,1.3212631027725274e-07,1.563715321398677e-07,6.933577391696251e-08,1.3999996368092453,7.047728728850398e-09,4.91
9.210474609250681e-07,499.9999990789532,1.6096161949464244e-08,0.0,0.0,0.39359906134613415,0.0,2.507190131341287e-08,0.3490616514856386,12.0,5.379055169515995e-09,1.3270951595347446e-07,1.5808016507366777e-07,6.994134447682593e-08,1.3999996338899163,7.106537564355877e-09,4.92
9.260009559171248e-07,499.9999990739997,1.616170597376222e-08,0.0,0.0,0.3943990546690295,0.0,2.522767625312671e-08,0.3497606809033586,12.0,5.40101918463385e-09,1.3329399816132573e-07,1.598030943167152e-07,7.055057327401188e-08,1.399999630951312,7.165673645775566e-09,4.93
9.309672747236741e-07,499.9999990690334,1.622738121698804e-08,0.0,0.0,0.3951990479563813,0.0,2.5383956757506223e-08,0.3504596683492035,12.0,5.423027294979159e-09,1.3387975678540195e-07,1.6154039996818504e-07,7.116347092694582e-08,1.399999627993342,7.225137697445434e-09,4.94
9.359463925723314e-07,499.99999906405424,1.6293187667250303e-08,0.0,0.0,0.3959990412080652,0.0,2.5540742257095385e-08,0.3511586138255774,12.0,5.445079496560461e-09,1.344667917103051e-07,1.63292162310554e-07,7.178004802846446e-08,1.3999996250159155,7.284930440250423e-09,4.95
9.409382845384439e-07,499.99999905906236,1.6359125312658513e-08,0.0,0.0,0.3967990344239571,0.0,2.5698032175452433e-08,0.3518575173348842,12.0,5.4671757853866386e-09,1.3505510282064407e-07,1.650584618087983e-07,7.240031514562003e-08,1.3999996220189415,7.345052591613268e-09,4.96
9.459429255460676e-07,499.9999990540577,1.6425194141323062e-08,0.0,0.0,0.3975990276039326,0.0,2.5855825929183166e-08,0.35255637887952745,12.0,5.48931615746691e-09,1.356446900010346e-07,1.6683937910958727e-07,7.30242828194848e-08,1.399999619002329,7.40550486548341e-09,4.97
9.509602903689486e-07,499.99999904904035,1.649139414135522e-08,0.0,0.0,0.39839902074786737,0.0,2.6014122927974396e-08,0.35325519846191045,12.0,5.511500608810831e-09,1.3623555313609945e-07,1.6863499504047498e-07,7.365196156495706e-08,1.3999996159659867,7.466287972326105e-09,4.98
9.55990353631504e-07,499.9999990440103,1.655772530086713e-08,0.0,0.0,0.3991990138556365,0.0,2.617292257462744e-08,0.35395397608443596,12.0,5.533729135428291e-09,1.3682769211046814e-07,1.7044539060908832e-07,7.428336187056775e-08,1.3999996129098233,7.527402619111632e-09,4.99
9.610330898098074e-07,499.99999903896753,1.662418760797184e-08,0.0,0.0,0.3999990069271153,0.0,2.633222426509183e-08,0.35465271174950663,12.0,5.556001733329521e-09,1.3742110680877754e-07,1.7227064700231392e-07,7.491849419828865e-08,1.3999996098337473,7.588849509304732e-09,5.0
9.660884732325725e-07,499.99999903391216,1.669078105078328e-08,0.0,0.0,0.4007989999621789,0.0,2.6492027388499005e-08,0.35535140545952476,12.0,5.578318398525091e-09,1.3801579711567152e-07,1.7411084558548062e-07,7.555736898334107e-08,1.399999606737667,7.65062934285412e-09,5.01
9.711564780821406e-07,499.9999990288442,1.675750561741626e-08,0.0,0.0,0.40159899296070223,0.0,2.665233132719616e-08,0.35605005721689237,12.0,5.600679127025908e-09,1.386117629158013e-07,1.7596606790154058e-07,7.619999663400574e-08,1.3999996036214906,7.712742816182192e-09,5.0200000000000005
9.762370783954654e-07,499.99999902376356,1.682436129598646e-08,0.0,0.0,0.40239898592256,0.0,2.6813135456780126e-08,0.356748667024011,12.0,5.623083914843213e-09,1.392090040938252e-07,1.7783639567024664e-07,7.684638753143362e-08,1.3999996004851258,7.775190622174859e-09,5.03
9.81330248065106e-07,499.9999990186704,1.6891348074610474e-08,0.0,0.0,0.40319897884762695,0.0,2.6974439146131466e-08,0.35744723488328195,12.0,5.64553275798859e-09,1.39807520534409e-07,1.797219107873286e-07,7.749655202945808e-08,1.399999597328481,7.837973450171565e-09,5.04
9.864359608402143e-07,499.99999901356466,1.6958465941405766e-08,0.0,0.0,0.4039989717357776,0.0,2.7136241757448526e-08,0.3581457607971063,12.0,5.668025652473961e-09,1.404073121222259e-07,1.816226953236657e-07,7.815050045440768e-08,1.3999995941514634,7.901091985955423e-09,5.05
9.915541903275277e-07,499.9999990084464,1.7025714884490688e-08,0.0,0.0,0.40479896458688636,0.0,2.7298542646281663e-08,0.35884424476788485,12.0,5.6905625943115904e-09,1.4100837874195656e-07,1.8353883152445732e-07,7.880824310492026e-08,1.3999995909539809,7.964546911743523e-09,5.0600000000000005
9.966849099923602e-07,499.9999990033157,1.7093094891984463e-08,0.0,0.0,0.4055989574008274,0.0,2.7461341161567498e-08,0.3595426867980178,12.0,5.713143579514072e-09,1.4161072027828907e-07,1.8547040180839022e-07,7.946979025175769e-08,1.3999995877359408,8.028338906177361e-09,5.07
1.0018280931595982e-06,499.9999989981725,1.7160605952007217e-08,0.0,0.0,0.40639895017747496,0.0,2.762463664566335e-08,0.3602410868899054,12.0,5.735768604094346e-09,1.4221433661591922e-07,1.874174887668052e-07,8.013515213762228e-08,1.3999995844972506,8.092468644313474e-09,5.08
1.0069837130146945e-06,499.99999899301685,1.7228248052679954e-08,0.0,0.0,0.407198942916703,0.0,2.778842843438166e-08,0.3609394450459473,12.0,5.75843766406569e-09,1.428192276395504e-07,1.8938017516285957e-07,8.080433897697363e-08,1.3999995812378172,8.156936797614172e-09,5.09
1.0121517426046645e-06,499.9999989878488,1.729602118212457e-08,0.0,0.0,0.40799893561838546,0.0,2.7952715857024562e-08,0.36163776126854313,12.0,5.7811507554417225e-09,1.4342539323389377e-07,1.913585439306883e-07,8.147736095584691e-08,1.3999995779575478,8.221744033938456e-09,5.1000000000000005
1.0173321548390816e-06,499.9999989826684,1.7363925328463828e-08,0.0,0.0,0.40879892828239595,0.0,2.811749823641845e-08,0.3623360355600919,12.0,5.803907874236397e-09,1.4403283328366808e-07,1.9335267817456186e-07,8.21542282316717e-08,1.3999995746563492,8.28689101753304e-09,5.11
1.022524922491078e-06,499.9999989774756,1.743196047982139e-08,0.0,0.0,0.40959892090860817,0.0,2.8282774888948786e-08,0.36303426792299254,12.0,5.82670901646401e-09,1.4464154767360002e-07,1.9536266116804344e-07,8.283495093309262e-08,1.399999571334128,8.3523784090236e-09,5.12
1.027730018198342e-06,499.99999897227053,1.7500126624321805e-08,0.0,0.0,0.4103989134968956,0.0,2.8448545124594834e-08,0.3637324583596435,12.0,5.849554178139199e-09,1.4525153628842406e-07,1.9738857635314224e-07,8.35195391597903e-08,1.3999995679907908,8.418206865406105e-09,5.13
1.0329474144641179e-06,499.99999896705316,1.75684237500905e-08,0.0,0.0,0.4111989060471316,0.0,2.8614808246964536e-08,0.36443060687244316,12.0,5.87244335527694e-09,1.4586279901288263e-07,1.994305073394655e-07,8.42080029823037e-08,1.3999995646262442,8.484377040038327e-09,5.14
1.038177083658208e-06,499.9999989618235,1.7636851845253794e-08,0.0,0.0,0.4119988985591895,0.0,2.8781563553329483e-08,0.36512871346378944,12.0,5.895376543892551e-09,1.4647533573172613e-07,2.0148853790336813e-07,8.490035244185364e-08,1.3999995612403944,8.550889582631505e-09,5.15
1.043418998017972e-06,499.9999989565816,1.7705410897938873e-08,0.0,0.0,0.4127988910329422,0.0,2.894881033465988e-08,0.36582677813607983,12.0,5.918353740001683e-09,1.4708914632971284e-07,2.035627519870996e-07,8.559659755016684e-08,1.3999995578331474,8.617745139242123e-09,5.16
1.0486731296493328e-06,499.9999989513274,1.7774100896273824e-08,0.0,0.0,0.4135988834682629,0.0,2.9116547875659736e-08,0.3665248008917118,12.0,5.941374939620337e-09,1.477042306916092e-07,2.0565323369795027e-07,8.629674828930177e-08,1.3999995544044095,8.684944352263913e-09,5.17
1.0539394505277766e-06,499.9999989460611,1.784292182838762e-08,0.0,0.0,0.4143988758650244,0.0,2.9284775454801968e-08,0.3672227817330823,12.0,5.964440138764849e-09,1.4832058870218974e-07,2.0776006730739398e-07,8.700081461147491e-08,1.3999995509540863,8.752487860419928e-09,5.18
1.0592179324993598e-06,499.99999894078263,1.7911873682410116e-08,0.0,0.0,0.4151988682230995,0.0,2.945349234436368e-08,0.36792072066258824,12.0,5.9875493334519e-09,1.4893822024623712e-07,2.0988333725022968e-07,8.770880643888846e-08,1.3999995474820839,8.820376298754817e-09,5.19
1.0645085472817104e-06,499.99999893549204,1.7980956446472042e-08,0.0,0.0,0.4159988605423607,0.0,2.9622697810461426e-08,0.3686186176826258,12.0,6.010702519698506e-09,1.4955712520854208e-07,2.1202312812371997e-07,8.842073366355871e-08,1.3999995439883077,8.8886102986272e-09,5.2
1.069811266465037e-06,499.99999893018935,1.8050170108705026e-08,0.0,0.0,0.4167988528226806,0.0,2.9792391113086663e-08,0.36931647279559127,12.0,6.0338996935220284e-09,1.501773034739037e-07,2.1417952468672944e-07,8.913660614714609e-08,1.3999995404726633,8.957190487702271e-09,5.21
1.075126061513133e-06,499.99999892487455,1.8119514657241574e-08,0.0,0.0,0.41759884506393163,0.0,2.996257150614116e-08,0.3700142860038804,12.0,6.05714085094017e-09,1.5079875492712932e-07,2.1635261185885935e-07,8.98564337207857e-08,1.399999536935056,9.026117489944469e-09,5.22
1.0804529037643841e-06,499.9999989195477,1.8188990080215084e-08,0.0,0.0,0.4183988372659861,0.0,3.013323823747253e-08,0.3707120573098889,12.0,6.080425987970974e-09,1.5142147945303457e-07,2.185424747195815e-07,9.058022618491925e-08,1.399999533375391,9.095391925610348e-09,5.23
1.0857917644327735e-06,499.99999891420885,1.8258596365759827e-08,0.0,0.0,0.41919882942871606,0.0,3.030439054890977e-08,0.37140978671601177,12.0,6.103755100632822e-09,1.5204547693644335e-07,2.2074919850736902e-07,9.130799330912768e-08,1.3999995297935734,9.16501441124156e-09,5.24
1.0911426146088928e-06,499.999998908858,1.8328333502010968e-08,0.0,0.0,0.41999882155199364,0.0,3.047602767629898e-08,0.3721074742246441,12.0,6.127128184944442e-09,1.5267074726218802e-07,2.2297286861882733e-07,9.203974483196551e-08,1.3999995261895084,9.234985559658034e-09,5.25
1.0965054252609487e-06,499.99999890349517,1.839820147710455e-08,0.0,0.0,0.4207988136356907,0.0,3.0648148849539e-08,0.3728051198381805,12.0,6.150545236924903e-09,1.5329729031510938e-07,2.252135706078215e-07,9.277549046079565e-08,1.3999995225631008,9.305305979951266e-09,5.26
1.1018801672357722e-06,499.99999889812045,1.846820027917752e-08,0.0,0.0,0.4215988056796792,0.0,3.082075329261723e-08,0.3735027235590154,12.0,6.1740062525936164e-09,1.5392510598005673e-07,2.2747139018460273e-07,9.351523987162562e-08,1.3999995189142551,9.375976277477766e-09,5.2700000000000005
1.1072668112598265e-06,499.9999988927338,1.8538329896367682e-08,0.0,0.0,0.42239879768383076,0.0,3.09938402236454e-08,0.3742002853895428,12.0,6.197511227970331e-09,1.5455419414188764e-07,2.2974641321493222e-07,9.425900270894445e-08,1.3999995152428761,9.446997053852645e-09,5.28
1.1126653279402191e-06,499.99999888733527,1.8608590316813738e-08,0.0,0.0,0.423198789648017,0.0,3.116740885489549e-08,0.3748978053321565,12.0,6.2210601590751425e-09,1.5518455468546845e-07,2.320387257192052e-07,9.500678858556138e-08,1.3999995115488684,9.518368906943387e-09,5.29
1.11807568776571e-06,499.9999988819249,1.867898152865528e-08,0.0,0.0,0.42399878157210935,0.0,3.134145839283568e-08,0.37559528338924997,12.0,6.244653041928488e-09,1.5581618749567398e-07,2.3434841387157135e-07,9.575860708244491e-08,1.3999995078321361,9.590092430863723e-09,5.3
1.123497861107723e-06,499.99999887650273,1.8749503520032787e-08,0.0,0.0,0.4247987734559794,0.0,3.151598803816633e-08,0.37629271956321647,12.0,6.26828987255115e-09,1.564490924573877e-07,2.366755639990548e-07,9.651446774856337e-08,1.3999995040925834,9.662168215967686e-09,5.3100000000000005
1.128931818221354e-06,499.9999988710688,1.88201562790876e-08,0.0,0.0,0.42559876529949814,0.0,3.169099698585598e-08,0.37699011385644876,12.0,6.291970646964243e-09,1.5708326945550155e-07,2.3902026258067134e-07,9.727438010072613e-08,1.3999995003301147,9.734596848843767e-09,5.32
1.1343775292463858e-06,499.99999886562307,1.8890939793961973e-08,0.0,0.0,0.42639875710253694,0.0,3.186648442517753e-08,0.3776874662713396,12.0,6.315695361189237e-09,1.577187183749163e-07,2.4138259624654625e-07,9.803835362342664e-08,1.3999994965446338,9.807378912309303e-09,5.33
1.1398349642082963e-06,499.99999886016565,1.896185405279903e-08,0.0,0.0,0.4271987488649668,0.0,3.2042449539744354e-08,0.3783847768102812,12.0,6.339464011247941e-09,1.583554391005414e-07,2.4376265177702836e-07,9.880639776868583e-08,1.3999994927360448,9.880514985404918e-09,5.34
1.145304093019271e-06,499.9999988546965,1.9032899043742786e-08,0.0,0.0,0.42799874058665877,0.0,3.221889150754649e-08,0.37908204547566576,12.0,6.363276593162507e-09,1.58993431517295e-07,2.461605161018039e-07,9.957852195589696e-08,1.3999994889042513,9.954005643389178e-09,5.3500000000000005
1.1507848854792129e-06,499.99999884921573,1.9104074754938133e-08,0.0,0.0,0.42879873226748355,0.0,3.239580950098688e-08,0.3797792722698849,12.0,6.387133102955424e-09,1.5963269551010393e-07,2.485762762990079e-07,1.0035473557167128e-07,1.399999485049157,1.0027851457733333e-08,5.36
1.1562773112767562e-06,499.9999988437233,1.9175381174530858e-08,0.0,0.0,0.429598723907312,0.0,3.25732026869177e-08,0.3804764571953302,12.0,6.4110335366495335e-09,1.6027323096390386e-07,2.5101001959433606e-07,1.0113504796968531e-07,1.3999994811706655,1.010205299611629e-08,5.37
1.1617813399902766e-06,499.99999883821926,1.924681829066763e-08,0.0,0.0,0.4303987155060148,0.0,3.2751070226676686e-08,0.3811736002543928,12.0,6.434977890268017e-09,1.6091503776363933e-07,2.534618333601533e-07,1.0191946847052869e-07,1.3999994772686801,1.017661082241964e-08,5.38
1.1672969410889036e-06,499.9999988327037,1.9318386091495998e-08,0.0,0.0,0.4311987070634624,0.0,3.292941127612349e-08,0.38187070144946356,12.0,6.458966159834399e-09,1.6155811579426368e-07,2.559318051146018e-07,1.0270800636155325e-07,1.3999994733431043,1.025152549672289e-08,5.39
1.1728240839335322e-06,499.9999988271765,1.9390084565164408e-08,0.0,0.0,0.43199869857952544,0.0,3.3108224985676134e-08,0.38256776078293325,12.0,6.48299834137255e-09,1.6220246494073917e-07,2.584200225207079e-07,1.0350067089672344e-07,1.399999469393841,1.0326797575298827e-08,5.4
1.178362737777833e-06,499.99999882163786,1.946191369982217e-08,0.0,0.0,0.43279869005407406,0.0,3.3287510500347434e-08,0.3832647782571921,12.0,6.507074430906679e-09,1.6284808508803681e-07,2.6092657338548676e-07,1.0429747129646723e-07,1.3999994654207935,1.0402427610608995e-08,5.41
1.1839128717692664e-06,499.9999988160877,1.9533873483619497e-08,0.0,0.0,0.4335986814869786,0.0,3.346726695978158e-08,0.38396175387463016,12.0,6.531194424461346e-09,1.6349497612113666e-07,2.634515456590479e-07,1.0509841674752911e-07,1.3999994614238647,1.0478416151299384e-08,5.42
1.189474454950093e-06,499.99999881052617,1.960596390470749e-08,0.0,0.0,0.4343986728781093,0.0,3.3647493498290615e-08,0.38465868763763733,12.0,6.5553583180614505e-09,1.6414313792502772e-07,2.6599502743369695e-07,1.0590351640282315e-07,1.3999994574029575,1.0554763742196199e-08,5.43
1.1950474562583848e-06,499.9999988049532,1.967818495123813e-08,0.0,0.0,0.4351986642273362,0.0,3.3828189244891056e-08,0.3853555795486031,12.0,6.579566107732241e-09,1.64792570384708e-07,2.6855710694303847e-07,1.0671277938128789e-07,1.3999994533579747,1.0631470924301814e-08,5.44
1.200631844529036e-06,499.99999879936877,1.9750536611364268e-08,0.0,0.0,0.4359986555345292,0.0,3.4009353323340435e-08,0.38605242960991665,12.0,6.603817789499304e-09,1.6544327338518433e-07,2.7113787256107525e-07,1.0752621476774169e-07,1.399999449288819,1.0708538234790826e-08,5.45
1.2062275884947758e-06,499.99999879377305,1.9823018873239658e-08,0.0,0.0,0.4367986467995582,0.0,3.419098485217405e-08,0.3867492378239669,12.0,6.6281133593885765e-09,1.6609524681147278e-07,2.7373741280130947e-07,1.0834383161274e-07,1.399999445195393,1.0785966207006321e-08,5.46
1.2118346567871781e-06,499.99999878816595,1.989563172501894e-08,0.0,0.0,0.43759863802229304,0.0,3.437308294474161e-08,0.3874460041931426,12.0,6.652452813426337e-09,1.6674849054859834e-07,2.7635581631584046e-07,1.0916563893243296e-07,1.3999994410775989,1.086375537045622e-08,5.47
1.217453017937673e-06,499.9999987825476,1.9968375154857638e-08,0.0,0.0,0.4383986292026035,0.0,3.455564670924392e-08,0.38814272871983224,12.0,6.676836147639211e-09,1.674030044815952e-07,2.789931718944625e-07,1.0999164570842461e-07,1.3999994369353392,1.0941906250809805e-08,5.48
1.2230826403785544e-06,499.999998776918,2.0041249150912145e-08,0.0,0.0,0.43919862034035895,0.0,3.473867524876962e-08,0.3888394114064238,12.0,6.701263358054164e-09,1.6805878849550637e-07,2.8164956846376044e-07,1.1082186088763269e-07,1.3999994327685163,1.1020419369894346e-08,5.49
1.228723492443994e-06,499.99999877127715,2.0114253701339762e-08,0.0,0.0,0.43999861143542907,0.0,3.4922167661332035e-08,0.3895360522553052,12.0,6.725734440698514e-09,1.6871584247538427e-07,2.843250950862067e-07,1.1165629338215029e-07,1.399999428577032,1.1099295245691945e-08,5.5
1.234375542371049e-06,499.9999987656251,2.018738879429866e-08,0.0,0.0,0.44079860248768327,0.0,3.510612303990588e-08,0.39023265126886403,12.0,6.7502493915999215e-09,1.6937416630629033e-07,2.870198409592551e-07,1.1249495206910795e-07,1.3999994243607887,1.1178534392336442e-08,5.51
1.2400387583006715e-06,499.9999987599619,2.0260654417947908e-08,0.0,0.0,0.44159859349699093,0.0,3.529054047246418e-08,0.3909292084494877,12.0,6.774808206786392e-09,1.700337598732952e-07,2.8973389541443483e-07,1.1333784579053716e-07,1.3999994201196881,1.125813732011052e-08,5.5200000000000005
1.245713108278716e-06,499.99999875428756,2.0334050560447444e-08,0.0,0.0,0.44239858446322117,0.0,3.5475419042015e-08,0.3916257237995631,12.0,6.799410882286271e-09,1.7069462306147854e-07,2.924673479164426e-07,1.1418498335323467e-07,1.3999994158536322,1.1338104535442898e-08,5.53
1.2513985602569513e-06,499.9999987486021,2.0407577209958107e-08,0.0,0.0,0.4431985753862433,0.0,3.566075782663845e-08,0.39232219732147716,12.0,6.824057414128258e-09,1.713567557559294e-07,2.952202880622361e-07,1.1503637352862858e-07,1.3999994115625227,1.1418436540905736e-08,5.54
1.2570950820940653e-06,499.9999987429056,2.0481234354641616e-08,0.0,0.0,0.4439985662659263,0.0,3.5846555899523483e-08,0.3930186290176163,12.0,6.848747798341396e-09,1.7202015784174597e-07,2.979928055801244e-07,1.1589202505264478e-07,1.3999994072462612,1.1499133835212113e-08,5.55
1.2628026415566742e-06,499.99999873719804,2.0555021982660582e-08,0.0,0.0,0.4447985571021394,0.0,3.6032812329004903e-08,0.39371501889036686,12.0,6.873482030955073e-09,1.7268482920403573e-07,3.007849903288587e-07,1.1675194662557501e-07,1.3999994029047493,1.1580196913213693e-08,5.5600000000000005
1.2685212063203274e-06,499.9999987314795,2.062894008217848e-08,0.0,0.0,0.44559854789475123,0.0,3.6219526178600176e-08,0.3944113669421147,12.0,6.89826010799902e-09,1.7335076972791527e-07,3.0359693229672155e-07,1.1761614691194549e-07,1.3999993985378885,1.1661626265898477e-08,5.57
1.2742507439705165e-06,499.99999872574995,2.07029886413597e-08,0.0,0.0,0.44639853864363077,0.0,3.6406696507046514e-08,0.39510767317524564,12.0,6.92308202550332e-09,1.740179792985106e-07,3.0642872160061713e-07,1.1848463454038753e-07,1.39999939414558,1.1743422380388779e-08,5.58
1.2799912220036795e-06,499.99999872000944,2.0777167648369494e-08,0.0,0.0,0.4471985293486468,0.0,3.659432236833776e-08,0.3958039375921451,12.0,6.947947779498398e-09,1.7468645780095697e-07,3.092804484851589e-07,1.1935741810350836e-07,1.3999993897277252,1.1825585739939256e-08,5.59
1.2857426078282063e-06,499.9999987142581,2.0851477091374022e-08,0.0,0.0,0.447998520009668,0.0,3.678240281176144e-08,0.39650016019519835,12.0,6.9728573660150304e-09,1.7535620512039904e-07,3.121522033217578e-07,1.2023450615776364e-07,1.3999993852842254,1.1908116823935132e-08,5.6000000000000005
1.2915048687654414e-06,499.9999987084958,2.0925916958540303e-08,0.0,0.0,0.4487985106265629,0.0,3.697093688193566e-08,0.3971963409867902,12.0,6.997810781084329e-09,1.7602722114199057e-07,3.1504407660770867e-07,1.2111590722333058e-07,1.3999993808149815,1.1991016107890509e-08,5.61
1.2972779720506905e-06,499.9999987027227,2.1000487238036265e-08,0.0,0.0,0.4495985011992001,0.0,3.7159923618846263e-08,0.3978924799693053,12.0,7.022808020737764e-09,1.7669950575089488e-07,3.179561589652782e-07,1.220016297839829e-07,1.3999993763198948,1.2074284063446898e-08,5.62
1.3030618848342214e-06,499.99999869693875,2.107518791803071e-08,0.0,0.0,0.450398491727448,0.0,3.734936205788374e-08,0.3985885771451282,12.0,7.0478490810071485e-09,1.7737305883228458e-07,3.208885411407905e-07,1.2289168228696624e-07,1.399999371798866,1.2157921158371803e-08,5.63
