Time,Rec,Rec_i,IL13_Rec,p_IL13_Rec,p_IL13_Rec_i,JAK2,pJAK2,SHP1,STAT5,pSTAT5,SOCS3mRNA,DecoyR,IL13_DecoyR,SOCS3,CD274mRNA,IL13,IL13stimulation,Kon_IL13Rec,Rec_phosphorylation,pRec_intern,pRec_degradation,Rec_intern,Rec_recycle,JAK2_phosphorylation,pJAK2_dephosphorylation,STAT5_phosphorylation,pSTAT5_dephosphorylation,SOCS3mRNA_production,DecoyR_binding,JAK2_p_inhibition,SOCS3_translation,SOCS3_accumulation,SOCS3_degradation,CD274mRNA_production,cell,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16
5.45,1.3367846473247145,113.10147738796041,0.00021994794265487794,0.03849004843595439,0.012797387270844158,2.752607521213689,0.04739247878631483,91.0,164.4259960950729,0.5740039049271699,0.0018090072019384372,0.33947832599666977,0.0,0.006363124861880611,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01035489268819334,0.13815134616241992,0.15336334130852655,0.010420031795306744,9.507689626211774e-05,0.016638093078284868,0.005871271988420483,0.0022130265859725386,0.0026821036889994538,0.2981400576265376,0.017936859751788315,9.564652973710223e-05,0.0012388496678481136,0.005806921303911836,0.0002730964106971092,4.716888568817117e-05
5.46,1.336833190361886,113.10132529411676,0.00021929827114499392,0.038535501539463786,0.012833972744942362,2.752466957889669,0.04753304211033504,91.0,164.42319010525384,0.5768098947462086,0.00182142599932475,0.3394773695327198,0.0,0.006418650632512951,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010355268708326183,0.13815636289113947,0.15336313507231644,0.010420067532808512,9.479113339547726e-05,0.016656874893800622,0.005878205404829806,0.002219353238837393,0.002690058651886972,0.2990192206643902,0.018024543207278795,9.564626025757841e-05,0.001244905723434952,0.005846766127491453,0.00027547949903657034,4.7399468462748646e-05
5.47,1.3368816774413126,113.10117325247288,0.0002186519898513083,0.03858088573026066,0.012870564227693051,2.7523262893438654,0.04767371065613844,91.0,164.42037619875038,0.5796238012497019,0.0018339054445216125,0.33947641307146464,0.0,0.006474551930566851,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010355644295003687,0.13816137383684987,0.15336292890688816,0.010420105260383424,9.45068608707352e-05,0.016675624138883915,0.005885128309293961,0.002225680930766504,0.0026980195696377956,0.2998990009960115,0.018112474048645126,9.564599077881386e-05,0.0012509788652851816,0.0058868052665164445,0.0002778787044872265,4.763070179245451e-05
5.48,1.3369301086299819,113.10102126296638,0.0002180090729931627,0.03862620114144398,0.01290716159625064,2.752185515970638,0.04781448402936531,91.0,164.4175543716402,0.582445628359892,0.0018464457198079608,0.33947545661290424,0.0,0.006530830660408269,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010356019448744746,0.1381663790064741,0.15336272281215715,0.010420144886084264,9.422406736445414e-05,0.01669434087497137,0.005892040722115865,0.0022320096405164308,0.002705986419933748,0.30077939597168146,0.01820065239845216,9.564572130080853e-05,0.0012570691018640205,0.0059270393018813206,0.00028029410878179834,4.78625859995998e-05
5.49,1.3369784839782115,113.10086932555045,0.00021736950127583237,0.038671447872898244,0.012943764758423357,2.7520446380661294,0.04795536193387392,91.0,164.41472462098426,0.5852753790158145,0.0018590469621940918,0.33947450015703867,0.0,0.0065874882547238105,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010356394169939123,0.13817137840521224,0.1533625167880599,0.0104201866388517,9.394274435548962e-05,0.01671302514868601,0.005898942658531898,0.0022383393521446344,0.0027139591860151488,0.30166040356121376,0.01828907834854087,9.564545182356247e-05,0.0012631764395146718,0.0059674686692079305,0.00028272577340918934,4.809512132570036e-05
5.5,1.3370268035648296,113.10071744015164,0.00021673324476073765,0.03871662608069215,0.012980373570215508,2.751903656093829,0.04809634390617446,91.0,164.4118869422147,0.588113057785388,0.0018717093867646071,0.3394735437038678,0.0,0.006644526968982138,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010356768459197434,0.13817637204121086,0.1533623108344968,0.01042023019162011,9.3662878728537e-05,0.016731677031722764,0.005905834142348781,0.0022446700407502272,0.0027219378416515135,0.30254202067862423,0.018377752041652637,9.564518234707563e-05,0.0012693008880958914,0.006008094054575202,0.0002851737951709568,4.832830814612582e-05
5.51,1.3370750674367746,113.10056560672628,0.00021610028553139412,0.03876173585778861,0.013016987946097958,2.7517625703295066,0.04823742967049715,91.0,164.40904133262973,0.5909586673703555,0.0018844331218191733,0.33947258725339174,0.0,0.006701948151810715,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010357142316883268,0.1381813599193209,0.15336210495140867,0.010420275823957017,9.338446256068833e-05,0.016750296567623415,0.005912715187747075,0.0022510016915428276,0.002729922371236078,0.30342424542208674,0.01846667356221334,9.564491287134803e-05,0.0012754424534387435,0.006048915865591052,0.0002876382319483034,4.856214668289244e-05
5.52,1.3371232756652425,113.10041382520807,0.0002154705963536537,0.038806777345205844,0.013053607756507999,2.7516213811912764,0.04837861880872693,91.0,164.40618778814564,0.5938122118544391,0.0018972183621383748,0.33947163080561044,0.0,0.006759753853167575,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010357515743548117,0.13818634204690014,0.15336189913870563,0.010420323326809497,9.310748390763184e-05,0.016768883821370345,0.0059195858162377,0.002257334282117415,0.0027379127511062717,0.30430707499172177,0.018555843037833877,9.564464339637968e-05,0.0012816011443569618,0.006089934723122552,0.0002901191717225579,4.879663727158091e-05
5.53,1.3371714283153358,113.1002620955364,0.00021484415313139673,0.03885175067096563,0.013090232883398563,2.7514800890610305,0.0485199109389731,91.0,164.40332630506435,0.5966736949357134,0.001910065286274301,0.3394706743605238,0.0,0.006817945958601843,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010357888739696274,0.13819131843067667,0.15336169339630543,0.010420372638818636,9.283193218195879e-05,0.016787438852160146,0.005926446047349097,0.0022636677920603466,0.0027459089596495834,0.3051905068161228,0.018645260584074168,9.564437392217052e-05,0.0012877769688319528,0.0061311511959347385,0.00029261669541884907,4.903178021608124e-05
5.54,1.337219525438333,113.10011041766354,0.00021422093696077025,0.03889665593580644,0.013126863233876077,2.751338694239481,0.048661305760522904,91.0,164.40045688048056,0.5995431195194797,0.0019229740349599193,0.33946971791813196,0.0,0.006876525955625652,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01035826130572495,0.13819628907594994,0.1533614877241434,0.010420423957934168,9.255779903924955e-05,0.016805961707022594,0.005933295896447915,0.0022700022053077223,0.002753910979847642,0.3060745388358598,0.018734926291721018,9.564410444872062e-05,0.0012939699331341121,0.006172565731424257,0.0002951308668791151,4.926757575513715e-05
5.55,1.3372675671115515,113.09995879151748,0.00021360091960933775,0.038941493291235654,0.01316349866829031,2.7511971971796116,0.04880280282039217,91.0,164.39757951004907,0.6024204899509922,0.001935944820823658,0.33946876147843486,0.0,0.006935496097934259,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010358633442233051,0.1382012539907104,0.15336128212212186,0.01042047698655459,9.228507210989347e-05,0.01682445245564155,0.005940135386645087,0.0022763374977101064,0.002761918786064512,0.30695916803094103,0.01882484029655785,9.564383497602996e-05,0.0013001800466416284,0.0062141790076119,0.0002976617828288013,4.950402424582078e-05
5.56,1.3373155533830696,113.09980721705347,0.00021298408345611655,0.03898626283147038,0.013200139100023257,2.751055598162875,0.048944401837129094,91.0,164.3946941910868,0.6053058089132429,0.0019489777763184574,0.3394678050414325,0.0,0.006994857792815759,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010359005149592999,0.1382062131799267,0.15336107659018014,0.010420531969898105,9.201374360628972e-05,0.01684291114214393,0.005946964532312492,0.0022826736542888217,0.002769932362371866,0.30784439246328915,0.018915002682424603,9.564356550409851e-05,0.0013064073151450957,0.0062559914452607794,0.00030020950366674244,4.9741125908607525e-05
5.57,1.3373634843217692,113.09965569420739,0.0002123704032291298,0.03903096469147962,0.013236784405131737,2.7509138975923455,0.04908610240765794,91.0,164.39180091976317,0.608199080236878,0.0019620730913721273,0.3394668486071248,0.0,0.007054613060578867,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010359376428338361,0.13821116665071756,0.15336087112823132,0.01042058874461237,9.174380243987887e-05,0.01686133782883841,0.005953783354038301,0.002289010653610621,0.0027779516859582592,0.30873020942758983,0.019005413569023882,9.564329603292629e-05,0.0013126517469120441,0.006298003649491531,0.00030277411610176016,4.9978881058281496e-05
5.58,1.3374113599945476,113.0995042229169,0.00021175985511816565,0.039075599001493426,0.013273434463669154,2.7507720958590514,0.0492279041409523,91.0,164.3888996923945,0.6111003076055678,0.001975230950891542,0.33946589217551176,0.0,0.00711476387467481,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010359747278987334,0.1382161144099965,0.15336066573619087,0.01042064721042885,9.147523815503775e-05,0.016879732575930225,0.005960591871687807,0.0022953484749333795,0.0027859767346941604,0.30961661629449916,0.01909607307146549,9.564302656251326e-05,0.0013189133498927926,0.006340216209279618,0.0003053557048316183,5.0217289997549056e-05
5.59,1.3374591804509783,113.09935280313591,0.00021115242155644843,0.03912016585791021,0.013310089186856057,2.7506301932526447,0.049369806747358816,91.0,164.38599050626007,0.6140094937400012,0.0019884514920082493,0.33946493574659353,0.0,0.007175311700280487,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010360117701923915,0.1382210564628868,0.15336046041399623,0.01042070758596175,9.120804299213044e-05,0.016898095428537045,0.005967390099965623,0.002301687102904644,0.002794007492187087,0.31050361107397056,0.01918698127476735,9.56427570928595e-05,0.001325192129959295,0.006382629560294101,0.00030795433273965813,5.045635294998335e-05
5.6,1.337506945767062,113.09920143479363,0.00021054807584110457,0.039164665408192655,0.01334674843894284,2.7504881902168243,0.04951180978317909,91.0,164.38307335721984,0.6169266427802381,0.002001734925340555,0.3394639793203699,0.0,0.007236258793307212,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01036048769773682,0.1382259928172428,0.15336025516155144,0.010420769597851348,9.094220525040375e-05,0.016916426454560363,0.005974178061365708,0.0023080265140495077,0.002802043933326617,0.31139119080432937,0.01927813830830083,9.564248762396493e-05,0.0013314880960468766,0.006425244373924536,0.0003105700966464349,5.069607025579463e-05
5.61,1.3375546559941593,113.09905011784224,0.000209946799851556,0.03920909775199833,0.013383412128454574,2.750346087051162,0.049653912948841736,91.0,164.38014824249888,0.6198517575012045,0.0020150813935011077,0.33946302289684105,0.0,0.007297606685380289,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01036085726682389,0.13823092347837238,0.1533600499787917,0.010420833416751409,9.067771693417376e-05,0.016934725700577056,0.005980955771089825,0.0023143666925493924,0.0028100860411589754,0.31227935343285074,0.019369544258778678,9.564221815582959e-05,0.0013378012541445496,0.006468061103352966,0.0003132030622871625,5.093644214301298e-05
5.62,1.3376023111960262,113.09889885222238,0.00020934857111194662,0.0392534630129877,0.013420080141955204,2.7502038841274086,0.04979611587259456,91.0,164.37721515866266,0.6227848413374218,0.0020284910736463966,0.33946206647600685,0.0,0.007359357280940817,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01036122640967899,0.13823584845286452,0.15335984486563647,0.010420898973687505,9.041456816980145e-05,0.0169529932238741,0.005987723248001143,0.0023207076187880295,0.0028181337946454233,0.3131680964514978,0.019461199233525135,9.564194868845345e-05,0.001344131611664904,0.0065110803125464686,0.00031585331139778657,5.117746889387091e-05
5.63,1.3376499114431548,113.09874763786841,0.0002087533655228397,0.039297761327016734,0.013456752354455787,2.750061581856143,0.04993841814385995,91.0,164.37427410195122,0.6257258980488453,0.0020419641621052488,0.33946111005786733,0.0,0.007421512697286754,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010361595126848156,0.13824076774800426,0.1533596398219968,0.010420966100473588,9.015274838503489e-05,0.016971229087188427,0.005994480512823133,0.0023270492711513304,0.0028261871705499582,0.3140574171073524,0.019553103350033806,9.564167922183653e-05,0.0013504791767229008,0.006554302626940655,0.0003185209348497713,5.1419150817343474e-05
5.64,1.3376974567834359,113.09859647473577,0.00020816116679895047,0.03934199278625773,0.013493428681184975,2.749919180516155,0.05008081948384784,91.0,164.37132506982275,0.6286749301773046,0.0020555007924150676,0.33946015364242244,0.0,0.007484074376834178,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010361963418702361,0.13824568136874096,0.1533594348478122,0.010421035036614535,8.989225038053948e-05,0.01698943333377534,0.006001227579615755,0.002333391634979955,0.0028342461530948904,0.3149473134785347,0.01964525668773349,9.564140975597882e-05,0.0013568439548044694,0.006597728470496418,0.0003212059945495954,5.166148812230604e-05
5.65,1.3377449472890013,113.09844536275727,0.0002075719505599133,0.03938615752932111,0.013530108994717023,2.749776680527084,0.05022331947291947,91.0,164.36836805847105,0.6316319415290109,0.002069101165976404,0.33945919722967227,0.0,0.0075470444990484485,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010362331285800342,0.13825058932252912,0.1533592299429916,0.01042110557915692,8.963306346594073e-05,0.01700760602760823,0.006007964469522643,0.0023397346882384254,0.0028423107185314165,0.31583778275487323,0.01973765936556324,9.564114029088033e-05,0.001363225954124403,0.006641358484845576,0.00032390858403686073,5.190448112153478e-05
5.66,1.337792383019411,113.09829430187749,0.00020698569654738048,0.03943025567069283,0.013566793190181007,2.7496340822350613,0.05036591776494201,91.0,164.3654030647836,0.6345969352164637,0.0020827654494538833,0.3394582408196167,0.0,0.007610424873000813,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.01036269872860346,0.13825549161552403,0.15335902510745983,0.01042117773675797,8.937517873067245e-05,0.017025747221898473,0.006014691200007485,0.0023460784127916213,0.0028503808472706864,0.3167288225897052,0.01983031148078452,9.564087082654102e-05,0.0013696251814002847,0.006685193200148413,0.0003266287809543727,5.2148130070799945e-05
5.67,1.3378397640295123,113.09814329204532,0.00020640238620896193,0.039474287315672915,0.013603481171099939,2.7494913859587378,0.050508614041265464,91.0,164.36243008590276,0.6375699140973102,0.0020964937964341,0.3394572844122557,0.0,0.007674217167381042,0.0,2.265,1.0,0.00341992,999.631,0.15254,0.172928,0.103346,0.00135598,0.157057,0.000621906,0.0382596,0.000343392,0.00215826,0.000124391,0.0168268,11.9086,3.70803,0.0429186,8.21752e-05,1.0,0.010363065747536569,0.13826038825339398,0.15335882034114762,0.01042125160089211,8.911858800149847e-05,0.01704385696576547,0.0060214077871327465,0.0023524227919559703,0.0028584565212791983,0.31762043080959357,0.019923213122695023,9.564060136296092e-05,0.0013760416427996607,0.006729233104574834,0.00032936665691996,5.2392435204929294e-05
