Time,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18,parameter_19,parameter_20,parameter_21,parameter_22,parameter_23,compartment_1,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32
6.12,0.20552772050694887,0.00014603040448920709,0.019042319203461347,1.4570293725479245e-06,0.020791444376089076,0.00029326124827224094,0.00011963468480383163,0.0006317335832517735,1.19808159195613e-08,0.02466543413993788,0.0001395800015416014,2.5223677883723514e-11,1.0924788043279577e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00013698035606685884,9.732651514929196e-07,4.192438959120228e-07,1.0626640612542983e-07,6.094075841647045e-05,0.00010395722188044538,0.00010264143689528432,0.000307924310685853,3.054367447347115e-07,4.1932855718464545e-09,8.678104143056034e-05,3.212762065220439e-11,8.382534022527208e-07,0.0035,0.0035,0.0035,0.035,0.0009997217581817206,7.649404205876604e-08,7.666596235683371e-06,2.0936069840670538e-06,1.1055337706906037e-05,0.00036385027658155885,5.132071844764217e-06,0.0035967351088716055,0.00043164509744891296,2.4426500269780246e-06,4.4141436296516154e-13,1.9118379075739262e-08,2.0966427859232277e-10,2.9352999002925183e-07,6.15848621371706e-05
6.13,0.20584034984662117,0.00014645696696542607,0.01906729726758936,1.4660150373130907e-06,0.020821151047901127,0.0002942451861069246,0.00012002793997446802,0.0006346987692178056,1.2056005222853929e-08,0.02469524548926116,0.00014042509222681108,2.5542266733156543e-11,1.1006945857568886e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00013736866990665415,9.773884841137528e-07,4.224710674253076e-07,1.0672909209216108e-07,6.12284367703318e-05,0.00010410575523950564,0.0001029858151374236,0.0003089574454122708,3.0733586856799424e-07,4.219601827998875e-09,8.713690997580181e-05,3.2477329960743447e-11,8.432868765132806e-07,0.0035,0.0035,0.0035,0.035,0.0010010331065484414,7.696578945893727e-08,7.688990765684868e-06,2.1004889495531905e-06,1.11072284613116e-05,0.0003643701433382698,5.149290756871181e-06,0.0036022061223158707,0.00043216679606207037,2.457439113969194e-06,4.4698966783023954e-13,1.9262155250745552e-08,2.1098009139994378e-10,2.953721279599213e-07,6.179148908245416e-05
6.14,0.20615292056372553,0.00014688364246809383,0.01909226212998057,1.4750372423878562e-06,0.02085084815143383,0.0002952312535088248,0.0001204216740429819,0.0006376737275014132,1.2131488224876193e-08,0.024725048060568498,0.00014127359652036446,2.586431242524764e-11,1.10895937314762e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00013775739593922982,9.815193516125177e-07,4.257165296419286e-07,1.0719269837611027e-07,6.151690397048607e-05,0.00010425424075716915,0.00010333093872808867,0.00030999281618426604,3.0924232556041764e-07,4.2460208787066675e-09,8.749340266024319e-05,3.283021228600208e-11,8.483430193140981e-07,0.0035,0.0035,0.0035,0.035,0.00100234376182398,7.743945522536245e-08,7.711391229574925e-06,2.1073792957521834e-06,1.1159290231274732e-05,0.00036488984265009203,5.166546936404434e-06,0.003607676109865197,0.00043268834105994876,2.4722879391063785e-06,4.526254674418337e-13,1.9406789030083353e-08,2.1230104393533339e-10,2.972214615094667e-07,6.19985632368532e-05
6.15,0.20646543266421782,0.00014731042893922336,0.019117213797261917,1.4840960437432048e-06,0.020880535680942728,0.00029621945304956457,0.00012081588642164384,0.0006406584785380449,1.220726521982046e-08,0.02475484184916695,0.00014212552005388673,2.6189846164113616e-11,1.117273384938176e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00013814653362951128,9.856577376091222e-07,4.289803445013725e-07,1.0765722336741512e-07,6.180616046767052e-05,0.00010440267840471364,0.0001036768085673476,0.0003110304257020428,3.111561229023992e-07,4.272542826937161e-09,8.7850518131958e-05,3.318629050703548e-11,8.534219005195403e-07,0.0035,0.0035,0.0035,0.035,0.0010036537243562505,7.791504229651824e-08,7.733797519309226e-06,2.1142780123787674e-06,1.1211523374415787e-05,0.0003654093744164978,5.18384042836738e-06,0.0036131450716238122,0.0004332097323604217,2.487196600943018e-06,4.583223078719883e-13,1.955228423641808e-08,2.1362714134685807e-10,2.9907799788560126e-07,6.220608514040855e-05
6.16,0.20677788615405754,0.00014773732433120208,0.019142152276056337,1.4931914971496558e-06,0.020910213630680363,0.00029720978729889876,0.00012121057652747977,0.0006436530427859339,1.2283336500319085e-08,0.024784626850378487,0.00014298086844394297,2.651889937427008e-11,1.1256368402274113e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.0001385360824428704,9.898036257217476e-07,4.3226257396534555e-07,1.0812266545466916e-07,6.209620671244455e-05,0.00010455106815340181,0.00010402342555461455,0.0003120702766638437,3.1307726774995686e-07,4.2991677751116796e-09,8.820825503918216e-05,3.354558762327616e-11,8.585235901160787e-07,0.0035,0.0035,0.0035,0.035,0.0010049629944929577,7.839255360035693e-08,7.756209527388109e-06,2.1211850892308962e-06,1.1263928248753843e-05,0.0003659287385369064,5.201171277730729e-06,0.003618613007696007,0.00043373096988162354,2.5021651977690024e-06,4.640807390497264e-13,1.96986447039797e-08,2.14958388755584e-10,3.009417442578176e-07,6.241405533276874e-05
6.17,0.20709028103920793,0.00014816432660681896,0.01916707757298277,1.5023236581770073e-06,0.020939881994896308,0.0002982022588247057,0.00012160574378227798,0.0006466574407260797,1.2359702357454905e-08,0.024814403059539972,0.00014383964729201495,2.6851503701623638e-11,1.134049958776116e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00013892604184512555,9.939569995675789e-07,4.3556328001721833e-07,1.0858902302500227e-07,6.238704315521116e-05,0.00010469940997448154,0.00010437079058864699,0.000313112371765941,3.150057672251375e-07,4.3258958251092164e-09,8.856661203037357e-05,3.39081267549088e-11,8.636481582123131e-07,0.0035,0.0035,0.0035,0.035,0.0010062715725815954,7.887199205429288e-08,7.778627146857996e-06,2.1281005161898647e-06,1.1316505212706395e-05,0.00036644793491068543,5.218539529432351e-06,0.003624079918186139,0.00043425205354194956,2.517193827610262e-06,4.699013147784137e-13,1.9845874278582033e-08,2.1629479125546087e-10,3.0281270775764516e-07,6.26224743531882e-05
6.18,0.20740261732563586,0.00014859143373929123,0.01919198969465615,1.5114925821940631e-06,0.020969540767837174,0.0002991968701929783,0.00012200138761259535,0.0006496716928622257,1.2436363080771642e-08,0.02484417047200324,0.0001447018621844771,2.7187691014463754e-11,1.142512961008112e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.0001393164113025411,9.981178427635307e-07,4.388825246614654e-07,1.0905629446416053e-07,6.267867024623807e-05,0.00010484770383918588,0.0001047189045675424,0.0003141567137026272,3.169416284164457e-07,4.3527270782700745e-09,8.892558775427196e-05,3.427393114324436e-11,8.687956750389874e-07,0.0035,0.0035,0.0035,0.035,0.001007579458969448,7.935336056518831e-08,7.80105027131279e-06,2.1350242832204187e-06,1.136925462508895e-05,0.00036696696343715057,5.2359452283771205e-06,0.003629545803198628,0.00043477298326005675,2.5322825882283493e-06,4.757845927531157e-13,1.9993976817641962e-08,2.1763635391350375e-10,3.046908954789052e-07,6.283134274052544e-05
6.19,0.2077148950193119,0.0001490186437122917,0.0192168886476874,1.5206983243683712e-06,0.02099918994374662,0.00030019362396781484,0.000122397507449764,0.0006526958197208395,1.2513318958284375e-08,0.02487392908313508,0.00014556751869257284,2.7527493404454847e-11,1.1510260680113547e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00013970719028182684,1.0022861389269791e-06,4.4222036992310764e-07,1.0952447815658709e-07,6.297108843567904e-05,0.0001049959497187331,0.00010506776838873518,0.0003152033051662056,3.1888485837927864e-07,4.379661635399531e-09,8.928518085995865e-05,3.464302415109464e-11,8.7396621094901e-07,0.0035,0.0035,0.0035,0.035,0.0010088866540035886,7.983666202933948e-08,7.823478794895313e-06,2.1419563803708706e-06,1.1422176845114692e-05,0.0003674858240155659,5.25338841943676e-06,0.0036350106628379587,0.00043529375895486397,2.547431577120025e-06,4.817311345779599e-13,2.014295619019871e-08,2.189830817699766e-10,3.065763144779672e-07,6.304066103324112e-05
6.2,0.2080271141262102,0.00014944595451997546,0.019241774438683457,1.5299409396659516e-06,0.021028829516865365,0.0003011925227114105,0.0001227941027298977,0.0006557298418510903,1.2590570276489946e-08,0.024903678888317262,0.00014643662237239074,2.787094318762815e-11,1.159589501539031e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00014009837825013796,1.00646187167649e-06,4.455768778471502e-07,1.0999357248550227e-07,6.326429817359504e-05,0.00010514414758432683,0.00010541738294899367,0.000316252148846981,3.2083546413636205e-07,4.4066995967714805e-09,8.964538999691649e-05,3.5015429263146506e-11,8.791598364174714e-07,0.0035,0.0035,0.0035,0.035,0.0010101931580308815,8.032189933246246e-08,7.845912612298711e-06,2.1488967977732102e-06,1.1475272232394082e-05,0.0003680045165451439,5.2708691474496845e-06,0.0036404744972086786,0.0004358143805455521,2.5626408915168384e-06,4.877415057834926e-13,2.0292816276933044e-08,2.2033497983857408e-10,3.0846897177400365e-07,6.32504297693962e-05
6.21,0.20833927465230861,0.00014987336416700714,0.01926664707424724,1.539220482851038e-06,0.021058459481431206,0.00030219356898404843,0.0001231911728938986,0.0006587737798248306,1.266811732037745e-08,0.024933419882946593,0.00014730917876484118,2.821807290537392e-11,1.1682034840106623e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.0001404899746750743,1.0106450246325508e-06,4.4895211049802603e-07,1.1046357583298464e-07,6.355829990997568e-05,0.00010529229740715603,0.00010576774914441694,0.00031730324743325087,3.227934526781909e-07,4.433841062132107e-09,9.000621381509007e-05,3.539117008633646e-11,8.843766220416636e-07,0.0035,0.0035,0.0035,0.035,0.00101149897139798,8.080907534967949e-08,7.868351618767875e-06,2.155845525643226e-06,1.1528541146934536e-05,0.0003685230409250461,5.288387457220848e-06,0.003645937306415401,0.00043633484795156544,2.577910628384721e-06,4.938162758440437e-13,2.044356097018659e-08,2.2169205310660538e-10,3.103688743492475e-07,6.346064948665016e-05
6.22,0.20865137660358862,0.00015030087066858776,0.01929150656097769,1.5485370084858052e-06,0.02108807983167902,0.0003031967653440909,0.00012358871738746372,0.0006618276542365732,1.274596037343865e-08,0.02496315206243489,0.0001481851933956323,2.8568915325433308e-11,1.1768682385132032e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.0001408819790246805,1.014835581418302e-06,4.5234612995903276e-07,1.1093448658005148e-07,6.385309409476048e-05,0.0001054403991583951,0.0001061188678704318,0.00031835660361129544,3.247588309634727e-07,4.461086130703527e-09,9.03676509649456e-05,3.577027035022481e-11,8.896166385410967e-07,0.0035,0.0035,0.0035,0.035,0.0010128040944513287,8.129819294550478e-08,7.890795710100858e-06,2.1628025542806153e-06,1.1581983949140032e-05,0.0003690413970543829,5.305943393521591e-06,0.0036513990905628012,0.0004368551610926106,2.5932408844235657e-06,4.999560181950829e-13,2.0595194173981056e-08,2.2305430653517638e-10,3.122760291492469e-07,6.367132072225909e-05
6.23,0.20896341998603538,0.0001507284720504817,0.019316352905469743,1.5578905709301079e-06,0.0211176905618408,0.00030420211434797044,0.00012398673566109124,0.000664891485703472,1.2824099717678434e-08,0.02499287542220906,0.0001490646717752466,2.8923503442890434e-11,1.1855839888021424e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.0001412743907674452,1.0190335256602678e-06,4.5575899833177356e-07,1.1140630310674e-07,6.414868117786007e-05,0.00010558845280920401,0.00010647074002178964,0.00031941222006536896,3.2673160591957376e-07,4.4884349011874516e-09,9.072970009753133e-05,3.615275390737013e-11,8.948799567575176e-07,0.0035,0.0035,0.0035,0.035,0.0010141085275371614,8.178925497383066e-08,7.913244782650289e-06,2.169767874069097e-06,1.1635600999810761e-05,0.00036955958483221406,5.323537001089483e-06,0.0036568598497556193,0.0004373753198886586,2.6086317560668155e-06,5.061613102505827e-13,2.0747719804037493e-08,2.2442174505937262e-10,3.141904430831216e-07,6.38824440130738e-05
6.24,0.20927540480563753,0.00015115616634904378,0.019341186114314336,1.567281224341209e-06,0.021147291666145634,0.00030520961855018077,0.00012438522717008734,0.0006679652948653,1.2902535633625235e-08,0.025022589957711075,0.00014994761939891667,2.928187048116426e-11,1.194350959302599e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.0001416672093723008,1.0232388409890896e-06,4.591907777355944e-07,1.1187902379218798e-07,6.444506160917769e-05,0.00010573645833072817,0.00010682336649256326,0.0003204700994776898,3.287117844429693e-07,4.515887471768832e-09,9.109235986453772e-05,3.6538644733703274e-11,9.001666476549244e-07,0.0035,0.0035,0.0035,0.035,0.0010154122710015025,8.228226427791347e-08,7.935698733324799e-06,2.1767414754765285e-06,1.168939266014275e-05,0.0003700776041575486,5.341168324628164e-06,0.0036623195840986573,0.00043789532425994387,2.624083339481042e-06,5.124327334203746e-13,2.0901141787795485e-08,2.2579437358844164e-10,3.1611212302381826e-07,6.409401989553796e-05
6.25,0.2095873310683875,0.0001515839516112462,0.019366006194098413,1.5767090226735193e-06,0.021176883138819748,0.0003062192805032685,0.00012478419137457265,0.0006710491023844296,1.298126840034151e-08,0.025052295664398025,0.00015083404174660216,2.9644049893000826e-11,1.2031693751104291e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00014206043430862314,1.0274515110402579e-06,4.6264153030702404e-07,1.123526470147154e-07,6.474223583863037e-05,0.00010588441569409874,0.00010717674817614397,0.00032153024452843195,3.306993733996965e-07,4.543443940119528e-09,9.14556289183579e-05,3.6927966928901866e-11,9.054767823195865e-07,0.0035,0.0035,0.0035,0.035,0.0010167153251901665,8.277722369035975e-08,7.958157459590426e-06,2.1837233490550214e-06,1.1743359291727518e-05,0.00037059545492934564,5.358837408807199e-06,0.0036677782936967817,0.0004384151741269655,2.639595730565538e-06,5.187708731275145e-13,2.105546406443251e-08,2.2717219700597646e-10,3.18041075808367e-07,6.430604890568638e-05
6.26,0.20989919878028132,0.00015201182589470573,0.019390813151404934,1.5861740196783275e-06,0.021206464974086504,0.00030723110275782394,0.00012518362773948868,0.0006741429289458108,1.3060298295434158e-08,0.025081992537742126,0.00015172394428296574,3.001007536146505e-11,1.2120394619933211e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00014245406504623132,1.031671519454848e-06,4.661113181992107e-07,1.1282717115190545e-07,6.504020431617048e-05,0.00010603232487043252,0.00010753088596523837,0.00032259265789571514,3.32694379625811e-07,4.571104403401955e-09,9.181950591214818e-05,3.7320744716764295e-11,9.108104319600583e-07,0.0035,0.0035,0.0035,0.035,0.001018017690448759,8.32741360331122e-08,7.98062085947205e-06,2.1907134854410523e-06,1.179750125655169e-05,0.00037111313704651385,5.376544298261919e-06,0.0036732359786549235,0.00043893486941048727,2.6551690249519006e-06,5.251763188256383e-13,2.1210690584883123e-08,2.285552201700978e-10,3.1997730823813687e-07,6.451853157914303e-05
6.27,0.2102110079473185,0.00015243978726771031,0.019415606992812858,1.5956762689035363e-06,0.021236037166166413,0.00030824508786247225,0.00012558353573460446,0.0006772467952569514,1.313962559506498e-08,0.02511168057323077,0.00015261733245734935,3.037998080093284e-11,1.220961446391897e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.0001428481010553869,1.0358988498802513e-06,4.696002035813603e-07,1.1330259458068593e-07,6.533896749180687e-05,0.00010618018583083206,0.00010788578075186527,0.00032365734225559586,3.346968099278459e-07,4.5988689582727424e-09,9.218398949988864e-05,3.7717002445583864e-11,9.161676679071959e-07,0.0035,0.0035,0.0035,0.035,0.001019319367122675,8.377300411743566e-08,8.00308883155479e-06,2.1977118753555782e-06,1.185181891699665e-05,0.0003716306504079123,5.3942890375932645e-06,0.003678692639078074,0.0004394544100315385,2.6708033180036137e-06,5.316496640163247e-13,2.13668253118582e-08,2.2994344791363716e-10,3.21920827079092e-07,6.473146845111916e-05
6.28,0.21052275857550237,0.00015286783380924655,0.01944038772489716,1.6052158236933954e-06,0.021265599709277164,0.0003092612383638648,0.00012598391483452308,0.0006803607220478959,1.3219250573961115e-08,0.025141359766366504,0.00015351421170375066,3.075380035808311e-11,1.2299355554208142e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00014324254180679398,1.0401334859709134e-06,4.7310824863817313e-07,1.1377891567741104e-07,6.563852581562651e-05,0.00010632799854638582,0.00010824143342735267,0.00032472430028205804,3.3670667108327546e-07,4.62673770088639e-09,9.254907833644373e-05,3.811676458852284e-11,9.215485616141732e-07,0.0035,0.0035,0.0035,0.035,0.0010206203555571008,8.427383074390325e-08,8.025561274985443e-06,2.2047185096041542e-06,1.190631263583818e-05,0.0003721479949123504,5.412071671367635e-06,0.003684148275071292,0.00043997379591141384,2.686498704815637e-06,5.381915062664545e-13,2.152387221986425e-08,2.3133688504431954e-10,3.238716390620473e-07,6.494486005641161e-05
6.29,0.21083445067083958,0.0001532959636090262,0.019465155354228825,1.6147927371882334e-06,0.021295152597633593,0.0003102795568066699,0.00012638476451868808,0.0006834847300712037,1.3299173505425462e-08,0.025171030112667095,0.00015441458744079906,3.113156841288964e-11,1.2389620168698613e-06,0.035,0.35,1.4,0.035,24.5,0.005,0.35,1.05,17.5,0.0245,0.35,24.5,0.0105,0.035,0.0035,0.07,0.0035,24.5,0.21,0.0525,0.0175,0.0035,0.035,1.0,0.00014363738677159853,1.0443754113890661e-06,4.766355155692796e-07,1.1425613281794246e-07,6.593887973781553e-05,0.00010647576298816797,0.00010859784488233445,0.0003257935346470034,3.3872396984097974e-07,4.6547107268989116e-09,9.2914771077623e-05,3.852005574398629e-11,9.26953184656495e-07,0.0035,0.0035,0.0035,0.035,0.0010219206560970133,8.477661870238225e-08,8.048038089473875e-06,2.2117333790770415e-06,1.1960982776246067e-05,0.0003726651704585879,5.429892244116723e-06,0.003689602886739693,0.0004404930269716742,2.7022552802139837e-06,5.448024472255687e-13,2.1681835295222576e-08,2.327355363449456e-10,3.2582975088292384e-07,6.515870692940068e-05
